,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
bretagne,12,9,40,87,9.25,100,11:8:0,2019/03/03
centre,14,10,27,85,7.875,88,11:9:0,2019/03/03
champagne-ardenne,12,10,30,86,8.375,88,11:6:0,2019/03/03
corse,16,13,12,52,10,5,11:19:0,2019/03/03
franche-comte,14,8,20,79,8.875,58,11:10:0,2019/03/03
ile-de-re,14,12,31,82,9.625,69,11:12:0,2019/03/03
ile-de-france,13,11,25,81,10,96,11:6:0,2019/03/03
languedoc-roussillon,15,12,13,68,10,9,11:18:0,2019/03/03
limousin,15,7,15,89,6,66,11:13:0,2019/03/03
lorraine,10,8,25,86,8,82,11:6:0,2019/03/03
midi-pyrenees,20,9,14,74,10,20,11:17:0,2019/03/03
nord-pas-de-calais,12,11,34,84,7.125,97,11:4:0,2019/03/03
normandie,13,12,41,81,8,90,11:6:0,2019/03/03
pays-de-la-loire,14,12,36,89,8.625,93,11:10:0,2019/03/03
picardie,13,11,37,84,9.375,98,11:6:0,2019/03/03
poitou-charentes,14,12,31,82,9.625,69,11:12:0,2019/03/03
rh-ne-alpes,16,8,18,74,10,30,11:14:0,2019/03/03
provence-alpes-c-te-d-azur,16,12,14,62,10,7,11:17:0,2019/03/03
alsace,12,11,43,58,8.375,62,11:11:0,2019/03/04
aquitaine,17,12,31,56,9.75,65,11:17:0,2019/03/04
ardeche,13,9,12,75,9.875,48,11:18:0,2019/03/04
auvergne,11,8,35,62,9.875,42,11:16:0,2019/03/04
bourgogne,11,9,44,73,8.375,51,11:14:0,2019/03/04
bretagne,10,8,36,86,7.875,71,11:12:0,2019/03/04
centre,11,8,39,77,6.75,86,11:12:0,2019/03/04
champagne-ardenne,10,8,41,75,9.375,87,11:10:0,2019/03/04
corse,16,13,13,78,10,18,11:22:0,2019/03/04
franche-comte,11,9,37,75,9.375,68,11:14:0,2019/03/04
ile-de-re,12,10,51,72,9,70,11:15:0,2019/03/04
ile-de-france,12,9,35,65,9,92,11:10:0,2019/03/04
languedoc-roussillon,15,12,34,76,10,22,11:21:0,2019/03/04
limousin,10,6,25,82,9.5,72,11:16:0,2019/03/04
lorraine,9,8,50,76,8.375,86,11:9:0,2019/03/04
midi-pyrenees,14,10,28,74,9.375,45,11:19:0,2019/03/04
nord-pas-de-calais,11,7,36,78,8.75,86,11:8:0,2019/03/04
normandie,11,7,35,83,9.375,74,11:10:0,2019/03/04
pays-de-la-loire,11,9,46,77,9.25,69,11:13:0,2019/03/04
picardie,11,6,35,78,9.25,93,11:10:0,2019/03/04
poitou-charentes,12,11,51,67,9,70,11:16:0,2019/03/04
rh-ne-alpes,14,11,24,59,9.875,40,11:17:0,2019/03/04
provence-alpes-c-te-d-azur,16,14,30,82,10,23,11:20:0,2019/03/04
alsace,11,7,31,67,8.875,64,11:14:0,2019/03/05
aquitaine,17,11,12,72,9,40,11:21:0,2019/03/05
ardeche,15,9,7,59,10,49,11:21:0,2019/03/05
auvergne,13,8,14,64,10,35,11:19:0,2019/03/05
bourgogne,12,7,24,78,10,39,11:17:0,2019/03/05
bretagne,13,10,29,82,10,54,11:16:0,2019/03/05
centre,12,8,25,80,10,51,11:15:0,2019/03/05
champagne-ardenne,8,6,30,86,8.375,73,11:13:0,2019/03/05
corse,14,12,14,60,10,8,11:25:0,2019/03/05
franche-comte,11,6,23,78,10,38,11:17:0,2019/03/05
ile-de-re,12,11,27,83,9.875,41,11:19:0,2019/03/05
ile-de-france,11,8,24,75,9,65,11:14:0,2019/03/05
languedoc-roussillon,14,11,19,66,10,29,11:23:0,2019/03/05
limousin,12,6,12,92,6.125,82,11:19:0,2019/03/05
lorraine,7,6,33,84,9.125,91,11:14:0,2019/03/05
midi-pyrenees,15,9,15,72,10,32,11:22:0,2019/03/05
nord-pas-de-calais,11,7,26,83,8,89,11:12:0,2019/03/05
normandie,12,8,25,88,9.75,64,11:13:0,2019/03/05
pays-de-la-loire,13,10,28,84,10,48,11:17:0,2019/03/05
picardie,10,6,25,88,8.75,80,11:13:0,2019/03/05
poitou-charentes,12,11,27,83,9.875,41,11:19:0,2019/03/05
rh-ne-alpes,14,9,10,59,10,41,11:20:0,2019/03/05
provence-alpes-c-te-d-azur,15,12,23,53,10,19,11:23:0,2019/03/05
alsace,17,9,14,66,10,33,11:18:0,2019/03/06
aquitaine,14,13,23,81,8.125,73,11:24:0,2019/03/06
ardeche,11,8,26,81,8.5,56,11:24:0,2019/03/06
auvergne,16,11,34,61,9.875,44,11:23:0,2019/03/06
bourgogne,15,9,40,65,10,34,11:20:0,2019/03/06
bretagne,12,11,31,93,8.625,90,11:19:0,2019/03/06
centre,13,11,27,78,9.375,71,11:19:0,2019/03/06
champagne-ardenne,11,8,26,84,9.375,76,11:17:0,2019/03/06
corse,17,14,11,55,10,8,11:27:0,2019/03/06
franche-comte,16,10,25,57,10,44,11:21:0,2019/03/06
ile-de-re,13,11,41,88,8,81,11:22:0,2019/03/06
ile-de-france,12,10,22,80,8.75,68,11:17:0,2019/03/06
languedoc-roussillon,14,13,48,87,8.25,63,11:26:0,2019/03/06
limousin,13,8,24,90,9.125,66,11:22:0,2019/03/06
lorraine,13,8,31,71,8.25,66,11:18:0,2019/03/06
midi-pyrenees,20,11,28,75,9.875,49,11:26:0,2019/03/06
nord-pas-de-calais,10,8,30,85,7.875,86,11:15:0,2019/03/06
normandie,13,12,30,86,5.625,82,11:17:0,2019/03/06
pays-de-la-loire,12,11,28,95,6.5,92,11:20:0,2019/03/06
picardie,11,9,30,91,9.625,85,11:17:0,2019/03/06
poitou-charentes,13,12,41,85,8,81,11:22:0,2019/03/06
rh-ne-alpes,15,12,43,59,9,49,11:23:0,2019/03/06
provence-alpes-c-te-d-azur,15,13,39,75,10,44,11:26:0,2019/03/06
alsace,12,10,28,78,8.375,81,11:21:0,2019/03/07
aquitaine,13,10,23,69,9.5,86,11:27:0,2019/03/07
ardeche,13,10,8,77,8,79,11:27:0,2019/03/07
auvergne,11,8,21,67,9.875,49,11:26:0,2019/03/07
bourgogne,13,9,30,81,8.125,60,11:23:0,2019/03/07
bretagne,11,8,30,80,9.75,46,11:23:0,2019/03/07
centre,11,8,29,80,9,87,11:22:0,2019/03/07
champagne-ardenne,10,9,33,80,8.875,68,11:21:0,2019/03/07
corse,17,15,10,64,10,34,11:31:0,2019/03/07
franche-comte,11,8,28,84,8.875,83,11:23:0,2019/03/07
ile-de-re,11,10,31,84,9.25,79,11:25:0,2019/03/07
ile-de-france,12,9,29,71,8,80,11:21:0,2019/03/07
languedoc-roussillon,15,12,24,63,8.75,42,11:30:0,2019/03/07
limousin,8,7,17,92,7.75,89,11:25:0,2019/03/07
lorraine,10,8,36,85,8.25,89,11:21:0,2019/03/07
midi-pyrenees,14,10,28,68,9.875,29,11:28:0,2019/03/07
nord-pas-de-calais,10,8,42,76,8,80,11:19:0,2019/03/07
normandie,10,8,37,78,9.5,57,11:20:0,2019/03/07
pays-de-la-loire,11,9,28,81,9.5,56,11:24:0,2019/03/07
picardie,10,6,39,79,9,78,11:21:0,2019/03/07
poitou-charentes,11,10,31,79,9.25,79,11:25:0,2019/03/07
rh-ne-alpes,15,12,19,61,9,70,11:26:0,2019/03/07
provence-alpes-c-te-d-azur,15,13,24,63,9.375,41,11:29:0,2019/03/07
alsace,11,8,23,69,7,67,11:25:0,2019/03/08
aquitaine,14,10,14,87,9.75,66,11:30:0,2019/03/08
ardeche,14,9,5,65,9.875,48,11:30:0,2019/03/08
auvergne,12,7,9,74,8.375,57,11:29:0,2019/03/08
bourgogne,12,7,16,80,7.5,34,11:26:0,2019/03/08
bretagne,12,6,24,87,7.375,51,11:26:0,2019/03/08
centre,12,6,19,86,8.875,49,11:26:0,2019/03/08
champagne-ardenne,11,7,22,83,9.75,65,11:24:0,2019/03/08
corse,16,12,10,45,10,11,11:34:0,2019/03/08
franche-comte,11,7,16,86,9,59,11:27:0,2019/03/08
ile-de-re,11,9,19,81,9.875,54,11:28:0,2019/03/08
ile-de-france,12,7,19,77,10,48,11:24:0,2019/03/08
languedoc-roussillon,16,11,16,58,10,19,11:32:0,2019/03/08
limousin,11,7,9,95,6.375,89,11:29:0,2019/03/08
lorraine,9,6,25,85,9.875,61,11:25:0,2019/03/08
midi-pyrenees,13,9,14,71,10,58,11:31:0,2019/03/08
nord-pas-de-calais,11,7,25,85,8,79,11:23:0,2019/03/08
normandie,11,7,22,82,9.875,45,11:24:0,2019/03/08
pays-de-la-loire,12,8,22,83,10,36,11:27:0,2019/03/08
picardie,11,7,23,84,9.875,67,11:24:0,2019/03/08
poitou-charentes,11,9,18,81,9.875,54,11:28:0,2019/03/08
rh-ne-alpes,14,9,4,66,7.625,72,11:30:0,2019/03/08
provence-alpes-c-te-d-azur,15,13,21,65,10,7,11:32:0,2019/03/08
alsace,12,10,28,70,8.375,67,11:29:0,2019/03/09
aquitaine,13,12,17,93,7.625,95,11:33:0,2019/03/09
ardeche,17,8,5,73,10,48,11:33:0,2019/03/09
auvergne,15,11,23,73,9.375,53,11:32:0,2019/03/09
bourgogne,10,7,27,88,8.5,82,11:30:0,2019/03/09
bretagne,14,10,16,94,8.375,96,11:30:0,2019/03/09
centre,12,11,21,90,7.875,96,11:29:0,2019/03/09
champagne-ardenne,12,10,29,86,9.875,81,11:28:0,2019/03/09
corse,15,12,10,60,10,23,11:36:0,2019/03/09
franche-comte,9,7,26,84,8.125,90,11:30:0,2019/03/09
ile-de-re,12,11,31,96,7.25,98,11:31:0,2019/03/09
ile-de-france,12,11,21,82,6.375,91,11:29:0,2019/03/09
languedoc-roussillon,18,12,22,64,10,30,11:35:0,2019/03/09
limousin,10,7,14,98,7.625,94,11:32:0,2019/03/09
lorraine,11,9,32,88,8.625,78,11:28:0,2019/03/09
midi-pyrenees,13,9,16,88,8,74,11:35:0,2019/03/09
nord-pas-de-calais,12,10,40,84,7.625,85,11:26:0,2019/03/09
normandie,13,9,26,90,8.25,86,11:28:0,2019/03/09
pays-de-la-loire,13,12,23,95,7.375,100,11:31:0,2019/03/09
picardie,13,9,36,86,10,89,11:28:0,2019/03/09
poitou-charentes,12,11,31,95,7.25,98,11:32:0,2019/03/09
rh-ne-alpes,15,8,12,74,7,85,11:33:0,2019/03/09
provence-alpes-c-te-d-azur,15,12,26,61,10,14,11:35:0,2019/03/09
alsace,14,13,41,76,8.75,82,11:33:0,2019/03/10
aquitaine,14,13,21,87,6.625,87,11:36:0,2019/03/10
ardeche,15,12,6,75,9.875,51,11:36:0,2019/03/10
auvergne,13,10,24,72,10,78,11:35:0,2019/03/10
bourgogne,12,11,30,86,7.75,93,11:33:0,2019/03/10
bretagne,12,9,30,80,9,80,11:33:0,2019/03/10
centre,13,11,35,81,6.875,91,11:33:0,2019/03/10
champagne-ardenne,12,10,45,80,8.875,84,11:31:0,2019/03/10
corse,16,14,8,80,9,46,11:39:0,2019/03/10
franche-comte,12,11,32,90,8.5,86,11:33:0,2019/03/10
ile-de-re,12,10,36,89,8.875,79,11:35:0,2019/03/10
ile-de-france,13,9,35,69,9.125,94,11:32:0,2019/03/10
languedoc-roussillon,17,15,28,75,10,34,11:38:0,2019/03/10
limousin,11,8,16,96,7.625,93,11:35:0,2019/03/10
lorraine,11,10,44,85,8.625,94,11:32:0,2019/03/10
midi-pyrenees,13,11,26,93,8.375,83,11:38:0,2019/03/10
nord-pas-de-calais,11,9,57,78,9,77,11:30:0,2019/03/10
normandie,12,9,46,78,9.375,88,11:31:0,2019/03/10
pays-de-la-loire,12,8,31,86,8,83,11:34:0,2019/03/10
picardie,12,6,54,78,8.875,76,11:31:0,2019/03/10
poitou-charentes,12,9,36,89,8.875,79,11:35:0,2019/03/10
rh-ne-alpes,14,12,14,74,9.25,76,11:35:0,2019/03/10
provence-alpes-c-te-d-azur,18,14,38,77,10,23,11:38:0,2019/03/10
alsace,7,6,31,63,9.625,69,11:36:0,2019/03/11
aquitaine,14,10,13,70,10,45,11:40:0,2019/03/11
ardeche,11,8,27,62,10,16,11:40:0,2019/03/11
auvergne,8,5,25,68,9.25,59,11:38:0,2019/03/11
bourgogne,7,5,30,78,9.875,61,11:37:0,2019/03/11
bretagne,10,7,22,72,10,47,11:37:0,2019/03/11
centre,9,6,28,71,9.875,65,11:36:0,2019/03/11
champagne-ardenne,8,5,31,67,9.875,67,11:35:0,2019/03/11
corse,15,12,31,61,10,7,11:42:0,2019/03/11
franche-comte,6,4,23,85,9.125,72,11:37:0,2019/03/11
ile-de-re,11,9,18,73,10,12,11:38:0,2019/03/11
ile-de-france,10,7,29,52,9,68,11:36:0,2019/03/11
languedoc-roussillon,15,11,31,55,10,6,11:41:0,2019/03/11
limousin,9,5,15,81,7.5,61,11:39:0,2019/03/11
lorraine,6,4,32,72,8.75,78,11:35:0,2019/03/11
midi-pyrenees,13,8,20,76,10,49,11:41:0,2019/03/11
nord-pas-de-calais,8,5,31,62,10,55,11:35:0,2019/03/11
normandie,9,7,32,67,9.75,71,11:36:0,2019/03/11
pays-de-la-loire,11,8,20,72,10,28,11:38:0,2019/03/11
picardie,8,3,33,77,9.875,62,11:35:0,2019/03/11
poitou-charentes,11,9,18,73,10,12,11:38:0,2019/03/11
rh-ne-alpes,10,7,26,66,9.5,73,11:39:0,2019/03/11
provence-alpes-c-te-d-azur,15,12,46,52,10,3,11:41:0,2019/03/11
alsace,12,4,18,66,10,36,11:40:0,2019/03/12
aquitaine,16,8,24,72,8.75,31,11:43:0,2019/03/12
ardeche,12,7,15,61,10,23,11:43:0,2019/03/12
auvergne,16,6,20,52,9.625,32,11:42:0,2019/03/12
bourgogne,11,3,25,74,9.875,43,11:40:0,2019/03/12
bretagne,11,7,37,86,9.375,71,11:40:0,2019/03/12
centre,13,6,32,69,9.5,50,11:40:0,2019/03/12
champagne-ardenne,11,5,34,69,9.625,51,11:39:0,2019/03/12
corse,13,10,12,36,10,9,11:44:0,2019/03/12
franche-comte,12,4,16,66,10,45,11:40:0,2019/03/12
ile-de-re,12,8,37,86,9.875,41,11:42:0,2019/03/12
ile-de-france,13,7,31,61,9.75,47,11:40:0,2019/03/12
languedoc-roussillon,12,9,16,69,10,25,11:44:0,2019/03/12
limousin,13,5,19,81,8.875,44,11:42:0,2019/03/12
lorraine,9,4,26,73,9.75,51,11:39:0,2019/03/12
midi-pyrenees,19,7,13,65,10,21,11:43:0,2019/03/12
nord-pas-de-calais,10,6,45,66,9.625,69,11:38:0,2019/03/12
normandie,11,7,45,81,9.625,58,11:39:0,2019/03/12
pays-de-la-loire,11,8,36,87,9.75,49,11:41:0,2019/03/12
picardie,11,6,44,81,10,62,11:39:0,2019/03/12
poitou-charentes,12,8,37,85,9.875,41,11:42:0,2019/03/12
rh-ne-alpes,14,5,24,64,10,43,11:42:0,2019/03/12
provence-alpes-c-te-d-azur,13,9,13,42,10,14,11:44:0,2019/03/12
alsace,9,6,30,69,8.875,74,11:43:0,2019/03/13
aquitaine,12,10,24,68,9.875,56,11:46:0,2019/03/13
ardeche,11,7,19,66,9.625,70,11:45:0,2019/03/13
auvergne,9,5,22,73,9.375,70,11:45:0,2019/03/13
bourgogne,9,5,25,82,9.625,65,11:44:0,2019/03/13
bretagne,9,7,31,76,10,61,11:44:0,2019/03/13
centre,10,6,28,74,9.875,66,11:43:0,2019/03/13
champagne-ardenne,8,6,35,75,9.75,62,11:43:0,2019/03/13
corse,13,11,15,81,10,45,11:48:0,2019/03/13
franche-comte,7,4,24,86,9.625,78,11:44:0,2019/03/13
ile-de-re,11,9,33,73,9.875,54,11:45:0,2019/03/13
ile-de-france,10,7,28,64,9.875,67,11:43:0,2019/03/13
languedoc-roussillon,14,11,35,56,10,33,11:47:0,2019/03/13
limousin,8,5,17,92,8.25,80,11:46:0,2019/03/13
lorraine,7,4,36,83,9.625,81,11:43:0,2019/03/13
midi-pyrenees,11,7,30,79,9.125,84,11:47:0,2019/03/13
nord-pas-de-calais,9,7,39,74,10,71,11:42:0,2019/03/13
normandie,9,8,38,71,10,66,11:43:0,2019/03/13
pays-de-la-loire,10,8,31,74,10,58,11:45:0,2019/03/13
picardie,9,6,40,77,9.875,74,11:43:0,2019/03/13
poitou-charentes,11,9,33,73,9.875,54,11:45:0,2019/03/13
rh-ne-alpes,11,7,16,68,8.875,76,11:46:0,2019/03/13
provence-alpes-c-te-d-azur,14,11,44,56,10,20,11:47:0,2019/03/13
alsace,8,6,36,75,7.875,87,11:47:0,2019/03/14
aquitaine,11,10,22,76,9.375,94,11:49:0,2019/03/14
ardeche,11,7,17,69,10,67,11:49:0,2019/03/14
auvergne,9,6,30,74,10,75,11:49:0,2019/03/14
bourgogne,7,6,29,88,8.5,98,11:47:0,2019/03/14
bretagne,12,9,34,86,6,100,11:47:0,2019/03/14
centre,10,7,35,85,8.125,98,11:48:0,2019/03/14
champagne-ardenne,10,7,38,88,8.125,88,11:47:0,2019/03/14
corse,13,11,19,58,10,7,11:51:0,2019/03/14
franche-comte,5,4,31,93,8.25,96,11:47:0,2019/03/14
ile-de-re,11,10,38,87,10,94,11:48:0,2019/03/14
ile-de-france,11,8,31,80,7.625,100,11:47:0,2019/03/14
languedoc-roussillon,13,11,38,61,10,27,11:50:0,2019/03/14
limousin,7,5,16,96,7.5,95,11:49:0,2019/03/14
lorraine,7,5,42,89,8.5,93,11:46:0,2019/03/14
midi-pyrenees,9,8,29,83,10,82,11:50:0,2019/03/14
nord-pas-de-calais,11,8,43,88,8,84,11:46:0,2019/03/14
normandie,11,9,43,89,7.625,99,11:47:0,2019/03/14
pays-de-la-loire,11,10,38,84,9,90,11:48:0,2019/03/14
picardie,11,8,46,88,8,91,11:47:0,2019/03/14
poitou-charentes,11,10,38,81,10,94,11:49:0,2019/03/14
rh-ne-alpes,8,7,9,85,7.625,93,11:49:0,2019/03/14
provence-alpes-c-te-d-azur,14,11,45,54,10,22,11:50:0,2019/03/14
alsace,12,10,27,87,8.75,98,11:50:0,2019/03/15
aquitaine,13,11,17,83,9.625,85,11:52:0,2019/03/15
ardeche,16,12,23,73,9.375,65,11:52:0,2019/03/15
auvergne,13,11,22,76,10,72,11:52:0,2019/03/15
bourgogne,11,10,21,90,7.5,95,11:51:0,2019/03/15
bretagne,12,11,25,89,9,96,11:51:0,2019/03/15
centre,13,11,28,87,6.75,100,11:51:0,2019/03/15
champagne-ardenne,12,11,36,86,5.625,99,11:50:0,2019/03/15
corse,17,13,12,71,10,13,11:53:0,2019/03/15
franche-comte,10,9,25,94,7.25,100,11:51:0,2019/03/15
ile-de-re,12,11,29,90,10,90,11:52:0,2019/03/15
ile-de-france,12,12,26,78,7.25,100,11:50:0,2019/03/15
languedoc-roussillon,17,15,32,63,10,13,11:52:0,2019/03/15
limousin,9,7,13,97,4.75,99,11:51:0,2019/03/15
lorraine,10,6,35,90,8.75,94,11:50:0,2019/03/15
midi-pyrenees,14,10,25,84,10,69,11:53:0,2019/03/15
nord-pas-de-calais,12,11,42,87,7.375,98,11:49:0,2019/03/15
normandie,12,11,36,88,7,100,11:50:0,2019/03/15
pays-de-la-loire,13,11,30,94,9,93,11:51:0,2019/03/15
picardie,12,11,41,87,5,99,11:50:0,2019/03/15
poitou-charentes,12,11,29,90,10,90,11:52:0,2019/03/15
rh-ne-alpes,13,11,8,88,7.125,81,11:52:0,2019/03/15
provence-alpes-c-te-d-azur,18,14,40,62,10,11,11:53:0,2019/03/15
alsace,14,11,26,75,7.75,54,11:54:0,2019/03/16
aquitaine,19,10,8,82,8,27,11:55:0,2019/03/16
ardeche,20,10,12,70,10,7,11:55:0,2019/03/16
auvergne,20,10,8,69,10,20,11:55:0,2019/03/16
bourgogne,14,9,20,83,10,58,11:54:0,2019/03/16
bretagne,10,10,35,83,9.375,92,11:54:0,2019/03/16
centre,11,9,26,85,10,79,11:55:0,2019/03/16
champagne-ardenne,11,10,29,82,9,84,11:54:0,2019/03/16
corse,16,14,13,70,10,1,11:56:0,2019/03/16
franche-comte,13,9,20,88,10,61,11:54:0,2019/03/16
ile-de-re,12,11,22,86,10,53,11:55:0,2019/03/16
ile-de-france,12,10,26,74,9,78,11:54:0,2019/03/16
languedoc-roussillon,17,13,16,63,10,3,11:56:0,2019/03/16
limousin,12,6,12,96,4.75,81,11:55:0,2019/03/16
lorraine,10,8,29,87,8.625,85,11:54:0,2019/03/16
midi-pyrenees,19,7,7,91,7,23,11:55:0,2019/03/16
nord-pas-de-calais,11,10,34,82,7.5,87,11:54:0,2019/03/16
normandie,12,10,37,82,8.625,62,11:54:0,2019/03/16
pays-de-la-loire,11,10,28,84,10,85,11:55:0,2019/03/16
picardie,12,9,32,82,7.625,79,11:54:0,2019/03/16
poitou-charentes,12,11,22,84,10,53,11:55:0,2019/03/16
rh-ne-alpes,19,11,8,73,10,28,11:56:0,2019/03/16
provence-alpes-c-te-d-azur,17,13,30,63,10,1,11:55:0,2019/03/16
alsace,13,10,26,74,16.125,43,11:58:0,2019/03/17
aquitaine,12,10,23,83,15.5,53,11:59:0,2019/03/17
ardeche,16,11,14,65,17.375,15,11:59:0,2019/03/17
auvergne,11,6,24,68,16.125,31,11:59:0,2019/03/17
bourgogne,10,9,30,78,16,37,11:58:0,2019/03/17
bretagne,10,6,28,78,13.875,66,11:58:0,2019/03/17
centre,10,9,27,77,15.125,63,11:58:0,2019/03/17
champagne-ardenne,9,8,30,80,14.5,72,11:57:0,2019/03/17
corse,18,14,11,59,17.5,0,11:59:0,2019/03/17
franche-comte,12,8,29,80,16.375,38,11:58:0,2019/03/17
ile-de-re,11,9,35,73,15.125,52,11:59:0,2019/03/17
ile-de-france,10,9,26,62,14.75,65,11:57:0,2019/03/17
languedoc-roussillon,16,14,27,75,18.125,4,11:59:0,2019/03/17
limousin,8,6,18,96,15,54,11:58:0,2019/03/17
lorraine,8,3,32,82,15.5,47,11:58:0,2019/03/17
midi-pyrenees,13,9,28,81,16.75,37,11:58:0,2019/03/17
nord-pas-de-calais,9,8,32,72,14.25,83,11:57:0,2019/03/17
normandie,9,7,30,75,13.875,67,11:57:0,2019/03/17
pays-de-la-loire,11,7,34,78,14.625,50,11:58:0,2019/03/17
picardie,9,5,32,79,14.125,76,11:57:0,2019/03/17
poitou-charentes,11,10,35,73,15.125,52,11:59:0,2019/03/17
rh-ne-alpes,17,9,23,66,16.75,31,11:58:0,2019/03/17
provence-alpes-c-te-d-azur,16,13,23,78,17.625,8,11:59:0,2019/03/17
alsace,9,4,14,80,16.25,54,12:1:0,2019/03/18
aquitaine,13,9,17,68,17.75,42,12:2:0,2019/03/18
ardeche,9,6,26,61,18.5,22,12:2:0,2019/03/18
auvergne,10,4,18,74,17.375,47,12:2:0,2019/03/18
bourgogne,9,4,15,83,16.5,67,12:1:0,2019/03/18
bretagne,11,7,19,85,17.75,56,12:1:0,2019/03/18
centre,11,6,15,82,17.75,58,12:2:0,2019/03/18
champagne-ardenne,10,5,13,87,17.25,55,12:1:0,2019/03/18
corse,13,10,15,51,19.875,8,12:2:0,2019/03/18
franche-comte,8,4,12,88,16.625,76,12:1:0,2019/03/18
ile-de-re,11,9,22,78,17.875,46,12:2:0,2019/03/18
ile-de-france,12,7,15,74,18,52,12:1:0,2019/03/18
languedoc-roussillon,14,10,32,48,19.625,16,12:2:0,2019/03/18
limousin,9,3,10,89,17.125,72,12:1:0,2019/03/18
lorraine,8,3,16,90,17.375,63,12:1:0,2019/03/18
midi-pyrenees,12,7,22,71,17.375,52,12:2:0,2019/03/18
nord-pas-de-calais,10,6,18,82,17.625,62,12:1:0,2019/03/18
normandie,10,7,17,76,19.125,55,12:1:0,2019/03/18
pays-de-la-loire,11,7,17,84,18,49,12:2:0,2019/03/18
picardie,10,4,20,86,17.75,58,12:1:0,2019/03/18
poitou-charentes,11,9,22,78,17.875,46,12:1:0,2019/03/18
rh-ne-alpes,10,6,18,67,17.375,62,12:1:0,2019/03/18
provence-alpes-c-te-d-azur,12,9,51,50,20,4,12:2:0,2019/03/18
alsace,11,5,10,78,11,21,12:5:0,2019/03/19
aquitaine,13,7,12,85,9,38,12:5:0,2019/03/19
ardeche,11,6,27,69,11.25,13,12:5:0,2019/03/19
auvergne,9,3,15,86,10.125,55,12:5:0,2019/03/19
bourgogne,10,5,16,84,10.25,16,12:4:0,2019/03/19
bretagne,12,8,7,91,8.125,87,12:5:0,2019/03/19
