,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
auvergne,10,4,25,82,9.25,84,9:51:0,2020/02/04
bourgogne,10,5,31,79,9.5,80,9:43:0,2020/02/04
bretagne,9,6,28,84,9.625,66,9:39:0,2020/02/04
centre,10,6,26,77,9.5,80,9:41:0,2020/02/04
champagne-ardenne,7,5,31,80,9,78,9:33:0,2020/02/04
corse,15,11,40,75,10,11,10:8:0,2020/02/04
franche-comte,11,4,23,85,8.75,92,9:44:0,2020/02/04
ile-de-re,11,9,28,75,10,54,9:49:0,2020/02/04
ile-de-france,8,7,27,63,9.375,85,9:35:0,2020/02/04
languedoc-roussillon,14,11,34,64,10,6,10:1:0,2020/02/04
limousin,10,4,15,91,8.5,74,9:50:0,2020/02/04
lorraine,6,4,29,81,7.375,93,9:33:0,2020/02/04
midi-pyrenees,13,9,29,81,9.875,70,10:1:0,2020/02/04
nord-pas-de-calais,6,4,34,79,9.625,76,9:27:0,2020/02/04
normandie,8,6,33,78,9.25,76,9:33:0,2020/02/04
pays-de-la-loire,10,7,25,82,9.875,34,9:44:0,2020/02/04
picardie,7,2,35,79,9.625,75,9:28:0,2020/02/04
poitou-charentes,11,9,28,75,10,54,9:49:0,2020/02/04
rh-ne-alpes,11,6,26,68,9,71,9:51:0,2020/02/04
provence-alpes-c-te-d-azur,15,11,55,55,10,8,10:2:0,2020/02/04
alsace,10,4,11,78,9,34,9:39:0,2020/02/05
aquitaine,11,6,13,80,10,6,9:58:0,2020/02/05
ardeche,9,5,31,72,10,41,9:58:0,2020/02/05
auvergne,5,2,11,92,9.375,76,9:54:0,2020/02/05
bourgogne,7,4,13,90,9.875,58,9:46:0,2020/02/05
bretagne,10,5,9,91,9,40,9:42:0,2020/02/05
centre,8,5,8,89,10,33,9:43:0,2020/02/05
champagne-ardenne,7,4,7,93,8,58,9:36:0,2020/02/05
corse,13,9,27,50,10,1,10:11:0,2020/02/05
franche-comte,5,3,13,93,8.875,61,9:47:0,2020/02/05
ile-de-re,10,5,19,84,10,11,9:51:0,2020/02/05
ile-de-france,9,6,6,86,10,56,9:38:0,2020/02/05
languedoc-roussillon,13,8,29,59,10,8,10:3:0,2020/02/05
limousin,5,2,9,95,6,66,9:54:0,2020/02/05
lorraine,6,2,9,87,9.625,32,9:37:0,2020/02/05
midi-pyrenees,10,6,8,82,10,17,10:3:0,2020/02/05
nord-pas-de-calais,9,5,5,89,9,26,9:30:0,2020/02/05
normandie,8,6,7,90,10,49,9:37:0,2020/02/05
pays-de-la-loire,10,5,12,91,10,22,9:46:0,2020/02/05
picardie,9,4,6,93,9,35,9:32:0,2020/02/05
poitou-charentes,10,5,19,84,10,11,9:51:0,2020/02/05
rh-ne-alpes,7,4,23,80,10,54,9:54:0,2020/02/05
provence-alpes-c-te-d-azur,13,9,42,63,10,14,10:4:0,2020/02/05
alsace,9,3,6,66,10,21,9:43:0,2020/02/06
aquitaine,11,4,14,64,10,3,10:1:0,2020/02/06
ardeche,9,3,9,72,10,49,10:0:0,2020/02/06
auvergne,9,1,5,71,8.625,27,9:56:0,2020/02/06
bourgogne,7,2,14,70,10,38,9:49:0,2020/02/06
bretagne,9,2,21,87,8,7,9:45:0,2020/02/06
centre,8,3,16,75,10,15,9:46:0,2020/02/06
champagne-ardenne,7,2,8,83,10,24,9:39:0,2020/02/06
corse,12,8,12,73,10,21,10:13:0,2020/02/06
franche-comte,7,2,11,71,10,37,9:49:0,2020/02/06
ile-de-re,9,4,28,69,10,11,9:55:0,2020/02/06
ile-de-france,10,4,11,74,10,16,9:42:0,2020/02/06
languedoc-roussillon,11,7,26,69,10,66,10:6:0,2020/02/06
limousin,11,3,6,63,10,31,9:56:0,2020/02/06
lorraine,7,2,9,71,10,27,9:40:0,2020/02/06
midi-pyrenees,11,4,21,72,10,6,10:5:0,2020/02/06
nord-pas-de-calais,8,4,9,84,10,14,9:34:0,2020/02/06
normandie,8,2,15,88,10,2,9:39:0,2020/02/06
pays-de-la-loire,9,2,25,80,10,5,9:49:0,2020/02/06
picardie,8,3,10,85,10,11,9:35:0,2020/02/06
poitou-charentes,9,4,28,69,10,11,9:54:0,2020/02/06
rh-ne-alpes,8,2,6,74,10,48,9:56:0,2020/02/06
provence-alpes-c-te-d-azur,13,11,26,64,10,54,10:7:0,2020/02/06
alsace,10,4,4,71,10,0,9:45:0,2020/02/07
aquitaine,14,7,10,82,10,29,10:3:0,2020/02/07
ardeche,9,5,13,83,10,32,10:4:0,2020/02/07
auvergne,11,3,8,76,10,14,9:59:0,2020/02/07
bourgogne,9,4,11,71,10,3,9:52:0,2020/02/07
bretagne,10,2,17,93,10,52,9:48:0,2020/02/07
centre,10,3,11,79,10,19,9:49:0,2020/02/07
champagne-ardenne,8,2,18,74,10,6,9:43:0,2020/02/07
corse,12,9,7,68,10,2,10:15:0,2020/02/07
franche-comte,10,4,4,70,10,2,9:53:0,2020/02/07
ile-de-re,11,7,23,89,10,23,9:57:0,2020/02/07
ile-de-france,10,5,12,71,10,17,9:44:0,2020/02/07
languedoc-roussillon,11,9,14,72,10,81,10:8:0,2020/02/07
limousin,10,5,11,85,9.375,21,9:59:0,2020/02/07
lorraine,6,1,12,78,10,0,9:43:0,2020/02/07
midi-pyrenees,12,7,19,85,10,32,10:9:0,2020/02/07
nord-pas-de-calais,8,2,22,76,10,11,9:37:0,2020/02/07
normandie,9,2,19,87,10,38,9:43:0,2020/02/07
pays-de-la-loire,13,4,16,95,10,43,9:53:0,2020/02/07
picardie,8,2,20,88,10,16,9:39:0,2020/02/07
poitou-charentes,11,7,23,89,10,23,9:57:0,2020/02/07
rh-ne-alpes,11,6,15,70,10,6,9:59:0,2020/02/07
provence-alpes-c-te-d-azur,13,11,9,64,10,32,10:10:0,2020/02/07
alsace,9,4,9,73,10,43,9:49:0,2020/02/08
aquitaine,13,8,10,83,9.375,41,10:5:0,2020/02/08
ardeche,9,6,14,87,9.375,64,10:6:0,2020/02/08
auvergne,13,5,9,73,10,19,10:2:0,2020/02/08
bourgogne,10,4,16,88,10,27,9:55:0,2020/02/08
bretagne,11,8,14,97,8.875,78,9:51:0,2020/02/08
centre,10,7,16,85,8.375,68,9:52:0,2020/02/08
champagne-ardenne,11,7,17,88,9,76,9:45:0,2020/02/08
corse,13,10,5,51,10,53,10:17:0,2020/02/08
franche-comte,11,5,9,75,10,17,9:55:0,2020/02/08
ile-de-re,10,9,21,90,8.75,62,10:0:0,2020/02/08
ile-de-france,10,8,15,83,8.875,83,9:48:0,2020/02/08
languedoc-roussillon,12,11,14,81,9.875,86,10:11:0,2020/02/08
limousin,10,5,14,87,7,40,10:2:0,2020/02/08
lorraine,8,4,10,85,10,69,9:46:0,2020/02/08
midi-pyrenees,13,8,23,86,10,33,10:11:0,2020/02/08
nord-pas-de-calais,8,7,23,93,8.75,90,9:41:0,2020/02/08
normandie,10,7,12,92,9,69,9:46:0,2020/02/08
pays-de-la-loire,11,9,13,93,9.5,81,9:55:0,2020/02/08
picardie,8,6,21,95,8.125,78,9:42:0,2020/02/08
poitou-charentes,10,9,21,90,8.75,62,10:0:0,2020/02/08
rh-ne-alpes,12,7,21,79,10,18,10:2:0,2020/02/08
provence-alpes-c-te-d-azur,13,11,22,70,10,65,10:12:0,2020/02/08
alsace,12,6,25,79,10,43,9:52:0,2020/02/09
aquitaine,15,9,19,86,6.625,51,10:9:0,2020/02/09
ardeche,9,6,14,93,6.625,76,10:9:0,2020/02/09
auvergne,13,6,19,84,10,31,10:4:0,2020/02/09
bourgogne,11,6,39,88,9.375,54,9:57:0,2020/02/09
bretagne,13,10,49,89,6.25,83,9:54:0,2020/02/09
centre,11,8,44,82,7.25,78,9:55:0,2020/02/09
champagne-ardenne,11,8,49,81,8.875,79,9:49:0,2020/02/09
corse,13,11,6,79,10,61,10:20:0,2020/02/09
franche-comte,12,7,33,76,10,52,9:59:0,2020/02/09
ile-de-re,12,10,49,89,7.375,58,10:3:0,2020/02/09
ile-de-france,12,9,42,76,7.875,88,9:50:0,2020/02/09
languedoc-roussillon,12,10,15,87,10,71,10:14:0,2020/02/09
limousin,11,7,22,93,6.625,93,10:4:0,2020/02/09
lorraine,11,7,41,86,9.375,82,9:50:0,2020/02/09
midi-pyrenees,14,9,24,88,10,34,10:13:0,2020/02/09
nord-pas-de-calais,12,8,58,82,8.75,87,9:43:0,2020/02/09
normandie,15,10,53,81,9.375,73,9:49:0,2020/02/09
pays-de-la-loire,12,10,50,89,8.25,72,9:59:0,2020/02/09
picardie,12,8,54,82,8.75,79,9:45:0,2020/02/09
poitou-charentes,12,10,49,89,7.375,58,10:3:0,2020/02/09
rh-ne-alpes,12,8,29,80,10,28,10:4:0,2020/02/09
provence-alpes-c-te-d-azur,13,11,12,73,10,33,10:14:0,2020/02/09
alsace,12,8,35,72,7.875,80,9:55:0,2020/02/10
aquitaine,15,14,30,75,10,92,10:11:0,2020/02/10
ardeche,12,9,7,94,8,86,10:12:0,2020/02/10
auvergne,12,10,25,74,9.375,38,10:8:0,2020/02/10
bourgogne,12,8,33,75,7.75,86,10:1:0,2020/02/10
bretagne,11,7,41,76,8.625,81,9:58:0,2020/02/10
centre,13,9,40,71,9.25,88,9:58:0,2020/02/10
champagne-ardenne,12,7,40,83,8.5,86,9:53:0,2020/02/10
corse,14,11,16,93,10,81,10:22:0,2020/02/10
franche-comte,11,7,38,77,8.25,94,10:1:0,2020/02/10
ile-de-re,13,11,45,83,9.625,77,10:6:0,2020/02/10
ile-de-france,13,9,38,65,7.5,76,9:54:0,2020/02/10
languedoc-roussillon,16,12,24,89,10,48,10:16:0,2020/02/10
limousin,11,9,19,91,9.5,97,10:7:0,2020/02/10
lorraine,11,6,46,78,8.375,90,9:52:0,2020/02/10
midi-pyrenees,15,13,24,79,10,56,10:16:0,2020/02/10
nord-pas-de-calais,9,7,42,81,8.125,76,9:47:0,2020/02/10
normandie,11,8,48,79,9.125,81,9:52:0,2020/02/10
pays-de-la-loire,12,9,43,78,9.625,85,10:1:0,2020/02/10
picardie,10,7,49,76,8.5,84,9:49:0,2020/02/10
poitou-charentes,13,11,45,83,9.625,77,10:6:0,2020/02/10
rh-ne-alpes,14,11,17,79,9.125,70,10:8:0,2020/02/10
provence-alpes-c-te-d-azur,16,13,41,84,10,41,10:17:0,2020/02/10
alsace,7,5,28,78,8.5,81,9:58:0,2020/02/11
aquitaine,13,11,22,77,10,77,10:14:0,2020/02/11
ardeche,10,8,8,91,8.75,69,10:14:0,2020/02/11
auvergne,9,6,18,86,9.125,79,10:10:0,2020/02/11
bourgogne,8,5,26,83,9.5,63,10:3:0,2020/02/11
bretagne,8,6,28,83,9,53,10:0:0,2020/02/11
centre,8,6,27,79,9.25,84,10:2:0,2020/02/11
champagne-ardenne,6,5,39,77,9.5,77,9:55:0,2020/02/11
corse,14,12,26,83,10,22,10:25:0,2020/02/11
franche-comte,8,5,27,90,8.375,83,10:5:0,2020/02/11
ile-de-re,11,9,32,80,9.875,71,10:9:0,2020/02/11
ile-de-france,8,7,30,61,9.25,76,9:58:0,2020/02/11
languedoc-roussillon,15,13,30,70,10,52,10:20:0,2020/02/11
limousin,8,5,15,92,8.75,90,10:10:0,2020/02/11
lorraine,6,4,39,85,8.875,82,9:56:0,2020/02/11
midi-pyrenees,13,12,28,80,10,86,10:19:0,2020/02/11
nord-pas-de-calais,6,4,41,67,9.5,51,9:51:0,2020/02/11
normandie,7,5,37,74,9.75,71,9:56:0,2020/02/11
pays-de-la-loire,9,7,27,82,10,74,10:5:0,2020/02/11
picardie,7,3,40,73,9.625,72,9:53:0,2020/02/11
poitou-charentes,11,9,32,80,9.875,71,10:9:0,2020/02/11
rh-ne-alpes,10,8,13,76,9.75,86,10:10:0,2020/02/11
provence-alpes-c-te-d-azur,16,14,40,63,10,28,10:20:0,2020/02/11
alsace,6,4,27,78,8.25,84,10:2:0,2020/02/12
aquitaine,14,10,6,71,9.875,60,10:17:0,2020/02/12
ardeche,9,5,14,75,10,24,10:17:0,2020/02/12
auvergne,9,4,6,83,10,61,10:13:0,2020/02/12
bourgogne,7,3,22,84,10,62,10:7:0,2020/02/12
bretagne,10,5,17,85,10,55,10:4:0,2020/02/12
centre,9,5,21,80,10,67,10:4:0,2020/02/12
champagne-ardenne,7,4,29,86,9.5,83,9:59:0,2020/02/12
corse,14,11,14,62,10,23,10:28:0,2020/02/12
franche-comte,6,3,24,87,10,88,10:7:0,2020/02/12
ile-de-re,10,9,15,76,9.625,76,10:12:0,2020/02/12
ile-de-france,9,5,21,73,8,81,10:0:0,2020/02/12
languedoc-roussillon,15,9,17,61,10,13,10:22:0,2020/02/12
limousin,9,5,7,91,5.625,62,10:13:0,2020/02/12
lorraine,5,3,33,89,6,95,10:0:0,2020/02/12
midi-pyrenees,12,8,5,87,10,57,10:21:0,2020/02/12
nord-pas-de-calais,7,5,30,79,9.75,71,9:54:0,2020/02/12
normandie,8,5,21,86,8.875,91,9:59:0,2020/02/12
pays-de-la-loire,10,7,18,84,9.875,67,10:7:0,2020/02/12
picardie,8,4,30,87,9.875,79,9:55:0,2020/02/12
poitou-charentes,10,9,15,76,9.625,76,10:12:0,2020/02/12
rh-ne-alpes,10,6,5,77,9.25,49,10:14:0,2020/02/12
provence-alpes-c-te-d-azur,13,10,37,54,10,8,10:22:0,2020/02/12
alsace,8,4,24,81,9.375,65,10:5:0,2020/02/13
aquitaine,14,12,31,86,7.875,71,10:20:0,2020/02/13
ardeche,7,5,10,91,8.375,60,10:20:0,2020/02/13
auvergne,12,5,30,77,9.25,61,10:16:0,2020/02/13
bourgogne,9,3,33,84,8.75,69,10:11:0,2020/02/13
bretagne,10,9,43,83,8.625,90,10:7:0,2020/02/13
centre,10,9,39,83,7.625,88,10:8:0,2020/02/13
champagne-ardenne,9,5,34,84,7.875,87,10:2:0,2020/02/13
corse,13,11,6,78,9.375,43,10:30:0,2020/02/13
franche-comte,9,4,31,79,8.625,68,10:11:0,2020/02/13
ile-de-re,12,11,48,88,9.875,91,10:15:0,2020/02/13
ile-de-france,10,8,35,79,8.125,87,10:4:0,2020/02/13
languedoc-roussillon,11,8,10,79,10,46,10:24:0,2020/02/13
limousin,10,7,23,93,9.375,77,10:16:0,2020/02/13
lorraine,7,4,33,84,8,68,10:2:0,2020/02/13
midi-pyrenees,13,8,14,77,10,47,10:24:0,2020/02/13
nord-pas-de-calais,9,5,42,88,8.75,91,9:57:0,2020/02/13
normandie,9,8,44,81,8,87,10:2:0,2020/02/13
pays-de-la-loire,11,10,42,84,8.875,89,10:11:0,2020/02/13
picardie,9,7,43,88,9.125,89,9:59:0,2020/02/13
poitou-charentes,12,11,48,88,9.875,91,10:15:0,2020/02/13
rh-ne-alpes,9,6,28,76,9.125,61,10:16:0,2020/02/13
provence-alpes-c-te-d-azur,12,11,6,88,10,48,10:25:0,2020/02/13
alsace,10,7,13,80,9.875,66,10:8:0,2020/02/14
aquitaine,16,10,7,80,10,34,10:23:0,2020/02/14
ardeche,11,7,20,76,9.625,20,10:23:0,2020/02/14
auvergne,12,7,9,77,10,59,10:19:0,2020/02/14
bourgogne,11,7,13,84,9.625,77,10:13:0,2020/02/14
bretagne,12,7,24,91,10,56,10:10:0,2020/02/14
centre,11,8,15,83,10,65,10:11:0,2020/02/14
champagne-ardenne,10,6,16,94,9,65,10:5:0,2020/02/14
corse,13,11,15,73,8.625,37,10:33:0,2020/02/14
franche-comte,10,7,14,89,9.625,68,10:13:0,2020/02/14
ile-de-re,12,11,17,89,10,43,10:18:0,2020/02/14
ile-de-france,11,8,13,83,10,66,10:7:0,2020/02/14
languedoc-roussillon,16,11,21,65,10,5,10:28:0,2020/02/14
limousin,10,6,6,94,8.375,64,10:19:0,2020/02/14
lorraine,8,5,17,91,9.75,86,10:6:0,2020/02/14
midi-pyrenees,14,10,9,83,10,33,10:27:0,2020/02/14
nord-pas-de-calais,10,5,20,91,10,38,10:1:0,2020/02/14
normandie,11,7,21,93,10,50,10:6:0,2020/02/14
pays-de-la-loire,12,8,21,90,10,51,10:13:0,2020/02/14
picardie,10,6,18,93,9,40,10:3:0,2020/02/14
poitou-charentes,12,11,17,89,10,43,10:18:0,2020/02/14
rh-ne-alpes,12,8,10,75,10,66,10:20:0,2020/02/14
provence-alpes-c-te-d-azur,14,11,46,58,10,2,10:28:0,2020/02/14
alsace,12,6,11,81,10,28,10:11:0,2020/02/15
aquitaine,17,9,13,82,10,8,10:25:0,2020/02/15
ardeche,13,8,13,72,10,14,10:26:0,2020/02/15
auvergne,17,6,8,69,10,16,10:22:0,2020/02/15
bourgogne,10,5,17,88,10,39,10:17:0,2020/02/15
bretagne,14,11,38,88,10,88,10:14:0,2020/02/15
centre,13,7,21,87,10,48,10:14:0,2020/02/15
champagne-ardenne,11,7,23,89,10,54,10:9:0,2020/02/15
corse,14,11,8,79,10,2,10:35:0,2020/02/15
franche-comte,12,5,8,83,10,34,10:17:0,2020/02/15
ile-de-re,12,9,27,87,10,24,10:21:0,2020/02/15
ile-de-france,13,8,22,86,10,51,10:10:0,2020/02/15
languedoc-roussillon,13,10,10,77,10,11,10:30:0,2020/02/15
limousin,12,6,12,85,6.625,12,10:22:0,2020/02/15
lorraine,10,5,18,88,10,25,10:10:0,2020/02/15
midi-pyrenees,15,8,23,79,10,5,10:29:0,2020/02/15
nord-pas-de-calais,12,8,38,90,9.625,83,10:5:0,2020/02/15
normandie,13,11,38,87,10,80,10:9:0,2020/02/15
pays-de-la-loire,14,11,31,91,10,63,10:17:0,2020/02/15
picardie,12,8,39,90,10,74,10:7:0,2020/02/15
poitou-charentes,12,9,27,87,10,24,10:21:0,2020/02/15
rh-ne-alpes,14,8,19,78,10,20,10:22:0,2020/02/15
provence-alpes-c-te-d-azur,16,14,10,68,10,4,10:30:0,2020/02/15
alsace,15,9,18,66,10,39,10:15:0,2020/02/16
aquitaine,20,12,19,65,10,16,10:29:0,2020/02/16
ardeche,10,7,14,92,9.375,62,10:28:0,2020/02/16
auvergne,16,10,13,66,10,25,10:25:0,2020/02/16
bourgogne,14,8,30,75,10,36,10:19:0,2020/02/16
bretagne,14,13,57,87,7.5,99,10:16:0,2020/02/16
centre,16,13,39,61,9.875,57,10:17:0,2020/02/16
champagne-ardenne,14,12,39,70,9.25,84,10:12:0,2020/02/16
corse,14,11,6,79,10,2,10:38:0,2020/02/16
franche-comte,15,10,25,61,10,24,10:19:0,2020/02/16
ile-de-re,14,13,41,81,9.375,58,10:24:0,2020/02/16
ile-de-france,16,14,37,65,9.5,95,10:14:0,2020/02/16
languedoc-roussillon,13,11,23,93,7,78,10:33:0,2020/02/16
limousin,14,9,20,79,10,18,10:25:0,2020/02/16
lorraine,14,11,31,66,9.75,60,10:12:0,2020/02/16
midi-pyrenees,16,11,28,83,10,12,10:33:0,2020/02/16
nord-pas-de-calais,15,13,56,81,7.5,94,10:8:0,2020/02/16
normandie,15,8,53,90,8.625,89,10:13:0,2020/02/16
pays-de-la-loire,15,13,50,86,8.75,90,10:21:0,2020/02/16
picardie,15,10,52,83,9.25,96,10:10:0,2020/02/16
poitou-charentes,14,13,41,81,9.375,58,10:24:0,2020/02/16
rh-ne-alpes,14,10,33,70,10,28,10:26:0,2020/02/16
provence-alpes-c-te-d-azur,14,13,25,86,10,46,10:34:0,2020/02/16
alsace,12,9,15,91,6.375,85,10:18:0,2020/02/17
aquitaine,13,11,21,87,9.875,66,10:31:0,2020/02/17
ardeche,11,9,11,95,4.875,88,10:32:0,2020/02/17
auvergne,10,7,13,86,8.75,75,10:28:0,2020/02/17
bourgogne,10,8,20,92,7.25,82,10:23:0,2020/02/17
bretagne,10,7,31,83,8.5,39,10:20:0,2020/02/17
centre,11,9,24,83,7.75,81,10:21:0,2020/02/17
champagne-ardenne,11,8,28,85,8.375,73,10:15:0,2020/02/17
corse,15,11,8,78,10,2,10:41:0,2020/02/17
franche-comte,12,8,18,93,8.75,73,10:23:0,2020/02/17
ile-de-re,11,10,33,85,8.125,79,10:27:0,2020/02/17
ile-de-france,12,9,27,70,8.375,76,10:17:0,2020/02/17
languedoc-roussillon,14,13,21,94,8,73,10:36:0,2020/02/17
limousin,10,7,15,96,8.75,84,10:28:0,2020/02/17
lorraine,11,7,28,89,7.5,90,10:16:0,2020/02/17
midi-pyrenees,12,10,22,84,9.875,61,10:35:0,2020/02/17
nord-pas-de-calais,8,7,40,77,8.625,59,10:11:0,2020/02/17
normandie,9,7,37,81,9.75,47,10:16:0,2020/02/17
pays-de-la-loire,10,8,31,82,9.375,76,10:23:0,2020/02/17
picardie,9,6,39,79,9.875,59,10:13:0,2020/02/17
poitou-charentes,11,10,33,85,8.125,79,10:27:0,2020/02/17
rh-ne-alpes,13,10,26,78,9.375,70,10:28:0,2020/02/17
provence-alpes-c-te-d-azur,14,13,21,89,10,78,10:36:0,2020/02/17
alsace,9,6,18,74,10,38,10:21:0,2020/02/18
aquitaine,12,9,15,75,9.75,58,10:35:0,2020/02/18
ardeche,10,6,21,76,10,5,10:34:0,2020/02/18
auvergne,9,4,10,82,10,38,10:31:0,2020/02/18
bourgogne,9,4,15,86,10,39,10:26:0,2020/02/18
bretagne,11,6,23,83,10,37,10:24:0,2020/02/18
centre,10,5,21,81,10,51,10:24:0,2020/02/18
champagne-ardenne,9,5,25,81,10,67,10:19:0,2020/02/18
corse,14,10,11,76,10,36,10:43:0,2020/02/18
franche-comte,8,4,15,91,10,60,10:26:0,2020/02/18
ile-de-re,11,10,22,77,9.5,66,10:30:0,2020/02/18
ile-de-france,11,6,21,68,10,50,10:20:0,2020/02/18
languedoc-roussillon,14,10,26,62,10,4,10:39:0,2020/02/18
limousin,8,4,10,94,5.375,86,10:31:0,2020/02/18
lorraine,7,4,25,87,10,67,10:20:0,2020/02/18
midi-pyrenees,11,7,15,83,10,45,10:38:0,2020/02/18
nord-pas-de-calais,9,5,31,85,8.875,88,10:15:0,2020/02/18
normandie,10,6,26,83,9.875,67,10:19:0,2020/02/18
pays-de-la-loire,11,8,23,84,9.875,62,10:27:0,2020/02/18
picardie,9,5,30,83,9.25,81,10:17:0,2020/02/18
poitou-charentes,11,10,22,77,9.5,66,10:30:0,2020/02/18
rh-ne-alpes,10,7,9,75,10,34,10:32:0,2020/02/18
provence-alpes-c-te-d-azur,13,10,44,57,10,25,10:39:0,2020/02/18
alsace,8,5,21,87,9.375,84,10:25:0,2020/02/19
aquitaine,13,10,14,82,9.75,56,10:37:0,2020/02/19
ardeche,10,5,14,77,10,63,10:37:0,2020/02/19
auvergne,8,5,15,89,6.875,86,10:34:0,2020/02/19
bourgogne,9,6,21,82,8.125,91,10:29:0,2020/02/19
bretagne,11,8,21,88,9.875,97,10:27:0,2020/02/19
centre,9,7,17,81,8.875,91,10:27:0,2020/02/19
champagne-ardenne,8,5,21,81,9.5,71,10:22:0,2020/02/19
corse,13,10,15,70,10,8,10:46:0,2020/02/19
