,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
poitou-charentes,10,9,48,80,8.625,74,11:12:0,2020/03/02
rh-ne-alpes,9,7,19,87,8,85,11:13:0,2020/03/02
provence-alpes-c-te-d-azur,14,12,52,84,7.75,81,11:18:0,2020/03/02
alsace,8,5,14,74,8.875,60,11:11:0,2020/03/03
aquitaine,8,7,14,92,8.5,84,11:17:0,2020/03/03
ardeche,8,4,10,81,8.375,45,11:18:0,2020/03/03
auvergne,8,3,10,83,8.875,79,11:16:0,2020/03/03
bourgogne,7,3,15,88,9,62,11:14:0,2020/03/03
bretagne,8,5,14,83,10,59,11:12:0,2020/03/03
centre,8,3,12,86,9.875,67,11:13:0,2020/03/03
champagne-ardenne,8,3,16,89,9.75,52,11:10:0,2020/03/03
corse,11,7,37,77,9.375,70,11:22:0,2020/03/03
franche-comte,6,2,14,92,8.75,71,11:13:0,2020/03/03
ile-de-re,9,6,17,89,9.25,82,11:15:0,2020/03/03
ile-de-france,9,4,13,79,10,53,11:10:0,2020/03/03
languedoc-roussillon,11,8,24,72,8.375,51,11:19:0,2020/03/03
limousin,4,1,8,98,8.125,93,11:16:0,2020/03/03
lorraine,6,2,17,90,9.75,75,11:9:0,2020/03/03
midi-pyrenees,7,6,18,93,7.625,91,11:19:0,2020/03/03
nord-pas-de-calais,7,3,20,88,9.75,49,11:8:0,2020/03/03
normandie,8,5,20,84,9.875,61,11:10:0,2020/03/03
pays-de-la-loire,8,6,12,91,9.5,70,11:13:0,2020/03/03
picardie,8,3,18,89,9.75,50,11:8:0,2020/03/03
poitou-charentes,9,6,17,89,9.25,82,11:15:0,2020/03/03
rh-ne-alpes,9,5,8,73,10,71,11:16:0,2020/03/03
provence-alpes-c-te-d-azur,11,8,45,61,10,27,11:20:0,2020/03/03
alsace,9,4,10,79,10,62,11:14:0,2020/03/04
aquitaine,12,7,13,96,7.5,82,11:21:0,2020/03/04
ardeche,9,5,12,76,10,54,11:21:0,2020/03/04
auvergne,8,4,9,84,8.875,88,11:19:0,2020/03/04
bourgogne,8,3,13,89,9,49,11:16:0,2020/03/04
bretagne,12,6,26,95,8.125,84,11:15:0,2020/03/04
centre,7,4,18,91,7,85,11:15:0,2020/03/04
champagne-ardenne,8,4,19,90,7.375,70,11:14:0,2020/03/04
corse,12,9,8,73,9.875,33,11:24:0,2020/03/04
franche-comte,7,3,10,91,7,67,11:16:0,2020/03/04
ile-de-re,11,7,32,93,9.5,89,11:19:0,2020/03/04
ile-de-france,8,6,19,77,8.875,84,11:14:0,2020/03/04
languedoc-roussillon,13,9,16,71,10,39,11:23:0,2020/03/04
limousin,5,3,13,97,3,100,11:19:0,2020/03/04
lorraine,7,3,15,90,7.875,66,11:13:0,2020/03/04
midi-pyrenees,8,5,15,96,6.5,85,11:22:0,2020/03/04
nord-pas-de-calais,8,5,21,88,9.75,75,11:12:0,2020/03/04
normandie,8,5,23,93,6.375,84,11:13:0,2020/03/04
pays-de-la-loire,12,7,23,95,5.375,88,11:17:0,2020/03/04
picardie,8,3,24,92,7.875,70,11:12:0,2020/03/04
poitou-charentes,11,7,32,93,9.5,89,11:19:0,2020/03/04
rh-ne-alpes,10,5,7,80,10,67,11:19:0,2020/03/04
provence-alpes-c-te-d-azur,12,9,37,59,10,37,11:23:0,2020/03/04
alsace,7,6,19,93,6.625,91,11:18:0,2020/03/05
aquitaine,13,11,36,83,7.125,98,11:24:0,2020/03/05
ardeche,7,5,11,98,7.125,97,11:24:0,2020/03/05
auvergne,11,6,22,88,9.5,80,11:23:0,2020/03/05
bourgogne,9,7,35,96,8.625,100,11:20:0,2020/03/05
bretagne,11,7,41,92,7.125,99,11:19:0,2020/03/05
centre,11,10,38,95,6.625,100,11:19:0,2020/03/05
champagne-ardenne,9,7,23,96,7.375,100,11:17:0,2020/03/05
corse,12,11,9,93,7.75,71,11:28:0,2020/03/05
franche-comte,10,7,34,95,6.75,99,11:20:0,2020/03/05
ile-de-re,13,10,59,86,8.125,95,11:22:0,2020/03/05
ile-de-france,11,8,23,96,7.125,95,11:17:0,2020/03/05
languedoc-roussillon,12,10,30,89,6.875,83,11:25:0,2020/03/05
limousin,10,7,24,97,7.5,100,11:22:0,2020/03/05
lorraine,8,6,29,95,7,98,11:17:0,2020/03/05
midi-pyrenees,11,10,39,85,9.25,77,11:26:0,2020/03/05
nord-pas-de-calais,7,7,19,96,7.25,100,11:15:0,2020/03/05
normandie,10,8,42,96,5.875,93,11:17:0,2020/03/05
pays-de-la-loire,12,8,44,91,8.25,91,11:20:0,2020/03/05
picardie,8,7,23,97,7.25,100,11:16:0,2020/03/05
poitou-charentes,13,10,59,86,8.125,95,11:22:0,2020/03/05
rh-ne-alpes,10,8,29,82,8.25,95,11:23:0,2020/03/05
provence-alpes-c-te-d-azur,13,11,32,79,9.5,85,11:26:0,2020/03/05
alsace,7,3,24,90,7.5,97,11:21:0,2020/03/06
aquitaine,10,9,31,75,9.75,90,11:27:0,2020/03/06
ardeche,8,4,10,91,9.25,82,11:27:0,2020/03/06
auvergne,6,4,11,93,6.875,83,11:26:0,2020/03/06
bourgogne,7,5,21,84,9.75,84,11:23:0,2020/03/06
bretagne,8,5,29,95,8.75,80,11:22:0,2020/03/06
centre,9,5,17,85,10,78,11:22:0,2020/03/06
champagne-ardenne,8,6,26,91,5.75,87,11:21:0,2020/03/06
corse,12,8,29,81,9.5,75,11:30:0,2020/03/06
franche-comte,6,4,24,92,8,95,11:23:0,2020/03/06
ile-de-re,9,8,47,79,8.75,79,11:25:0,2020/03/06
ile-de-france,9,7,17,76,6.5,90,11:21:0,2020/03/06
languedoc-roussillon,11,9,38,74,10,46,11:28:0,2020/03/06
limousin,4,1,13,98,5.75,97,11:25:0,2020/03/06
lorraine,6,5,30,94,8.25,92,11:20:0,2020/03/06
midi-pyrenees,8,7,38,80,9.625,85,11:29:0,2020/03/06
nord-pas-de-calais,7,5,25,84,8.75,91,11:19:0,2020/03/06
normandie,8,5,15,85,9.5,78,11:20:0,2020/03/06
pays-de-la-loire,8,6,30,93,9.125,73,11:23:0,2020/03/06
picardie,7,3,24,86,9.625,69,11:19:0,2020/03/06
poitou-charentes,9,8,47,79,8.75,79,11:25:0,2020/03/06
rh-ne-alpes,10,7,9,72,10,79,11:26:0,2020/03/06
provence-alpes-c-te-d-azur,12,10,39,62,9.875,55,11:29:0,2020/03/06
alsace,9,4,8,81,8.75,68,11:25:0,2020/03/07
aquitaine,13,8,12,77,10,78,11:29:0,2020/03/07
ardeche,9,5,30,75,9.875,28,11:30:0,2020/03/07
auvergne,8,4,14,83,9.5,73,11:28:0,2020/03/07
bourgogne,8,4,9,80,10,41,11:27:0,2020/03/07
bretagne,12,5,19,90,10,66,11:26:0,2020/03/07
centre,10,5,11,88,8,73,11:26:0,2020/03/07
champagne-ardenne,9,4,15,87,9,47,11:24:0,2020/03/07
corse,13,9,8,77,9.25,65,11:33:0,2020/03/07
franche-comte,7,4,8,87,8,53,11:27:0,2020/03/07
ile-de-re,11,8,17,87,10,54,11:28:0,2020/03/07
ile-de-france,11,6,10,82,10,43,11:24:0,2020/03/07
languedoc-roussillon,14,10,31,56,10,19,11:32:0,2020/03/07
limousin,8,3,8,95,7.625,87,11:29:0,2020/03/07
lorraine,8,3,14,90,8,68,11:24:0,2020/03/07
midi-pyrenees,11,6,21,81,9.75,82,11:31:0,2020/03/07
nord-pas-de-calais,10,5,19,82,10,48,11:23:0,2020/03/07
normandie,12,6,21,87,9.875,71,11:24:0,2020/03/07
pays-de-la-loire,12,6,18,87,10,47,11:27:0,2020/03/07
picardie,9,5,16,90,10,49,11:23:0,2020/03/07
poitou-charentes,11,8,17,87,10,54,11:28:0,2020/03/07
rh-ne-alpes,9,6,18,78,10,70,11:28:0,2020/03/07
provence-alpes-c-te-d-azur,13,10,43,55,10,4,11:32:0,2020/03/07
alsace,11,5,16,73,9.375,60,11:28:0,2020/03/08
aquitaine,13,9,17,83,6.875,56,11:33:0,2020/03/08
ardeche,13,6,7,69,10,25,11:33:0,2020/03/08
auvergne,13,6,12,77,9.625,37,11:32:0,2020/03/08
bourgogne,11,4,19,88,9.875,60,11:30:0,2020/03/08
bretagne,12,9,32,91,9,78,11:29:0,2020/03/08
centre,9,7,27,87,8,72,11:29:0,2020/03/08
champagne-ardenne,9,6,27,88,9.875,78,11:28:0,2020/03/08
corse,13,9,12,75,10,7,11:36:0,2020/03/08
franche-comte,10,5,14,80,9.375,55,11:30:0,2020/03/08
ile-de-re,11,10,36,87,8,55,11:31:0,2020/03/08
ile-de-france,10,8,25,79,8,70,11:28:0,2020/03/08
languedoc-roussillon,13,9,14,68,10,23,11:35:0,2020/03/08
limousin,9,6,15,94,5,93,11:32:0,2020/03/08
lorraine,9,5,22,86,9.75,88,11:27:0,2020/03/08
midi-pyrenees,14,8,11,88,7.375,56,11:34:0,2020/03/08
nord-pas-de-calais,10,7,33,87,8.375,79,11:26:0,2020/03/08
normandie,11,8,32,89,8,67,11:27:0,2020/03/08
pays-de-la-loire,12,10,35,91,8.75,70,11:30:0,2020/03/08
picardie,10,6,31,90,8.75,69,11:27:0,2020/03/08
poitou-charentes,11,10,36,87,8,55,11:31:0,2020/03/08
rh-ne-alpes,13,7,9,70,10,34,11:32:0,2020/03/08
provence-alpes-c-te-d-azur,14,11,10,52,10,19,11:35:0,2020/03/08
alsace,9,7,11,79,8.125,86,11:32:0,2020/03/09
aquitaine,13,10,20,74,10,68,11:36:0,2020/03/09
ardeche,10,7,30,71,9.875,47,11:37:0,2020/03/09
auvergne,9,5,23,81,9.375,68,11:35:0,2020/03/09
bourgogne,9,6,16,87,9,75,11:34:0,2020/03/09
bretagne,11,7,21,85,9.875,72,11:33:0,2020/03/09
centre,10,6,18,85,9.5,75,11:33:0,2020/03/09
champagne-ardenne,10,6,22,85,9.875,70,11:31:0,2020/03/09
corse,12,9,24,82,9.625,67,11:38:0,2020/03/09
franche-comte,8,6,15,90,9.375,83,11:34:0,2020/03/09
ile-de-re,11,9,24,80,9.125,74,11:34:0,2020/03/09
ile-de-france,11,7,18,76,10,74,11:32:0,2020/03/09
languedoc-roussillon,14,11,36,60,10,19,11:37:0,2020/03/09
limousin,9,5,14,92,7.625,77,11:35:0,2020/03/09
lorraine,8,4,17,91,9.5,80,11:31:0,2020/03/09
midi-pyrenees,11,9,30,78,9.5,76,11:38:0,2020/03/09
nord-pas-de-calais,10,6,27,81,10,49,11:30:0,2020/03/09
normandie,10,7,24,80,9.875,58,11:31:0,2020/03/09
pays-de-la-loire,11,8,23,81,9.875,69,11:34:0,2020/03/09
picardie,10,5,26,81,10,52,11:31:0,2020/03/09
poitou-charentes,11,9,24,80,9.125,74,11:35:0,2020/03/09
rh-ne-alpes,10,6,21,81,8.875,67,11:35:0,2020/03/09
provence-alpes-c-te-d-azur,13,11,58,58,10,15,11:37:0,2020/03/09
alsace,7,5,25,91,8.375,87,11:36:0,2020/03/10
aquitaine,13,12,17,86,9,99,11:39:0,2020/03/10
ardeche,9,6,8,90,7,57,11:39:0,2020/03/10
auvergne,12,6,12,94,8.5,85,11:38:0,2020/03/10
bourgogne,7,5,27,97,8,91,11:37:0,2020/03/10
bretagne,14,12,26,93,7.625,97,11:36:0,2020/03/10
centre,12,10,24,93,6.375,99,11:36:0,2020/03/10
champagne-ardenne,13,10,27,93,8,99,11:35:0,2020/03/10
corse,13,11,9,77,10,18,11:42:0,2020/03/10
franche-comte,7,5,22,95,7.875,91,11:37:0,2020/03/10
ile-de-re,12,11,27,94,6.875,99,11:38:0,2020/03/10
ile-de-france,14,12,22,86,9.125,99,11:36:0,2020/03/10
languedoc-roussillon,15,12,22,68,10,35,11:40:0,2020/03/10
limousin,10,8,14,98,6.625,97,11:39:0,2020/03/10
lorraine,10,7,30,95,7.625,89,11:35:0,2020/03/10
midi-pyrenees,15,9,17,84,10,60,11:40:0,2020/03/10
nord-pas-de-calais,13,11,34,93,7.125,100,11:34:0,2020/03/10
normandie,14,12,30,92,8.875,96,11:35:0,2020/03/10
pays-de-la-loire,12,11,27,94,9.5,100,11:37:0,2020/03/10
picardie,13,12,29,92,6.25,100,11:35:0,2020/03/10
poitou-charentes,12,11,27,94,6.875,99,11:38:0,2020/03/10
rh-ne-alpes,6,3,6,91,8.625,80,11:39:0,2020/03/10
provence-alpes-c-te-d-azur,14,10,27,65,10,22,11:40:0,2020/03/10
alsace,14,12,17,85,8.625,69,11:39:0,2020/03/11
aquitaine,18,12,9,82,10,56,11:43:0,2020/03/11
ardeche,18,12,14,82,10,18,11:42:0,2020/03/11
auvergne,17,11,8,85,10,52,11:42:0,2020/03/11
bourgogne,15,10,19,94,10,76,11:40:0,2020/03/11
bretagne,15,12,28,84,10,80,11:40:0,2020/03/11
centre,16,13,25,90,6.625,81,11:40:0,2020/03/11
champagne-ardenne,15,13,27,85,10,78,11:39:0,2020/03/11
corse,16,12,11,85,10,15,11:45:0,2020/03/11
franche-comte,13,10,18,93,9.375,97,11:41:0,2020/03/11
ile-de-re,12,8,26,96,4.625,90,11:41:0,2020/03/11
ile-de-france,16,14,23,72,10,73,11:39:0,2020/03/11
languedoc-roussillon,21,14,10,74,10,5,11:43:0,2020/03/11
limousin,12,10,10,98,2.25,99,11:42:0,2020/03/11
lorraine,14,11,27,93,8,83,11:38:0,2020/03/11
midi-pyrenees,18,12,6,83,10,25,11:43:0,2020/03/11
nord-pas-de-calais,12,11,29,86,6.625,96,11:38:0,2020/03/11
normandie,14,12,27,87,8.875,89,11:39:0,2020/03/11
pays-de-la-loire,15,12,30,89,10,80,11:40:0,2020/03/11
picardie,13,12,28,86,6.375,87,11:38:0,2020/03/11
poitou-charentes,12,8,26,96,4.625,90,11:41:0,2020/03/11
rh-ne-alpes,19,12,5,77,10,56,11:42:0,2020/03/11
provence-alpes-c-te-d-azur,17,13,12,69,10,2,11:44:0,2020/03/11
alsace,15,11,24,77,9.625,78,11:43:0,2020/03/12
aquitaine,15,12,13,86,10,72,11:46:0,2020/03/12
ardeche,18,14,8,78,10,40,11:45:0,2020/03/12
auvergne,15,11,10,83,10,63,11:45:0,2020/03/12
bourgogne,14,12,24,83,10,60,11:44:0,2020/03/12
bretagne,12,8,24,76,10,61,11:43:0,2020/03/12
centre,12,9,22,79,8.25,80,11:43:0,2020/03/12
champagne-ardenne,11,7,23,86,8.75,74,11:42:0,2020/03/12
corse,17,13,6,76,10,41,11:47:0,2020/03/12
franche-comte,15,11,23,87,9.625,85,11:44:0,2020/03/12
ile-de-re,12,10,23,91,10,53,11:45:0,2020/03/12
ile-de-france,12,10,22,69,7.25,77,11:43:0,2020/03/12
languedoc-roussillon,17,14,10,80,10,28,11:47:0,2020/03/12
limousin,11,10,10,92,5.375,98,11:44:0,2020/03/12
lorraine,10,8,31,87,9.5,82,11:43:0,2020/03/12
midi-pyrenees,16,12,12,81,10,53,11:46:0,2020/03/12
nord-pas-de-calais,12,6,35,69,9.75,57,11:42:0,2020/03/12
normandie,12,7,35,74,10,55,11:43:0,2020/03/12
pays-de-la-loire,11,9,25,88,10,62,11:44:0,2020/03/12
picardie,11,5,32,75,9.625,78,11:42:0,2020/03/12
poitou-charentes,12,10,23,91,10,53,11:45:0,2020/03/12
rh-ne-alpes,18,13,9,79,9.75,46,11:45:0,2020/03/12
provence-alpes-c-te-d-azur,17,15,6,78,10,12,11:46:0,2020/03/12
alsace,11,7,18,69,9.125,53,11:46:0,2020/03/13
aquitaine,14,9,8,69,10,26,11:48:0,2020/03/13
ardeche,12,8,22,78,9.625,49,11:49:0,2020/03/13
auvergne,10,6,9,76,10,37,11:48:0,2020/03/13
bourgogne,10,6,10,75,10,32,11:47:0,2020/03/13
bretagne,10,6,14,80,10,37,11:47:0,2020/03/13
centre,11,5,12,79,10,36,11:47:0,2020/03/13
champagne-ardenne,10,6,22,79,9.75,69,11:46:0,2020/03/13
corse,17,14,9,82,10,24,11:50:0,2020/03/13
franche-comte,10,6,10,77,10,42,11:47:0,2020/03/13
ile-de-re,11,9,8,76,10,37,11:48:0,2020/03/13
ile-de-france,11,7,14,68,10,44,11:46:0,2020/03/13
languedoc-roussillon,16,13,22,75,9.375,34,11:49:0,2020/03/13
limousin,11,5,8,80,6,36,11:48:0,2020/03/13
lorraine,8,5,23,85,10,53,11:46:0,2020/03/13
midi-pyrenees,12,9,14,76,9,57,11:50:0,2020/03/13
nord-pas-de-calais,10,7,27,73,10,29,11:45:0,2020/03/13
normandie,10,7,18,81,9.75,55,11:46:0,2020/03/13
pays-de-la-loire,11,7,12,76,10,44,11:47:0,2020/03/13
picardie,11,5,25,81,10,51,11:45:0,2020/03/13
poitou-charentes,11,9,8,76,10,37,11:48:0,2020/03/13
rh-ne-alpes,12,8,15,69,9.5,46,11:48:0,2020/03/13
provence-alpes-c-te-d-azur,17,15,35,65,10,38,11:49:0,2020/03/13
alsace,11,7,4,73,10,55,11:50:0,2020/03/14
aquitaine,15,9,9,69,10,16,11:51:0,2020/03/14
ardeche,13,7,19,65,10,8,11:52:0,2020/03/14
auvergne,12,6,7,73,10,27,11:51:0,2020/03/14
bourgogne,11,6,5,78,10,59,11:51:0,2020/03/14
bretagne,12,10,19,86,10,78,11:50:0,2020/03/14
centre,11,8,20,80,10,86,11:50:0,2020/03/14
champagne-ardenne,8,6,18,88,6.75,82,11:49:0,2020/03/14
corse,16,13,10,89,9.875,38,11:53:0,2020/03/14
franche-comte,10,6,6,74,10,53,11:51:0,2020/03/14
ile-de-re,11,10,24,88,9.75,71,11:51:0,2020/03/14
ile-de-france,11,8,17,75,7.75,91,11:50:0,2020/03/14
languedoc-roussillon,17,11,10,55,10,4,11:52:0,2020/03/14
limousin,11,5,8,84,7.375,44,11:51:0,2020/03/14
lorraine,9,6,12,80,9.75,66,11:50:0,2020/03/14
midi-pyrenees,14,8,11,76,10,7,11:52:0,2020/03/14
nord-pas-de-calais,8,6,24,87,6.375,90,11:49:0,2020/03/14
normandie,12,9,23,89,9.25,76,11:50:0,2020/03/14
pays-de-la-loire,12,10,20,86,9.875,82,11:51:0,2020/03/14
picardie,10,6,22,91,5.875,93,11:49:0,2020/03/14
poitou-charentes,11,10,24,88,9.75,71,11:51:0,2020/03/14
rh-ne-alpes,13,8,11,65,10,15,11:51:0,2020/03/14
provence-alpes-c-te-d-azur,16,11,35,58,10,8,11:52:0,2020/03/14
alsace,14,7,12,70,10,16,11:53:0,2020/03/15
aquitaine,18,9,17,70,9.75,26,11:55:0,2020/03/15
ardeche,12,8,20,74,10,40,11:54:0,2020/03/15
auvergne,16,6,23,72,10,13,11:54:0,2020/03/15
bourgogne,14,7,26,80,10,13,11:54:0,2020/03/15
bretagne,12,9,23,89,10,79,11:53:0,2020/03/15
centre,15,8,14,85,8,35,11:53:0,2020/03/15
champagne-ardenne,13,8,21,89,8.75,55,11:53:0,2020/03/15
corse,15,12,10,77,10,16,11:55:0,2020/03/15
franche-comte,15,7,12,75,10,19,11:54:0,2020/03/15
ile-de-re,12,8,21,85,10,30,11:55:0,2020/03/15
ile-de-france,15,8,16,86,10,50,11:54:0,2020/03/15
languedoc-roussillon,14,11,31,75,10,23,11:55:0,2020/03/15
limousin,15,7,16,78,6.125,55,11:54:0,2020/03/15
lorraine,13,7,14,77,10,47,11:53:0,2020/03/15
midi-pyrenees,15,9,36,74,10,17,11:55:0,2020/03/15
nord-pas-de-calais,11,7,28,87,9.125,81,11:53:0,2020/03/15
normandie,11,8,27,86,10,66,11:53:0,2020/03/15
pays-de-la-loire,13,9,20,91,9.375,59,11:54:0,2020/03/15
picardie,11,7,24,89,10,89,11:53:0,2020/03/15
poitou-charentes,12,8,21,85,10,30,11:55:0,2020/03/15
rh-ne-alpes,15,8,30,72,10,21,11:54:0,2020/03/15
provence-alpes-c-te-d-azur,15,13,38,70,10,8,11:55:0,2020/03/15
alsace,17,11,8,64,10,18,11:57:0,2020/03/16
aquitaine,11,10,9,92,8.875,100,11:58:0,2020/03/16
ardeche,14,9,17,70,10,47,11:58:0,2020/03/16
auvergne,15,9,13,73,9.625,60,11:57:0,2020/03/16
bourgogne,15,8,18,77,10,24,11:58:0,2020/03/16
bretagne,11,8,17,86,9.875,82,11:57:0,2020/03/16
centre,11,10,6,94,4.125,92,11:57:0,2020/03/16
champagne-ardenne,12,9,8,90,8.375,58,11:56:0,2020/03/16
corse,16,13,8,66,10,17,11:58:0,2020/03/16
franche-comte,16,10,5,75,10,13,11:58:0,2020/03/16
ile-de-re,11,9,22,93,6.625,84,11:58:0,2020/03/16
ile-de-france,11,10,9,84,7,79,11:57:0,2020/03/16
languedoc-roussillon,14,13,34,71,10,62,11:59:0,2020/03/16
limousin,11,9,15,96,7.625,96,11:58:0,2020/03/16
lorraine,15,9,15,77,10,44,11:57:0,2020/03/16
midi-pyrenees,13,10,14,92,5.125,100,11:58:0,2020/03/16
nord-pas-de-calais,12,8,12,87,10,66,11:56:0,2020/03/16
normandie,10,7,18,88,10,76,11:57:0,2020/03/16
pays-de-la-loire,11,8,19,92,5,85,11:58:0,2020/03/16
picardie,11,7,12,86,8,76,11:56:0,2020/03/16
poitou-charentes,11,9,22,93,6.625,84,11:57:0,2020/03/16
rh-ne-alpes,16,10,17,64,10,11,11:58:0,2020/03/16
provence-alpes-c-te-d-azur,15,13,38,56,10,12,11:58:0,2020/03/16
alsace,17,12,5,79,9.75,58,12:0:0,2020/03/17
aquitaine,15,11,6,91,9.625,76,12:1:0,2020/03/17
ardeche,18,12,5,58,10,13,12:1:0,2020/03/17
auvergne,17,10,8,72,9.75,43,12:1:0,2020/03/17
bourgogne,16,10,8,86,9.875,55,12:1:0,2020/03/17
bretagne,15,7,6,76,10,24,12:0:0,2020/03/17
centre,14,10,5,93,6.625,78,12:0:0,2020/03/17
champagne-ardenne,14,9,6,79,8.625,58,12:0:0,2020/03/17
corse,16,13,9,77,10,22,12:2:0,2020/03/17
franche-comte,16,11,8,83,10,30,12:0:0,2020/03/17
ile-de-re,14,11,9,85,8,66,12:0:0,2020/03/17
ile-de-france,15,10,5,75,10,83,12:0:0,2020/03/17
languedoc-roussillon,16,12,13,64,10,25,12:1:0,2020/03/17
limousin,14,10,7,84,7.625,83,12:1:0,2020/03/17
lorraine,14,10,9,91,8,69,12:0:0,2020/03/17
midi-pyrenees,16,11,11,86,8.625,76,12:1:0,2020/03/17
nord-pas-de-calais,13,6,14,72,10,16,12:0:0,2020/03/17
normandie,14,7,6,67,10,8,12:0:0,2020/03/17
pays-de-la-loire,14,8,11,91,8.625,66,12:1:0,2020/03/17
picardie,14,7,11,78,10,20,12:1:0,2020/03/17
poitou-charentes,14,11,9,85,8,66,12:0:0,2020/03/17
rh-ne-alpes,20,12,4,62,10,11,12:1:0,2020/03/17
provence-alpes-c-te-d-azur,16,14,10,69,10,16,12:1:0,2020/03/17
alsace,19,12,5,78,10,20,12:4:0,2020/03/18
aquitaine,20,12,8,82,10,12,12:5:0,2020/03/18
ardeche,18,13,9,74,10,9,12:4:0,2020/03/18
auvergne,18,11,6,76,10,17,12:4:0,2020/03/18
bourgogne,18,11,8,85,10,12,12:4:0,2020/03/18
bretagne,14,9,9,86,10,55,12:4:0,2020/03/18
centre,16,11,3,84,10,69,12:4:0,2020/03/18
champagne-ardenne,15,11,8,84,10,60,12:4:0,2020/03/18
corse,15,12,9,80,10,5,12:4:0,2020/03/18
franche-comte,18,12,8,80,9,16,12:3:0,2020/03/18
ile-de-re,15,11,9,87,10,11,12:4:0,2020/03/18
ile-de-france,17,12,8,79,10,45,12:4:0,2020/03/18
languedoc-roussillon,17,14,10,72,10,6,12:4:0,2020/03/18
limousin,20,11,4,85,5.75,46,12:4:0,2020/03/18
lorraine,15,10,5,85,10,54,12:4:0,2020/03/18
midi-pyrenees,20,12,7,80,10,7,12:5:0,2020/03/18
nord-pas-de-calais,15,10,14,80,9,10,12:4:0,2020/03/18
normandie,15,9,10,85,10,29,12:4:0,2020/03/18
pays-de-la-loire,16,11,8,91,7.875,59,12:4:0,2020/03/18
picardie,16,9,12,83,8,13,12:4:0,2020/03/18
poitou-charentes,15,11,9,87,10,11,12:4:0,2020/03/18
rh-ne-alpes,20,12,7,78,10,13,12:4:0,2020/03/18
provence-alpes-c-te-d-azur,16,15,10,62,10,6,12:4:0,2020/03/18
alsace,18,13,8,71,10,25,12:7:0,2020/03/19
aquitaine,20,13,13,72,10,6,12:7:0,2020/03/19
ardeche,18,13,14,69,10,10,12:7:0,2020/03/19
auvergne,20,12,5,78,9,52,12:7:0,2020/03/19
bourgogne,18,11,6,87,8,24,12:8:0,2020/03/19
bretagne,18,11,12,90,8.75,52,12:7:0,2020/03/19
centre,19,13,9,80,9.875,43,12:7:0,2020/03/19
champagne-ardenne,16,12,9,76,10,63,12:8:0,2020/03/19
