,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
poitou-charentes,19,15,30,79,9.625,49,15:37:0,2020/06/04
rh-ne-alpes,22,14,10,80,8.5,74,15:33:0,2020/06/04
provence-alpes-c-te-d-azur,20,14,33,82,7.375,75,15:15:0,2020/06/04
alsace,15,7,23,85,8.5,77,15:58:0,2020/06/05
aquitaine,18,15,22,83,10,86,15:28:0,2020/06/05
ardeche,18,11,15,88,10,62,15:27:0,2020/06/05
auvergne,16,11,18,86,9.875,71,15:35:0,2020/06/05
bourgogne,12,8,27,95,8,88,15:48:0,2020/06/05
bretagne,16,14,27,81,10,91,15:55:0,2020/06/05
centre,16,10,28,90,9,91,15:52:0,2020/06/05
champagne-ardenne,14,10,31,94,7.375,78,16:4:0,2020/06/05
corse,19,16,33,84,8.5,69,15:6:0,2020/06/05
franche-comte,12,10,26,98,8.125,95,15:46:0,2020/06/05
ile-de-re,17,16,39,84,9,88,15:38:0,2020/06/05
ile-de-france,16,11,26,81,7.875,77,16:1:0,2020/06/05
languedoc-roussillon,21,18,39,67,10,26,15:19:0,2020/06/05
limousin,14,10,15,99,7.625,86,15:36:0,2020/06/05
lorraine,12,9,33,94,8.625,87,16:3:0,2020/06/05
midi-pyrenees,17,14,27,87,10,80,15:18:0,2020/06/05
nord-pas-de-calais,14,9,36,93,9.375,85,16:14:0,2020/06/05
normandie,14,12,32,81,8.875,85,16:3:0,2020/06/05
pays-de-la-loire,17,15,27,78,10,85,15:46:0,2020/06/05
picardie,14,9,36,95,9.625,75,16:10:0,2020/06/05
poitou-charentes,17,16,39,84,9,88,15:38:0,2020/06/05
rh-ne-alpes,17,13,12,77,9.875,78,15:35:0,2020/06/05
provence-alpes-c-te-d-azur,22,18,45,60,10,17,15:16:0,2020/06/05
alsace,16,13,14,94,8.375,92,15:59:0,2020/06/06
aquitaine,18,15,14,83,10,93,15:29:0,2020/06/06
ardeche,22,14,10,89,9.75,56,15:28:0,2020/06/06
auvergne,16,13,11,95,8.375,81,15:36:0,2020/06/06
bourgogne,15,13,20,95,7.75,92,15:48:0,2020/06/06
bretagne,15,10,22,75,9.875,68,15:55:0,2020/06/06
centre,16,12,21,87,8.75,72,15:53:0,2020/06/06
champagne-ardenne,16,11,25,92,10,64,16:6:0,2020/06/06
corse,21,17,13,83,10,34,15:8:0,2020/06/06
franche-comte,14,12,21,98,8.25,97,15:48:0,2020/06/06
ile-de-re,16,13,27,74,9,62,15:39:0,2020/06/06
ile-de-france,17,13,22,67,9.875,57,16:2:0,2020/06/06
languedoc-roussillon,23,20,27,80,9.875,32,15:19:0,2020/06/06
limousin,14,10,10,99,6.375,95,15:36:0,2020/06/06
lorraine,16,11,27,96,9.125,78,16:5:0,2020/06/06
midi-pyrenees,21,16,14,92,9.75,81,15:20:0,2020/06/06
nord-pas-de-calais,14,9,37,85,9.375,73,16:16:0,2020/06/06
normandie,13,11,30,77,10,59,16:5:0,2020/06/06
pays-de-la-loire,16,11,22,71,10,53,15:48:0,2020/06/06
picardie,14,9,32,89,10,68,16:12:0,2020/06/06
poitou-charentes,16,13,27,74,9,62,15:39:0,2020/06/06
rh-ne-alpes,22,15,12,78,9.25,64,15:36:0,2020/06/06
provence-alpes-c-te-d-azur,21,20,26,71,10,13,15:17:0,2020/06/06
alsace,19,12,8,88,9.75,63,16:1:0,2020/06/07
aquitaine,16,13,14,75,9.75,64,15:29:0,2020/06/07
ardeche,17,12,20,98,7.375,66,15:28:0,2020/06/07
auvergne,15,10,13,85,9,50,15:36:0,2020/06/07
bourgogne,17,11,12,92,8.875,68,15:49:0,2020/06/07
bretagne,17,14,13,90,8.5,58,15:56:0,2020/06/07
centre,17,8,13,85,9.75,52,15:55:0,2020/06/07
champagne-ardenne,17,8,14,88,9.875,53,16:7:0,2020/06/07
corse,23,17,11,89,9.875,37,15:8:0,2020/06/07
franche-comte,16,11,10,98,8.875,60,15:49:0,2020/06/07
ile-de-re,16,13,23,78,10,27,15:41:0,2020/06/07
ile-de-france,20,11,12,76,9.875,61,16:4:0,2020/06/07
languedoc-roussillon,22,18,15,74,9.125,54,15:21:0,2020/06/07
limousin,17,12,6,86,6.375,64,15:38:0,2020/06/07
lorraine,16,9,14,89,9.5,51,16:6:0,2020/06/07
midi-pyrenees,17,12,17,82,8.125,79,15:21:0,2020/06/07
nord-pas-de-calais,18,10,15,88,9,50,16:17:0,2020/06/07
normandie,16,11,12,87,10,57,16:6:0,2020/06/07
pays-de-la-loire,18,13,20,85,9.875,51,15:49:0,2020/06/07
picardie,18,10,13,92,8.875,59,16:13:0,2020/06/07
poitou-charentes,16,13,23,78,10,27,15:40:0,2020/06/07
rh-ne-alpes,19,13,9,78,7.25,81,15:36:0,2020/06/07
provence-alpes-c-te-d-azur,21,19,27,68,9.75,58,15:18:0,2020/06/07
alsace,20,12,12,80,9.5,56,16:1:0,2020/06/08
aquitaine,20,15,18,77,9.75,52,15:31:0,2020/06/08
ardeche,20,11,22,80,9.875,41,15:30:0,2020/06/08
auvergne,16,12,15,92,9.375,59,15:38:0,2020/06/08
bourgogne,17,10,19,91,9.5,56,15:51:0,2020/06/08
bretagne,18,14,20,86,7.5,44,15:58:0,2020/06/08
centre,19,11,14,89,9.625,57,15:56:0,2020/06/08
champagne-ardenne,17,9,16,93,9.625,53,16:8:0,2020/06/08
corse,21,15,15,84,9.875,24,15:9:0,2020/06/08
franche-comte,18,9,17,94,8.625,58,15:49:0,2020/06/08
ile-de-re,17,14,23,82,9.75,60,15:41:0,2020/06/08
ile-de-france,20,13,18,71,9.75,64,16:4:0,2020/06/08
languedoc-roussillon,22,19,28,60,10,18,15:22:0,2020/06/08
limousin,15,12,8,94,6.875,76,15:39:0,2020/06/08
lorraine,18,10,10,86,9.75,43,16:6:0,2020/06/08
midi-pyrenees,19,14,21,85,9.75,70,15:21:0,2020/06/08
nord-pas-de-calais,16,11,26,89,10,73,16:18:0,2020/06/08
normandie,15,11,22,88,9.875,47,16:7:0,2020/06/08
pays-de-la-loire,19,14,14,87,8.5,70,15:49:0,2020/06/08
picardie,16,10,23,93,9,65,16:14:0,2020/06/08
poitou-charentes,17,14,23,82,9.75,60,15:41:0,2020/06/08
rh-ne-alpes,20,12,20,74,9.625,65,15:38:0,2020/06/08
provence-alpes-c-te-d-azur,20,17,36,56,10,23,15:19:0,2020/06/08
alsace,15,13,12,89,9,69,16:3:0,2020/06/09
aquitaine,20,16,14,76,9.375,63,15:32:0,2020/06/09
ardeche,17,11,26,84,8.75,69,15:31:0,2020/06/09
auvergne,14,10,15,94,7.625,84,15:39:0,2020/06/09
bourgogne,14,8,16,96,8.375,81,15:51:0,2020/06/09
bretagne,18,14,15,85,7.875,54,15:58:0,2020/06/09
centre,17,9,14,90,10,35,15:56:0,2020/06/09
champagne-ardenne,17,10,16,96,8.125,71,16:9:0,2020/06/09
corse,19,15,15,78,9.625,68,15:9:0,2020/06/09
franche-comte,14,10,5,98,8.375,81,15:51:0,2020/06/09
ile-de-re,18,14,18,80,10,36,15:42:0,2020/06/09
ile-de-france,18,10,15,78,10,67,16:5:0,2020/06/09
languedoc-roussillon,22,18,22,62,10,25,15:22:0,2020/06/09
limousin,16,12,10,90,6.25,75,15:39:0,2020/06/09
lorraine,17,11,12,91,10,63,16:8:0,2020/06/09
midi-pyrenees,19,14,20,86,8.25,76,15:22:0,2020/06/09
nord-pas-de-calais,16,11,17,79,10,71,16:19:0,2020/06/09
normandie,15,11,12,86,9.75,78,16:8:0,2020/06/09
pays-de-la-loire,19,13,15,86,8.75,64,15:51:0,2020/06/09
picardie,16,8,15,89,9,53,16:15:0,2020/06/09
poitou-charentes,18,14,18,80,10,36,15:42:0,2020/06/09
rh-ne-alpes,15,12,17,80,9,95,15:39:0,2020/06/09
provence-alpes-c-te-d-azur,20,17,42,57,10,9,15:20:0,2020/06/09
alsace,17,13,11,89,8.375,88,16:4:0,2020/06/10
aquitaine,20,14,12,85,9.875,55,15:32:0,2020/06/10
ardeche,17,12,19,86,7.875,67,15:31:0,2020/06/10
auvergne,17,13,9,89,9,70,15:39:0,2020/06/10
bourgogne,15,11,18,96,6,72,15:52:0,2020/06/10
bretagne,14,11,8,95,7.125,80,15:59:0,2020/06/10
centre,18,10,15,85,9.25,45,15:58:0,2020/06/10
champagne-ardenne,18,9,13,92,7.625,36,16:10:0,2020/06/10
corse,17,14,17,84,8.5,78,15:10:0,2020/06/10
franche-comte,15,10,10,98,5.25,90,15:52:0,2020/06/10
ile-de-re,15,14,13,80,9.875,57,15:43:0,2020/06/10
ile-de-france,22,13,16,69,10,37,16:7:0,2020/06/10
languedoc-roussillon,21,19,15,67,10,47,15:23:0,2020/06/10
limousin,17,11,12,95,7.125,68,15:40:0,2020/06/10
lorraine,17,12,6,94,9.125,83,16:9:0,2020/06/10
midi-pyrenees,19,15,16,81,9.875,54,15:23:0,2020/06/10
nord-pas-de-calais,18,9,12,81,10,14,16:20:0,2020/06/10
normandie,13,10,12,97,7.875,80,16:9:0,2020/06/10
pays-de-la-loire,15,12,5,91,9.875,69,15:52:0,2020/06/10
picardie,18,9,14,93,9.375,47,16:16:0,2020/06/10
poitou-charentes,15,14,13,80,9.875,57,15:43:0,2020/06/10
rh-ne-alpes,17,12,15,85,6.875,89,15:39:0,2020/06/10
provence-alpes-c-te-d-azur,20,17,32,63,10,19,15:21:0,2020/06/10
alsace,19,14,13,83,10,55,16:4:0,2020/06/11
aquitaine,14,12,18,91,9.125,81,15:33:0,2020/06/11
ardeche,19,12,16,83,9,53,15:32:0,2020/06/11
auvergne,18,12,15,82,9,67,15:40:0,2020/06/11
bourgogne,19,11,10,92,9.75,64,15:54:0,2020/06/11
bretagne,12,6,33,95,5.875,100,16:1:0,2020/06/11
centre,19,12,16,92,9,77,15:59:0,2020/06/11
champagne-ardenne,20,12,13,91,9.75,54,16:10:0,2020/06/11
corse,21,14,10,82,9.625,58,15:11:0,2020/06/11
franche-comte,20,11,7,97,5.5,88,15:52:0,2020/06/11
ile-de-re,15,14,44,92,8.25,89,15:44:0,2020/06/11
ile-de-france,22,14,17,73,9.5,71,16:7:0,2020/06/11
languedoc-roussillon,19,15,31,81,10,60,15:23:0,2020/06/11
limousin,14,6,13,99,8.375,92,15:41:0,2020/06/11
lorraine,18,13,16,90,9.75,59,16:9:0,2020/06/11
midi-pyrenees,18,12,18,86,8,71,15:24:0,2020/06/11
nord-pas-de-calais,20,12,19,85,9.875,57,16:21:0,2020/06/11
normandie,17,13,26,94,8.25,80,16:10:0,2020/06/11
pays-de-la-loire,13,9,35,94,7.25,81,15:52:0,2020/06/11
picardie,20,11,18,90,8.25,71,16:17:0,2020/06/11
poitou-charentes,15,14,44,92,8.25,89,15:43:0,2020/06/11
rh-ne-alpes,22,12,18,80,10,57,15:40:0,2020/06/11
provence-alpes-c-te-d-azur,18,17,26,70,10,35,15:21:0,2020/06/11
alsace,27,15,9,85,9.875,22,16:5:0,2020/06/12
aquitaine,19,15,25,73,9.75,44,15:33:0,2020/06/12
ardeche,18,11,28,92,7.25,82,15:32:0,2020/06/12
auvergne,13,10,7,98,6.5,76,15:41:0,2020/06/12
bourgogne,18,13,14,95,9,73,15:54:0,2020/06/12
bretagne,17,13,26,88,8.5,81,16:1:0,2020/06/12
centre,19,14,17,94,8.5,83,15:59:0,2020/06/12
champagne-ardenne,18,12,21,96,7.75,78,16:12:0,2020/06/12
corse,26,18,10,74,10,7,15:12:0,2020/06/12
franche-comte,21,13,20,95,8.5,65,15:53:0,2020/06/12
ile-de-re,16,14,53,83,9.875,74,15:45:0,2020/06/12
ile-de-france,20,15,24,84,8.375,67,16:8:0,2020/06/12
languedoc-roussillon,20,18,57,85,9.125,81,15:24:0,2020/06/12
limousin,17,12,13,93,8.25,77,15:42:0,2020/06/12
lorraine,22,13,17,91,7.125,53,16:11:0,2020/06/12
midi-pyrenees,20,15,13,81,8.875,56,15:25:0,2020/06/12
nord-pas-de-calais,17,12,22,89,9.875,66,16:22:0,2020/06/12
normandie,17,13,19,97,6.5,88,16:11:0,2020/06/12
pays-de-la-loire,17,13,31,86,9,81,15:53:0,2020/06/12
picardie,18,13,23,93,9.75,58,16:18:0,2020/06/12
poitou-charentes,16,14,53,83,9.875,74,15:44:0,2020/06/12
rh-ne-alpes,21,16,25,70,9.75,67,15:40:0,2020/06/12
provence-alpes-c-te-d-azur,20,19,53,73,10,45,15:22:0,2020/06/12
alsace,22,16,13,88,9.875,72,16:6:0,2020/06/13
aquitaine,18,14,23,92,9.125,61,15:35:0,2020/06/13
ardeche,19,14,12,93,8.25,79,15:34:0,2020/06/13
auvergne,21,16,9,88,7.625,78,15:42:0,2020/06/13
bourgogne,20,13,11,94,8.375,55,15:55:0,2020/06/13
bretagne,18,13,19,94,9,81,16:2:0,2020/06/13
centre,21,13,21,87,10,30,16:0:0,2020/06/13
champagne-ardenne,21,12,12,95,7.625,55,16:13:0,2020/06/13
corse,22,16,9,87,8.75,65,15:12:0,2020/06/13
franche-comte,18,14,9,97,6.375,66,15:53:0,2020/06/13
ile-de-re,17,16,37,84,8.75,80,15:45:0,2020/06/13
ile-de-france,23,15,16,78,9.75,38,16:8:0,2020/06/13
languedoc-roussillon,22,19,26,80,9.75,35,15:25:0,2020/06/13
limousin,17,12,17,92,6.75,78,15:42:0,2020/06/13
lorraine,21,15,12,89,8.5,64,16:11:0,2020/06/13
midi-pyrenees,20,16,24,77,9.625,70,15:25:0,2020/06/13
nord-pas-de-calais,22,13,14,90,8.875,49,16:23:0,2020/06/13
normandie,18,14,26,92,8.75,72,16:12:0,2020/06/13
pays-de-la-loire,18,15,29,88,8,81,15:53:0,2020/06/13
picardie,21,12,17,93,8.875,38,16:18:0,2020/06/13
poitou-charentes,17,16,37,84,8.75,80,15:45:0,2020/06/13
rh-ne-alpes,22,16,14,74,9.25,64,15:42:0,2020/06/13
provence-alpes-c-te-d-azur,20,15,19,69,9.25,56,15:22:0,2020/06/13
alsace,17,14,10,81,10,85,16:7:0,2020/06/14
aquitaine,21,16,18,76,10,63,15:35:0,2020/06/14
ardeche,22,12,16,85,9.875,36,15:34:0,2020/06/14
auvergne,20,16,4,90,8.875,38,15:42:0,2020/06/14
bourgogne,21,12,9,93,9,62,15:55:0,2020/06/14
bretagne,19,16,23,90,8.75,82,16:2:0,2020/06/14
centre,20,12,15,91,8.25,73,16:0:0,2020/06/14
champagne-ardenne,20,13,12,95,8.625,63,16:13:0,2020/06/14
corse,22,16,15,85,10,18,15:13:0,2020/06/14
franche-comte,19,12,9,96,7.5,81,15:55:0,2020/06/14
ile-de-re,17,16,33,86,9.375,70,15:46:0,2020/06/14
ile-de-france,23,15,14,79,9.625,42,16:9:0,2020/06/14
languedoc-roussillon,25,20,26,58,10,15,15:26:0,2020/06/14
limousin,18,13,12,92,4.875,87,15:43:0,2020/06/14
lorraine,19,13,17,91,10,77,16:12:0,2020/06/14
midi-pyrenees,22,16,14,89,9.5,56,15:25:0,2020/06/14
nord-pas-de-calais,21,13,14,90,9.875,49,16:23:0,2020/06/14
normandie,20,15,17,93,9,62,16:12:0,2020/06/14
pays-de-la-loire,19,15,28,90,8,66,15:55:0,2020/06/14
picardie,21,12,13,94,7.875,51,16:19:0,2020/06/14
poitou-charentes,17,16,33,86,9.375,70,15:46:0,2020/06/14
rh-ne-alpes,23,14,13,79,10,38,15:42:0,2020/06/14
provence-alpes-c-te-d-azur,22,20,36,55,10,12,15:23:0,2020/06/14
alsace,23,15,6,83,9.875,50,16:8:0,2020/06/15
aquitaine,21,16,21,83,9.75,55,15:36:0,2020/06/15
ardeche,23,13,19,81,10,16,15:35:0,2020/06/15
auvergne,20,16,6,92,8.875,46,15:43:0,2020/06/15
bourgogne,21,12,8,93,8.75,49,15:56:0,2020/06/15
bretagne,18,13,19,95,7.875,77,16:3:0,2020/06/15
centre,19,12,15,94,8.375,80,16:1:0,2020/06/15
champagne-ardenne,21,13,13,92,7.875,47,16:14:0,2020/06/15
corse,22,17,15,79,10,9,15:13:0,2020/06/15
franche-comte,20,12,9,93,7.875,69,15:55:0,2020/06/15
ile-de-re,18,16,31,87,9.5,70,15:46:0,2020/06/15
ile-de-france,22,15,15,79,10,57,16:9:0,2020/06/15
languedoc-roussillon,25,21,26,57,10,12,15:26:0,2020/06/15
limousin,17,13,12,98,5,81,15:43:0,2020/06/15
lorraine,20,13,14,93,10,53,16:12:0,2020/06/15
midi-pyrenees,21,17,15,78,10,47,15:26:0,2020/06/15
nord-pas-de-calais,21,14,16,89,10,50,16:24:0,2020/06/15
normandie,17,14,10,91,7.625,80,16:12:0,2020/06/15
pays-de-la-loire,19,15,26,92,8,81,15:55:0,2020/06/15
picardie,20,13,15,94,7.75,58,16:19:0,2020/06/15
poitou-charentes,18,16,31,87,9.5,70,15:46:0,2020/06/15
rh-ne-alpes,23,14,13,78,10,31,15:43:0,2020/06/15
provence-alpes-c-te-d-azur,23,19,39,55,10,6,15:23:0,2020/06/15
alsace,22,16,9,84,9.625,72,16:8:0,2020/06/16
aquitaine,18,15,19,88,9.25,78,15:36:0,2020/06/16
ardeche,22,14,15,86,9.75,40,15:35:0,2020/06/16
auvergne,19,15,8,92,8.375,48,15:43:0,2020/06/16
bourgogne,20,12,7,92,9.75,63,15:56:0,2020/06/16
bretagne,19,16,16,90,5.125,80,16:3:0,2020/06/16
centre,20,13,13,95,6.5,84,16:1:0,2020/06/16
champagne-ardenne,20,13,10,94,7.625,65,16:14:0,2020/06/16
corse,22,18,13,83,10,14,15:14:0,2020/06/16
franche-comte,21,12,9,93,7.625,59,15:56:0,2020/06/16
ile-de-re,17,16,29,84,9.25,67,15:47:0,2020/06/16
ile-de-france,23,16,12,79,9.625,66,16:10:0,2020/06/16
languedoc-roussillon,23,20,26,61,10,24,15:27:0,2020/06/16
limousin,16,12,12,98,5.25,81,15:44:0,2020/06/16
lorraine,20,13,10,94,9.625,66,16:13:0,2020/06/16
midi-pyrenees,20,15,15,85,9.875,60,15:26:0,2020/06/16
nord-pas-de-calais,21,14,10,88,9.5,55,16:24:0,2020/06/16
normandie,19,15,13,91,6.625,78,16:13:0,2020/06/16
pays-de-la-loire,18,14,21,88,8.375,73,15:56:0,2020/06/16
picardie,20,13,12,93,7.75,54,16:20:0,2020/06/16
poitou-charentes,17,16,29,84,9.25,67,15:47:0,2020/06/16
rh-ne-alpes,24,14,10,79,9.75,55,15:43:0,2020/06/16
provence-alpes-c-te-d-azur,21,19,31,64,10,23,15:23:0,2020/06/16
alsace,16,14,10,91,8.5,77,16:8:0,2020/06/17
aquitaine,19,15,23,84,9.875,72,15:36:0,2020/06/17
ardeche,21,12,10,87,9.75,61,15:35:0,2020/06/17
auvergne,19,14,14,85,9.75,52,15:44:0,2020/06/17
bourgogne,19,13,9,94,8.75,78,15:56:0,2020/06/17
bretagne,20,14,13,90,7.5,58,16:3:0,2020/06/17
centre,20,12,13,93,8.625,76,16:1:0,2020/06/17
champagne-ardenne,18,13,9,92,9.25,77,16:14:0,2020/06/17
corse,22,16,14,77,10,21,15:14:0,2020/06/17
franche-comte,18,12,8,99,8.25,90,15:56:0,2020/06/17
ile-de-re,17,16,27,85,9.25,62,15:47:0,2020/06/17
ile-de-france,22,16,11,75,9.875,72,16:10:0,2020/06/17
languedoc-roussillon,23,20,24,61,10,12,15:26:0,2020/06/17
limousin,15,12,13,98,4.625,90,15:44:0,2020/06/17
lorraine,14,7,19,96,8.25,82,16:13:0,2020/06/17
midi-pyrenees,20,16,21,80,8.75,71,15:27:0,2020/06/17
nord-pas-de-calais,20,14,11,89,9.25,84,16:24:0,2020/06/17
normandie,19,14,13,92,8.375,70,16:13:0,2020/06/17
pays-de-la-loire,18,14,22,90,7.25,60,15:56:0,2020/06/17
picardie,20,14,10,89,9.625,62,16:20:0,2020/06/17
poitou-charentes,17,16,27,85,9.25,62,15:47:0,2020/06/17
rh-ne-alpes,24,14,7,77,9.5,74,15:44:0,2020/06/17
provence-alpes-c-te-d-azur,20,19,31,66,10,14,15:24:0,2020/06/17
alsace,22,14,9,87,9.75,48,16:8:0,2020/06/18
aquitaine,20,15,19,81,9.875,48,15:36:0,2020/06/18
ardeche,22,12,6,84,10,53,15:35:0,2020/06/18
auvergne,19,14,9,88,9.75,49,15:44:0,2020/06/18
bourgogne,19,11,10,93,8.875,58,15:57:0,2020/06/18
bretagne,18,14,22,92,9,61,16:4:0,2020/06/18
centre,19,12,15,95,8.125,80,16:2:0,2020/06/18
champagne-ardenne,18,12,20,95,6.875,53,16:15:0,2020/06/18
corse,22,17,12,75,10,27,15:13:0,2020/06/18
franche-comte,19,11,12,97,6.5,71,15:55:0,2020/06/18
ile-de-re,17,16,25,81,9.625,60,15:47:0,2020/06/18
ile-de-france,21,15,17,76,9.625,57,16:10:0,2020/06/18
languedoc-roussillon,21,19,24,68,10,14,15:26:0,2020/06/18
limousin,16,12,11,98,4.25,92,15:44:0,2020/06/18
lorraine,17,12,16,94,7.625,50,16:14:0,2020/06/18
midi-pyrenees,21,16,9,79,9.75,44,15:27:0,2020/06/18
nord-pas-de-calais,20,14,15,93,8.625,61,16:25:0,2020/06/18
normandie,19,14,13,94,6.875,76,16:14:0,2020/06/18
pays-de-la-loire,19,14,26,88,9.25,73,15:55:0,2020/06/18
picardie,19,13,13,93,8.5,61,16:21:0,2020/06/18
poitou-charentes,17,16,25,81,9.625,60,15:47:0,2020/06/18
rh-ne-alpes,25,14,6,75,9.25,68,15:43:0,2020/06/18
provence-alpes-c-te-d-azur,20,18,19,71,10,15,15:24:0,2020/06/18
alsace,22,14,6,85,9.25,69,16:8:0,2020/06/19
aquitaine,23,17,10,74,10,49,15:36:0,2020/06/19
ardeche,22,12,15,84,10,42,15:35:0,2020/06/19
auvergne,18,15,9,87,9.875,45,15:43:0,2020/06/19
