,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
franche-comte,14,11,8,99,7.125,96,15:14:0,2019/05/19
ile-de-re,15,13,25,85,10,63,15:7:0,2019/05/19
ile-de-france,21,17,13,63,9.875,62,15:26:0,2019/05/19
languedoc-roussillon,17,15,15,64,7.75,70,14:51:0,2019/05/19
limousin,14,9,8,95,4.75,95,15:4:0,2019/05/19
lorraine,18,15,14,87,6.5,80,15:28:0,2019/05/19
midi-pyrenees,16,12,28,82,9.625,92,14:50:0,2019/05/19
nord-pas-de-calais,15,13,19,86,9,86,15:37:0,2019/05/19
normandie,15,13,19,89,7.25,80,15:29:0,2019/05/19
pays-de-la-loire,17,13,16,82,7.75,80,15:14:0,2019/05/19
picardie,16,12,17,88,7,74,15:34:0,2019/05/19
poitou-charentes,15,13,25,85,10,63,15:7:0,2019/05/19
rh-ne-alpes,13,12,18,83,5.125,97,15:5:0,2019/05/19
provence-alpes-c-te-d-azur,15,12,23,76,7.5,84,14:49:0,2019/05/19
alsace,17,15,21,83,8.625,81,15:27:0,2019/05/20
aquitaine,19,15,15,73,7.875,55,15:0:0,2019/05/20
ardeche,17,14,22,74,9.5,68,14:59:0,2019/05/20
auvergne,16,12,14,80,8.25,69,15:7:0,2019/05/20
bourgogne,14,12,21,91,8.375,86,15:17:0,2019/05/20
bretagne,17,13,18,84,5.875,64,15:23:0,2019/05/20
centre,18,13,13,79,8.25,82,15:21:0,2019/05/20
champagne-ardenne,13,12,18,93,9.375,91,15:31:0,2019/05/20
corse,17,16,13,78,9.375,60,14:42:0,2019/05/20
franche-comte,13,11,13,99,7.875,99,15:17:0,2019/05/20
ile-de-re,16,13,22,85,10,24,15:9:0,2019/05/20
ile-de-france,18,14,13,71,10,70,15:29:0,2019/05/20
languedoc-roussillon,20,17,27,59,9.625,45,14:53:0,2019/05/20
limousin,16,10,7,97,6.125,88,15:6:0,2019/05/20
lorraine,17,13,23,90,9,85,15:30:0,2019/05/20
midi-pyrenees,18,12,17,82,9.875,71,14:52:0,2019/05/20
nord-pas-de-calais,15,11,19,92,10,67,15:40:0,2019/05/20
normandie,17,13,13,83,6.625,53,15:31:0,2019/05/20
pays-de-la-loire,18,13,16,83,6.75,79,15:16:0,2019/05/20
picardie,16,13,17,90,9.375,70,15:38:0,2019/05/20
poitou-charentes,16,13,22,85,10,24,15:9:0,2019/05/20
rh-ne-alpes,15,13,17,81,8.75,88,15:7:0,2019/05/20
provence-alpes-c-te-d-azur,19,16,35,62,9.375,45,14:51:0,2019/05/20
alsace,13,12,17,91,8.375,100,15:29:0,2019/05/21
aquitaine,21,16,12,68,9.875,40,15:2:0,2019/05/21
ardeche,19,15,25,70,9.875,40,15:1:0,2019/05/21
auvergne,17,12,10,85,6.375,60,15:9:0,2019/05/21
bourgogne,18,13,16,85,8.375,67,15:19:0,2019/05/21
bretagne,19,14,15,79,7.625,36,15:25:0,2019/05/21
centre,19,15,12,80,8.25,60,15:23:0,2019/05/21
champagne-ardenne,18,13,20,81,7.5,48,15:34:0,2019/05/21
corse,19,17,8,67,8.625,42,14:44:0,2019/05/21
franche-comte,16,12,9,94,8.125,84,15:19:0,2019/05/21
ile-de-re,18,14,17,81,9.875,33,15:11:0,2019/05/21
ile-de-france,21,16,15,65,9.875,47,15:31:0,2019/05/21
languedoc-roussillon,22,18,11,59,10,21,14:55:0,2019/05/21
limousin,17,13,8,84,6.75,82,15:8:0,2019/05/21
lorraine,15,12,22,87,10,80,15:33:0,2019/05/21
midi-pyrenees,20,14,13,77,9,38,14:54:0,2019/05/21
nord-pas-de-calais,18,15,21,77,9,33,15:43:0,2019/05/21
normandie,17,14,16,81,7.625,25,15:33:0,2019/05/21
pays-de-la-loire,20,14,13,84,7.75,49,15:18:0,2019/05/21
picardie,18,13,19,89,7.625,23,15:40:0,2019/05/21
poitou-charentes,18,14,16,81,9.875,33,15:11:0,2019/05/21
rh-ne-alpes,18,14,19,81,10,80,15:9:0,2019/05/21
provence-alpes-c-te-d-azur,20,16,35,62,10,7,14:53:0,2019/05/21
alsace,18,14,11,78,10,42,15:32:0,2019/05/22
aquitaine,25,18,8,66,10,14,15:4:0,2019/05/22
ardeche,21,16,24,64,10,13,15:3:0,2019/05/22
auvergne,21,15,14,70,7.625,38,15:11:0,2019/05/22
bourgogne,18,14,14,78,7.75,22,15:21:0,2019/05/22
bretagne,21,15,7,77,8.875,48,15:27:0,2019/05/22
centre,21,16,8,77,8,21,15:26:0,2019/05/22
champagne-ardenne,17,14,8,73,9.875,48,15:36:0,2019/05/22
corse,20,18,13,69,9.125,39,14:46:0,2019/05/22
franche-comte,18,15,13,70,8,12,15:21:0,2019/05/22
ile-de-re,20,15,10,81,10,7,15:13:0,2019/05/22
ile-de-france,24,18,3,55,10,20,15:33:0,2019/05/22
languedoc-roussillon,23,19,12,59,10,13,14:57:0,2019/05/22
limousin,21,16,10,69,7.5,43,15:10:0,2019/05/22
lorraine,17,12,10,78,10,28,15:36:0,2019/05/22
midi-pyrenees,23,16,10,75,10,17,14:56:0,2019/05/22
nord-pas-de-calais,18,15,12,74,9.875,44,15:45:0,2019/05/22
normandie,18,14,9,68,10,41,15:35:0,2019/05/22
pays-de-la-loire,21,16,7,79,9.625,44,15:21:0,2019/05/22
picardie,19,14,11,86,10,41,15:42:0,2019/05/22
poitou-charentes,20,15,8,81,10,7,15:13:0,2019/05/22
rh-ne-alpes,21,16,19,69,10,17,15:11:0,2019/05/22
provence-alpes-c-te-d-azur,21,18,17,65,10,10,14:55:0,2019/05/22
alsace,21,17,9,63,10,14,15:34:0,2019/05/23
aquitaine,27,21,12,58,9.5,32,15:6:0,2019/05/23
ardeche,23,17,10,58,10,9,15:5:0,2019/05/23
auvergne,24,17,10,58,10,17,15:13:0,2019/05/23
bourgogne,20,14,11,78,10,26,15:24:0,2019/05/23
bretagne,20,17,11,83,8.75,69,15:30:0,2019/05/23
centre,22,17,6,65,10,31,15:28:0,2019/05/23
champagne-ardenne,21,16,6,74,10,42,15:39:0,2019/05/23
corse,22,19,14,63,8.625,17,14:48:0,2019/05/23
franche-comte,21,16,12,66,10,10,15:23:0,2019/05/23
ile-de-re,19,16,15,78,10,33,15:15:0,2019/05/23
ile-de-france,24,19,8,54,10,28,15:35:0,2019/05/23
languedoc-roussillon,22,20,19,62,10,10,14:59:0,2019/05/23
limousin,23,18,6,60,9,28,15:12:0,2019/05/23
lorraine,19,15,4,76,10,54,15:38:0,2019/05/23
midi-pyrenees,26,20,9,66,9.875,22,14:58:0,2019/05/23
nord-pas-de-calais,21,16,8,70,10,42,15:48:0,2019/05/23
normandie,20,16,15,76,9,80,15:38:0,2019/05/23
pays-de-la-loire,21,18,9,72,9.625,44,15:23:0,2019/05/23
picardie,21,16,9,82,9.875,41,15:44:0,2019/05/23
poitou-charentes,19,16,13,75,10,33,15:15:0,2019/05/23
rh-ne-alpes,24,17,7,62,10,9,15:13:0,2019/05/23
provence-alpes-c-te-d-azur,22,21,18,64,10,3,14:56:0,2019/05/23
alsace,23,18,6,67,10,47,15:36:0,2019/05/24
aquitaine,22,17,19,75,9.875,59,15:7:0,2019/05/24
ardeche,23,19,11,63,10,30,15:7:0,2019/05/24
auvergne,21,17,12,75,9.25,53,15:14:0,2019/05/24
bourgogne,21,17,11,76,9.875,55,15:26:0,2019/05/24
bretagne,17,14,23,81,9.75,32,15:32:0,2019/05/24
centre,20,17,12,80,8.75,68,15:31:0,2019/05/24
champagne-ardenne,20,16,13,73,10,47,15:41:0,2019/05/24
corse,22,20,12,50,10,7,14:50:0,2019/05/24
franche-comte,21,17,8,73,9.75,48,15:26:0,2019/05/24
ile-de-re,19,15,23,85,9.625,62,15:17:0,2019/05/24
ile-de-france,23,18,13,56,9.875,48,15:38:0,2019/05/24
languedoc-roussillon,21,19,20,66,10,47,15:1:0,2019/05/24
limousin,18,15,9,93,9,80,15:14:0,2019/05/24
lorraine,20,17,8,71,9.875,71,15:40:0,2019/05/24
midi-pyrenees,15,13,24,94,7,100,14:59:0,2019/05/24
nord-pas-de-calais,20,15,15,69,9.875,32,15:50:0,2019/05/24
normandie,16,14,17,83,9.25,29,15:41:0,2019/05/24
pays-de-la-loire,20,14,20,78,9.75,45,15:25:0,2019/05/24
picardie,19,15,14,89,9.75,40,15:47:0,2019/05/24
poitou-charentes,19,15,23,85,9.625,62,15:17:0,2019/05/24
rh-ne-alpes,24,19,13,61,10,28,15:14:0,2019/05/24
provence-alpes-c-te-d-azur,21,20,16,60,10,26,14:58:0,2019/05/24
alsace,22,18,10,74,9.625,65,15:38:0,2019/05/25
aquitaine,21,17,19,69,9,14,15:9:0,2019/05/25
ardeche,22,18,19,68,8.625,68,15:9:0,2019/05/25
auvergne,20,16,17,72,7.625,72,15:16:0,2019/05/25
bourgogne,20,16,16,83,9.625,67,15:28:0,2019/05/25
bretagne,18,14,17,89,6.625,77,15:34:0,2019/05/25
centre,20,16,13,74,8.375,75,15:33:0,2019/05/25
champagne-ardenne,18,15,10,75,9.125,48,15:44:0,2019/05/25
corse,24,22,6,44,10,13,14:51:0,2019/05/25
franche-comte,20,17,13,79,7.875,73,15:28:0,2019/05/25
ile-de-re,17,14,24,87,10,26,15:19:0,2019/05/25
ile-de-france,22,18,15,60,9.875,35,15:40:0,2019/05/25
languedoc-roussillon,23,20,22,62,8.875,64,15:2:0,2019/05/25
limousin,19,12,12,97,5.875,80,15:16:0,2019/05/25
lorraine,18,15,14,73,9.75,36,15:42:0,2019/05/25
midi-pyrenees,19,14,22,92,8.375,88,15:1:0,2019/05/25
nord-pas-de-calais,18,14,18,87,9.625,57,15:52:0,2019/05/25
normandie,18,15,17,84,7.25,42,15:43:0,2019/05/25
pays-de-la-loire,19,13,15,91,6.125,64,15:27:0,2019/05/25
picardie,18,14,18,92,7.375,60,15:49:0,2019/05/25
poitou-charentes,17,14,22,87,10,26,15:19:0,2019/05/25
rh-ne-alpes,22,18,19,69,9.625,57,15:16:0,2019/05/25
provence-alpes-c-te-d-azur,20,19,17,69,9.625,63,15:0:0,2019/05/25
alsace,21,17,9,70,10,15,15:40:0,2019/05/26
aquitaine,21,17,14,70,7.875,69,15:11:0,2019/05/26
ardeche,22,17,25,63,10,11,15:11:0,2019/05/26
auvergne,21,15,15,72,8.75,46,15:18:0,2019/05/26
bourgogne,20,15,9,79,8,32,15:30:0,2019/05/26
bretagne,17,14,12,89,7.625,86,15:36:0,2019/05/26
centre,20,16,17,81,8,60,15:34:0,2019/05/26
champagne-ardenne,20,15,15,78,8.375,31,15:46:0,2019/05/26
corse,20,19,4,66,8.75,51,14:53:0,2019/05/26
franche-comte,20,15,12,77,7.625,18,15:30:0,2019/05/26
ile-de-re,16,15,21,87,9,54,15:21:0,2019/05/26
ile-de-france,21,18,16,62,10,36,15:42:0,2019/05/26
languedoc-roussillon,23,19,21,55,10,19,15:4:0,2019/05/26
limousin,18,13,9,93,7.375,83,15:18:0,2019/05/26
lorraine,19,15,12,77,10,39,15:45:0,2019/05/26
midi-pyrenees,17,12,18,92,7.5,92,15:3:0,2019/05/26
nord-pas-de-calais,16,14,22,90,10,78,15:54:0,2019/05/26
normandie,16,14,19,91,9,85,15:45:0,2019/05/26
pays-de-la-loire,17,15,15,87,6.75,79,15:29:0,2019/05/26
picardie,17,14,19,93,7,78,15:51:0,2019/05/26
poitou-charentes,16,15,21,87,9,54,15:20:0,2019/05/26
rh-ne-alpes,22,16,18,68,9.875,27,15:18:0,2019/05/26
provence-alpes-c-te-d-azur,22,19,11,65,9.625,61,15:1:0,2019/05/26
alsace,20,17,13,72,9.875,56,15:42:0,2019/05/27
aquitaine,17,15,9,94,8,76,15:13:0,2019/05/27
ardeche,21,17,23,67,10,34,15:12:0,2019/05/27
auvergne,17,13,12,94,6.75,84,15:20:0,2019/05/27
bourgogne,17,15,12,88,8.375,75,15:32:0,2019/05/27
bretagne,18,14,19,80,8.625,75,15:38:0,2019/05/27
centre,19,14,16,93,7.875,79,15:36:0,2019/05/27
champagne-ardenne,19,15,18,91,7.625,82,15:48:0,2019/05/27
corse,20,18,6,82,7.625,70,14:55:0,2019/05/27
franche-comte,17,16,12,79,8.875,64,15:31:0,2019/05/27
ile-de-re,18,15,28,91,7.875,63,15:23:0,2019/05/27
ile-de-france,20,16,18,70,8,82,15:44:0,2019/05/27
languedoc-roussillon,23,20,27,59,10,21,15:6:0,2019/05/27
limousin,15,12,10,97,5,88,15:20:0,2019/05/27
lorraine,16,13,14,96,4.375,65,15:47:0,2019/05/27
midi-pyrenees,15,12,17,92,7.375,96,15:5:0,2019/05/27
nord-pas-de-calais,17,15,22,79,8.875,77,15:57:0,2019/05/27
normandie,16,14,21,81,9.625,68,15:46:0,2019/05/27
pays-de-la-loire,19,16,17,81,8.375,71,15:31:0,2019/05/27
picardie,17,11,23,90,8.625,64,15:53:0,2019/05/27
poitou-charentes,18,15,23,91,7.875,63,15:22:0,2019/05/27
rh-ne-alpes,20,17,20,72,10,57,15:20:0,2019/05/27
provence-alpes-c-te-d-azur,23,20,18,61,10,29,15:3:0,2019/05/27
alsace,17,14,14,81,7.875,76,15:44:0,2019/05/28
aquitaine,17,15,21,73,9.875,41,15:15:0,2019/05/28
ardeche,19,16,22,61,9.875,48,15:14:0,2019/05/28
auvergne,16,11,22,78,8.25,67,15:22:0,2019/05/28
bourgogne,16,14,22,79,8.25,65,15:34:0,2019/05/28
bretagne,16,13,24,80,9.75,49,15:40:0,2019/05/28
centre,16,12,20,83,8.375,62,15:38:0,2019/05/28
champagne-ardenne,15,12,21,83,7,51,15:50:0,2019/05/28
corse,19,18,14,76,8,42,14:56:0,2019/05/28
franche-comte,14,12,12,94,7.25,85,15:33:0,2019/05/28
ile-de-re,15,14,28,79,9.875,50,15:24:0,2019/05/28
ile-de-france,18,14,20,63,9.75,40,15:46:0,2019/05/28
languedoc-roussillon,20,18,35,56,10,31,15:8:0,2019/05/28
limousin,13,11,14,95,7.375,82,15:22:0,2019/05/28
lorraine,15,13,21,83,8.125,73,15:49:0,2019/05/28
midi-pyrenees,15,13,27,83,8.875,86,15:6:0,2019/05/28
nord-pas-de-calais,15,12,23,82,9.625,58,15:59:0,2019/05/28
normandie,15,12,22,84,9.875,61,15:49:0,2019/05/28
pays-de-la-loire,15,13,23,79,7.625,54,15:32:0,2019/05/28
picardie,15,12,24,90,9,57,15:55:0,2019/05/28
poitou-charentes,15,14,28,79,9.875,50,15:24:0,2019/05/28
rh-ne-alpes,19,16,21,68,8.875,72,15:22:0,2019/05/28
provence-alpes-c-te-d-azur,20,19,39,58,10,21,15:4:0,2019/05/28
alsace,18,13,9,78,9.5,74,15:45:0,2019/05/29
aquitaine,20,16,16,65,10,22,15:16:0,2019/05/29
ardeche,19,14,30,62,10,33,15:16:0,2019/05/29
auvergne,18,12,16,73,8,41,15:23:0,2019/05/29
bourgogne,16,12,13,84,8.375,61,15:35:0,2019/05/29
bretagne,14,11,19,89,6,76,15:41:0,2019/05/29
centre,18,13,14,71,8.375,57,15:40:0,2019/05/29
champagne-ardenne,18,13,8,78,7.5,29,15:51:0,2019/05/29
corse,20,18,15,62,10,17,14:57:0,2019/05/29
franche-comte,17,10,12,89,8,53,15:35:0,2019/05/29
ile-de-re,16,13,19,82,10,44,15:26:0,2019/05/29
ile-de-france,20,16,16,60,9.375,54,15:48:0,2019/05/29
languedoc-roussillon,21,17,31,49,10,8,15:8:0,2019/05/29
limousin,17,12,11,76,6.5,64,15:23:0,2019/05/29
lorraine,17,12,8,81,8.5,55,15:50:0,2019/05/29
midi-pyrenees,18,13,21,81,9.75,65,15:8:0,2019/05/29
nord-pas-de-calais,17,13,12,73,9.25,45,16:1:0,2019/05/29
normandie,13,12,20,90,7.875,71,15:51:0,2019/05/29
pays-de-la-loire,15,13,18,83,8.375,64,15:34:0,2019/05/29
picardie,17,12,17,90,7.75,58,15:57:0,2019/05/29
poitou-charentes,16,13,19,76,10,44,15:26:0,2019/05/29
rh-ne-alpes,19,13,22,72,9.875,48,15:23:0,2019/05/29
provence-alpes-c-te-d-azur,21,16,46,52,10,2,15:6:0,2019/05/29
alsace,21,17,6,66,10,25,15:47:0,2019/05/30
aquitaine,24,18,8,69,9,41,15:18:0,2019/05/30
ardeche,21,16,23,58,10,11,15:17:0,2019/05/30
auvergne,19,14,11,71,9.375,50,15:25:0,2019/05/30
bourgogne,19,15,6,75,9.25,43,15:37:0,2019/05/30
bretagne,19,16,14,83,8.625,79,15:43:0,2019/05/30
centre,19,14,12,90,6.5,88,15:42:0,2019/05/30
champagne-ardenne,17,13,12,93,7.875,86,15:53:0,2019/05/30
corse,20,13,12,59,10,50,14:59:0,2019/05/30
franche-comte,19,15,11,69,8.375,13,15:37:0,2019/05/30
ile-de-re,18,16,17,83,10,30,15:28:0,2019/05/30
ile-de-france,20,17,12,77,8.625,93,15:50:0,2019/05/30
languedoc-roussillon,24,18,15,53,10,16,15:10:0,2019/05/30
limousin,18,13,6,92,5.125,93,15:25:0,2019/05/30
lorraine,17,14,13,83,9.125,58,15:52:0,2019/05/30
midi-pyrenees,20,15,12,76,10,32,15:10:0,2019/05/30
nord-pas-de-calais,19,15,23,92,8.625,86,16:3:0,2019/05/30
normandie,19,16,18,90,10,74,15:53:0,2019/05/30
pays-de-la-loire,20,17,17,79,7.25,65,15:36:0,2019/05/30
picardie,19,15,20,93,7.625,72,16:0:0,2019/05/30
poitou-charentes,18,16,17,83,10,30,15:27:0,2019/05/30
rh-ne-alpes,22,16,16,63,10,12,15:25:0,2019/05/30
provence-alpes-c-te-d-azur,23,20,10,49,10,4,15:7:0,2019/05/30
alsace,24,19,5,72,10,20,15:49:0,2019/05/31
aquitaine,29,21,8,63,10,5,15:19:0,2019/05/31
ardeche,24,18,13,66,10,5,15:19:0,2019/05/31
auvergne,26,19,9,66,7.625,21,15:27:0,2019/05/31
bourgogne,22,17,10,83,7.625,16,15:39:0,2019/05/31
bretagne,23,17,8,80,8,18,15:45:0,2019/05/31
centre,25,19,4,73,8,30,15:44:0,2019/05/31
champagne-ardenne,21,18,3,80,9,60,15:55:0,2019/05/31
corse,21,11,11,58,10,20,15:0:0,2019/05/31
franche-comte,23,18,13,72,7.625,10,15:38:0,2019/05/31
ile-de-re,22,17,8,82,10,7,15:29:0,2019/05/31
ile-de-france,23,20,5,66,10,41,15:51:0,2019/05/31
languedoc-roussillon,24,20,14,59,10,7,15:11:0,2019/05/31
limousin,26,20,8,69,7.125,32,15:27:0,2019/05/31
lorraine,21,17,5,84,7.375,62,15:54:0,2019/05/31
midi-pyrenees,27,20,8,73,10,2,15:10:0,2019/05/31
nord-pas-de-calais,20,16,14,78,10,47,16:5:0,2019/05/31
normandie,21,16,7,80,10,28,15:55:0,2019/05/31
pays-de-la-loire,25,18,5,74,10,7,15:38:0,2019/05/31
picardie,20,15,9,88,7.875,48,16:2:0,2019/05/31
poitou-charentes,22,17,7,82,10,7,15:29:0,2019/05/31
rh-ne-alpes,26,18,10,70,10,18,15:27:0,2019/05/31
provence-alpes-c-te-d-azur,22,21,17,53,10,6,15:9:0,2019/05/31
