,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
alsace,21,18,6,75,7.875,49,13:18:0,2018/09/03
aquitaine,29,23,9,46,10,6,13:10:0,2018/09/03
ardeche,24,19,10,59,10,18,13:9:0,2018/09/03
auvergne,22,17,11,68,10,26,13:12:0,2018/09/03
bourgogne,21,18,8,67,8,50,13:16:0,2018/09/03
bretagne,24,18,15,66,10,14,13:17:0,2018/09/03
centre,24,21,14,57,10,41,13:17:0,2018/09/03
champagne-ardenne,22,20,12,58,10,64,13:20:0,2018/09/03
corse,22,21,12,56,10,5,13:3:0,2018/09/03
franche-comte,20,19,6,64,7.875,34,13:15:0,2018/09/03
ile-de-re,26,21,18,54,10,11,13:13:0,2018/09/03
ile-de-france,24,20,15,59,10,53,13:19:0,2018/09/03
languedoc-roussillon,24,22,19,67,10,9,13:7:0,2018/09/03
limousin,26,20,10,60,10,5,13:12:0,2018/09/03
lorraine,21,17,8,75,10,69,13:20:0,2018/09/03
midi-pyrenees,29,21,9,32,10,8,13:7:0,2018/09/03
nord-pas-de-calais,22,19,18,64,10,58,13:24:0,2018/09/03
normandie,21,18,18,73,10,31,13:21:0,2018/09/03
pays-de-la-loire,26,20,13,51,10,18,13:16:0,2018/09/03
picardie,23,15,18,87,10,34,13:21:0,2018/09/03
poitou-charentes,26,21,18,54,10,11,13:13:0,2018/09/03
rh-ne-alpes,23,19,11,62,10,23,13:11:0,2018/09/03
provence-alpes-c-te-d-azur,26,23,18,46,10,7,13:6:0,2018/09/03
alsace,24,21,6,65,10,20,13:15:0,2018/09/04
aquitaine,28,22,12,54,10,12,13:6:0,2018/09/04
ardeche,25,19,10,59,10,12,13:6:0,2018/09/04
auvergne,24,18,9,62,8,21,13:9:0,2018/09/04
bourgogne,24,19,9,66,9,12,13:13:0,2018/09/04
bretagne,22,19,18,71,10,24,13:14:0,2018/09/04
centre,24,19,12,73,9.875,41,13:14:0,2018/09/04
champagne-ardenne,24,21,6,72,7.875,40,13:17:0,2018/09/04
corse,22,20,7,78,9.75,34,13:0:0,2018/09/04
franche-comte,23,20,8,61,10,15,13:11:0,2018/09/04
ile-de-re,25,21,19,58,10,12,13:10:0,2018/09/04
ile-de-france,23,19,12,79,10,78,13:16:0,2018/09/04
languedoc-roussillon,26,23,16,65,10,5,13:4:0,2018/09/04
limousin,25,20,9,61,9,12,13:9:0,2018/09/04
lorraine,24,20,3,69,10,27,13:16:0,2018/09/04
midi-pyrenees,29,22,6,49,10,10,13:4:0,2018/09/04
nord-pas-de-calais,21,18,19,90,10,92,13:19:0,2018/09/04
normandie,19,17,18,79,10,45,13:17:0,2018/09/04
pays-de-la-loire,25,19,15,63,10,16,13:12:0,2018/09/04
picardie,20,16,19,96,9,93,13:18:0,2018/09/04
poitou-charentes,25,21,19,58,10,12,13:10:0,2018/09/04
rh-ne-alpes,25,20,9,62,10,16,13:8:0,2018/09/04
provence-alpes-c-te-d-azur,27,25,14,44,10,5,13:3:0,2018/09/04
alsace,26,23,9,59,10,14,13:11:0,2018/09/05
aquitaine,27,24,6,51,9.875,22,13:3:0,2018/09/05
ardeche,27,20,8,67,9.75,19,13:4:0,2018/09/05
auvergne,26,19,5,56,10,22,13:6:0,2018/09/05
bourgogne,26,21,6,60,10,16,13:9:0,2018/09/05
bretagne,21,18,21,85,10,81,13:10:0,2018/09/05
centre,26,21,10,70,7.5,48,13:11:0,2018/09/05
champagne-ardenne,26,22,12,68,8.875,27,13:14:0,2018/09/05
corse,25,24,6,56,10,6,12:57:0,2018/09/05
franche-comte,25,22,6,58,10,15,13:8:0,2018/09/05
ile-de-re,26,21,17,69,10,22,13:7:0,2018/09/05
ile-de-france,25,20,14,78,8.875,43,13:12:0,2018/09/05
languedoc-roussillon,25,22,15,78,10,17,13:0:0,2018/09/05
limousin,27,20,3,56,10,17,13:6:0,2018/09/05
lorraine,26,22,8,58,9.875,31,13:13:0,2018/09/05
midi-pyrenees,30,24,11,49,9.5,27,13:1:0,2018/09/05
nord-pas-de-calais,22,19,15,84,9,85,13:16:0,2018/09/05
normandie,17,16,21,95,9,96,13:13:0,2018/09/05
pays-de-la-loire,24,19,16,79,8.625,45,13:9:0,2018/09/05
picardie,22,16,17,96,9,83,13:14:0,2018/09/05
poitou-charentes,26,21,17,69,10,22,13:6:0,2018/09/05
rh-ne-alpes,28,22,4,54,9.875,17,13:5:0,2018/09/05
provence-alpes-c-te-d-azur,26,25,12,61,10,11,13:0:0,2018/09/05
alsace,23,16,12,68,9.125,34,13:8:0,2018/09/06
aquitaine,22,20,13,83,8.875,49,13:1:0,2018/09/06
ardeche,24,18,8,73,9.125,59,13:1:0,2018/09/06
auvergne,18,14,8,90,8.875,69,13:3:0,2018/09/06
bourgogne,22,21,9,73,9.875,40,13:6:0,2018/09/06
bretagne,20,17,22,77,10,30,13:7:0,2018/09/06
centre,22,19,16,78,8,49,13:7:0,2018/09/06
champagne-ardenne,20,17,14,86,7.75,78,13:10:0,2018/09/06
corse,24,23,10,66,9.875,9,12:54:0,2018/09/06
franche-comte,21,19,6,87,9,55,13:5:0,2018/09/06
ile-de-re,23,18,19,81,10,47,13:3:0,2018/09/06
ile-de-france,22,18,15,80,9.875,61,13:9:0,2018/09/06
languedoc-roussillon,25,22,15,64,9.5,18,12:57:0,2018/09/06
limousin,19,16,8,92,6.625,66,13:2:0,2018/09/06
lorraine,23,21,15,71,9.125,29,13:9:0,2018/09/06
midi-pyrenees,24,21,15,72,10,65,12:58:0,2018/09/06
nord-pas-de-calais,20,18,19,79,8,72,13:12:0,2018/09/06
normandie,19,17,19,76,9.875,54,13:10:0,2018/09/06
pays-de-la-loire,23,19,21,73,10,37,13:6:0,2018/09/06
picardie,19,12,20,88,8.75,68,13:11:0,2018/09/06
poitou-charentes,23,18,19,81,10,47,13:3:0,2018/09/06
rh-ne-alpes,22,17,8,89,9.5,56,13:1:0,2018/09/06
provence-alpes-c-te-d-azur,25,23,13,67,9.75,19,12:57:0,2018/09/06
alsace,22,17,14,79,8.875,49,13:5:0,2018/09/07
aquitaine,25,20,10,66,10,11,12:58:0,2018/09/07
ardeche,24,18,19,67,10,21,12:57:0,2018/09/07
auvergne,21,15,12,77,7.75,39,12:59:0,2018/09/07
bourgogne,22,18,13,73,8,29,13:3:0,2018/09/07
bretagne,20,17,11,79,7.75,60,13:4:0,2018/09/07
centre,19,17,14,73,10,46,13:4:0,2018/09/07
champagne-ardenne,19,16,16,85,7,39,13:7:0,2018/09/07
corse,23,22,15,64,10,15,12:52:0,2018/09/07
franche-comte,21,17,10,86,7.75,59,13:1:0,2018/09/07
ile-de-re,21,18,18,70,10,13,13:0:0,2018/09/07
ile-de-france,20,17,14,76,10,41,13:6:0,2018/09/07
languedoc-roussillon,27,23,11,60,10,15,12:54:0,2018/09/07
limousin,23,17,8,73,6.25,39,12:59:0,2018/09/07
lorraine,19,16,17,77,8,53,13:6:0,2018/09/07
midi-pyrenees,26,19,13,79,10,50,12:56:0,2018/09/07
nord-pas-de-calais,18,15,19,58,9,36,13:9:0,2018/09/07
normandie,19,15,14,68,10,41,13:6:0,2018/09/07
pays-de-la-loire,21,18,11,67,8,24,13:2:0,2018/09/07
picardie,17,11,18,79,9,38,13:7:0,2018/09/07
poitou-charentes,21,18,16,70,10,13,13:0:0,2018/09/07
rh-ne-alpes,23,18,16,77,6.875,28,12:59:0,2018/09/07
provence-alpes-c-te-d-azur,27,23,28,56,10,5,12:54:0,2018/09/07
alsace,22,18,4,55,10,16,13:1:0,2018/09/08
aquitaine,29,22,11,51,10,4,12:55:0,2018/09/08
ardeche,26,18,11,60,10,1,12:54:0,2018/09/08
auvergne,25,17,5,49,10,1,12:56:0,2018/09/08
bourgogne,23,18,5,66,9,7,12:58:0,2018/09/08
bretagne,24,17,10,67,10,35,13:0:0,2018/09/08
centre,25,19,5,54,10,16,13:1:0,2018/09/08
champagne-ardenne,22,17,9,53,10,15,13:2:0,2018/09/08
corse,23,17,11,62,10,8,12:49:0,2018/09/08
franche-comte,22,19,8,65,8,6,12:58:0,2018/09/08
ile-de-re,25,20,11,59,10,9,12:57:0,2018/09/08
ile-de-france,22,18,8,49,10,18,13:2:0,2018/09/08
languedoc-roussillon,25,22,15,60,10,26,12:52:0,2018/09/08
limousin,28,19,4,53,9,2,12:56:0,2018/09/08
lorraine,21,16,7,53,10,12,13:3:0,2018/09/08
midi-pyrenees,29,22,10,50,10,5,12:53:0,2018/09/08
nord-pas-de-calais,19,17,15,67,10,53,13:5:0,2018/09/08
normandie,20,16,10,70,10,35,13:3:0,2018/09/08
pays-de-la-loire,26,19,10,60,10,6,12:59:0,2018/09/08
picardie,19,13,12,78,10,42,13:4:0,2018/09/08
poitou-charentes,25,20,11,59,10,9,12:57:0,2018/09/08
rh-ne-alpes,24,17,8,64,10,5,12:56:0,2018/09/08
provence-alpes-c-te-d-azur,26,24,10,56,10,27,12:52:0,2018/09/08
alsace,25,21,4,49,10,21,12:58:0,2018/09/09
aquitaine,28,22,5,59,10,33,12:51:0,2018/09/09
ardeche,26,20,7,54,10,12,12:51:0,2018/09/09
auvergne,27,19,8,38,10,32,12:53:0,2018/09/09
bourgogne,26,20,5,61,10,13,12:55:0,2018/09/09
bretagne,24,19,12,73,10,4,12:57:0,2018/09/09
centre,29,22,11,43,10,14,12:57:0,2018/09/09
champagne-ardenne,27,20,10,45,10,24,12:59:0,2018/09/09
corse,24,19,6,64,10,18,12:46:0,2018/09/09
franche-comte,25,21,6,55,10,18,12:55:0,2018/09/09
ile-de-re,24,21,14,68,10,11,12:53:0,2018/09/09
ile-de-france,28,20,9,43,10,23,12:59:0,2018/09/09
languedoc-roussillon,25,22,15,75,10,21,12:49:0,2018/09/09
limousin,25,19,7,61,10,25,12:53:0,2018/09/09
lorraine,25,20,3,52,10,18,12:59:0,2018/09/09
midi-pyrenees,29,23,8,59,9.875,23,12:50:0,2018/09/09
nord-pas-de-calais,25,18,18,53,10,24,13:1:0,2018/09/09
normandie,22,18,10,62,10,20,12:59:0,2018/09/09
pays-de-la-loire,27,21,13,53,10,6,12:56:0,2018/09/09
picardie,25,15,15,85,10,38,13:0:0,2018/09/09
poitou-charentes,24,22,13,55,10,11,12:53:0,2018/09/09
rh-ne-alpes,27,22,6,55,10,14,12:53:0,2018/09/09
provence-alpes-c-te-d-azur,26,24,10,57,10,14,12:49:0,2018/09/09
alsace,28,23,9,43,10,12,12:54:0,2018/09/10
aquitaine,27,21,10,68,8,9,12:48:0,2018/09/10
ardeche,28,22,15,45,10,4,12:48:0,2018/09/10
auvergne,26,20,8,56,10,13,12:50:0,2018/09/10
bourgogne,27,23,6,53,10,13,12:52:0,2018/09/10
bretagne,23,19,14,76,7,31,12:54:0,2018/09/10
centre,26,21,11,58,10,12,12:54:0,2018/09/10
champagne-ardenne,24,19,14,61,10,14,12:55:0,2018/09/10
corse,25,24,6,61,9.75,21,12:43:0,2018/09/10
franche-comte,26,22,7,49,10,9,12:52:0,2018/09/10
ile-de-re,23,20,16,68,10,10,12:50:0,2018/09/10
ile-de-france,25,19,12,60,10,14,12:55:0,2018/09/10
languedoc-roussillon,28,24,16,62,10,13,12:46:0,2018/09/10
limousin,27,21,6,61,10,11,12:49:0,2018/09/10
lorraine,26,21,15,53,10,14,12:55:0,2018/09/10
midi-pyrenees,28,21,10,71,10,17,12:46:0,2018/09/10
nord-pas-de-calais,21,19,21,72,9,33,12:57:0,2018/09/10
normandie,22,17,17,81,10,24,12:56:0,2018/09/10
pays-de-la-loire,25,20,12,68,10,10,12:52:0,2018/09/10
picardie,21,14,19,87,8,25,12:56:0,2018/09/10
poitou-charentes,23,20,16,67,10,10,12:50:0,2018/09/10
rh-ne-alpes,28,22,12,50,10,7,12:49:0,2018/09/10
provence-alpes-c-te-d-azur,27,25,10,52,10,9,12:46:0,2018/09/10
alsace,28,23,8,51,10,2,12:50:0,2018/09/11
aquitaine,31,24,6,50,10,5,12:45:0,2018/09/11
ardeche,29,22,8,54,10,3,12:45:0,2018/09/11
auvergne,30,21,3,48,10,5,12:46:0,2018/09/11
bourgogne,28,23,4,54,10,2,12:48:0,2018/09/11
bretagne,25,19,14,76,7,8,12:50:0,2018/09/11
centre,28,22,12,47,10,1,12:49:0,2018/09/11
champagne-ardenne,27,22,14,47,10,2,12:52:0,2018/09/11
corse,26,25,6,55,10,3,12:41:0,2018/09/11
franche-comte,26,22,7,53,10,2,12:48:0,2018/09/11
ile-de-re,25,21,12,60,10,2,12:47:0,2018/09/11
ile-de-france,28,22,13,48,10,1,12:51:0,2018/09/11
languedoc-roussillon,26,23,16,75,10,4,12:43:0,2018/09/11
limousin,30,21,4,58,10,3,12:47:0,2018/09/11
lorraine,26,21,14,48,10,2,12:51:0,2018/09/11
midi-pyrenees,31,24,8,57,10,20,12:43:0,2018/09/11
nord-pas-de-calais,24,20,24,63,10,6,12:54:0,2018/09/11
normandie,23,18,21,75,10,6,12:52:0,2018/09/11
pays-de-la-loire,26,20,12,65,10,1,12:49:0,2018/09/11
picardie,24,15,21,95,9,5,12:52:0,2018/09/11
poitou-charentes,25,21,10,60,10,2,12:47:0,2018/09/11
rh-ne-alpes,29,22,5,50,10,3,12:46:0,2018/09/11
provence-alpes-c-te-d-azur,28,26,11,58,10,4,12:43:0,2018/09/11
alsace,30,25,9,48,9.875,15,12:47:0,2018/09/12
aquitaine,31,27,13,51,9.875,16,12:42:0,2018/09/12
ardeche,27,22,12,61,9.75,18,12:42:0,2018/09/12
auvergne,29,20,8,64,9.875,20,12:43:0,2018/09/12
bourgogne,30,24,10,54,9.875,16,12:45:0,2018/09/12
bretagne,22,18,17,85,8,49,12:47:0,2018/09/12
centre,29,24,13,40,10,8,12:46:0,2018/09/12
champagne-ardenne,26,21,10,56,10,6,12:49:0,2018/09/12
corse,26,25,9,51,10,33,12:38:0,2018/09/12
franche-comte,28,24,13,55,10,9,12:45:0,2018/09/12
ile-de-re,26,22,19,62,10,10,12:44:0,2018/09/12
ile-de-france,27,22,14,58,10,5,12:48:0,2018/09/12
languedoc-roussillon,25,23,14,78,9.875,19,12:41:0,2018/09/12
limousin,29,22,6,56,10,31,12:44:0,2018/09/12
lorraine,28,23,14,52,10,8,12:48:0,2018/09/12
midi-pyrenees,30,24,12,54,10,17,12:40:0,2018/09/12
nord-pas-de-calais,20,18,16,77,9,61,12:50:0,2018/09/12
normandie,20,18,17,91,8,71,12:49:0,2018/09/12
pays-de-la-loire,26,20,12,63,10,11,12:46:0,2018/09/12
picardie,22,14,18,85,7,51,12:49:0,2018/09/12
poitou-charentes,26,22,17,55,10,10,12:45:0,2018/09/12
rh-ne-alpes,30,23,17,61,9.5,17,12:43:0,2018/09/12
provence-alpes-c-te-d-azur,27,26,14,54,10,26,12:40:0,2018/09/12
alsace,23,21,13,74,10,53,12:43:0,2018/09/13
aquitaine,24,22,12,68,8,35,12:39:0,2018/09/13
ardeche,28,22,13,59,10,17,12:38:0,2018/09/13
auvergne,24,17,13,81,10,41,12:40:0,2018/09/13
bourgogne,26,22,17,65,9.875,30,12:42:0,2018/09/13
bretagne,19,15,19,78,10,60,12:43:0,2018/09/13
centre,21,18,14,75,10,65,12:43:0,2018/09/13
champagne-ardenne,20,16,14,82,10,69,12:45:0,2018/09/13
corse,24,22,7,66,9.875,35,12:35:0,2018/09/13
franche-comte,24,21,9,83,8.5,28,12:42:0,2018/09/13
ile-de-re,22,19,14,80,10,53,12:40:0,2018/09/13
ile-de-france,20,16,14,80,9,87,12:44:0,2018/09/13
languedoc-roussillon,29,24,21,65,9.875,13,12:37:0,2018/09/13
limousin,24,18,8,80,9.875,33,12:41:0,2018/09/13
lorraine,20,18,9,79,9.875,70,12:45:0,2018/09/13
midi-pyrenees,25,21,15,69,10,55,12:38:0,2018/09/13
nord-pas-de-calais,18,15,12,72,10,55,12:46:0,2018/09/13
normandie,17,15,18,87,9,50,12:44:0,2018/09/13
pays-de-la-loire,20,18,15,78,7,77,12:42:0,2018/09/13
picardie,18,14,13,81,10,72,12:45:0,2018/09/13
poitou-charentes,22,19,14,80,10,53,12:41:0,2018/09/13
rh-ne-alpes,27,21,13,67,9.875,26,12:40:0,2018/09/13
provence-alpes-c-te-d-azur,28,24,18,59,9.75,23,12:38:0,2018/09/13
alsace,23,19,5,70,10,45,12:40:0,2018/09/14
aquitaine,25,20,9,72,8,36,12:37:0,2018/09/14
ardeche,24,19,18,70,10,20,12:36:0,2018/09/14
auvergne,20,14,9,82,9,54,12:37:0,2018/09/14
bourgogne,21,18,13,72,9,39,12:39:0,2018/09/14
bretagne,18,14,14,69,10,15,12:40:0,2018/09/14
centre,22,17,12,62,10,27,12:39:0,2018/09/14
champagne-ardenne,21,17,14,53,10,20,12:41:0,2018/09/14
corse,24,23,13,70,10,12,12:32:0,2018/09/14
franche-comte,21,18,11,81,7,43,12:38:0,2018/09/14
ile-de-re,22,19,14,65,10,22,12:37:0,2018/09/14
ile-de-france,21,17,14,59,10,39,12:41:0,2018/09/14
languedoc-roussillon,26,24,11,67,10,24,12:34:0,2018/09/14
limousin,23,16,7,65,6.75,44,12:38:0,2018/09/14
lorraine,20,15,13,84,10,74,12:41:0,2018/09/14
midi-pyrenees,25,21,12,70,10,54,12:35:0,2018/09/14
nord-pas-de-calais,18,16,17,66,10,20,12:42:0,2018/09/14
normandie,17,15,17,70,10,20,12:41:0,2018/09/14
pays-de-la-loire,21,16,12,62,10,18,12:39:0,2018/09/14
picardie,19,11,19,89,10,17,12:42:0,2018/09/14
poitou-charentes,22,19,12,65,10,22,12:38:0,2018/09/14
rh-ne-alpes,23,19,15,69,8,31,12:36:0,2018/09/14
provence-alpes-c-te-d-azur,27,24,26,57,10,4,12:35:0,2018/09/14
alsace,21,17,9,63,10,9,12:37:0,2018/09/15
aquitaine,27,20,10,46,10,1,12:33:0,2018/09/15
ardeche,24,18,18,53,10,1,12:33:0,2018/09/15
auvergne,22,15,10,51,10,1,12:34:0,2018/09/15
bourgogne,21,17,13,59,10,2,12:35:0,2018/09/15
bretagne,21,16,6,69,10,1,12:37:0,2018/09/15
centre,23,17,11,58,10,2,12:36:0,2018/09/15
champagne-ardenne,21,16,8,69,10,33,12:37:0,2018/09/15
corse,25,24,12,63,10,23,12:30:0,2018/09/15
franche-comte,21,17,11,62,8,3,12:35:0,2018/09/15
ile-de-re,24,18,17,54,10,1,12:34:0,2018/09/15
ile-de-france,22,17,4,66,10,12,12:37:0,2018/09/15
languedoc-roussillon,26,23,15,61,10,33,12:31:0,2018/09/15
limousin,24,17,9,53,10,0,12:34:0,2018/09/15
lorraine,20,16,11,61,10,10,12:38:0,2018/09/15
midi-pyrenees,26,21,6,53,10,36,12:32:0,2018/09/15
nord-pas-de-calais,19,17,12,70,10,25,12:39:0,2018/09/15
normandie,19,16,9,76,10,9,12:38:0,2018/09/15
pays-de-la-loire,23,17,13,60,10,2,12:36:0,2018/09/15
picardie,19,13,11,87,8,31,12:38:0,2018/09/15
poitou-charentes,24,18,17,54,10,1,12:35:0,2018/09/15
rh-ne-alpes,23,17,15,56,10,2,12:33:0,2018/09/15
provence-alpes-c-te-d-azur,27,24,14,55,10,27,12:31:0,2018/09/15
alsace,24,19,5,54,10,3,12:33:0,2018/09/16
aquitaine,29,23,8,38,10,7,12:30:0,2018/09/16
ardeche,25,20,11,65,10,14,12:30:0,2018/09/16
auvergne,26,17,7,48,10,26,12:30:0,2018/09/16
bourgogne,25,18,8,59,10,13,12:32:0,2018/09/16
bretagne,23,17,9,64,10,27,12:33:0,2018/09/16
centre,26,20,7,47,10,14,12:33:0,2018/09/16
champagne-ardenne,24,18,9,55,10,5,12:34:0,2018/09/16
corse,24,23,9,65,9.875,21,12:27:0,2018/09/16
franche-comte,23,19,8,59,10,16,12:32:0,2018/09/16
ile-de-re,24,20,12,54,10,30,12:31:0,2018/09/16
ile-de-france,25,19,8,53,10,8,12:34:0,2018/09/16
languedoc-roussillon,24,22,14,81,10,37,12:28:0,2018/09/16
limousin,27,18,7,47,10,16,12:31:0,2018/09/16
lorraine,24,17,9,54,10,2,12:33:0,2018/09/16
midi-pyrenees,30,24,9,48,10,43,12:29:0,2018/09/16
nord-pas-de-calais,22,17,15,63,10,12,12:35:0,2018/09/16
normandie,22,18,16,62,10,14,12:34:0,2018/09/16
pays-de-la-loire,24,20,7,46,10,30,12:32:0,2018/09/16
picardie,22,15,13,70,10,11,12:34:0,2018/09/16
poitou-charentes,24,20,12,48,10,30,12:31:0,2018/09/16
rh-ne-alpes,26,19,12,56,10,20,12:31:0,2018/09/16
provence-alpes-c-te-d-azur,26,24,12,58,10,25,12:28:0,2018/09/16
alsace,26,21,6,48,10,3,12:30:0,2018/09/17
aquitaine,32,22,15,65,10,6,12:27:0,2018/09/17
ardeche,26,20,14,66,10,9,12:27:0,2018/09/17
auvergne,28,19,9,58,9.625,10,12:27:0,2018/09/17
bourgogne,27,21,9,64,10,3,12:29:0,2018/09/17
bretagne,27,19,19,65,10,2,12:30:0,2018/09/17
centre,30,22,13,38,10,8,12:29:0,2018/09/17
champagne-ardenne,27,20,12,46,10,2,12:30:0,2018/09/17
corse,24,23,6,66,9.625,20,12:24:0,2018/09/17
franche-comte,26,22,5,59,10,3,12:28:0,2018/09/17
ile-de-re,26,21,17,79,10,2,12:27:0,2018/09/17
ile-de-france,28,21,11,40,10,2,12:30:0,2018/09/17
languedoc-roussillon,24,22,15,79,10,20,12:26:0,2018/09/17
limousin,29,22,12,61,10,15,12:28:0,2018/09/17
lorraine,26,20,8,54,10,2,12:30:0,2018/09/17
midi-pyrenees,30,24,23,63,10,11,12:26:0,2018/09/17
nord-pas-de-calais,25,19,15,53,10,1,12:31:0,2018/09/17
normandie,25,19,17,61,10,1,12:31:0,2018/09/17
pays-de-la-loire,27,22,21,48,9,5,12:29:0,2018/09/17
picardie,26,18,16,53,10,1,12:30:0,2018/09/17
poitou-charentes,26,22,17,57,10,2,12:28:0,2018/09/17
rh-ne-alpes,28,22,15,54,10,7,12:28:0,2018/09/17
provence-alpes-c-te-d-azur,26,24,13,64,10,8,12:25:0,2018/09/17
alsace,28,23,12,53,10,11,12:26:0,2018/09/18
aquitaine,28,22,6,75,9.75,25,12:24:0,2018/09/18
ardeche,26,20,13,67,10,14,12:24:0,2018/09/18
auvergne,29,19,7,72,9.375,21,12:24:0,2018/09/18
bourgogne,28,22,12,68,10,9,12:25:0,2018/09/18
bretagne,24,18,21,80,9,40,12:26:0,2018/09/18
centre,25,21,14,76,9.75,23,12:26:0,2018/09/18
champagne-ardenne,27,23,20,62,9.625,18,12:27:0,2018/09/18
corse,24,22,5,75,9.25,33,12:21:0,2018/09/18
franche-comte,26,22,14,67,10,6,12:25:0,2018/09/18
ile-de-re,23,20,15,84,10,39,12:24:0,2018/09/18
ile-de-france,25,21,16,68,9.75,19,12:26:0,2018/09/18
languedoc-roussillon,25,23,15,82,10,28,12:23:0,2018/09/18
limousin,24,18,9,90,9.375,23,12:25:0,2018/09/18
lorraine,28,22,17,62,9.625,13,12:26:0,2018/09/18
midi-pyrenees,29,24,17,64,10,17,12:22:0,2018/09/18
nord-pas-de-calais,23,20,24,72,10,10,12:27:0,2018/09/18
normandie,22,19,25,75,10,25,12:27:0,2018/09/18
pays-de-la-loire,24,20,20,76,8,55,12:26:0,2018/09/18
picardie,23,16,23,84,10,13,12:27:0,2018/09/18
poitou-charentes,23,21,15,80,10,39,12:25:0,2018/09/18
rh-ne-alpes,28,22,17,57,10,7,12:24:0,2018/09/18
provence-alpes-c-te-d-azur,27,24,15,62,10,8,12:22:0,2018/09/18
alsace,28,23,8,59,10,22,12:22:0,2018/09/19
aquitaine,28,23,9,72,8,19,12:21:0,2018/09/19
ardeche,29,21,3,51,10,7,12:20:0,2018/09/19
auvergne,27,20,7,64,9.875,16,12:21:0,2018/09/19
bourgogne,27,23,6,67,9.875,17,12:22:0,2018/09/19
bretagne,22,18,24,81,9,54,12:22:0,2018/09/19
centre,26,21,17,70,8,17,12:23:0,2018/09/19
champagne-ardenne,25,22,20,66,10,13,12:24:0,2018/09/19
corse,23,21,6,78,9.5,39,12:19:0,2018/09/19
franche-comte,26,22,6,64,9.875,16,12:22:0,2018/09/19
ile-de-re,23,19,16,84,10,30,12:21:0,2018/09/19
ile-de-france,25,20,18,66,10,14,12:23:0,2018/09/19
languedoc-roussillon,26,24,14,73,10,4,12:20:0,2018/09/19
limousin,27,19,7,79,7.375,35,12:21:0,2018/09/19
lorraine,27,22,17,69,9.75,21,12:23:0,2018/09/19
midi-pyrenees,29,22,4,72,9.875,15,12:19:0,2018/09/19
nord-pas-de-calais,23,19,24,69,10,27,12:24:0,2018/09/19
