,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
pays-de-la-loire,14,10,36,82,8.25,83,9:55:0,2019/11/03
picardie,11,9,15,97,9,79,9:42:0,2019/11/03
poitou-charentes,15,14,60,73,8.125,93,10:0:0,2019/11/03
rh-ne-alpes,14,11,28,82,8.125,89,10:2:0,2019/11/03
provence-alpes-c-te-d-azur,20,17,47,64,8,65,10:12:0,2019/11/03
alsace,14,10,24,82,8.625,71,9:45:0,2019/11/04
aquitaine,15,14,28,85,8.875,89,10:3:0,2019/11/04
ardeche,11,9,9,97,8.5,79,10:4:0,2019/11/04
auvergne,12,9,17,91,9.125,65,9:59:0,2019/11/04
bourgogne,13,10,29,89,9,67,9:52:0,2019/11/04
bretagne,12,9,33,82,8.5,65,9:48:0,2019/11/04
centre,13,11,28,80,8.625,79,9:49:0,2019/11/04
champagne-ardenne,13,10,26,87,7.375,83,9:42:0,2019/11/04
corse,19,17,20,77,9.75,77,10:15:0,2019/11/04
franche-comte,12,10,27,89,9,77,9:53:0,2019/11/04
ile-de-re,15,14,55,72,9.875,77,9:58:0,2019/11/04
ile-de-france,14,12,26,73,8.75,78,9:44:0,2019/11/04
languedoc-roussillon,18,14,18,83,7.875,71,10:9:0,2019/11/04
limousin,12,8,20,95,8.875,77,9:59:0,2019/11/04
lorraine,12,9,28,90,9.125,87,9:43:0,2019/11/04
midi-pyrenees,18,12,31,82,9,76,10:8:0,2019/11/04
nord-pas-de-calais,12,10,24,85,8.875,72,9:37:0,2019/11/04
normandie,12,10,29,86,9,68,9:42:0,2019/11/04
pays-de-la-loire,13,12,39,77,9.375,71,9:53:0,2019/11/04
picardie,13,9,23,86,9.625,64,9:39:0,2019/11/04
poitou-charentes,15,14,55,72,9.875,77,9:58:0,2019/11/04
rh-ne-alpes,12,11,23,84,8.5,77,9:59:0,2019/11/04
provence-alpes-c-te-d-azur,19,16,16,80,9.5,59,10:10:0,2019/11/04
alsace,12,9,9,78,10,43,9:43:0,2019/11/05
aquitaine,13,12,22,80,9,73,10:0:0,2019/11/05
ardeche,11,8,13,90,7.75,61,10:1:0,2019/11/05
auvergne,9,7,14,87,9.875,74,9:56:0,2019/11/05
bourgogne,12,9,21,80,9.875,71,9:49:0,2019/11/05
bretagne,12,10,28,87,10,74,9:45:0,2019/11/05
centre,12,10,18,84,9,70,9:46:0,2019/11/05
champagne-ardenne,11,8,16,89,9.625,70,9:39:0,2019/11/05
corse,17,16,27,85,6.375,76,10:13:0,2019/11/05
franche-comte,11,8,15,86,9.75,74,9:49:0,2019/11/05
ile-de-re,14,13,39,75,9.5,63,9:54:0,2019/11/05
ile-de-france,13,10,15,78,9.875,67,9:41:0,2019/11/05
languedoc-roussillon,14,13,27,72,9,76,10:6:0,2019/11/05
limousin,9,7,15,96,8.5,97,9:56:0,2019/11/05
lorraine,10,8,15,86,9.875,79,9:40:0,2019/11/05
midi-pyrenees,12,10,30,78,7.875,83,10:6:0,2019/11/05
nord-pas-de-calais,11,8,14,89,9.875,51,9:33:0,2019/11/05
normandie,11,8,18,94,8,76,9:40:0,2019/11/05
pays-de-la-loire,12,10,30,83,9.625,76,9:49:0,2019/11/05
picardie,11,7,12,91,9.875,60,9:36:0,2019/11/05
poitou-charentes,14,13,39,75,9.5,63,9:54:0,2019/11/05
rh-ne-alpes,12,10,16,73,9.75,81,9:56:0,2019/11/05
provence-alpes-c-te-d-azur,15,13,26,74,8.25,70,10:8:0,2019/11/05
alsace,10,9,10,86,5.375,94,9:39:0,2019/11/06
aquitaine,14,11,16,87,9.875,76,9:58:0,2019/11/06
ardeche,11,9,14,84,9,69,9:58:0,2019/11/06
auvergne,10,7,6,87,10,68,9:54:0,2019/11/06
bourgogne,10,8,13,84,7,88,9:46:0,2019/11/06
bretagne,12,9,18,92,8.625,72,9:42:0,2019/11/06
centre,11,8,13,92,8,70,9:44:0,2019/11/06
champagne-ardenne,10,8,14,95,6,74,9:36:0,2019/11/06
corse,14,13,19,80,7.75,88,10:11:0,2019/11/06
franche-comte,8,7,12,97,5.875,93,9:47:0,2019/11/06
ile-de-re,14,12,25,83,9.875,59,9:52:0,2019/11/06
ile-de-france,12,10,12,80,9.875,74,9:38:0,2019/11/06
languedoc-roussillon,15,13,29,67,10,39,10:3:0,2019/11/06
limousin,10,8,8,97,4.25,99,9:53:0,2019/11/06
lorraine,8,6,14,95,4.375,93,9:36:0,2019/11/06
midi-pyrenees,13,10,25,90,9.875,81,10:4:0,2019/11/06
nord-pas-de-calais,10,9,11,93,7.375,80,9:31:0,2019/11/06
normandie,11,10,12,89,9.25,90,9:36:0,2019/11/06
pays-de-la-loire,13,9,18,89,8.875,61,9:47:0,2019/11/06
picardie,10,7,19,91,9.75,74,9:32:0,2019/11/06
poitou-charentes,14,12,24,83,9.875,59,9:52:0,2019/11/06
rh-ne-alpes,11,9,11,76,9.25,83,9:54:0,2019/11/06
provence-alpes-c-te-d-azur,15,13,39,66,10,36,10:4:0,2019/11/06
alsace,9,7,21,79,9.5,53,9:37:0,2019/11/07
aquitaine,12,11,18,71,9.625,78,9:56:0,2019/11/07
ardeche,9,6,6,93,9.875,72,9:56:0,2019/11/07
auvergne,10,7,14,81,9.875,73,9:51:0,2019/11/07
bourgogne,9,7,25,91,9.5,63,9:43:0,2019/11/07
bretagne,10,7,21,80,9.375,52,9:39:0,2019/11/07
centre,10,8,27,76,9.125,65,9:40:0,2019/11/07
champagne-ardenne,9,8,26,91,8.25,84,9:33:0,2019/11/07
corse,16,14,6,76,9.375,64,10:9:0,2019/11/07
franche-comte,7,6,22,91,9,65,9:43:0,2019/11/07
ile-de-re,13,11,33,67,9.25,77,9:48:0,2019/11/07
ile-de-france,11,10,24,72,7.25,73,9:35:0,2019/11/07
languedoc-roussillon,14,11,22,82,7.375,58,10:1:0,2019/11/07
limousin,8,6,12,94,8.125,91,9:51:0,2019/11/07
lorraine,9,7,31,86,8.5,76,9:34:0,2019/11/07
midi-pyrenees,11,9,18,81,8,83,10:1:0,2019/11/07
nord-pas-de-calais,10,8,26,89,8.875,71,9:27:0,2019/11/07
normandie,9,7,26,82,8.75,64,9:34:0,2019/11/07
pays-de-la-loire,11,9,22,75,9.375,76,9:44:0,2019/11/07
picardie,10,5,27,85,8.875,69,9:30:0,2019/11/07
poitou-charentes,13,12,33,67,9.25,77,9:49:0,2019/11/07
rh-ne-alpes,10,8,22,78,8.875,72,9:51:0,2019/11/07
provence-alpes-c-te-d-azur,14,13,17,70,9.25,52,10:2:0,2019/11/07
alsace,9,7,3,77,10,77,9:33:0,2019/11/08
aquitaine,11,10,23,79,9.125,61,9:52:0,2019/11/08
ardeche,10,6,4,81,10,36,9:53:0,2019/11/08
auvergne,8,4,12,88,8,77,9:48:0,2019/11/08
bourgogne,9,5,7,84,9,31,9:41:0,2019/11/08
bretagne,10,6,19,88,9.75,39,9:36:0,2019/11/08
centre,8,6,12,85,8,66,9:38:0,2019/11/08
champagne-ardenne,9,4,10,89,8,37,9:29:0,2019/11/08
corse,14,12,8,77,7.5,86,10:6:0,2019/11/08
franche-comte,8,5,4,93,8.125,50,9:41:0,2019/11/08
ile-de-re,12,9,33,85,8.875,60,9:46:0,2019/11/08
ile-de-france,11,7,8,80,10,26,9:32:0,2019/11/08
languedoc-roussillon,13,10,25,69,10,50,9:58:0,2019/11/08
limousin,7,5,14,96,7.25,97,9:48:0,2019/11/08
lorraine,8,5,6,87,10,41,9:30:0,2019/11/08
midi-pyrenees,8,7,31,83,8,79,9:58:0,2019/11/08
nord-pas-de-calais,9,5,6,90,9,24,9:23:0,2019/11/08
normandie,9,5,10,91,8,39,9:30:0,2019/11/08
pays-de-la-loire,11,6,26,90,9.625,44,9:41:0,2019/11/08
picardie,9,5,7,90,9,24,9:26:0,2019/11/08
poitou-charentes,12,9,33,85,8.875,60,9:46:0,2019/11/08
rh-ne-alpes,11,7,8,69,10,49,9:48:0,2019/11/08
provence-alpes-c-te-d-azur,13,11,23,69,10,19,10:0:0,2019/11/08
alsace,9,6,9,80,10,63,9:31:0,2019/11/09
aquitaine,12,9,15,84,9.625,80,9:50:0,2019/11/09
ardeche,9,6,14,82,10,32,9:51:0,2019/11/09
auvergne,9,5,8,85,9.375,68,9:45:0,2019/11/09
bourgogne,9,5,11,83,9.375,42,9:37:0,2019/11/09
bretagne,9,6,29,90,8.75,81,9:33:0,2019/11/09
centre,9,5,15,90,8.75,64,9:34:0,2019/11/09
champagne-ardenne,8,5,10,87,9.75,54,9:27:0,2019/11/09
corse,14,11,6,75,9.25,75,10:4:0,2019/11/09
franche-comte,7,4,7,89,7.625,45,9:38:0,2019/11/09
ile-de-re,12,9,46,83,9.5,72,9:44:0,2019/11/09
ile-de-france,10,7,14,71,10,44,9:29:0,2019/11/09
languedoc-roussillon,13,11,27,63,10,32,9:56:0,2019/11/09
limousin,7,3,17,97,5.625,98,9:45:0,2019/11/09
lorraine,7,3,12,91,8.875,63,9:28:0,2019/11/09
midi-pyrenees,12,7,13,86,9.5,74,9:56:0,2019/11/09
nord-pas-de-calais,8,6,13,86,9.875,57,9:21:0,2019/11/09
normandie,8,5,21,84,8.875,69,9:28:0,2019/11/09
pays-de-la-loire,10,6,28,86,9.375,66,9:38:0,2019/11/09
picardie,9,5,13,88,10,54,9:23:0,2019/11/09
poitou-charentes,12,9,36,83,9.5,72,9:44:0,2019/11/09
rh-ne-alpes,9,7,6,79,10,74,9:46:0,2019/11/09
provence-alpes-c-te-d-azur,13,10,31,68,10,22,9:57:0,2019/11/09
alsace,9,5,4,80,10,12,9:27:0,2019/11/10
aquitaine,12,9,10,81,9.75,72,9:48:0,2019/11/10
ardeche,9,5,16,83,10,57,9:48:0,2019/11/10
auvergne,9,4,7,88,9.625,65,9:43:0,2019/11/10
bourgogne,8,5,15,89,7.5,75,9:35:0,2019/11/10
bretagne,10,7,19,87,9.75,69,9:31:0,2019/11/10
centre,8,6,13,90,7.875,78,9:32:0,2019/11/10
champagne-ardenne,8,4,18,88,9.375,57,9:23:0,2019/11/10
corse,14,11,9,75,8.25,78,10:1:0,2019/11/10
franche-comte,7,6,9,88,8.375,58,9:35:0,2019/11/10
ile-de-re,12,10,17,69,9.625,75,9:41:0,2019/11/10
ile-de-france,9,7,12,83,9.5,78,9:26:0,2019/11/10
languedoc-roussillon,13,9,23,71,8.625,69,9:54:0,2019/11/10
limousin,8,4,6,95,6.75,74,9:42:0,2019/11/10
lorraine,6,3,8,88,9,42,9:24:0,2019/11/10
midi-pyrenees,11,7,15,85,9.25,72,9:54:0,2019/11/10
nord-pas-de-calais,8,4,14,87,10,45,9:17:0,2019/11/10
normandie,8,7,15,89,9.125,82,9:24:0,2019/11/10
pays-de-la-loire,11,7,20,82,9.625,51,9:36:0,2019/11/10
picardie,8,4,18,92,9.375,59,9:20:0,2019/11/10
poitou-charentes,12,10,17,68,9.625,75,9:41:0,2019/11/10
rh-ne-alpes,9,7,10,75,9,58,9:43:0,2019/11/10
provence-alpes-c-te-d-azur,13,11,20,63,8.25,73,9:55:0,2019/11/10
alsace,7,4,13,82,9.375,41,9:24:0,2019/11/11
aquitaine,11,9,19,87,8.75,85,9:45:0,2019/11/11
ardeche,10,5,8,77,10,27,9:45:0,2019/11/11
auvergne,9,3,10,82,9.625,53,9:40:0,2019/11/11
bourgogne,8,3,19,88,9.875,45,9:32:0,2019/11/11
bretagne,10,7,26,83,9,79,9:27:0,2019/11/11
centre,9,5,22,90,8.875,60,9:29:0,2019/11/11
champagne-ardenne,7,5,26,87,7.25,58,9:21:0,2019/11/11
corse,15,14,9,86,8.5,69,9:59:0,2019/11/11
franche-comte,7,3,13,88,8.5,43,9:32:0,2019/11/11
ile-de-re,12,11,35,84,9.75,77,9:38:0,2019/11/11
ile-de-france,9,6,21,85,9.375,59,9:23:0,2019/11/11
languedoc-roussillon,14,9,21,59,10,30,9:52:0,2019/11/11
limousin,7,3,13,94,4.125,92,9:40:0,2019/11/11
lorraine,7,3,20,89,6.625,44,9:21:0,2019/11/11
midi-pyrenees,12,7,26,78,9,49,9:51:0,2019/11/11
nord-pas-de-calais,8,5,33,90,9.5,75,9:14:0,2019/11/11
normandie,9,8,30,82,8.625,68,9:21:0,2019/11/11
pays-de-la-loire,11,10,26,88,9.625,48,9:32:0,2019/11/11
picardie,8,3,29,91,8.25,75,9:17:0,2019/11/11
poitou-charentes,12,7,35,84,9.75,77,9:39:0,2019/11/11
rh-ne-alpes,9,5,5,79,9.375,37,9:40:0,2019/11/11
provence-alpes-c-te-d-azur,12,11,21,63,7.375,67,9:53:0,2019/11/11
alsace,7,4,16,81,9.625,52,9:22:0,2019/11/12
aquitaine,13,10,15,82,9.875,60,9:43:0,2019/11/12
ardeche,9,5,19,80,10,19,9:43:0,2019/11/12
auvergne,7,3,8,93,8.75,72,9:38:0,2019/11/12
bourgogne,7,3,21,91,8.875,61,9:29:0,2019/11/12
bretagne,10,6,24,82,9.875,45,9:25:0,2019/11/12
centre,8,6,19,88,8.75,72,9:26:0,2019/11/12
champagne-ardenne,7,5,24,89,8.875,60,9:18:0,2019/11/12
corse,16,13,13,73,9.375,55,9:56:0,2019/11/12
franche-comte,7,4,19,91,7,64,9:30:0,2019/11/12
ile-de-re,13,11,30,70,9.875,69,9:35:0,2019/11/12
ile-de-france,8,7,19,78,8.875,67,9:21:0,2019/11/12
languedoc-roussillon,14,10,30,59,10,9,9:48:0,2019/11/12
limousin,8,5,9,98,5.5,74,9:38:0,2019/11/12
lorraine,5,2,28,95,7.75,87,9:18:0,2019/11/12
midi-pyrenees,12,8,23,83,9.25,71,9:49:0,2019/11/12
nord-pas-de-calais,7,6,22,81,8.75,81,9:11:0,2019/11/12
normandie,8,7,25,81,9.75,58,9:19:0,2019/11/12
pays-de-la-loire,11,9,20,78,10,53,9:30:0,2019/11/12
picardie,8,3,22,84,8.75,77,9:13:0,2019/11/12
poitou-charentes,13,12,30,69,9.875,69,9:35:0,2019/11/12
rh-ne-alpes,10,6,3,75,9.625,31,9:38:0,2019/11/12
provence-alpes-c-te-d-azur,13,11,58,49,10,1,9:50:0,2019/11/12
alsace,7,5,10,79,8.75,76,9:18:0,2019/11/13
aquitaine,11,8,12,77,10,81,9:41:0,2019/11/13
ardeche,8,5,18,78,10,19,9:40:0,2019/11/13
auvergne,8,3,6,84,9.375,40,9:35:0,2019/11/13
bourgogne,6,3,12,86,9.375,67,9:26:0,2019/11/13
bretagne,9,6,25,82,9.875,74,9:22:0,2019/11/13
centre,8,4,15,90,10,69,9:23:0,2019/11/13
champagne-ardenne,8,5,15,92,8,80,9:14:0,2019/11/13
corse,13,11,26,64,9.625,33,9:54:0,2019/11/13
franche-comte,5,2,12,94,5.875,84,9:26:0,2019/11/13
ile-de-re,11,9,38,70,9.75,67,9:33:0,2019/11/13
ile-de-france,10,7,16,82,10,79,9:17:0,2019/11/13
languedoc-roussillon,13,10,28,57,10,35,9:46:0,2019/11/13
limousin,7,2,10,93,7,43,9:35:0,2019/11/13
lorraine,5,3,16,92,8.625,94,9:15:0,2019/11/13
midi-pyrenees,11,8,14,89,8,71,9:47:0,2019/11/13
nord-pas-de-calais,8,6,15,89,9.625,64,9:8:0,2019/11/13
normandie,8,6,18,90,9.5,76,9:15:0,2019/11/13
pays-de-la-loire,9,7,16,77,8.75,68,9:27:0,2019/11/13
picardie,9,6,19,89,10,81,9:11:0,2019/11/13
poitou-charentes,11,9,25,64,9.75,67,9:33:0,2019/11/13
rh-ne-alpes,8,5,8,78,10,51,9:35:0,2019/11/13
provence-alpes-c-te-d-azur,11,10,42,63,10,10,9:48:0,2019/11/13
alsace,7,4,8,79,10,74,9:16:0,2019/11/14
aquitaine,11,9,11,73,9.125,70,9:38:0,2019/11/14
ardeche,3,0,12,100,6.625,84,9:38:0,2019/11/14
auvergne,6,3,8,94,7,92,9:32:0,2019/11/14
bourgogne,6,3,17,96,8,100,9:24:0,2019/11/14
bretagne,10,4,9,86,9.875,20,9:20:0,2019/11/14
centre,8,5,11,88,9,67,9:21:0,2019/11/14
champagne-ardenne,7,4,21,92,9.75,87,9:12:0,2019/11/14
corse,14,12,12,63,8.375,39,9:53:0,2019/11/14
franche-comte,5,3,12,95,7.875,98,9:24:0,2019/11/14
ile-de-re,12,10,16,66,9.125,52,9:31:0,2019/11/14
ile-de-france,8,6,15,77,9.75,56,9:14:0,2019/11/14
languedoc-roussillon,10,7,21,88,7.875,89,9:44:0,2019/11/14
limousin,6,4,10,95,7.625,70,9:32:0,2019/11/14
lorraine,6,4,15,86,10,88,9:13:0,2019/11/14
midi-pyrenees,7,6,14,88,8.875,86,9:44:0,2019/11/14
nord-pas-de-calais,7,5,23,88,7.875,68,9:6:0,2019/11/14
normandie,8,4,21,87,9.375,76,9:13:0,2019/11/14
pays-de-la-loire,11,6,5,81,9.625,47,9:25:0,2019/11/14
picardie,7,4,19,92,9.25,55,9:8:0,2019/11/14
poitou-charentes,12,10,16,66,9.125,52,9:31:0,2019/11/14
rh-ne-alpes,6,2,9,95,7.75,98,9:33:0,2019/11/14
provence-alpes-c-te-d-azur,12,11,45,88,7.125,81,9:46:0,2019/11/14
alsace,8,4,13,85,10,46,9:13:0,2019/11/15
aquitaine,7,5,10,91,8,71,9:36:0,2019/11/15
ardeche,3,1,5,100,2.25,95,9:36:0,2019/11/15
auvergne,7,2,6,85,8.25,57,9:30:0,2019/11/15
bourgogne,6,4,19,94,6.875,76,9:21:0,2019/11/15
bretagne,8,3,19,89,9.5,50,9:16:0,2019/11/15
centre,4,-2,11,95,7.625,94,9:18:0,2019/11/15
champagne-ardenne,5,4,11,94,7,94,9:9:0,2019/11/15
corse,12,11,13,87,6.875,91,9:51:0,2019/11/15
franche-comte,6,3,17,95,8.375,66,9:21:0,2019/11/15
ile-de-re,8,5,18,89,10,50,9:28:0,2019/11/15
ile-de-france,6,3,14,92,7.875,97,9:12:0,2019/11/15
languedoc-roussillon,9,7,21,84,9.5,55,9:41:0,2019/11/15
limousin,6,3,4,95,4.125,77,9:30:0,2019/11/15
lorraine,6,3,19,91,10,83,9:10:0,2019/11/15
midi-pyrenees,9,5,9,84,9.25,67,9:42:0,2019/11/15
nord-pas-de-calais,4,3,20,93,7.5,94,9:2:0,2019/11/15
normandie,7,5,24,93,7.5,80,9:10:0,2019/11/15
pays-de-la-loire,8,3,14,87,7.75,47,9:23:0,2019/11/15
picardie,5,-3,19,97,6.125,89,9:4:0,2019/11/15
poitou-charentes,8,5,18,89,10,50,9:28:0,2019/11/15
rh-ne-alpes,3,0,8,94,8.25,86,9:30:0,2019/11/15
provence-alpes-c-te-d-azur,12,9,12,69,10,54,9:44:0,2019/11/15
alsace,8,4,7,80,10,38,9:11:0,2019/11/16
aquitaine,10,8,15,91,9.25,76,9:34:0,2019/11/16
ardeche,6,3,6,95,7.5,51,9:33:0,2019/11/16
auvergne,7,2,15,82,9,59,9:27:0,2019/11/16
bourgogne,6,1,13,94,6.125,51,9:19:0,2019/11/16
bretagne,9,6,14,90,8.875,77,9:14:0,2019/11/16
centre,6,5,17,90,7.125,96,9:16:0,2019/11/16
champagne-ardenne,6,2,16,90,9,64,9:7:0,2019/11/16
corse,13,12,8,77,9,78,9:48:0,2019/11/16
franche-comte,7,3,4,92,7,39,9:19:0,2019/11/16
ile-de-re,10,9,17,79,8.25,83,9:26:0,2019/11/16
ile-de-france,7,5,15,85,9,89,9:9:0,2019/11/16
languedoc-roussillon,11,7,10,79,9.375,36,9:40:0,2019/11/16
limousin,5,3,13,98,6,88,9:27:0,2019/11/16
lorraine,6,2,12,85,10,36,9:7:0,2019/11/16
midi-pyrenees,9,5,22,82,8.25,78,9:40:0,2019/11/16
nord-pas-de-calais,5,2,15,92,9,80,8:59:0,2019/11/16
normandie,8,4,6,93,9.5,60,9:8:0,2019/11/16
pays-de-la-loire,9,7,18,88,8.625,74,9:20:0,2019/11/16
picardie,6,3,17,93,8.625,94,9:2:0,2019/11/16
poitou-charentes,10,9,15,79,8.25,83,9:26:0,2019/11/16
rh-ne-alpes,5,3,12,91,9.875,51,9:28:0,2019/11/16
provence-alpes-c-te-d-azur,12,10,6,64,8.625,50,9:41:0,2019/11/16
alsace,6,4,11,88,7.375,79,9:8:0,2019/11/17
aquitaine,10,7,8,85,10,86,9:31:0,2019/11/17
ardeche,5,3,8,98,7.75,54,9:31:0,2019/11/17
auvergne,6,2,7,90,8.375,89,9:25:0,2019/11/17
bourgogne,7,4,14,83,8,56,9:16:0,2019/11/17
bretagne,8,3,6,91,10,27,9:11:0,2019/11/17
centre,7,4,7,90,6.625,57,9:12:0,2019/11/17
champagne-ardenne,6,2,13,90,10,62,9:3:0,2019/11/17
corse,12,10,15,78,8.375,94,9:46:0,2019/11/17
franche-comte,3,-1,6,98,7.875,75,9:16:0,2019/11/17
ile-de-re,8,6,13,84,10,57,9:23:0,2019/11/17
ile-de-france,8,5,9,79,10,39,9:6:0,2019/11/17
languedoc-roussillon,12,9,26,68,10,16,9:38:0,2019/11/17
limousin,7,2,4,95,7,75,9:25:0,2019/11/17
lorraine,6,2,16,86,8.375,53,9:4:0,2019/11/17
midi-pyrenees,10,8,13,88,9.625,81,9:38:0,2019/11/17
nord-pas-de-calais,6,3,8,88,10,32,8:57:0,2019/11/17
normandie,7,3,7,88,9,89,9:4:0,2019/11/17
pays-de-la-loire,8,4,8,90,10,26,9:17:0,2019/11/17
picardie,7,3,9,92,9,24,8:59:0,2019/11/17
poitou-charentes,8,6,12,84,10,57,9:23:0,2019/11/17
rh-ne-alpes,5,3,6,87,8.75,73,9:26:0,2019/11/17
provence-alpes-c-te-d-azur,10,8,29,70,10,14,9:39:0,2019/11/17
alsace,5,4,18,92,8.375,100,9:5:0,2019/11/18
aquitaine,9,5,7,78,10,69,9:29:0,2019/11/18
ardeche,5,2,12,91,9.625,30,9:29:0,2019/11/18
auvergne,6,1,4,85,8.625,62,9:23:0,2019/11/18
bourgogne,6,3,10,85,10,88,9:14:0,2019/11/18
bretagne,10,5,13,87,9.875,73,9:9:0,2019/11/18
centre,7,4,12,85,10,85,9:10:0,2019/11/18
champagne-ardenne,4,3,11,96,5.625,97,9:1:0,2019/11/18
corse,14,9,14,83,8.625,93,9:44:0,2019/11/18
franche-comte,4,3,15,96,6.5,88,9:14:0,2019/11/18
ile-de-re,9,6,14,81,10,33,9:21:0,2019/11/18
ile-de-france,8,5,14,87,9.375,86,9:3:0,2019/11/18
languedoc-roussillon,11,8,18,64,10,23,9:35:0,2019/11/18
limousin,6,2,7,87,6,49,9:22:0,2019/11/18
lorraine,3,2,20,97,6,100,9:2:0,2019/11/18
midi-pyrenees,8,6,18,81,7.75,78,9:35:0,2019/11/18
nord-pas-de-calais,7,6,14,94,9.25,98,8:54:0,2019/11/18
normandie,8,7,16,87,10,84,9:2:0,2019/11/18
pays-de-la-loire,10,5,8,88,10,57,9:14:0,2019/11/18
picardie,7,5,22,93,9.25,86,8:56:0,2019/11/18
poitou-charentes,9,6,14,81,10,33,9:21:0,2019/11/18
rh-ne-alpes,7,5,7,81,9.875,69,9:23:0,2019/11/18
provence-alpes-c-te-d-azur,11,9,12,55,10,66,9:37:0,2019/11/18
alsace,6,4,3,87,10,80,9:2:0,2019/11/19
aquitaine,10,5,7,74,10,30,9:27:0,2019/11/19
ardeche,6,3,21,90,10,30,9:26:0,2019/11/19
