,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
picardie,21,14,20,88,9,18,15:9:0,2020/08/02
poitou-charentes,20,17,28,77,10,38,14:45:0,2020/08/02
rh-ne-alpes,25,21,17,79,9.125,71,14:43:0,2020/08/02
provence-alpes-c-te-d-azur,31,26,35,60,10,22,14:29:0,2020/08/02
alsace,20,18,12,76,8.75,69,14:57:0,2020/08/03
aquitaine,23,16,17,86,9.875,54,14:35:0,2020/08/03
ardeche,25,18,34,70,10,26,14:35:0,2020/08/03
auvergne,17,11,18,86,9.75,68,14:41:0,2020/08/03
bourgogne,21,17,20,69,9.75,58,14:49:0,2020/08/03
bretagne,21,13,22,94,9,31,14:55:0,2020/08/03
centre,22,15,17,81,9.75,77,14:53:0,2020/08/03
champagne-ardenne,22,13,15,85,9.625,42,15:1:0,2020/08/03
corse,27,23,17,70,10,14,14:20:0,2020/08/03
franche-comte,20,14,15,92,9.875,72,14:49:0,2020/08/03
ile-de-re,19,18,26,80,10,40,14:43:0,2020/08/03
ile-de-france,23,18,20,59,9.875,61,14:59:0,2020/08/03
languedoc-roussillon,28,22,32,62,10,11,14:28:0,2020/08/03
limousin,21,13,15,82,9.875,45,14:41:0,2020/08/03
lorraine,20,15,17,84,9.25,69,15:0:0,2020/08/03
midi-pyrenees,25,15,24,79,10,38,14:28:0,2020/08/03
nord-pas-de-calais,21,14,19,88,9.875,40,15:9:0,2020/08/03
normandie,19,13,22,90,10,30,15:1:0,2020/08/03
pays-de-la-loire,24,15,19,88,10,39,14:48:0,2020/08/03
picardie,20,13,26,88,8.625,49,15:5:0,2020/08/03
poitou-charentes,20,17,26,79,10,40,14:43:0,2020/08/03
rh-ne-alpes,21,18,19,70,9.625,69,14:40:0,2020/08/03
provence-alpes-c-te-d-azur,27,23,39,64,10,16,14:27:0,2020/08/03
alsace,24,15,8,79,9.75,79,14:54:0,2020/08/04
aquitaine,27,16,8,82,10,7,14:32:0,2020/08/04
ardeche,25,15,40,63,10,19,14:32:0,2020/08/04
auvergne,18,8,15,88,9.875,35,14:38:0,2020/08/04
bourgogne,23,12,18,88,9.875,42,14:47:0,2020/08/04
bretagne,24,11,8,91,10,8,14:51:0,2020/08/04
centre,25,13,8,83,10,12,14:50:0,2020/08/04
champagne-ardenne,22,11,11,92,8.75,28,14:59:0,2020/08/04
corse,24,19,22,64,10,21,14:17:0,2020/08/04
franche-comte,22,11,11,96,6.875,43,14:46:0,2020/08/04
ile-de-re,19,16,12,70,10,4,14:40:0,2020/08/04
ile-de-france,27,17,7,68,10,12,14:56:0,2020/08/04
languedoc-roussillon,28,19,28,52,10,3,14:26:0,2020/08/04
limousin,24,12,9,84,10,5,14:38:0,2020/08/04
lorraine,21,13,9,80,9.875,49,14:58:0,2020/08/04
midi-pyrenees,26,14,18,91,10,20,14:26:0,2020/08/04
nord-pas-de-calais,22,13,14,82,10,26,15:5:0,2020/08/04
normandie,23,11,9,91,10,16,14:58:0,2020/08/04
pays-de-la-loire,25,12,12,87,10,6,14:46:0,2020/08/04
picardie,22,13,13,82,10,23,15:3:0,2020/08/04
poitou-charentes,21,14,16,77,10,4,14:40:0,2020/08/04
rh-ne-alpes,23,14,23,74,10,40,14:38:0,2020/08/04
provence-alpes-c-te-d-azur,26,20,55,56,10,2,14:24:0,2020/08/04
alsace,26,16,11,77,10,20,14:51:0,2020/08/05
aquitaine,32,17,7,70,10,1,14:30:0,2020/08/05
ardeche,28,15,24,72,10,1,14:30:0,2020/08/05
auvergne,22,11,9,77,10,1,14:35:0,2020/08/05
bourgogne,26,13,17,80,10,2,14:44:0,2020/08/05
bretagne,27,12,20,91,10,3,14:49:0,2020/08/05
centre,30,16,8,58,10,4,14:48:0,2020/08/05
champagne-ardenne,26,14,11,62,10,5,14:55:0,2020/08/05
corse,26,18,12,53,10,9,14:15:0,2020/08/05
franche-comte,24,11,18,87,10,2,14:43:0,2020/08/05
ile-de-re,21,18,14,72,10,1,14:38:0,2020/08/05
ile-de-france,31,19,11,45,10,6,14:53:0,2020/08/05
languedoc-roussillon,28,20,15,52,10,1,14:24:0,2020/08/05
limousin,31,14,5,68,10,1,14:35:0,2020/08/05
lorraine,25,14,12,65,10,5,14:55:0,2020/08/05
midi-pyrenees,30,17,10,60,10,0,14:24:0,2020/08/05
nord-pas-de-calais,27,15,20,66,10,7,15:3:0,2020/08/05
normandie,26,13,20,75,10,5,14:55:0,2020/08/05
pays-de-la-loire,27,15,18,87,10,9,14:43:0,2020/08/05
picardie,27,14,19,70,10,6,15:0:0,2020/08/05
poitou-charentes,23,17,16,76,10,1,14:37:0,2020/08/05
rh-ne-alpes,28,15,9,78,10,2,14:35:0,2020/08/05
provence-alpes-c-te-d-azur,27,23,13,53,10,2,14:22:0,2020/08/05
alsace,28,19,12,80,10,7,14:48:0,2020/08/06
aquitaine,37,20,8,54,10,0,14:28:0,2020/08/06
ardeche,32,16,16,66,10,1,14:26:0,2020/08/06
auvergne,27,15,7,62,10,1,14:32:0,2020/08/06
bourgogne,29,15,12,79,10,10,14:41:0,2020/08/06
bretagne,33,17,7,91,10,2,14:46:0,2020/08/06
centre,33,20,9,56,10,2,14:44:0,2020/08/06
champagne-ardenne,29,17,12,67,10,7,14:52:0,2020/08/06
corse,27,18,9,58,10,9,14:13:0,2020/08/06
franche-comte,26,15,13,83,10,3,14:40:0,2020/08/06
ile-de-re,25,20,19,66,10,3,14:34:0,2020/08/06
ile-de-france,34,24,8,40,10,4,14:50:0,2020/08/06
languedoc-roussillon,29,22,15,55,10,1,14:22:0,2020/08/06
limousin,36,18,4,59,10,0,14:33:0,2020/08/06
lorraine,27,16,17,78,10,5,14:51:0,2020/08/06
midi-pyrenees,36,20,9,48,10,3,14:21:0,2020/08/06
nord-pas-de-calais,30,18,12,62,10,5,14:59:0,2020/08/06
normandie,29,18,8,88,10,11,14:52:0,2020/08/06
pays-de-la-loire,37,17,8,90,10,1,14:40:0,2020/08/06
picardie,31,17,11,66,10,5,14:56:0,2020/08/06
poitou-charentes,29,18,14,64,10,1,14:34:0,2020/08/06
rh-ne-alpes,31,20,9,69,10,3,14:32:0,2020/08/06
provence-alpes-c-te-d-azur,28,26,13,53,10,1,14:20:0,2020/08/06
alsace,32,21,8,83,10,13,14:45:0,2020/08/07
aquitaine,37,22,12,44,10,4,14:25:0,2020/08/07
ardeche,38,20,5,65,10,1,14:24:0,2020/08/07
auvergne,31,18,5,63,10,1,14:30:0,2020/08/07
bourgogne,31,17,9,89,10,2,14:38:0,2020/08/07
bretagne,36,19,14,61,10,3,14:42:0,2020/08/07
centre,35,21,12,59,10,0,14:41:0,2020/08/07
champagne-ardenne,32,19,13,76,10,1,14:50:0,2020/08/07
corse,28,20,10,58,10,6,14:11:0,2020/08/07
franche-comte,29,18,6,84,10,1,14:38:0,2020/08/07
ile-de-re,25,23,19,65,10,3,14:32:0,2020/08/07
ile-de-france,37,27,12,52,10,0,14:47:0,2020/08/07
languedoc-roussillon,28,23,17,57,10,1,14:19:0,2020/08/07
limousin,39,21,5,64,10,1,14:30:0,2020/08/07
lorraine,31,19,17,82,10,7,14:49:0,2020/08/07
midi-pyrenees,40,21,17,42,10,3,14:19:0,2020/08/07
nord-pas-de-calais,33,21,10,64,10,2,14:56:0,2020/08/07
normandie,32,19,13,64,10,1,14:49:0,2020/08/07
pays-de-la-loire,38,22,13,53,10,3,14:37:0,2020/08/07
picardie,33,20,12,64,10,1,14:54:0,2020/08/07
poitou-charentes,29,22,19,59,10,3,14:32:0,2020/08/07
rh-ne-alpes,37,23,5,67,10,0,14:30:0,2020/08/07
provence-alpes-c-te-d-azur,29,27,10,51,10,0,14:17:0,2020/08/07
alsace,34,23,5,79,10,6,14:42:0,2020/08/08
aquitaine,32,20,11,91,10,13,14:22:0,2020/08/08
ardeche,37,20,12,66,10,8,14:22:0,2020/08/08
auvergne,31,20,7,49,10,13,14:27:0,2020/08/08
bourgogne,33,21,8,84,10,1,14:35:0,2020/08/08
bretagne,29,18,17,82,9.75,34,14:40:0,2020/08/08
centre,36,23,10,55,10,8,14:39:0,2020/08/08
champagne-ardenne,34,22,8,70,10,3,14:46:0,2020/08/08
corse,30,21,14,56,10,7,14:8:0,2020/08/08
franche-comte,30,20,6,80,10,3,14:34:0,2020/08/08
ile-de-re,22,21,15,86,10,15,14:29:0,2020/08/08
ile-de-france,38,28,9,46,10,6,14:44:0,2020/08/08
languedoc-roussillon,28,22,15,83,10,7,14:16:0,2020/08/08
limousin,34,19,8,82,10,25,14:27:0,2020/08/08
lorraine,33,21,14,80,10,6,14:45:0,2020/08/08
midi-pyrenees,35,19,11,88,10,10,14:17:0,2020/08/08
nord-pas-de-calais,35,24,9,57,10,9,14:52:0,2020/08/08
normandie,32,22,8,54,10,35,14:46:0,2020/08/08
pays-de-la-loire,34,20,15,81,10,40,14:35:0,2020/08/08
picardie,35,22,11,58,9.875,9,14:50:0,2020/08/08
poitou-charentes,24,21,15,82,10,14,14:29:0,2020/08/08
rh-ne-alpes,35,22,8,53,10,8,14:27:0,2020/08/08
provence-alpes-c-te-d-azur,28,27,12,54,10,4,14:15:0,2020/08/08
alsace,34,24,10,66,10,7,14:39:0,2020/08/09
aquitaine,36,20,6,87,10,23,14:19:0,2020/08/09
ardeche,37,22,9,69,9.75,21,14:19:0,2020/08/09
auvergne,30,20,9,72,8.875,59,14:24:0,2020/08/09
bourgogne,34,21,11,72,10,5,14:32:0,2020/08/09
bretagne,33,16,13,96,9,13,14:36:0,2020/08/09
centre,37,24,6,60,9.75,44,14:35:0,2020/08/09
champagne-ardenne,35,22,13,71,9.5,49,14:43:0,2020/08/09
corse,30,22,10,55,10,6,14:6:0,2020/08/09
franche-comte,31,21,7,69,10,4,14:32:0,2020/08/09
ile-de-re,23,21,10,84,10,14,14:27:0,2020/08/09
ile-de-france,37,28,8,45,9.875,64,14:41:0,2020/08/09
languedoc-roussillon,28,23,18,82,9.875,33,14:13:0,2020/08/09
limousin,35,21,4,77,9.625,20,14:24:0,2020/08/09
lorraine,33,22,17,60,10,8,14:42:0,2020/08/09
midi-pyrenees,33,21,19,81,9.75,56,14:13:0,2020/08/09
nord-pas-de-calais,35,24,11,63,9.625,50,14:50:0,2020/08/09
normandie,30,18,10,82,9.875,24,14:43:0,2020/08/09
pays-de-la-loire,35,17,10,92,9,7,14:31:0,2020/08/09
picardie,35,22,12,68,9.75,46,14:47:0,2020/08/09
poitou-charentes,26,21,13,84,10,12,14:26:0,2020/08/09
rh-ne-alpes,37,24,6,59,10,20,14:24:0,2020/08/09
provence-alpes-c-te-d-azur,29,26,11,56,10,5,14:13:0,2020/08/09
alsace,34,23,6,74,10,7,14:36:0,2020/08/10
aquitaine,32,21,13,86,9.625,17,14:17:0,2020/08/10
ardeche,34,21,10,77,8.75,60,14:17:0,2020/08/10
auvergne,30,19,5,77,9.25,59,14:21:0,2020/08/10
bourgogne,34,21,10,69,9.875,34,14:29:0,2020/08/10
bretagne,32,17,11,91,7.75,45,14:33:0,2020/08/10
centre,35,23,8,84,9.875,30,14:32:0,2020/08/10
champagne-ardenne,30,21,9,80,9.625,45,14:40:0,2020/08/10
corse,30,24,11,56,10,5,14:4:0,2020/08/10
franche-comte,31,20,5,84,9.875,20,14:29:0,2020/08/10
ile-de-re,23,22,13,83,10,42,14:23:0,2020/08/10
ile-de-france,36,27,7,59,9.625,48,14:37:0,2020/08/10
languedoc-roussillon,27,23,13,75,9.875,24,14:11:0,2020/08/10
limousin,35,21,8,79,9.75,35,14:22:0,2020/08/10
lorraine,33,21,15,79,10,19,14:40:0,2020/08/10
midi-pyrenees,36,21,13,77,9.75,67,14:11:0,2020/08/10
nord-pas-de-calais,33,23,12,69,9.25,32,14:46:0,2020/08/10
normandie,30,18,11,79,9.625,25,14:39:0,2020/08/10
pays-de-la-loire,34,19,11,82,9.75,37,14:29:0,2020/08/10
picardie,33,22,12,74,9.375,53,14:44:0,2020/08/10
poitou-charentes,25,23,16,70,9.75,44,14:23:0,2020/08/10
rh-ne-alpes,36,23,8,61,9.5,59,14:21:0,2020/08/10
provence-alpes-c-te-d-azur,28,26,13,65,9.75,35,14:10:0,2020/08/10
alsace,33,21,8,77,9.75,53,14:33:0,2020/08/11
aquitaine,36,22,9,85,9.125,43,14:14:0,2020/08/11
ardeche,36,21,12,65,10,11,14:14:0,2020/08/11
auvergne,29,19,9,79,9.125,57,14:19:0,2020/08/11
bourgogne,33,20,9,87,9.125,63,14:27:0,2020/08/11
bretagne,33,19,13,93,8.375,45,14:31:0,2020/08/11
centre,36,23,8,79,9.75,48,14:30:0,2020/08/11
champagne-ardenne,33,21,4,85,10,28,14:37:0,2020/08/11
corse,30,23,11,51,10,8,14:1:0,2020/08/11
franche-comte,31,19,6,93,9.5,61,14:25:0,2020/08/11
ile-de-re,24,22,14,90,9.625,39,14:21:0,2020/08/11
ile-de-france,38,28,4,53,9.625,52,14:35:0,2020/08/11
languedoc-roussillon,27,22,16,77,10,25,14:8:0,2020/08/11
limousin,36,20,4,83,9.75,40,14:19:0,2020/08/11
lorraine,32,21,5,83,9.75,25,14:36:0,2020/08/11
midi-pyrenees,37,21,15,83,9.75,37,14:8:0,2020/08/11
nord-pas-de-calais,34,22,5,76,10,26,14:43:0,2020/08/11
normandie,31,20,9,87,9.125,62,14:36:0,2020/08/11
pays-de-la-loire,35,21,10,85,9.875,36,14:26:0,2020/08/11
picardie,34,21,4,79,10,21,14:41:0,2020/08/11
poitou-charentes,28,21,6,88,9.75,26,14:21:0,2020/08/11
rh-ne-alpes,36,23,6,71,9.5,19,14:19:0,2020/08/11
provence-alpes-c-te-d-azur,28,26,13,68,10,5,14:7:0,2020/08/11
alsace,34,22,8,82,9.75,53,14:30:0,2020/08/12
aquitaine,31,22,10,85,9.25,76,14:12:0,2020/08/12
ardeche,34,21,22,72,9.875,20,14:11:0,2020/08/12
auvergne,28,18,11,81,9.25,57,14:16:0,2020/08/12
bourgogne,33,20,19,82,10,29,14:23:0,2020/08/12
bretagne,26,21,20,87,8.625,57,14:27:0,2020/08/12
centre,33,22,15,79,9.375,69,14:26:0,2020/08/12
champagne-ardenne,34,22,9,75,9.5,43,14:34:0,2020/08/12
corse,31,22,10,48,10,5,13:59:0,2020/08/12
franche-comte,32,20,9,87,10,46,14:23:0,2020/08/12
ile-de-re,23,21,32,88,9.125,67,14:18:0,2020/08/12
ile-de-france,35,27,12,57,8.5,52,14:32:0,2020/08/12
languedoc-roussillon,27,22,28,83,10,28,14:6:0,2020/08/12
limousin,28,20,8,91,8.625,73,14:17:0,2020/08/12
lorraine,33,21,9,87,9.5,38,14:33:0,2020/08/12
midi-pyrenees,32,21,16,84,9.875,31,14:6:0,2020/08/12
nord-pas-de-calais,34,24,10,66,9.625,39,14:39:0,2020/08/12
normandie,30,21,10,83,8.75,58,14:34:0,2020/08/12
pays-de-la-loire,25,22,15,86,9,71,14:23:0,2020/08/12
picardie,34,23,11,68,9.25,33,14:37:0,2020/08/12
poitou-charentes,23,21,22,87,9,73,14:18:0,2020/08/12
rh-ne-alpes,33,23,19,65,10,19,14:16:0,2020/08/12
provence-alpes-c-te-d-azur,29,27,19,59,10,9,14:4:0,2020/08/12
alsace,29,21,12,77,9.875,44,14:26:0,2020/08/13
aquitaine,22,19,22,91,9.375,91,14:9:0,2020/08/13
ardeche,31,20,16,75,9,73,14:8:0,2020/08/13
auvergne,22,15,8,84,8.25,57,14:13:0,2020/08/13
bourgogne,31,19,13,77,9.375,39,14:20:0,2020/08/13
bretagne,21,17,12,95,6,62,14:24:0,2020/08/13
centre,24,19,20,88,8.375,63,14:23:0,2020/08/13
champagne-ardenne,29,21,14,82,9.125,56,14:30:0,2020/08/13
corse,32,25,9,50,10,3,13:56:0,2020/08/13
franche-comte,29,20,13,70,9.75,40,14:20:0,2020/08/13
ile-de-re,21,20,39,88,9.375,76,14:14:0,2020/08/13
ile-de-france,28,23,19,65,9.75,61,14:28:0,2020/08/13
languedoc-roussillon,26,21,16,88,9.625,65,14:3:0,2020/08/13
limousin,19,15,15,97,4.875,94,14:13:0,2020/08/13
lorraine,28,20,14,83,9.75,45,14:29:0,2020/08/13
midi-pyrenees,24,19,12,92,10,65,14:3:0,2020/08/13
nord-pas-de-calais,29,22,13,87,8.75,70,14:36:0,2020/08/13
normandie,26,18,5,94,7.25,53,14:30:0,2020/08/13
pays-de-la-loire,20,19,17,92,8.75,63,14:20:0,2020/08/13
picardie,29,20,16,91,8,68,14:34:0,2020/08/13
poitou-charentes,22,19,34,90,9.5,71,14:14:0,2020/08/13
rh-ne-alpes,33,21,12,58,9.25,48,14:13:0,2020/08/13
provence-alpes-c-te-d-azur,28,25,18,64,9.625,44,14:2:0,2020/08/13
alsace,26,19,9,90,8.75,79,14:24:0,2020/08/14
aquitaine,28,18,5,90,9.625,42,14:6:0,2020/08/14
ardeche,31,19,17,88,9.75,19,14:5:0,2020/08/14
auvergne,23,15,5,96,7.875,53,14:10:0,2020/08/14
bourgogne,25,18,10,93,8.125,67,14:18:0,2020/08/14
bretagne,25,17,15,96,10,73,14:22:0,2020/08/14
centre,24,17,17,92,9.875,75,14:21:0,2020/08/14
champagne-ardenne,24,19,16,88,9.875,84,14:27:0,2020/08/14
corse,29,24,12,54,10,4,13:54:0,2020/08/14
franche-comte,23,17,11,97,8.75,79,14:17:0,2020/08/14
ile-de-re,20,20,18,76,9.875,49,14:12:0,2020/08/14
ile-de-france,26,20,14,76,9.25,62,14:25:0,2020/08/14
languedoc-roussillon,29,22,14,74,10,34,14:1:0,2020/08/14
limousin,25,17,8,99,8.75,60,14:10:0,2020/08/14
lorraine,24,19,16,94,9.375,82,14:26:0,2020/08/14
midi-pyrenees,28,17,11,90,10,26,14:1:0,2020/08/14
nord-pas-de-calais,24,19,14,88,9.75,81,14:32:0,2020/08/14
normandie,22,18,22,96,9.625,86,14:27:0,2020/08/14
pays-de-la-loire,24,17,19,91,9.375,52,14:17:0,2020/08/14
picardie,24,19,11,90,9.875,71,14:30:0,2020/08/14
poitou-charentes,21,19,16,82,10,43,14:12:0,2020/08/14
rh-ne-alpes,28,20,10,79,9,72,14:10:0,2020/08/14
provence-alpes-c-te-d-azur,30,25,25,66,10,25,13:59:0,2020/08/14
alsace,29,19,4,84,9.625,47,14:20:0,2020/08/15
aquitaine,30,18,8,78,9.75,51,14:3:0,2020/08/15
ardeche,33,18,15,80,10,6,14:3:0,2020/08/15
auvergne,25,14,6,95,7,14,14:7:0,2020/08/15
bourgogne,29,18,4,84,10,17,14:14:0,2020/08/15
bretagne,26,14,7,94,9,35,14:18:0,2020/08/15
centre,29,18,5,89,10,11,14:17:0,2020/08/15
champagne-ardenne,26,17,5,94,8.5,71,14:24:0,2020/08/15
corse,29,23,13,59,10,2,13:52:0,2020/08/15
franche-comte,26,16,5,93,8.75,24,14:14:0,2020/08/15
ile-de-re,21,19,19,85,9.75,52,14:9:0,2020/08/15
ile-de-france,30,21,4,78,10,37,14:21:0,2020/08/15
languedoc-roussillon,29,23,17,59,10,8,13:58:0,2020/08/15
limousin,30,16,5,94,8.875,15,14:8:0,2020/08/15
lorraine,26,18,6,85,10,55,14:23:0,2020/08/15
midi-pyrenees,31,19,13,69,9.25,36,13:58:0,2020/08/15
nord-pas-de-calais,25,18,9,94,7.625,75,14:29:0,2020/08/15
normandie,24,18,12,93,9.375,73,14:23:0,2020/08/15
pays-de-la-loire,27,15,10,94,7.375,35,14:14:0,2020/08/15
picardie,25,17,12,95,7.125,77,14:27:0,2020/08/15
poitou-charentes,24,18,15,88,9.75,48,14:9:0,2020/08/15
rh-ne-alpes,31,20,8,78,10,5,14:7:0,2020/08/15
provence-alpes-c-te-d-azur,30,26,15,57,10,8,13:57:0,2020/08/15
alsace,31,20,3,80,9.875,21,14:17:0,2020/08/16
aquitaine,24,18,19,91,9.75,62,14:0:0,2020/08/16
ardeche,30,20,15,75,9.75,40,14:0:0,2020/08/16
auvergne,20,15,12,93,9.5,60,14:5:0,2020/08/16
bourgogne,25,19,11,81,9.75,50,14:11:0,2020/08/16
bretagne,23,15,23,92,9.375,70,14:15:0,2020/08/16
centre,26,18,14,84,9.625,45,14:14:0,2020/08/16
champagne-ardenne,25,19,10,84,9.75,75,14:21:0,2020/08/16
corse,29,23,11,46,10,5,13:49:0,2020/08/16
franche-comte,26,17,11,85,9.75,30,14:11:0,2020/08/16
ile-de-re,20,20,30,81,9.375,65,14:6:0,2020/08/16
ile-de-france,28,22,14,73,9.5,48,14:19:0,2020/08/16
languedoc-roussillon,27,22,13,84,10,52,13:55:0,2020/08/16
limousin,22,15,13,99,8.75,73,14:5:0,2020/08/16
lorraine,29,19,7,83,9.5,32,14:20:0,2020/08/16
midi-pyrenees,25,19,14,91,9.625,82,13:56:0,2020/08/16
nord-pas-de-calais,25,19,10,87,9.75,51,14:25:0,2020/08/16
normandie,24,16,12,95,6.875,62,14:20:0,2020/08/16
pays-de-la-loire,23,16,21,94,9.5,71,14:10:0,2020/08/16
picardie,25,18,12,91,7.875,55,14:23:0,2020/08/16
poitou-charentes,21,19,28,85,9,69,14:5:0,2020/08/16
rh-ne-alpes,29,21,10,62,9.125,69,14:4:0,2020/08/16
provence-alpes-c-te-d-azur,27,26,18,75,10,14,13:54:0,2020/08/16
alsace,25,19,9,85,9.375,66,14:14:0,2020/08/17
aquitaine,25,17,11,90,9.875,65,13:58:0,2020/08/17
ardeche,29,17,9,82,9.875,45,13:57:0,2020/08/17
auvergne,20,11,15,91,9.875,41,14:2:0,2020/08/17
bourgogne,25,15,14,87,9.875,42,14:8:0,2020/08/17
bretagne,22,14,20,97,7.875,75,14:11:0,2020/08/17
centre,23,16,21,90,8.875,62,14:10:0,2020/08/17
champagne-ardenne,23,16,22,77,9.5,58,14:17:0,2020/08/17
corse,28,21,13,64,10,4,13:47:0,2020/08/17
franche-comte,23,15,13,98,7,61,14:8:0,2020/08/17
ile-de-re,21,20,26,77,9.875,67,14:3:0,2020/08/17
ile-de-france,24,18,18,75,9.5,78,14:16:0,2020/08/17
languedoc-roussillon,27,22,18,62,10,20,13:52:0,2020/08/17
limousin,20,14,13,99,7.875,85,14:1:0,2020/08/17
lorraine,24,17,20,83,9.25,50,14:17:0,2020/08/17
midi-pyrenees,27,17,8,76,9.625,27,13:52:0,2020/08/17
nord-pas-de-calais,22,16,16,84,9.75,71,14:22:0,2020/08/17
normandie,22,13,15,93,8.5,60,14:16:0,2020/08/17
pays-de-la-loire,23,16,22,94,9.875,56,14:8:0,2020/08/17
picardie,22,16,14,88,9.625,68,14:20:0,2020/08/17
poitou-charentes,21,19,23,80,9.75,55,14:3:0,2020/08/17
rh-ne-alpes,28,19,4,70,9.875,41,14:2:0,2020/08/17
provence-alpes-c-te-d-azur,28,25,23,70,9.875,39,13:52:0,2020/08/17
alsace,25,17,8,83,9.5,73,14:10:0,2020/08/18
aquitaine,27,18,12,93,9.625,53,13:55:0,2020/08/18
ardeche,30,18,13,62,10,23,13:54:0,2020/08/18
auvergne,23,13,14,91,9.875,63,13:58:0,2020/08/18
bourgogne,24,16,13,83,9.75,63,14:4:0,2020/08/18
bretagne,24,14,24,98,5.625,80,14:8:0,2020/08/18
centre,25,16,12,86,9.75,54,14:7:0,2020/08/18
champagne-ardenne,25,16,14,86,9.75,55,14:14:0,2020/08/18
corse,27,21,13,60,10,17,13:44:0,2020/08/18
franche-comte,22,15,10,95,8.25,54,14:4:0,2020/08/18
ile-de-re,21,20,20,88,9.75,58,14:0:0,2020/08/18
ile-de-france,26,19,13,73,9.75,47,14:12:0,2020/08/18
languedoc-roussillon,28,22,17,68,9.375,40,13:50:0,2020/08/18
limousin,24,14,12,98,6.625,74,13:59:0,2020/08/18
lorraine,24,15,14,83,9.5,57,14:13:0,2020/08/18
midi-pyrenees,28,18,8,89,9.75,42,13:50:0,2020/08/18
nord-pas-de-calais,23,15,15,89,10,60,14:18:0,2020/08/18
normandie,23,14,14,95,6.375,63,14:14:0,2020/08/18
pays-de-la-loire,24,16,25,97,7.25,61,14:5:0,2020/08/18
picardie,24,15,15,91,9.875,47,14:16:0,2020/08/18
poitou-charentes,22,19,21,91,9.5,54,14:0:0,2020/08/18
rh-ne-alpes,29,19,7,69,9.5,52,13:58:0,2020/08/18
provence-alpes-c-te-d-azur,27,24,25,58,9.75,33,13:49:0,2020/08/18
alsace,27,17,8,84,9.875,31,14:7:0,2020/08/19
aquitaine,32,20,17,73,10,18,13:51:0,2020/08/19
ardeche,32,18,12,72,10,9,13:51:0,2020/08/19
auvergne,25,14,13,93,9,30,13:55:0,2020/08/19
bourgogne,27,17,10,88,9.875,43,14:2:0,2020/08/19
bretagne,22,18,31,95,9.375,95,14:5:0,2020/08/19
centre,24,18,14,87,9.375,59,14:5:0,2020/08/19
champagne-ardenne,25,16,17,84,8,56,14:10:0,2020/08/19
