,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
lorraine,11,6,13,80,9.875,60,13:2:0,2020/04/03
midi-pyrenees,13,8,18,72,9.875,22,12:52:0,2020/04/03
nord-pas-de-calais,10,7,9,75,10,86,13:5:0,2020/04/03
normandie,11,7,14,89,9.875,67,13:2:0,2020/04/03
pays-de-la-loire,14,7,10,89,8,40,12:58:0,2020/04/03
picardie,12,6,15,84,8.75,64,13:3:0,2020/04/03
poitou-charentes,11,7,15,86,10,30,12:56:0,2020/04/03
rh-ne-alpes,12,7,16,66,10,8,12:55:0,2020/04/03
provence-alpes-c-te-d-azur,15,12,13,59,10,5,12:51:0,2020/04/03
alsace,15,8,12,69,10,12,13:5:0,2020/04/04
aquitaine,19,10,14,68,10,0,12:57:0,2020/04/04
ardeche,17,9,13,67,10,5,12:56:0,2020/04/04
auvergne,17,7,7,72,10,5,12:58:0,2020/04/04
bourgogne,15,7,15,79,10,11,13:2:0,2020/04/04
bretagne,15,8,21,87,9,3,13:4:0,2020/04/04
centre,16,9,15,79,10,19,13:3:0,2020/04/04
champagne-ardenne,14,8,12,74,10,33,13:6:0,2020/04/04
corse,16,13,7,57,10,2,12:52:0,2020/04/04
franche-comte,16,8,12,73,10,8,13:2:0,2020/04/04
ile-de-re,15,9,24,78,10,0,12:59:0,2020/04/04
ile-de-france,16,10,15,61,10,21,13:4:0,2020/04/04
languedoc-roussillon,15,12,14,69,10,1,12:55:0,2020/04/04
limousin,19,9,6,72,8.625,1,12:59:0,2020/04/04
lorraine,13,7,12,72,10,19,13:5:0,2020/04/04
midi-pyrenees,18,10,22,68,10,0,12:55:0,2020/04/04
nord-pas-de-calais,14,8,13,79,10,37,13:8:0,2020/04/04
normandie,15,8,18,85,10,5,13:6:0,2020/04/04
pays-de-la-loire,15,9,21,88,10,1,13:1:0,2020/04/04
picardie,14,8,14,80,10,28,13:7:0,2020/04/04
poitou-charentes,15,9,24,78,10,0,13:0:0,2020/04/04
rh-ne-alpes,18,10,12,69,10,9,12:58:0,2020/04/04
provence-alpes-c-te-d-azur,16,15,22,57,10,1,12:54:0,2020/04/04
alsace,21,12,4,68,10,1,13:8:0,2020/04/05
aquitaine,21,12,16,72,10,8,13:0:0,2020/04/05
ardeche,17,11,22,58,10,4,12:59:0,2020/04/05
auvergne,18,10,19,55,10,1,13:1:0,2020/04/05
bourgogne,17,10,21,70,10,1,13:5:0,2020/04/05
bretagne,17,10,31,87,10,8,13:7:0,2020/04/05
centre,19,11,15,66,10,2,13:6:0,2020/04/05
champagne-ardenne,17,9,17,77,10,1,13:10:0,2020/04/05
corse,16,13,10,70,10,3,12:55:0,2020/04/05
franche-comte,18,12,6,69,10,10,13:5:0,2020/04/05
ile-de-re,16,11,31,75,10,9,13:3:0,2020/04/05
ile-de-france,20,13,15,67,10,1,13:9:0,2020/04/05
languedoc-roussillon,15,13,23,74,10,1,12:57:0,2020/04/05
limousin,17,11,17,59,10,1,13:2:0,2020/04/05
lorraine,17,9,12,76,10,3,13:9:0,2020/04/05
midi-pyrenees,18,12,35,58,10,0,12:57:0,2020/04/05
nord-pas-de-calais,18,9,21,77,10,0,13:12:0,2020/04/05
normandie,18,11,26,79,10,1,13:9:0,2020/04/05
pays-de-la-loire,17,11,32,78,10,13,13:5:0,2020/04/05
picardie,18,9,22,81,10,1,13:10:0,2020/04/05
poitou-charentes,16,11,31,75,10,9,13:3:0,2020/04/05
rh-ne-alpes,18,12,22,56,10,3,13:2:0,2020/04/05
provence-alpes-c-te-d-azur,16,15,29,58,10,2,12:57:0,2020/04/05
alsace,21,14,8,61,10,6,13:11:0,2020/04/06
aquitaine,15,12,8,88,8,85,13:3:0,2020/04/06
ardeche,18,12,18,57,10,3,13:3:0,2020/04/06
auvergne,20,11,16,56,10,3,13:5:0,2020/04/06
bourgogne,18,10,22,67,10,2,13:9:0,2020/04/06
bretagne,16,11,15,84,8.375,59,13:11:0,2020/04/06
centre,11,4,17,93,8.75,53,13:10:0,2020/04/06
champagne-ardenne,16,12,20,84,10,33,13:13:0,2020/04/06
corse,17,13,8,66,10,12,12:58:0,2020/04/06
franche-comte,18,13,13,63,10,10,13:9:0,2020/04/06
ile-de-re,13,11,14,96,8.25,93,13:6:0,2020/04/06
ile-de-france,15,9,17,86,9.625,40,13:12:0,2020/04/06
languedoc-roussillon,16,13,17,67,10,10,13:0:0,2020/04/06
limousin,12,9,14,93,8.625,55,13:5:0,2020/04/06
lorraine,18,12,18,67,10,3,13:12:0,2020/04/06
midi-pyrenees,18,12,25,58,10,50,13:0:0,2020/04/06
nord-pas-de-calais,15,11,24,76,10,38,13:15:0,2020/04/06
normandie,16,10,17,85,9.75,61,13:13:0,2020/04/06
pays-de-la-loire,17,12,10,82,8,56,13:8:0,2020/04/06
picardie,14,10,21,86,10,40,13:15:0,2020/04/06
poitou-charentes,13,11,14,96,8.25,93,13:5:0,2020/04/06
rh-ne-alpes,19,13,21,53,10,2,13:5:0,2020/04/06
provence-alpes-c-te-d-azur,16,15,22,60,10,2,13:0:0,2020/04/06
alsace,22,15,12,64,10,10,13:15:0,2020/04/07
aquitaine,20,13,14,65,10,60,13:6:0,2020/04/07
ardeche,19,15,13,51,10,6,13:6:0,2020/04/07
auvergne,20,11,9,59,10,6,13:8:0,2020/04/07
bourgogne,19,13,10,72,10,6,13:12:0,2020/04/07
bretagne,16,11,15,92,8,80,13:14:0,2020/04/07
centre,20,13,12,88,6.875,44,13:13:0,2020/04/07
champagne-ardenne,20,13,13,83,10,35,13:17:0,2020/04/07
corse,18,15,8,62,10,7,13:1:0,2020/04/07
franche-comte,20,13,16,63,10,9,13:11:0,2020/04/07
ile-de-re,16,12,14,85,7.625,65,13:10:0,2020/04/07
ile-de-france,21,12,12,81,10,40,13:16:0,2020/04/07
languedoc-roussillon,17,14,15,69,10,6,13:4:0,2020/04/07
limousin,19,12,9,71,9.625,49,13:8:0,2020/04/07
lorraine,20,14,13,75,10,19,13:16:0,2020/04/07
midi-pyrenees,18,13,24,62,9.625,54,13:3:0,2020/04/07
nord-pas-de-calais,18,11,13,84,9.875,21,13:19:0,2020/04/07
normandie,17,9,14,91,10,63,13:16:0,2020/04/07
pays-de-la-loire,18,12,13,96,9.5,76,13:11:0,2020/04/07
picardie,18,11,15,87,9.875,35,13:18:0,2020/04/07
poitou-charentes,16,12,14,85,7.625,65,13:9:0,2020/04/07
rh-ne-alpes,23,14,7,54,10,6,13:8:0,2020/04/07
provence-alpes-c-te-d-azur,17,16,22,57,10,3,13:3:0,2020/04/07
alsace,22,15,4,64,10,20,13:18:0,2020/04/08
aquitaine,22,15,7,78,9,59,13:9:0,2020/04/08
ardeche,20,16,14,45,10,3,13:9:0,2020/04/08
auvergne,21,12,10,52,10,6,13:11:0,2020/04/08
bourgogne,20,13,9,70,10,7,13:16:0,2020/04/08
bretagne,20,13,8,86,9.75,57,13:18:0,2020/04/08
centre,21,15,10,74,10,49,13:17:0,2020/04/08
champagne-ardenne,21,14,10,69,10,9,13:20:0,2020/04/08
corse,18,15,8,60,10,6,13:3:0,2020/04/08
franche-comte,20,14,8,65,10,6,13:14:0,2020/04/08
ile-de-re,16,13,13,86,10,38,13:12:0,2020/04/08
ile-de-france,25,17,5,64,9.875,19,13:19:0,2020/04/08
languedoc-roussillon,17,14,11,58,10,4,13:7:0,2020/04/08
limousin,16,11,8,81,10,66,13:12:0,2020/04/08
lorraine,20,13,6,69,10,4,13:20:0,2020/04/08
midi-pyrenees,19,13,19,71,9.75,32,13:6:0,2020/04/08
nord-pas-de-calais,22,15,7,69,9.875,26,13:23:0,2020/04/08
normandie,19,12,9,83,9.75,60,13:20:0,2020/04/08
pays-de-la-loire,19,14,9,89,9.875,58,13:15:0,2020/04/08
picardie,21,15,7,75,9.875,32,13:22:0,2020/04/08
poitou-charentes,16,13,13,86,10,38,13:12:0,2020/04/08
rh-ne-alpes,22,15,12,50,10,7,13:11:0,2020/04/08
provence-alpes-c-te-d-azur,18,16,12,52,10,2,13:5:0,2020/04/08
alsace,22,17,11,58,10,8,13:22:0,2020/04/09
aquitaine,22,14,15,66,10,3,13:12:0,2020/04/09
ardeche,22,16,6,51,10,8,13:12:0,2020/04/09
auvergne,21,13,8,61,10,4,13:15:0,2020/04/09
bourgogne,20,14,12,73,10,6,13:19:0,2020/04/09
bretagne,21,14,14,87,8.875,23,13:21:0,2020/04/09
centre,23,16,12,63,10,12,13:20:0,2020/04/09
champagne-ardenne,22,16,8,69,10,20,13:24:0,2020/04/09
corse,18,15,8,61,10,7,13:6:0,2020/04/09
franche-comte,21,15,11,71,10,7,13:18:0,2020/04/09
ile-de-re,18,14,15,86,10,14,13:15:0,2020/04/09
ile-de-france,25,19,9,59,10,15,13:23:0,2020/04/09
languedoc-roussillon,19,16,13,50,10,1,13:9:0,2020/04/09
limousin,22,15,6,72,10,11,13:14:0,2020/04/09
lorraine,21,16,6,58,10,12,13:24:0,2020/04/09
midi-pyrenees,21,13,22,62,10,10,13:10:0,2020/04/09
nord-pas-de-calais,22,15,12,68,10,13,13:27:0,2020/04/09
normandie,20,15,11,81,10,22,13:23:0,2020/04/09
pays-de-la-loire,21,15,13,84,10,32,13:18:0,2020/04/09
picardie,22,15,10,73,10,18,13:26:0,2020/04/09
poitou-charentes,18,14,15,86,10,14,13:15:0,2020/04/09
rh-ne-alpes,23,16,8,49,10,12,13:15:0,2020/04/09
provence-alpes-c-te-d-azur,20,19,9,46,10,3,13:9:0,2020/04/09
alsace,22,16,13,64,10,13,13:25:0,2020/04/10
aquitaine,23,13,14,64,10,9,13:16:0,2020/04/10
ardeche,22,16,9,50,10,5,13:15:0,2020/04/10
auvergne,22,14,6,61,10,9,13:18:0,2020/04/10
bourgogne,21,13,9,71,10,4,13:22:0,2020/04/10
bretagne,21,14,15,80,10,4,13:24:0,2020/04/10
centre,23,16,12,65,10,16,13:24:0,2020/04/10
champagne-ardenne,22,15,10,73,10,18,13:27:0,2020/04/10
corse,18,15,8,57,10,6,13:9:0,2020/04/10
franche-comte,21,15,5,66,10,7,13:21:0,2020/04/10
ile-de-re,19,13,17,74,10,2,13:19:0,2020/04/10
ile-de-france,24,18,12,53,10,13,13:26:0,2020/04/10
languedoc-roussillon,18,16,14,57,10,3,13:12:0,2020/04/10
limousin,23,16,5,70,10,6,13:17:0,2020/04/10
lorraine,21,15,10,76,10,13,13:27:0,2020/04/10
midi-pyrenees,22,14,25,64,10,3,13:12:0,2020/04/10
nord-pas-de-calais,21,14,16,73,10,9,13:31:0,2020/04/10
normandie,20,15,11,76,10,13,13:27:0,2020/04/10
pays-de-la-loire,22,15,14,76,10,4,13:22:0,2020/04/10
picardie,22,15,14,76,10,15,13:29:0,2020/04/10
poitou-charentes,19,13,17,74,10,2,13:19:0,2020/04/10
rh-ne-alpes,25,17,5,59,10,4,13:18:0,2020/04/10
provence-alpes-c-te-d-azur,20,19,10,46,10,5,13:12:0,2020/04/10
alsace,22,15,9,68,10,12,13:29:0,2020/04/11
aquitaine,23,14,11,58,10,18,13:18:0,2020/04/11
ardeche,21,16,11,46,10,5,13:18:0,2020/04/11
auvergne,21,15,9,65,9.875,20,13:20:0,2020/04/11
bourgogne,22,15,4,75,10,5,13:25:0,2020/04/11
bretagne,22,15,9,79,10,20,13:28:0,2020/04/11
centre,24,17,8,58,10,13,13:27:0,2020/04/11
champagne-ardenne,21,15,8,75,10,28,13:31:0,2020/04/11
corse,18,15,11,62,10,2,13:11:0,2020/04/11
franche-comte,21,16,6,67,10,11,13:25:0,2020/04/11
ile-de-re,18,13,15,69,10,4,13:22:0,2020/04/11
ile-de-france,25,19,6,55,10,21,13:30:0,2020/04/11
languedoc-roussillon,18,16,14,64,10,1,13:15:0,2020/04/11
limousin,22,15,8,72,9.875,17,13:21:0,2020/04/11
lorraine,21,14,12,75,10,13,13:31:0,2020/04/11
midi-pyrenees,21,14,17,71,10,3,13:15:0,2020/04/11
nord-pas-de-calais,22,14,6,68,10,14,13:34:0,2020/04/11
normandie,21,16,7,81,10,34,13:30:0,2020/04/11
pays-de-la-loire,22,15,11,77,10,5,13:25:0,2020/04/11
picardie,22,15,6,73,10,17,13:33:0,2020/04/11
poitou-charentes,18,13,15,69,10,4,13:22:0,2020/04/11
rh-ne-alpes,27,17,4,48,10,3,13:20:0,2020/04/11
provence-alpes-c-te-d-azur,19,18,12,50,10,1,13:14:0,2020/04/11
alsace,22,16,6,67,9.875,36,13:32:0,2020/04/12
aquitaine,19,16,10,80,10,69,13:21:0,2020/04/12
ardeche,18,13,19,52,10,52,13:21:0,2020/04/12
auvergne,20,13,13,60,10,66,13:24:0,2020/04/12
bourgogne,19,13,14,79,9.875,49,13:28:0,2020/04/12
bretagne,21,14,12,87,9.25,48,13:30:0,2020/04/12
centre,22,15,11,77,9.75,46,13:31:0,2020/04/12
champagne-ardenne,21,16,10,65,9.75,49,13:34:0,2020/04/12
corse,19,16,9,55,10,15,13:14:0,2020/04/12
franche-comte,20,15,11,66,10,22,13:28:0,2020/04/12
ile-de-re,16,14,19,90,9.375,28,13:25:0,2020/04/12
ile-de-france,23,18,10,50,9.75,33,13:33:0,2020/04/12
languedoc-roussillon,17,14,20,68,10,16,13:19:0,2020/04/12
limousin,18,13,11,92,9.875,78,13:24:0,2020/04/12
lorraine,20,15,5,66,9.75,25,13:34:0,2020/04/12
midi-pyrenees,18,13,15,81,9.75,52,13:18:0,2020/04/12
nord-pas-de-calais,21,14,11,78,9.75,31,13:38:0,2020/04/12
normandie,21,14,7,80,9.875,46,13:34:0,2020/04/12
pays-de-la-loire,20,13,12,92,8.5,55,13:29:0,2020/04/12
picardie,22,15,13,85,9.875,33,13:36:0,2020/04/12
poitou-charentes,16,14,19,90,9.375,28,13:25:0,2020/04/12
rh-ne-alpes,20,15,21,50,10,13,13:24:0,2020/04/12
provence-alpes-c-te-d-azur,18,17,13,46,10,11,13:17:0,2020/04/12
alsace,19,13,22,59,10,37,13:36:0,2020/04/13
aquitaine,20,12,15,78,9.75,78,13:24:0,2020/04/13
ardeche,17,14,9,50,10,58,13:24:0,2020/04/13
auvergne,18,13,8,62,10,36,13:27:0,2020/04/13
bourgogne,20,13,15,70,9.875,32,13:31:0,2020/04/13
bretagne,16,11,27,93,7.75,65,13:34:0,2020/04/13
centre,18,11,28,80,9.5,68,13:34:0,2020/04/13
champagne-ardenne,15,10,28,84,9.625,45,13:38:0,2020/04/13
corse,20,15,8,72,8.375,47,13:17:0,2020/04/13
franche-comte,19,15,14,70,10,36,13:31:0,2020/04/13
ile-de-re,17,12,28,85,8.875,70,13:29:0,2020/04/13
ile-de-france,16,10,27,70,10,27,13:37:0,2020/04/13
languedoc-roussillon,14,13,15,87,7.25,61,13:21:0,2020/04/13
limousin,19,13,10,71,8.875,57,13:27:0,2020/04/13
lorraine,15,13,23,76,9.625,68,13:38:0,2020/04/13
midi-pyrenees,17,13,29,79,9.875,60,13:20:0,2020/04/13
nord-pas-de-calais,12,6,32,76,9.875,31,13:42:0,2020/04/13
normandie,12,7,34,85,10,48,13:37:0,2020/04/13
pays-de-la-loire,18,12,30,92,7.5,77,13:32:0,2020/04/13
picardie,12,6,32,80,10,23,13:40:0,2020/04/13
poitou-charentes,17,12,28,85,8.875,70,13:29:0,2020/04/13
rh-ne-alpes,21,15,7,49,10,32,13:27:0,2020/04/13
provence-alpes-c-te-d-azur,17,15,27,68,8.75,44,13:20:0,2020/04/13
alsace,11,6,18,52,10,2,13:39:0,2020/04/14
aquitaine,21,14,19,75,10,24,13:28:0,2020/04/14
ardeche,16,12,28,67,10,24,13:27:0,2020/04/14
auvergne,14,8,21,72,9,19,13:30:0,2020/04/14
bourgogne,12,6,27,60,10,3,13:35:0,2020/04/14
bretagne,13,6,22,77,10,4,13:37:0,2020/04/14
centre,12,6,23,64,10,2,13:37:0,2020/04/14
champagne-ardenne,11,5,19,67,10,3,13:41:0,2020/04/14
corse,18,14,9,83,9.875,67,13:19:0,2020/04/14
franche-comte,13,7,27,56,10,2,13:35:0,2020/04/14
ile-de-re,14,9,36,70,10,9,13:32:0,2020/04/14
ile-de-france,13,6,19,54,10,4,13:40:0,2020/04/14
languedoc-roussillon,20,15,22,59,9.625,20,13:24:0,2020/04/14
limousin,16,9,17,68,9,21,13:31:0,2020/04/14
lorraine,10,5,22,60,10,3,13:41:0,2020/04/14
midi-pyrenees,22,14,12,74,9.625,24,13:24:0,2020/04/14
nord-pas-de-calais,11,6,16,70,10,12,13:45:0,2020/04/14
normandie,10,5,21,81,10,4,13:41:0,2020/04/14
pays-de-la-loire,14,7,31,68,10,3,13:34:0,2020/04/14
picardie,11,5,18,75,10,4,13:44:0,2020/04/14
poitou-charentes,14,9,36,70,10,9,13:31:0,2020/04/14
rh-ne-alpes,15,9,23,60,10,7,13:30:0,2020/04/14
provence-alpes-c-te-d-azur,20,15,10,67,9.75,26,13:23:0,2020/04/14
alsace,18,10,5,49,10,9,13:43:0,2020/04/15
aquitaine,23,14,21,69,10,15,13:30:0,2020/04/15
ardeche,19,13,21,57,10,8,13:30:0,2020/04/15
auvergne,21,11,15,56,10,3,13:34:0,2020/04/15
bourgogne,17,7,10,70,10,0,13:38:0,2020/04/15
bretagne,16,8,23,84,10,3,13:41:0,2020/04/15
centre,17,8,17,70,10,3,13:40:0,2020/04/15
champagne-ardenne,15,7,19,67,10,2,13:45:0,2020/04/15
corse,18,15,10,66,10,2,13:22:0,2020/04/15
franche-comte,20,9,7,63,10,2,13:38:0,2020/04/15
ile-de-re,18,10,24,78,10,4,13:34:0,2020/04/15
ile-de-france,18,10,15,65,10,0,13:44:0,2020/04/15
languedoc-roussillon,16,15,30,71,10,6,13:27:0,2020/04/15
limousin,21,13,14,59,10,7,13:33:0,2020/04/15
lorraine,15,7,20,65,10,4,13:45:0,2020/04/15
midi-pyrenees,19,14,41,67,10,7,13:27:0,2020/04/15
nord-pas-de-calais,16,8,14,65,10,5,13:49:0,2020/04/15
normandie,15,7,21,85,10,1,13:44:0,2020/04/15
pays-de-la-loire,18,9,24,83,10,11,13:38:0,2020/04/15
picardie,16,7,18,78,10,2,13:48:0,2020/04/15
poitou-charentes,18,10,24,78,10,4,13:34:0,2020/04/15
rh-ne-alpes,21,12,19,54,10,3,13:34:0,2020/04/15
provence-alpes-c-te-d-azur,17,16,34,55,10,16,13:26:0,2020/04/15
alsace,22,14,8,58,10,32,13:46:0,2020/04/16
aquitaine,22,15,17,76,9.5,62,13:33:0,2020/04/16
ardeche,19,14,18,53,10,14,13:33:0,2020/04/16
auvergne,19,13,10,75,9.875,34,13:37:0,2020/04/16
bourgogne,19,13,17,68,10,16,13:42:0,2020/04/16
bretagne,19,14,22,88,9.75,73,13:44:0,2020/04/16
centre,21,15,12,80,9.625,51,13:43:0,2020/04/16
champagne-ardenne,20,13,14,73,10,22,13:48:0,2020/04/16
corse,18,14,8,69,10,25,13:24:0,2020/04/16
franche-comte,21,15,9,65,10,12,13:42:0,2020/04/16
ile-de-re,17,14,27,85,9.875,45,13:38:0,2020/04/16
ile-de-france,23,15,12,63,9.875,33,13:47:0,2020/04/16
languedoc-roussillon,16,14,19,75,10,22,13:29:0,2020/04/16
limousin,21,14,12,77,9.875,34,13:36:0,2020/04/16
lorraine,19,13,13,74,10,18,13:48:0,2020/04/16
midi-pyrenees,20,14,27,76,10,15,13:29:0,2020/04/16
nord-pas-de-calais,20,13,9,78,9.875,22,13:52:0,2020/04/16
normandie,20,14,14,87,9.625,46,13:48:0,2020/04/16
pays-de-la-loire,19,15,24,82,9.875,37,13:41:0,2020/04/16
picardie,21,13,10,82,9.75,35,13:52:0,2020/04/16
poitou-charentes,17,14,27,85,9.875,45,13:38:0,2020/04/16
rh-ne-alpes,21,14,22,53,10,39,13:37:0,2020/04/16
provence-alpes-c-te-d-azur,17,16,26,55,10,16,13:29:0,2020/04/16
alsace,24,17,5,66,9.75,36,13:50:0,2020/04/17
aquitaine,22,15,12,86,9.125,75,13:36:0,2020/04/17
ardeche,18,14,18,70,10,25,13:36:0,2020/04/17
auvergne,22,13,10,69,9.875,38,13:39:0,2020/04/17
bourgogne,19,13,18,69,10,50,13:45:0,2020/04/17
bretagne,19,14,18,92,8.375,73,13:48:0,2020/04/17
centre,21,16,11,84,8.75,68,13:47:0,2020/04/17
champagne-ardenne,22,15,10,79,9.75,45,13:52:0,2020/04/17
corse,19,16,8,63,10,25,13:28:0,2020/04/17
franche-comte,21,16,9,64,10,36,13:45:0,2020/04/17
ile-de-re,16,14,24,90,9.5,72,13:41:0,2020/04/17
ile-de-france,24,16,12,72,9.75,74,13:51:0,2020/04/17
languedoc-roussillon,15,14,16,86,10,62,13:32:0,2020/04/17
limousin,20,13,12,96,8.375,54,13:40:0,2020/04/17
lorraine,21,15,10,74,9.875,28,13:52:0,2020/04/17
midi-pyrenees,19,15,27,77,10,47,13:32:0,2020/04/17
nord-pas-de-calais,21,15,15,84,9.125,63,13:56:0,2020/04/17
normandie,19,14,15,91,9.125,69,13:51:0,2020/04/17
pays-de-la-loire,19,13,17,91,8,74,13:45:0,2020/04/17
picardie,21,15,12,82,9.5,58,13:55:0,2020/04/17
poitou-charentes,16,14,24,90,9.5,72,13:41:0,2020/04/17
rh-ne-alpes,21,14,22,55,10,25,13:39:0,2020/04/17
provence-alpes-c-te-d-azur,16,14,20,75,10,26,13:32:0,2020/04/17
alsace,22,18,9,69,9.75,78,13:53:0,2020/04/18
aquitaine,23,17,7,79,8.875,49,13:40:0,2020/04/18
ardeche,21,17,12,69,7.5,51,13:39:0,2020/04/18
auvergne,19,15,10,78,9.875,84,13:43:0,2020/04/18
bourgogne,20,14,9,81,9.875,73,13:48:0,2020/04/18
bretagne,18,14,8,87,9.625,57,13:51:0,2020/04/18
centre,21,15,11,83,9,65,13:50:0,2020/04/18
champagne-ardenne,20,15,11,85,8.75,72,13:55:0,2020/04/18
corse,19,16,8,86,9.375,28,13:31:0,2020/04/18
franche-comte,20,15,12,81,9.625,59,13:48:0,2020/04/18
ile-de-re,17,15,17,85,9.875,47,13:44:0,2020/04/18
ile-de-france,22,17,13,65,9.375,48,13:54:0,2020/04/18
languedoc-roussillon,17,15,9,80,10,60,13:36:0,2020/04/18
limousin,19,13,8,95,8.125,79,13:43:0,2020/04/18
lorraine,18,14,10,90,9.125,68,13:55:0,2020/04/18
midi-pyrenees,21,16,15,83,8.625,59,13:35:0,2020/04/18
nord-pas-de-calais,19,12,15,88,8.125,76,14:0:0,2020/04/18
normandie,16,10,13,94,7.75,66,13:55:0,2020/04/18
pays-de-la-loire,20,13,9,87,8.375,35,13:48:0,2020/04/18
picardie,19,13,14,92,9,83,13:59:0,2020/04/18
poitou-charentes,17,15,17,85,9.875,47,13:44:0,2020/04/18
rh-ne-alpes,24,16,6,68,9.875,50,13:42:0,2020/04/18
provence-alpes-c-te-d-azur,17,16,9,74,10,39,13:34:0,2020/04/18
alsace,20,16,21,78,9.875,33,13:57:0,2020/04/19
aquitaine,20,16,9,84,8.375,54,13:42:0,2020/04/19
ardeche,15,12,3,97,8.375,86,13:42:0,2020/04/19
auvergne,16,13,4,97,9.375,85,13:46:0,2020/04/19
bourgogne,20,15,18,84,8.5,58,13:52:0,2020/04/19
bretagne,18,13,19,88,7,61,13:55:0,2020/04/19
centre,20,14,18,83,9.875,78,13:54:0,2020/04/19
champagne-ardenne,19,12,14,81,9,15,13:59:0,2020/04/19
corse,18,16,6,95,9.625,69,13:33:0,2020/04/19
franche-comte,20,15,17,85,7.625,43,13:51:0,2020/04/19
ile-de-re,17,14,24,94,8.875,79,13:48:0,2020/04/19
ile-de-france,20,14,16,72,10,18,13:58:0,2020/04/19
languedoc-roussillon,14,11,15,96,9,92,13:38:0,2020/04/19
limousin,15,7,6,98,8.125,86,13:46:0,2020/04/19
