,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
midi-pyrenees,17,15,12,73,6.5,89,12:48:0,2019/09/10
nord-pas-de-calais,21,16,5,56,9.625,55,12:59:0,2019/09/10
normandie,18,15,16,75,9.625,27,12:56:0,2019/09/10
pays-de-la-loire,22,14,19,80,9.5,47,12:53:0,2019/09/10
picardie,20,13,12,77,10,37,12:57:0,2019/09/10
poitou-charentes,21,15,20,79,9.625,44,12:51:0,2019/09/10
rh-ne-alpes,21,15,12,59,8.75,54,12:50:0,2019/09/10
provence-alpes-c-te-d-azur,19,18,29,76,8.125,65,12:46:0,2019/09/10
alsace,22,17,7,59,10,26,12:51:0,2019/09/11
aquitaine,23,17,14,51,10,8,12:46:0,2019/09/11
ardeche,24,18,19,53,10,25,12:46:0,2019/09/11
auvergne,21,14,7,62,10,14,12:48:0,2019/09/11
bourgogne,21,16,13,51,10,38,12:50:0,2019/09/11
bretagne,20,13,14,77,7,43,12:52:0,2019/09/11
centre,23,16,12,57,10,34,12:51:0,2019/09/11
champagne-ardenne,17,13,9,75,10,62,12:53:0,2019/09/11
corse,26,24,10,54,10,7,12:41:0,2019/09/11
franche-comte,19,15,5,74,10,23,12:50:0,2019/09/11
ile-de-re,18,16,23,69,10,11,12:48:0,2019/09/11
ile-de-france,23,17,13,62,10,41,12:52:0,2019/09/11
languedoc-roussillon,26,21,14,58,9.625,30,12:44:0,2019/09/11
limousin,23,15,9,52,10,13,12:48:0,2019/09/11
lorraine,19,15,14,59,10,46,12:53:0,2019/09/11
midi-pyrenees,24,14,11,67,9.375,35,12:45:0,2019/09/11
nord-pas-de-calais,19,15,23,82,8,79,12:54:0,2019/09/11
normandie,19,14,21,73,9,67,12:53:0,2019/09/11
pays-de-la-loire,22,15,17,77,6.375,22,12:49:0,2019/09/11
picardie,19,15,20,81,10,77,12:54:0,2019/09/11
poitou-charentes,18,16,21,69,10,11,12:48:0,2019/09/11
rh-ne-alpes,22,16,12,60,10,22,12:47:0,2019/09/11
provence-alpes-c-te-d-azur,25,22,15,54,9.75,38,12:44:0,2019/09/11
alsace,25,17,6,57,10,31,12:48:0,2019/09/12
aquitaine,27,19,8,55,10,4,12:43:0,2019/09/12
ardeche,26,19,16,47,10,2,12:43:0,2019/09/12
auvergne,25,17,7,58,10,5,12:45:0,2019/09/12
bourgogne,26,18,10,49,10,7,12:46:0,2019/09/12
bretagne,21,17,8,86,6.625,67,12:47:0,2019/09/12
centre,26,19,5,73,10,36,12:47:0,2019/09/12
champagne-ardenne,21,17,11,84,10,96,12:49:0,2019/09/12
corse,26,24,9,52,10,3,12:38:0,2019/09/12
franche-comte,23,17,7,60,10,9,12:46:0,2019/09/12
ile-de-re,21,17,23,82,10,13,12:45:0,2019/09/12
ile-de-france,24,18,8,77,10,59,12:49:0,2019/09/12
languedoc-roussillon,28,22,13,49,10,3,12:41:0,2019/09/12
limousin,26,17,8,50,10,4,12:44:0,2019/09/12
lorraine,22,17,11,64,10,56,12:49:0,2019/09/12
midi-pyrenees,26,18,11,60,10,4,12:42:0,2019/09/12
nord-pas-de-calais,21,18,19,87,10,84,12:51:0,2019/09/12
normandie,20,18,15,88,10,76,12:49:0,2019/09/12
pays-de-la-loire,24,17,11,87,6.25,49,12:46:0,2019/09/12
picardie,20,17,16,90,9,86,12:50:0,2019/09/12
poitou-charentes,21,17,17,82,10,13,12:45:0,2019/09/12
rh-ne-alpes,25,18,11,52,10,4,12:44:0,2019/09/12
provence-alpes-c-te-d-azur,27,25,8,59,10,3,12:41:0,2019/09/12
alsace,24,19,9,78,10,45,12:45:0,2019/09/13
aquitaine,30,21,10,66,10,2,12:40:0,2019/09/13
ardeche,29,21,9,54,10,3,12:40:0,2019/09/13
auvergne,29,19,6,65,10,1,12:41:0,2019/09/13
bourgogne,26,20,17,73,9,8,12:43:0,2019/09/13
bretagne,24,18,18,83,8,24,12:44:0,2019/09/13
centre,27,19,12,75,10,21,12:44:0,2019/09/13
champagne-ardenne,21,17,11,83,8,44,12:46:0,2019/09/13
corse,28,26,8,49,10,1,12:36:0,2019/09/13
franche-comte,25,18,12,79,9.375,2,12:43:0,2019/09/13
ile-de-re,25,19,18,77,10,0,12:42:0,2019/09/13
ile-de-france,25,19,12,71,10,30,12:46:0,2019/09/13
languedoc-roussillon,26,23,16,53,10,15,12:38:0,2019/09/13
limousin,31,20,8,65,10,1,12:41:0,2019/09/13
lorraine,22,18,8,85,7.625,51,12:45:0,2019/09/13
midi-pyrenees,30,22,12,50,10,8,12:38:0,2019/09/13
nord-pas-de-calais,20,18,12,84,10,66,12:47:0,2019/09/13
normandie,20,18,15,84,6.875,68,12:46:0,2019/09/13
pays-de-la-loire,28,18,16,78,8,6,12:43:0,2019/09/13
picardie,20,16,14,89,8,60,12:46:0,2019/09/13
poitou-charentes,25,19,15,77,10,0,12:42:0,2019/09/13
rh-ne-alpes,28,21,9,67,10,0,12:41:0,2019/09/13
provence-alpes-c-te-d-azur,28,27,7,56,10,6,12:38:0,2019/09/13
alsace,25,19,11,74,10,29,12:41:0,2019/09/14
aquitaine,31,22,5,65,10,11,12:37:0,2019/09/14
ardeche,29,22,6,66,10,14,12:37:0,2019/09/14
auvergne,27,20,4,76,9.875,29,12:38:0,2019/09/14
bourgogne,27,19,14,80,10,41,12:40:0,2019/09/14
bretagne,26,18,14,84,9,18,12:40:0,2019/09/14
centre,27,18,14,76,9,17,12:41:0,2019/09/14
champagne-ardenne,25,17,12,78,7,7,12:42:0,2019/09/14
corse,28,25,8,46,10,29,12:33:0,2019/09/14
franche-comte,25,19,10,81,5.75,46,12:40:0,2019/09/14
ile-de-re,27,20,21,74,10,18,12:38:0,2019/09/14
ile-de-france,28,19,11,73,10,7,12:42:0,2019/09/14
languedoc-roussillon,26,22,10,67,10,9,12:35:0,2019/09/14
limousin,30,22,4,62,10,11,12:38:0,2019/09/14
lorraine,24,18,16,75,10,9,12:41:0,2019/09/14
midi-pyrenees,30,21,16,60,9.625,40,12:35:0,2019/09/14
nord-pas-de-calais,23,16,11,78,9,11,12:44:0,2019/09/14
normandie,21,16,18,81,7.25,25,12:42:0,2019/09/14
pays-de-la-loire,29,19,21,74,10,6,12:39:0,2019/09/14
picardie,24,16,12,78,9,9,12:42:0,2019/09/14
poitou-charentes,27,20,21,74,10,18,12:38:0,2019/09/14
rh-ne-alpes,27,20,4,79,10,28,12:38:0,2019/09/14
provence-alpes-c-te-d-azur,27,25,9,56,10,22,12:35:0,2019/09/14
alsace,30,21,2,74,10,6,12:37:0,2019/09/15
aquitaine,32,23,8,47,10,8,12:34:0,2019/09/15
ardeche,30,24,11,49,10,7,12:33:0,2019/09/15
auvergne,31,22,5,65,9.875,37,12:35:0,2019/09/15
bourgogne,30,21,6,74,7,19,12:37:0,2019/09/15
bretagne,26,19,18,72,10,1,12:37:0,2019/09/15
centre,30,21,9,66,10,3,12:37:0,2019/09/15
champagne-ardenne,25,18,6,70,10,1,12:39:0,2019/09/15
corse,27,25,8,54,10,10,12:30:0,2019/09/15
franche-comte,27,21,5,81,9.625,14,12:36:0,2019/09/15
ile-de-re,27,21,16,65,10,12,12:35:0,2019/09/15
ile-de-france,32,23,6,54,10,0,12:38:0,2019/09/15
languedoc-roussillon,26,23,11,62,10,11,12:32:0,2019/09/15
limousin,32,24,4,53,10,21,12:35:0,2019/09/15
lorraine,25,18,7,75,10,3,12:38:0,2019/09/15
midi-pyrenees,30,22,18,54,10,22,12:32:0,2019/09/15
nord-pas-de-calais,24,19,12,60,10,6,12:40:0,2019/09/15
normandie,22,19,13,74,10,2,12:39:0,2019/09/15
pays-de-la-loire,31,21,14,64,10,4,12:36:0,2019/09/15
picardie,25,19,11,62,10,3,12:39:0,2019/09/15
poitou-charentes,27,21,10,65,10,12,12:35:0,2019/09/15
rh-ne-alpes,32,24,5,65,10,5,12:34:0,2019/09/15
provence-alpes-c-te-d-azur,27,25,14,60,10,8,12:32:0,2019/09/15
alsace,22,0,4,63,10,25,12:34:0,2019/09/16
aquitaine,23,0,7,55,10,8,12:30:0,2019/09/16
ardeche,21,0,7,44,10,8,12:30:0,2019/09/16
auvergne,20,0,8,64,10,23,12:32:0,2019/09/16
bourgogne,20,0,13,62,10,9,12:33:0,2019/09/16
bretagne,15,0,20,71,10,21,12:34:0,2019/09/16
centre,20,0,9,47,10,20,12:34:0,2019/09/16
champagne-ardenne,16,0,10,59,10,31,12:35:0,2019/09/16
corse,18,0,9,53,10,16,12:27:0,2019/09/16
franche-comte,19,0,4,72,10,10,12:33:0,2019/09/16
ile-de-re,22,0,16,57,10,8,12:32:0,2019/09/16
ile-de-france,22,0,12,46,10,30,12:34:0,2019/09/16
languedoc-roussillon,22,0,15,61,10,5,12:29:0,2019/09/16
limousin,21,0,8,55,10,21,12:31:0,2019/09/16
lorraine,16,0,12,53,10,28,12:35:0,2019/09/16
midi-pyrenees,20,0,9,62,10,16,12:29:0,2019/09/16
nord-pas-de-calais,15,0,15,69,10,58,12:36:0,2019/09/16
normandie,13,0,14,76,9.375,38,12:34:0,2019/09/16
pays-de-la-loire,21,0,15,58,10,6,12:33:0,2019/09/16
picardie,14,-2,17,89,10,33,12:35:0,2019/09/16
poitou-charentes,22,0,14,57,10,8,12:32:0,2019/09/16
rh-ne-alpes,23,0,7,56,10,11,12:31:0,2019/09/16
provence-alpes-c-te-d-azur,24,0,13,66,10,19,12:29:0,2019/09/16
alsace,21,18,10,74,10,42,12:30:0,2019/09/17
aquitaine,31,24,14,43,10,8,12:27:0,2019/09/17
ardeche,29,24,18,54,10,8,12:27:0,2019/09/17
auvergne,26,20,13,63,10,7,12:28:0,2019/09/17
bourgogne,25,19,17,66,10,20,12:30:0,2019/09/17
bretagne,23,17,20,84,6.5,72,12:30:0,2019/09/17
centre,24,19,16,75,9,26,12:30:0,2019/09/17
champagne-ardenne,20,16,17,76,10,44,12:31:0,2019/09/17
corse,26,24,9,52,10,3,12:25:0,2019/09/17
franche-comte,23,18,13,69,10,29,12:30:0,2019/09/17
ile-de-re,26,19,19,64,10,5,12:29:0,2019/09/17
ile-de-france,23,18,16,71,10,36,12:31:0,2019/09/17
languedoc-roussillon,28,25,18,60,10,11,12:26:0,2019/09/17
limousin,28,22,12,47,10,5,12:28:0,2019/09/17
lorraine,21,17,12,72,10,38,12:31:0,2019/09/17
midi-pyrenees,32,23,9,61,10,15,12:27:0,2019/09/17
nord-pas-de-calais,18,15,19,66,10,40,12:32:0,2019/09/17
normandie,18,17,21,91,6.25,57,12:31:0,2019/09/17
pays-de-la-loire,27,17,20,77,10,29,12:29:0,2019/09/17
picardie,20,13,20,75,9,42,12:32:0,2019/09/17
poitou-charentes,26,19,19,64,10,5,12:28:0,2019/09/17
rh-ne-alpes,26,21,14,53,10,9,12:28:0,2019/09/17
provence-alpes-c-te-d-azur,26,25,11,61,10,5,12:27:0,2019/09/17
alsace,19,14,19,58,10,12,12:27:0,2019/09/18
aquitaine,27,20,12,65,10,6,12:24:0,2019/09/18
ardeche,25,19,18,66,10,6,12:24:0,2019/09/18
auvergne,22,15,16,78,8,31,12:25:0,2019/09/18
bourgogne,22,15,24,65,10,4,12:26:0,2019/09/18
bretagne,21,13,26,66,10,3,12:27:0,2019/09/18
centre,20,14,25,62,10,6,12:26:0,2019/09/18
champagne-ardenne,18,12,21,64,10,5,12:27:0,2019/09/18
corse,25,23,10,63,10,10,12:22:0,2019/09/18
franche-comte,19,14,23,69,10,7,12:25:0,2019/09/18
ile-de-re,23,17,35,65,10,2,12:25:0,2019/09/18
ile-de-france,19,14,20,56,10,6,12:27:0,2019/09/18
languedoc-roussillon,26,23,15,68,9.5,43,12:23:0,2019/09/18
limousin,24,17,17,63,10,3,12:25:0,2019/09/18
lorraine,17,12,22,60,10,7,12:28:0,2019/09/18
midi-pyrenees,25,20,12,75,9.25,65,12:24:0,2019/09/18
nord-pas-de-calais,17,13,19,63,10,11,12:29:0,2019/09/18
normandie,17,13,28,66,10,4,12:28:0,2019/09/18
pays-de-la-loire,23,15,31,63,10,1,12:26:0,2019/09/18
picardie,18,12,19,69,10,7,12:28:0,2019/09/18
poitou-charentes,23,17,35,65,10,2,12:25:0,2019/09/18
rh-ne-alpes,22,17,13,65,10,44,12:25:0,2019/09/18
provence-alpes-c-te-d-azur,25,24,14,72,10,12,12:23:0,2019/09/18
alsace,18,13,21,56,10,5,12:23:0,2019/09/19
aquitaine,27,17,12,44,10,2,12:21:0,2019/09/19
ardeche,22,16,18,57,10,8,12:21:0,2019/09/19
auvergne,20,12,16,64,10,2,12:22:0,2019/09/19
bourgogne,21,13,25,52,10,1,12:22:0,2019/09/19
bretagne,21,14,27,60,10,1,12:23:0,2019/09/19
centre,20,14,26,55,10,1,12:23:0,2019/09/19
champagne-ardenne,18,12,19,66,10,2,12:24:0,2019/09/19
corse,25,22,12,70,9.875,53,12:19:0,2019/09/19
franche-comte,18,13,26,59,10,1,12:22:0,2019/09/19
ile-de-re,22,16,38,52,10,1,12:22:0,2019/09/19
ile-de-france,20,14,19,60,10,2,12:24:0,2019/09/19
languedoc-roussillon,25,21,11,68,9.625,50,12:20:0,2019/09/19
limousin,22,15,18,44,10,1,12:22:0,2019/09/19
lorraine,17,12,23,59,10,1,12:23:0,2019/09/19
midi-pyrenees,27,19,10,76,9,22,12:21:0,2019/09/19
