,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
languedoc-roussillon,9,8,30,73,8.875,80,9:57:0,2019/02/02
limousin,3,2,16,97,4.25,93,9:46:0,2019/02/02
lorraine,4,2,12,97,5.125,100,9:28:0,2019/02/02
midi-pyrenees,6,5,36,89,7.5,97,9:56:0,2019/02/02
nord-pas-de-calais,4,3,30,95,5.625,100,9:22:0,2019/02/02
normandie,5,4,32,83,7.375,89,9:28:0,2019/02/02
pays-de-la-loire,7,3,30,86,9.125,51,9:38:0,2019/02/02
picardie,4,-1,28,95,8.875,92,9:23:0,2019/02/02
poitou-charentes,7,5,41,82,10,58,9:44:0,2019/02/02
rh-ne-alpes,5,3,22,90,7.875,88,9:45:0,2019/02/02
provence-alpes-c-te-d-azur,12,10,9,80,9.125,88,9:57:0,2019/02/02
alsace,4,2,19,82,6,86,9:34:0,2019/02/03
aquitaine,7,3,15,74,10,2,9:53:0,2019/02/03
ardeche,4,1,40,72,5.5,67,9:54:0,2019/02/03
auvergne,1,0,23,89,3.375,98,9:49:0,2019/02/03
bourgogne,3,1,27,85,4.625,82,9:40:0,2019/02/03
bretagne,8,2,9,85,10,22,9:37:0,2019/02/03
centre,5,2,19,85,10,29,9:38:0,2019/02/03
champagne-ardenne,4,1,15,95,7.375,77,9:30:0,2019/02/03
corse,9,7,7,79,8.625,66,10:6:0,2019/02/03
franche-comte,2,1,21,93,3.625,89,9:42:0,2019/02/03
ile-de-re,7,4,24,76,10,3,9:47:0,2019/02/03
ile-de-france,5,2,16,86,8.25,62,9:33:0,2019/02/03
languedoc-roussillon,10,7,47,55,9.625,50,9:59:0,2019/02/03
limousin,3,0,15,88,8.375,75,9:48:0,2019/02/03
lorraine,2,1,19,83,8.5,75,9:31:0,2019/02/03
midi-pyrenees,4,1,31,82,7.875,85,9:59:0,2019/02/03
nord-pas-de-calais,4,1,17,92,9,54,9:24:0,2019/02/03
normandie,7,3,12,76,9.25,42,9:31:0,2019/02/03
pays-de-la-loire,8,2,10,86,10,15,9:42:0,2019/02/03
picardie,4,-1,17,93,9.875,34,9:26:0,2019/02/03
poitou-charentes,7,4,24,76,10,3,9:47:0,2019/02/03
rh-ne-alpes,3,1,31,85,2.875,88,9:49:0,2019/02/03
provence-alpes-c-te-d-azur,9,7,59,62,10,36,10:0:0,2019/02/03
alsace,6,1,7,74,10,32,9:37:0,2019/02/04
aquitaine,7,2,11,74,8.875,62,9:56:0,2019/02/04
ardeche,6,1,19,70,10,25,9:56:0,2019/02/04
auvergne,7,0,5,79,9.375,56,9:52:0,2019/02/04
bourgogne,5,0,8,83,10,45,9:44:0,2019/02/04
bretagne,7,5,31,94,8.5,95,9:40:0,2019/02/04
centre,5,1,18,81,8.625,64,9:41:0,2019/02/04
champagne-ardenne,4,1,21,86,7.625,64,9:34:0,2019/02/04
corse,13,10,10,70,10,34,10:9:0,2019/02/04
franche-comte,5,-1,6,82,8.625,42,9:44:0,2019/02/04
ile-de-re,6,5,34,90,7.625,93,9:49:0,2019/02/04
ile-de-france,4,2,19,74,9,65,9:36:0,2019/02/04
languedoc-roussillon,10,5,23,53,10,17,10:1:0,2019/02/04
limousin,4,0,9,78,8.125,60,9:52:0,2019/02/04
lorraine,3,-1,9,82,10,50,9:35:0,2019/02/04
midi-pyrenees,8,2,7,71,9.875,41,10:1:0,2019/02/04
nord-pas-de-calais,2,1,32,81,9.125,68,9:28:0,2019/02/04
normandie,6,5,37,86,7.875,84,9:34:0,2019/02/04
pays-de-la-loire,7,6,32,92,7.875,97,9:44:0,2019/02/04
picardie,3,1,26,93,9.5,70,9:30:0,2019/02/04
poitou-charentes,6,5,34,80,7.625,93,9:49:0,2019/02/04
rh-ne-alpes,6,0,10,82,10,39,9:51:0,2019/02/04
provence-alpes-c-te-d-azur,12,6,15,55,10,8,10:2:0,2019/02/04
alsace,7,2,3,64,12.5,22,9:41:0,2019/02/05
aquitaine,11,11,6,99,2.125,100,9:59:0,2019/02/05
ardeche,9,3,12,74,11.5,35,9:58:0,2019/02/05
auvergne,10,4,4,84,12.25,53,9:54:0,2019/02/05
bourgogne,6,1,4,72,12.5,26,9:47:0,2019/02/05
bretagne,7,3,15,97,8.625,96,9:43:0,2019/02/05
centre,8,1,7,83,12.5,28,9:44:0,2019/02/05
champagne-ardenne,6,1,8,78,12.5,45,9:37:0,2019/02/05
corse,14,9,8,57,12.5,32,10:11:0,2019/02/05
franche-comte,6,1,5,71,12.5,26,9:47:0,2019/02/05
ile-de-re,10,7,9,96,5,94,9:53:0,2019/02/05
ile-de-france,7,2,8,78,12.5,19,9:39:0,2019/02/05
languedoc-roussillon,13,7,7,65,12.25,40,10:4:0,2019/02/05
limousin,7,3,5,96,8.625,97,9:54:0,2019/02/05
lorraine,5,0,5,72,12.5,33,9:37:0,2019/02/05
midi-pyrenees,10,8,16,97,6.125,100,10:4:0,2019/02/05
nord-pas-de-calais,6,1,14,86,12.375,48,9:31:0,2019/02/05
normandie,8,3,17,92,9.875,36,9:37:0,2019/02/05
pays-de-la-loire,10,5,9,96,6.125,94,9:47:0,2019/02/05
picardie,6,0,15,86,12.5,33,9:33:0,2019/02/05
poitou-charentes,10,7,9,94,5,94,9:52:0,2019/02/05
rh-ne-alpes,8,3,6,69,12.5,35,9:54:0,2019/02/05
provence-alpes-c-te-d-azur,13,8,13,57,12.5,26,10:5:0,2019/02/05
alsace,10,3,5,58,10,28,9:43:0,2019/02/06
aquitaine,15,10,6,97,4.125,79,10:1:0,2019/02/06
ardeche,11,4,11,81,10,7,10:2:0,2019/02/06
auvergne,12,5,5,89,9.375,33,9:56:0,2019/02/06
bourgogne,7,2,8,67,10,14,9:50:0,2019/02/06
bretagne,11,10,25,97,7.125,99,9:46:0,2019/02/06
centre,10,6,15,98,4.375,92,9:47:0,2019/02/06
champagne-ardenne,7,2,15,93,7,67,9:40:0,2019/02/06
corse,15,11,7,46,10,1,10:13:0,2019/02/06
franche-comte,8,2,5,65,10,12,9:50:0,2019/02/06
ile-de-re,12,11,21,92,8.625,64,9:55:0,2019/02/06
ile-de-france,10,5,16,97,5.75,86,9:42:0,2019/02/06
languedoc-roussillon,15,10,6,71,10,4,10:6:0,2019/02/06
limousin,10,7,7,98,3,100,9:56:0,2019/02/06
lorraine,6,1,10,69,10,24,9:41:0,2019/02/06
midi-pyrenees,13,10,6,90,6.625,81,10:7:0,2019/02/06
nord-pas-de-calais,8,6,22,95,7,89,9:35:0,2019/02/06
normandie,10,9,19,97,4.5,91,9:40:0,2019/02/06
pays-de-la-loire,12,11,26,95,5.125,96,9:50:0,2019/02/06
picardie,9,4,20,97,8.375,87,9:36:0,2019/02/06
poitou-charentes,12,11,21,90,8.625,64,9:55:0,2019/02/06
rh-ne-alpes,10,5,5,74,10,15,9:56:0,2019/02/06
provence-alpes-c-te-d-azur,15,9,10,52,10,4,10:8:0,2019/02/06
alsace,9,6,17,80,8.875,61,9:47:0,2019/02/07
aquitaine,12,11,17,86,7.625,61,10:3:0,2019/02/07
ardeche,11,7,3,81,10,40,10:4:0,2019/02/07
auvergne,10,8,16,83,9.625,54,10:0:0,2019/02/07
bourgogne,8,4,21,92,9,86,9:53:0,2019/02/07
bretagne,10,8,25,88,9.875,68,9:48:0,2019/02/07
centre,10,9,24,86,9.5,91,9:50:0,2019/02/07
champagne-ardenne,9,8,24,89,8.5,92,9:43:0,2019/02/07
corse,14,11,9,66,10,16,10:15:0,2019/02/07
franche-comte,8,6,21,86,9,84,9:53:0,2019/02/07
ile-de-re,11,10,28,88,7.75,78,9:58:0,2019/02/07
ile-de-france,10,9,20,84,8.25,94,9:46:0,2019/02/07
languedoc-roussillon,14,9,13,75,10,33,10:9:0,2019/02/07
limousin,9,6,14,96,6.375,92,9:59:0,2019/02/07
lorraine,7,5,25,92,7.5,100,9:44:0,2019/02/07
midi-pyrenees,11,8,15,89,10,60,10:9:0,2019/02/07
nord-pas-de-calais,9,7,26,92,8.5,86,9:38:0,2019/02/07
normandie,9,8,30,86,8.625,85,9:43:0,2019/02/07
pays-de-la-loire,11,9,24,87,9.5,70,9:53:0,2019/02/07
picardie,9,6,26,91,8.25,86,9:39:0,2019/02/07
poitou-charentes,11,10,28,88,7.75,78,9:58:0,2019/02/07
rh-ne-alpes,12,5,10,74,8.75,49,10:0:0,2019/02/07
provence-alpes-c-te-d-azur,13,10,15,53,10,33,10:10:0,2019/02/07
alsace,10,7,24,77,10,62,9:50:0,2019/02/08
aquitaine,14,8,13,90,7.875,58,10:7:0,2019/02/08
ardeche,12,6,6,78,10,24,10:7:0,2019/02/08
auvergne,11,5,13,80,10,44,10:2:0,2019/02/08
bourgogne,10,5,20,89,10,75,9:55:0,2019/02/08
bretagne,11,9,35,86,9.375,97,9:52:0,2019/02/08
centre,10,8,25,88,8,98,9:53:0,2019/02/08
champagne-ardenne,9,8,30,87,6.375,99,9:47:0,2019/02/08
corse,14,11,6,67,10,25,10:18:0,2019/02/08
franche-comte,9,5,18,84,10,67,9:56:0,2019/02/08
ile-de-re,11,10,34,86,10,86,10:1:0,2019/02/08
ile-de-france,10,8,25,82,5.375,98,9:48:0,2019/02/08
languedoc-roussillon,13,9,14,74,10,26,10:12:0,2019/02/08
limousin,9,6,13,94,6.125,99,10:2:0,2019/02/08
lorraine,8,6,31,85,7.625,100,9:47:0,2019/02/08
midi-pyrenees,13,6,10,92,7,48,10:11:0,2019/02/08
nord-pas-de-calais,10,8,37,84,6.125,100,9:41:0,2019/02/08
normandie,11,9,32,85,8,98,9:47:0,2019/02/08
pays-de-la-loire,11,9,28,87,10,94,9:56:0,2019/02/08
picardie,10,8,37,85,7.5,100,9:43:0,2019/02/08
poitou-charentes,11,10,33,86,10,86,10:1:0,2019/02/08
rh-ne-alpes,12,5,9,80,10,45,10:2:0,2019/02/08
provence-alpes-c-te-d-azur,13,9,19,66,10,43,10:12:0,2019/02/08
alsace,12,10,33,67,15.5,57,9:53:0,2019/02/09
aquitaine,11,10,10,84,15.875,72,10:9:0,2019/02/09
ardeche,13,7,8,81,17.5,14,10:10:0,2019/02/09
auvergne,11,9,18,78,15.625,40,10:6:0,2019/02/09
bourgogne,12,8,29,74,15.625,65,9:59:0,2019/02/09
bretagne,12,9,31,84,15,70,9:54:0,2019/02/09
centre,11,10,31,78,16.125,91,9:56:0,2019/02/09
champagne-ardenne,10,10,38,74,13.25,99,9:49:0,2019/02/09
corse,14,11,7,73,18,11,10:21:0,2019/02/09
franche-comte,11,9,30,67,15.75,66,9:59:0,2019/02/09
ile-de-re,12,10,30,88,15.875,76,10:4:0,2019/02/09
ile-de-france,11,10,31,66,14.5,96,9:52:0,2019/02/09
languedoc-roussillon,14,9,18,85,18.375,42,10:14:0,2019/02/09
limousin,8,7,14,96,15.125,81,10:5:0,2019/02/09
lorraine,10,9,43,76,14.375,93,9:50:0,2019/02/09
midi-pyrenees,18,10,7,73,17.625,8,10:14:0,2019/02/09
nord-pas-de-calais,11,9,44,74,14.25,91,9:45:0,2019/02/09
normandie,10,10,36,78,15.5,73,9:50:0,2019/02/09
pays-de-la-loire,12,10,29,85,16.125,82,9:59:0,2019/02/09
picardie,11,7,40,84,15.25,87,9:47:0,2019/02/09
poitou-charentes,12,11,30,88,15.875,76,10:4:0,2019/02/09
rh-ne-alpes,15,8,15,68,17.5,29,10:6:0,2019/02/09
provence-alpes-c-te-d-azur,14,12,11,87,18.375,55,10:15:0,2019/02/09
alsace,12,10,32,73,9,98,9:56:0,2019/02/10
aquitaine,12,11,30,73,11.625,75,10:12:0,2019/02/10
ardeche,9,7,16,90,11.75,73,10:12:0,2019/02/10
auvergne,12,6,36,66,12.25,73,10:8:0,2019/02/10
bourgogne,10,9,41,78,11.125,96,10:1:0,2019/02/10
bretagne,11,7,37,83,10.625,71,9:58:0,2019/02/10
centre,10,9,37,87,9.625,91,9:59:0,2019/02/10
champagne-ardenne,10,9,40,87,10.375,97,9:53:0,2019/02/10
corse,14,12,10,79,13.25,33,10:23:0,2019/02/10
franche-comte,10,8,40,77,11.875,87,10:2:0,2019/02/10
ile-de-re,12,9,43,82,11.5,74,10:6:0,2019/02/10
ile-de-france,11,8,35,79,10.625,96,9:54:0,2019/02/10
languedoc-roussillon,13,10,18,89,13.25,62,10:18:0,2019/02/10
limousin,8,5,25,90,12,85,10:8:0,2019/02/10
lorraine,9,8,43,83,9.75,99,9:54:0,2019/02/10
midi-pyrenees,13,9,29,75,12.25,44,10:17:0,2019/02/10
nord-pas-de-calais,10,7,37,84,10.625,89,9:48:0,2019/02/10
normandie,10,8,40,85,9.625,88,9:53:0,2019/02/10
pays-de-la-loire,11,9,40,84,11.125,74,10:3:0,2019/02/10
picardie,10,5,37,84,11.125,91,9:49:0,2019/02/10
poitou-charentes,12,10,43,82,11.5,74,10:6:0,2019/02/10
rh-ne-alpes,11,9,30,67,11.875,84,10:8:0,2019/02/10
provence-alpes-c-te-d-azur,13,11,22,87,14.375,51,10:18:0,2019/02/10
alsace,6,4,18,77,11.875,83,9:59:0,2019/02/11
aquitaine,12,8,14,79,12.5,52,10:15:0,2019/02/11
ardeche,8,4,19,72,12.5,38,10:15:0,2019/02/11
auvergne,7,3,18,78,11.125,53,10:11:0,2019/02/11
bourgogne,7,3,18,84,10.875,67,10:5:0,2019/02/11
bretagne,10,6,23,84,13.625,33,10:2:0,2019/02/11
centre,8,4,18,85,13.25,51,10:2:0,2019/02/11
champagne-ardenne,8,4,17,88,12.75,56,9:57:0,2019/02/11
corse,11,10,36,51,13.5,27,10:26:0,2019/02/11
franche-comte,4,2,15,92,10.125,98,10:5:0,2019/02/11
ile-de-re,10,8,20,79,12.75,39,10:10:0,2019/02/11
ile-de-france,9,5,16,78,13.375,59,9:58:0,2019/02/11
languedoc-roussillon,12,9,27,57,13.5,15,10:20:0,2019/02/11
limousin,7,3,11,93,9.375,71,10:11:0,2019/02/11
lorraine,5,2,19,89,12.25,75,9:56:0,2019/02/11
midi-pyrenees,10,7,23,82,11.75,79,10:19:0,2019/02/11
nord-pas-de-calais,8,4,15,87,13.375,23,9:51:0,2019/02/11
normandie,8,7,23,82,13.5,48,9:56:0,2019/02/11
pays-de-la-loire,10,6,20,80,13.375,28,10:5:0,2019/02/11
picardie,9,3,15,90,13.375,37,9:53:0,2019/02/11
poitou-charentes,10,8,20,78,12.75,39,10:10:0,2019/02/11
rh-ne-alpes,8,4,15,75,11.75,81,10:12:0,2019/02/11
provence-alpes-c-te-d-azur,11,9,41,54,13.625,6,10:20:0,2019/02/11
alsace,7,3,6,83,12.25,69,10:2:0,2019/02/12
aquitaine,12,6,8,84,12.5,9,10:18:0,2019/02/12
ardeche,9,4,24,73,11.875,22,10:18:0,2019/02/12
auvergne,8,2,9,83,10.875,35,10:14:0,2019/02/12
bourgogne,8,3,9,87,12,25,10:7:0,2019/02/12
bretagne,11,4,8,89,12.5,22,10:4:0,2019/02/12
centre,9,3,4,84,12.5,13,10:5:0,2019/02/12
champagne-ardenne,7,3,7,88,12.5,59,9:59:0,2019/02/12
corse,13,9,11,44,12.5,4,10:28:0,2019/02/12
franche-comte,6,2,9,85,10.25,30,10:8:0,2019/02/12
ile-de-re,11,6,9,85,12.5,6,10:12:0,2019/02/12
ile-de-france,9,4,6,82,12.5,23,10:2:0,2019/02/12
languedoc-roussillon,14,7,16,58,12.375,7,10:22:0,2019/02/12
limousin,9,2,8,87,10.375,9,10:14:0,2019/02/12
lorraine,5,2,7,90,10.5,60,10:0:0,2019/02/12
midi-pyrenees,11,5,7,87,12.375,24,10:22:0,2019/02/12
nord-pas-de-calais,8,3,13,89,12.5,55,9:55:0,2019/02/12
normandie,10,4,12,88,12.5,18,10:0:0,2019/02/12
pays-de-la-loire,12,5,7,88,12.5,8,10:9:0,2019/02/12
picardie,8,3,10,91,12.5,50,9:57:0,2019/02/12
poitou-charentes,11,6,9,85,12.5,6,10:12:0,2019/02/12
rh-ne-alpes,8,4,15,85,11.75,41,10:14:0,2019/02/12
provence-alpes-c-te-d-azur,12,8,18,55,12.5,12,10:23:0,2019/02/12
alsace,10,4,5,62,12.5,9,10:6:0,2019/02/13
aquitaine,13,5,9,74,12.5,0,10:21:0,2019/02/13
ardeche,13,4,9,62,12.5,3,10:21:0,2019/02/13
auvergne,15,4,7,56,12.5,2,10:17:0,2019/02/13
bourgogne,8,3,13,67,12.5,4,10:11:0,2019/02/13
bretagne,10,3,15,86,12.5,8,10:8:0,2019/02/13
centre,10,3,12,80,12.5,6,10:8:0,2019/02/13
champagne-ardenne,8,2,6,81,12.5,8,10:3:0,2019/02/13
corse,14,10,9,53,12.5,4,10:31:0,2019/02/13
franche-comte,11,3,7,67,12.5,4,10:11:0,2019/02/13
ile-de-re,10,5,21,76,12.5,0,10:16:0,2019/02/13
ile-de-france,11,4,8,76,12.5,6,10:4:0,2019/02/13
languedoc-roussillon,14,8,19,69,12.5,1,10:26:0,2019/02/13
limousin,14,4,5,66,12.5,1,10:17:0,2019/02/13
lorraine,8,2,8,70,12.5,9,10:4:0,2019/02/13
midi-pyrenees,13,6,19,77,12.5,0,10:25:0,2019/02/13
nord-pas-de-calais,8,2,14,82,12.5,9,9:59:0,2019/02/13
normandie,10,4,13,82,12.5,11,10:3:0,2019/02/13
pays-de-la-loire,10,3,15,84,12.5,8,10:11:0,2019/02/13
picardie,8,2,12,83,12.5,27,10:0:0,2019/02/13
poitou-charentes,10,5,21,76,12.5,0,10:16:0,2019/02/13
rh-ne-alpes,12,5,5,75,12.5,5,10:18:0,2019/02/13
provence-alpes-c-te-d-azur,14,10,21,56,12.5,3,10:26:0,2019/02/13
alsace,13,6,4,55,13.75,8,10:9:0,2019/02/14
aquitaine,15,7,14,85,13.75,2,10:23:0,2019/02/14
ardeche,13,7,6,59,13.75,6,10:24:0,2019/02/14
auvergne,17,6,10,50,13.75,4,10:20:0,2019/02/14
bourgogne,10,4,6,70,13.75,4,10:14:0,2019/02/14
bretagne,11,4,17,84,13.75,9,10:11:0,2019/02/14
centre,13,5,9,72,13.75,9,10:12:0,2019/02/14
champagne-ardenne,10,3,11,70,13.75,5,10:7:0,2019/02/14
corse,15,11,8,47,13.75,7,10:33:0,2019/02/14
franche-comte,12,5,5,59,13.75,7,10:15:0,2019/02/14
ile-de-re,12,7,22,85,13.75,1,10:18:0,2019/02/14
ile-de-france,11,6,7,68,13.75,14,10:8:0,2019/02/14
languedoc-roussillon,13,9,16,72,13.625,25,10:28:0,2019/02/14
limousin,14,5,9,70,13.75,9,10:19:0,2019/02/14
lorraine,9,3,6,64,13.75,21,10:6:0,2019/02/14
midi-pyrenees,13,8,26,81,13.75,2,10:27:0,2019/02/14
nord-pas-de-calais,10,3,13,73,13.75,10,10:1:0,2019/02/14
normandie,12,5,14,78,13.75,21,10:6:0,2019/02/14
pays-de-la-loire,13,4,14,84,13.75,11,10:15:0,2019/02/14
picardie,10,3,12,83,13.75,10,10:3:0,2019/02/14
poitou-charentes,12,7,22,85,13.75,1,10:18:0,2019/02/14
rh-ne-alpes,14,6,8,55,13.75,7,10:20:0,2019/02/14
provence-alpes-c-te-d-azur,16,12,10,56,13.75,3,10:28:0,2019/02/14
alsace,17,8,4,57,12.875,1,10:12:0,2019/02/15
aquitaine,17,7,12,77,12.875,2,10:27:0,2019/02/15
ardeche,17,9,5,49,12.875,7,10:26:0,2019/02/15
auvergne,19,7,9,40,12.875,8,10:22:0,2019/02/15
bourgogne,12,5,6,74,12.875,2,10:17:0,2019/02/15
bretagne,13,6,14,88,12.875,2,10:14:0,2019/02/15
centre,14,6,7,77,12.875,7,10:15:0,2019/02/15
champagne-ardenne,12,5,12,72,12.875,2,10:9:0,2019/02/15
corse,16,11,8,51,12.875,3,10:36:0,2019/02/15
franche-comte,15,7,3,62,12.875,2,10:17:0,2019/02/15
ile-de-re,13,7,19,82,12.875,1,10:21:0,2019/02/15
ile-de-france,16,8,8,62,12.875,4,10:12:0,2019/02/15
languedoc-roussillon,15,9,10,59,12.75,5,10:31:0,2019/02/15
limousin,15,6,7,64,12.875,6,10:23:0,2019/02/15
lorraine,11,4,8,69,12.875,3,10:10:0,2019/02/15
midi-pyrenees,14,7,20,76,12.875,0,10:31:0,2019/02/15
nord-pas-de-calais,12,6,17,70,12.875,1,10:5:0,2019/02/15
normandie,14,6,13,81,12.875,3,10:10:0,2019/02/15
pays-de-la-loire,15,7,12,86,12.875,1,10:17:0,2019/02/15
picardie,12,5,14,75,12.875,1,10:7:0,2019/02/15
poitou-charentes,13,7,19,82,12.875,1,10:22:0,2019/02/15
rh-ne-alpes,17,8,6,63,12.875,5,10:24:0,2019/02/15
provence-alpes-c-te-d-azur,16,12,8,50,12.875,4,10:32:0,2019/02/15
alsace,18,9,7,55,14.625,1,10:15:0,2019/02/16
aquitaine,17,9,11,79,14.625,1,10:29:0,2019/02/16
ardeche,14,9,10,55,14.625,0,10:30:0,2019/02/16
auvergne,18,8,9,37,14.625,9,10:26:0,2019/02/16
bourgogne,13,5,10,76,14.625,4,10:20:0,2019/02/16
bretagne,13,6,14,87,14.25,36,10:18:0,2019/02/16
centre,14,7,10,79,14.625,11,10:18:0,2019/02/16
champagne-ardenne,13,6,9,83,14.625,2,10:13:0,2019/02/16
corse,16,11,10,52,14.625,4,10:39:0,2019/02/16
franche-comte,15,8,5,59,14.625,5,10:21:0,2019/02/16
ile-de-re,13,8,17,85,14.625,39,10:25:0,2019/02/16
ile-de-france,16,9,8,73,14.625,13,10:14:0,2019/02/16
languedoc-roussillon,16,10,11,64,14.5,0,10:34:0,2019/02/16
limousin,14,7,9,65,14.625,1,10:26:0,2019/02/16
lorraine,12,5,10,75,14.625,0,10:14:0,2019/02/16
midi-pyrenees,15,7,20,71,14.5,3,10:33:0,2019/02/16
nord-pas-de-calais,12,6,15,74,14.625,22,10:9:0,2019/02/16
normandie,14,7,12,82,14.375,28,10:13:0,2019/02/16
pays-de-la-loire,14,7,14,89,14.5,42,10:21:0,2019/02/16
picardie,13,6,13,82,14.625,23,10:11:0,2019/02/16
poitou-charentes,13,8,17,85,14.625,39,10:24:0,2019/02/16
rh-ne-alpes,17,9,12,52,14.625,4,10:26:0,2019/02/16
provence-alpes-c-te-d-azur,17,14,9,47,14.625,0,10:34:0,2019/02/16
alsace,16,10,9,58,15,2,10:19:0,2019/02/17
aquitaine,16,8,12,65,15,1,10:33:0,2019/02/17
ardeche,12,7,14,76,15,2,10:32:0,2019/02/17
auvergne,17,8,14,49,15,1,10:28:0,2019/02/17
bourgogne,14,6,17,72,15,4,10:23:0,2019/02/17
bretagne,15,7,22,86,13.625,27,10:21:0,2019/02/17
centre,15,7,14,55,15,22,10:21:0,2019/02/17
champagne-ardenne,14,7,14,76,15,35,10:16:0,2019/02/17
corse,15,11,9,63,15,4,10:41:0,2019/02/17
franche-comte,15,8,10,62,15,7,10:23:0,2019/02/17
ile-de-re,13,9,27,71,15,18,10:27:0,2019/02/17
ile-de-france,16,8,14,60,15,42,10:18:0,2019/02/17
languedoc-roussillon,13,10,15,83,14.75,1,10:36:0,2019/02/17
limousin,14,8,14,70,15,0,10:29:0,2019/02/17
lorraine,13,6,14,74,15,3,10:17:0,2019/02/17
midi-pyrenees,15,8,24,71,15,1,10:35:0,2019/02/17
nord-pas-de-calais,13,7,23,74,14.875,57,10:12:0,2019/02/17
normandie,14,8,24,74,14.375,36,10:17:0,2019/02/17
pays-de-la-loire,15,8,23,79,14.75,43,10:24:0,2019/02/17
picardie,14,7,22,81,15,52,10:14:0,2019/02/17
poitou-charentes,13,9,27,71,15,18,10:28:0,2019/02/17
rh-ne-alpes,15,8,19,57,15,3,10:30:0,2019/02/17
provence-alpes-c-te-d-azur,14,13,15,65,15,1,10:36:0,2019/02/17
alsace,16,11,5,61,11.625,17,10:23:0,2019/02/18
aquitaine,15,8,12,80,10.75,16,10:35:0,2019/02/18
ardeche,11,6,15,87,9.5,31,10:35:0,2019/02/18
auvergne,15,6,14,65,11.625,66,10:32:0,2019/02/18
bourgogne,12,6,23,82,11.625,38,10:27:0,2019/02/18
bretagne,10,6,11,91,10.75,59,10:24:0,2019/02/18
centre,13,7,14,74,11.625,13,10:25:0,2019/02/18
champagne-ardenne,13,7,13,84,11.625,8,10:20:0,2019/02/18
corse,16,11,8,54,11.625,0,10:44:0,2019/02/18
franche-comte,14,8,10,74,11.625,28,10:27:0,2019/02/18
ile-de-re,12,8,28,90,11.625,27,10:31:0,2019/02/18
ile-de-france,14,9,14,77,11.625,13,10:21:0,2019/02/18
languedoc-roussillon,12,10,16,85,11.125,64,10:39:0,2019/02/18
limousin,13,7,16,82,11.625,13,10:32:0,2019/02/18
lorraine,12,6,17,81,11.625,40,10:20:0,2019/02/18
midi-pyrenees,14,8,22,84,11.625,14,10:39:0,2019/02/18
nord-pas-de-calais,12,7,18,83,11.5,44,10:16:0,2019/02/18
normandie,10,7,14,86,11.25,45,10:20:0,2019/02/18
pays-de-la-loire,12,7,15,90,9,57,10:27:0,2019/02/18
picardie,12,7,18,91,11,41,10:18:0,2019/02/18
poitou-charentes,12,8,28,82,11.625,27,10:31:0,2019/02/18
rh-ne-alpes,14,7,21,74,11.625,24,10:32:0,2019/02/18
provence-alpes-c-te-d-azur,13,11,15,69,11.625,3,10:40:0,2019/02/18
alsace,12,7,11,78,11.25,83,10:25:0,2019/02/19
