,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
bourgogne,9,6,21,82,8.375,71,8:43:0,2020/01/09
bretagne,13,9,33,93,7.375,96,8:36:0,2020/01/09
centre,11,9,24,83,7.5,100,8:39:0,2020/01/09
champagne-ardenne,11,6,25,89,7.75,97,8:28:0,2020/01/09
corse,12,10,6,64,10,0,9:19:0,2020/01/09
franche-comte,11,8,12,87,8.625,56,8:44:0,2020/01/09
ile-de-re,12,11,38,92,8.25,96,8:51:0,2020/01/09
ile-de-france,11,10,23,85,8.875,97,8:31:0,2020/01/09
languedoc-roussillon,12,8,14,79,10,48,9:8:0,2020/01/09
limousin,9,8,17,90,7.375,76,8:54:0,2020/01/09
lorraine,8,2,18,89,3.5,97,8:28:0,2020/01/09
midi-pyrenees,12,8,21,87,9.375,24,9:9:0,2020/01/09
nord-pas-de-calais,12,10,34,90,8,94,8:18:0,2020/01/09
normandie,13,10,31,88,7.875,85,8:28:0,2020/01/09
pays-de-la-loire,13,10,34,91,9.375,92,8:43:0,2020/01/09
picardie,12,10,33,89,8.625,97,8:22:0,2020/01/09
poitou-charentes,12,11,38,92,8.25,96,8:51:0,2020/01/09
rh-ne-alpes,11,7,24,70,10,33,8:53:0,2020/01/09
provence-alpes-c-te-d-azur,14,12,14,62,10,8,9:11:0,2020/01/09
alsace,9,8,15,81,7.375,77,8:35:0,2020/01/10
aquitaine,11,9,12,85,9.875,66,9:2:0,2020/01/10
ardeche,10,7,11,92,8.125,62,9:3:0,2020/01/10
auvergne,8,5,11,89,8.5,81,8:56:0,2020/01/10
bourgogne,8,4,24,87,8.125,92,8:44:0,2020/01/10
bretagne,9,7,15,84,9.75,76,8:38:0,2020/01/10
centre,9,8,18,81,9.875,81,8:40:0,2020/01/10
champagne-ardenne,8,3,20,92,9,81,8:29:0,2020/01/10
corse,13,11,8,72,10,38,9:21:0,2020/01/10
franche-comte,8,7,21,89,5.75,86,8:45:0,2020/01/10
ile-de-re,11,9,27,76,9.875,71,8:52:0,2020/01/10
ile-de-france,10,8,17,79,8.625,82,8:32:0,2020/01/10
languedoc-roussillon,13,11,20,79,9.875,50,9:10:0,2020/01/10
limousin,7,5,9,95,6.625,88,8:55:0,2020/01/10
lorraine,8,4,27,88,8.25,94,8:30:0,2020/01/10
midi-pyrenees,11,8,22,85,8.75,66,9:10:0,2020/01/10
nord-pas-de-calais,8,7,22,87,9.375,65,8:21:0,2020/01/10
normandie,8,6,23,85,9.75,68,8:30:0,2020/01/10
pays-de-la-loire,9,7,18,84,10,58,8:45:0,2020/01/10
picardie,8,4,21,92,9.375,60,8:23:0,2020/01/10
poitou-charentes,11,9,27,76,9.875,71,8:53:0,2020/01/10
rh-ne-alpes,11,8,12,82,9.5,83,8:55:0,2020/01/10
provence-alpes-c-te-d-azur,13,11,17,75,9.75,59,9:12:0,2020/01/10
alsace,8,4,2,87,10,17,8:36:0,2020/01/11
aquitaine,10,5,5,84,10,50,9:4:0,2020/01/11
ardeche,7,4,16,86,10,22,9:5:0,2020/01/11
auvergne,6,2,3,92,8.875,57,8:57:0,2020/01/11
bourgogne,7,3,8,86,10,24,8:46:0,2020/01/11
bretagne,9,4,21,89,10,35,8:40:0,2020/01/11
centre,7,4,9,89,10,45,8:42:0,2020/01/11
champagne-ardenne,6,3,12,91,10,27,8:31:0,2020/01/11
corse,13,10,6,73,10,18,9:22:0,2020/01/11
franche-comte,6,3,8,94,6.625,51,8:47:0,2020/01/11
ile-de-re,9,7,15,79,10,47,8:55:0,2020/01/11
ile-de-france,8,5,12,81,10,49,8:35:0,2020/01/11
languedoc-roussillon,11,8,17,69,10,2,9:11:0,2020/01/11
limousin,7,2,3,92,6.625,43,8:57:0,2020/01/11
lorraine,5,2,4,92,10,39,8:32:0,2020/01/11
midi-pyrenees,9,4,6,86,10,15,9:12:0,2020/01/11
nord-pas-de-calais,6,3,24,88,10,20,8:22:0,2020/01/11
normandie,8,4,21,88,10,40,8:31:0,2020/01/11
pays-de-la-loire,9,5,18,90,10,39,8:47:0,2020/01/11
picardie,7,3,21,91,10,24,8:25:0,2020/01/11
poitou-charentes,9,7,15,79,10,47,8:55:0,2020/01/11
rh-ne-alpes,7,4,9,86,10,56,8:57:0,2020/01/11
provence-alpes-c-te-d-azur,14,10,10,63,10,7,9:13:0,2020/01/11
alsace,6,3,11,87,10,35,8:38:0,2020/01/12
aquitaine,10,4,8,86,10,54,9:5:0,2020/01/12
ardeche,9,5,7,77,10,26,9:6:0,2020/01/12
auvergne,8,3,4,64,10,43,8:59:0,2020/01/12
bourgogne,5,1,12,89,10,44,8:48:0,2020/01/12
bretagne,12,9,22,94,9.875,77,8:42:0,2020/01/12
centre,7,4,19,88,10,61,8:43:0,2020/01/12
champagne-ardenne,7,3,20,92,9.375,65,8:33:0,2020/01/12
corse,12,10,9,70,10,6,9:23:0,2020/01/12
franche-comte,5,1,12,94,7,54,8:48:0,2020/01/12
ile-de-re,11,10,20,95,7.625,67,8:56:0,2020/01/12
ile-de-france,8,6,18,90,10,81,8:36:0,2020/01/12
languedoc-roussillon,12,8,8,59,10,18,9:12:0,2020/01/12
limousin,6,1,8,93,7,47,8:59:0,2020/01/12
lorraine,5,1,20,90,7,55,8:33:0,2020/01/12
midi-pyrenees,8,4,4,86,10,30,9:13:0,2020/01/12
nord-pas-de-calais,10,6,29,90,8.875,71,8:24:0,2020/01/12
normandie,11,8,26,89,10,55,8:34:0,2020/01/12
pays-de-la-loire,12,10,21,92,9,73,8:49:0,2020/01/12
picardie,11,6,27,92,9.875,60,8:27:0,2020/01/12
poitou-charentes,11,10,20,95,7.625,67,8:56:0,2020/01/12
rh-ne-alpes,8,4,4,84,10,52,8:58:0,2020/01/12
provence-alpes-c-te-d-azur,14,12,9,60,10,8,9:15:0,2020/01/12
alsace,8,4,9,83,10,57,8:40:0,2020/01/13
aquitaine,12,7,10,86,10,36,9:6:0,2020/01/13
ardeche,7,4,9,84,10,62,9:7:0,2020/01/13
auvergne,11,4,10,79,10,31,9:1:0,2020/01/13
bourgogne,7,4,12,90,10,47,8:49:0,2020/01/13
bretagne,11,9,41,96,5.75,95,8:43:0,2020/01/13
centre,9,7,21,94,9,89,8:46:0,2020/01/13
champagne-ardenne,9,6,20,92,8.625,93,8:35:0,2020/01/13
corse,11,8,6,70,10,32,9:24:0,2020/01/13
franche-comte,7,4,4,85,10,48,8:51:0,2020/01/13
ile-de-re,11,10,33,89,8,83,8:58:0,2020/01/13
ile-de-france,10,7,23,88,10,84,8:38:0,2020/01/13
languedoc-roussillon,10,7,9,72,10,52,9:14:0,2020/01/13
limousin,8,4,12,92,7.375,59,9:0:0,2020/01/13
lorraine,7,4,15,92,9,84,8:36:0,2020/01/13
midi-pyrenees,8,3,18,90,10,42,9:15:0,2020/01/13
nord-pas-de-calais,8,5,31,94,8,73,8:27:0,2020/01/13
normandie,11,7,28,92,8.375,66,8:35:0,2020/01/13
pays-de-la-loire,12,10,33,95,7.625,82,8:50:0,2020/01/13
picardie,10,5,37,95,9,80,8:29:0,2020/01/13
poitou-charentes,11,10,33,89,8,83,8:58:0,2020/01/13
rh-ne-alpes,8,5,13,72,10,46,9:0:0,2020/01/13
provence-alpes-c-te-d-azur,12,10,17,66,10,42,9:17:0,2020/01/13
alsace,9,5,17,65,10,53,8:42:0,2020/01/14
aquitaine,12,8,14,63,10,38,9:9:0,2020/01/14
ardeche,8,6,12,89,10,77,9:9:0,2020/01/14
auvergne,11,5,17,73,10,37,9:2:0,2020/01/14
bourgogne,9,5,27,86,10,71,8:52:0,2020/01/14
bretagne,12,11,45,92,7.25,100,8:46:0,2020/01/14
centre,9,8,31,76,5,93,8:47:0,2020/01/14
champagne-ardenne,9,8,35,79,10,88,8:37:0,2020/01/14
corse,12,9,10,74,10,20,9:26:0,2020/01/14
franche-comte,10,6,19,74,10,50,8:52:0,2020/01/14
ile-de-re,12,8,38,83,8.5,80,8:59:0,2020/01/14
ile-de-france,10,7,31,74,10,94,8:40:0,2020/01/14
languedoc-roussillon,13,11,19,82,10,65,9:15:0,2020/01/14
limousin,8,5,15,77,10,49,9:2:0,2020/01/14
lorraine,8,6,24,73,9.375,81,8:38:0,2020/01/14
midi-pyrenees,11,6,24,82,10,38,9:16:0,2020/01/14
nord-pas-de-calais,10,9,46,85,8,100,8:28:0,2020/01/14
normandie,12,11,42,92,7.625,98,8:37:0,2020/01/14
pays-de-la-loire,12,11,38,88,7.75,99,8:52:0,2020/01/14
picardie,11,5,44,85,9.75,100,8:31:0,2020/01/14
poitou-charentes,12,8,38,83,8.5,80,9:0:0,2020/01/14
rh-ne-alpes,11,7,25,77,10,24,9:1:0,2020/01/14
provence-alpes-c-te-d-azur,13,12,20,74,10,68,9:18:0,2020/01/14
alsace,11,6,16,75,10,20,8:44:0,2020/01/15
aquitaine,12,8,17,76,10,39,9:10:0,2020/01/15
ardeche,8,7,23,91,8.375,86,9:11:0,2020/01/15
auvergne,12,7,21,78,10,36,9:4:0,2020/01/15
bourgogne,11,7,34,80,10,31,8:53:0,2020/01/15
bretagne,12,8,38,84,8.5,79,8:48:0,2020/01/15
centre,11,9,31,72,9,47,8:49:0,2020/01/15
champagne-ardenne,10,8,31,77,8,43,8:39:0,2020/01/15
corse,12,9,6,64,10,7,9:27:0,2020/01/15
franche-comte,10,7,28,77,10,20,8:54:0,2020/01/15
ile-de-re,13,11,43,86,9.625,57,9:2:0,2020/01/15
ile-de-france,11,9,30,78,9,51,8:42:0,2020/01/15
languedoc-roussillon,13,12,28,82,10,82,9:17:0,2020/01/15
limousin,10,8,20,80,10,37,9:3:0,2020/01/15
lorraine,10,7,29,81,8.5,54,8:40:0,2020/01/15
midi-pyrenees,12,6,21,80,10,34,9:18:0,2020/01/15
nord-pas-de-calais,9,5,40,83,7.5,63,8:31:0,2020/01/15
normandie,11,7,37,90,9.375,67,8:40:0,2020/01/15
pays-de-la-loire,12,10,36,87,8.25,64,8:54:0,2020/01/15
picardie,10,5,35,92,9,55,8:33:0,2020/01/15
poitou-charentes,13,11,43,86,9.625,57,9:2:0,2020/01/15
rh-ne-alpes,11,8,29,70,10,22,9:4:0,2020/01/15
provence-alpes-c-te-d-azur,12,12,29,71,10,79,9:20:0,2020/01/15
alsace,12,7,6,84,10,19,8:46:0,2020/01/16
aquitaine,15,9,18,66,10,11,9:12:0,2020/01/16
ardeche,10,7,10,92,6.625,68,9:13:0,2020/01/16
auvergne,12,5,12,83,10,22,9:6:0,2020/01/16
bourgogne,10,6,14,91,10,24,8:55:0,2020/01/16
bretagne,11,8,32,87,9.875,55,8:49:0,2020/01/16
centre,12,7,17,90,9,24,8:51:0,2020/01/16
champagne-ardenne,11,5,17,97,8,28,8:41:0,2020/01/16
corse,12,9,6,74,10,27,9:30:0,2020/01/16
franche-comte,11,7,3,84,10,24,8:56:0,2020/01/16
ile-de-re,13,9,36,81,10,28,9:3:0,2020/01/16
ile-de-france,12,7,19,92,8,33,8:45:0,2020/01/16
languedoc-roussillon,12,9,15,82,9.75,60,9:19:0,2020/01/16
limousin,12,7,16,84,10,19,9:6:0,2020/01/16
lorraine,10,6,10,92,9.875,36,8:42:0,2020/01/16
midi-pyrenees,12,8,28,87,10,20,9:20:0,2020/01/16
nord-pas-de-calais,10,5,28,93,10,24,8:33:0,2020/01/16
normandie,12,7,33,88,9.375,30,8:41:0,2020/01/16
pays-de-la-loire,12,8,35,85,10,31,8:56:0,2020/01/16
picardie,11,5,27,94,9,28,8:35:0,2020/01/16
poitou-charentes,13,9,36,81,10,28,9:3:0,2020/01/16
rh-ne-alpes,11,7,18,82,10,23,9:5:0,2020/01/16
provence-alpes-c-te-d-azur,13,11,17,69,10,66,9:21:0,2020/01/16
alsace,10,6,12,81,8,45,8:48:0,2020/01/17
aquitaine,11,9,21,77,8.625,64,9:14:0,2020/01/17
ardeche,7,5,7,95,7.5,90,9:15:0,2020/01/17
auvergne,8,5,14,86,9.5,55,9:8:0,2020/01/17
bourgogne,8,7,20,91,9,70,8:58:0,2020/01/17
bretagne,9,6,24,86,8.625,56,8:52:0,2020/01/17
centre,9,5,26,88,9.625,77,8:53:0,2020/01/17
champagne-ardenne,9,8,23,88,9,62,8:44:0,2020/01/17
corse,13,10,7,75,9.75,55,9:31:0,2020/01/17
franche-comte,8,7,18,92,9.125,59,8:58:0,2020/01/17
ile-de-re,12,10,36,74,9,63,9:5:0,2020/01/17
ile-de-france,10,8,25,85,9.625,73,8:46:0,2020/01/17
languedoc-roussillon,13,12,31,88,9.75,72,9:21:0,2020/01/17
limousin,8,5,14,93,7.125,69,9:8:0,2020/01/17
lorraine,8,4,20,91,9.625,62,8:45:0,2020/01/17
midi-pyrenees,10,8,28,85,8.125,60,9:21:0,2020/01/17
nord-pas-de-calais,10,9,33,89,8.75,77,8:36:0,2020/01/17
normandie,10,6,37,84,8.5,75,8:44:0,2020/01/17
pays-de-la-loire,10,7,25,85,8.125,75,8:58:0,2020/01/17
picardie,10,5,36,91,9,68,8:38:0,2020/01/17
poitou-charentes,12,10,36,74,9,63,9:5:0,2020/01/17
rh-ne-alpes,10,8,13,85,9.125,63,9:7:0,2020/01/17
provence-alpes-c-te-d-azur,13,12,27,83,9.75,71,9:23:0,2020/01/17
alsace,6,4,12,82,9.625,76,8:51:0,2020/01/18
aquitaine,9,6,19,82,10,45,9:16:0,2020/01/18
ardeche,6,3,18,84,10,18,9:16:0,2020/01/18
auvergne,6,1,6,87,9.375,21,9:10:0,2020/01/18
bourgogne,6,2,9,93,9,34,9:0:0,2020/01/18
bretagne,9,4,11,88,10,30,8:54:0,2020/01/18
centre,8,3,9,90,10,27,8:56:0,2020/01/18
champagne-ardenne,6,3,16,90,10,47,8:46:0,2020/01/18
corse,11,8,23,77,9.25,60,9:33:0,2020/01/18
franche-comte,5,3,10,93,9.875,73,9:0:0,2020/01/18
ile-de-re,9,8,27,79,10,30,9:7:0,2020/01/18
ile-de-france,8,5,11,80,10,37,8:48:0,2020/01/18
languedoc-roussillon,11,7,15,67,10,11,9:22:0,2020/01/18
limousin,7,2,11,95,5.375,54,9:9:0,2020/01/18
lorraine,4,3,16,91,8.625,74,8:47:0,2020/01/18
midi-pyrenees,9,5,14,88,10,48,9:23:0,2020/01/18
nord-pas-de-calais,7,3,12,90,10,42,8:37:0,2020/01/18
normandie,8,4,15,92,10,32,8:46:0,2020/01/18
pays-de-la-loire,9,6,16,86,10,40,9:0:0,2020/01/18
picardie,8,2,12,91,9.875,40,8:40:0,2020/01/18
poitou-charentes,9,8,27,79,10,30,9:8:0,2020/01/18
rh-ne-alpes,7,5,13,82,10,28,9:9:0,2020/01/18
provence-alpes-c-te-d-azur,10,9,42,61,10,14,9:25:0,2020/01/18
alsace,4,2,11,85,10,74,8:53:0,2020/01/19
aquitaine,8,5,25,65,10,13,9:18:0,2020/01/19
ardeche,5,2,30,74,10,28,9:19:0,2020/01/19
auvergne,3,-1,24,89,6.25,87,9:12:0,2020/01/19
bourgogne,5,1,26,85,10,21,9:2:0,2020/01/19
bretagne,7,2,20,91,10,13,8:57:0,2020/01/19
centre,7,3,23,86,10,26,8:58:0,2020/01/19
champagne-ardenne,6,2,18,91,9,28,8:48:0,2020/01/19
corse,11,7,9,67,10,35,9:34:0,2020/01/19
franche-comte,4,1,18,87,8.5,45,9:2:0,2020/01/19
ile-de-re,8,4,36,78,10,5,9:9:0,2020/01/19
ile-de-france,7,4,19,80,10,24,8:51:0,2020/01/19
