,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
ile-de-re,11,8,26,72,10,60,12:58:0,2019/04/04
ile-de-france,12,7,15,57,10,13,13:3:0,2019/04/04
languedoc-roussillon,14,8,24,56,9.625,22,12:52:0,2019/04/04
limousin,10,3,11,78,6.25,67,12:57:0,2019/04/04
lorraine,7,5,8,86,8.75,80,13:4:0,2019/04/04
midi-pyrenees,12,6,23,74,9.875,53,12:53:0,2019/04/04
nord-pas-de-calais,11,5,17,73,10,14,13:7:0,2019/04/04
normandie,10,5,27,78,9.875,59,13:4:0,2019/04/04
pays-de-la-loire,10,6,25,80,9.25,53,13:0:0,2019/04/04
picardie,11,4,19,74,10,14,13:5:0,2019/04/04
poitou-charentes,11,8,26,67,10,60,12:58:0,2019/04/04
rh-ne-alpes,11,6,8,67,8,83,12:56:0,2019/04/04
provence-alpes-c-te-d-azur,11,8,30,63,9.25,36,12:52:0,2019/04/04
alsace,11,7,9,75,10,50,13:5:0,2019/04/05
aquitaine,14,10,18,52,9.125,81,12:59:0,2019/04/05
ardeche,14,7,15,64,10,28,12:58:0,2019/04/05
auvergne,16,7,12,42,10,23,13:0:0,2019/04/05
bourgogne,12,5,12,81,9,27,13:3:0,2019/04/05
bretagne,9,5,24,92,8,96,13:4:0,2019/04/05
centre,13,7,16,56,10,50,13:5:0,2019/04/05
champagne-ardenne,13,6,15,79,10,29,13:8:0,2019/04/05
corse,15,11,12,57,10,39,12:53:0,2019/04/05
franche-comte,13,6,11,69,10,21,13:3:0,2019/04/05
ile-de-re,12,8,27,78,5.375,90,13:1:0,2019/04/05
ile-de-france,13,8,16,53,10,46,13:6:0,2019/04/05
languedoc-roussillon,14,10,27,68,10,41,12:55:0,2019/04/05
limousin,14,6,8,60,8.375,59,13:0:0,2019/04/05
lorraine,11,5,14,82,10,48,13:7:0,2019/04/05
midi-pyrenees,16,8,21,67,10,58,12:57:0,2019/04/05
nord-pas-de-calais,13,6,17,70,10,41,13:10:0,2019/04/05
normandie,10,7,25,72,6.75,84,13:7:0,2019/04/05
pays-de-la-loire,10,6,24,88,6,94,13:3:0,2019/04/05
picardie,12,6,20,75,10,39,13:8:0,2019/04/05
poitou-charentes,12,8,27,72,5.375,90,13:1:0,2019/04/05
rh-ne-alpes,14,7,11,62,10,20,13:0:0,2019/04/05
provence-alpes-c-te-d-azur,13,11,20,52,10,12,12:55:0,2019/04/05
alsace,16,9,11,63,10,25,13:9:0,2019/04/06
aquitaine,12,7,11,91,7.625,88,13:2:0,2019/04/06
ardeche,9,6,16,91,8.25,79,13:1:0,2019/04/06
auvergne,12,7,27,71,8,60,13:3:0,2019/04/06
bourgogne,15,8,10,72,10,54,13:6:0,2019/04/06
bretagne,12,7,19,92,9.875,61,13:9:0,2019/04/06
centre,14,9,23,71,9,58,13:8:0,2019/04/06
champagne-ardenne,14,7,15,77,9,36,13:11:0,2019/04/06
corse,17,13,17,52,9.375,38,12:56:0,2019/04/06
franche-comte,16,9,15,57,10,34,13:6:0,2019/04/06
ile-de-re,9,7,24,92,7,97,13:5:0,2019/04/06
ile-de-france,16,9,14,62,10,35,13:10:0,2019/04/06
languedoc-roussillon,13,12,30,81,8.375,72,12:59:0,2019/04/06
limousin,10,7,19,90,8.5,89,13:4:0,2019/04/06
lorraine,14,7,12,77,10,27,13:11:0,2019/04/06
midi-pyrenees,11,7,18,86,5.875,98,12:59:0,2019/04/06
nord-pas-de-calais,14,8,16,77,10,38,13:14:0,2019/04/06
normandie,14,8,24,80,10,51,13:11:0,2019/04/06
pays-de-la-loire,10,6,16,90,8.375,85,13:6:0,2019/04/06
picardie,15,8,18,84,10,25,13:12:0,2019/04/06
poitou-charentes,9,7,20,92,7,97,13:5:0,2019/04/06
rh-ne-alpes,11,9,18,63,9,82,13:3:0,2019/04/06
provence-alpes-c-te-d-azur,12,10,33,80,8.5,80,12:59:0,2019/04/06
alsace,12,10,9,79,9,85,13:12:0,2019/04/07
aquitaine,16,10,9,77,9.75,40,13:4:0,2019/04/07
ardeche,13,9,7,77,10,69,13:4:0,2019/04/07
auvergne,13,8,13,67,10,52,13:7:0,2019/04/07
bourgogne,9,8,12,92,7.875,93,13:9:0,2019/04/07
bretagne,14,9,25,92,8.25,82,13:12:0,2019/04/07
centre,15,9,10,77,10,74,13:12:0,2019/04/07
champagne-ardenne,15,10,15,81,9.375,57,13:15:0,2019/04/07
corse,15,11,9,67,9.5,70,12:58:0,2019/04/07
franche-comte,8,6,10,95,7,97,13:9:0,2019/04/07
ile-de-re,13,11,19,83,9.75,37,13:8:0,2019/04/07
ile-de-france,15,10,10,73,8.375,71,13:14:0,2019/04/07
languedoc-roussillon,15,11,15,76,9.125,67,13:1:0,2019/04/07
limousin,14,8,9,72,6.5,23,13:7:0,2019/04/07
lorraine,14,9,7,83,10,61,13:14:0,2019/04/07
midi-pyrenees,14,8,18,85,9.75,68,13:2:0,2019/04/07
nord-pas-de-calais,15,11,12,74,9.5,58,13:17:0,2019/04/07
normandie,15,8,14,88,9.875,58,13:14:0,2019/04/07
pays-de-la-loire,14,10,24,86,7.5,73,13:10:0,2019/04/07
picardie,14,9,15,89,9.375,53,13:15:0,2019/04/07
poitou-charentes,13,11,19,83,9.75,37,13:7:0,2019/04/07
rh-ne-alpes,13,10,10,74,7.875,87,13:6:0,2019/04/07
provence-alpes-c-te-d-azur,14,11,17,63,10,22,13:1:0,2019/04/07
alsace,14,10,9,80,8.25,74,13:16:0,2019/04/08
aquitaine,14,10,9,73,7.375,71,13:8:0,2019/04/08
ardeche,15,9,8,71,9.75,46,13:8:0,2019/04/08
auvergne,16,10,8,70,9.875,44,13:10:0,2019/04/08
bourgogne,12,8,6,90,7.25,81,13:13:0,2019/04/08
bretagne,13,8,15,89,6.625,42,13:16:0,2019/04/08
centre,17,11,5,75,10,32,13:15:0,2019/04/08
champagne-ardenne,14,10,10,88,7.375,83,13:18:0,2019/04/08
corse,15,12,12,65,10,8,13:1:0,2019/04/08
franche-comte,12,8,8,88,5.25,73,13:13:0,2019/04/08
ile-de-re,11,9,17,88,8.375,56,13:11:0,2019/04/08
ile-de-france,16,11,6,71,10,68,13:18:0,2019/04/08
languedoc-roussillon,15,13,15,63,10,13,13:4:0,2019/04/08
limousin,15,9,7,80,5.375,67,13:10:0,2019/04/08
lorraine,12,9,10,93,7.375,95,13:18:0,2019/04/08
midi-pyrenees,15,9,12,77,10,62,13:5:0,2019/04/08
nord-pas-de-calais,13,10,10,87,5.875,94,13:21:0,2019/04/08
normandie,15,9,7,80,9,23,13:18:0,2019/04/08
pays-de-la-loire,12,9,15,87,5.25,42,13:13:0,2019/04/08
picardie,15,9,10,89,6.875,65,13:19:0,2019/04/08
poitou-charentes,11,9,17,86,8.375,56,13:10:0,2019/04/08
rh-ne-alpes,17,10,5,73,10,56,13:8:0,2019/04/08
provence-alpes-c-te-d-azur,15,12,20,56,10,9,13:4:0,2019/04/08
alsace,11,9,2,90,7.625,76,13:19:0,2019/04/09
aquitaine,19,12,8,70,8.625,25,13:11:0,2019/04/09
ardeche,16,10,12,71,9.875,36,13:10:0,2019/04/09
auvergne,15,9,9,70,9.875,45,13:13:0,2019/04/09
bourgogne,16,10,5,81,9.875,44,13:16:0,2019/04/09
bretagne,15,10,11,79,9.25,16,13:19:0,2019/04/09
centre,18,11,8,72,10,39,13:19:0,2019/04/09
champagne-ardenne,14,11,9,87,6.875,82,13:22:0,2019/04/09
corse,17,13,13,57,10,9,13:4:0,2019/04/09
franche-comte,15,10,7,79,7.625,15,13:16:0,2019/04/09
ile-de-re,14,10,15,82,10,9,13:14:0,2019/04/09
ile-de-france,17,12,12,72,9.125,75,13:21:0,2019/04/09
languedoc-roussillon,16,13,15,66,9.875,35,13:7:0,2019/04/09
limousin,14,9,8,91,5.5,59,13:13:0,2019/04/09
lorraine,11,9,6,92,4.5,94,13:21:0,2019/04/09
midi-pyrenees,15,10,8,92,9,90,13:8:0,2019/04/09
nord-pas-de-calais,12,10,14,94,6.625,97,13:24:0,2019/04/09
normandie,13,10,13,84,8.75,72,13:21:0,2019/04/09
pays-de-la-loire,16,10,6,81,9.625,26,13:17:0,2019/04/09
picardie,14,9,14,96,6.875,82,13:22:0,2019/04/09
poitou-charentes,14,10,11,82,10,9,13:14:0,2019/04/09
rh-ne-alpes,17,11,11,73,10,24,13:12:0,2019/04/09
provence-alpes-c-te-d-azur,16,14,16,53,10,38,13:7:0,2019/04/09
alsace,13,9,17,93,7.875,79,13:23:0,2019/04/10
aquitaine,17,12,17,72,10,18,13:14:0,2019/04/10
ardeche,16,11,24,72,9.875,45,13:13:0,2019/04/10
auvergne,14,9,18,75,9.125,64,13:16:0,2019/04/10
bourgogne,14,10,17,82,8.875,50,13:20:0,2019/04/10
bretagne,12,9,24,90,6.25,83,13:23:0,2019/04/10
centre,14,9,14,90,5.75,74,13:22:0,2019/04/10
champagne-ardenne,13,10,13,90,6.875,73,13:26:0,2019/04/10
corse,12,7,13,85,9.25,69,13:6:0,2019/04/10
franche-comte,12,9,13,85,8,55,13:20:0,2019/04/10
ile-de-re,13,10,22,83,10,10,13:17:0,2019/04/10
ile-de-france,14,10,17,83,10,71,13:25:0,2019/04/10
languedoc-roussillon,18,14,17,59,9.625,52,13:10:0,2019/04/10
limousin,15,9,12,85,5.125,68,13:16:0,2019/04/10
lorraine,9,8,16,95,5.25,89,13:25:0,2019/04/10
midi-pyrenees,15,9,20,88,9.375,66,13:10:0,2019/04/10
nord-pas-de-calais,12,7,23,81,9,53,13:28:0,2019/04/10
normandie,10,9,21,94,4.25,86,13:25:0,2019/04/10
pays-de-la-loire,14,9,17,90,7.875,53,13:20:0,2019/04/10
picardie,13,7,23,88,8,66,13:27:0,2019/04/10
poitou-charentes,13,10,21,83,10,10,13:17:0,2019/04/10
rh-ne-alpes,16,10,19,76,10,52,13:15:0,2019/04/10
provence-alpes-c-te-d-azur,16,14,9,67,7,78,13:10:0,2019/04/10
alsace,12,7,22,68,10,22,13:26:0,2019/04/11
aquitaine,16,11,14,79,7,60,13:17:0,2019/04/11
ardeche,13,9,28,78,10,71,13:16:0,2019/04/11
auvergne,14,8,22,85,6.625,63,13:19:0,2019/04/11
bourgogne,13,8,24,77,9.875,52,13:23:0,2019/04/11
bretagne,14,7,16,78,10,22,13:26:0,2019/04/11
centre,14,8,18,70,10,19,13:25:0,2019/04/11
champagne-ardenne,13,7,18,69,10,11,13:29:0,2019/04/11
corse,14,13,7,81,8.625,80,13:9:0,2019/04/11
franche-comte,13,8,16,85,6,74,13:23:0,2019/04/11
ile-de-re,14,9,18,86,10,48,13:20:0,2019/04/11
ile-de-france,15,8,17,62,10,10,13:28:0,2019/04/11
languedoc-roussillon,16,14,25,62,9.875,69,13:12:0,2019/04/11
limousin,14,9,14,88,5.875,69,13:19:0,2019/04/11
lorraine,11,6,21,72,10,7,13:28:0,2019/04/11
midi-pyrenees,12,8,26,87,8.5,89,13:14:0,2019/04/11
nord-pas-de-calais,11,5,19,69,10,2,13:32:0,2019/04/11
normandie,10,7,21,73,10,4,13:28:0,2019/04/11
pays-de-la-loire,14,8,17,85,9,41,13:23:0,2019/04/11
picardie,11,5,19,75,10,2,13:30:0,2019/04/11
poitou-charentes,14,9,14,86,10,48,13:20:0,2019/04/11
rh-ne-alpes,15,10,25,79,9.875,80,13:18:0,2019/04/11
provence-alpes-c-te-d-azur,17,14,21,67,9.375,63,13:13:0,2019/04/11
alsace,11,5,16,67,10,25,13:30:0,2019/04/12
aquitaine,17,11,11,68,10,6,13:20:0,2019/04/12
ardeche,14,9,27,63,10,25,13:20:0,2019/04/12
auvergne,13,6,19,63,8,11,13:22:0,2019/04/12
bourgogne,12,6,19,70,10,5,13:27:0,2019/04/12
bretagne,13,5,10,76,8,21,13:29:0,2019/04/12
centre,13,7,15,65,10,13,13:28:0,2019/04/12
champagne-ardenne,10,5,15,68,10,29,13:33:0,2019/04/12
corse,12,9,4,87,7.75,86,13:12:0,2019/04/12
franche-comte,12,7,16,72,10,29,13:26:0,2019/04/12
ile-de-re,13,8,13,76,10,7,13:24:0,2019/04/12
ile-de-france,12,8,15,59,10,24,13:32:0,2019/04/12
languedoc-roussillon,18,13,22,53,10,27,13:16:0,2019/04/12
limousin,13,7,13,74,7.5,27,13:23:0,2019/04/12
lorraine,9,4,16,68,10,15,13:32:0,2019/04/12
midi-pyrenees,15,9,21,84,10,26,13:17:0,2019/04/12
nord-pas-de-calais,9,6,19,65,10,22,13:35:0,2019/04/12
normandie,10,6,18,75,10,25,13:32:0,2019/04/12
pays-de-la-loire,14,6,12,80,8,12,13:27:0,2019/04/12
picardie,9,5,18,69,10,33,13:34:0,2019/04/12
poitou-charentes,13,8,13,76,10,7,13:24:0,2019/04/12
rh-ne-alpes,14,8,20,64,10,22,13:22:0,2019/04/12
provence-alpes-c-te-d-azur,16,14,10,70,7.5,68,13:16:0,2019/04/12
alsace,8,5,15,71,9.75,64,13:33:0,2019/04/13
aquitaine,18,11,8,62,10,12,13:23:0,2019/04/13
ardeche,13,8,21,61,10,5,13:22:0,2019/04/13
auvergne,11,5,14,64,9,9,13:25:0,2019/04/13
bourgogne,8,5,17,65,10,27,13:30:0,2019/04/13
bretagne,11,5,18,68,10,18,13:32:0,2019/04/13
centre,10,5,15,54,10,15,13:31:0,2019/04/13
champagne-ardenne,8,4,18,58,10,29,13:36:0,2019/04/13
corse,15,12,8,77,9.25,52,13:14:0,2019/04/13
franche-comte,8,4,12,85,10,65,13:29:0,2019/04/13
ile-de-re,12,7,17,76,10,19,13:27:0,2019/04/13
ile-de-france,10,6,17,49,10,16,13:35:0,2019/04/13
languedoc-roussillon,19,12,14,50,10,4,13:19:0,2019/04/13
limousin,12,6,10,67,7.625,21,13:26:0,2019/04/13
lorraine,7,4,18,66,9.875,60,13:35:0,2019/04/13
midi-pyrenees,16,9,14,72,10,13,13:20:0,2019/04/13
nord-pas-de-calais,8,4,20,64,10,20,13:39:0,2019/04/13
normandie,9,5,17,63,10,20,13:35:0,2019/04/13
pays-de-la-loire,12,6,16,75,10,26,13:30:0,2019/04/13
picardie,9,2,19,72,10,26,13:38:0,2019/04/13
poitou-charentes,12,7,17,76,10,19,13:27:0,2019/04/13
rh-ne-alpes,12,6,16,67,10,16,13:25:0,2019/04/13
provence-alpes-c-te-d-azur,17,13,25,60,10,15,13:19:0,2019/04/13
alsace,10,5,15,67,10,57,13:36:0,2019/04/14
aquitaine,13,9,9,57,10,58,13:26:0,2019/04/14
ardeche,12,5,23,46,10,30,13:25:0,2019/04/14
auvergne,11,4,13,50,10,34,13:29:0,2019/04/14
bourgogne,9,4,16,58,10,11,13:33:0,2019/04/14
bretagne,9,4,16,67,10,67,13:35:0,2019/04/14
centre,10,4,13,55,10,36,13:35:0,2019/04/14
champagne-ardenne,9,4,12,61,10,34,13:40:0,2019/04/14
corse,15,13,15,57,10,3,13:18:0,2019/04/14
franche-comte,9,4,12,63,10,28,13:32:0,2019/04/14
ile-de-re,8,5,22,65,9.875,76,13:30:0,2019/04/14
ile-de-france,11,6,12,53,10,13,13:38:0,2019/04/14
languedoc-roussillon,17,10,21,48,10,26,13:22:0,2019/04/14
limousin,10,5,10,49,10,36,13:29:0,2019/04/14
lorraine,8,3,12,66,10,46,13:39:0,2019/04/14
midi-pyrenees,15,8,15,73,10,45,13:22:0,2019/04/14
nord-pas-de-calais,9,3,15,70,10,38,13:43:0,2019/04/14
normandie,9,4,15,65,10,58,13:39:0,2019/04/14
pays-de-la-loire,9,5,14,73,8,71,13:32:0,2019/04/14
picardie,9,4,15,80,10,23,13:41:0,2019/04/14
poitou-charentes,8,6,22,65,9.875,76,13:29:0,2019/04/14
rh-ne-alpes,11,4,18,52,10,6,13:28:0,2019/04/14
provence-alpes-c-te-d-azur,15,11,37,35,10,12,13:21:0,2019/04/14
alsace,17,8,18,71,10,16,13:40:0,2019/04/15
aquitaine,19,11,18,54,9.625,55,13:29:0,2019/04/15
ardeche,15,9,21,64,10,19,13:28:0,2019/04/15
auvergne,19,8,10,51,10,22,13:31:0,2019/04/15
bourgogne,14,6,18,73,10,12,13:36:0,2019/04/15
bretagne,13,7,33,76,9.875,47,13:39:0,2019/04/15
centre,15,7,22,63,10,10,13:38:0,2019/04/15
champagne-ardenne,14,6,22,73,10,15,13:43:0,2019/04/15
corse,16,14,10,61,10,14,13:20:0,2019/04/15
franche-comte,17,8,12,64,9,8,13:36:0,2019/04/15
ile-de-re,15,8,28,78,9.625,50,13:32:0,2019/04/15
ile-de-france,15,8,18,58,10,8,13:41:0,2019/04/15
languedoc-roussillon,15,11,22,75,10,22,13:24:0,2019/04/15
limousin,18,9,8,49,10,30,13:31:0,2019/04/15
lorraine,14,6,24,76,10,11,13:42:0,2019/04/15
midi-pyrenees,16,11,32,66,10,41,13:25:0,2019/04/15
nord-pas-de-calais,14,6,20,70,10,27,13:47:0,2019/04/15
normandie,13,8,29,63,10,35,13:42:0,2019/04/15
pays-de-la-loire,14,8,28,69,9.625,55,13:36:0,2019/04/15
picardie,13,6,22,83,10,14,13:45:0,2019/04/15
poitou-charentes,15,8,28,64,9.625,50,13:33:0,2019/04/15
rh-ne-alpes,16,8,22,65,10,8,13:31:0,2019/04/15
provence-alpes-c-te-d-azur,15,13,24,57,10,20,13:24:0,2019/04/15
alsace,16,12,11,65,9.25,44,13:43:0,2019/04/16
aquitaine,19,13,10,78,9.875,50,13:32:0,2019/04/16
ardeche,11,8,8,91,7.875,75,13:32:0,2019/04/16
auvergne,14,9,12,88,7.75,55,13:34:0,2019/04/16
bourgogne,10,9,19,92,9.5,72,13:39:0,2019/04/16
bretagne,15,11,16,89,7.5,82,13:42:0,2019/04/16
centre,13,11,16,93,6.375,91,13:42:0,2019/04/16
champagne-ardenne,11,10,16,90,9.25,63,13:47:0,2019/04/16
corse,16,12,6,74,9.75,50,13:23:0,2019/04/16
franche-comte,11,10,17,83,8.25,66,13:39:0,2019/04/16
ile-de-re,14,12,18,86,9.5,37,13:36:0,2019/04/16
ile-de-france,14,10,10,89,9.75,78,13:45:0,2019/04/16
languedoc-roussillon,15,12,11,88,9.625,61,13:27:0,2019/04/16
limousin,14,9,9,98,8.625,75,13:35:0,2019/04/16
lorraine,12,10,18,84,8.5,61,13:46:0,2019/04/16
midi-pyrenees,18,11,17,87,9.125,63,13:29:0,2019/04/16
nord-pas-de-calais,13,10,10,81,9,60,13:51:0,2019/04/16
normandie,12,10,13,92,8,87,13:46:0,2019/04/16
pays-de-la-loire,15,11,18,87,8.125,43,13:39:0,2019/04/16
picardie,12,9,8,95,9,65,13:48:0,2019/04/16
poitou-charentes,14,12,18,86,9.5,37,13:36:0,2019/04/16
rh-ne-alpes,13,11,14,76,5.625,77,13:34:0,2019/04/16
provence-alpes-c-te-d-azur,14,12,10,69,9,68,13:26:0,2019/04/16
alsace,18,13,11,78,9.625,52,13:47:0,2019/04/17
aquitaine,22,14,21,68,10,40,13:35:0,2019/04/17
ardeche,18,13,15,69,10,14,13:34:0,2019/04/17
auvergne,21,11,11,68,10,26,13:38:0,2019/04/17
bourgogne,17,10,7,90,7.75,51,13:43:0,2019/04/17
bretagne,18,11,25,87,9,48,13:46:0,2019/04/17
centre,19,12,15,81,6.875,35,13:45:0,2019/04/17
champagne-ardenne,15,11,12,86,6.75,57,13:50:0,2019/04/17
corse,17,15,8,63,10,16,13:25:0,2019/04/17
franche-comte,18,12,6,80,7,37,13:42:0,2019/04/17
ile-de-re,18,12,26,80,10,49,13:39:0,2019/04/17
ile-de-france,19,12,12,73,10,33,13:48:0,2019/04/17
languedoc-roussillon,16,13,17,75,10,12,13:31:0,2019/04/17
limousin,21,13,9,64,7.625,51,13:38:0,2019/04/17
lorraine,16,10,10,94,6,77,13:49:0,2019/04/17
midi-pyrenees,18,13,33,81,10,30,13:31:0,2019/04/17
nord-pas-de-calais,16,10,9,80,7.5,54,13:54:0,2019/04/17
normandie,17,10,15,80,8.625,34,13:49:0,2019/04/17
pays-de-la-loire,19,12,26,82,10,48,13:43:0,2019/04/17
picardie,16,10,12,87,7.625,33,13:52:0,2019/04/17
poitou-charentes,18,12,26,80,10,49,13:39:0,2019/04/17
rh-ne-alpes,20,12,12,72,10,20,13:37:0,2019/04/17
provence-alpes-c-te-d-azur,16,15,19,60,10,11,13:30:0,2019/04/17
alsace,21,14,15,64,10,5,13:50:0,2019/04/18
aquitaine,20,15,16,69,10,43,13:38:0,2019/04/18
ardeche,19,13,19,60,10,30,13:37:0,2019/04/18
auvergne,23,14,15,49,10,48,13:41:0,2019/04/18
bourgogne,19,13,8,78,10,30,13:46:0,2019/04/18
bretagne,20,13,17,85,10,16,13:49:0,2019/04/18
centre,22,14,14,71,10,25,13:48:0,2019/04/18
champagne-ardenne,20,13,22,73,10,20,13:54:0,2019/04/18
corse,22,18,5,44,10,18,13:28:0,2019/04/18
franche-comte,21,15,11,70,10,20,13:46:0,2019/04/18
ile-de-re,18,13,21,77,10,45,13:42:0,2019/04/18
ile-de-france,22,15,17,68,10,27,13:52:0,2019/04/18
languedoc-roussillon,17,14,23,71,10,23,13:33:0,2019/04/18
limousin,22,14,9,59,10,32,13:41:0,2019/04/18
lorraine,18,12,22,74,10,6,13:53:0,2019/04/18
midi-pyrenees,17,14,36,74,10,39,13:34:0,2019/04/18
nord-pas-de-calais,20,13,21,74,10,7,13:58:0,2019/04/18
normandie,20,13,18,86,10,22,13:53:0,2019/04/18
pays-de-la-loire,21,13,16,79,10,28,13:46:0,2019/04/18
picardie,20,13,22,80,10,28,13:55:0,2019/04/18
poitou-charentes,18,13,21,77,10,45,13:42:0,2019/04/18
rh-ne-alpes,21,15,18,62,10,9,13:40:0,2019/04/18
provence-alpes-c-te-d-azur,18,16,35,55,10,44,13:33:0,2019/04/18
alsace,24,18,6,65,10,5,13:54:0,2019/04/19
aquitaine,24,16,23,52,10,23,13:40:0,2019/04/19
ardeche,21,15,10,53,10,12,13:40:0,2019/04/19
auvergne,23,16,13,47,10,8,13:43:0,2019/04/19
bourgogne,21,14,10,72,9.875,25,13:49:0,2019/04/19
bretagne,22,15,10,84,9,27,13:52:0,2019/04/19
centre,24,17,6,70,9.875,26,13:52:0,2019/04/19
champagne-ardenne,22,14,14,74,10,26,13:57:0,2019/04/19
corse,22,18,10,38,10,12,13:31:0,2019/04/19
franche-comte,21,16,8,57,10,16,13:49:0,2019/04/19
ile-de-re,20,15,17,70,10,17,13:46:0,2019/04/19
