,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
franche-comte,28,24,11,70,8.75,32,15:47:0,2019/07/06
ile-de-re,24,22,19,78,9.75,80,15:38:0,2019/07/06
ile-de-france,31,26,14,49,9.875,40,16:2:0,2019/07/06
languedoc-roussillon,28,26,16,80,10,3,15:19:0,2019/07/06
limousin,31,25,8,80,9.5,72,15:35:0,2019/07/06
lorraine,27,22,14,66,9.75,34,16:4:0,2019/07/06
midi-pyrenees,29,22,14,81,10,26,15:18:0,2019/07/06
nord-pas-de-calais,25,20,16,64,10,21,16:15:0,2019/07/06
normandie,23,20,10,71,10,14,16:4:0,2019/07/06
pays-de-la-loire,31,24,8,68,9.625,70,15:46:0,2019/07/06
picardie,25,18,15,87,9.375,14,16:11:0,2019/07/06
poitou-charentes,24,23,17,78,9.75,80,15:38:0,2019/07/06
rh-ne-alpes,35,27,14,57,9.75,54,15:35:0,2019/07/06
provence-alpes-c-te-d-azur,28,26,17,68,10,7,15:16:0,2019/07/06
alsace,25,22,13,69,8.625,82,15:57:0,2019/07/07
aquitaine,27,21,13,77,10,25,15:26:0,2019/07/07
ardeche,30,26,13,63,9.375,43,15:26:0,2019/07/07
auvergne,26,23,9,76,9.5,61,15:34:0,2019/07/07
bourgogne,26,21,14,78,9,58,15:47:0,2019/07/07
bretagne,24,20,17,68,9.75,32,15:53:0,2019/07/07
centre,27,21,13,55,9.625,42,15:52:0,2019/07/07
champagne-ardenne,21,18,14,77,7.375,59,16:3:0,2019/07/07
corse,30,29,13,69,10,16,15:6:0,2019/07/07
franche-comte,25,20,9,86,8.375,78,15:45:0,2019/07/07
ile-de-re,23,21,17,74,10,10,15:37:0,2019/07/07
ile-de-france,28,21,15,62,9.875,47,16:0:0,2019/07/07
languedoc-roussillon,33,26,17,74,10,27,15:18:0,2019/07/07
limousin,26,22,9,77,9.625,61,15:34:0,2019/07/07
lorraine,22,19,13,76,9.625,82,16:2:0,2019/07/07
midi-pyrenees,29,20,10,84,10,39,15:18:0,2019/07/07
nord-pas-de-calais,16,15,12,82,9.375,77,16:13:0,2019/07/07
normandie,21,19,15,79,9.375,41,16:3:0,2019/07/07
pays-de-la-loire,28,21,12,65,9.875,31,15:46:0,2019/07/07
picardie,17,14,14,82,6.625,74,16:9:0,2019/07/07
poitou-charentes,23,21,17,74,10,10,15:37:0,2019/07/07
rh-ne-alpes,30,26,13,61,9.5,37,15:35:0,2019/07/07
provence-alpes-c-te-d-azur,31,28,26,67,10,9,15:15:0,2019/07/07
alsace,23,18,9,64,8,55,15:57:0,2019/07/08
aquitaine,32,25,13,61,10,12,15:25:0,2019/07/08
ardeche,29,25,14,56,9.875,25,15:25:0,2019/07/08
auvergne,26,22,14,74,9.875,45,15:33:0,2019/07/08
bourgogne,23,20,15,69,10,55,15:45:0,2019/07/08
bretagne,25,19,15,73,7.875,29,15:52:0,2019/07/08
centre,24,19,18,63,10,24,15:50:0,2019/07/08
champagne-ardenne,20,16,19,63,9,23,16:3:0,2019/07/08
corse,31,29,12,61,10,46,15:5:0,2019/07/08
franche-comte,23,20,14,74,9,45,15:45:0,2019/07/08
ile-de-re,26,22,21,75,10,8,15:36:0,2019/07/08
ile-de-france,23,18,18,52,10,34,15:59:0,2019/07/08
languedoc-roussillon,30,28,22,58,10,18,15:17:0,2019/07/08
limousin,28,23,12,60,10,9,15:33:0,2019/07/08
lorraine,21,16,12,64,9,47,16:2:0,2019/07/08
midi-pyrenees,31,24,22,71,9.25,55,15:16:0,2019/07/08
nord-pas-de-calais,20,16,19,62,10,39,16:13:0,2019/07/08
normandie,21,16,19,64,9.625,23,16:1:0,2019/07/08
pays-de-la-loire,27,20,19,73,8,21,15:44:0,2019/07/08
picardie,20,16,18,77,10,31,16:8:0,2019/07/08
poitou-charentes,26,22,13,75,10,8,15:35:0,2019/07/08
rh-ne-alpes,29,23,14,65,10,21,15:33:0,2019/07/08
provence-alpes-c-te-d-azur,31,29,19,50,10,9,15:14:0,2019/07/08
alsace,21,17,17,61,10,12,15:55:0,2019/07/09
aquitaine,27,21,18,63,9.875,16,15:24:0,2019/07/09
ardeche,25,20,17,80,9.375,66,15:23:0,2019/07/09
auvergne,23,18,18,76,9.75,36,15:31:0,2019/07/09
bourgogne,23,17,23,63,10,4,15:44:0,2019/07/09
bretagne,24,18,20,61,10,7,15:50:0,2019/07/09
centre,23,17,22,55,10,6,15:49:0,2019/07/09
champagne-ardenne,21,15,14,70,10,11,16:1:0,2019/07/09
corse,32,25,22,65,9.25,51,15:4:0,2019/07/09
franche-comte,23,18,20,67,10,5,15:43:0,2019/07/09
ile-de-re,24,19,32,60,10,4,15:35:0,2019/07/09
ile-de-france,23,17,16,55,10,8,15:57:0,2019/07/09
languedoc-roussillon,25,22,23,82,8.5,74,15:16:0,2019/07/09
limousin,24,19,18,60,10,4,15:32:0,2019/07/09
lorraine,21,15,16,64,10,5,16:0:0,2019/07/09
midi-pyrenees,23,19,21,90,8,86,15:15:0,2019/07/09
nord-pas-de-calais,21,15,10,65,10,25,16:11:0,2019/07/09
normandie,20,16,15,65,10,16,16:1:0,2019/07/09
pays-de-la-loire,25,19,25,54,10,6,15:43:0,2019/07/09
picardie,21,15,12,78,10,23,16:6:0,2019/07/09
poitou-charentes,24,19,32,60,10,4,15:34:0,2019/07/09
rh-ne-alpes,25,19,18,65,9.625,43,15:32:0,2019/07/09
provence-alpes-c-te-d-azur,28,26,20,65,9.75,54,15:13:0,2019/07/09
alsace,24,18,9,53,10,9,15:54:0,2019/07/10
aquitaine,29,23,12,53,10,1,15:23:0,2019/07/10
ardeche,26,20,26,55,10,2,15:22:0,2019/07/10
auvergne,23,17,14,66,10,7,15:30:0,2019/07/10
bourgogne,24,18,18,56,10,5,15:42:0,2019/07/10
bretagne,27,20,7,68,10,18,15:50:0,2019/07/10
centre,26,20,9,55,10,10,15:47:0,2019/07/10
champagne-ardenne,22,18,6,65,10,30,16:0:0,2019/07/10
corse,28,26,16,65,8.875,75,15:3:0,2019/07/10
franche-comte,23,17,17,61,10,8,15:42:0,2019/07/10
ile-de-re,25,20,16,60,10,7,15:33:0,2019/07/10
ile-de-france,27,21,9,49,10,27,15:56:0,2019/07/10
languedoc-roussillon,32,24,14,51,9.875,15,15:15:0,2019/07/10
limousin,25,19,12,52,10,6,15:30:0,2019/07/10
lorraine,23,17,8,57,10,15,15:58:0,2019/07/10
midi-pyrenees,27,20,16,76,10,25,15:13:0,2019/07/10
nord-pas-de-calais,23,19,8,57,10,76,16:9:0,2019/07/10
normandie,23,19,7,70,10,28,15:59:0,2019/07/10
pays-de-la-loire,28,21,9,59,10,8,15:41:0,2019/07/10
picardie,24,19,6,83,10,52,16:6:0,2019/07/10
poitou-charentes,25,20,16,60,10,7,15:33:0,2019/07/10
rh-ne-alpes,25,19,19,60,10,9,15:30:0,2019/07/10
provence-alpes-c-te-d-azur,29,25,28,56,9.875,17,15:12:0,2019/07/10
alsace,18,17,6,80,7.625,63,15:52:0,2019/07/11
aquitaine,30,24,13,58,10,19,15:21:0,2019/07/11
ardeche,27,21,8,50,10,36,15:21:0,2019/07/11
auvergne,26,20,6,68,10,29,15:28:0,2019/07/11
bourgogne,25,19,7,60,10,36,15:40:0,2019/07/11
bretagne,26,20,16,72,10,28,15:48:0,2019/07/11
centre,26,23,12,55,10,38,15:45:0,2019/07/11
champagne-ardenne,22,16,14,93,8.625,76,15:58:0,2019/07/11
corse,28,25,11,69,10,13,15:1:0,2019/07/11
franche-comte,22,18,10,65,10,39,15:40:0,2019/07/11
ile-de-re,22,21,21,71,10,41,15:32:0,2019/07/11
ile-de-france,27,21,11,67,9.625,76,15:54:0,2019/07/11
languedoc-roussillon,29,24,18,51,10,21,15:14:0,2019/07/11
limousin,25,21,9,60,10,55,15:29:0,2019/07/11
lorraine,20,17,11,85,8.875,63,15:57:0,2019/07/11
midi-pyrenees,29,22,15,63,10,7,15:13:0,2019/07/11
nord-pas-de-calais,24,20,19,63,10,41,16:8:0,2019/07/11
normandie,23,20,15,74,9.375,34,15:57:0,2019/07/11
pays-de-la-loire,26,22,21,69,10,23,15:40:0,2019/07/11
picardie,24,18,18,81,9.75,67,16:4:0,2019/07/11
poitou-charentes,22,21,18,71,10,41,15:32:0,2019/07/11
rh-ne-alpes,28,21,6,54,10,41,15:29:0,2019/07/11
provence-alpes-c-te-d-azur,28,27,20,58,10,22,15:10:0,2019/07/11
alsace,24,19,19,76,8.75,77,15:50:0,2019/07/12
aquitaine,28,24,14,54,10,22,15:20:0,2019/07/12
ardeche,29,24,15,53,10,23,15:20:0,2019/07/12
auvergne,26,21,9,69,10,45,15:27:0,2019/07/12
bourgogne,25,20,21,78,9.375,73,15:40:0,2019/07/12
bretagne,24,20,20,80,9.875,58,15:46:0,2019/07/12
centre,25,20,16,66,10,59,15:44:0,2019/07/12
champagne-ardenne,22,18,21,84,9.25,75,15:56:0,2019/07/12
corse,28,26,16,65,10,9,15:1:0,2019/07/12
franche-comte,22,19,13,79,9.125,76,15:38:0,2019/07/12
ile-de-re,22,20,21,81,10,58,15:30:0,2019/07/12
ile-de-france,25,20,19,61,9.875,48,15:52:0,2019/07/12
languedoc-roussillon,32,27,22,52,10,12,15:12:0,2019/07/12
limousin,23,19,9,71,9.375,68,15:27:0,2019/07/12
lorraine,21,18,25,89,9.375,63,15:55:0,2019/07/12
midi-pyrenees,28,21,15,60,10,8,15:11:0,2019/07/12
nord-pas-de-calais,22,19,26,79,9.5,61,16:6:0,2019/07/12
normandie,22,19,19,80,8.625,54,15:56:0,2019/07/12
pays-de-la-loire,26,20,13,82,10,68,15:38:0,2019/07/12
picardie,23,18,26,86,8.75,44,16:2:0,2019/07/12
poitou-charentes,22,20,19,81,10,58,15:30:0,2019/07/12
rh-ne-alpes,29,24,12,51,10,25,15:28:0,2019/07/12
provence-alpes-c-te-d-azur,30,27,28,46,10,13,15:9:0,2019/07/12
alsace,23,19,12,66,9.75,67,15:48:0,2019/07/13
aquitaine,31,24,11,62,10,9,15:18:0,2019/07/13
ardeche,27,23,26,58,10,6,15:18:0,2019/07/13
auvergne,23,19,15,80,9.875,53,15:26:0,2019/07/13
bourgogne,24,19,17,66,10,37,15:38:0,2019/07/13
bretagne,24,19,22,75,8,23,15:44:0,2019/07/13
centre,26,20,11,63,10,17,15:42:0,2019/07/13
champagne-ardenne,20,17,14,81,9,58,15:54:0,2019/07/13
corse,28,27,16,63,10,4,14:59:0,2019/07/13
franche-comte,23,19,13,74,8,39,15:37:0,2019/07/13
ile-de-re,25,20,15,71,10,5,15:28:0,2019/07/13
ile-de-france,25,21,14,58,10,16,15:50:0,2019/07/13
languedoc-roussillon,31,26,16,58,10,5,15:10:0,2019/07/13
limousin,26,21,12,68,8.375,28,15:25:0,2019/07/13
lorraine,21,17,16,75,10,59,15:53:0,2019/07/13
midi-pyrenees,29,22,13,75,10,16,15:10:0,2019/07/13
nord-pas-de-calais,21,17,17,80,10,59,16:4:0,2019/07/13
normandie,20,18,16,81,9,14,15:54:0,2019/07/13
pays-de-la-loire,27,20,15,66,8,9,15:37:0,2019/07/13
picardie,22,18,15,88,9.875,58,16:0:0,2019/07/13
poitou-charentes,25,20,13,71,10,5,15:28:0,2019/07/13
rh-ne-alpes,26,21,19,67,9.625,34,15:26:0,2019/07/13
provence-alpes-c-te-d-azur,30,27,41,47,10,2,15:8:0,2019/07/13
alsace,21,19,16,72,9,81,15:47:0,2019/07/14
aquitaine,28,22,20,58,10,4,15:17:0,2019/07/14
ardeche,26,21,24,60,10,3,15:16:0,2019/07/14
auvergne,23,18,17,80,9,34,15:24:0,2019/07/14
bourgogne,23,19,21,68,7.25,49,15:36:0,2019/07/14
bretagne,24,19,21,69,9,19,15:43:0,2019/07/14
centre,24,18,22,68,10,26,15:40:0,2019/07/14
champagne-ardenne,20,15,26,81,7.875,51,15:53:0,2019/07/14
corse,28,27,15,58,9.875,36,14:58:0,2019/07/14
franche-comte,22,18,15,72,7.25,43,15:35:0,2019/07/14
ile-de-re,25,21,23,68,10,5,15:27:0,2019/07/14
ile-de-france,23,16,22,72,10,27,15:49:0,2019/07/14
languedoc-roussillon,30,25,14,51,10,12,15:9:0,2019/07/14
limousin,24,19,17,64,10,8,15:25:0,2019/07/14
lorraine,19,14,17,91,9.375,67,15:51:0,2019/07/14
midi-pyrenees,28,21,20,69,10,25,15:8:0,2019/07/14
nord-pas-de-calais,19,16,23,75,9,73,16:1:0,2019/07/14
normandie,19,17,24,79,10,19,15:52:0,2019/07/14
pays-de-la-loire,26,20,21,67,10,17,15:35:0,2019/07/14
picardie,20,15,23,79,7.375,82,15:59:0,2019/07/14
poitou-charentes,25,21,23,68,10,5,15:27:0,2019/07/14
rh-ne-alpes,26,19,20,71,10,15,15:25:0,2019/07/14
provence-alpes-c-te-d-azur,27,26,10,56,10,25,15:6:0,2019/07/14
alsace,23,17,14,70,9.875,30,15:45:0,2019/07/15
aquitaine,27,21,16,55,10,0,15:16:0,2019/07/15
ardeche,24,17,31,62,10,21,15:15:0,2019/07/15
auvergne,22,15,20,77,8.75,43,15:22:0,2019/07/15
bourgogne,23,17,23,66,9.5,23,15:35:0,2019/07/15
bretagne,23,17,17,68,9,2,15:41:0,2019/07/15
centre,25,17,16,65,10,9,15:38:0,2019/07/15
champagne-ardenne,21,16,19,76,7.875,41,15:51:0,2019/07/15
corse,26,24,15,68,9.5,66,14:56:0,2019/07/15
franche-comte,23,16,17,75,7,59,15:33:0,2019/07/15
ile-de-re,23,19,19,65,10,1,15:25:0,2019/07/15
ile-de-france,24,17,16,64,10,9,15:47:0,2019/07/15
languedoc-roussillon,27,23,32,46,10,9,15:8:0,2019/07/15
limousin,23,17,14,65,10,5,15:23:0,2019/07/15
lorraine,23,17,14,65,10,18,15:49:0,2019/07/15
midi-pyrenees,26,20,19,62,10,5,15:6:0,2019/07/15
nord-pas-de-calais,19,15,15,75,10,49,15:59:0,2019/07/15
normandie,18,15,18,77,10,36,15:50:0,2019/07/15
pays-de-la-loire,26,18,14,65,10,5,15:34:0,2019/07/15
picardie,19,15,15,86,9,45,15:57:0,2019/07/15
poitou-charentes,23,19,19,65,10,1,15:25:0,2019/07/15
rh-ne-alpes,24,17,27,69,10,45,15:23:0,2019/07/15
provence-alpes-c-te-d-azur,26,23,37,50,10,9,15:5:0,2019/07/15
alsace,27,20,7,66,10,3,15:43:0,2019/07/16
aquitaine,30,23,9,53,10,16,15:14:0,2019/07/16
ardeche,27,21,18,60,10,4,15:13:0,2019/07/16
auvergne,24,18,8,75,9,27,15:21:0,2019/07/16
bourgogne,26,19,12,63,10,17,15:33:0,2019/07/16
bretagne,26,20,15,71,10,22,15:39:0,2019/07/16
centre,26,19,8,66,10,18,15:37:0,2019/07/16
champagne-ardenne,22,16,8,74,9,19,15:49:0,2019/07/16
corse,27,24,12,55,9.5,17,14:54:0,2019/07/16
franche-comte,25,19,9,72,8,9,15:31:0,2019/07/16
ile-de-re,24,21,22,64,10,28,15:23:0,2019/07/16
ile-de-france,27,21,8,58,10,9,15:45:0,2019/07/16
languedoc-roussillon,28,26,20,53,10,5,15:6:0,2019/07/16
limousin,27,20,8,62,9,8,15:21:0,2019/07/16
lorraine,23,17,9,68,10,11,15:47:0,2019/07/16
midi-pyrenees,28,21,13,61,10,9,15:6:0,2019/07/16
nord-pas-de-calais,22,16,8,70,10,29,15:57:0,2019/07/16
normandie,21,17,13,76,9,8,15:48:0,2019/07/16
pays-de-la-loire,29,21,7,59,10,28,15:32:0,2019/07/16
picardie,23,15,8,78,8,25,15:54:0,2019/07/16
poitou-charentes,24,21,18,64,10,28,15:23:0,2019/07/16
rh-ne-alpes,27,20,11,66,10,10,15:21:0,2019/07/16
provence-alpes-c-te-d-azur,26,25,12,56,10,8,15:3:0,2019/07/16
alsace,28,21,3,61,10,27,15:41:0,2019/07/17
aquitaine,27,23,18,53,10,8,15:12:0,2019/07/17
ardeche,29,23,12,50,10,11,15:11:0,2019/07/17
auvergne,26,21,10,68,10,30,15:19:0,2019/07/17
bourgogne,27,21,12,57,10,12,15:31:0,2019/07/17
bretagne,26,20,18,60,10,12,15:37:0,2019/07/17
centre,28,22,9,53,10,22,15:35:0,2019/07/17
champagne-ardenne,24,18,8,70,10,22,15:47:0,2019/07/17
corse,26,24,12,54,10,5,14:54:0,2019/07/17
franche-comte,25,20,7,72,10,26,15:30:0,2019/07/17
ile-de-re,22,20,30,71,10,15,15:21:0,2019/07/17
ile-de-france,29,24,6,51,10,21,15:43:0,2019/07/17
languedoc-roussillon,28,25,20,53,10,29,15:5:0,2019/07/17
limousin,28,23,10,55,10,10,15:19:0,2019/07/17
lorraine,24,19,12,73,10,24,15:46:0,2019/07/17
midi-pyrenees,29,21,15,66,10,15,15:4:0,2019/07/17
nord-pas-de-calais,26,19,4,62,10,15,15:55:0,2019/07/17
normandie,22,19,12,67,10,39,15:45:0,2019/07/17
pays-de-la-loire,27,22,18,56,10,9,15:30:0,2019/07/17
picardie,25,18,12,73,10,36,15:52:0,2019/07/17
poitou-charentes,22,20,26,67,10,15,15:21:0,2019/07/17
rh-ne-alpes,29,23,9,62,10,19,15:19:0,2019/07/17
provence-alpes-c-te-d-azur,27,26,15,57,10,9,15:1:0,2019/07/17
alsace,27,22,5,55,9.875,27,15:39:0,2019/07/18
aquitaine,23,20,15,65,10,47,15:10:0,2019/07/18
ardeche,29,24,17,46,10,11,15:9:0,2019/07/18
auvergne,25,21,10,62,10,14,15:17:0,2019/07/18
bourgogne,26,22,14,55,10,41,15:29:0,2019/07/18
bretagne,20,17,20,88,7.625,71,15:35:0,2019/07/18
centre,25,20,16,59,10,31,15:33:0,2019/07/18
champagne-ardenne,22,18,13,67,10,42,15:44:0,2019/07/18
corse,27,25,11,55,10,4,14:52:0,2019/07/18
franche-comte,26,20,9,61,10,32,15:28:0,2019/07/18
ile-de-re,21,19,22,75,10,58,15:20:0,2019/07/18
ile-de-france,24,21,15,60,10,49,15:41:0,2019/07/18
languedoc-roussillon,30,26,24,49,10,15,15:3:0,2019/07/18
limousin,21,16,9,82,8.125,49,15:18:0,2019/07/18
lorraine,25,21,18,56,10,25,15:43:0,2019/07/18
midi-pyrenees,25,19,14,72,10,47,15:2:0,2019/07/18
nord-pas-de-calais,20,18,19,78,9,53,15:53:0,2019/07/18
normandie,21,17,21,86,6,63,15:43:0,2019/07/18
pays-de-la-loire,22,19,22,73,9,64,15:28:0,2019/07/18
picardie,19,15,18,86,10,55,15:50:0,2019/07/18
poitou-charentes,21,19,22,75,10,58,15:20:0,2019/07/18
rh-ne-alpes,28,24,15,51,10,11,15:17:0,2019/07/18
provence-alpes-c-te-d-azur,28,26,30,45,10,5,15:1:0,2019/07/18
alsace,26,22,10,70,9.625,76,15:36:0,2019/07/19
aquitaine,31,21,5,72,10,31,15:9:0,2019/07/19
ardeche,30,23,11,55,10,7,15:8:0,2019/07/19
auvergne,27,21,5,69,10,7,15:15:0,2019/07/19
bourgogne,26,21,9,72,10,42,15:27:0,2019/07/19
bretagne,25,17,21,82,9,69,15:32:0,2019/07/19
centre,27,19,13,77,9,49,15:31:0,2019/07/19
champagne-ardenne,24,19,11,75,9,66,15:42:0,2019/07/19
corse,27,26,11,53,10,6,14:50:0,2019/07/19
franche-comte,25,20,10,74,9,32,15:26:0,2019/07/19
ile-de-re,22,20,13,79,10,40,15:18:0,2019/07/19
ile-de-france,27,21,14,59,10,53,15:39:0,2019/07/19
languedoc-roussillon,27,26,22,58,10,4,15:1:0,2019/07/19
limousin,28,18,5,82,6.125,48,15:16:0,2019/07/19
lorraine,24,19,15,87,10,60,15:41:0,2019/07/19
