,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
normandie,26,23,17,70,10,0,15:2:0,2018/08/03
pays-de-la-loire,33,27,12,57,10,2,14:50:0,2018/08/03
picardie,31,21,13,74,10,0,15:7:0,2018/08/03
poitou-charentes,33,28,14,54,10,1,14:43:0,2018/08/03
rh-ne-alpes,34,28,10,52,10,5,14:41:0,2018/08/03
provence-alpes-c-te-d-azur,32,31,14,52,10,8,14:27:0,2018/08/03
alsace,33,30,10,46,10,22,14:55:0,2018/08/04
aquitaine,35,31,16,42,10,3,14:33:0,2018/08/04
ardeche,35,30,18,42,10,10,14:33:0,2018/08/04
auvergne,31,27,15,46,10,8,14:39:0,2018/08/04
bourgogne,32,29,16,54,10,10,14:47:0,2018/08/04
bretagne,28,24,18,73,10,11,14:52:0,2018/08/04
centre,32,28,15,49,10,5,14:50:0,2018/08/04
champagne-ardenne,32,28,18,45,10,7,14:59:0,2018/08/04
corse,28,26,5,69,9,17,14:18:0,2018/08/04
franche-comte,33,29,15,52,10,8,14:47:0,2018/08/04
ile-de-re,32,28,18,57,10,4,14:40:0,2018/08/04
ile-de-france,32,27,15,47,10,3,14:57:0,2018/08/04
languedoc-roussillon,32,29,12,64,10,17,14:27:0,2018/08/04
limousin,33,29,12,49,10,7,14:39:0,2018/08/04
lorraine,33,29,11,46,10,10,14:58:0,2018/08/04
midi-pyrenees,34,27,15,55,10,9,14:26:0,2018/08/04
nord-pas-de-calais,29,25,22,51,10,5,15:7:0,2018/08/04
normandie,24,22,19,80,10,21,14:59:0,2018/08/04
pays-de-la-loire,31,26,14,60,10,4,14:46:0,2018/08/04
picardie,29,19,20,80,10,4,15:5:0,2018/08/04
poitou-charentes,32,28,18,57,10,4,14:40:0,2018/08/04
rh-ne-alpes,35,30,21,47,10,9,14:39:0,2018/08/04
provence-alpes-c-te-d-azur,33,31,12,51,10,10,14:25:0,2018/08/04
alsace,31,27,17,58,10,10,14:53:0,2018/08/05
aquitaine,35,30,10,39,10,8,14:30:0,2018/08/05
ardeche,34,29,15,47,10,11,14:30:0,2018/08/05
auvergne,31,26,10,48,10,6,14:35:0,2018/08/05
bourgogne,31,26,17,61,10,8,14:45:0,2018/08/05
bretagne,29,23,12,60,9,2,14:49:0,2018/08/05
centre,31,25,13,62,10,11,14:48:0,2018/08/05
champagne-ardenne,30,24,14,59,10,14,14:57:0,2018/08/05
corse,28,27,9,71,9.5,11,14:16:0,2018/08/05
franche-comte,31,27,15,53,10,8,14:44:0,2018/08/05
ile-de-re,31,27,16,58,10,9,14:38:0,2018/08/05
ile-de-france,30,22,13,70,10,12,14:54:0,2018/08/05
languedoc-roussillon,33,29,14,62,10,9,14:25:0,2018/08/05
limousin,33,27,8,48,10,6,14:36:0,2018/08/05
lorraine,30,26,16,63,10,12,14:56:0,2018/08/05
midi-pyrenees,34,26,8,58,10,5,14:24:0,2018/08/05
nord-pas-de-calais,27,21,14,69,10,21,15:3:0,2018/08/05
normandie,24,20,16,67,10,6,14:56:0,2018/08/05
pays-de-la-loire,31,25,13,65,10,6,14:44:0,2018/08/05
picardie,27,19,15,70,10,20,15:1:0,2018/08/05
poitou-charentes,31,27,13,58,10,9,14:38:0,2018/08/05
rh-ne-alpes,34,28,14,44,10,7,14:36:0,2018/08/05
provence-alpes-c-te-d-azur,32,31,14,52,10,7,14:23:0,2018/08/05
alsace,33,28,5,54,10,11,14:49:0,2018/08/06
aquitaine,37,31,5,40,10,1,14:28:0,2018/08/06
ardeche,33,29,12,47,9.75,17,14:28:0,2018/08/06
auvergne,33,27,5,46,10,28,14:33:0,2018/08/06
bourgogne,33,28,4,58,9.5,22,14:41:0,2018/08/06
bretagne,32,26,10,59,10,3,14:46:0,2018/08/06
centre,34,29,8,40,10,3,14:45:0,2018/08/06
champagne-ardenne,33,27,9,44,10,2,14:53:0,2018/08/06
corse,28,27,6,64,9.5,6,14:14:0,2018/08/06
franche-comte,31,27,7,60,9.5,15,14:41:0,2018/08/06
ile-de-re,31,28,15,53,10,2,14:36:0,2018/08/06
ile-de-france,33,28,8,42,10,1,14:50:0,2018/08/06
languedoc-roussillon,30,28,20,73,10,8,14:22:0,2018/08/06
limousin,35,29,6,48,10,5,14:33:0,2018/08/06
lorraine,32,26,10,54,10,13,14:52:0,2018/08/06
midi-pyrenees,35,29,5,48,10,3,14:22:0,2018/08/06
nord-pas-de-calais,31,25,9,51,10,5,15:0:0,2018/08/06
normandie,27,24,10,67,10,8,14:52:0,2018/08/06
pays-de-la-loire,32,28,14,52,10,5,14:41:0,2018/08/06
picardie,30,21,9,57,10,4,14:58:0,2018/08/06
poitou-charentes,31,28,15,53,10,2,14:35:0,2018/08/06
rh-ne-alpes,35,29,11,53,9.5,17,14:34:0,2018/08/06
provence-alpes-c-te-d-azur,32,31,15,47,10,8,14:21:0,2018/08/06
alsace,33,28,14,57,9.875,16,14:47:0,2018/08/07
aquitaine,27,25,21,66,9.75,22,14:25:0,2018/08/07
ardeche,32,28,20,52,10,9,14:25:0,2018/08/07
auvergne,32,28,15,52,9.5,12,14:30:0,2018/08/07
bourgogne,34,27,15,61,10,10,14:39:0,2018/08/07
bretagne,26,18,23,88,9.875,38,14:44:0,2018/08/07
centre,35,30,20,45,9.75,16,14:42:0,2018/08/07
champagne-ardenne,36,30,16,36,9.75,13,14:50:0,2018/08/07
corse,28,27,7,62,9.25,8,14:12:0,2018/08/07
franche-comte,32,28,14,51,9.875,13,14:39:0,2018/08/07
ile-de-re,27,21,33,79,9.875,37,14:33:0,2018/08/07
ile-de-france,36,30,17,39,9,19,14:48:0,2018/08/07
languedoc-roussillon,28,27,22,77,9.875,11,14:20:0,2018/08/07
limousin,31,24,16,65,9.625,30,14:31:0,2018/08/07
lorraine,33,28,15,59,9.875,9,14:49:0,2018/08/07
midi-pyrenees,31,25,22,66,9.625,23,14:19:0,2018/08/07
nord-pas-de-calais,34,29,17,43,9.625,14,14:57:0,2018/08/07
normandie,25,22,14,79,9.5,35,14:50:0,2018/08/07
pays-de-la-loire,29,27,27,65,10,37,14:39:0,2018/08/07
picardie,34,21,17,85,9.625,13,14:55:0,2018/08/07
poitou-charentes,27,24,33,73,9.875,37,14:32:0,2018/08/07
rh-ne-alpes,34,29,24,44,10,12,14:31:0,2018/08/07
provence-alpes-c-te-d-azur,30,29,18,56,9.875,4,14:18:0,2018/08/07
alsace,28,26,15,61,9.875,18,14:43:0,2018/08/08
aquitaine,28,21,6,76,10,56,14:23:0,2018/08/08
ardeche,29,25,17,65,8.25,29,14:22:0,2018/08/08
auvergne,26,23,5,63,8.75,38,14:28:0,2018/08/08
bourgogne,27,22,11,73,9.375,42,14:36:0,2018/08/08
bretagne,20,16,8,86,9,81,14:40:0,2018/08/08
centre,25,20,10,70,9,70,14:39:0,2018/08/08
champagne-ardenne,24,22,18,66,10,64,14:47:0,2018/08/08
corse,27,21,8,61,9.625,8,14:9:0,2018/08/08
franche-comte,26,21,12,88,8,44,14:36:0,2018/08/08
ile-de-re,24,21,15,68,10,35,14:30:0,2018/08/08
ile-de-france,24,22,14,57,10,74,14:44:0,2018/08/08
languedoc-roussillon,28,27,21,76,9.75,18,14:17:0,2018/08/08
limousin,26,20,6,68,6.5,58,14:28:0,2018/08/08
lorraine,25,21,17,79,9.5,66,14:47:0,2018/08/08
midi-pyrenees,31,23,10,64,9.625,39,14:17:0,2018/08/08
nord-pas-de-calais,21,19,24,67,10,57,14:54:0,2018/08/08
normandie,21,18,14,65,10,72,14:47:0,2018/08/08
pays-de-la-loire,23,19,11,75,8.75,50,14:35:0,2018/08/08
picardie,21,18,21,70,10,79,14:52:0,2018/08/08
poitou-charentes,24,21,15,68,10,35,14:30:0,2018/08/08
rh-ne-alpes,30,25,10,68,9.25,20,14:28:0,2018/08/08
provence-alpes-c-te-d-azur,30,27,16,63,9.875,14,14:16:0,2018/08/08
alsace,30,21,20,80,9.875,34,14:40:0,2018/08/09
aquitaine,24,21,19,67,9.875,38,14:21:0,2018/08/09
ardeche,23,20,10,89,8,52,14:20:0,2018/08/09
auvergne,21,17,21,81,9.375,31,14:25:0,2018/08/09
bourgogne,24,22,27,74,8.875,32,14:34:0,2018/08/09
bretagne,19,15,17,92,9.625,56,14:37:0,2018/08/09
centre,20,17,23,79,9.875,60,14:37:0,2018/08/09
champagne-ardenne,23,21,35,85,9.625,52,14:44:0,2018/08/09
corse,27,21,8,64,10,7,14:7:0,2018/08/09
franche-comte,25,21,25,79,9.875,26,14:33:0,2018/08/09
ile-de-re,21,19,23,72,10,37,14:27:0,2018/08/09
ile-de-france,20,16,22,84,8.625,61,14:41:0,2018/08/09
languedoc-roussillon,29,25,37,83,8.625,30,14:15:0,2018/08/09
limousin,20,17,13,89,7.75,57,14:26:0,2018/08/09
lorraine,25,23,31,72,9.125,42,14:43:0,2018/08/09
midi-pyrenees,24,19,21,78,9.875,62,14:15:0,2018/08/09
nord-pas-de-calais,18,15,35,89,9.625,70,14:50:0,2018/08/09
normandie,17,14,26,91,9.5,65,14:43:0,2018/08/09
pays-de-la-loire,20,18,23,75,10,30,14:33:0,2018/08/09
picardie,17,13,30,93,9.875,69,14:48:0,2018/08/09
poitou-charentes,21,19,23,72,10,37,14:27:0,2018/08/09
rh-ne-alpes,25,20,29,74,9.375,31,14:25:0,2018/08/09
provence-alpes-c-te-d-azur,28,26,27,70,9.5,27,14:14:0,2018/08/09
alsace,22,19,8,59,10,34,14:38:0,2018/08/10
aquitaine,26,22,8,49,10,3,14:18:0,2018/08/10
ardeche,26,21,12,54,10,11,14:17:0,2018/08/10
auvergne,23,18,9,48,9,17,14:22:0,2018/08/10
bourgogne,23,19,9,65,9.875,23,14:30:0,2018/08/10
bretagne,20,17,24,71,10,31,14:35:0,2018/08/10
centre,22,18,17,56,10,19,14:33:0,2018/08/10
champagne-ardenne,22,19,21,49,10,15,14:41:0,2018/08/10
corse,27,26,12,55,10,13,14:5:0,2018/08/10
franche-comte,22,19,12,57,7.5,35,14:30:0,2018/08/10
ile-de-re,22,20,17,60,10,25,14:25:0,2018/08/10
ile-de-france,22,19,19,51,10,16,14:39:0,2018/08/10
languedoc-roussillon,28,24,16,57,10,13,14:13:0,2018/08/10
limousin,24,19,6,51,7.75,20,14:22:0,2018/08/10
lorraine,22,18,17,65,7.875,29,14:40:0,2018/08/10
midi-pyrenees,26,21,11,60,10,42,14:12:0,2018/08/10
nord-pas-de-calais,21,17,28,65,10,26,14:47:0,2018/08/10
normandie,21,17,27,68,10,34,14:41:0,2018/08/10
pays-de-la-loire,21,19,22,60,10,31,14:30:0,2018/08/10
picardie,21,14,26,84,9,20,14:45:0,2018/08/10
poitou-charentes,22,20,17,55,10,25,14:25:0,2018/08/10
rh-ne-alpes,25,21,8,54,10,18,14:23:0,2018/08/10
provence-alpes-c-te-d-azur,29,26,22,50,10,8,14:11:0,2018/08/10
alsace,23,20,11,52,10,30,14:34:0,2018/08/11
aquitaine,29,22,9,53,10,5,14:16:0,2018/08/11
ardeche,26,21,17,50,10,3,14:15:0,2018/08/11
auvergne,24,19,7,51,10,5,14:19:0,2018/08/11
bourgogne,24,20,5,58,10,16,14:28:0,2018/08/11
bretagne,23,19,15,73,8,37,14:31:0,2018/08/11
centre,26,21,4,58,10,16,14:30:0,2018/08/11
champagne-ardenne,23,19,13,60,10,16,14:38:0,2018/08/11
corse,27,26,13,47,10,2,14:2:0,2018/08/11
franche-comte,22,20,9,54,10,9,14:27:0,2018/08/11
ile-de-re,25,20,9,59,10,7,14:22:0,2018/08/11
ile-de-france,24,19,8,61,10,26,14:35:0,2018/08/11
languedoc-roussillon,28,24,11,54,10,3,14:10:0,2018/08/11
limousin,27,21,5,55,9,5,14:20:0,2018/08/11
lorraine,22,19,15,60,10,25,14:37:0,2018/08/11
midi-pyrenees,29,23,9,43,10,16,14:10:0,2018/08/11
nord-pas-de-calais,22,18,12,58,10,12,14:43:0,2018/08/11
normandie,21,18,11,77,10,63,14:37:0,2018/08/11
pays-de-la-loire,25,20,10,66,10,17,14:26:0,2018/08/11
picardie,22,16,12,70,8,17,14:43:0,2018/08/11
poitou-charentes,25,20,9,59,10,7,14:21:0,2018/08/11
rh-ne-alpes,26,21,14,50,10,4,14:20:0,2018/08/11
provence-alpes-c-te-d-azur,29,26,24,41,10,1,14:9:0,2018/08/11
alsace,28,23,8,49,10,4,14:31:0,2018/08/12
aquitaine,31,26,18,44,10,12,14:12:0,2018/08/12
ardeche,29,24,15,56,10,6,14:13:0,2018/08/12
auvergne,30,24,13,46,10,10,14:17:0,2018/08/12
bourgogne,28,21,13,58,10,7,14:25:0,2018/08/12
bretagne,22,19,22,90,10,45,14:28:0,2018/08/12
centre,30,24,18,45,9.875,11,14:28:0,2018/08/12
champagne-ardenne,29,23,15,48,10,10,14:35:0,2018/08/12
corse,27,26,10,54,10,1,14:0:0,2018/08/12
franche-comte,27,22,12,52,10,4,14:24:0,2018/08/12
ile-de-re,26,22,22,78,10,16,14:18:0,2018/08/12
ile-de-france,30,23,15,47,9.875,17,14:32:0,2018/08/12
languedoc-roussillon,27,25,17,84,10,17,14:8:0,2018/08/12
limousin,31,24,13,53,9.875,9,14:17:0,2018/08/12
lorraine,27,22,13,48,10,10,14:34:0,2018/08/12
midi-pyrenees,35,27,15,52,9.5,16,14:7:0,2018/08/12
nord-pas-de-calais,27,22,21,53,10,39,14:41:0,2018/08/12
normandie,22,20,22,70,10,62,14:34:0,2018/08/12
pays-de-la-loire,24,22,23,63,10,37,14:24:0,2018/08/12
picardie,27,18,22,80,10,36,14:39:0,2018/08/12
poitou-charentes,26,24,22,60,10,16,14:18:0,2018/08/12
rh-ne-alpes,31,23,20,48,10,7,14:17:0,2018/08/12
provence-alpes-c-te-d-azur,29,28,17,57,10,5,14:5:0,2018/08/12
alsace,23,19,18,86,9.375,37,14:28:0,2018/08/13
aquitaine,23,22,17,75,10,46,14:10:0,2018/08/13
ardeche,25,21,9,77,8.625,44,14:9:0,2018/08/13
auvergne,21,19,18,67,9.875,54,14:14:0,2018/08/13
bourgogne,24,20,19,80,9.625,35,14:21:0,2018/08/13
bretagne,22,19,16,83,8.875,53,14:26:0,2018/08/13
centre,23,20,18,75,9.875,51,14:24:0,2018/08/13
champagne-ardenne,23,20,26,70,9.625,37,14:31:0,2018/08/13
corse,27,21,10,45,9.875,11,13:58:0,2018/08/13
franche-comte,21,20,18,85,9.5,42,14:21:0,2018/08/13
ile-de-re,23,20,25,80,10,37,14:16:0,2018/08/13
ile-de-france,24,19,22,72,10,53,14:30:0,2018/08/13
languedoc-roussillon,28,25,14,77,9.375,36,14:4:0,2018/08/13
limousin,19,18,9,93,6.25,74,14:15:0,2018/08/13
lorraine,23,20,27,76,9.5,41,14:31:0,2018/08/13
midi-pyrenees,24,21,16,77,9.875,62,14:4:0,2018/08/13
nord-pas-de-calais,22,19,26,75,9.875,53,14:37:0,2018/08/13
normandie,21,18,25,84,10,51,14:31:0,2018/08/13
pays-de-la-loire,23,19,22,84,10,44,14:21:0,2018/08/13
picardie,21,15,26,92,9.875,57,14:36:0,2018/08/13
poitou-charentes,23,20,25,80,10,37,14:16:0,2018/08/13
rh-ne-alpes,26,21,12,67,9.25,42,14:14:0,2018/08/13
provence-alpes-c-te-d-azur,28,25,14,68,9.5,26,14:3:0,2018/08/13
alsace,24,21,14,63,10,28,14:25:0,2018/08/14
aquitaine,25,21,14,76,10,26,14:7:0,2018/08/14
ardeche,25,21,25,59,10,32,14:7:0,2018/08/14
auvergne,22,16,16,80,7.75,61,14:12:0,2018/08/14
bourgogne,23,20,15,71,8.75,33,14:19:0,2018/08/14
bretagne,21,19,13,81,5.75,67,14:22:0,2018/08/14
centre,24,20,14,66,10,35,14:21:0,2018/08/14
champagne-ardenne,24,21,17,67,9,35,14:28:0,2018/08/14
corse,24,19,12,61,9.875,11,13:55:0,2018/08/14
franche-comte,22,19,13,80,7.5,57,14:19:0,2018/08/14
ile-de-re,23,20,20,71,10,12,14:13:0,2018/08/14
ile-de-france,25,21,16,67,10,44,14:26:0,2018/08/14
languedoc-roussillon,28,25,24,53,10,19,14:2:0,2018/08/14
limousin,24,18,10,81,7.5,44,14:11:0,2018/08/14
lorraine,23,20,16,65,9,31,14:28:0,2018/08/14
midi-pyrenees,25,19,18,76,9.875,54,14:2:0,2018/08/14
nord-pas-de-calais,22,21,22,65,9,22,14:34:0,2018/08/14
normandie,20,19,16,76,10,37,14:28:0,2018/08/14
pays-de-la-loire,23,19,15,71,7,36,14:18:0,2018/08/14
picardie,22,15,21,93,7.75,38,14:32:0,2018/08/14
poitou-charentes,23,20,20,69,10,12,14:13:0,2018/08/14
rh-ne-alpes,25,20,21,72,9.875,60,14:12:0,2018/08/14
provence-alpes-c-te-d-azur,28,25,35,54,10,10,14:0:0,2018/08/14
alsace,25,22,8,60,10,33,14:22:0,2018/08/15
aquitaine,29,23,12,56,8,5,14:5:0,2018/08/15
ardeche,27,22,21,58,10,3,14:4:0,2018/08/15
auvergne,25,20,11,60,8,10,14:8:0,2018/08/15
bourgogne,25,22,9,64,10,9,14:16:0,2018/08/15
bretagne,23,20,7,76,8,36,14:19:0,2018/08/15
centre,26,22,8,63,10,14,14:19:0,2018/08/15
champagne-ardenne,22,20,10,69,10,26,14:25:0,2018/08/15
corse,25,24,6,68,9.75,17,13:53:0,2018/08/15
franche-comte,25,22,12,60,10,8,14:15:0,2018/08/15
ile-de-re,26,22,11,69,10,8,14:11:0,2018/08/15
ile-de-france,25,20,8,67,10,31,14:23:0,2018/08/15
languedoc-roussillon,28,25,20,59,10,1,13:59:0,2018/08/15
limousin,27,21,9,60,7.75,15,14:8:0,2018/08/15
lorraine,23,21,10,60,10,57,14:25:0,2018/08/15
midi-pyrenees,28,22,10,58,10,2,13:59:0,2018/08/15
nord-pas-de-calais,22,19,18,75,10,43,14:30:0,2018/08/15
normandie,21,18,14,84,10,54,14:25:0,2018/08/15
pays-de-la-loire,26,21,5,72,8,18,14:15:0,2018/08/15
picardie,22,16,16,91,7.75,56,14:29:0,2018/08/15
poitou-charentes,26,22,10,69,10,8,14:11:0,2018/08/15
rh-ne-alpes,27,22,17,58,10,8,14:9:0,2018/08/15
provence-alpes-c-te-d-azur,29,26,12,49,10,5,13:58:0,2018/08/15
alsace,29,24,3,56,10,6,14:18:0,2018/08/16
aquitaine,30,26,17,48,10,8,14:2:0,2018/08/16
ardeche,29,23,13,54,10,7,14:1:0,2018/08/16
auvergne,30,24,9,45,10,12,14:6:0,2018/08/16
bourgogne,29,23,5,60,10,4,14:12:0,2018/08/16
bretagne,23,17,19,83,10,30,14:16:0,2018/08/16
centre,31,25,11,49,10,5,14:15:0,2018/08/16
champagne-ardenne,29,22,8,53,10,4,14:22:0,2018/08/16
corse,26,25,7,65,9.875,12,13:50:0,2018/08/16
franche-comte,28,25,8,55,10,4,14:12:0,2018/08/16
ile-de-re,26,22,26,72,10,4,14:8:0,2018/08/16
ile-de-france,30,23,15,50,9.875,9,14:19:0,2018/08/16
languedoc-roussillon,27,25,16,65,10,0,13:57:0,2018/08/16
limousin,30,25,9,53,10,8,14:6:0,2018/08/16
lorraine,28,23,4,58,10,3,14:21:0,2018/08/16
midi-pyrenees,31,25,13,47,10,5,13:57:0,2018/08/16
nord-pas-de-calais,25,21,16,66,10,26,14:27:0,2018/08/16
normandie,22,20,19,78,9.875,33,14:21:0,2018/08/16
pays-de-la-loire,25,23,17,62,10,19,14:12:0,2018/08/16
picardie,25,16,17,93,10,31,14:25:0,2018/08/16
poitou-charentes,26,23,23,59,10,4,14:7:0,2018/08/16
rh-ne-alpes,31,24,9,56,10,4,14:5:0,2018/08/16
provence-alpes-c-te-d-azur,29,28,14,41,10,6,13:55:0,2018/08/16
alsace,28,26,14,59,9.875,25,14:16:0,2018/08/17
aquitaine,24,21,16,59,10,22,13:59:0,2018/08/17
ardeche,25,21,14,72,9.625,30,13:59:0,2018/08/17
auvergne,18,16,11,87,8.5,63,14:3:0,2018/08/17
bourgogne,23,18,16,89,9.125,34,14:9:0,2018/08/17
bretagne,20,18,15,70,8,24,14:13:0,2018/08/17
centre,25,19,12,71,10,40,14:12:0,2018/08/17
champagne-ardenne,24,19,15,77,10,30,14:19:0,2018/08/17
corse,25,24,8,62,9.75,14,13:48:0,2018/08/17
franche-comte,22,20,12,90,9.625,37,14:9:0,2018/08/17
ile-de-re,23,19,22,62,10,13,14:4:0,2018/08/17
ile-de-france,24,20,13,60,9.875,27,14:17:0,2018/08/17
languedoc-roussillon,27,25,20,64,10,37,13:54:0,2018/08/17
limousin,20,16,9,96,6.5,83,14:3:0,2018/08/17
lorraine,26,22,21,66,9.75,29,14:18:0,2018/08/17
midi-pyrenees,24,21,20,78,9.125,51,13:54:0,2018/08/17
nord-pas-de-calais,22,19,13,62,10,27,14:23:0,2018/08/17
normandie,19,17,15,72,10,17,14:18:0,2018/08/17
pays-de-la-loire,22,18,17,64,10,17,14:9:0,2018/08/17
picardie,21,13,17,86,8.875,21,14:22:0,2018/08/17
poitou-charentes,23,19,21,62,10,13,14:4:0,2018/08/17
rh-ne-alpes,23,20,19,77,9.125,30,14:3:0,2018/08/17
provence-alpes-c-te-d-azur,29,27,17,46,10,7,13:53:0,2018/08/17
alsace,26,22,11,64,10,29,14:12:0,2018/08/18
aquitaine,27,22,11,47,10,4,13:56:0,2018/08/18
ardeche,26,22,23,61,10,16,13:56:0,2018/08/18
auvergne,23,19,13,57,7.75,37,14:0:0,2018/08/18
bourgogne,24,21,13,58,10,12,14:7:0,2018/08/18
bretagne,23,18,10,71,10,18,14:10:0,2018/08/18
centre,25,21,9,51,10,7,14:9:0,2018/08/18
champagne-ardenne,24,19,9,53,10,10,14:15:0,2018/08/18
corse,25,24,5,67,9.375,21,13:45:0,2018/08/18
franche-comte,24,20,12,71,7,28,14:6:0,2018/08/18
ile-de-re,24,20,19,57,10,7,14:2:0,2018/08/18
ile-de-france,25,19,11,55,10,10,14:14:0,2018/08/18
languedoc-roussillon,28,25,22,62,10,11,13:52:0,2018/08/18
limousin,26,21,8,55,10,22,14:1:0,2018/08/18
lorraine,25,21,10,51,10,9,14:14:0,2018/08/18
midi-pyrenees,26,19,12,65,10,43,13:52:0,2018/08/18
nord-pas-de-calais,21,19,16,68,10,47,14:20:0,2018/08/18
normandie,20,18,16,75,10,56,14:15:0,2018/08/18
pays-de-la-loire,24,19,9,59,10,7,14:5:0,2018/08/18
picardie,20,14,15,92,10,43,14:18:0,2018/08/18
poitou-charentes,24,20,15,57,10,7,14:2:0,2018/08/18
rh-ne-alpes,26,21,19,61,10,46,14:0:0,2018/08/18
provence-alpes-c-te-d-azur,29,27,11,48,10,10,13:50:0,2018/08/18
alsace,28,23,9,46,10,20,14:9:0,2018/08/19
aquitaine,30,25,13,41,10,4,13:53:0,2018/08/19
ardeche,28,23,17,54,10,7,13:53:0,2018/08/19
auvergne,26,21,10,46,10,5,13:57:0,2018/08/19
bourgogne,27,22,8,52,10,2,14:3:0,2018/08/19
bretagne,26,20,12,76,10,31,14:7:0,2018/08/19
centre,28,23,12,52,10,5,14:6:0,2018/08/19
champagne-ardenne,27,21,13,60,10,8,14:12:0,2018/08/19
corse,25,20,8,67,9.375,18,13:43:0,2018/08/19
franche-comte,26,22,9,58,10,9,14:3:0,2018/08/19
ile-de-re,25,21,22,65,10,3,13:59:0,2018/08/19
ile-de-france,28,22,12,58,10,9,14:10:0,2018/08/19
languedoc-roussillon,29,26,17,58,10,9,13:49:0,2018/08/19
limousin,28,23,8,51,10,4,13:57:0,2018/08/19
lorraine,26,22,13,53,10,4,14:11:0,2018/08/19
