,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
nord-pas-de-calais,3,-1,10,90,8.375,61,8:18:0,2021/01/08
normandie,3,0,15,94,8.875,57,8:27:0,2021/01/08
pays-de-la-loire,5,-1,7,90,10,54,8:43:0,2021/01/08
picardie,3,-1,10,92,9.375,69,8:22:0,2021/01/08
poitou-charentes,5,1,9,83,10,28,8:51:0,2021/01/08
rh-ne-alpes,1,-1,11,86,9.5,92,8:54:0,2021/01/08
provence-alpes-c-te-d-azur,8,5,12,62,10,62,9:11:0,2021/01/08
alsace,1,-2,15,89,10,78,8:34:0,2021/01/09
aquitaine,5,0,15,74,10,63,9:2:0,2021/01/09
ardeche,1,-2,16,85,10,55,9:2:0,2021/01/09
auvergne,0,-5,12,95,10,81,8:56:0,2021/01/09
bourgogne,1,-3,23,91,10,49,8:44:0,2021/01/09
bretagne,4,-2,22,93,10,8,8:38:0,2021/01/09
centre,3,-1,21,90,10,32,8:40:0,2021/01/09
champagne-ardenne,2,-1,18,94,9,33,8:29:0,2021/01/09
corse,7,5,13,82,7.875,88,9:20:0,2021/01/09
franche-comte,1,-2,22,82,10,64,8:44:0,2021/01/09
ile-de-re,5,2,40,77,10,38,8:52:0,2021/01/09
ile-de-france,3,1,19,90,10,23,8:32:0,2021/01/09
languedoc-roussillon,6,3,30,68,10,74,9:10:0,2021/01/09
limousin,2,-1,17,77,10,51,8:55:0,2021/01/09
lorraine,0,-3,15,95,8,65,8:29:0,2021/01/09
midi-pyrenees,5,0,7,71,10,84,9:10:0,2021/01/09
nord-pas-de-calais,3,0,13,95,7.625,50,8:20:0,2021/01/09
normandie,4,-1,22,93,10,25,8:30:0,2021/01/09
pays-de-la-loire,4,-2,29,93,10,14,8:45:0,2021/01/09
picardie,4,-1,16,95,9,47,8:23:0,2021/01/09
poitou-charentes,5,2,40,77,10,38,8:52:0,2021/01/09
rh-ne-alpes,1,-2,11,84,10,64,8:56:0,2021/01/09
provence-alpes-c-te-d-azur,9,6,14,51,10,77,9:12:0,2021/01/09
alsace,0,-2,14,84,10,31,8:36:0,2021/01/10
aquitaine,4,0,21,70,10,10,9:4:0,2021/01/10
ardeche,0,-4,19,86,10,9,9:4:0,2021/01/10
auvergne,-2,-5,14,91,8.375,81,8:57:0,2021/01/10
bourgogne,0,-4,23,91,10,25,8:45:0,2021/01/10
bretagne,5,-2,15,92,10,6,8:39:0,2021/01/10
centre,3,-1,20,82,10,7,8:41:0,2021/01/10
champagne-ardenne,2,-2,12,94,9,20,8:31:0,2021/01/10
corse,11,6,9,91,8.375,84,9:22:0,2021/01/10
franche-comte,0,-3,24,79,10,23,8:46:0,2021/01/10
ile-de-re,5,1,36,79,10,2,8:54:0,2021/01/10
ile-de-france,4,0,12,88,10,13,8:34:0,2021/01/10
languedoc-roussillon,5,2,26,64,10,51,9:11:0,2021/01/10
limousin,1,-3,18,80,10,9,8:56:0,2021/01/10
lorraine,-1,-4,17,91,10,21,8:32:0,2021/01/10
midi-pyrenees,3,-1,16,80,10,32,9:12:0,2021/01/10
nord-pas-de-calais,4,,6,88,10,12,8:22:0,2021/01/10
normandie,5,0,8,88,10,29,8:31:0,2021/01/10
pays-de-la-loire,5,-1,24,86,10,5,8:46:0,2021/01/10
picardie,4,-1,7,90,10,8,8:25:0,2021/01/10
poitou-charentes,5,1,36,79,10,2,8:55:0,2021/01/10
rh-ne-alpes,0,-2,15,80,10,53,8:57:0,2021/01/10
provence-alpes-c-te-d-azur,7,6,16,56,10,59,9:13:0,2021/01/10
alsace,0,-3,8,88,10,15,8:38:0,2021/01/11
aquitaine,5,-2,11,90,10,9,9:5:0,2021/01/11
ardeche,1,-4,13,77,10,16,9:6:0,2021/01/11
auvergne,2,-6,5,93,10,34,8:58:0,2021/01/11
bourgogne,1,-4,9,92,10,13,8:48:0,2021/01/11
bretagne,6,0,13,90,10,49,8:42:0,2021/01/11
centre,4,-1,6,92,10,30,8:43:0,2021/01/11
champagne-ardenne,4,-1,11,88,10,52,8:32:0,2021/01/11
corse,7,4,8,87,7.75,80,9:23:0,2021/01/11
franche-comte,1,-5,8,81,10,6,8:48:0,2021/01/11
ile-de-re,5,1,18,85,10,6,8:55:0,2021/01/11
ile-de-france,4,1,8,84,10,50,8:36:0,2021/01/11
languedoc-roussillon,8,1,12,67,10,22,9:13:0,2021/01/11
limousin,3,-4,8,94,9,13,8:58:0,2021/01/11
lorraine,1,-3,6,83,10,26,8:33:0,2021/01/11
midi-pyrenees,1,-3,16,92,10,44,9:13:0,2021/01/11
nord-pas-de-calais,5,0,17,94,10,70,8:24:0,2021/01/11
normandie,6,1,18,92,10,71,8:33:0,2021/01/11
pays-de-la-loire,6,-1,8,92,10,24,8:49:0,2021/01/11
picardie,5,0,16,93,9,67,8:28:0,2021/01/11
poitou-charentes,5,1,18,85,10,6,8:56:0,2021/01/11
rh-ne-alpes,2,-3,7,81,10,38,8:58:0,2021/01/11
provence-alpes-c-te-d-azur,9,6,10,82,10,31,9:15:0,2021/01/11
alsace,3,0,22,94,8.75,96,8:39:0,2021/01/12
aquitaine,8,4,13,88,10,96,9:6:0,2021/01/12
ardeche,6,-2,17,87,10,50,9:7:0,2021/01/12
auvergne,4,0,11,93,8.25,96,9:0:0,2021/01/12
bourgogne,4,1,21,97,9,95,8:49:0,2021/01/12
bretagne,10,6,24,91,10,91,8:43:0,2021/01/12
centre,8,4,26,92,8.5,100,8:44:0,2021/01/12
champagne-ardenne,7,5,31,97,7.25,100,8:35:0,2021/01/12
corse,8,7,7,82,10,66,9:24:0,2021/01/12
franche-comte,3,0,24,97,8,100,8:49:0,2021/01/12
ile-de-re,10,9,28,83,10,95,8:57:0,2021/01/12
ile-de-france,9,6,23,95,8.5,100,8:38:0,2021/01/12
languedoc-roussillon,10,3,32,65,10,13,9:14:0,2021/01/12
limousin,4,1,11,98,1.75,100,8:59:0,2021/01/12
lorraine,4,3,30,95,6.375,100,8:35:0,2021/01/12
midi-pyrenees,5,1,19,75,10,82,9:14:0,2021/01/12
nord-pas-de-calais,8,7,30,92,6.875,97,8:25:0,2021/01/12
normandie,10,9,35,92,8.125,100,8:35:0,2021/01/12
pays-de-la-loire,11,7,27,88,10,96,8:50:0,2021/01/12
picardie,8,3,35,96,5.25,100,8:29:0,2021/01/12
poitou-charentes,10,9,28,83,10,95,8:57:0,2021/01/12
rh-ne-alpes,2,-1,6,95,7.25,97,9:0:0,2021/01/12
provence-alpes-c-te-d-azur,10,3,53,64,10,13,9:16:0,2021/01/12
alsace,4,-1,10,88,9.375,82,8:42:0,2021/01/13
aquitaine,11,9,15,92,9.75,69,9:8:0,2021/01/13
ardeche,8,5,12,93,7.25,62,9:9:0,2021/01/13
auvergne,7,6,16,95,9.125,82,9:2:0,2021/01/13
bourgogne,5,2,10,98,4.375,100,8:51:0,2021/01/13
bretagne,10,8,20,93,10,84,8:45:0,2021/01/13
centre,10,8,22,97,7.125,97,8:47:0,2021/01/13
champagne-ardenne,4,1,6,97,9.375,78,8:36:0,2021/01/13
corse,10,3,11,76,10,13,9:26:0,2021/01/13
franche-comte,5,2,11,99,3,100,8:52:0,2021/01/13
ile-de-re,11,10,25,88,10,79,8:59:0,2021/01/13
ile-de-france,9,5,20,98,5.25,97,8:39:0,2021/01/13
languedoc-roussillon,13,11,38,71,10,14,9:15:0,2021/01/13
limousin,8,7,13,97,7.375,92,9:2:0,2021/01/13
lorraine,4,-2,16,92,8,67,8:37:0,2021/01/13
midi-pyrenees,10,6,27,91,9,90,9:16:0,2021/01/13
nord-pas-de-calais,4,1,9,97,9.25,86,8:28:0,2021/01/13
normandie,10,9,28,91,9.75,88,8:37:0,2021/01/13
pays-de-la-loire,10,8,19,94,10,79,8:52:0,2021/01/13
picardie,8,3,15,97,8.125,78,8:31:0,2021/01/13
poitou-charentes,11,10,25,88,10,79,8:59:0,2021/01/13
rh-ne-alpes,5,4,5,98,7.5,95,9:2:0,2021/01/13
provence-alpes-c-te-d-azur,13,10,45,74,10,25,9:17:0,2021/01/13
alsace,2,1,5,98,2.75,98,8:43:0,2021/01/14
aquitaine,10,8,17,90,9,79,9:10:0,2021/01/14
ardeche,9,4,19,86,8.375,42,9:10:0,2021/01/14
auvergne,7,4,8,92,8.875,78,9:4:0,2021/01/14
bourgogne,7,6,23,92,7.75,98,8:53:0,2021/01/14
bretagne,11,8,23,91,8,89,8:47:0,2021/01/14
centre,8,7,18,92,6.375,81,8:49:0,2021/01/14
champagne-ardenne,3,2,20,96,7.125,100,8:38:0,2021/01/14
corse,12,8,8,82,10,27,9:27:0,2021/01/14
franche-comte,6,5,17,98,7.25,100,8:54:0,2021/01/14
ile-de-re,11,10,33,92,9,81,9:1:0,2021/01/14
ile-de-france,9,8,18,89,6.625,98,8:42:0,2021/01/14
languedoc-roussillon,12,8,36,67,10,3,9:18:0,2021/01/14
limousin,7,5,13,96,5.625,92,9:3:0,2021/01/14
lorraine,2,0,12,100,3.5,100,8:39:0,2021/01/14
midi-pyrenees,8,6,22,86,9.375,84,9:17:0,2021/01/14
nord-pas-de-calais,4,3,23,96,7.5,100,8:30:0,2021/01/14
normandie,10,8,29,91,5,98,8:39:0,2021/01/14
pays-de-la-loire,12,9,26,90,9,91,8:53:0,2021/01/14
picardie,8,7,11,97,7.25,100,8:34:0,2021/01/14
poitou-charentes,11,10,33,92,9,81,9:2:0,2021/01/14
rh-ne-alpes,8,4,5,91,8.625,88,9:4:0,2021/01/14
provence-alpes-c-te-d-azur,13,10,59,68,10,3,9:20:0,2021/01/14
alsace,0,-3,10,94,7,54,8:45:0,2021/01/15
aquitaine,9,6,16,89,10,72,9:12:0,2021/01/15
ardeche,7,3,19,87,10,61,9:12:0,2021/01/15
auvergne,6,3,16,95,7.5,100,9:5:0,2021/01/15
bourgogne,6,2,17,96,7.125,88,8:55:0,2021/01/15
bretagne,7,5,18,81,10,57,8:49:0,2021/01/15
centre,8,3,22,85,8.75,72,8:51:0,2021/01/15
champagne-ardenne,2,0,17,90,8.875,72,8:41:0,2021/01/15
corse,11,9,8,77,9.375,70,9:28:0,2021/01/15
franche-comte,5,2,13,98,6.625,88,8:55:0,2021/01/15
ile-de-re,8,7,30,82,10,55,9:3:0,2021/01/15
ile-de-france,5,2,17,89,9.875,53,8:44:0,2021/01/15
languedoc-roussillon,11,9,36,69,10,28,9:19:0,2021/01/15
limousin,6,3,16,94,9.25,95,9:5:0,2021/01/15
lorraine,-1,-3,18,91,7,54,8:42:0,2021/01/15
midi-pyrenees,8,7,27,88,9.625,84,9:20:0,2021/01/15
nord-pas-de-calais,1,-1,18,88,8.25,62,8:33:0,2021/01/15
normandie,6,4,24,84,8.875,72,8:41:0,2021/01/15
pays-de-la-loire,7,5,18,90,10,48,8:56:0,2021/01/15
picardie,2,0,19,90,8.25,53,8:35:0,2021/01/15
poitou-charentes,8,7,30,82,10,55,9:3:0,2021/01/15
rh-ne-alpes,6,5,16,90,6.375,97,9:5:0,2021/01/15
provence-alpes-c-te-d-azur,11,10,41,68,10,19,9:21:0,2021/01/15
alsace,-4,-8,7,95,4,50,8:48:0,2021/01/16
aquitaine,7,2,5,82,10,70,9:13:0,2021/01/16
ardeche,3,-2,18,76,10,36,9:14:0,2021/01/16
auvergne,2,-3,3,88,9.125,69,9:7:0,2021/01/16
bourgogne,1,-3,6,91,9.375,66,8:57:0,2021/01/16
bretagne,8,2,27,95,8.5,96,8:51:0,2021/01/16
centre,1,-1,14,90,9.375,71,8:53:0,2021/01/16
champagne-ardenne,1,-2,13,87,9.625,66,8:43:0,2021/01/16
corse,10,7,9,76,9,66,9:30:0,2021/01/16
franche-comte,-1,-5,6,96,7,53,8:58:0,2021/01/16
ile-de-re,7,3,23,88,7,85,9:5:0,2021/01/16
ile-de-france,1,0,15,90,9.375,80,8:46:0,2021/01/16
languedoc-roussillon,8,3,15,59,10,26,9:21:0,2021/01/16
limousin,4,-2,6,95,7.25,80,9:8:0,2021/01/16
lorraine,-3,-7,5,95,6.625,62,8:44:0,2021/01/16
midi-pyrenees,6,0,13,89,10,47,9:21:0,2021/01/16
nord-pas-de-calais,0,-2,22,91,8.875,78,8:34:0,2021/01/16
normandie,6,1,31,91,9.5,89,8:43:0,2021/01/16
pays-de-la-loire,7,2,27,92,7.375,98,8:58:0,2021/01/16
picardie,1,-1,22,94,8.625,68,8:38:0,2021/01/16
poitou-charentes,7,3,23,88,7,85,9:5:0,2021/01/16
rh-ne-alpes,1,-1,12,83,8.625,81,9:7:0,2021/01/16
provence-alpes-c-te-d-azur,7,5,22,69,10,18,9:23:0,2021/01/16
alsace,2,0,10,100,5.25,100,8:50:0,2021/01/17
aquitaine,10,9,9,96,7.25,98,9:15:0,2021/01/17
ardeche,6,2,22,93,7.875,49,9:16:0,2021/01/17
auvergne,5,2,9,94,7.5,76,9:10:0,2021/01/17
bourgogne,4,2,13,99,5.625,81,8:59:0,2021/01/17
bretagne,8,3,9,92,7.625,70,8:54:0,2021/01/17
centre,6,4,10,94,7.5,66,8:55:0,2021/01/17
champagne-ardenne,4,2,15,98,7.375,81,8:45:0,2021/01/17
corse,9,3,9,76,9.375,56,9:32:0,2021/01/17
franche-comte,3,2,18,99,6.125,99,9:0:0,2021/01/17
ile-de-re,9,7,10,91,6.875,53,9:6:0,2021/01/17
ile-de-france,7,4,11,93,9,75,8:48:0,2021/01/17
languedoc-roussillon,12,8,21,78,10,34,9:23:0,2021/01/17
limousin,5,4,4,99,5,78,9:9:0,2021/01/17
lorraine,1,-4,17,100,6.625,99,8:46:0,2021/01/17
midi-pyrenees,9,8,28,94,8.625,92,9:23:0,2021/01/17
nord-pas-de-calais,4,2,17,93,9.625,63,8:37:0,2021/01/17
normandie,7,4,13,89,9.875,82,8:46:0,2021/01/17
pays-de-la-loire,8,4,7,94,8,45,9:0:0,2021/01/17
picardie,5,1,15,94,10,59,8:40:0,2021/01/17
poitou-charentes,9,7,10,91,6.875,53,9:6:0,2021/01/17
rh-ne-alpes,5,1,8,94,8.25,81,9:10:0,2021/01/17
provence-alpes-c-te-d-azur,10,8,52,74,10,23,9:24:0,2021/01/17
alsace,1,-1,9,99,4.5,81,8:52:0,2021/01/18
aquitaine,9,4,7,87,10,11,9:18:0,2021/01/18
ardeche,5,0,17,89,10,11,9:18:0,2021/01/18
auvergne,5,-1,5,96,9.5,56,9:11:0,2021/01/18
bourgogne,3,-1,7,95,6.375,69,9:1:0,2021/01/18
bretagne,7,2,18,94,10,70,8:55:0,2021/01/18
centre,5,1,12,94,10,37,8:58:0,2021/01/18
champagne-ardenne,4,0,15,96,7,72,8:47:0,2021/01/18
corse,11,2,9,70,10,31,9:34:0,2021/01/18
franche-comte,2,0,5,99,6.125,91,9:1:0,2021/01/18
ile-de-re,7,5,14,84,10,24,9:8:0,2021/01/18
ile-de-france,6,3,13,94,9,60,8:51:0,2021/01/18
languedoc-roussillon,10,5,17,64,10,12,9:25:0,2021/01/18
limousin,6,-1,4,97,7,28,9:11:0,2021/01/18
lorraine,2,0,14,99,5,87,8:48:0,2021/01/18
midi-pyrenees,8,2,3,88,10,23,9:24:0,2021/01/18
nord-pas-de-calais,4,1,20,94,10,60,8:39:0,2021/01/18
normandie,6,2,20,93,9.375,76,8:48:0,2021/01/18
pays-de-la-loire,7,3,15,92,10,65,9:2:0,2021/01/18
picardie,5,1,18,94,9,56,8:43:0,2021/01/18
poitou-charentes,7,5,14,84,10,24,9:9:0,2021/01/18
rh-ne-alpes,4,0,6,95,8,61,9:11:0,2021/01/18
provence-alpes-c-te-d-azur,9,5,29,68,10,6,9:27:0,2021/01/18
alsace,3,-1,18,87,8,75,8:54:0,2021/01/19
aquitaine,11,2,10,85,10,4,9:19:0,2021/01/19
ardeche,6,0,10,74,10,11,9:20:0,2021/01/19
auvergne,9,0,10,67,10,6,9:13:0,2021/01/19
bourgogne,3,-1,19,94,9,30,9:4:0,2021/01/19
