,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
centre,11,10,21,87,9.375,73,8:23:0,2020/12/19
champagne-ardenne,9,7,18,91,7.375,68,8:12:0,2020/12/19
corse,17,12,10,72,10,40,9:7:0,2020/12/19
franche-comte,10,6,5,87,10,41,8:28:0,2020/12/19
ile-de-re,13,12,26,90,8.5,87,8:37:0,2020/12/19
ile-de-france,11,10,18,87,8,71,8:15:0,2020/12/19
languedoc-roussillon,14,10,38,90,8.875,85,8:56:0,2020/12/19
limousin,10,9,17,96,8.25,72,8:40:0,2020/12/19
lorraine,10,7,18,89,10,36,8:13:0,2020/12/19
midi-pyrenees,13,8,10,89,9.375,55,8:57:0,2020/12/19
nord-pas-de-calais,10,9,30,89,8,80,8:2:0,2020/12/19
normandie,11,10,21,88,9.75,56,8:12:0,2020/12/19
pays-de-la-loire,12,11,22,90,9.25,63,8:29:0,2020/12/19
picardie,11,10,27,89,9,81,8:6:0,2020/12/19
poitou-charentes,13,12,26,90,8.5,87,8:38:0,2020/12/19
rh-ne-alpes,12,8,18,84,10,36,8:40:0,2020/12/19
provence-alpes-c-te-d-azur,15,13,32,80,10,72,8:58:0,2020/12/19
alsace,8,7,8,94,8,86,8:17:0,2020/12/20
aquitaine,13,9,13,91,9.75,57,8:48:0,2020/12/20
ardeche,9,6,8,98,7.25,75,8:48:0,2020/12/20
auvergne,11,7,5,95,9.125,66,8:41:0,2020/12/20
bourgogne,10,8,11,96,8.5,88,8:29:0,2020/12/20
bretagne,11,6,15,90,10,80,8:21:0,2020/12/20
centre,10,7,13,94,9,60,8:24:0,2020/12/20
champagne-ardenne,9,7,16,95,10,46,8:11:0,2020/12/20
corse,15,10,9,77,10,56,9:8:0,2020/12/20
franche-comte,9,8,6,98,7.5,83,8:29:0,2020/12/20
ile-de-re,12,11,15,82,9.625,62,8:37:0,2020/12/20
ile-de-france,10,8,13,90,10,55,8:15:0,2020/12/20
languedoc-roussillon,14,13,8,88,9.75,78,8:56:0,2020/12/20
limousin,8,6,8,98,4.625,96,8:40:0,2020/12/20
lorraine,9,8,13,93,4.625,88,8:12:0,2020/12/20
midi-pyrenees,13,9,6,93,9,43,8:56:0,2020/12/20
nord-pas-de-calais,8,7,21,93,10,42,8:1:0,2020/12/20
normandie,9,7,19,91,10,49,8:12:0,2020/12/20
pays-de-la-loire,12,8,14,90,10,76,8:29:0,2020/12/20
picardie,9,6,18,93,10,41,8:5:0,2020/12/20
poitou-charentes,12,11,15,82,9.625,62,8:37:0,2020/12/20
rh-ne-alpes,9,7,4,95,8.125,89,8:41:0,2020/12/20
provence-alpes-c-te-d-azur,14,13,12,87,9.5,68,8:59:0,2020/12/20
alsace,8,5,12,91,9.5,57,8:17:0,2020/12/21
aquitaine,12,10,16,92,9.875,87,8:47:0,2020/12/21
ardeche,9,5,8,86,10,48,8:48:0,2020/12/21
auvergne,9,4,10,88,9.375,55,8:40:0,2020/12/21
bourgogne,8,4,20,96,8,74,8:28:0,2020/12/21
bretagne,15,11,37,94,9.375,99,8:22:0,2020/12/21
centre,10,8,26,92,7.375,89,8:23:0,2020/12/21
champagne-ardenne,8,5,31,95,8.125,88,8:12:0,2020/12/21
corse,14,11,6,82,10,41,9:7:0,2020/12/21
franche-comte,9,4,6,92,8.375,62,8:28:0,2020/12/21
ile-de-re,14,11,40,94,6.625,91,8:37:0,2020/12/21
ile-de-france,10,8,26,90,7.125,91,8:15:0,2020/12/21
languedoc-roussillon,12,10,6,75,10,40,8:56:0,2020/12/21
limousin,8,7,16,95,7.125,99,8:40:0,2020/12/21
lorraine,7,4,19,96,5.375,79,8:13:0,2020/12/21
midi-pyrenees,10,6,13,86,9,62,8:57:0,2020/12/21
nord-pas-de-calais,10,6,37,92,8.5,82,8:2:0,2020/12/21
normandie,15,10,39,89,8,97,8:12:0,2020/12/21
pays-de-la-loire,15,11,33,93,9.25,99,8:29:0,2020/12/21
picardie,11,7,37,92,8.375,89,8:6:0,2020/12/21
poitou-charentes,14,11,40,94,6.625,91,8:38:0,2020/12/21
rh-ne-alpes,10,5,14,91,9.625,59,8:40:0,2020/12/21
provence-alpes-c-te-d-azur,14,12,4,85,10,37,8:58:0,2020/12/21
alsace,13,11,18,88,8.625,77,8:17:0,2020/12/22
aquitaine,17,13,12,91,10,49,8:48:0,2020/12/22
ardeche,14,7,6,90,10,24,8:48:0,2020/12/22
auvergne,14,9,11,90,10,43,8:41:0,2020/12/22
bourgogne,12,10,24,92,10,85,8:29:0,2020/12/22
bretagne,15,13,32,94,9,99,8:21:0,2020/12/22
centre,14,13,22,92,7.25,93,8:24:0,2020/12/22
champagne-ardenne,13,9,25,89,8.75,82,8:11:0,2020/12/22
corse,14,11,4,84,10,71,9:8:0,2020/12/22
franche-comte,11,7,21,92,8.75,81,8:29:0,2020/12/22
ile-de-re,14,14,31,89,10,83,8:37:0,2020/12/22
ile-de-france,14,13,19,90,8.375,94,8:15:0,2020/12/22
languedoc-roussillon,16,11,8,81,10,7,8:56:0,2020/12/22
limousin,13,10,10,98,5.625,76,8:40:0,2020/12/22
lorraine,13,12,30,91,8.25,92,8:12:0,2020/12/22
midi-pyrenees,16,11,14,89,10,30,8:56:0,2020/12/22
nord-pas-de-calais,13,12,31,90,9.25,100,8:1:0,2020/12/22
normandie,14,13,23,91,8.5,91,8:12:0,2020/12/22
pays-de-la-loire,15,14,26,91,8,93,8:29:0,2020/12/22
picardie,14,13,27,89,9.125,99,8:5:0,2020/12/22
poitou-charentes,14,14,31,89,10,83,8:37:0,2020/12/22
rh-ne-alpes,13,8,8,86,9,47,8:41:0,2020/12/22
provence-alpes-c-te-d-azur,15,12,13,81,10,16,8:59:0,2020/12/22
alsace,12,10,14,87,7.75,72,8:18:0,2020/12/23
aquitaine,15,11,19,88,9.375,58,8:48:0,2020/12/23
ardeche,11,8,10,97,4,84,8:48:0,2020/12/23
auvergne,14,9,10,81,10,48,8:40:0,2020/12/23
bourgogne,12,8,22,93,10,78,8:28:0,2020/12/23
bretagne,14,12,43,94,7.25,90,8:22:0,2020/12/23
centre,13,11,21,92,7.25,73,8:23:0,2020/12/23
champagne-ardenne,13,12,23,94,6,99,8:12:0,2020/12/23
corse,15,11,8,88,10,49,9:7:0,2020/12/23
franche-comte,13,9,17,90,8.75,73,8:28:0,2020/12/23
ile-de-re,14,13,32,90,9.375,65,8:38:0,2020/12/23
ile-de-france,13,12,20,90,7.5,94,8:15:0,2020/12/23
languedoc-roussillon,13,12,19,93,10,66,8:56:0,2020/12/23
limousin,12,9,16,91,8.5,62,8:40:0,2020/12/23
lorraine,12,11,23,90,9,89,8:13:0,2020/12/23
midi-pyrenees,14,10,22,88,10,29,8:57:0,2020/12/23
nord-pas-de-calais,12,6,30,96,6.875,92,8:2:0,2020/12/23
normandie,13,12,28,94,7.5,88,8:12:0,2020/12/23
pays-de-la-loire,14,13,38,92,8.5,80,8:29:0,2020/12/23
picardie,13,10,30,96,8.25,96,8:6:0,2020/12/23
poitou-charentes,14,13,32,90,9.375,65,8:38:0,2020/12/23
rh-ne-alpes,13,9,19,90,10,36,8:40:0,2020/12/23
provence-alpes-c-te-d-azur,14,12,22,89,10,66,8:58:0,2020/12/23
alsace,11,8,24,82,8.5,98,8:17:0,2020/12/24
aquitaine,10,9,18,75,9,55,8:48:0,2020/12/24
ardeche,10,8,5,87,7.75,79,8:49:0,2020/12/24
auvergne,9,6,15,86,8.5,85,8:41:0,2020/12/24
bourgogne,9,7,32,91,8.5,88,8:29:0,2020/12/24
bretagne,10,7,30,83,9.625,91,8:22:0,2020/12/24
centre,9,6,30,83,7.75,93,8:24:0,2020/12/24
champagne-ardenne,8,6,26,91,9.5,87,8:11:0,2020/12/24
corse,14,13,13,89,10,85,9:8:0,2020/12/24
franche-comte,10,6,32,92,7.875,90,8:29:0,2020/12/24
ile-de-re,11,9,41,80,10,75,8:37:0,2020/12/24
ile-de-france,9,7,27,75,8.75,91,8:15:0,2020/12/24
languedoc-roussillon,12,11,24,67,10,47,8:57:0,2020/12/24
limousin,6,5,16,95,8.875,94,8:40:0,2020/12/24
lorraine,8,5,34,89,9,85,8:13:0,2020/12/24
midi-pyrenees,10,8,29,82,9.25,73,8:56:0,2020/12/24
nord-pas-de-calais,8,6,31,92,8.25,96,8:2:0,2020/12/24
normandie,9,6,44,82,9.125,88,8:13:0,2020/12/24
pays-de-la-loire,10,7,28,87,9.625,74,8:30:0,2020/12/24
picardie,8,6,31,93,8.25,89,8:6:0,2020/12/24
poitou-charentes,11,9,41,80,10,75,8:37:0,2020/12/24
rh-ne-alpes,11,9,17,65,8,79,8:41:0,2020/12/24
provence-alpes-c-te-d-azur,13,12,31,86,8.625,53,8:59:0,2020/12/24
alsace,4,2,11,90,7.5,77,8:18:0,2020/12/25
aquitaine,6,3,18,79,10,57,8:48:0,2020/12/25
ardeche,4,2,35,81,8.875,39,8:49:0,2020/12/25
auvergne,2,1,23,96,2.625,98,8:41:0,2020/12/25
bourgogne,4,1,21,91,9.25,53,8:28:0,2020/12/25
bretagne,5,3,22,79,10,47,8:22:0,2020/12/25
centre,6,3,19,86,10,76,8:24:0,2020/12/25
champagne-ardenne,4,2,18,89,10,48,8:12:0,2020/12/25
corse,11,9,27,80,10,69,9:7:0,2020/12/25
franche-comte,3,0,15,97,7.625,71,8:30:0,2020/12/25
ile-de-re,7,5,33,81,10,39,8:38:0,2020/12/25
ile-de-france,6,5,19,79,8.625,75,8:16:0,2020/12/25
languedoc-roussillon,10,7,35,68,10,19,8:57:0,2020/12/25
limousin,3,1,15,96,4.375,89,8:41:0,2020/12/25
lorraine,3,0,18,95,8.625,34,8:13:0,2020/12/25
midi-pyrenees,6,3,26,87,7.25,88,8:57:0,2020/12/25
nord-pas-de-calais,5,4,20,83,9.875,76,8:2:0,2020/12/25
normandie,5,1,28,80,9.5,90,8:13:0,2020/12/25
pays-de-la-loire,6,2,21,83,10,16,8:30:0,2020/12/25
picardie,5,4,21,91,9,81,8:6:0,2020/12/25
poitou-charentes,7,5,33,81,10,39,8:38:0,2020/12/25
rh-ne-alpes,4,3,25,83,6.625,98,8:41:0,2020/12/25
provence-alpes-c-te-d-azur,11,7,59,68,10,20,8:59:0,2020/12/25
alsace,3,0,6,87,10,30,8:19:0,2020/12/26
aquitaine,6,2,8,86,10,23,8:49:0,2020/12/26
ardeche,2,1,30,65,10,6,8:49:0,2020/12/26
auvergne,1,-2,14,93,7.75,83,8:41:0,2020/12/26
bourgogne,3,-1,9,92,10,46,8:29:0,2020/12/26
bretagne,7,3,19,83,9.375,88,8:23:0,2020/12/26
centre,4,0,14,90,10,54,8:24:0,2020/12/26
champagne-ardenne,4,0,18,95,8,58,8:13:0,2020/12/26
corse,9,3,12,78,9.25,64,9:8:0,2020/12/26
franche-comte,2,-2,5,94,7,29,8:30:0,2020/12/26
ile-de-re,7,3,14,77,10,43,8:39:0,2020/12/26
ile-de-france,5,3,14,78,10,68,8:16:0,2020/12/26
languedoc-roussillon,8,5,31,52,10,6,8:57:0,2020/12/26
limousin,2,0,8,94,9,85,8:41:0,2020/12/26
lorraine,2,-1,11,90,10,49,8:14:0,2020/12/26
midi-pyrenees,4,1,20,90,9.875,47,8:58:0,2020/12/26
nord-pas-de-calais,4,2,27,87,9,84,8:3:0,2020/12/26
normandie,6,2,26,84,9,86,8:13:0,2020/12/26
pays-de-la-loire,7,1,14,82,10,73,8:30:0,2020/12/26
picardie,5,1,25,87,10,84,8:7:0,2020/12/26
poitou-charentes,7,3,14,77,10,43,8:39:0,2020/12/26
rh-ne-alpes,2,0,19,84,10,53,8:41:0,2020/12/26
provence-alpes-c-te-d-azur,8,5,22,60,10,8,8:59:0,2020/12/26
alsace,4,0,22,77,9.375,65,8:19:0,2020/12/27
aquitaine,9,6,36,79,8,99,8:49:0,2020/12/27
ardeche,2,-1,15,75,10,76,8:50:0,2020/12/27
auvergne,5,-2,22,88,9.875,70,8:42:0,2020/12/27
bourgogne,4,0,40,83,9.25,81,8:30:0,2020/12/27
bretagne,9,8,48,88,9.5,85,8:23:0,2020/12/27
centre,7,6,45,89,7.625,97,8:25:0,2020/12/27
champagne-ardenne,6,5,47,88,9.125,98,8:13:0,2020/12/27
corse,9,4,9,63,10,42,9:9:0,2020/12/27
franche-comte,5,-1,31,81,9.875,79,8:30:0,2020/12/27
ile-de-re,11,10,67,83,8.25,97,8:39:0,2020/12/27
ile-de-france,8,7,43,82,8.125,98,8:16:0,2020/12/27
languedoc-roussillon,7,3,10,67,10,59,8:58:0,2020/12/27
limousin,4,1,30,92,8.125,99,8:42:0,2020/12/27
lorraine,3,1,40,88,5.25,100,8:15:0,2020/12/27
midi-pyrenees,6,0,13,81,9.375,50,8:58:0,2020/12/27
nord-pas-de-calais,7,3,53,87,7.625,89,8:4:0,2020/12/27
normandie,8,7,47,87,7.625,92,8:14:0,2020/12/27
pays-de-la-loire,10,9,48,86,8.125,89,8:31:0,2020/12/27
picardie,8,7,50,87,8.25,91,8:8:0,2020/12/27
poitou-charentes,11,10,67,83,8.25,97,8:40:0,2020/12/27
rh-ne-alpes,4,0,30,78,10,67,8:42:0,2020/12/27
provence-alpes-c-te-d-azur,8,5,13,59,9.875,61,9:0:0,2020/12/27
alsace,4,2,15,97,7.375,77,8:19:0,2020/12/28
aquitaine,9,7,34,84,8.25,80,8:50:0,2020/12/28
ardeche,5,2,13,95,6.125,79,8:51:0,2020/12/28
auvergne,5,0,20,92,7.25,80,8:43:0,2020/12/28
bourgogne,4,3,33,94,7.75,86,8:31:0,2020/12/28
bretagne,7,3,40,83,8.5,76,8:24:0,2020/12/28
centre,5,2,27,89,8.5,76,8:26:0,2020/12/28
champagne-ardenne,4,3,26,91,8.625,77,8:13:0,2020/12/28
corse,12,9,37,89,7.875,85,9:10:0,2020/12/28
franche-comte,3,3,26,96,7.25,79,8:31:0,2020/12/28
ile-de-re,10,8,62,76,8.5,90,8:39:0,2020/12/28
ile-de-france,5,4,22,79,8.5,82,8:17:0,2020/12/28
languedoc-roussillon,10,7,41,78,9.625,49,8:58:0,2020/12/28
limousin,4,2,18,96,5.375,97,8:42:0,2020/12/28
lorraine,3,2,18,96,3.375,94,8:15:0,2020/12/28
midi-pyrenees,7,5,44,80,9,89,8:58:0,2020/12/28
nord-pas-de-calais,4,3,21,93,8.625,83,8:4:0,2020/12/28
normandie,4,2,24,94,6.75,87,8:15:0,2020/12/28
pays-de-la-loire,8,4,41,84,9.25,71,8:31:0,2020/12/28
picardie,4,3,23,92,8.75,85,8:8:0,2020/12/28
poitou-charentes,10,8,62,76,8.5,90,8:39:0,2020/12/28
rh-ne-alpes,6,4,24,81,8.25,81,8:43:0,2020/12/28
provence-alpes-c-te-d-azur,11,9,41,68,7.875,79,9:1:0,2020/12/28
alsace,4,2,19,90,7.75,93,8:20:0,2020/12/29
aquitaine,9,6,18,77,9.5,73,8:50:0,2020/12/29
ardeche,5,3,8,97,8.5,86,8:51:0,2020/12/29
auvergne,4,1,15,91,7.5,92,8:44:0,2020/12/29
bourgogne,4,2,23,89,8.625,89,8:31:0,2020/12/29
bretagne,7,3,18,95,10,64,8:24:0,2020/12/29
centre,4,2,21,90,9.625,88,8:26:0,2020/12/29
champagne-ardenne,3,2,15,97,4.25,97,8:14:0,2020/12/29
corse,10,8,13,83,6.375,86,9:9:0,2020/12/29
franche-comte,3,2,26,90,8.25,90,8:32:0,2020/12/29
ile-de-re,9,8,30,79,9.5,88,8:40:0,2020/12/29
ile-de-france,5,3,17,89,7.375,94,8:18:0,2020/12/29
languedoc-roussillon,9,8,23,73,10,54,8:59:0,2020/12/29
limousin,4,3,13,95,6.625,100,8:43:0,2020/12/29
lorraine,2,1,31,96,2.625,95,8:15:0,2020/12/29
midi-pyrenees,6,4,26,91,6.875,89,8:59:0,2020/12/29
nord-pas-de-calais,4,2,12,94,7.875,89,8:5:0,2020/12/29
normandie,5,1,17,90,8.875,84,8:15:0,2020/12/29
pays-de-la-loire,8,4,17,91,9.5,58,8:32:0,2020/12/29
picardie,4,1,12,97,7.125,87,8:8:0,2020/12/29
poitou-charentes,9,8,30,79,9.5,88,8:40:0,2020/12/29
rh-ne-alpes,7,4,19,88,8,79,8:44:0,2020/12/29
provence-alpes-c-te-d-azur,10,9,30,66,9.875,59,9:1:0,2020/12/29
alsace,4,2,11,89,9.625,81,8:21:0,2020/12/30
aquitaine,8,5,10,84,9.875,59,8:51:0,2020/12/30
ardeche,4,1,10,92,9.375,54,8:51:0,2020/12/30
auvergne,3,-1,10,96,8,78,8:44:0,2020/12/30
bourgogne,3,1,9,96,6.5,79,8:31:0,2020/12/30
bretagne,6,3,18,92,9.5,69,8:25:0,2020/12/30
centre,5,2,12,93,9.625,93,8:27:0,2020/12/30
champagne-ardenne,4,2,14,96,7,93,8:15:0,2020/12/30
corse,9,6,19,84,7.75,80,9:10:0,2020/12/30
franche-comte,3,2,10,95,5.375,99,8:33:0,2020/12/30
ile-de-re,8,6,29,78,9.875,64,8:41:0,2020/12/30
ile-de-france,6,2,13,88,10,88,8:19:0,2020/12/30
languedoc-roussillon,9,7,31,79,9,30,8:59:0,2020/12/30
limousin,4,2,11,98,4.875,89,8:44:0,2020/12/30
lorraine,3,2,17,96,4.75,99,8:16:0,2020/12/30
midi-pyrenees,7,5,25,86,9.625,81,9:0:0,2020/12/30
nord-pas-de-calais,5,2,16,92,9.875,82,8:6:0,2020/12/30
normandie,5,3,18,88,9.75,82,8:16:0,2020/12/30
pays-de-la-loire,7,3,18,91,9.875,62,8:32:0,2020/12/30
picardie,5,2,13,93,10,90,8:9:0,2020/12/30
poitou-charentes,8,6,29,78,9.875,64,8:41:0,2020/12/30
rh-ne-alpes,4,2,9,87,8.625,68,8:44:0,2020/12/30
provence-alpes-c-te-d-azur,9,7,33,74,9.5,36,9:1:0,2020/12/30
alsace,4,0,16,88,9.125,81,8:22:0,2020/12/31
aquitaine,10,9,21,82,9.125,77,8:51:0,2020/12/31
ardeche,2,-1,10,90,9,76,8:52:0,2020/12/31
auvergne,5,2,13,94,7.75,79,8:44:0,2020/12/31
bourgogne,3,1,30,96,8,94,8:32:0,2020/12/31
bretagne,6,4,25,92,9.125,65,8:26:0,2020/12/31
centre,6,5,17,94,7.125,88,8:28:0,2020/12/31
champagne-ardenne,5,3,21,96,6.25,98,8:16:0,2020/12/31
corse,10,8,10,80,10,69,9:11:0,2020/12/31
franche-comte,4,0,19,94,8.375,89,8:34:0,2020/12/31
ile-de-re,11,7,35,82,8.875,66,8:42:0,2020/12/31
ile-de-france,6,5,17,91,9.375,88,8:20:0,2020/12/31
languedoc-roussillon,8,5,7,80,7.375,64,9:0:0,2020/12/31
limousin,6,4,14,97,7.625,96,8:44:0,2020/12/31
lorraine,3,1,21,95,7.75,100,8:17:0,2020/12/31
midi-pyrenees,7,5,23,81,5.875,91,9:1:0,2020/12/31
nord-pas-de-calais,5,4,23,94,7.5,96,8:7:0,2020/12/31
normandie,6,4,24,94,8.5,80,8:17:0,2020/12/31
pays-de-la-loire,7,5,23,92,9.25,68,8:33:0,2020/12/31
picardie,5,4,25,94,7.75,92,8:10:0,2020/12/31
poitou-charentes,11,7,35,82,8.875,66,8:42:0,2020/12/31
rh-ne-alpes,4,0,24,84,8,84,8:44:0,2020/12/31
provence-alpes-c-te-d-azur,10,5,17,72,10,55,9:2:0,2020/12/31
