,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
corse,13,12,26,91,10,25,9:14:0,2018/01/04
franche-comte,12,10,38,95,8.5,100,8:37:0,2018/01/04
ile-de-re,14,13,46,92,10,99,8:45:0,2018/01/04
ile-de-france,14,10,33,85,8.375,78,8:24:0,2018/01/04
languedoc-roussillon,16,14,31,72,10,49,9:3:0,2018/01/04
limousin,13,11,19,95,8.125,100,8:48:0,2018/01/04
lorraine,12,7,36,93,9,90,8:22:0,2018/01/04
midi-pyrenees,15,13,27,85,10,85,9:4:0,2018/01/04
nord-pas-de-calais,12,8,44,96,9,73,8:12:0,2018/01/04
normandie,13,11,45,90,8.625,79,8:21:0,2018/01/04
pays-de-la-loire,14,13,45,89,10,91,8:37:0,2018/01/04
picardie,13,8,43,93,8.625,81,8:14:0,2018/01/04
poitou-charentes,14,13,46,88,10,99,8:46:0,2018/01/04
rh-ne-alpes,13,11,13,86,8.5,89,8:48:0,2018/01/04
provence-alpes-c-te-d-azur,16,14,43,74,10,22,9:5:0,2018/01/04
alsace,11,10,14,91,8.625,77,8:27:0,2018/01/05
aquitaine,14,11,12,91,8.75,96,8:56:0,2018/01/05
ardeche,12,9,7,88,9.375,54,8:57:0,2018/01/05
auvergne,10,7,17,90,8.125,84,8:50:0,2018/01/05
bourgogne,12,10,24,93,7.75,82,8:38:0,2018/01/05
bretagne,11,7,23,87,9.875,56,8:31:0,2018/01/05
centre,11,10,20,90,9.625,87,8:34:0,2018/01/05
champagne-ardenne,9,8,18,94,10,74,8:22:0,2018/01/05
corse,14,11,6,80,10,12,9:15:0,2018/01/05
franche-comte,11,10,26,92,9.5,79,8:39:0,2018/01/05
ile-de-re,13,10,24,87,9.75,81,8:46:0,2018/01/05
ile-de-france,11,8,20,90,9,67,8:26:0,2018/01/05
languedoc-roussillon,14,12,11,84,10,20,9:4:0,2018/01/05
limousin,11,8,13,96,6.125,100,8:49:0,2018/01/05
lorraine,9,8,24,93,8.75,95,8:23:0,2018/01/05
midi-pyrenees,15,11,11,84,9.875,42,9:5:0,2018/01/05
nord-pas-de-calais,10,8,26,89,9.75,54,8:13:0,2018/01/05
normandie,11,8,32,84,10,41,8:22:0,2018/01/05
pays-de-la-loire,12,10,21,85,9.875,63,8:38:0,2018/01/05
picardie,9,5,25,91,9.875,58,8:16:0,2018/01/05
poitou-charentes,13,10,24,87,9.75,81,8:47:0,2018/01/05
rh-ne-alpes,13,10,21,85,8.25,62,8:49:0,2018/01/05
provence-alpes-c-te-d-azur,15,12,13,85,10,9,9:6:0,2018/01/05
alsace,8,7,4,93,9.75,73,8:29:0,2018/01/06
aquitaine,9,7,5,90,10,95,8:57:0,2018/01/06
ardeche,10,8,19,90,8.25,68,8:59:0,2018/01/06
auvergne,6,4,8,98,3.5,97,8:51:0,2018/01/06
bourgogne,8,7,8,96,3.875,91,8:39:0,2018/01/06
bretagne,8,5,12,92,10,49,8:33:0,2018/01/06
centre,7,6,6,91,5.375,91,8:35:0,2018/01/06
champagne-ardenne,7,6,8,97,4.625,90,8:23:0,2018/01/06
corse,14,11,9,82,10,13,9:16:0,2018/01/06
franche-comte,11,7,6,92,6,66,8:40:0,2018/01/06
ile-de-re,10,8,12,84,10,85,8:47:0,2018/01/06
ile-de-france,7,6,10,91,8,84,8:27:0,2018/01/06
languedoc-roussillon,13,12,28,91,9.875,55,9:5:0,2018/01/06
limousin,6,4,11,93,7,94,8:50:0,2018/01/06
lorraine,7,6,9,98,4,100,8:24:0,2018/01/06
midi-pyrenees,9,7,12,90,8,100,9:6:0,2018/01/06
nord-pas-de-calais,6,4,12,94,9,79,8:14:0,2018/01/06
normandie,7,5,15,87,10,55,8:24:0,2018/01/06
pays-de-la-loire,9,7,8,83,10,91,8:40:0,2018/01/06
picardie,6,4,18,94,7,80,8:18:0,2018/01/06
poitou-charentes,10,9,5,77,10,85,8:48:0,2018/01/06
rh-ne-alpes,12,8,27,88,9.375,64,8:50:0,2018/01/06
provence-alpes-c-te-d-azur,14,13,33,81,10,30,9:7:0,2018/01/06
alsace,7,5,21,90,10,79,8:30:0,2018/01/07
aquitaine,13,10,12,91,9.875,88,8:59:0,2018/01/07
ardeche,10,6,7,78,10,62,9:0:0,2018/01/07
auvergne,8,4,9,96,4.25,94,8:52:0,2018/01/07
bourgogne,8,6,20,85,9,79,8:40:0,2018/01/07
bretagne,7,5,35,85,9.875,94,8:34:0,2018/01/07
centre,7,6,29,88,8.875,100,8:36:0,2018/01/07
champagne-ardenne,7,5,24,85,9.875,89,8:25:0,2018/01/07
corse,13,12,27,75,10,42,9:17:0,2018/01/07
franche-comte,9,6,11,80,10,70,8:41:0,2018/01/07
ile-de-re,11,9,40,87,8.375,80,8:49:0,2018/01/07
ile-de-france,7,6,27,83,8.875,100,8:28:0,2018/01/07
languedoc-roussillon,13,12,28,84,8.625,80,9:6:0,2018/01/07
limousin,10,7,15,89,7.625,94,8:51:0,2018/01/07
lorraine,6,5,28,89,9,100,8:26:0,2018/01/07
midi-pyrenees,14,11,39,84,9.5,56,9:7:0,2018/01/07
nord-pas-de-calais,5,3,32,85,10,91,8:16:0,2018/01/07
normandie,6,5,42,87,7,100,8:26:0,2018/01/07
pays-de-la-loire,9,7,40,89,8.375,98,8:41:0,2018/01/07
picardie,5,2,35,86,10,96,8:19:0,2018/01/07
poitou-charentes,11,9,40,87,8.375,80,8:50:0,2018/01/07
rh-ne-alpes,8,5,7,89,10,60,8:52:0,2018/01/07
provence-alpes-c-te-d-azur,15,14,53,70,10,46,9:9:0,2018/01/07
alsace,7,5,11,91,9,61,8:32:0,2018/01/08
aquitaine,11,9,15,92,8.875,60,9:0:0,2018/01/08
ardeche,8,6,8,93,9.875,76,9:1:0,2018/01/08
auvergne,8,4,8,92,6.75,58,8:53:0,2018/01/08
bourgogne,7,5,16,85,10,78,8:42:0,2018/01/08
bretagne,8,5,21,94,8,73,8:36:0,2018/01/08
centre,8,5,18,92,10,70,8:38:0,2018/01/08
champagne-ardenne,7,4,15,89,10,65,8:27:0,2018/01/08
corse,13,12,31,86,9.375,55,9:18:0,2018/01/08
franche-comte,9,6,10,82,10,60,8:43:0,2018/01/08
ile-de-re,10,8,27,91,9.875,58,8:51:0,2018/01/08
ile-de-france,8,5,17,90,10,66,8:30:0,2018/01/08
languedoc-roussillon,12,9,29,97,8.875,93,9:7:0,2018/01/08
limousin,8,5,8,96,7,68,8:53:0,2018/01/08
lorraine,7,5,26,88,10,83,8:28:0,2018/01/08
midi-pyrenees,10,7,5,83,9.75,53,9:8:0,2018/01/08
nord-pas-de-calais,5,1,18,91,10,58,8:18:0,2018/01/08
normandie,6,5,24,90,10,81,8:27:0,2018/01/08
pays-de-la-loire,9,6,26,90,10,63,8:43:0,2018/01/08
picardie,5,2,19,94,9,64,8:21:0,2018/01/08
poitou-charentes,10,8,27,85,9.875,58,8:51:0,2018/01/08
rh-ne-alpes,7,4,6,88,9,79,8:53:0,2018/01/08
provence-alpes-c-te-d-azur,15,13,40,77,8.875,78,9:10:0,2018/01/08
alsace,7,4,6,86,7.5,76,8:34:0,2018/01/09
aquitaine,11,7,15,77,9,55,9:1:0,2018/01/09
ardeche,8,5,18,97,7.875,66,9:2:0,2018/01/09
auvergne,6,3,10,90,8,55,8:55:0,2018/01/09
bourgogne,6,4,17,93,7.25,73,8:44:0,2018/01/09
bretagne,10,4,19,98,7.375,92,8:38:0,2018/01/09
centre,8,5,14,95,5,82,8:39:0,2018/01/09
champagne-ardenne,7,4,13,95,6,75,8:28:0,2018/01/09
corse,10,9,10,84,9.875,24,9:19:0,2018/01/09
franche-comte,6,5,11,93,10,81,8:44:0,2018/01/09
ile-de-re,11,9,27,89,9.875,77,8:52:0,2018/01/09
ile-de-france,8,5,13,93,9,86,8:32:0,2018/01/09
languedoc-roussillon,11,10,16,77,9.875,42,9:9:0,2018/01/09
limousin,6,4,12,92,6.5,75,8:55:0,2018/01/09
lorraine,7,4,14,93,8,82,8:29:0,2018/01/09
midi-pyrenees,11,6,14,78,10,47,9:9:0,2018/01/09
nord-pas-de-calais,6,3,15,95,8,85,8:20:0,2018/01/09
normandie,9,4,21,94,9,71,8:29:0,2018/01/09
pays-de-la-loire,11,6,20,96,7.625,70,8:45:0,2018/01/09
picardie,6,3,17,97,5.5,88,8:22:0,2018/01/09
poitou-charentes,11,9,27,89,9.875,77,8:52:0,2018/01/09
rh-ne-alpes,8,5,25,97,6,78,8:54:0,2018/01/09
provence-alpes-c-te-d-azur,13,11,26,72,9.375,45,9:12:0,2018/01/09
alsace,9,5,10,81,9,67,8:35:0,2018/01/10
aquitaine,12,10,13,83,9.875,55,9:2:0,2018/01/10
ardeche,9,5,9,90,9.875,52,9:4:0,2018/01/10
auvergne,6,2,13,92,9.375,49,8:57:0,2018/01/10
bourgogne,8,6,19,88,7.375,69,8:45:0,2018/01/10
bretagne,10,6,15,93,9,43,8:39:0,2018/01/10
centre,9,7,13,92,8.875,77,8:40:0,2018/01/10
champagne-ardenne,7,5,15,89,8.875,86,8:30:0,2018/01/10
corse,10,9,11,78,9.875,42,9:21:0,2018/01/10
franche-comte,7,5,18,88,10,76,8:45:0,2018/01/10
ile-de-re,12,10,27,83,9.75,35,8:53:0,2018/01/10
ile-de-france,8,7,12,89,9,84,8:33:0,2018/01/10
languedoc-roussillon,12,9,12,82,10,37,9:10:0,2018/01/10
limousin,8,5,12,98,7.75,96,8:56:0,2018/01/10
lorraine,7,5,17,89,9.875,93,8:31:0,2018/01/10
midi-pyrenees,12,8,6,72,9.25,65,9:11:0,2018/01/10
nord-pas-de-calais,8,6,18,92,9.5,95,8:21:0,2018/01/10
normandie,9,6,17,92,9.875,43,8:31:0,2018/01/10
pays-de-la-loire,11,7,13,88,9.375,37,8:46:0,2018/01/10
picardie,8,5,15,94,8.75,87,8:24:0,2018/01/10
poitou-charentes,12,10,15,82,9.75,35,8:54:0,2018/01/10
rh-ne-alpes,9,6,17,90,9.75,78,8:55:0,2018/01/10
provence-alpes-c-te-d-azur,12,10,8,66,9.875,22,9:13:0,2018/01/10
alsace,8,5,5,85,10,61,8:38:0,2018/01/11
aquitaine,11,7,8,81,10,32,9:5:0,2018/01/11
ardeche,8,5,16,86,10,47,9:5:0,2018/01/11
auvergne,5,4,10,95,5,88,8:58:0,2018/01/11
bourgogne,8,4,6,90,6.875,50,8:47:0,2018/01/11
bretagne,9,6,13,94,8,75,8:41:0,2018/01/11
centre,8,5,7,95,6,94,8:43:0,2018/01/11
champagne-ardenne,7,4,6,95,5.5,74,8:32:0,2018/01/11
corse,9,8,6,80,8.5,68,9:22:0,2018/01/11
franche-comte,7,4,5,90,5,57,8:48:0,2018/01/11
ile-de-re,11,8,8,80,10,31,8:55:0,2018/01/11
ile-de-france,7,5,9,94,5.875,85,8:35:0,2018/01/11
languedoc-roussillon,11,10,26,70,9,59,9:11:0,2018/01/11
limousin,7,3,5,96,5.625,57,8:58:0,2018/01/11
lorraine,8,5,4,96,6.375,86,8:33:0,2018/01/11
midi-pyrenees,9,6,20,83,9.75,63,9:13:0,2018/01/11
nord-pas-de-calais,7,4,6,95,6,52,8:24:0,2018/01/11
normandie,8,5,13,91,10,61,8:33:0,2018/01/11
pays-de-la-loire,10,6,10,88,9,46,8:47:0,2018/01/11
picardie,7,3,7,97,5,63,8:26:0,2018/01/11
poitou-charentes,11,9,8,76,10,31,8:55:0,2018/01/11
rh-ne-alpes,8,4,14,95,8,57,8:57:0,2018/01/11
provence-alpes-c-te-d-azur,11,9,22,72,10,24,9:15:0,2018/01/11
alsace,5,3,9,90,8,42,8:39:0,2018/01/12
aquitaine,10,5,6,90,10,18,9:6:0,2018/01/12
ardeche,7,3,18,89,10,40,9:6:0,2018/01/12
auvergne,4,2,9,97,3.5,91,9:0:0,2018/01/12
bourgogne,7,4,14,94,5,62,8:49:0,2018/01/12
bretagne,7,4,12,93,8,56,8:43:0,2018/01/12
centre,6,5,7,89,10,75,8:44:0,2018/01/12
champagne-ardenne,7,3,8,95,6,49,8:34:0,2018/01/12
corse,9,8,14,81,8.125,62,9:24:0,2018/01/12
franche-comte,6,3,11,93,4.25,52,8:49:0,2018/01/12
ile-de-re,8,5,13,90,10,21,8:56:0,2018/01/12
ile-de-france,5,4,8,93,9,63,8:37:0,2018/01/12
languedoc-roussillon,12,9,24,66,10,19,9:13:0,2018/01/12
limousin,6,3,8,96,3.75,66,8:59:0,2018/01/12
lorraine,7,5,7,93,5,69,8:35:0,2018/01/12
midi-pyrenees,9,5,12,88,10,46,9:14:0,2018/01/12
nord-pas-de-calais,6,4,6,96,5.75,71,8:25:0,2018/01/12
normandie,8,5,11,92,10,48,8:34:0,2018/01/12
pays-de-la-loire,8,3,9,94,6,32,8:49:0,2018/01/12
picardie,5,3,9,96,5.75,69,8:28:0,2018/01/12
poitou-charentes,8,5,11,90,10,21,8:57:0,2018/01/12
rh-ne-alpes,5,4,14,93,8,94,8:59:0,2018/01/12
provence-alpes-c-te-d-azur,12,8,15,66,10,14,9:16:0,2018/01/12
alsace,6,2,9,84,10,36,8:41:0,2018/01/13
aquitaine,9,5,17,75,10,79,9:8:0,2018/01/13
ardeche,8,3,13,87,10,24,9:9:0,2018/01/13
auvergne,7,1,9,86,6.75,49,9:1:0,2018/01/13
bourgogne,5,2,8,89,7,19,8:51:0,2018/01/13
bretagne,6,3,23,90,10,72,8:45:0,2018/01/13
centre,7,3,17,90,9,52,8:46:0,2018/01/13
champagne-ardenne,5,2,17,92,7,26,8:36:0,2018/01/13
corse,9,8,7,80,9.75,25,9:26:0,2018/01/13
franche-comte,7,2,7,83,9,6,8:51:0,2018/01/13
ile-de-re,8,5,25,83,9,74,8:59:0,2018/01/13
ile-de-france,6,3,15,91,8,47,8:39:0,2018/01/13
languedoc-roussillon,11,6,21,77,10,33,9:15:0,2018/01/13
limousin,8,2,9,84,7,66,9:1:0,2018/01/13
lorraine,5,2,18,87,7,25,8:36:0,2018/01/13
midi-pyrenees,9,4,23,84,10,69,9:16:0,2018/01/13
nord-pas-de-calais,5,2,16,94,8,30,8:27:0,2018/01/13
normandie,7,4,24,87,10,80,8:37:0,2018/01/13
pays-de-la-loire,7,4,20,86,10,81,8:51:0,2018/01/13
picardie,5,1,18,94,8,42,8:30:0,2018/01/13
poitou-charentes,8,5,25,83,9,74,8:59:0,2018/01/13
rh-ne-alpes,8,2,13,88,7,37,9:1:0,2018/01/13
provence-alpes-c-te-d-azur,12,9,16,70,10,24,9:17:0,2018/01/13
alsace,5,2,7,79,10,10,8:43:0,2018/01/14
aquitaine,10,6,9,93,10,78,9:9:0,2018/01/14
ardeche,7,3,3,84,8,66,9:10:0,2018/01/14
auvergne,7,2,14,91,8.875,74,9:4:0,2018/01/14
bourgogne,6,3,8,80,10,57,8:52:0,2018/01/14
bretagne,8,3,8,95,9,70,8:46:0,2018/01/14
centre,9,4,6,88,10,47,8:48:0,2018/01/14
champagne-ardenne,6,2,14,90,9,78,8:38:0,2018/01/14
corse,9,8,10,69,9.375,33,9:27:0,2018/01/14
franche-comte,7,3,7,71,10,36,8:53:0,2018/01/14
ile-de-re,9,7,15,91,9,65,9:0:0,2018/01/14
ile-de-france,7,2,7,89,10,62,8:41:0,2018/01/14
languedoc-roussillon,11,10,28,80,9.375,93,9:16:0,2018/01/14
limousin,7,5,4,96,5.875,83,9:3:0,2018/01/14
lorraine,5,1,14,86,10,29,8:39:0,2018/01/14
midi-pyrenees,8,5,8,81,9,87,9:17:0,2018/01/14
nord-pas-de-calais,5,1,10,92,9,30,8:30:0,2018/01/14
normandie,7,3,9,92,10,45,8:38:0,2018/01/14
pays-de-la-loire,9,5,11,95,7.875,69,8:53:0,2018/01/14
picardie,5,1,11,94,7,53,8:32:0,2018/01/14
poitou-charentes,9,7,15,91,9,65,9:0:0,2018/01/14
rh-ne-alpes,7,3,9,76,9,61,9:2:0,2018/01/14
provence-alpes-c-te-d-azur,11,10,28,69,10,46,9:19:0,2018/01/14
alsace,6,3,17,70,9.625,64,8:45:0,2018/01/15
aquitaine,12,8,24,90,5.875,71,9:11:0,2018/01/15
ardeche,7,4,14,89,9.375,62,9:12:0,2018/01/15
auvergne,6,3,26,83,9.375,59,9:5:0,2018/01/15
bourgogne,7,2,28,85,9,75,8:55:0,2018/01/15
bretagne,12,9,37,91,9.875,75,8:49:0,2018/01/15
centre,10,5,40,86,8.625,71,8:50:0,2018/01/15
champagne-ardenne,8,4,40,91,7.875,83,8:40:0,2018/01/15
corse,9,8,8,80,9.375,51,9:28:0,2018/01/15
franche-comte,6,3,27,76,10,63,8:55:0,2018/01/15
ile-de-re,12,10,47,91,9.625,77,9:2:0,2018/01/15
ile-de-france,9,5,37,86,9.25,71,8:43:0,2018/01/15
languedoc-roussillon,11,9,20,76,10,67,9:18:0,2018/01/15
limousin,8,4,21,95,5.875,100,9:5:0,2018/01/15
lorraine,6,2,28,83,9.625,80,8:41:0,2018/01/15
midi-pyrenees,11,6,14,78,10,79,9:19:0,2018/01/15
nord-pas-de-calais,9,5,44,87,9.625,78,8:31:0,2018/01/15
normandie,11,8,46,90,9.625,80,8:40:0,2018/01/15
pays-de-la-loire,12,9,40,92,9.625,74,8:55:0,2018/01/15
picardie,9,5,45,88,9,80,8:35:0,2018/01/15
poitou-charentes,12,10,47,89,9.625,77,9:2:0,2018/01/15
rh-ne-alpes,8,3,26,81,9.625,56,9:4:0,2018/01/15
provence-alpes-c-te-d-azur,11,9,14,66,9.875,43,9:20:0,2018/01/15
alsace,8,7,29,83,8.125,84,8:47:0,2018/01/16
aquitaine,13,12,30,87,10,99,9:13:0,2018/01/16
ardeche,8,5,5,93,7.375,77,9:13:0,2018/01/16
auvergne,8,7,23,85,10,82,9:7:0,2018/01/16
bourgogne,10,9,32,84,9,70,8:56:0,2018/01/16
bretagne,11,8,30,83,10,77,8:51:0,2018/01/16
centre,11,10,33,79,10,80,8:53:0,2018/01/16
champagne-ardenne,8,7,34,82,7.875,74,8:42:0,2018/01/16
corse,10,9,28,89,10,76,9:30:0,2018/01/16
franche-comte,8,7,36,90,9.875,93,8:57:0,2018/01/16
ile-de-re,12,11,39,90,10,97,9:4:0,2018/01/16
ile-de-france,10,7,31,73,10,72,8:45:0,2018/01/16
languedoc-roussillon,14,12,26,80,10,59,9:19:0,2018/01/16
limousin,10,9,21,93,8.875,100,9:6:0,2018/01/16
lorraine,8,6,41,82,8.25,92,8:43:0,2018/01/16
midi-pyrenees,12,11,32,85,10,81,9:20:0,2018/01/16
nord-pas-de-calais,8,7,28,74,9.75,69,8:34:0,2018/01/16
normandie,10,8,43,77,9.875,82,8:43:0,2018/01/16
pays-de-la-loire,12,11,32,87,10,87,8:57:0,2018/01/16
picardie,7,5,31,86,9.625,87,8:36:0,2018/01/16
poitou-charentes,12,11,39,90,10,97,9:5:0,2018/01/16
rh-ne-alpes,9,8,19,88,8.75,77,9:6:0,2018/01/16
provence-alpes-c-te-d-azur,14,11,38,75,10,53,9:23:0,2018/01/16
alsace,5,3,30,69,9.25,71,8:49:0,2018/01/17
aquitaine,11,10,19,73,10,60,9:15:0,2018/01/17
ardeche,7,3,30,70,9.875,35,9:16:0,2018/01/17
auvergne,5,1,28,87,9.875,51,9:9:0,2018/01/17
bourgogne,6,3,31,78,9.875,41,8:58:0,2018/01/17
bretagne,9,5,28,82,10,57,8:53:0,2018/01/17
centre,7,4,28,74,9.875,59,8:55:0,2018/01/17
champagne-ardenne,6,3,28,75,9.875,68,8:44:0,2018/01/17
corse,11,9,55,71,10,21,9:31:0,2018/01/17
franche-comte,5,2,31,84,9.625,63,8:59:0,2018/01/17
ile-de-re,10,9,30,76,10,56,9:6:0,2018/01/17
ile-de-france,7,5,27,73,9.875,62,8:48:0,2018/01/17
languedoc-roussillon,13,10,31,61,10,30,9:21:0,2018/01/17
limousin,7,4,17,93,9.5,70,9:9:0,2018/01/17
lorraine,4,2,33,76,8.875,78,8:45:0,2018/01/17
midi-pyrenees,12,8,32,80,9,64,9:23:0,2018/01/17
nord-pas-de-calais,6,3,31,68,10,41,8:36:0,2018/01/17
normandie,8,6,38,70,10,62,8:45:0,2018/01/17
pays-de-la-loire,10,6,25,76,10,53,8:59:0,2018/01/17
picardie,7,4,32,85,9,52,8:38:0,2018/01/17
poitou-charentes,10,9,30,72,10,56,9:6:0,2018/01/17
rh-ne-alpes,8,2,25,80,10,46,9:8:0,2018/01/17
provence-alpes-c-te-d-azur,13,10,48,52,10,29,9:24:0,2018/01/17
alsace,9,7,38,77,8.875,83,8:51:0,2018/01/18
aquitaine,12,11,19,88,8.875,97,9:16:0,2018/01/18
ardeche,8,5,9,82,10,42,9:17:0,2018/01/18
auvergne,8,7,26,83,10,71,9:11:0,2018/01/18
bourgogne,9,6,32,88,8.5,98,9:1:0,2018/01/18
bretagne,13,8,33,90,10,80,8:55:0,2018/01/18
centre,11,10,35,88,8.75,86,8:56:0,2018/01/18
champagne-ardenne,10,8,38,84,9.625,79,8:47:0,2018/01/18
corse,9,8,20,80,10,36,9:34:0,2018/01/18
franche-comte,7,4,40,89,7.75,100,9:1:0,2018/01/18
ile-de-re,12,10,39,91,9,98,9:8:0,2018/01/18
ile-de-france,11,8,30,82,9.625,82,8:50:0,2018/01/18
languedoc-roussillon,13,9,22,75,10,11,9:24:0,2018/01/18
limousin,10,7,17,96,7.875,99,9:11:0,2018/01/18
lorraine,9,8,46,90,9.375,82,8:48:0,2018/01/18
midi-pyrenees,11,7,17,82,10,50,9:24:0,2018/01/18
nord-pas-de-calais,10,8,44,72,9.875,66,8:39:0,2018/01/18
normandie,11,10,38,82,9.625,80,8:47:0,2018/01/18
pays-de-la-loire,12,8,36,92,10,83,9:2:0,2018/01/18
picardie,10,6,43,85,9.875,83,8:41:0,2018/01/18
poitou-charentes,12,10,39,91,9,98,9:8:0,2018/01/18
rh-ne-alpes,9,6,19,81,8,72,9:10:0,2018/01/18
provence-alpes-c-te-d-azur,11,9,31,67,10,7,9:26:0,2018/01/18
alsace,7,4,17,78,9.875,55,8:54:0,2018/01/19
aquitaine,12,10,18,82,10,54,9:19:0,2018/01/19
ardeche,9,4,10,80,10,49,9:19:0,2018/01/19
auvergne,7,3,17,86,9.375,62,9:13:0,2018/01/19
bourgogne,8,5,19,88,10,50,9:3:0,2018/01/19
bretagne,8,5,21,91,10,31,8:57:0,2018/01/19
centre,7,5,19,86,9.875,48,8:59:0,2018/01/19
champagne-ardenne,6,3,19,91,10,46,8:49:0,2018/01/19
corse,10,9,17,88,10,45,9:35:0,2018/01/19
