,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
lorraine,20,14,17,66,10,9,13:14:0,2018/04/07
midi-pyrenees,18,14,49,67,10,42,13:3:0,2018/04/07
nord-pas-de-calais,20,14,18,75,10,45,13:18:0,2018/04/07
normandie,14,13,27,84,7.875,64,13:16:0,2018/04/07
pays-de-la-loire,13,12,14,94,8.5,69,13:10:0,2018/04/07
picardie,18,12,19,92,10,52,13:17:0,2018/04/07
poitou-charentes,14,11,22,93,9.375,78,13:8:0,2018/04/07
rh-ne-alpes,18,13,22,59,10,33,13:6:0,2018/04/07
provence-alpes-c-te-d-azur,19,17,40,49,10,42,13:2:0,2018/04/07
alsace,23,18,14,53,10,23,13:17:0,2018/04/08
aquitaine,14,11,12,90,8,83,13:9:0,2018/04/08
ardeche,18,13,9,62,9.375,33,13:8:0,2018/04/08
auvergne,17,11,13,68,10,68,13:10:0,2018/04/08
bourgogne,19,17,8,85,9.875,38,13:14:0,2018/04/08
bretagne,11,10,14,96,6.125,96,13:16:0,2018/04/08
centre,20,16,12,64,8,62,13:16:0,2018/04/08
champagne-ardenne,22,16,13,64,9.875,55,13:19:0,2018/04/08
corse,16,15,26,56,9.875,29,13:1:0,2018/04/08
franche-comte,18,16,12,73,9.75,51,13:13:0,2018/04/08
ile-de-re,13,11,15,94,6.875,73,13:12:0,2018/04/08
ile-de-france,21,16,14,59,10,42,13:18:0,2018/04/08
languedoc-roussillon,15,14,38,75,9.625,57,13:5:0,2018/04/08
limousin,16,10,16,98,7.625,81,13:11:0,2018/04/08
lorraine,22,16,14,63,10,46,13:18:0,2018/04/08
midi-pyrenees,12,10,10,96,7.5,90,13:5:0,2018/04/08
nord-pas-de-calais,21,14,10,78,10,41,13:22:0,2018/04/08
normandie,13,11,13,95,6.625,81,13:19:0,2018/04/08
pays-de-la-loire,12,11,10,95,4.875,97,13:14:0,2018/04/08
picardie,21,13,12,80,7,45,13:20:0,2018/04/08
poitou-charentes,13,12,15,89,6.875,73,13:12:0,2018/04/08
rh-ne-alpes,17,13,11,87,9.875,40,13:10:0,2018/04/08
provence-alpes-c-te-d-azur,19,16,53,51,9.75,53,13:5:0,2018/04/08
alsace,19,17,14,71,10,47,13:20:0,2018/04/09
aquitaine,16,11,16,93,6.75,86,13:11:0,2018/04/09
ardeche,12,10,16,86,7.875,70,13:11:0,2018/04/09
auvergne,13,9,13,85,8.75,67,13:14:0,2018/04/09
bourgogne,15,12,12,88,9,86,13:18:0,2018/04/09
bretagne,14,11,9,94,6.125,98,13:20:0,2018/04/09
centre,13,12,10,90,8.875,90,13:19:0,2018/04/09
champagne-ardenne,16,15,18,80,10,71,13:22:0,2018/04/09
corse,13,11,13,86,9.5,52,13:4:0,2018/04/09
franche-comte,14,13,12,87,6.625,84,13:17:0,2018/04/09
ile-de-re,13,11,15,93,6,89,13:15:0,2018/04/09
ile-de-france,14,12,11,85,9.625,82,13:22:0,2018/04/09
languedoc-roussillon,13,12,26,87,9.875,69,13:7:0,2018/04/09
limousin,13,10,12,96,4.875,77,13:14:0,2018/04/09
lorraine,15,14,13,84,9,71,13:22:0,2018/04/09
midi-pyrenees,17,12,10,84,7.5,65,13:9:0,2018/04/09
nord-pas-de-calais,15,12,8,83,9,81,13:26:0,2018/04/09
normandie,13,12,13,86,9.75,66,13:23:0,2018/04/09
pays-de-la-loire,14,10,8,95,3,100,13:17:0,2018/04/09
picardie,14,10,10,97,5.75,79,13:24:0,2018/04/09
poitou-charentes,13,11,15,92,6,89,13:15:0,2018/04/09
rh-ne-alpes,15,11,18,83,9,66,13:13:0,2018/04/09
provence-alpes-c-te-d-azur,15,13,21,76,9.375,56,13:7:0,2018/04/09
alsace,12,9,15,93,7.5,80,13:24:0,2018/04/10
aquitaine,12,8,16,76,9,84,13:14:0,2018/04/10
ardeche,13,9,27,83,9.25,50,13:14:0,2018/04/10
auvergne,13,8,19,69,9,60,13:17:0,2018/04/10
bourgogne,13,9,28,77,9,42,13:21:0,2018/04/10
bretagne,13,11,11,86,7.5,65,13:23:0,2018/04/10
centre,15,12,21,79,7.75,45,13:22:0,2018/04/10
champagne-ardenne,14,11,21,76,8.375,41,13:26:0,2018/04/10
corse,11,9,18,93,9.5,53,13:7:0,2018/04/10
franche-comte,9,8,15,91,7.5,59,13:20:0,2018/04/10
ile-de-re,12,10,19,86,8,72,13:18:0,2018/04/10
ile-de-france,15,12,22,69,9.875,46,13:25:0,2018/04/10
languedoc-roussillon,13,12,34,78,10,33,13:11:0,2018/04/10
limousin,12,7,13,97,7.125,87,13:17:0,2018/04/10
lorraine,12,9,14,83,8,69,13:25:0,2018/04/10
midi-pyrenees,15,11,27,75,8.625,77,13:12:0,2018/04/10
nord-pas-de-calais,17,13,21,77,7,56,13:29:0,2018/04/10
normandie,12,11,16,89,9.875,67,13:26:0,2018/04/10
pays-de-la-loire,13,11,13,87,7.125,79,13:20:0,2018/04/10
picardie,16,8,23,89,6.5,68,13:27:0,2018/04/10
poitou-charentes,12,11,19,86,8,72,13:18:0,2018/04/10
rh-ne-alpes,14,10,32,73,9,45,13:16:0,2018/04/10
provence-alpes-c-te-d-azur,15,14,29,58,9.625,34,13:11:0,2018/04/10
alsace,17,13,17,59,10,11,13:27:0,2018/04/11
aquitaine,15,12,20,78,10,76,13:18:0,2018/04/11
ardeche,8,7,7,97,8.25,76,13:17:0,2018/04/11
auvergne,9,8,15,96,7.25,87,13:20:0,2018/04/11
bourgogne,16,12,27,71,10,56,13:23:0,2018/04/11
bretagne,15,11,15,87,9,46,13:26:0,2018/04/11
centre,17,13,16,66,10,38,13:26:0,2018/04/11
champagne-ardenne,17,12,9,68,10,11,13:29:0,2018/04/11
corse,13,11,19,91,9.75,48,13:9:0,2018/04/11
franche-comte,16,12,22,63,10,43,13:23:0,2018/04/11
ile-de-re,12,11,21,85,10,70,13:22:0,2018/04/11
ile-de-france,18,13,10,61,10,25,13:29:0,2018/04/11
languedoc-roussillon,12,10,45,90,9.375,90,13:14:0,2018/04/11
limousin,11,9,14,93,6,92,13:21:0,2018/04/11
lorraine,16,12,14,69,10,8,13:29:0,2018/04/11
midi-pyrenees,12,10,29,82,8.875,63,13:15:0,2018/04/11
nord-pas-de-calais,17,12,12,69,10,9,13:33:0,2018/04/11
normandie,14,11,16,84,9.875,28,13:30:0,2018/04/11
pays-de-la-loire,15,12,14,87,7.875,60,13:24:0,2018/04/11
picardie,17,10,13,84,8,14,13:31:0,2018/04/11
poitou-charentes,12,11,21,85,10,70,13:21:0,2018/04/11
rh-ne-alpes,14,10,8,80,9.375,66,13:20:0,2018/04/11
provence-alpes-c-te-d-azur,13,12,54,79,8.375,94,13:14:0,2018/04/11
alsace,18,14,10,69,9.875,37,13:31:0,2018/04/12
aquitaine,17,12,6,73,8.875,48,13:21:0,2018/04/12
ardeche,9,7,4,87,9,66,13:20:0,2018/04/12
auvergne,13,8,15,72,7.75,43,13:23:0,2018/04/12
bourgogne,16,13,19,71,9,39,13:27:0,2018/04/12
bretagne,16,12,11,87,10,87,13:30:0,2018/04/12
centre,12,11,6,85,9,93,13:29:0,2018/04/12
champagne-ardenne,14,12,10,80,9.875,55,13:33:0,2018/04/12
corse,12,10,22,88,9.875,35,13:13:0,2018/04/12
franche-comte,16,12,16,65,9.875,40,13:27:0,2018/04/12
ile-de-re,14,11,13,90,8.875,72,13:24:0,2018/04/12
ile-de-france,14,12,9,83,9.375,80,13:32:0,2018/04/12
languedoc-roussillon,11,9,26,87,10,91,13:17:0,2018/04/12
limousin,11,7,8,97,5.125,90,13:23:0,2018/04/12
lorraine,17,11,15,86,10,51,13:32:0,2018/04/12
midi-pyrenees,15,10,9,76,9.875,52,13:17:0,2018/04/12
nord-pas-de-calais,15,12,15,80,6.75,79,13:37:0,2018/04/12
normandie,11,8,17,89,9,86,13:33:0,2018/04/12
pays-de-la-loire,17,13,6,84,9.25,73,13:27:0,2018/04/12
picardie,15,10,15,98,9.5,73,13:34:0,2018/04/12
poitou-charentes,14,11,13,90,8.875,72,13:24:0,2018/04/12
rh-ne-alpes,13,9,10,78,9.625,63,13:22:0,2018/04/12
provence-alpes-c-te-d-azur,13,11,18,83,9.125,79,13:16:0,2018/04/12
alsace,13,11,17,86,9.5,30,13:34:0,2018/04/13
aquitaine,19,14,10,67,9.875,49,13:24:0,2018/04/13
ardeche,13,9,17,84,8,80,13:23:0,2018/04/13
auvergne,14,10,17,71,9.875,43,13:26:0,2018/04/13
bourgogne,15,10,19,83,8.625,45,13:30:0,2018/04/13
bretagne,16,11,9,88,6.25,67,13:33:0,2018/04/13
centre,16,12,10,78,6.875,49,13:33:0,2018/04/13
champagne-ardenne,16,12,14,79,7,28,13:36:0,2018/04/13
corse,14,12,9,68,10,23,13:16:0,2018/04/13
franche-comte,14,11,16,75,8.375,40,13:30:0,2018/04/13
ile-de-re,15,12,12,86,9.875,56,13:27:0,2018/04/13
ile-de-france,17,13,11,74,10,52,13:35:0,2018/04/13
languedoc-roussillon,14,12,26,89,9.625,67,13:19:0,2018/04/13
limousin,15,11,9,94,6.625,70,13:26:0,2018/04/13
lorraine,13,11,18,80,10,50,13:36:0,2018/04/13
midi-pyrenees,17,12,30,81,9.875,39,13:20:0,2018/04/13
nord-pas-de-calais,15,11,11,83,7,78,13:40:0,2018/04/13
normandie,12,11,5,83,8,74,13:37:0,2018/04/13
pays-de-la-loire,16,13,8,83,8.875,51,13:30:0,2018/04/13
picardie,15,9,10,93,6.75,72,13:38:0,2018/04/13
poitou-charentes,15,12,12,86,9.875,56,13:27:0,2018/04/13
rh-ne-alpes,15,11,23,73,10,48,13:25:0,2018/04/13
provence-alpes-c-te-d-azur,16,14,26,68,9.375,48,13:19:0,2018/04/13
alsace,19,16,6,57,10,26,13:38:0,2018/04/14
aquitaine,18,15,9,78,6.875,40,13:26:0,2018/04/14
ardeche,16,10,5,87,7.375,59,13:26:0,2018/04/14
auvergne,12,9,9,92,6.875,85,13:29:0,2018/04/14
bourgogne,16,13,13,77,9.875,78,13:34:0,2018/04/14
bretagne,16,13,15,89,6.625,48,13:37:0,2018/04/14
centre,16,13,15,81,9.875,50,13:36:0,2018/04/14
champagne-ardenne,17,14,13,71,9.875,51,13:40:0,2018/04/14
corse,19,17,9,52,10,46,13:18:0,2018/04/14
franche-comte,16,15,9,73,9.25,74,13:34:0,2018/04/14
ile-de-re,14,11,15,94,7.75,51,13:30:0,2018/04/14
ile-de-france,17,14,12,72,9.875,43,13:39:0,2018/04/14
languedoc-roussillon,15,13,15,80,8.875,82,13:22:0,2018/04/14
limousin,15,11,12,93,6.375,80,13:29:0,2018/04/14
lorraine,17,14,14,70,10,49,13:39:0,2018/04/14
midi-pyrenees,15,13,13,86,8.375,62,13:24:0,2018/04/14
nord-pas-de-calais,16,14,10,75,10,47,13:44:0,2018/04/14
normandie,14,12,10,84,9.5,58,13:40:0,2018/04/14
pays-de-la-loire,16,14,17,86,7.875,49,13:34:0,2018/04/14
picardie,16,10,11,92,10,47,13:42:0,2018/04/14
poitou-charentes,14,11,15,94,7.75,51,13:31:0,2018/04/14
rh-ne-alpes,15,11,8,87,7,88,13:29:0,2018/04/14
provence-alpes-c-te-d-azur,19,15,18,57,9.875,54,13:22:0,2018/04/14
alsace,18,15,7,75,9,66,13:41:0,2018/04/15
aquitaine,17,14,15,70,10,38,13:30:0,2018/04/15
ardeche,19,14,10,77,10,32,13:29:0,2018/04/15
auvergne,18,12,8,75,8,28,13:32:0,2018/04/15
bourgogne,18,14,5,80,8,28,13:37:0,2018/04/15
bretagne,15,10,30,95,9,50,13:40:0,2018/04/15
centre,17,14,14,80,7,37,13:40:0,2018/04/15
champagne-ardenne,17,14,13,78,6.875,35,13:43:0,2018/04/15
corse,19,16,17,62,8.75,55,13:21:0,2018/04/15
franche-comte,15,14,6,80,6.5,60,13:37:0,2018/04/15
ile-de-re,15,12,22,91,9,31,13:34:0,2018/04/15
ile-de-france,17,14,15,72,9.75,37,13:42:0,2018/04/15
languedoc-roussillon,19,15,17,69,10,29,13:25:0,2018/04/15
limousin,18,12,10,84,5.125,57,13:33:0,2018/04/15
lorraine,17,14,6,78,7.75,47,13:43:0,2018/04/15
midi-pyrenees,20,15,15,79,10,28,13:26:0,2018/04/15
nord-pas-de-calais,16,14,16,81,7.875,46,13:47:0,2018/04/15
normandie,13,10,25,92,9.375,49,13:44:0,2018/04/15
pays-de-la-loire,15,12,29,94,6.375,46,13:37:0,2018/04/15
picardie,15,10,18,93,6.875,45,13:46:0,2018/04/15
poitou-charentes,15,12,22,91,9,31,13:34:0,2018/04/15
rh-ne-alpes,18,13,10,79,10,42,13:32:0,2018/04/15
provence-alpes-c-te-d-azur,20,17,22,60,10,13,13:25:0,2018/04/15
alsace,18,16,11,71,9.75,38,13:45:0,2018/04/16
aquitaine,17,13,8,74,10,50,13:33:0,2018/04/16
ardeche,18,14,19,73,10,24,13:32:0,2018/04/16
auvergne,14,10,8,84,5.875,51,13:36:0,2018/04/16
bourgogne,16,13,11,76,9,27,13:40:0,2018/04/16
bretagne,14,11,22,84,7,56,13:44:0,2018/04/16
centre,15,13,7,69,8,57,13:42:0,2018/04/16
champagne-ardenne,16,13,10,77,9,44,13:47:0,2018/04/16
corse,16,15,15,70,10,19,13:23:0,2018/04/16
franche-comte,16,13,12,87,6.75,51,13:40:0,2018/04/16
ile-de-re,14,11,12,80,10,28,13:37:0,2018/04/16
ile-de-france,16,13,8,64,10,50,13:46:0,2018/04/16
languedoc-roussillon,18,16,17,67,10,31,13:28:0,2018/04/16
limousin,17,12,8,80,6.75,41,13:36:0,2018/04/16
lorraine,16,14,13,81,10,29,13:46:0,2018/04/16
midi-pyrenees,15,11,16,88,9.875,69,13:29:0,2018/04/16
nord-pas-de-calais,14,12,13,72,10,41,13:51:0,2018/04/16
normandie,13,11,16,76,10,63,13:47:0,2018/04/16
pays-de-la-loire,14,13,18,72,9,46,13:41:0,2018/04/16
picardie,14,8,11,86,7,42,13:50:0,2018/04/16
poitou-charentes,14,13,12,76,10,28,13:37:0,2018/04/16
rh-ne-alpes,18,13,18,74,8,30,13:35:0,2018/04/16
provence-alpes-c-te-d-azur,20,17,23,60,10,21,13:28:0,2018/04/16
alsace,21,17,5,61,10,11,13:48:0,2018/04/17
aquitaine,24,17,10,62,10,4,13:35:0,2018/04/17
ardeche,20,15,16,73,10,5,13:35:0,2018/04/17
auvergne,19,14,8,69,9,5,13:38:0,2018/04/17
bourgogne,20,15,8,71,10,5,13:44:0,2018/04/17
bretagne,19,13,23,82,10,8,13:47:0,2018/04/17
centre,21,15,10,66,10,8,13:45:0,2018/04/17
champagne-ardenne,19,15,10,66,10,11,13:51:0,2018/04/17
corse,16,10,9,80,9.5,14,13:26:0,2018/04/17
franche-comte,20,16,10,68,8,8,13:43:0,2018/04/17
ile-de-re,18,14,12,80,10,6,13:40:0,2018/04/17
ile-de-france,21,15,13,62,10,9,13:49:0,2018/04/17
languedoc-roussillon,19,17,15,67,10,3,13:31:0,2018/04/17
limousin,22,16,7,72,7.75,16,13:38:0,2018/04/17
lorraine,19,15,6,68,10,9,13:50:0,2018/04/17
midi-pyrenees,22,15,8,73,10,6,13:32:0,2018/04/17
nord-pas-de-calais,19,15,19,69,10,15,13:55:0,2018/04/17
normandie,18,13,23,71,10,17,13:51:0,2018/04/17
pays-de-la-loire,19,14,18,80,10,7,13:43:0,2018/04/17
picardie,19,12,19,80,10,12,13:53:0,2018/04/17
poitou-charentes,18,14,12,80,10,6,13:39:0,2018/04/17
rh-ne-alpes,20,14,11,77,9,8,13:37:0,2018/04/17
provence-alpes-c-te-d-azur,22,19,10,58,10,5,13:30:0,2018/04/17
alsace,23,20,17,53,10,3,13:52:0,2018/04/18
aquitaine,27,20,13,59,10,2,13:38:0,2018/04/18
ardeche,23,17,14,74,10,5,13:38:0,2018/04/18
auvergne,23,17,9,69,10,3,13:41:0,2018/04/18
bourgogne,22,18,17,65,10,2,13:46:0,2018/04/18
bretagne,24,16,23,84,10,2,13:49:0,2018/04/18
centre,25,19,18,67,10,3,13:49:0,2018/04/18
champagne-ardenne,23,18,19,64,10,4,13:54:0,2018/04/18
corse,18,17,6,62,10,16,13:28:0,2018/04/18
franche-comte,23,19,15,53,10,2,13:46:0,2018/04/18
ile-de-re,22,16,18,78,10,2,13:43:0,2018/04/18
ile-de-france,25,18,18,60,10,3,13:53:0,2018/04/18
languedoc-roussillon,19,17,18,74,10,5,13:34:0,2018/04/18
limousin,26,19,9,76,10,6,13:42:0,2018/04/18
lorraine,22,18,18,68,10,4,13:53:0,2018/04/18
midi-pyrenees,24,19,23,70,10,2,13:34:0,2018/04/18
nord-pas-de-calais,24,17,15,58,10,3,13:58:0,2018/04/18
normandie,21,16,21,74,10,3,13:54:0,2018/04/18
pays-de-la-loire,24,17,21,77,10,2,13:46:0,2018/04/18
picardie,23,16,18,80,10,3,13:57:0,2018/04/18
poitou-charentes,22,16,18,78,10,2,13:43:0,2018/04/18
rh-ne-alpes,23,18,10,70,8,5,13:41:0,2018/04/18
provence-alpes-c-te-d-azur,22,20,15,54,10,14,13:33:0,2018/04/18
alsace,25,20,6,47,10,2,13:54:0,2018/04/19
aquitaine,27,21,15,56,10,4,13:42:0,2018/04/19
ardeche,23,17,7,60,10,5,13:41:0,2018/04/19
auvergne,24,18,10,65,10,8,13:45:0,2018/04/19
bourgogne,24,20,7,70,10,3,13:50:0,2018/04/19
bretagne,24,19,8,82,10,4,13:53:0,2018/04/19
centre,26,21,13,53,10,5,13:52:0,2018/04/19
champagne-ardenne,25,19,12,67,10,1,13:58:0,2018/04/19
corse,19,18,9,64,10,16,13:31:0,2018/04/19
franche-comte,24,20,8,61,10,4,13:50:0,2018/04/19
ile-de-re,22,17,18,76,10,2,13:46:0,2018/04/19
ile-de-france,27,20,10,56,10,3,13:56:0,2018/04/19
