,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
normandie,12,11,12,75,10,25,14:43:0,2018/05/03
pays-de-la-loire,15,11,15,75,9,21,14:33:0,2018/05/03
picardie,14,7,13,90,9,14,14:48:0,2018/05/03
poitou-charentes,15,11,22,73,10,21,14:26:0,2018/05/03
rh-ne-alpes,14,12,27,74,10,87,14:25:0,2018/05/03
provence-alpes-c-te-d-azur,21,18,22,52,10,31,14:13:0,2018/05/03
alsace,20,16,22,67,10,40,14:43:0,2018/05/04
aquitaine,19,15,19,53,10,11,14:23:0,2018/05/04
ardeche,18,14,23,78,10,48,14:22:0,2018/05/04
auvergne,14,11,17,96,7.875,88,14:28:0,2018/05/04
bourgogne,19,15,25,77,10,61,14:36:0,2018/05/04
bretagne,16,12,15,84,10,6,14:40:0,2018/05/04
centre,18,14,21,56,10,0,14:39:0,2018/05/04
champagne-ardenne,18,15,21,62,10,1,14:47:0,2018/05/04
corse,16,15,6,87,9.125,67,14:9:0,2018/05/04
franche-comte,20,16,19,68,10,41,14:35:0,2018/05/04
ile-de-re,17,13,21,81,10,2,14:30:0,2018/05/04
ile-de-france,18,14,19,66,10,1,14:44:0,2018/05/04
languedoc-roussillon,19,18,16,71,10,57,14:17:0,2018/05/04
limousin,18,13,16,77,10,35,14:28:0,2018/05/04
lorraine,19,15,21,73,10,25,14:46:0,2018/05/04
midi-pyrenees,14,10,23,88,9,75,14:17:0,2018/05/04
nord-pas-de-calais,17,13,16,54,10,3,14:53:0,2018/05/04
normandie,14,11,15,75,10,6,14:46:0,2018/05/04
pays-de-la-loire,17,13,17,69,9,3,14:35:0,2018/05/04
picardie,17,9,15,82,10,2,14:52:0,2018/05/04
poitou-charentes,17,13,21,74,10,2,14:30:0,2018/05/04
rh-ne-alpes,18,12,21,81,9.875,74,14:28:0,2018/05/04
provence-alpes-c-te-d-azur,21,16,16,72,9.75,53,14:16:0,2018/05/04
alsace,22,18,24,65,10,15,14:46:0,2018/05/05
aquitaine,23,18,12,66,8.875,31,14:25:0,2018/05/05
ardeche,22,18,10,80,9.75,21,14:25:0,2018/05/05
auvergne,18,13,9,89,6.5,72,14:30:0,2018/05/05
bourgogne,22,17,19,75,10,19,14:39:0,2018/05/05
bretagne,20,15,16,83,10,1,14:43:0,2018/05/05
centre,22,16,20,70,10,7,14:42:0,2018/05/05
champagne-ardenne,23,16,17,70,10,3,14:50:0,2018/05/05
corse,18,17,7,67,10,21,14:11:0,2018/05/05
franche-comte,22,18,15,68,9,24,14:38:0,2018/05/05
ile-de-re,20,15,18,81,10,6,14:33:0,2018/05/05
ile-de-france,23,16,19,71,10,3,14:48:0,2018/05/05
languedoc-roussillon,21,18,14,73,10,28,14:19:0,2018/05/05
limousin,21,17,11,90,7.625,46,14:30:0,2018/05/05
lorraine,21,16,21,72,10,8,14:49:0,2018/05/05
midi-pyrenees,17,12,14,89,10,86,14:19:0,2018/05/05
nord-pas-de-calais,20,16,19,69,10,0,14:56:0,2018/05/05
normandie,16,13,19,78,10,0,14:49:0,2018/05/05
pays-de-la-loire,21,15,16,78,9,3,14:38:0,2018/05/05
picardie,20,12,19,88,10,0,14:54:0,2018/05/05
poitou-charentes,20,15,18,80,10,6,14:32:0,2018/05/05
rh-ne-alpes,22,16,10,81,8.625,47,14:31:0,2018/05/05
provence-alpes-c-te-d-azur,21,20,13,62,9.625,25,14:18:0,2018/05/05
alsace,23,20,20,65,10,3,14:49:0,2018/05/06
aquitaine,26,20,5,66,9,15,14:28:0,2018/05/06
ardeche,24,19,10,79,9.875,14,14:28:0,2018/05/06
auvergne,23,18,10,82,7.875,15,14:33:0,2018/05/06
bourgogne,24,19,14,76,10,8,14:42:0,2018/05/06
bretagne,24,19,9,83,7.75,13,14:46:0,2018/05/06
centre,25,20,14,71,8,9,14:45:0,2018/05/06
champagne-ardenne,25,19,13,74,10,2,14:54:0,2018/05/06
corse,17,16,7,83,9.875,37,14:14:0,2018/05/06
franche-comte,24,21,12,70,8,10,14:42:0,2018/05/06
ile-de-re,21,18,14,86,10,18,14:35:0,2018/05/06
ile-de-france,26,20,15,64,10,2,14:51:0,2018/05/06
languedoc-roussillon,21,18,18,77,9.75,35,14:22:0,2018/05/06
limousin,24,20,7,84,5.25,51,14:33:0,2018/05/06
lorraine,22,18,18,76,10,2,14:53:0,2018/05/06
midi-pyrenees,23,16,6,83,7,52,14:22:0,2018/05/06
nord-pas-de-calais,25,19,11,62,10,,15:0:0,2018/05/06
normandie,20,16,15,77,10,3,14:53:0,2018/05/06
pays-de-la-loire,24,19,12,80,7.625,18,14:41:0,2018/05/06
picardie,24,16,12,85,10,1,14:58:0,2018/05/06
poitou-charentes,21,18,10,84,10,18,14:35:0,2018/05/06
rh-ne-alpes,25,17,13,84,8.5,28,14:33:0,2018/05/06
provence-alpes-c-te-d-azur,22,21,9,62,9.25,53,14:20:0,2018/05/06
alsace,23,19,20,57,10,2,14:52:0,2018/05/07
aquitaine,27,24,16,63,10,7,14:30:0,2018/05/07
ardeche,22,17,7,89,9.5,11,14:30:0,2018/05/07
auvergne,22,17,9,83,7.375,38,14:36:0,2018/05/07
bourgogne,23,20,13,70,10,5,14:44:0,2018/05/07
bretagne,25,21,11,84,9.875,11,14:49:0,2018/05/07
centre,25,21,15,63,10,0,14:47:0,2018/05/07
champagne-ardenne,24,19,13,70,10,0,14:56:0,2018/05/07
corse,17,16,8,83,9.875,46,14:16:0,2018/05/07
franche-comte,24,21,10,60,9,5,14:44:0,2018/05/07
ile-de-re,23,20,18,84,10,4,14:37:0,2018/05/07
ile-de-france,25,21,15,58,10,0,14:53:0,2018/05/07
languedoc-roussillon,20,17,15,85,10,13,14:25:0,2018/05/07
limousin,23,20,8,88,5.125,29,14:36:0,2018/05/07
lorraine,22,18,17,73,10,3,14:55:0,2018/05/07
midi-pyrenees,25,20,9,78,8.625,37,14:24:0,2018/05/07
nord-pas-de-calais,25,20,9,61,10,0,15:2:0,2018/05/07
normandie,21,18,14,76,10,1,14:55:0,2018/05/07
pays-de-la-loire,25,22,7,79,9.5,6,14:44:0,2018/05/07
picardie,24,16,9,78,10,0,15:1:0,2018/05/07
poitou-charentes,23,20,18,79,10,4,14:37:0,2018/05/07
rh-ne-alpes,24,19,8,81,8.875,21,14:35:0,2018/05/07
provence-alpes-c-te-d-azur,21,18,11,66,9.375,31,14:23:0,2018/05/07
alsace,25,20,14,57,10,5,14:56:0,2018/05/08
aquitaine,21,20,22,70,10,25,14:33:0,2018/05/08
ardeche,22,17,10,75,8.75,22,14:33:0,2018/05/08
auvergne,19,15,11,89,8,32,14:38:0,2018/05/08
bourgogne,24,19,9,77,9.5,20,14:47:0,2018/05/08
bretagne,19,14,24,88,10,59,14:52:0,2018/05/08
centre,25,22,9,63,10,11,14:51:0,2018/05/08
champagne-ardenne,25,20,9,68,10,2,14:59:0,2018/05/08
corse,16,15,7,92,7.5,75,14:18:0,2018/05/08
franche-comte,23,19,7,74,9.25,14,14:46:0,2018/05/08
ile-de-re,18,16,28,89,9.75,15,14:41:0,2018/05/08
ile-de-france,26,22,12,56,10,9,14:57:0,2018/05/08
languedoc-roussillon,22,18,28,83,9.5,26,14:27:0,2018/05/08
limousin,22,16,10,95,6.75,36,14:38:0,2018/05/08
lorraine,23,19,17,72,10,1,14:59:0,2018/05/08
midi-pyrenees,18,16,23,90,9.875,81,14:26:0,2018/05/08
nord-pas-de-calais,25,21,6,62,10,6,15:6:0,2018/05/08
normandie,18,15,17,89,9,31,14:59:0,2018/05/08
pays-de-la-loire,21,19,20,85,9.5,36,14:46:0,2018/05/08
picardie,25,11,18,88,10,3,15:4:0,2018/05/08
poitou-charentes,18,17,28,89,9.75,15,14:41:0,2018/05/08
rh-ne-alpes,23,17,9,81,8.625,16,14:39:0,2018/05/08
provence-alpes-c-te-d-azur,21,20,17,64,9.375,21,14:25:0,2018/05/08
alsace,23,21,13,56,9.75,14,14:58:0,2018/05/09
aquitaine,20,16,17,83,10,58,14:36:0,2018/05/09
ardeche,20,17,17,81,9.875,24,14:35:0,2018/05/09
auvergne,15,12,14,95,5.75,71,14:41:0,2018/05/09
bourgogne,21,18,15,83,9.5,13,14:50:0,2018/05/09
bretagne,17,13,14,82,8,37,14:55:0,2018/05/09
centre,20,15,15,79,9,71,14:53:0,2018/05/09
champagne-ardenne,22,19,18,71,9.875,17,15:2:0,2018/05/09
corse,15,13,9,91,8.5,59,14:20:0,2018/05/09
franche-comte,20,17,8,77,6.5,32,14:50:0,2018/05/09
ile-de-re,16,13,21,82,8,59,14:43:0,2018/05/09
ile-de-france,22,17,14,69,10,37,14:59:0,2018/05/09
languedoc-roussillon,21,20,24,69,9.75,33,14:30:0,2018/05/09
limousin,17,13,9,98,4.25,92,14:41:0,2018/05/09
lorraine,23,20,6,70,9.5,19,15:1:0,2018/05/09
midi-pyrenees,18,14,15,85,10,79,14:29:0,2018/05/09
nord-pas-de-calais,20,18,16,76,9,32,15:9:0,2018/05/09
normandie,15,12,13,76,10,27,15:1:0,2018/05/09
pays-de-la-loire,16,13,17,72,8,31,14:49:0,2018/05/09
picardie,18,9,17,91,10,42,15:7:0,2018/05/09
poitou-charentes,16,13,21,82,8,59,14:43:0,2018/05/09
rh-ne-alpes,20,16,19,82,9.75,45,14:41:0,2018/05/09
provence-alpes-c-te-d-azur,22,20,9,63,9.125,43,14:27:0,2018/05/09
alsace,14,13,21,92,8.5,70,15:1:0,2018/05/10
aquitaine,18,15,15,69,10,31,14:38:0,2018/05/10
ardeche,17,13,22,83,10,45,14:37:0,2018/05/10
auvergne,14,10,17,78,7,58,14:43:0,2018/05/10
bourgogne,16,13,17,88,8.875,55,14:53:0,2018/05/10
bretagne,14,12,21,77,9,23,14:57:0,2018/05/10
centre,16,14,17,73,10,53,14:56:0,2018/05/10
champagne-ardenne,15,14,21,73,10,53,15:5:0,2018/05/10
corse,16,13,9,89,8.5,38,14:24:0,2018/05/10
franche-comte,13,11,10,98,5.25,82,14:52:0,2018/05/10
ile-de-re,15,13,19,75,10,19,14:46:0,2018/05/10
ile-de-france,16,14,20,64,10,56,15:3:0,2018/05/10
languedoc-roussillon,20,16,27,63,10,34,14:32:0,2018/05/10
limousin,15,10,9,88,6.5,65,14:44:0,2018/05/10
lorraine,16,12,20,84,8.375,59,15:4:0,2018/05/10
midi-pyrenees,17,13,15,76,10,55,14:32:0,2018/05/10
nord-pas-de-calais,15,13,22,76,10,35,15:12:0,2018/05/10
normandie,13,12,26,72,10,36,15:5:0,2018/05/10
pays-de-la-loire,14,12,17,69,10,30,14:52:0,2018/05/10
picardie,14,7,24,92,10,30,15:10:0,2018/05/10
poitou-charentes,15,13,19,71,10,19,14:45:0,2018/05/10
rh-ne-alpes,17,12,18,86,7,58,14:44:0,2018/05/10
provence-alpes-c-te-d-azur,22,19,31,62,9.875,12,14:29:0,2018/05/10
alsace,21,16,10,62,10,13,15:4:0,2018/05/11
aquitaine,24,18,16,56,10,11,14:40:0,2018/05/11
ardeche,21,16,12,73,10,9,14:39:0,2018/05/11
auvergne,22,14,8,60,9,11,14:45:0,2018/05/11
bourgogne,20,15,9,71,9,6,14:55:0,2018/05/11
bretagne,18,14,24,85,9,24,15:1:0,2018/05/11
centre,21,16,15,57,10,14,14:59:0,2018/05/11
champagne-ardenne,19,14,11,72,10,6,15:8:0,2018/05/11
corse,17,12,13,71,10,11,14:26:0,2018/05/11
franche-comte,20,16,8,64,7,15,14:55:0,2018/05/11
ile-de-re,18,14,22,86,10,20,14:48:0,2018/05/11
ile-de-france,20,15,13,57,10,11,15:5:0,2018/05/11
languedoc-roussillon,19,17,17,65,10,1,14:34:0,2018/05/11
limousin,21,16,10,72,8,7,14:46:0,2018/05/11
lorraine,19,15,10,73,10,30,15:8:0,2018/05/11
midi-pyrenees,23,16,13,65,10,5,14:34:0,2018/05/11
nord-pas-de-calais,19,14,14,63,10,15,15:15:0,2018/05/11
normandie,17,14,26,75,10,25,15:7:0,2018/05/11
pays-de-la-loire,18,16,23,76,10,21,14:54:0,2018/05/11
picardie,18,12,15,79,10,12,15:13:0,2018/05/11
poitou-charentes,18,16,22,77,10,20,14:48:0,2018/05/11
rh-ne-alpes,21,14,7,71,8,22,14:46:0,2018/05/11
provence-alpes-c-te-d-azur,20,18,15,61,10,1,14:33:0,2018/05/11
alsace,23,20,11,62,9.875,15,15:6:0,2018/05/12
aquitaine,13,10,19,92,9.25,55,14:42:0,2018/05/12
ardeche,20,15,23,86,9.375,26,14:43:0,2018/05/12
auvergne,21,9,16,95,9.625,67,14:49:0,2018/05/12
bourgogne,22,18,12,75,10,24,14:58:0,2018/05/12
bretagne,12,10,16,84,6.5,62,15:3:0,2018/05/12
centre,17,16,10,78,9.875,55,15:2:0,2018/05/12
champagne-ardenne,22,19,16,74,10,37,15:11:0,2018/05/12
corse,16,12,9,78,10,9,14:28:0,2018/05/12
franche-comte,23,20,5,70,9.875,28,14:57:0,2018/05/12
ile-de-re,13,10,22,87,8.875,64,14:51:0,2018/05/12
ile-de-france,21,14,21,79,9.875,47,15:8:0,2018/05/12
languedoc-roussillon,18,16,21,85,9.875,48,14:36:0,2018/05/12
limousin,13,7,15,100,4.625,78,14:49:0,2018/05/12
lorraine,22,18,10,77,10,55,15:10:0,2018/05/12
midi-pyrenees,16,9,31,88,9.75,78,14:36:0,2018/05/12
nord-pas-de-calais,21,18,12,70,9.875,37,15:18:0,2018/05/12
normandie,12,10,14,93,6.75,68,15:10:0,2018/05/12
pays-de-la-loire,12,11,19,87,5.875,67,14:58:0,2018/05/12
picardie,19,10,19,97,9.875,56,15:16:0,2018/05/12
poitou-charentes,13,10,21,87,8.875,64,14:51:0,2018/05/12
rh-ne-alpes,21,17,23,72,9.625,20,14:49:0,2018/05/12
provence-alpes-c-te-d-azur,20,19,20,65,10,25,14:35:0,2018/05/12
alsace,15,12,16,84,9.875,82,15:9:0,2018/05/13
aquitaine,14,13,22,60,10,17,14:45:0,2018/05/13
ardeche,11,6,20,92,9.25,92,14:45:0,2018/05/13
auvergne,5,4,14,96,6,96,14:51:0,2018/05/13
bourgogne,10,9,16,95,9.5,100,15:1:0,2018/05/13
bretagne,14,11,14,77,8,30,15:5:0,2018/05/13
centre,14,10,11,75,8,84,15:4:0,2018/05/13
champagne-ardenne,12,10,19,90,9.875,91,15:13:0,2018/05/13
corse,18,15,19,75,9.75,28,14:30:0,2018/05/13
franche-comte,10,7,12,98,5.875,100,15:0:0,2018/05/13
ile-de-re,13,12,27,75,10,15,14:53:0,2018/05/13
ile-de-france,14,11,12,72,9.375,80,15:11:0,2018/05/13
languedoc-roussillon,13,11,41,71,8.375,99,14:38:0,2018/05/13
limousin,11,8,12,81,5.25,77,14:51:0,2018/05/13
lorraine,13,9,20,96,8.625,100,15:12:0,2018/05/13
midi-pyrenees,12,10,27,81,9.75,49,14:38:0,2018/05/13
nord-pas-de-calais,13,10,14,88,10,58,15:21:0,2018/05/13
normandie,13,10,14,75,9.875,46,15:13:0,2018/05/13
pays-de-la-loire,13,12,18,75,9.875,33,15:0:0,2018/05/13
picardie,13,9,14,89,7.375,72,15:19:0,2018/05/13
poitou-charentes,13,9,27,69,10,15,14:53:0,2018/05/13
rh-ne-alpes,7,6,23,95,9,100,14:51:0,2018/05/13
provence-alpes-c-te-d-azur,16,11,36,85,9.375,95,14:37:0,2018/05/13
alsace,17,14,8,79,7.875,92,15:12:0,2018/05/14
aquitaine,14,12,18,80,8.875,65,14:48:0,2018/05/14
ardeche,12,7,12,90,9.625,71,14:47:0,2018/05/14
auvergne,7,5,15,98,5,100,14:53:0,2018/05/14
bourgogne,12,10,9,95,3.375,100,15:3:0,2018/05/14
bretagne,16,13,29,76,8,20,15:9:0,2018/05/14
centre,13,10,26,95,7.25,98,15:7:0,2018/05/14
champagne-ardenne,15,12,21,95,9.875,92,15:17:0,2018/05/14
corse,11,10,20,75,9.75,74,14:32:0,2018/05/14
franche-comte,13,9,11,96,4.125,96,15:3:0,2018/05/14
ile-de-re,14,13,26,86,10,57,14:56:0,2018/05/14
ile-de-france,14,11,21,88,8.625,88,15:13:0,2018/05/14
languedoc-roussillon,14,12,33,74,9.5,73,14:41:0,2018/05/14
limousin,9,6,12,99,2.5,100,14:53:0,2018/05/14
lorraine,16,14,9,94,6.25,92,15:16:0,2018/05/14
midi-pyrenees,10,9,28,91,9.875,85,14:40:0,2018/05/14
nord-pas-de-calais,14,13,30,87,10,68,15:24:0,2018/05/14
normandie,14,13,31,73,10,23,15:16:0,2018/05/14
pays-de-la-loire,17,14,27,75,9,39,15:2:0,2018/05/14
picardie,15,11,31,91,10,60,15:22:0,2018/05/14
poitou-charentes,14,13,26,82,10,57,14:55:0,2018/05/14
rh-ne-alpes,11,8,11,95,7.375,100,14:53:0,2018/05/14
provence-alpes-c-te-d-azur,14,12,33,71,9.25,71,14:39:0,2018/05/14
alsace,20,16,14,82,7.625,36,15:15:0,2018/05/15
aquitaine,18,16,20,64,10,69,14:50:0,2018/05/15
ardeche,17,13,21,86,7.5,62,14:49:0,2018/05/15
auvergne,12,10,12,96,3.375,89,14:55:0,2018/05/15
bourgogne,16,14,19,87,9.375,78,15:5:0,2018/05/15
bretagne,18,14,25,78,10,17,15:11:0,2018/05/15
centre,18,13,12,88,7.75,88,15:10:0,2018/05/15
champagne-ardenne,21,14,18,86,10,35,15:19:0,2018/05/15
corse,13,8,13,72,9.75,45,14:34:0,2018/05/15
franche-comte,15,13,12,96,3.75,78,15:5:0,2018/05/15
ile-de-re,17,15,24,83,10,37,14:58:0,2018/05/15
ile-de-france,20,13,13,84,9.875,57,15:16:0,2018/05/15
languedoc-roussillon,19,16,34,69,9.25,55,14:43:0,2018/05/15
limousin,13,10,7,98,5.125,99,14:56:0,2018/05/15
lorraine,19,17,13,81,10,19,15:18:0,2018/05/15
midi-pyrenees,12,10,28,92,7,100,14:42:0,2018/05/15
nord-pas-de-calais,21,16,17,81,10,32,15:27:0,2018/05/15
normandie,15,13,21,76,10,8,15:19:0,2018/05/15
pays-de-la-loire,20,16,21,76,10,27,15:4:0,2018/05/15
picardie,19,11,17,96,10,53,15:25:0,2018/05/15
poitou-charentes,17,15,24,78,10,37,14:58:0,2018/05/15
rh-ne-alpes,15,11,19,97,6.375,96,14:56:0,2018/05/15
provence-alpes-c-te-d-azur,20,15,31,70,9.375,48,14:41:0,2018/05/15
alsace,17,14,9,87,10,50,15:17:0,2018/05/16
aquitaine,21,18,13,66,9,28,14:52:0,2018/05/16
ardeche,18,15,18,77,10,27,14:51:0,2018/05/16
auvergne,13,9,12,90,5.25,74,14:58:0,2018/05/16
bourgogne,17,14,13,90,5.25,59,15:9:0,2018/05/16
bretagne,20,16,24,80,10,31,15:13:0,2018/05/16
centre,20,16,17,73,7.375,42,15:12:0,2018/05/16
champagne-ardenne,19,16,20,80,7.875,28,15:22:0,2018/05/16
corse,14,10,15,88,9.75,43,14:36:0,2018/05/16
franche-comte,15,12,10,98,5.75,68,15:7:0,2018/05/16
ile-de-re,19,15,13,83,9.875,12,15:0:0,2018/05/16
ile-de-france,20,16,23,75,9.875,27,15:19:0,2018/05/16
languedoc-roussillon,20,18,18,66,10,21,14:46:0,2018/05/16
limousin,18,13,6,96,4.25,66,14:58:0,2018/05/16
lorraine,19,16,18,82,9.75,46,15:21:0,2018/05/16
midi-pyrenees,18,10,16,93,9,82,14:44:0,2018/05/16
nord-pas-de-calais,17,16,30,76,10,43,15:30:0,2018/05/16
normandie,15,13,27,81,10,51,15:21:0,2018/05/16
pays-de-la-loire,21,17,17,78,8.875,30,15:8:0,2018/05/16
picardie,17,9,30,86,9,44,15:27:0,2018/05/16
poitou-charentes,19,15,13,79,9.875,12,15:0:0,2018/05/16
rh-ne-alpes,18,14,13,86,8.875,61,14:59:0,2018/05/16
provence-alpes-c-te-d-azur,21,18,15,59,10,15,14:43:0,2018/05/16
alsace,17,14,10,82,7.375,52,15:20:0,2018/05/17
aquitaine,23,20,12,65,7.875,29,14:54:0,2018/05/17
ardeche,19,14,21,74,10,12,14:53:0,2018/05/17
auvergne,13,10,10,97,5.25,91,15:0:0,2018/05/17
bourgogne,16,14,19,88,8,53,15:11:0,2018/05/17
bretagne,20,14,18,81,9.875,50,15:16:0,2018/05/17
centre,19,11,15,87,9,46,15:14:0,2018/05/17
champagne-ardenne,17,12,20,79,10,32,15:25:0,2018/05/17
corse,15,12,7,81,9.875,37,14:38:0,2018/05/17
franche-comte,16,15,15,84,6.75,29,15:10:0,2018/05/17
ile-de-re,18,14,24,88,10,40,15:3:0,2018/05/17
ile-de-france,18,12,17,72,10,35,15:21:0,2018/05/17
languedoc-roussillon,20,18,16,63,10,10,14:48:0,2018/05/17
limousin,16,13,12,89,6.25,63,15:0:0,2018/05/17
lorraine,18,14,15,82,8,44,15:24:0,2018/05/17
midi-pyrenees,19,14,9,87,8,58,14:46:0,2018/05/17
nord-pas-de-calais,15,12,24,71,10,28,15:33:0,2018/05/17
normandie,13,11,25,81,10,49,15:24:0,2018/05/17
pays-de-la-loire,19,14,19,83,10,48,15:10:0,2018/05/17
picardie,15,6,23,90,10,31,15:30:0,2018/05/17
poitou-charentes,18,14,24,88,10,40,15:3:0,2018/05/17
rh-ne-alpes,17,14,21,87,6.5,50,15:1:0,2018/05/17
provence-alpes-c-te-d-azur,19,18,8,64,10,21,14:45:0,2018/05/17
alsace,19,15,12,62,10,15,15:22:0,2018/05/18
aquitaine,24,20,13,59,10,10,14:56:0,2018/05/18
ardeche,20,15,15,76,9,24,14:55:0,2018/05/18
auvergne,18,13,12,88,6.25,54,15:3:0,2018/05/18
bourgogne,19,17,18,73,9,7,15:13:0,2018/05/18
bretagne,18,13,13,75,8,42,15:19:0,2018/05/18
centre,18,14,14,69,10,15,15:17:0,2018/05/18
champagne-ardenne,17,12,16,68,10,13,15:27:0,2018/05/18
corse,18,16,6,77,9.875,18,14:40:0,2018/05/18
franche-comte,19,17,17,63,5.75,19,15:13:0,2018/05/18
ile-de-re,20,16,17,81,10,17,15:5:0,2018/05/18
ile-de-france,18,13,14,61,10,27,15:24:0,2018/05/18
languedoc-roussillon,21,18,13,70,10,7,14:50:0,2018/05/18
limousin,21,17,12,74,7,14,15:3:0,2018/05/18
lorraine,17,13,10,74,10,12,15:26:0,2018/05/18
midi-pyrenees,22,17,9,78,9.875,27,14:48:0,2018/05/18
nord-pas-de-calais,15,11,17,72,10,24,15:35:0,2018/05/18
normandie,14,11,19,75,10,9,15:27:0,2018/05/18
pays-de-la-loire,19,15,15,77,9,41,15:12:0,2018/05/18
picardie,16,7,16,95,9,29,15:32:0,2018/05/18
poitou-charentes,20,16,17,81,10,17,15:5:0,2018/05/18
rh-ne-alpes,20,14,15,83,8.625,44,15:3:0,2018/05/18
provence-alpes-c-te-d-azur,21,19,12,59,9.875,14,14:47:0,2018/05/18
alsace,19,16,15,65,10,15,15:25:0,2018/05/19
aquitaine,23,20,14,61,10,18,14:58:0,2018/05/19
ardeche,21,17,15,70,10,8,14:58:0,2018/05/19
auvergne,18,15,11,76,5.125,54,15:5:0,2018/05/19
bourgogne,19,16,15,69,9.875,14,15:15:0,2018/05/19
bretagne,19,14,13,77,8,17,15:21:0,2018/05/19
centre,19,15,14,70,9,17,15:19:0,2018/05/19
champagne-ardenne,17,14,14,71,9,8,15:29:0,2018/05/19
corse,19,17,6,72,9.875,14,14:42:0,2018/05/19
franche-comte,20,17,11,71,9,21,15:15:0,2018/05/19
ile-de-re,19,16,17,77,10,13,15:7:0,2018/05/19
