,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
ardeche,24,16,35,76,10,14,15:30:0,2020/07/03
auvergne,20,12,15,94,8.75,59,15:38:0,2020/07/03
bourgogne,20,14,15,88,9.625,53,15:50:0,2020/07/03
bretagne,20,11,21,93,8.75,61,15:57:0,2020/07/03
centre,21,13,15,87,9.875,33,15:55:0,2020/07/03
champagne-ardenne,20,12,16,92,9,34,16:8:0,2020/07/03
corse,27,23,16,65,10,6,15:9:0,2020/07/03
franche-comte,20,13,13,94,8.75,55,15:49:0,2020/07/03
ile-de-re,18,16,17,73,10,31,15:41:0,2020/07/03
ile-de-france,22,15,17,75,10,30,16:4:0,2020/07/03
languedoc-roussillon,26,20,23,62,10,11,15:21:0,2020/07/03
limousin,20,10,9,96,6.875,54,15:38:0,2020/07/03
lorraine,20,12,16,92,8.875,36,16:7:0,2020/07/03
midi-pyrenees,22,14,19,82,9,48,15:21:0,2020/07/03
nord-pas-de-calais,19,13,25,92,10,49,16:18:0,2020/07/03
normandie,19,11,19,93,10,42,16:7:0,2020/07/03
pays-de-la-loire,20,13,19,89,8,34,15:49:0,2020/07/03
picardie,20,13,20,94,9.875,58,16:14:0,2020/07/03
poitou-charentes,18,15,19,82,10,24,15:41:0,2020/07/03
rh-ne-alpes,23,16,21,75,9.875,45,15:38:0,2020/07/03
provence-alpes-c-te-d-azur,26,22,42,54,10,5,15:19:0,2020/07/03
alsace,25,16,12,81,10,27,16:1:0,2020/07/04
aquitaine,23,15,15,82,10,14,15:29:0,2020/07/04
ardeche,26,16,28,74,10,12,15:28:0,2020/07/04
auvergne,22,12,6,91,8,27,15:37:0,2020/07/04
bourgogne,23,14,10,88,10,24,15:49:0,2020/07/04
bretagne,18,16,28,94,7,89,15:56:0,2020/07/04
centre,21,13,21,88,8.375,60,15:54:0,2020/07/04
champagne-ardenne,20,14,20,84,6.75,65,16:7:0,2020/07/04
corse,25,20,16,63,10,13,15:9:0,2020/07/04
franche-comte,22,13,9,91,8,34,15:49:0,2020/07/04
ile-de-re,18,17,29,79,10,65,15:40:0,2020/07/04
ile-de-france,21,15,22,74,9,74,16:2:0,2020/07/04
languedoc-roussillon,28,19,17,63,10,9,15:20:0,2020/07/04
limousin,22,11,10,96,6.125,50,15:37:0,2020/07/04
lorraine,20,13,22,90,10,43,16:6:0,2020/07/04
midi-pyrenees,24,14,14,87,10,14,15:21:0,2020/07/04
nord-pas-de-calais,18,14,27,86,6.125,89,16:17:0,2020/07/04
normandie,18,15,30,91,8,98,16:6:0,2020/07/04
pays-de-la-loire,18,15,24,89,8,80,15:49:0,2020/07/04
picardie,19,13,26,89,7.75,96,16:13:0,2020/07/04
poitou-charentes,19,17,27,80,10,64,15:40:0,2020/07/04
rh-ne-alpes,26,16,12,75,10,16,15:37:0,2020/07/04
provence-alpes-c-te-d-azur,26,21,18,61,10,7,15:18:0,2020/07/04
alsace,25,18,15,83,9,63,15:59:0,2020/07/05
aquitaine,26,17,14,82,10,26,15:28:0,2020/07/05
ardeche,30,19,26,65,10,6,15:28:0,2020/07/05
auvergne,26,16,9,84,10,55,15:36:0,2020/07/05
bourgogne,24,17,16,93,8,53,15:49:0,2020/07/05
bretagne,20,18,22,90,10,84,15:55:0,2020/07/05
centre,21,18,21,89,8.625,86,15:54:0,2020/07/05
champagne-ardenne,21,18,22,93,9.625,92,16:5:0,2020/07/05
corse,27,22,12,68,10,8,15:7:0,2020/07/05
franche-comte,24,16,14,96,7.375,70,15:47:0,2020/07/05
ile-de-re,19,19,23,93,10,88,15:39:0,2020/07/05
ile-de-france,22,19,20,80,9,95,16:2:0,2020/07/05
languedoc-roussillon,30,21,9,65,10,12,15:20:0,2020/07/05
limousin,24,13,10,93,7.875,70,15:37:0,2020/07/05
lorraine,21,17,24,95,9,90,16:4:0,2020/07/05
midi-pyrenees,27,17,14,79,10,13,15:20:0,2020/07/05
nord-pas-de-calais,19,17,30,90,8.625,86,16:15:0,2020/07/05
normandie,19,17,28,88,10,89,16:4:0,2020/07/05
pays-de-la-loire,21,18,23,91,10,87,15:47:0,2020/07/05
picardie,19,18,31,88,10,88,16:11:0,2020/07/05
poitou-charentes,20,19,21,93,9,86,15:38:0,2020/07/05
rh-ne-alpes,29,19,12,70,10,30,15:35:0,2020/07/05
provence-alpes-c-te-d-azur,29,23,18,56,10,3,15:17:0,2020/07/05
alsace,20,15,21,81,9.875,33,15:58:0,2020/07/06
aquitaine,23,17,15,82,10,34,15:28:0,2020/07/06
ardeche,27,21,36,81,10,8,15:27:0,2020/07/06
auvergne,20,17,19,94,8.875,44,15:35:0,2020/07/06
bourgogne,19,16,19,90,8,32,15:47:0,2020/07/06
bretagne,18,11,19,86,9,51,15:54:0,2020/07/06
centre,18,11,14,84,9.75,54,15:52:0,2020/07/06
champagne-ardenne,18,11,23,91,9.625,56,16:4:0,2020/07/06
corse,27,22,9,66,10,2,15:6:0,2020/07/06
franche-comte,19,14,12,98,8.375,56,15:46:0,2020/07/06
ile-de-re,18,15,31,79,10,34,15:38:0,2020/07/06
ile-de-france,20,13,19,68,10,59,16:1:0,2020/07/06
languedoc-roussillon,29,22,26,70,10,3,15:18:0,2020/07/06
limousin,20,15,13,94,8.375,51,15:35:0,2020/07/06
lorraine,17,11,23,87,9.875,70,16:3:0,2020/07/06
midi-pyrenees,24,18,22,90,10,52,15:18:0,2020/07/06
nord-pas-de-calais,17,12,26,78,9.875,55,16:14:0,2020/07/06
normandie,17,13,22,77,10,53,16:4:0,2020/07/06
pays-de-la-loire,20,11,16,89,9,27,15:46:0,2020/07/06
picardie,18,12,28,80,9.875,49,16:10:0,2020/07/06
poitou-charentes,18,14,23,83,10,26,15:38:0,2020/07/06
rh-ne-alpes,24,20,22,82,10,39,15:35:0,2020/07/06
provence-alpes-c-te-d-azur,29,24,47,64,10,0,15:16:0,2020/07/06
alsace,23,14,9,78,10,20,15:56:0,2020/07/07
aquitaine,25,14,12,78,10,20,15:26:0,2020/07/07
ardeche,26,14,38,63,10,3,15:25:0,2020/07/07
auvergne,21,10,12,91,9,17,15:33:0,2020/07/07
bourgogne,22,11,13,83,10,6,15:46:0,2020/07/07
bretagne,20,11,7,93,9,26,15:53:0,2020/07/07
centre,22,12,9,84,10,16,15:51:0,2020/07/07
champagne-ardenne,20,11,8,88,10,41,16:2:0,2020/07/07
corse,27,21,9,59,10,6,15:6:0,2020/07/07
franche-comte,21,10,13,90,8,16,15:45:0,2020/07/07
ile-de-re,17,15,20,78,10,8,15:37:0,2020/07/07
ile-de-france,25,17,10,68,10,5,15:59:0,2020/07/07
languedoc-roussillon,29,18,18,54,10,2,15:17:0,2020/07/07
limousin,22,10,11,89,7.875,17,15:34:0,2020/07/07
lorraine,20,11,13,82,10,6,16:1:0,2020/07/07
midi-pyrenees,25,12,15,85,10,3,15:18:0,2020/07/07
nord-pas-de-calais,19,13,18,83,9.875,56,16:12:0,2020/07/07
normandie,20,11,13,94,8,25,16:2:0,2020/07/07
pays-de-la-loire,22,11,9,90,9,20,15:45:0,2020/07/07
picardie,20,12,15,89,7.75,51,16:9:0,2020/07/07
poitou-charentes,20,13,15,84,10,9,15:37:0,2020/07/07
rh-ne-alpes,24,13,19,76,10,4,15:33:0,2020/07/07
provence-alpes-c-te-d-azur,27,19,31,57,10,4,15:15:0,2020/07/07
alsace,25,16,15,77,10,31,15:55:0,2020/07/08
aquitaine,28,17,12,73,10,2,15:25:0,2020/07/08
ardeche,30,16,18,71,10,8,15:24:0,2020/07/08
auvergne,25,13,9,86,10,11,15:32:0,2020/07/08
bourgogne,26,15,10,84,10,5,15:44:0,2020/07/08
bretagne,24,13,13,78,9.375,26,15:51:0,2020/07/08
centre,25,15,12,84,10,7,15:49:0,2020/07/08
champagne-ardenne,20,13,19,87,10,57,16:2:0,2020/07/08
corse,27,23,10,65,10,7,15:4:0,2020/07/08
franche-comte,24,15,7,90,9,8,15:44:0,2020/07/08
ile-de-re,20,17,21,74,10,14,15:35:0,2020/07/08
ile-de-france,25,17,14,57,10,44,15:57:0,2020/07/08
languedoc-roussillon,26,20,17,61,10,3,15:17:0,2020/07/08
limousin,27,13,9,82,10,8,15:32:0,2020/07/08
lorraine,22,14,20,86,10,49,16:1:0,2020/07/08
midi-pyrenees,29,18,9,75,10,2,15:16:0,2020/07/08
nord-pas-de-calais,16,13,22,93,7.875,93,16:11:0,2020/07/08
normandie,21,13,23,90,8.375,55,16:1:0,2020/07/08
pays-de-la-loire,26,14,10,80,10,11,15:44:0,2020/07/08
picardie,18,13,21,89,9,82,16:7:0,2020/07/08
poitou-charentes,23,16,14,77,10,14,15:35:0,2020/07/08
rh-ne-alpes,28,17,10,75,10,11,15:32:0,2020/07/08
provence-alpes-c-te-d-azur,26,24,13,62,10,4,15:14:0,2020/07/08
alsace,29,18,9,86,9.875,48,15:53:0,2020/07/09
aquitaine,31,21,10,80,10,4,15:24:0,2020/07/09
ardeche,35,19,8,71,10,3,15:23:0,2020/07/09
auvergne,30,17,6,82,10,5,15:31:0,2020/07/09
bourgogne,29,19,9,88,10,21,15:43:0,2020/07/09
bretagne,25,15,23,95,6.625,36,15:50:0,2020/07/09
centre,28,18,15,89,10,15,15:48:0,2020/07/09
champagne-ardenne,26,17,17,93,7.875,53,16:0:0,2020/07/09
corse,28,23,12,59,10,1,15:3:0,2020/07/09
franche-comte,28,17,8,84,10,12,15:42:0,2020/07/09
ile-de-re,20,19,20,84,10,9,15:35:0,2020/07/09
ile-de-france,29,20,17,78,10,14,15:56:0,2020/07/09
languedoc-roussillon,26,22,19,62,10,3,15:15:0,2020/07/09
limousin,30,17,8,85,10,8,15:32:0,2020/07/09
lorraine,25,17,19,93,9,57,15:59:0,2020/07/09
midi-pyrenees,31,20,9,63,10,11,15:15:0,2020/07/09
nord-pas-de-calais,21,16,24,90,10,73,16:10:0,2020/07/09
normandie,24,15,24,95,9.625,72,15:59:0,2020/07/09
pays-de-la-loire,25,18,19,92,9,19,15:42:0,2020/07/09
picardie,24,16,23,91,8.75,61,16:6:0,2020/07/09
poitou-charentes,22,19,19,84,10,9,15:34:0,2020/07/09
rh-ne-alpes,33,20,6,69,10,7,15:30:0,2020/07/09
provence-alpes-c-te-d-azur,27,25,11,55,10,1,15:13:0,2020/07/09
alsace,25,21,21,81,10,64,15:53:0,2020/07/10
aquitaine,23,18,15,88,10,49,15:23:0,2020/07/10
ardeche,34,21,12,59,9.25,21,15:22:0,2020/07/10
auvergne,25,19,13,84,9.875,49,15:30:0,2020/07/10
bourgogne,24,19,21,83,10,23,15:42:0,2020/07/10
bretagne,20,15,21,88,10,47,15:48:0,2020/07/10
centre,20,17,13,87,10,54,15:47:0,2020/07/10
champagne-ardenne,19,16,19,88,8.75,76,15:58:0,2020/07/10
corse,28,24,13,48,10,8,15:2:0,2020/07/10
franche-comte,25,18,18,78,10,36,15:41:0,2020/07/10
ile-de-re,19,18,21,78,10,56,15:33:0,2020/07/10
ile-de-france,22,18,16,74,10,72,15:54:0,2020/07/10
languedoc-roussillon,28,22,20,74,9.5,58,15:14:0,2020/07/10
limousin,20,14,11,96,6.75,53,15:30:0,2020/07/10
lorraine,19,17,20,90,9.875,66,15:57:0,2020/07/10
midi-pyrenees,25,18,16,89,9.875,60,15:13:0,2020/07/10
nord-pas-de-calais,19,16,20,90,8.75,75,16:8:0,2020/07/10
normandie,17,15,21,90,10,53,15:57:0,2020/07/10
pays-de-la-loire,22,17,15,83,10,59,15:41:0,2020/07/10
picardie,19,16,22,89,9.75,83,16:4:0,2020/07/10
poitou-charentes,20,18,16,78,10,54,15:32:0,2020/07/10
rh-ne-alpes,30,23,12,62,9.5,44,15:30:0,2020/07/10
provence-alpes-c-te-d-azur,26,24,11,68,10,16,15:12:0,2020/07/10
alsace,22,15,12,84,9.75,60,15:51:0,2020/07/11
aquitaine,25,16,17,78,10,10,15:21:0,2020/07/11
ardeche,26,18,32,85,9.5,35,15:20:0,2020/07/11
auvergne,21,13,14,93,10,50,15:28:0,2020/07/11
bourgogne,21,14,20,88,10,36,15:40:0,2020/07/11
bretagne,21,11,17,86,10,16,15:46:0,2020/07/11
centre,22,12,13,76,10,7,15:45:0,2020/07/11
champagne-ardenne,20,11,11,86,10,28,15:57:0,2020/07/11
corse,28,23,10,55,10,6,15:1:0,2020/07/11
franche-comte,21,14,17,94,8.875,39,15:39:0,2020/07/11
ile-de-re,20,16,28,73,10,7,15:31:0,2020/07/11
ile-de-france,23,18,14,60,10,13,15:53:0,2020/07/11
languedoc-roussillon,28,21,10,77,9.875,24,15:12:0,2020/07/11
limousin,22,12,14,89,8,12,15:29:0,2020/07/11
lorraine,21,13,10,85,9.875,30,15:56:0,2020/07/11
midi-pyrenees,26,18,15,76,10,44,15:13:0,2020/07/11
nord-pas-de-calais,20,12,18,84,9.875,34,16:6:0,2020/07/11
normandie,18,14,17,83,10,4,15:56:0,2020/07/11
pays-de-la-loire,22,11,18,83,10,29,15:39:0,2020/07/11
picardie,20,12,17,81,10,39,16:2:0,2020/07/11
poitou-charentes,22,14,22,74,10,6,15:31:0,2020/07/11
rh-ne-alpes,24,17,21,79,10,38,15:28:0,2020/07/11
provence-alpes-c-te-d-azur,28,23,37,71,10,14,15:10:0,2020/07/11
alsace,23,14,17,67,10,12,15:49:0,2020/07/12
aquitaine,28,16,12,68,10,4,15:20:0,2020/07/12
ardeche,27,15,23,71,10,5,15:19:0,2020/07/12
auvergne,23,10,12,90,9,5,15:27:0,2020/07/12
bourgogne,24,12,19,75,10,2,15:39:0,2020/07/12
bretagne,22,10,16,81,10,14,15:44:0,2020/07/12
centre,23,13,17,78,10,14,15:44:0,2020/07/12
champagne-ardenne,22,11,10,89,9,23,15:55:0,2020/07/12
corse,28,22,12,56,10,6,14:59:0,2020/07/12
franche-comte,23,12,20,79,10,3,15:37:0,2020/07/12
ile-de-re,21,17,37,72,10,14,15:30:0,2020/07/12
ile-de-france,25,16,13,64,10,10,15:52:0,2020/07/12
languedoc-roussillon,28,20,15,55,10,15,15:12:0,2020/07/12
limousin,25,13,13,77,10,4,15:27:0,2020/07/12
lorraine,22,12,14,77,10,8,15:54:0,2020/07/12
midi-pyrenees,28,18,9,67,10,32,15:11:0,2020/07/12
nord-pas-de-calais,21,13,11,83,10,8,16:4:0,2020/07/12
normandie,19,11,20,85,10,20,15:54:0,2020/07/12
pays-de-la-loire,23,12,21,75,10,9,15:37:0,2020/07/12
picardie,21,11,12,86,10,16,16:1:0,2020/07/12
poitou-charentes,23,15,28,74,10,15,15:30:0,2020/07/12
rh-ne-alpes,27,15,11,73,10,5,15:26:0,2020/07/12
provence-alpes-c-te-d-azur,26,23,11,64,10,7,15:8:0,2020/07/12
alsace,25,16,10,74,10,17,15:47:0,2020/07/13
aquitaine,27,16,16,75,10,3,15:18:0,2020/07/13
ardeche,30,18,15,69,10,9,15:17:0,2020/07/13
auvergne,24,15,12,86,10,12,15:25:0,2020/07/13
bourgogne,25,15,17,76,10,8,15:37:0,2020/07/13
bretagne,23,12,13,87,10,10,15:43:0,2020/07/13
centre,25,15,14,77,10,14,15:42:0,2020/07/13
champagne-ardenne,23,13,9,80,10,36,15:53:0,2020/07/13
corse,26,22,11,73,9.125,40,14:58:0,2020/07/13
franche-comte,24,15,13,82,10,10,15:36:0,2020/07/13
ile-de-re,20,18,29,72,10,5,15:28:0,2020/07/13
ile-de-france,26,17,13,65,10,21,15:50:0,2020/07/13
languedoc-roussillon,27,22,20,60,10,20,15:10:0,2020/07/13
limousin,25,14,12,89,8.75,19,15:25:0,2020/07/13
lorraine,23,14,11,78,10,20,15:52:0,2020/07/13
midi-pyrenees,27,17,20,79,10,11,15:10:0,2020/07/13
nord-pas-de-calais,23,13,10,80,10,41,16:3:0,2020/07/13
normandie,20,14,12,88,10,24,15:52:0,2020/07/13
pays-de-la-loire,25,13,13,84,10,7,15:36:0,2020/07/13
picardie,23,12,15,85,10,34,15:59:0,2020/07/13
poitou-charentes,23,16,19,71,10,6,15:28:0,2020/07/13
rh-ne-alpes,28,19,13,71,10,8,15:25:0,2020/07/13
provence-alpes-c-te-d-azur,26,25,15,64,10,14,15:8:0,2020/07/13
alsace,24,17,9,75,9.875,46,15:46:0,2020/07/14
aquitaine,26,17,14,81,10,17,15:16:0,2020/07/14
ardeche,28,17,20,70,10,14,15:16:0,2020/07/14
auvergne,22,14,8,80,9.875,53,15:23:0,2020/07/14
bourgogne,24,17,12,73,9.375,52,15:35:0,2020/07/14
bretagne,20,13,13,85,8,67,15:41:0,2020/07/14
centre,22,15,13,67,10,47,15:40:0,2020/07/14
champagne-ardenne,20,13,12,79,10,53,15:51:0,2020/07/14
corse,26,20,11,75,9.875,55,14:57:0,2020/07/14
franche-comte,24,15,10,84,9.875,46,15:34:0,2020/07/14
ile-de-re,19,18,23,78,10,18,15:26:0,2020/07/14
ile-de-france,23,18,14,51,8,71,15:48:0,2020/07/14
languedoc-roussillon,28,22,10,62,10,26,15:8:0,2020/07/14
limousin,24,14,10,77,10,28,15:24:0,2020/07/14
lorraine,23,16,21,77,10,41,15:50:0,2020/07/14
midi-pyrenees,26,15,18,78,10,19,15:8:0,2020/07/14
nord-pas-de-calais,18,14,17,82,10,71,16:0:0,2020/07/14
normandie,19,14,17,95,8.625,80,15:50:0,2020/07/14
pays-de-la-loire,21,14,17,82,8.875,54,15:34:0,2020/07/14
picardie,20,13,19,84,9,78,15:57:0,2020/07/14
poitou-charentes,21,17,22,77,9.875,24,15:26:0,2020/07/14
rh-ne-alpes,26,18,12,70,10,24,15:23:0,2020/07/14
provence-alpes-c-te-d-azur,26,24,23,60,10,13,15:6:0,2020/07/14
alsace,20,16,6,88,9.375,75,15:44:0,2020/07/15
aquitaine,23,17,18,87,10,77,15:15:0,2020/07/15
ardeche,26,17,21,74,9.875,41,15:15:0,2020/07/15
auvergne,17,15,12,92,9.875,68,15:21:0,2020/07/15
bourgogne,17,15,9,92,9,90,15:33:0,2020/07/15
bretagne,19,14,16,83,10,87,15:39:0,2020/07/15
centre,20,15,13,89,10,89,15:38:0,2020/07/15
champagne-ardenne,19,14,14,92,9,66,15:49:0,2020/07/15
corse,26,20,13,66,9.875,32,14:55:0,2020/07/15
franche-comte,16,15,9,98,9.5,85,15:32:0,2020/07/15
ile-de-re,18,16,26,76,10,72,15:25:0,2020/07/15
ile-de-france,22,17,11,71,10,70,15:45:0,2020/07/15
languedoc-roussillon,26,21,34,64,10,28,15:7:0,2020/07/15
limousin,18,14,12,98,8.75,90,15:22:0,2020/07/15
lorraine,21,14,14,97,9.5,83,15:48:0,2020/07/15
midi-pyrenees,20,15,22,87,9,66,15:6:0,2020/07/15
nord-pas-de-calais,18,14,15,83,9.875,70,15:58:0,2020/07/15
normandie,18,14,17,85,10,87,15:48:0,2020/07/15
pays-de-la-loire,20,13,15,85,10,77,15:32:0,2020/07/15
picardie,19,14,22,89,9.875,71,15:55:0,2020/07/15
poitou-charentes,19,16,26,76,10,62,15:25:0,2020/07/15
rh-ne-alpes,20,18,12,74,10,57,15:21:0,2020/07/15
provence-alpes-c-te-d-azur,26,23,35,57,10,11,15:5:0,2020/07/15
alsace,16,15,6,88,7.875,96,15:42:0,2020/07/16
aquitaine,22,17,8,80,10,86,15:13:0,2020/07/16
ardeche,26,16,31,71,10,17,15:13:0,2020/07/16
auvergne,19,13,12,90,10,95,15:20:0,2020/07/16
bourgogne,19,15,14,84,10,77,15:32:0,2020/07/16
bretagne,20,13,15,96,7,76,15:37:0,2020/07/16
centre,19,15,10,84,10,94,15:36:0,2020/07/16
champagne-ardenne,17,14,15,91,7,94,15:47:0,2020/07/16
corse,25,20,13,71,10,30,14:54:0,2020/07/16
franche-comte,18,13,10,97,7.625,92,15:30:0,2020/07/16
ile-de-re,18,13,19,81,10,62,15:23:0,2020/07/16
ile-de-france,21,17,10,73,10,84,15:43:0,2020/07/16
languedoc-roussillon,28,19,17,63,10,18,15:5:0,2020/07/16
limousin,20,12,7,95,7.5,94,15:20:0,2020/07/16
lorraine,14,13,12,94,5.125,99,15:46:0,2020/07/16
midi-pyrenees,22,14,18,88,10,75,15:5:0,2020/07/16
nord-pas-de-calais,18,15,15,87,10,87,15:56:0,2020/07/16
normandie,20,15,17,90,9,63,15:46:0,2020/07/16
pays-de-la-loire,21,13,12,91,9,70,15:30:0,2020/07/16
picardie,19,15,18,89,10,89,15:53:0,2020/07/16
poitou-charentes,19,17,17,83,10,53,15:23:0,2020/07/16
rh-ne-alpes,22,15,20,76,10,62,15:20:0,2020/07/16
provence-alpes-c-te-d-azur,26,20,29,64,10,7,15:3:0,2020/07/16
alsace,23,15,10,89,8.625,85,15:39:0,2020/07/17
aquitaine,24,17,14,88,10,56,15:12:0,2020/07/17
ardeche,25,18,37,75,10,28,15:11:0,2020/07/17
auvergne,20,13,20,94,8,85,15:18:0,2020/07/17
bourgogne,22,15,19,91,9.25,74,15:30:0,2020/07/17
bretagne,24,13,14,95,7.625,26,15:35:0,2020/07/17
centre,24,15,12,88,10,42,15:34:0,2020/07/17
champagne-ardenne,22,13,10,92,8,71,15:45:0,2020/07/17
corse,26,19,15,81,10,23,14:52:0,2020/07/17
franche-comte,22,14,13,96,7.25,90,15:28:0,2020/07/17
ile-de-re,19,18,21,81,10,32,15:21:0,2020/07/17
ile-de-france,25,17,8,73,10,62,15:41:0,2020/07/17
languedoc-roussillon,28,20,26,67,10,13,15:3:0,2020/07/17
limousin,22,15,12,89,10,67,15:18:0,2020/07/17
lorraine,22,14,10,91,7.25,68,15:43:0,2020/07/17
midi-pyrenees,24,17,19,88,10,71,15:3:0,2020/07/17
nord-pas-de-calais,23,15,10,90,9.875,53,15:54:0,2020/07/17
normandie,22,14,12,92,8,40,15:44:0,2020/07/17
pays-de-la-loire,27,14,10,93,8,17,15:28:0,2020/07/17
picardie,23,15,9,92,8.875,53,15:50:0,2020/07/17
poitou-charentes,22,18,18,81,10,31,15:21:0,2020/07/17
rh-ne-alpes,23,17,24,80,10,63,15:18:0,2020/07/17
provence-alpes-c-te-d-azur,27,21,26,65,10,13,15:1:0,2020/07/17
alsace,25,16,8,79,10,35,15:37:0,2020/07/18
aquitaine,29,19,14,81,10,1,15:10:0,2020/07/18
ardeche,28,16,31,79,10,6,15:9:0,2020/07/18
auvergne,24,13,13,93,8,34,15:17:0,2020/07/18
bourgogne,25,15,15,87,10,32,15:28:0,2020/07/18
bretagne,25,13,10,97,6.375,37,15:33:0,2020/07/18
centre,27,17,9,90,10,13,15:32:0,2020/07/18
champagne-ardenne,25,16,6,89,9.75,62,15:42:0,2020/07/18
corse,24,20,10,76,9.125,56,14:50:0,2020/07/18
franche-comte,24,14,14,94,7.875,23,15:26:0,2020/07/18
ile-de-re,21,19,20,82,10,1,15:19:0,2020/07/18
ile-de-france,29,19,10,75,10,12,15:39:0,2020/07/18
languedoc-roussillon,29,20,14,64,10,4,15:1:0,2020/07/18
limousin,26,14,12,89,8,3,15:16:0,2020/07/18
lorraine,23,16,6,86,10,45,15:41:0,2020/07/18
midi-pyrenees,28,17,13,84,10,5,15:2:0,2020/07/18
nord-pas-de-calais,23,15,14,91,10,26,15:52:0,2020/07/18
normandie,21,13,12,95,6.375,40,15:43:0,2020/07/18
pays-de-la-loire,30,13,10,91,9,3,15:27:0,2020/07/18
picardie,23,14,15,92,8,25,15:48:0,2020/07/18
poitou-charentes,24,18,17,84,10,2,15:19:0,2020/07/18
rh-ne-alpes,26,16,18,84,10,21,15:16:0,2020/07/18
provence-alpes-c-te-d-azur,26,23,14,62,10,10,14:59:0,2020/07/18
alsace,28,18,4,74,10,17,15:35:0,2020/07/19
aquitaine,33,20,10,70,10,2,15:8:0,2020/07/19
ardeche,30,17,15,74,10,2,15:7:0,2020/07/19
auvergne,27,16,7,88,10,3,15:15:0,2020/07/19
bourgogne,27,16,8,85,10,13,15:26:0,2020/07/19
bretagne,26,13,8,89,10,8,15:31:0,2020/07/19
centre,29,17,7,76,10,16,15:30:0,2020/07/19
champagne-ardenne,25,16,8,89,10,20,15:40:0,2020/07/19
corse,26,20,12,75,9.875,52,14:49:0,2020/07/19
franche-comte,26,15,9,81,10,6,15:25:0,2020/07/19
ile-de-re,23,20,19,70,10,7,15:17:0,2020/07/19
ile-de-france,30,20,8,63,10,18,15:37:0,2020/07/19
languedoc-roussillon,27,23,20,65,10,3,15:0:0,2020/07/19
limousin,30,18,7,81,10,1,15:15:0,2020/07/19
