,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
midi-pyrenees,12,11,7,90,9.625,95,9:11:0,2018/12/02
nord-pas-de-calais,14,11,26,90,9.125,100,8:20:0,2018/12/02
normandie,15,14,32,91,9.75,94,8:30:0,2018/12/02
pays-de-la-loire,15,15,33,92,9.375,100,8:45:0,2018/12/02
picardie,14,13,27,92,8.875,100,8:23:0,2018/12/02
poitou-charentes,14,14,42,92,9.25,100,8:53:0,2018/12/02
rh-ne-alpes,10,8,23,91,8.25,94,8:56:0,2018/12/02
provence-alpes-c-te-d-azur,13,11,10,72,10,63,9:12:0,2018/12/02
alsace,13,12,23,85,8.25,85,8:33:0,2018/12/03
aquitaine,15,14,18,87,8,88,9:0:0,2018/12/03
ardeche,13,9,5,92,9,48,9:1:0,2018/12/03
auvergne,13,10,21,87,9.75,59,8:54:0,2018/12/03
bourgogne,13,12,25,90,9.625,88,8:43:0,2018/12/03
bretagne,15,11,33,92,10,64,8:37:0,2018/12/03
centre,15,14,33,86,9.875,91,8:38:0,2018/12/03
champagne-ardenne,13,10,29,89,8.75,83,8:27:0,2018/12/03
corse,14,13,11,89,10,75,9:19:0,2018/12/03
franche-comte,12,11,28,93,9.25,99,8:43:0,2018/12/03
ile-de-re,15,13,38,93,10,75,8:52:0,2018/12/03
ile-de-france,14,12,27,83,9.5,77,8:30:0,2018/12/03
languedoc-roussillon,16,14,18,81,10,35,9:8:0,2018/12/03
limousin,13,11,18,97,7,100,8:53:0,2018/12/03
lorraine,13,12,31,90,8.875,93,8:28:0,2018/12/03
midi-pyrenees,17,12,11,90,9,75,9:9:0,2018/12/03
nord-pas-de-calais,14,13,32,85,9.875,91,8:19:0,2018/12/03
normandie,14,13,39,86,10,81,8:28:0,2018/12/03
pays-de-la-loire,15,12,37,86,10,82,8:44:0,2018/12/03
picardie,14,11,32,87,9.875,90,8:22:0,2018/12/03
poitou-charentes,15,14,38,93,10,75,8:52:0,2018/12/03
rh-ne-alpes,15,11,16,90,9.5,62,8:54:0,2018/12/03
provence-alpes-c-te-d-azur,16,13,19,79,10,29,9:11:0,2018/12/03
alsace,10,8,11,88,9.25,62,8:31:0,2018/12/04
aquitaine,16,13,5,95,6,47,8:59:0,2018/12/04
ardeche,13,8,14,88,10,25,9:0:0,2018/12/04
auvergne,11,6,11,93,8,40,8:53:0,2018/12/04
bourgogne,12,10,13,90,7.75,45,8:41:0,2018/12/04
bretagne,13,9,12,95,7,63,8:35:0,2018/12/04
centre,12,10,13,90,10,84,8:37:0,2018/12/04
champagne-ardenne,10,8,9,88,8,56,8:26:0,2018/12/04
corse,15,14,13,74,10,18,9:18:0,2018/12/04
franche-comte,10,8,14,95,8,73,8:42:0,2018/12/04
ile-de-re,14,12,8,96,9,50,8:49:0,2018/12/04
ile-de-france,11,8,7,90,10,66,8:29:0,2018/12/04
languedoc-roussillon,17,14,24,73,10,13,9:7:0,2018/12/04
limousin,12,8,6,97,4,88,8:52:0,2018/12/04
lorraine,10,7,13,90,10,59,8:27:0,2018/12/04
midi-pyrenees,16,12,9,87,10,64,9:8:0,2018/12/04
nord-pas-de-calais,9,6,7,82,10,47,8:17:0,2018/12/04
normandie,11,9,10,78,10,85,8:27:0,2018/12/04
pays-de-la-loire,14,11,8,97,5.75,63,8:42:0,2018/12/04
picardie,9,6,9,82,10,66,8:20:0,2018/12/04
poitou-charentes,14,12,8,96,9,50,8:50:0,2018/12/04
rh-ne-alpes,13,8,8,92,9,47,8:52:0,2018/12/04
provence-alpes-c-te-d-azur,16,14,36,68,10,10,9:9:0,2018/12/04
alsace,9,6,4,82,10,73,8:29:0,2018/12/05
aquitaine,16,11,10,86,9,24,8:58:0,2018/12/05
ardeche,14,8,5,76,10,22,8:58:0,2018/12/05
auvergne,14,8,8,75,10,41,8:52:0,2018/12/05
bourgogne,9,6,7,91,7,87,8:40:0,2018/12/05
bretagne,14,11,24,95,10,93,8:34:0,2018/12/05
centre,11,8,13,85,8.875,91,8:35:0,2018/12/05
champagne-ardenne,9,7,16,92,10,85,8:24:0,2018/12/05
corse,16,14,10,77,10,24,9:17:0,2018/12/05
franche-comte,10,7,4,84,9,80,8:40:0,2018/12/05
ile-de-re,14,11,26,91,10,60,8:48:0,2018/12/05
ile-de-france,11,9,14,88,9.625,85,8:28:0,2018/12/05
languedoc-roussillon,14,12,8,66,10,10,9:6:0,2018/12/05
limousin,13,8,8,97,6.75,56,8:51:0,2018/12/05
lorraine,7,5,10,90,10,70,8:25:0,2018/12/05
midi-pyrenees,17,11,8,73,10,17,9:6:0,2018/12/05
nord-pas-de-calais,10,8,23,91,8.75,96,8:15:0,2018/12/05
normandie,13,11,28,88,10,84,8:25:0,2018/12/05
pays-de-la-loire,14,11,21,93,7.375,70,8:41:0,2018/12/05
picardie,10,8,22,92,8.875,98,8:19:0,2018/12/05
poitou-charentes,14,11,15,89,10,60,8:48:0,2018/12/05
rh-ne-alpes,11,7,7,87,7,43,8:51:0,2018/12/05
provence-alpes-c-te-d-azur,16,13,6,56,10,24,9:8:0,2018/12/05
alsace,12,9,10,90,9.625,80,8:28:0,2018/12/06
aquitaine,14,13,16,88,10,76,8:57:0,2018/12/06
ardeche,14,9,11,90,10,42,8:57:0,2018/12/06
auvergne,11,9,13,93,9.375,66,8:51:0,2018/12/06
bourgogne,12,10,11,96,6.125,100,8:39:0,2018/12/06
bretagne,14,12,19,92,10,94,8:33:0,2018/12/06
centre,13,12,13,95,9,98,8:34:0,2018/12/06
champagne-ardenne,12,10,14,95,5.625,100,8:23:0,2018/12/06
corse,13,10,10,78,10,13,9:16:0,2018/12/06
franche-comte,10,9,13,96,6.125,99,8:39:0,2018/12/06
ile-de-re,13,13,24,91,10,89,8:47:0,2018/12/06
ile-de-france,13,11,12,95,7,89,8:26:0,2018/12/06
languedoc-roussillon,17,14,28,74,10,16,9:5:0,2018/12/06
limousin,11,10,12,98,2.875,100,8:50:0,2018/12/06
lorraine,11,9,16,96,8.875,100,8:24:0,2018/12/06
midi-pyrenees,14,12,26,86,10,77,9:5:0,2018/12/06
nord-pas-de-calais,12,11,21,94,7,96,8:13:0,2018/12/06
normandie,13,12,23,94,10,96,8:23:0,2018/12/06
pays-de-la-loire,14,13,19,92,10,98,8:40:0,2018/12/06
picardie,13,11,23,95,7,95,8:17:0,2018/12/06
poitou-charentes,13,13,24,91,10,89,8:47:0,2018/12/06
rh-ne-alpes,11,9,4,93,8.875,85,8:50:0,2018/12/06
provence-alpes-c-te-d-azur,16,13,32,71,10,5,9:7:0,2018/12/06
alsace,11,8,19,82,9.875,81,8:27:0,2018/12/07
aquitaine,13,12,23,83,9.875,65,8:56:0,2018/12/07
ardeche,13,9,10,89,10,18,8:56:0,2018/12/07
auvergne,10,8,28,83,10,38,8:49:0,2018/12/07
bourgogne,10,7,26,86,10,77,8:37:0,2018/12/07
bretagne,13,7,38,88,10,62,8:31:0,2018/12/07
centre,12,11,36,80,9.625,73,8:33:0,2018/12/07
champagne-ardenne,11,10,40,87,9.625,92,8:22:0,2018/12/07
corse,13,12,10,79,10,28,9:15:0,2018/12/07
franche-comte,10,9,26,89,9.625,85,8:38:0,2018/12/07
ile-de-re,13,11,48,90,8.875,66,8:46:0,2018/12/07
ile-de-france,12,9,36,77,9.625,74,8:25:0,2018/12/07
languedoc-roussillon,15,12,17,75,10,7,9:4:0,2018/12/07
limousin,10,6,21,94,5.5,76,8:49:0,2018/12/07
lorraine,11,9,35,86,8.75,95,8:23:0,2018/12/07
midi-pyrenees,14,9,28,91,9,48,9:5:0,2018/12/07
nord-pas-de-calais,11,10,37,83,9.625,77,8:12:0,2018/12/07
normandie,13,10,44,85,9,70,8:22:0,2018/12/07
pays-de-la-loire,13,11,39,87,9.875,63,8:39:0,2018/12/07
picardie,11,7,38,83,8.625,77,8:15:0,2018/12/07
poitou-charentes,13,12,48,90,8.875,66,8:46:0,2018/12/07
rh-ne-alpes,13,9,17,89,8.875,45,8:48:0,2018/12/07
provence-alpes-c-te-d-azur,14,12,15,73,10,8,9:6:0,2018/12/07
alsace,9,7,28,75,8.875,73,8:25:0,2018/12/08
aquitaine,13,11,19,80,10,64,8:54:0,2018/12/08
ardeche,9,6,5,79,10,51,8:55:0,2018/12/08
auvergne,9,6,30,82,10,69,8:48:0,2018/12/08
bourgogne,9,7,24,85,9.875,82,8:35:0,2018/12/08
bretagne,13,9,34,88,10,63,8:29:0,2018/12/08
centre,13,8,29,84,9,68,8:32:0,2018/12/08
champagne-ardenne,11,8,37,80,9,79,8:20:0,2018/12/08
corse,12,11,33,61,10,13,9:14:0,2018/12/08
franche-comte,7,5,28,90,10,97,8:37:0,2018/12/08
ile-de-re,14,12,42,88,9,73,8:45:0,2018/12/08
ile-de-france,12,9,31,81,9,74,8:23:0,2018/12/08
languedoc-roussillon,14,12,28,67,10,17,9:3:0,2018/12/08
limousin,10,7,21,94,6.75,81,8:47:0,2018/12/08
lorraine,9,6,39,85,8.625,96,8:21:0,2018/12/08
midi-pyrenees,13,10,24,79,9.875,38,9:4:0,2018/12/08
nord-pas-de-calais,11,10,35,83,8.875,76,8:11:0,2018/12/08
normandie,12,10,42,86,10,98,8:21:0,2018/12/08
pays-de-la-loire,14,11,37,87,9.875,74,8:36:0,2018/12/08
picardie,11,10,42,83,9.75,83,8:14:0,2018/12/08
poitou-charentes,14,12,36,84,9,73,8:45:0,2018/12/08
rh-ne-alpes,8,6,17,81,9.375,71,8:47:0,2018/12/08
provence-alpes-c-te-d-azur,13,11,41,56,10,4,9:5:0,2018/12/08
alsace,10,8,31,79,8.875,87,8:24:0,2018/12/09
aquitaine,14,12,22,77,10,93,8:53:0,2018/12/09
ardeche,11,7,16,80,10,45,8:54:0,2018/12/09
auvergne,9,6,25,85,10,73,8:47:0,2018/12/09
bourgogne,10,8,32,81,9.875,74,8:34:0,2018/12/09
bretagne,12,9,37,82,10,55,8:28:0,2018/12/09
centre,11,9,35,73,10,73,8:31:0,2018/12/09
champagne-ardenne,10,9,39,78,8.75,77,8:18:0,2018/12/09
corse,14,12,37,77,10,27,9:13:0,2018/12/09
franche-comte,9,7,29,87,9,85,8:36:0,2018/12/09
ile-de-re,13,11,35,79,10,50,8:44:0,2018/12/09
ile-de-france,11,9,35,79,9.875,84,8:22:0,2018/12/09
languedoc-roussillon,15,13,27,68,10,50,9:1:0,2018/12/09
limousin,11,8,17,93,10,93,8:46:0,2018/12/09
lorraine,10,7,40,84,8.375,80,8:20:0,2018/12/09
midi-pyrenees,12,11,32,82,10,94,9:3:0,2018/12/09
nord-pas-de-calais,10,9,37,74,9.625,70,8:10:0,2018/12/09
normandie,12,11,49,74,9.875,71,8:19:0,2018/12/09
pays-de-la-loire,13,11,34,73,10,40,8:35:0,2018/12/09
picardie,10,7,41,85,9.75,66,8:13:0,2018/12/09
poitou-charentes,13,12,35,75,10,50,8:44:0,2018/12/09
rh-ne-alpes,10,7,19,79,9.875,54,8:46:0,2018/12/09
provence-alpes-c-te-d-azur,15,14,42,63,10,32,9:4:0,2018/12/09
alsace,7,5,20,83,9.875,54,8:23:0,2018/12/10
aquitaine,12,11,5,78,10,43,8:52:0,2018/12/10
ardeche,9,5,23,79,10,25,8:53:0,2018/12/10
auvergne,5,3,14,94,8,83,8:46:0,2018/12/10
bourgogne,7,6,17,88,10,70,8:33:0,2018/12/10
bretagne,11,6,14,88,10,39,8:27:0,2018/12/10
centre,10,6,14,90,9,47,8:30:0,2018/12/10
champagne-ardenne,8,5,15,92,8,56,8:17:0,2018/12/10
corse,13,12,23,68,10,3,9:12:0,2018/12/10
franche-comte,5,4,13,95,5.625,98,8:35:0,2018/12/10
ile-de-re,11,9,10,80,10,42,8:43:0,2018/12/10
ile-de-france,10,7,14,86,10,53,8:21:0,2018/12/10
languedoc-roussillon,13,11,36,62,10,3,9:1:0,2018/12/10
limousin,8,4,7,97,3,85,8:45:0,2018/12/10
lorraine,6,5,19,91,8,64,8:19:0,2018/12/10
midi-pyrenees,11,8,17,78,10,56,9:2:0,2018/12/10
nord-pas-de-calais,9,6,17,90,10,41,8:9:0,2018/12/10
normandie,10,8,23,82,9.875,59,8:18:0,2018/12/10
pays-de-la-loire,11,7,10,87,10,16,8:34:0,2018/12/10
picardie,9,6,16,92,10,48,8:12:0,2018/12/10
poitou-charentes,11,10,10,79,10,42,8:43:0,2018/12/10
rh-ne-alpes,8,5,18,91,9.875,61,8:45:0,2018/12/10
provence-alpes-c-te-d-azur,12,11,46,58,10,2,9:3:0,2018/12/10
alsace,5,2,7,86,8.875,47,8:22:0,2018/12/11
aquitaine,10,6,12,83,10,9,8:51:0,2018/12/11
ardeche,7,2,20,81,10,11,8:52:0,2018/12/11
auvergne,4,-1,7,96,5,44,8:45:0,2018/12/11
bourgogne,5,4,9,85,8,47,8:33:0,2018/12/11
bretagne,9,5,13,93,10,19,8:26:0,2018/12/11
centre,8,5,5,87,10,22,8:28:0,2018/12/11
champagne-ardenne,6,3,4,87,8,29,8:16:0,2018/12/11
corse,12,10,12,56,10,11,9:11:0,2018/12/11
franche-comte,4,3,8,91,7.75,38,8:34:0,2018/12/11
ile-de-re,10,7,16,85,10,8,8:42:0,2018/12/11
ile-de-france,8,6,5,85,10,48,8:20:0,2018/12/11
languedoc-roussillon,12,9,22,61,10,8,9:0:0,2018/12/11
limousin,7,3,8,94,5.5,30,8:44:0,2018/12/11
lorraine,5,2,9,89,8,47,8:18:0,2018/12/11
midi-pyrenees,9,5,7,85,10,9,9:1:0,2018/12/11
nord-pas-de-calais,7,4,5,83,10,42,8:7:0,2018/12/11
normandie,9,6,12,86,10,22,8:17:0,2018/12/11
pays-de-la-loire,9,5,11,90,10,8,8:34:0,2018/12/11
picardie,7,3,9,93,10,62,8:11:0,2018/12/11
poitou-charentes,10,7,16,85,10,8,8:42:0,2018/12/11
rh-ne-alpes,6,1,16,91,7,36,8:44:0,2018/12/11
provence-alpes-c-te-d-azur,12,8,23,68,10,3,9:2:0,2018/12/11
alsace,3,1,8,83,10,25,8:21:0,2018/12/12
aquitaine,13,8,13,84,10,27,8:52:0,2018/12/12
ardeche,5,1,9,64,10,26,8:52:0,2018/12/12
auvergne,4,-1,4,75,9,43,8:44:0,2018/12/12
bourgogne,3,1,13,77,10,2,8:32:0,2018/12/12
bretagne,6,3,18,82,9.375,48,8:25:0,2018/12/12
centre,4,1,15,74,10,30,8:28:0,2018/12/12
champagne-ardenne,4,1,11,82,10,2,8:15:0,2018/12/12
corse,10,9,7,75,9,35,9:10:0,2018/12/12
franche-comte,3,1,11,78,10,0,8:33:0,2018/12/12
ile-de-re,9,6,13,91,10,57,8:41:0,2018/12/12
ile-de-france,5,1,12,77,10,5,8:20:0,2018/12/12
languedoc-roussillon,9,7,10,48,10,20,8:59:0,2018/12/12
limousin,5,2,4,92,8.125,55,8:43:0,2018/12/12
lorraine,3,1,12,86,10,18,8:17:0,2018/12/12
midi-pyrenees,9,6,6,93,8.25,43,9:0:0,2018/12/12
nord-pas-de-calais,4,1,12,80,10,4,8:6:0,2018/12/12
normandie,6,4,23,75,10,40,8:16:0,2018/12/12
pays-de-la-loire,6,5,13,84,9,56,8:33:0,2018/12/12
picardie,4,0,15,90,10,9,8:10:0,2018/12/12
poitou-charentes,9,7,11,83,10,57,8:41:0,2018/12/12
rh-ne-alpes,2,-2,4,87,10,29,8:44:0,2018/12/12
provence-alpes-c-te-d-azur,11,9,13,62,10,31,9:2:0,2018/12/12
alsace,2,0,18,78,10,47,8:20:0,2018/12/13
aquitaine,8,7,12,94,8,92,8:51:0,2018/12/13
ardeche,4,2,5,76,10,49,8:51:0,2018/12/13
auvergne,3,-2,6,74,10,26,8:43:0,2018/12/13
bourgogne,2,0,17,77,10,2,8:31:0,2018/12/13
bretagne,3,1,25,72,10,67,8:25:0,2018/12/13
centre,3,0,22,78,10,15,8:27:0,2018/12/13
champagne-ardenne,3,0,23,78,10,8,8:15:0,2018/12/13
corse,10,8,12,84,8.875,72,9:10:0,2018/12/13
franche-comte,3,0,13,66,10,1,8:32:0,2018/12/13
ile-de-re,7,4,23,90,8.875,81,8:41:0,2018/12/13
ile-de-france,3,0,21,81,10,7,8:19:0,2018/12/13
languedoc-roussillon,8,6,26,89,9.5,76,8:59:0,2018/12/13
limousin,6,2,5,87,7.75,61,8:43:0,2018/12/13
lorraine,1,0,25,78,10,30,8:16:0,2018/12/13
midi-pyrenees,6,5,18,96,6.25,87,8:59:0,2018/12/13
nord-pas-de-calais,3,0,21,81,10,4,8:5:0,2018/12/13
normandie,4,2,31,74,10,28,8:15:0,2018/12/13
pays-de-la-loire,3,2,23,86,8.875,89,8:32:0,2018/12/13
picardie,3,-1,23,83,10,10,8:9:0,2018/12/13
poitou-charentes,7,6,23,90,8.875,81,8:41:0,2018/12/13
rh-ne-alpes,2,-2,7,62,10,25,8:43:0,2018/12/13
provence-alpes-c-te-d-azur,10,9,38,81,9.75,74,9:1:0,2018/12/13
alsace,1,-1,11,70,10,14,8:19:0,2018/12/14
aquitaine,7,4,9,80,9,58,8:50:0,2018/12/14
ardeche,4,-1,15,76,9.875,15,8:50:0,2018/12/14
auvergne,1,-5,7,87,10,5,8:42:0,2018/12/14
bourgogne,1,-1,10,76,10,16,8:30:0,2018/12/14
bretagne,3,-1,13,80,10,34,8:24:0,2018/12/14
centre,2,-1,14,74,10,4,8:26:0,2018/12/14
champagne-ardenne,2,-1,15,72,10,8,8:14:0,2018/12/14
corse,9,8,11,80,9.75,46,9:9:0,2018/12/14
franche-comte,2,-1,5,73,10,37,8:31:0,2018/12/14
ile-de-re,5,1,15,77,10,48,8:40:0,2018/12/14
ile-de-france,2,-1,12,71,10,2,8:18:0,2018/12/14
languedoc-roussillon,10,8,15,79,9,42,8:58:0,2018/12/14
limousin,4,-3,5,84,10,14,8:43:0,2018/12/14
lorraine,1,-1,19,73,10,28,8:15:0,2018/12/14
midi-pyrenees,9,6,20,92,7.125,69,8:58:0,2018/12/14
nord-pas-de-calais,2,-1,14,82,10,9,8:5:0,2018/12/14
normandie,3,0,16,74,10,13,8:14:0,2018/12/14
pays-de-la-loire,4,-1,12,84,10,38,8:32:0,2018/12/14
picardie,1,-2,12,80,10,4,8:8:0,2018/12/14
poitou-charentes,5,1,15,77,10,48,8:40:0,2018/12/14
rh-ne-alpes,1,-3,10,89,10,16,8:43:0,2018/12/14
provence-alpes-c-te-d-azur,10,8,26,71,9,37,9:0:0,2018/12/14
alsace,1,-2,6,70,10,21,8:19:0,2018/12/15
aquitaine,11,7,13,95,9.5,86,8:49:0,2018/12/15
ardeche,4,0,10,66,9,49,8:49:0,2018/12/15
auvergne,4,-1,10,85,9.625,52,8:42:0,2018/12/15
bourgogne,1,-2,8,82,10,54,8:30:0,2018/12/15
bretagne,12,3,31,96,10,85,8:23:0,2018/12/15
centre,3,-1,20,91,8.75,65,8:25:0,2018/12/15
champagne-ardenne,1,-2,19,72,10,45,8:13:0,2018/12/15
corse,9,7,7,67,10,6,9:9:0,2018/12/15
franche-comte,2,-2,5,75,9.875,36,8:30:0,2018/12/15
ile-de-re,13,7,32,96,9.375,93,8:39:0,2018/12/15
ile-de-france,2,-1,30,91,9.625,61,8:17:0,2018/12/15
languedoc-roussillon,7,4,11,54,9.875,36,8:57:0,2018/12/15
limousin,5,2,13,96,7.75,68,8:42:0,2018/12/15
lorraine,0,-3,12,74,10,21,8:14:0,2018/12/15
midi-pyrenees,9,4,11,88,9.75,70,8:58:0,2018/12/15
nord-pas-de-calais,1,-1,28,69,9.625,47,8:4:0,2018/12/15
normandie,9,2,44,92,9.75,72,8:14:0,2018/12/15
pays-de-la-loire,13,5,29,95,9.625,86,8:31:0,2018/12/15
picardie,1,-1,44,93,9.625,55,8:8:0,2018/12/15
poitou-charentes,13,7,28,96,9.375,93,8:39:0,2018/12/15
rh-ne-alpes,1,-2,5,79,9.875,54,8:42:0,2018/12/15
provence-alpes-c-te-d-azur,8,5,15,57,10,28,9:0:0,2018/12/15
alsace,4,2,8,92,9,72,8:19:0,2018/12/16
aquitaine,12,10,13,93,10,52,8:49:0,2018/12/16
ardeche,5,4,5,96,6,87,8:50:0,2018/12/16
auvergne,7,4,7,94,8,79,8:42:0,2018/12/16
bourgogne,5,3,8,98,3.625,85,8:29:0,2018/12/16
bretagne,11,6,23,94,10,34,8:23:0,2018/12/16
centre,8,3,10,96,6,59,8:24:0,2018/12/16
champagne-ardenne,4,2,10,98,1.75,98,8:13:0,2018/12/16
corse,12,9,19,91,9.875,84,9:8:0,2018/12/16
franche-comte,4,3,10,98,3.875,95,8:30:0,2018/12/16
ile-de-re,12,10,27,84,10,41,8:38:0,2018/12/16
ile-de-france,5,2,10,96,4.75,68,8:16:0,2018/12/16
languedoc-roussillon,11,5,8,93,9.75,80,8:56:0,2018/12/16
limousin,9,5,9,99,4.75,86,8:41:0,2018/12/16
lorraine,2,1,12,100,1.5,100,8:14:0,2018/12/16
midi-pyrenees,10,9,12,97,8.5,90,8:58:0,2018/12/16
nord-pas-de-calais,4,2,18,97,10,83,8:3:0,2018/12/16
normandie,9,6,26,92,9.375,44,8:14:0,2018/12/16
pays-de-la-loire,12,8,23,91,10,49,8:30:0,2018/12/16
picardie,4,2,20,98,10,83,8:7:0,2018/12/16
poitou-charentes,12,11,23,82,10,41,8:39:0,2018/12/16
rh-ne-alpes,5,3,5,96,5,78,8:41:0,2018/12/16
provence-alpes-c-te-d-azur,9,8,9,86,8.5,91,9:0:0,2018/12/16
alsace,4,2,10,92,10,64,8:18:0,2018/12/17
aquitaine,13,9,11,88,9.875,25,8:49:0,2018/12/17
ardeche,9,3,15,89,9.875,40,8:49:0,2018/12/17
auvergne,7,2,11,92,9.875,38,8:41:0,2018/12/17
bourgogne,7,4,11,93,7,73,8:29:0,2018/12/17
bretagne,11,6,17,93,10,27,8:22:0,2018/12/17
centre,8,4,13,93,8,43,8:24:0,2018/12/17
champagne-ardenne,7,3,14,95,4.75,55,8:12:0,2018/12/17
corse,10,9,22,83,9.75,39,9:8:0,2018/12/17
franche-comte,5,3,11,99,2.625,68,8:30:0,2018/12/17
ile-de-re,12,10,15,90,10,31,8:38:0,2018/12/17
ile-de-france,7,4,13,93,10,37,8:15:0,2018/12/17
languedoc-roussillon,13,10,28,66,10,18,8:57:0,2018/12/17
limousin,8,4,8,98,2.5,98,8:40:0,2018/12/17
lorraine,3,2,13,100,4.375,89,8:14:0,2018/12/17
midi-pyrenees,11,8,19,86,9.875,39,8:57:0,2018/12/17
nord-pas-de-calais,8,4,15,93,10,42,8:3:0,2018/12/17
normandie,10,7,22,88,9.875,32,8:13:0,2018/12/17
pays-de-la-loire,12,8,15,89,10,34,8:30:0,2018/12/17
picardie,8,4,17,95,9.875,47,8:6:0,2018/12/17
poitou-charentes,12,10,15,83,10,31,8:38:0,2018/12/17
rh-ne-alpes,8,3,7,92,8.875,50,8:41:0,2018/12/17
provence-alpes-c-te-d-azur,12,10,43,61,10,19,8:59:0,2018/12/17
alsace,5,1,6,90,10,25,8:18:0,2018/12/18
aquitaine,12,7,20,71,9.875,49,8:48:0,2018/12/18
ardeche,7,4,14,88,10,28,8:48:0,2018/12/18
auvergne,9,3,13,81,10,41,8:41:0,2018/12/18
bourgogne,6,2,13,92,7,34,8:28:0,2018/12/18
bretagne,10,7,32,93,9.875,75,8:22:0,2018/12/18
centre,8,5,19,78,7,55,8:24:0,2018/12/18
champagne-ardenne,7,3,21,93,6.25,70,8:12:0,2018/12/18
corse,11,9,8,70,10,13,9:8:0,2018/12/18
franche-comte,6,2,7,82,10,19,8:29:0,2018/12/18
ile-de-re,12,8,34,85,9.75,60,8:38:0,2018/12/18
ile-de-france,8,5,20,81,9,67,8:16:0,2018/12/18
languedoc-roussillon,13,7,23,84,9.875,42,8:56:0,2018/12/18
limousin,10,5,17,79,7.875,47,8:41:0,2018/12/18
lorraine,5,1,13,95,6,49,8:13:0,2018/12/18
midi-pyrenees,11,7,30,93,10,28,8:57:0,2018/12/18
nord-pas-de-calais,8,5,28,92,10,69,8:2:0,2018/12/18
normandie,10,8,41,75,9.625,76,8:12:0,2018/12/18
pays-de-la-loire,11,7,35,79,8.75,68,8:30:0,2018/12/18
picardie,8,5,29,91,10,72,8:6:0,2018/12/18
poitou-charentes,12,8,34,74,9.75,60,8:38:0,2018/12/18
rh-ne-alpes,8,2,23,83,9,28,8:41:0,2018/12/18
provence-alpes-c-te-d-azur,12,9,18,69,10,32,8:58:0,2018/12/18
alsace,6,4,10,91,10,86,8:18:0,2018/12/19
aquitaine,11,9,19,84,9.875,42,8:48:0,2018/12/19
ardeche,7,4,5,95,7.5,67,8:49:0,2018/12/19
auvergne,8,5,14,87,9.875,48,8:41:0,2018/12/19
bourgogne,9,7,13,94,8.5,78,8:28:0,2018/12/19
bretagne,9,7,15,92,9.875,66,8:22:0,2018/12/19
centre,10,8,23,89,10,89,8:23:0,2018/12/19
champagne-ardenne,9,7,19,91,10,90,8:12:0,2018/12/19
corse,11,10,11,64,9.875,24,9:8:0,2018/12/19
franche-comte,7,6,15,94,8.875,89,8:29:0,2018/12/19
