,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
languedoc-roussillon,17,16,33,88,9.625,66,10:5:0,2018/11/05
limousin,18,12,15,91,10,48,9:55:0,2018/11/05
lorraine,13,9,8,88,6.5,59,9:39:0,2018/11/05
midi-pyrenees,18,15,36,65,9.375,40,10:5:0,2018/11/05
nord-pas-de-calais,14,9,12,82,10,27,9:33:0,2018/11/05
normandie,16,13,21,74,10,58,9:38:0,2018/11/05
pays-de-la-loire,16,13,15,86,10,68,9:49:0,2018/11/05
picardie,16,10,14,85,10,29,9:34:0,2018/11/05
poitou-charentes,17,14,17,84,10,76,9:54:0,2018/11/05
rh-ne-alpes,17,11,14,87,9,24,9:56:0,2018/11/05
provence-alpes-c-te-d-azur,19,18,41,72,10,62,10:6:0,2018/11/05
alsace,15,11,8,66,10,18,9:39:0,2018/11/06
aquitaine,12,11,13,93,8.25,70,9:58:0,2018/11/06
ardeche,13,8,14,94,8.375,64,9:58:0,2018/11/06
auvergne,13,6,19,89,9.875,45,9:53:0,2018/11/06
bourgogne,13,10,23,83,8.375,51,9:45:0,2018/11/06
bretagne,16,12,28,87,9,63,9:42:0,2018/11/06
centre,15,13,25,68,10,51,9:42:0,2018/11/06
champagne-ardenne,17,12,18,69,9.875,38,9:35:0,2018/11/06
corse,16,13,12,89,9.25,54,10:10:0,2018/11/06
franche-comte,13,11,18,72,9.875,49,9:45:0,2018/11/06
ile-de-re,14,12,26,90,9.875,83,9:50:0,2018/11/06
ile-de-france,19,13,23,67,9.875,32,9:38:0,2018/11/06
languedoc-roussillon,16,14,28,76,9.375,36,10:3:0,2018/11/06
limousin,11,9,16,94,7.875,88,9:53:0,2018/11/06
lorraine,12,9,7,73,10,26,9:36:0,2018/11/06
midi-pyrenees,14,11,7,75,9.625,49,10:3:0,2018/11/06
nord-pas-de-calais,17,13,22,75,10,34,9:29:0,2018/11/06
normandie,14,13,27,84,10,72,9:36:0,2018/11/06
pays-de-la-loire,16,13,22,85,9,83,9:46:0,2018/11/06
picardie,18,10,22,81,10,32,9:32:0,2018/11/06
poitou-charentes,14,13,18,90,9.875,83,9:51:0,2018/11/06
rh-ne-alpes,11,9,17,91,9.75,48,9:53:0,2018/11/06
provence-alpes-c-te-d-azur,17,15,27,72,9.375,43,10:4:0,2018/11/06
alsace,16,12,8,66,9,47,9:35:0,2018/11/07
aquitaine,14,12,21,91,9.75,50,9:54:0,2018/11/07
ardeche,11,10,15,94,6.25,89,9:55:0,2018/11/07
auvergne,11,7,22,93,9.875,40,9:50:0,2018/11/07
bourgogne,11,7,25,91,8.625,65,9:43:0,2018/11/07
bretagne,14,9,36,82,9.875,49,9:38:0,2018/11/07
centre,12,10,27,84,8.625,71,9:40:0,2018/11/07
champagne-ardenne,11,10,26,84,9.875,66,9:32:0,2018/11/07
corse,15,13,6,73,10,18,10:7:0,2018/11/07
franche-comte,13,11,22,87,8.625,54,9:43:0,2018/11/07
ile-de-re,15,12,37,78,9.625,46,9:48:0,2018/11/07
ile-de-france,13,10,26,80,8.875,81,9:34:0,2018/11/07
languedoc-roussillon,16,14,32,87,9.875,38,10:0:0,2018/11/07
limousin,10,7,16,98,7.25,86,9:50:0,2018/11/07
lorraine,14,11,28,87,8.875,52,9:32:0,2018/11/07
midi-pyrenees,13,11,11,87,8.75,53,10:0:0,2018/11/07
nord-pas-de-calais,12,10,32,84,8.875,67,9:27:0,2018/11/07
normandie,14,13,40,80,9.75,73,9:32:0,2018/11/07
pays-de-la-loire,15,14,35,73,9.5,45,9:43:0,2018/11/07
picardie,12,9,31,88,9.875,68,9:28:0,2018/11/07
poitou-charentes,15,14,37,77,9.625,46,9:48:0,2018/11/07
rh-ne-alpes,13,11,33,93,9.25,61,9:50:0,2018/11/07
provence-alpes-c-te-d-azur,17,16,27,69,10,71,10:2:0,2018/11/07
alsace,13,11,6,81,10,72,9:33:0,2018/11/08
aquitaine,15,10,19,77,10,30,9:52:0,2018/11/08
ardeche,12,9,6,91,9.875,43,9:53:0,2018/11/08
auvergne,11,6,11,84,7,45,9:47:0,2018/11/08
bourgogne,11,8,9,87,7,56,9:39:0,2018/11/08
bretagne,13,9,29,79,10,32,9:36:0,2018/11/08
centre,12,8,16,83,8,34,9:36:0,2018/11/08
champagne-ardenne,11,8,14,82,8,40,9:29:0,2018/11/08
corse,15,14,9,81,10,49,10:5:0,2018/11/08
franche-comte,12,8,8,90,7.75,66,9:40:0,2018/11/08
ile-de-re,13,10,31,79,10,27,9:46:0,2018/11/08
ile-de-france,12,8,15,78,10,30,9:31:0,2018/11/08
languedoc-roussillon,16,13,18,79,9.875,37,9:58:0,2018/11/08
limousin,12,7,11,88,6.25,66,9:47:0,2018/11/08
lorraine,11,9,8,89,9,67,9:30:0,2018/11/08
midi-pyrenees,15,10,21,80,10,36,9:58:0,2018/11/08
nord-pas-de-calais,11,7,17,78,10,21,9:23:0,2018/11/08
normandie,12,9,32,78,10,23,9:30:0,2018/11/08
pays-de-la-loire,13,9,27,80,10,22,9:40:0,2018/11/08
picardie,11,7,16,91,10,27,9:25:0,2018/11/08
poitou-charentes,13,10,31,79,10,27,9:46:0,2018/11/08
rh-ne-alpes,12,9,7,91,8.875,45,9:48:0,2018/11/08
provence-alpes-c-te-d-azur,17,16,14,76,9.875,31,9:59:0,2018/11/08
alsace,14,11,8,75,10,43,9:29:0,2018/11/09
aquitaine,15,13,12,85,6.875,62,9:50:0,2018/11/09
ardeche,14,10,8,93,9.75,61,9:50:0,2018/11/09
auvergne,13,9,8,88,8.25,59,9:45:0,2018/11/09
bourgogne,13,11,16,81,8.875,71,9:37:0,2018/11/09
bretagne,14,11,38,81,10,61,9:33:0,2018/11/09
centre,14,9,16,79,10,25,9:34:0,2018/11/09
champagne-ardenne,13,8,15,86,7,33,9:26:0,2018/11/09
corse,16,15,14,76,10,13,10:3:0,2018/11/09
franche-comte,15,11,9,74,10,45,9:37:0,2018/11/09
ile-de-re,14,13,31,82,9.5,57,9:43:0,2018/11/09
ile-de-france,14,9,15,79,10,21,9:28:0,2018/11/09
languedoc-roussillon,16,15,25,89,8.875,83,9:55:0,2018/11/09
limousin,13,9,12,90,7.75,62,9:45:0,2018/11/09
lorraine,15,10,17,80,10,57,9:26:0,2018/11/09
midi-pyrenees,13,10,16,87,9.875,71,9:56:0,2018/11/09
nord-pas-de-calais,13,8,23,84,10,36,9:19:0,2018/11/09
normandie,13,11,31,84,9.625,49,9:26:0,2018/11/09
pays-de-la-loire,15,12,27,78,9.625,64,9:38:0,2018/11/09
picardie,13,8,31,85,7,32,9:22:0,2018/11/09
poitou-charentes,14,13,25,80,9.5,57,9:43:0,2018/11/09
rh-ne-alpes,14,10,8,89,9.625,47,9:44:0,2018/11/09
provence-alpes-c-te-d-azur,18,16,32,74,9.75,43,9:57:0,2018/11/09
alsace,12,11,11,74,8.875,70,9:27:0,2018/11/10
aquitaine,16,13,13,89,9.625,72,9:47:0,2018/11/10
ardeche,13,12,23,92,7.875,89,9:47:0,2018/11/10
auvergne,14,10,22,92,9.5,56,9:43:0,2018/11/10
bourgogne,13,12,32,91,8.875,69,9:34:0,2018/11/10
bretagne,15,11,28,87,9.875,72,9:29:0,2018/11/10
centre,13,11,27,87,8.5,94,9:31:0,2018/11/10
champagne-ardenne,12,11,25,87,8,94,9:23:0,2018/11/10
corse,15,14,6,86,9.375,54,10:1:0,2018/11/10
franche-comte,12,11,16,89,8.75,79,9:34:0,2018/11/10
ile-de-re,15,13,33,89,9.375,49,9:40:0,2018/11/10
ile-de-france,13,12,24,82,8.875,91,9:25:0,2018/11/10
languedoc-roussillon,16,15,29,86,10,34,9:53:0,2018/11/10
limousin,11,9,14,97,7.25,90,9:42:0,2018/11/10
lorraine,12,11,29,91,8.875,87,9:24:0,2018/11/10
midi-pyrenees,15,13,23,80,10,54,9:53:0,2018/11/10
nord-pas-de-calais,12,11,28,85,8.625,90,9:17:0,2018/11/10
normandie,14,12,27,85,9.875,70,9:24:0,2018/11/10
pays-de-la-loire,15,13,30,81,9.875,49,9:34:0,2018/11/10
picardie,12,10,27,89,9.25,92,9:19:0,2018/11/10
poitou-charentes,15,14,33,89,9.375,49,9:41:0,2018/11/10
rh-ne-alpes,14,13,33,81,9.125,57,9:42:0,2018/11/10
provence-alpes-c-te-d-azur,17,16,24,75,9.875,43,9:55:0,2018/11/10
alsace,16,14,17,76,9.75,47,9:24:0,2018/11/11
aquitaine,19,15,24,72,9.75,38,9:45:0,2018/11/11
ardeche,14,12,17,90,9.375,88,9:45:0,2018/11/11
auvergne,17,10,20,82,9.875,28,9:39:0,2018/11/11
bourgogne,17,13,25,83,9.75,36,9:31:0,2018/11/11
bretagne,13,10,21,93,8.875,62,9:27:0,2018/11/11
centre,13,11,21,88,8.625,89,9:28:0,2018/11/11
champagne-ardenne,12,11,27,86,9.875,89,9:20:0,2018/11/11
corse,16,15,9,78,10,19,9:58:0,2018/11/11
franche-comte,16,12,25,85,9.375,30,9:32:0,2018/11/11
ile-de-re,15,13,20,93,8.375,65,9:37:0,2018/11/11
ile-de-france,12,12,25,87,7.875,88,9:23:0,2018/11/11
languedoc-roussillon,17,16,30,91,10,43,9:50:0,2018/11/11
limousin,17,12,21,92,8.875,35,9:40:0,2018/11/11
lorraine,15,12,24,82,9.75,47,9:20:0,2018/11/11
midi-pyrenees,18,13,23,86,10,12,9:51:0,2018/11/11
nord-pas-de-calais,12,11,32,87,9.875,80,9:14:0,2018/11/11
normandie,13,12,32,85,9,57,9:21:0,2018/11/11
pays-de-la-loire,14,13,23,92,8.5,84,9:32:0,2018/11/11
picardie,12,10,32,94,9.875,79,9:15:0,2018/11/11
poitou-charentes,15,13,20,87,8.375,65,9:37:0,2018/11/11
rh-ne-alpes,17,14,33,74,10,33,9:40:0,2018/11/11
provence-alpes-c-te-d-azur,18,17,29,81,10,57,9:52:0,2018/11/11
alsace,18,14,14,64,10,36,9:20:0,2018/11/12
aquitaine,13,12,6,92,4.875,82,9:42:0,2018/11/12
ardeche,15,13,27,92,9,89,9:42:0,2018/11/12
auvergne,17,12,25,86,10,33,9:37:0,2018/11/12
bourgogne,20,16,28,71,9.875,28,9:28:0,2018/11/12
bretagne,14,10,22,94,8,66,9:24:0,2018/11/12
centre,12,10,12,93,5.625,88,9:25:0,2018/11/12
champagne-ardenne,12,11,11,88,8.625,96,9:17:0,2018/11/12
corse,18,16,9,73,10,11,9:56:0,2018/11/12
franche-comte,19,14,29,70,10,20,9:28:0,2018/11/12
ile-de-re,13,12,17,91,8.625,75,9:35:0,2018/11/12
ile-de-france,11,10,10,90,8.25,77,9:19:0,2018/11/12
languedoc-roussillon,17,16,34,87,10,72,9:48:0,2018/11/12
limousin,14,10,16,99,8.25,62,9:36:0,2018/11/12
lorraine,18,14,27,80,9.875,76,9:18:0,2018/11/12
midi-pyrenees,20,15,14,85,10,17,9:48:0,2018/11/12
nord-pas-de-calais,12,10,15,93,9.75,61,9:10:0,2018/11/12
normandie,13,11,28,87,8,74,9:17:0,2018/11/12
pays-de-la-loire,14,11,19,90,9.25,59,9:30:0,2018/11/12
picardie,12,9,17,93,7.625,62,9:13:0,2018/11/12
poitou-charentes,13,12,17,87,8.625,75,9:35:0,2018/11/12
rh-ne-alpes,19,15,41,76,10,20,9:37:0,2018/11/12
provence-alpes-c-te-d-azur,19,17,31,79,10,71,9:49:0,2018/11/12
alsace,13,10,17,82,9.875,46,9:18:0,2018/11/13
aquitaine,15,12,8,88,8,27,9:39:0,2018/11/13
ardeche,14,10,8,92,9.375,62,9:40:0,2018/11/13
auvergne,12,7,6,92,5.625,62,9:34:0,2018/11/13
bourgogne,13,9,10,90,9.5,45,9:26:0,2018/11/13
bretagne,14,9,14,89,9,21,9:22:0,2018/11/13
centre,14,10,15,91,9,41,9:23:0,2018/11/13
champagne-ardenne,12,10,23,88,10,47,9:14:0,2018/11/13
corse,19,17,5,67,10,45,9:54:0,2018/11/13
franche-comte,13,9,9,92,9.25,40,9:26:0,2018/11/13
ile-de-re,15,12,9,85,10,5,9:33:0,2018/11/13
ile-de-france,14,11,18,83,10,39,9:17:0,2018/11/13
languedoc-roussillon,17,16,15,88,10,95,9:46:0,2018/11/13
limousin,14,8,5,93,6.25,44,9:34:0,2018/11/13
lorraine,11,10,22,86,8.625,63,9:15:0,2018/11/13
midi-pyrenees,17,13,5,77,9,56,9:45:0,2018/11/13
nord-pas-de-calais,13,10,26,85,10,46,9:8:0,2018/11/13
normandie,13,11,25,83,10,30,9:15:0,2018/11/13
pays-de-la-loire,15,12,12,86,10,9,9:27:0,2018/11/13
picardie,13,8,23,91,10,43,9:10:0,2018/11/13
poitou-charentes,15,13,9,85,10,5,9:33:0,2018/11/13
rh-ne-alpes,14,9,7,89,9,49,9:35:0,2018/11/13
provence-alpes-c-te-d-azur,19,17,16,70,10,41,9:47:0,2018/11/13
alsace,11,8,4,70,10,16,9:15:0,2018/11/14
aquitaine,19,14,15,89,9,21,9:37:0,2018/11/14
ardeche,15,11,6,94,9,28,9:38:0,2018/11/14
auvergne,16,9,10,93,7,7,9:32:0,2018/11/14
bourgogne,11,7,5,82,10,10,9:23:0,2018/11/14
bretagne,15,9,17,94,7,27,9:18:0,2018/11/14
centre,15,9,12,82,10,9,9:20:0,2018/11/14
champagne-ardenne,11,8,14,85,8,16,9:11:0,2018/11/14
corse,17,16,6,76,10,7,9:52:0,2018/11/14
franche-comte,13,9,3,82,10,7,9:23:0,2018/11/14
ile-de-re,16,12,21,90,10,12,9:30:0,2018/11/14
ile-de-france,13,9,10,86,10,22,9:14:0,2018/11/14
languedoc-roussillon,16,14,19,89,9.875,65,9:43:0,2018/11/14
limousin,17,10,9,96,4.5,28,9:32:0,2018/11/14
lorraine,10,7,8,85,8,11,9:11:0,2018/11/14
midi-pyrenees,19,15,27,87,9,40,9:43:0,2018/11/14
nord-pas-de-calais,12,8,17,87,10,15,9:4:0,2018/11/14
normandie,14,10,21,78,10,12,9:12:0,2018/11/14
pays-de-la-loire,15,10,16,83,9,22,9:25:0,2018/11/14
picardie,12,8,16,93,9,13,9:7:0,2018/11/14
poitou-charentes,16,12,21,89,10,12,9:30:0,2018/11/14
rh-ne-alpes,14,10,8,91,9,28,9:32:0,2018/11/14
provence-alpes-c-te-d-azur,19,17,12,75,9.875,26,9:45:0,2018/11/14
alsace,8,7,6,68,10,16,9:13:0,2018/11/15
aquitaine,19,14,10,87,7,24,9:35:0,2018/11/15
ardeche,14,10,3,93,8,42,9:35:0,2018/11/15
auvergne,15,8,10,90,8,18,9:30:0,2018/11/15
bourgogne,11,8,5,88,9,41,9:21:0,2018/11/15
bretagne,16,11,19,93,7,29,9:16:0,2018/11/15
centre,15,10,9,85,7,9,9:17:0,2018/11/15
champagne-ardenne,10,7,15,74,10,5,9:8:0,2018/11/15
corse,17,15,7,71,10,36,9:49:0,2018/11/15
franche-comte,13,10,5,78,10,5,9:21:0,2018/11/15
ile-de-re,17,14,19,88,10,16,9:28:0,2018/11/15
ile-de-france,12,9,9,83,10,7,9:12:0,2018/11/15
languedoc-roussillon,17,15,16,88,9.875,60,9:41:0,2018/11/15
limousin,17,10,13,97,7.5,40,9:29:0,2018/11/15
lorraine,7,4,10,78,10,9,9:9:0,2018/11/15
midi-pyrenees,19,14,20,87,10,18,9:41:0,2018/11/15
nord-pas-de-calais,10,7,16,78,10,4,9:2:0,2018/11/15
normandie,15,11,22,87,10,13,9:9:0,2018/11/15
pays-de-la-loire,17,12,17,90,10,21,9:21:0,2018/11/15
picardie,11,6,15,88,8,8,9:4:0,2018/11/15
poitou-charentes,17,14,19,88,10,16,9:28:0,2018/11/15
rh-ne-alpes,15,10,7,89,7,37,9:30:0,2018/11/15
provence-alpes-c-te-d-azur,18,16,18,76,10,30,9:42:0,2018/11/15
alsace,9,6,9,66,10,4,9:9:0,2018/11/16
aquitaine,18,13,12,86,7,18,9:32:0,2018/11/16
ardeche,14,7,6,91,10,6,9:33:0,2018/11/16
auvergne,13,6,7,93,8,10,9:27:0,2018/11/16
bourgogne,9,7,8,75,9,7,9:17:0,2018/11/16
bretagne,15,10,15,92,7,23,9:13:0,2018/11/16
centre,12,10,11,86,8,11,9:14:0,2018/11/16
champagne-ardenne,8,5,14,73,10,6,9:5:0,2018/11/16
corse,16,14,8,65,10,17,9:48:0,2018/11/16
franche-comte,10,8,9,68,10,8,9:19:0,2018/11/16
ile-de-re,16,13,17,87,10,11,9:25:0,2018/11/16
ile-de-france,10,6,9,85,10,10,9:8:0,2018/11/16
languedoc-roussillon,16,14,9,80,10,46,9:39:0,2018/11/16
limousin,16,9,6,94,4.75,16,9:27:0,2018/11/16
lorraine,7,4,17,77,10,5,9:6:0,2018/11/16
midi-pyrenees,18,13,17,87,8,23,9:40:0,2018/11/16
nord-pas-de-calais,8,6,11,82,10,9,8:59:0,2018/11/16
normandie,14,11,15,86,10,5,9:6:0,2018/11/16
pays-de-la-loire,16,12,15,88,9,11,9:19:0,2018/11/16
picardie,8,4,12,87,7,15,9:1:0,2018/11/16
poitou-charentes,16,13,17,87,10,11,9:25:0,2018/11/16
rh-ne-alpes,10,5,7,93,9,14,9:28:0,2018/11/16
provence-alpes-c-te-d-azur,16,15,9,70,9,37,9:41:0,2018/11/16
alsace,7,4,13,75,10,7,9:7:0,2018/11/17
aquitaine,17,12,12,84,8,12,9:30:0,2018/11/17
ardeche,8,5,7,92,9.875,71,9:31:0,2018/11/17
auvergne,10,3,11,95,6,22,9:25:0,2018/11/17
bourgogne,6,3,15,70,10,1,9:15:0,2018/11/17
bretagne,10,5,17,85,9,7,9:11:0,2018/11/17
centre,7,3,19,75,10,4,9:12:0,2018/11/17
champagne-ardenne,8,4,22,74,10,4,9:3:0,2018/11/17
corse,13,11,22,63,10,17,9:46:0,2018/11/17
franche-comte,8,4,12,64,10,0,9:16:0,2018/11/17
ile-de-re,12,8,23,83,10,4,9:23:0,2018/11/17
ile-de-france,8,4,18,75,10,3,9:6:0,2018/11/17
languedoc-roussillon,14,11,24,79,9,95,9:36:0,2018/11/17
limousin,14,6,8,95,5.5,36,9:24:0,2018/11/17
lorraine,7,4,27,76,10,4,9:4:0,2018/11/17
midi-pyrenees,17,12,22,77,10,34,9:37:0,2018/11/17
nord-pas-de-calais,8,4,17,72,10,1,8:56:0,2018/11/17
normandie,8,5,24,80,10,1,9:4:0,2018/11/17
pays-de-la-loire,10,7,21,80,10,5,9:16:0,2018/11/17
picardie,8,4,21,75,10,1,8:59:0,2018/11/17
poitou-charentes,12,10,22,83,10,4,9:23:0,2018/11/17
rh-ne-alpes,7,4,10,88,9,49,9:25:0,2018/11/17
provence-alpes-c-te-d-azur,15,13,29,61,8.875,73,9:39:0,2018/11/17
alsace,6,3,14,60,10,2,9:4:0,2018/11/18
aquitaine,14,11,23,59,10,13,9:28:0,2018/11/18
ardeche,8,2,7,84,10,1,9:28:0,2018/11/18
auvergne,8,0,8,80,9,3,9:22:0,2018/11/18
bourgogne,5,2,12,70,10,0,9:13:0,2018/11/18
bretagne,8,4,22,74,10,1,9:8:0,2018/11/18
centre,7,3,19,70,10,0,9:9:0,2018/11/18
champagne-ardenne,8,4,24,59,10,1,9:0:0,2018/11/18
corse,13,11,18,64,10,19,9:44:0,2018/11/18
franche-comte,6,3,9,66,10,1,9:14:0,2018/11/18
ile-de-re,12,9,32,71,10,9,9:21:0,2018/11/18
ile-de-france,8,4,19,65,10,0,9:3:0,2018/11/18
languedoc-roussillon,13,10,26,65,10,12,9:35:0,2018/11/18
limousin,12,5,10,78,10,11,9:22:0,2018/11/18
lorraine,6,3,25,62,10,3,9:1:0,2018/11/18
midi-pyrenees,13,10,41,75,10,34,9:35:0,2018/11/18
nord-pas-de-calais,7,3,19,64,10,4,8:53:0,2018/11/18
normandie,8,4,26,72,10,0,9:1:0,2018/11/18
pays-de-la-loire,9,5,27,77,10,1,9:14:0,2018/11/18
picardie,7,2,23,66,10,1,8:56:0,2018/11/18
poitou-charentes,12,9,30,71,10,9,9:21:0,2018/11/18
rh-ne-alpes,6,1,7,86,6.75,21,9:23:0,2018/11/18
provence-alpes-c-te-d-azur,14,12,29,46,10,5,9:36:0,2018/11/18
alsace,4,2,19,65,9.375,61,9:2:0,2018/11/19
aquitaine,10,6,13,66,10,2,9:26:0,2018/11/19
ardeche,5,0,11,77,9.375,31,9:26:0,2018/11/19
auvergne,2,-1,12,81,7.75,53,9:20:0,2018/11/19
bourgogne,4,1,23,60,10,40,9:10:0,2018/11/19
bretagne,6,2,24,77,10,11,9:6:0,2018/11/19
centre,5,1,24,62,9.625,30,9:7:0,2018/11/19
champagne-ardenne,6,4,26,73,10,50,8:58:0,2018/11/19
corse,11,9,13,72,8.625,69,9:41:0,2018/11/19
franche-comte,4,1,18,62,9.375,55,9:11:0,2018/11/19
ile-de-re,7,4,33,69,10,4,9:18:0,2018/11/19
ile-de-france,6,2,22,73,9.625,42,9:1:0,2018/11/19
