,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
ile-de-france,29,25,11,49,10,32,15:38:0,2018/07/19
languedoc-roussillon,29,26,20,62,10,11,15:1:0,2018/07/19
limousin,32,25,8,57,10,17,15:14:0,2018/07/19
lorraine,27,23,8,61,10,17,15:40:0,2018/07/19
midi-pyrenees,31,24,9,62,10,10,15:0:0,2018/07/19
nord-pas-de-calais,26,22,11,56,10,27,15:50:0,2018/07/19
normandie,23,20,11,74,9.75,57,15:41:0,2018/07/19
pays-de-la-loire,24,21,14,78,9.875,46,15:25:0,2018/07/19
picardie,25,19,13,66,10,41,15:47:0,2018/07/19
poitou-charentes,24,22,23,74,9.75,43,15:17:0,2018/07/19
rh-ne-alpes,31,26,10,50,10,6,15:15:0,2018/07/19
provence-alpes-c-te-d-azur,30,27,18,50,10,6,14:58:0,2018/07/19
alsace,29,26,3,50,10,24,15:34:0,2018/07/20
aquitaine,25,23,17,66,8.875,25,15:7:0,2018/07/20
ardeche,31,22,10,68,9,25,15:5:0,2018/07/20
auvergne,25,18,13,80,9.375,29,15:13:0,2018/07/20
bourgogne,27,25,9,64,9.875,15,15:24:0,2018/07/20
bretagne,22,19,17,75,8.875,41,15:30:0,2018/07/20
centre,25,22,16,74,9.875,46,15:29:0,2018/07/20
champagne-ardenne,25,22,14,63,10,29,15:39:0,2018/07/20
corse,27,25,11,54,10,2,14:48:0,2018/07/20
franche-comte,27,25,9,69,9.125,21,15:24:0,2018/07/20
ile-de-re,22,20,24,68,10,18,15:15:0,2018/07/20
ile-de-france,25,21,14,69,9.5,50,15:36:0,2018/07/20
languedoc-roussillon,28,25,18,69,10,11,14:59:0,2018/07/20
limousin,24,20,9,79,6.625,56,15:13:0,2018/07/20
lorraine,27,25,10,53,10,20,15:38:0,2018/07/20
midi-pyrenees,26,21,20,83,9.375,70,14:58:0,2018/07/20
nord-pas-de-calais,21,19,15,71,10,49,15:48:0,2018/07/20
normandie,20,19,12,83,9,66,15:39:0,2018/07/20
pays-de-la-loire,23,19,18,67,10,33,15:23:0,2018/07/20
picardie,23,16,18,83,9.25,61,15:45:0,2018/07/20
poitou-charentes,22,20,24,67,10,18,15:15:0,2018/07/20
rh-ne-alpes,30,21,8,71,9.75,20,15:13:0,2018/07/20
provence-alpes-c-te-d-azur,29,28,18,53,10,4,14:56:0,2018/07/20
alsace,22,16,12,72,9.625,55,15:32:0,2018/07/21
aquitaine,24,20,12,66,10,49,15:5:0,2018/07/21
ardeche,24,21,17,68,9.5,42,15:4:0,2018/07/21
auvergne,20,17,8,80,10,63,15:11:0,2018/07/21
bourgogne,24,21,9,71,9.75,32,15:22:0,2018/07/21
bretagne,24,19,8,76,10,45,15:28:0,2018/07/21
centre,24,20,12,68,9.875,40,15:27:0,2018/07/21
champagne-ardenne,24,21,15,67,9.75,38,15:37:0,2018/07/21
corse,27,19,15,50,10,2,14:47:0,2018/07/21
franche-comte,23,20,8,79,9.875,37,15:22:0,2018/07/21
ile-de-re,22,20,17,76,10,40,15:13:0,2018/07/21
ile-de-france,25,21,9,60,9.875,48,15:33:0,2018/07/21
languedoc-roussillon,27,24,19,59,9.875,20,14:57:0,2018/07/21
limousin,22,19,8,63,7.75,55,15:11:0,2018/07/21
lorraine,23,21,16,74,9.875,26,15:36:0,2018/07/21
midi-pyrenees,23,20,11,70,10,49,14:57:0,2018/07/21
nord-pas-de-calais,24,19,14,71,10,63,15:46:0,2018/07/21
normandie,19,18,16,89,8.875,45,15:36:0,2018/07/21
pays-de-la-loire,23,19,11,73,10,55,15:21:0,2018/07/21
picardie,24,17,9,79,10,59,15:42:0,2018/07/21
poitou-charentes,22,20,17,66,10,40,15:13:0,2018/07/21
rh-ne-alpes,24,20,13,72,9.625,60,15:12:0,2018/07/21
provence-alpes-c-te-d-azur,28,25,26,57,10,9,14:55:0,2018/07/21
alsace,25,22,13,69,10,44,15:30:0,2018/07/22
aquitaine,26,24,9,58,9,34,15:3:0,2018/07/22
ardeche,26,23,22,53,10,13,15:2:0,2018/07/22
auvergne,23,19,14,62,8,41,15:8:0,2018/07/22
bourgogne,24,22,12,67,9.875,18,15:20:0,2018/07/22
bretagne,25,22,10,70,10,25,15:26:0,2018/07/22
centre,25,22,8,66,9,27,15:23:0,2018/07/22
champagne-ardenne,26,22,12,53,10,25,15:34:0,2018/07/22
corse,25,24,13,52,10,14,14:45:0,2018/07/22
franche-comte,24,21,13,66,10,14,15:19:0,2018/07/22
ile-de-re,23,22,17,73,9.625,21,15:11:0,2018/07/22
ile-de-france,27,23,7,55,10,43,15:31:0,2018/07/22
languedoc-roussillon,27,25,17,57,10,15,14:55:0,2018/07/22
limousin,24,22,9,64,9,22,15:9:0,2018/07/22
lorraine,26,22,13,61,9.875,35,15:33:0,2018/07/22
midi-pyrenees,26,21,16,64,10,11,14:55:0,2018/07/22
nord-pas-de-calais,26,22,12,59,10,17,15:43:0,2018/07/22
normandie,23,20,10,69,10,12,15:34:0,2018/07/22
pays-de-la-loire,25,22,13,68,10,36,15:19:0,2018/07/22
picardie,25,17,12,85,10,15,15:40:0,2018/07/22
poitou-charentes,23,22,17,71,9.625,21,15:11:0,2018/07/22
rh-ne-alpes,26,23,20,57,9.875,28,15:10:0,2018/07/22
provence-alpes-c-te-d-azur,28,25,28,53,10,14,14:53:0,2018/07/22
alsace,27,24,10,61,10,15,15:26:0,2018/07/23
aquitaine,31,25,10,53,10,6,15:1:0,2018/07/23
ardeche,29,25,24,47,10,5,15:0:0,2018/07/23
auvergne,26,22,13,54,8,20,15:6:0,2018/07/23
bourgogne,27,24,13,61,10,14,15:18:0,2018/07/23
bretagne,27,23,4,65,10,29,15:24:0,2018/07/23
centre,30,25,6,55,10,18,15:21:0,2018/07/23
champagne-ardenne,28,25,9,57,10,24,15:32:0,2018/07/23
corse,24,17,10,61,9.875,12,14:43:0,2018/07/23
franche-comte,27,24,13,56,10,16,15:16:0,2018/07/23
ile-de-re,27,23,12,66,10,13,15:9:0,2018/07/23
ile-de-france,31,25,5,52,10,23,15:29:0,2018/07/23
languedoc-roussillon,30,26,15,56,10,5,14:53:0,2018/07/23
limousin,28,24,8,57,9,17,15:7:0,2018/07/23
lorraine,27,24,9,58,10,23,15:31:0,2018/07/23
midi-pyrenees,29,24,5,58,10,3,14:53:0,2018/07/23
nord-pas-de-calais,28,24,11,55,10,17,15:40:0,2018/07/23
normandie,24,21,8,72,10,12,15:31:0,2018/07/23
pays-de-la-loire,27,24,5,65,10,36,15:17:0,2018/07/23
picardie,27,19,12,80,10,19,15:38:0,2018/07/23
poitou-charentes,27,23,7,66,10,13,15:9:0,2018/07/23
rh-ne-alpes,29,25,20,48,10,11,15:8:0,2018/07/23
provence-alpes-c-te-d-azur,30,27,15,46,10,3,14:51:0,2018/07/23
alsace,30,26,10,52,10,11,15:24:0,2018/07/24
aquitaine,31,28,14,48,10,12,14:59:0,2018/07/24
ardeche,30,26,8,47,10,10,14:58:0,2018/07/24
auvergne,29,24,7,52,9.875,28,15:4:0,2018/07/24
bourgogne,29,24,7,59,10,8,15:16:0,2018/07/24
bretagne,27,22,17,79,9.875,27,15:20:0,2018/07/24
centre,29,27,6,55,10,32,15:19:0,2018/07/24
champagne-ardenne,29,27,6,55,10,29,15:30:0,2018/07/24
corse,26,24,12,63,10,6,14:41:0,2018/07/24
franche-comte,28,25,8,56,10,6,15:14:0,2018/07/24
ile-de-re,28,24,22,65,10,10,15:7:0,2018/07/24
ile-de-france,30,27,7,51,10,42,15:26:0,2018/07/24
languedoc-roussillon,27,25,17,75,10,5,14:51:0,2018/07/24
limousin,31,26,6,56,10,14,15:5:0,2018/07/24
lorraine,29,25,12,58,10,16,15:29:0,2018/07/24
midi-pyrenees,31,26,11,52,10,10,14:51:0,2018/07/24
nord-pas-de-calais,29,23,7,64,10,39,15:38:0,2018/07/24
normandie,23,19,14,82,9.875,36,15:29:0,2018/07/24
pays-de-la-loire,29,26,15,59,10,16,15:15:0,2018/07/24
picardie,28,22,12,71,10,38,15:36:0,2018/07/24
poitou-charentes,28,25,21,57,10,10,15:7:0,2018/07/24
rh-ne-alpes,31,27,4,48,9.875,17,15:5:0,2018/07/24
provence-alpes-c-te-d-azur,29,28,18,55,10,3,14:49:0,2018/07/24
alsace,31,28,10,46,10,12,15:22:0,2018/07/25
aquitaine,31,26,8,52,10,9,14:56:0,2018/07/25
ardeche,31,27,15,45,10,9,14:56:0,2018/07/25
auvergne,28,25,12,52,9.75,19,15:2:0,2018/07/25
bourgogne,30,26,9,61,9.75,24,15:12:0,2018/07/25
bretagne,26,22,16,73,8,19,15:18:0,2018/07/25
centre,31,27,7,58,9.875,24,15:17:0,2018/07/25
champagne-ardenne,32,27,10,56,10,11,15:27:0,2018/07/25
corse,26,25,11,66,9.875,4,14:39:0,2018/07/25
franche-comte,29,24,5,77,9.75,23,15:12:0,2018/07/25
ile-de-re,26,23,14,70,10,9,15:5:0,2018/07/25
ile-de-france,32,27,9,53,10,16,15:24:0,2018/07/25
languedoc-roussillon,30,27,22,61,10,10,14:49:0,2018/07/25
limousin,30,26,8,57,9,13,15:2:0,2018/07/25
lorraine,31,27,9,51,10,11,15:26:0,2018/07/25
midi-pyrenees,31,25,9,63,10,10,14:49:0,2018/07/25
nord-pas-de-calais,30,26,12,57,9.875,21,15:36:0,2018/07/25
normandie,22,20,14,77,10,9,15:26:0,2018/07/25
pays-de-la-loire,29,23,8,71,8,15,15:12:0,2018/07/25
picardie,30,22,12,76,10,22,15:32:0,2018/07/25
poitou-charentes,26,23,14,70,10,9,15:4:0,2018/07/25
rh-ne-alpes,32,28,16,45,10,15,15:3:0,2018/07/25
provence-alpes-c-te-d-azur,32,28,17,48,10,5,14:47:0,2018/07/25
alsace,32,29,17,49,10,5,15:20:0,2018/07/26
aquitaine,33,29,12,49,10,6,14:54:0,2018/07/26
ardeche,33,28,7,43,10,8,14:54:0,2018/07/26
auvergne,31,27,5,45,10,19,15:0:0,2018/07/26
bourgogne,32,27,9,54,10,10,15:10:0,2018/07/26
bretagne,29,24,17,71,10,14,15:16:0,2018/07/26
centre,33,31,4,44,10,22,15:15:0,2018/07/26
champagne-ardenne,34,29,8,48,10,13,15:24:0,2018/07/26
corse,26,25,8,70,9.625,4,14:37:0,2018/07/26
franche-comte,32,28,12,50,10,7,15:10:0,2018/07/26
ile-de-re,28,24,23,72,10,7,15:3:0,2018/07/26
ile-de-france,35,30,5,44,10,19,15:21:0,2018/07/26
languedoc-roussillon,30,27,19,63,10,8,14:47:0,2018/07/26
limousin,35,28,4,50,10,12,15:0:0,2018/07/26
lorraine,32,28,13,54,10,13,15:23:0,2018/07/26
midi-pyrenees,34,28,6,51,10,2,14:47:0,2018/07/26
nord-pas-de-calais,34,28,11,53,9.75,15,15:32:0,2018/07/26
normandie,29,25,9,71,9.625,18,15:24:0,2018/07/26
pays-de-la-loire,29,26,18,60,9.875,9,15:9:0,2018/07/26
picardie,33,25,9,53,10,11,15:30:0,2018/07/26
poitou-charentes,28,26,23,63,10,7,15:2:0,2018/07/26
rh-ne-alpes,33,28,8,50,9.875,5,15:1:0,2018/07/26
provence-alpes-c-te-d-azur,31,29,14,54,10,4,14:45:0,2018/07/26
alsace,31,29,8,46,10,19,15:17:0,2018/07/27
aquitaine,29,24,10,72,8.75,20,14:51:0,2018/07/27
ardeche,32,28,11,47,9.875,14,14:51:0,2018/07/27
auvergne,33,26,6,48,9.875,18,14:58:0,2018/07/27
bourgogne,32,27,6,51,10,16,15:8:0,2018/07/27
bretagne,24,21,15,83,7.875,40,15:14:0,2018/07/27
centre,33,29,14,53,9.875,24,15:11:0,2018/07/27
champagne-ardenne,34,29,15,47,9.75,18,15:22:0,2018/07/27
corse,26,25,11,67,10,5,14:35:0,2018/07/27
franche-comte,31,28,8,47,10,3,15:8:0,2018/07/27
ile-de-re,24,22,16,78,9.875,39,15:1:0,2018/07/27
ile-de-france,35,29,10,57,9.125,21,15:19:0,2018/07/27
languedoc-roussillon,28,26,19,71,10,6,14:45:0,2018/07/27
limousin,32,23,9,76,9,12,14:58:0,2018/07/27
lorraine,32,28,8,48,9.875,20,15:21:0,2018/07/27
midi-pyrenees,32,23,13,79,9.625,29,14:45:0,2018/07/27
nord-pas-de-calais,34,29,13,52,8.75,28,15:30:0,2018/07/27
normandie,23,21,9,82,9.375,37,15:21:0,2018/07/27
pays-de-la-loire,24,22,10,75,7.75,31,15:7:0,2018/07/27
picardie,33,18,16,94,8.875,26,15:28:0,2018/07/27
poitou-charentes,24,22,16,69,9.875,39,15:0:0,2018/07/27
rh-ne-alpes,34,30,7,40,10,12,14:58:0,2018/07/27
provence-alpes-c-te-d-azur,30,29,17,55,10,17,14:43:0,2018/07/27
alsace,27,24,20,75,9.5,32,15:14:0,2018/07/28
aquitaine,25,22,12,77,10,56,14:49:0,2018/07/28
ardeche,27,24,14,66,9.75,25,14:49:0,2018/07/28
auvergne,24,20,12,76,9.75,46,14:56:0,2018/07/28
bourgogne,23,21,14,83,8.375,54,15:6:0,2018/07/28
bretagne,21,18,26,71,9.875,42,15:11:0,2018/07/28
centre,24,22,22,68,10,31,15:9:0,2018/07/28
champagne-ardenne,25,23,23,73,9.5,38,15:19:0,2018/07/28
corse,27,21,12,49,10,9,14:33:0,2018/07/28
franche-comte,22,19,14,93,9.75,57,15:5:0,2018/07/28
ile-de-re,22,20,19,61,10,26,14:58:0,2018/07/28
ile-de-france,25,22,21,68,9.5,33,15:16:0,2018/07/28
languedoc-roussillon,29,26,9,72,10,15,14:43:0,2018/07/28
limousin,24,19,10,82,7.375,66,14:56:0,2018/07/28
lorraine,25,24,22,77,9.5,30,15:18:0,2018/07/28
midi-pyrenees,25,20,11,83,10,50,14:43:0,2018/07/28
nord-pas-de-calais,22,21,26,74,9.875,36,15:26:0,2018/07/28
normandie,20,18,27,65,10,41,15:19:0,2018/07/28
pays-de-la-loire,22,19,23,61,10,48,15:5:0,2018/07/28
picardie,22,16,25,78,8.875,37,15:24:0,2018/07/28
poitou-charentes,22,21,19,61,10,26,14:58:0,2018/07/28
rh-ne-alpes,26,22,13,85,9.5,35,14:56:0,2018/07/28
provence-alpes-c-te-d-azur,30,27,17,67,10,7,14:41:0,2018/07/28
alsace,29,25,5,57,10,28,15:12:0,2018/07/29
aquitaine,27,25,16,58,10,9,14:47:0,2018/07/29
ardeche,32,27,7,45,10,5,14:47:0,2018/07/29
auvergne,30,24,10,46,10,8,14:53:0,2018/07/29
bourgogne,28,23,6,61,10,12,15:3:0,2018/07/29
bretagne,20,17,28,89,9.875,95,15:8:0,2018/07/29
centre,28,21,21,59,10,35,15:7:0,2018/07/29
champagne-ardenne,28,22,23,52,10,41,15:16:0,2018/07/29
corse,27,21,11,58,10,2,14:31:0,2018/07/29
franche-comte,28,25,10,54,10,9,15:2:0,2018/07/29
ile-de-re,23,21,24,77,10,41,14:55:0,2018/07/29
ile-de-france,27,21,23,57,10,48,15:13:0,2018/07/29
languedoc-roussillon,28,26,18,69,10,4,14:41:0,2018/07/29
limousin,28,24,12,62,10,12,14:54:0,2018/07/29
lorraine,28,24,13,55,10,33,15:15:0,2018/07/29
midi-pyrenees,32,25,13,60,10,15,14:40:0,2018/07/29
nord-pas-de-calais,23,20,25,65,10,74,15:24:0,2018/07/29
normandie,20,16,34,90,9.375,95,15:16:0,2018/07/29
pays-de-la-loire,22,21,32,77,10,80,15:3:0,2018/07/29
picardie,22,18,25,82,10,65,15:22:0,2018/07/29
poitou-charentes,23,22,24,69,10,41,14:55:0,2018/07/29
rh-ne-alpes,31,25,6,52,10,5,14:54:0,2018/07/29
provence-alpes-c-te-d-azur,30,29,17,49,10,2,14:39:0,2018/07/29
alsace,32,28,5,47,10,6,15:10:0,2018/07/30
aquitaine,30,25,8,58,10,6,14:45:0,2018/07/30
ardeche,33,28,12,45,10,10,14:44:0,2018/07/30
auvergne,30,25,8,53,10,9,14:51:0,2018/07/30
bourgogne,30,25,7,61,10,10,15:0:0,2018/07/30
bretagne,22,20,28,82,10,77,15:6:0,2018/07/30
centre,27,23,17,71,9,36,15:5:0,2018/07/30
champagne-ardenne,28,24,16,61,10,27,15:14:0,2018/07/30
corse,27,26,10,72,9.625,6,14:29:0,2018/07/30
franche-comte,30,25,9,57,10,6,15:0:0,2018/07/30
ile-de-re,24,22,20,76,10,54,14:53:0,2018/07/30
ile-de-france,27,21,17,76,9.875,39,15:11:0,2018/07/30
languedoc-roussillon,29,27,18,70,10,7,14:39:0,2018/07/30
limousin,29,24,9,60,7.5,35,14:51:0,2018/07/30
lorraine,30,26,12,56,10,11,15:13:0,2018/07/30
midi-pyrenees,31,25,8,59,10,18,14:38:0,2018/07/30
nord-pas-de-calais,25,19,20,88,9.875,56,15:21:0,2018/07/30
normandie,22,21,27,83,10,65,15:13:0,2018/07/30
pays-de-la-loire,24,21,27,84,8.875,84,15:0:0,2018/07/30
picardie,25,18,22,92,9.75,61,15:19:0,2018/07/30
poitou-charentes,24,22,20,76,10,54,14:53:0,2018/07/30
rh-ne-alpes,32,26,10,51,10,8,14:51:0,2018/07/30
provence-alpes-c-te-d-azur,31,28,14,55,10,8,14:36:0,2018/07/30
alsace,32,29,12,45,10,10,15:6:0,2018/07/31
aquitaine,27,22,13,73,10,68,14:43:0,2018/07/31
ardeche,33,29,10,44,10,8,14:42:0,2018/07/31
auvergne,29,24,8,57,9.875,15,14:48:0,2018/07/31
bourgogne,30,26,11,61,9.875,11,14:58:0,2018/07/31
bretagne,22,20,13,69,10,41,15:3:0,2018/07/31
centre,27,20,15,79,9,39,15:1:0,2018/07/31
champagne-ardenne,27,25,14,63,10,54,15:11:0,2018/07/31
corse,28,27,9,74,9.625,6,14:27:0,2018/07/31
franche-comte,30,26,12,56,10,6,14:58:0,2018/07/31
ile-de-re,22,21,17,75,9.375,67,14:51:0,2018/07/31
ile-de-france,28,22,14,65,10,33,15:8:0,2018/07/31
languedoc-roussillon,31,28,16,68,10,4,14:37:0,2018/07/31
limousin,27,24,8,67,7.75,42,14:48:0,2018/07/31
lorraine,30,27,14,56,9.875,16,15:10:0,2018/07/31
midi-pyrenees,31,26,11,55,10,17,14:36:0,2018/07/31
nord-pas-de-calais,24,22,19,63,9.875,42,15:18:0,2018/07/31
normandie,21,19,13,72,10,45,15:11:0,2018/07/31
pays-de-la-loire,23,22,14,66,8,23,14:57:0,2018/07/31
picardie,24,16,17,82,9.875,36,15:16:0,2018/07/31
poitou-charentes,22,19,13,75,9.375,67,14:51:0,2018/07/31
rh-ne-alpes,34,28,11,44,10,7,14:49:0,2018/07/31
provence-alpes-c-te-d-azur,32,30,16,48,10,4,14:34:0,2018/07/31
