,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
languedoc-roussillon,20,17,26,79,9.375,53,14:13:0,2020/05/02
limousin,13,12,10,99,6.375,100,14:24:0,2020/05/02
lorraine,12,5,28,92,9.75,45,14:42:0,2020/05/02
midi-pyrenees,19,16,28,92,7.875,82,14:13:0,2020/05/02
nord-pas-de-calais,14,7,26,88,9.875,62,14:49:0,2020/05/02
normandie,14,10,14,81,10,41,14:42:0,2020/05/02
pays-de-la-loire,15,12,17,98,8.25,100,14:31:0,2020/05/02
picardie,14,6,25,91,9.75,58,14:47:0,2020/05/02
poitou-charentes,15,14,30,97,7.75,95,14:26:0,2020/05/02
rh-ne-alpes,16,12,8,90,9.25,93,14:24:0,2020/05/02
provence-alpes-c-te-d-azur,19,14,33,64,10,26,14:12:0,2020/05/02
alsace,18,8,8,80,10,31,14:42:0,2020/05/03
aquitaine,25,18,10,80,9.625,46,14:22:0,2020/05/03
ardeche,20,12,13,95,7.875,82,14:21:0,2020/05/03
auvergne,19,14,14,96,8.75,88,14:27:0,2020/05/03
bourgogne,14,8,11,95,10,68,14:34:0,2020/05/03
bretagne,18,14,17,93,8.875,91,14:40:0,2020/05/03
centre,18,11,15,94,8.5,78,14:39:0,2020/05/03
champagne-ardenne,14,6,13,93,9.375,51,14:46:0,2020/05/03
corse,20,14,12,88,10,36,14:8:0,2020/05/03
franche-comte,16,7,10,94,7.625,55,14:34:0,2020/05/03
ile-de-re,16,15,22,96,10,74,14:29:0,2020/05/03
ile-de-france,18,12,13,78,8,57,14:44:0,2020/05/03
languedoc-roussillon,24,19,21,67,10,13,14:16:0,2020/05/03
limousin,17,13,8,98,7.875,75,14:27:0,2020/05/03
lorraine,15,6,9,88,10,32,14:45:0,2020/05/03
midi-pyrenees,24,17,9,82,9.875,36,14:16:0,2020/05/03
nord-pas-de-calais,12,5,18,93,8,64,14:52:0,2020/05/03
normandie,17,13,24,94,8,79,14:46:0,2020/05/03
pays-de-la-loire,18,14,18,96,9.125,89,14:35:0,2020/05/03
picardie,13,7,19,95,9.375,56,14:50:0,2020/05/03
poitou-charentes,16,15,22,96,10,74,14:28:0,2020/05/03
rh-ne-alpes,20,12,4,93,6.625,90,14:27:0,2020/05/03
provence-alpes-c-te-d-azur,22,18,33,64,10,8,14:15:0,2020/05/03
alsace,19,12,15,84,9.625,78,14:44:0,2020/05/04
aquitaine,28,19,22,75,9.875,20,14:25:0,2020/05/04
ardeche,23,13,15,87,10,13,14:24:0,2020/05/04
auvergne,26,17,5,82,9,21,14:29:0,2020/05/04
bourgogne,19,12,12,95,7.5,76,14:38:0,2020/05/04
bretagne,20,15,20,90,7.75,66,14:42:0,2020/05/04
centre,21,12,20,95,7,67,14:41:0,2020/05/04
champagne-ardenne,16,10,14,94,7.375,66,14:50:0,2020/05/04
corse,21,15,9,81,10,5,14:10:0,2020/05/04
franche-comte,20,11,9,95,8.125,60,14:38:0,2020/05/04
ile-de-re,21,16,25,89,10,30,14:32:0,2020/05/04
ile-de-france,20,13,17,86,10,36,14:47:0,2020/05/04
languedoc-roussillon,21,17,17,86,10,7,14:19:0,2020/05/04
limousin,27,18,6,73,7.5,35,14:30:0,2020/05/04
lorraine,17,10,16,97,7.5,81,14:48:0,2020/05/04
midi-pyrenees,26,19,24,78,9.875,17,14:19:0,2020/05/04
nord-pas-de-calais,15,9,18,96,7.5,80,14:56:0,2020/05/04
normandie,16,13,22,89,9,62,14:49:0,2020/05/04
pays-de-la-loire,21,16,24,92,6.5,42,14:37:0,2020/05/04
picardie,16,9,18,97,6.375,84,14:54:0,2020/05/04
poitou-charentes,21,16,25,89,10,30,14:32:0,2020/05/04
rh-ne-alpes,25,13,14,87,10,19,14:29:0,2020/05/04
provence-alpes-c-te-d-azur,20,15,22,67,10,5,14:17:0,2020/05/04
alsace,16,9,14,80,10,72,14:48:0,2020/05/05
aquitaine,23,18,14,72,9.875,57,14:27:0,2020/05/05
ardeche,24,15,10,89,9.75,60,14:27:0,2020/05/05
auvergne,22,16,11,91,9.75,62,14:32:0,2020/05/05
bourgogne,17,12,9,99,9.125,82,14:40:0,2020/05/05
bretagne,18,14,22,90,9.75,75,14:46:0,2020/05/05
centre,16,12,17,94,9.125,78,14:45:0,2020/05/05
champagne-ardenne,14,9,25,83,9.375,53,14:52:0,2020/05/05
corse,23,17,8,70,10,7,14:13:0,2020/05/05
franche-comte,16,12,8,98,7.75,80,14:40:0,2020/05/05
ile-de-re,18,15,16,83,9.5,39,14:35:0,2020/05/05
ile-de-france,15,11,18,76,9.375,55,14:50:0,2020/05/05
languedoc-roussillon,22,18,12,79,10,24,14:21:0,2020/05/05
limousin,19,15,11,90,8.375,81,14:32:0,2020/05/05
lorraine,15,8,23,74,10,25,14:51:0,2020/05/05
midi-pyrenees,23,17,17,90,9.875,52,14:21:0,2020/05/05
nord-pas-de-calais,15,7,24,83,10,18,14:58:0,2020/05/05
normandie,14,12,22,93,7.875,88,14:52:0,2020/05/05
pays-de-la-loire,18,14,22,88,9.125,43,14:40:0,2020/05/05
picardie,15,8,21,78,10,34,14:56:0,2020/05/05
poitou-charentes,18,15,16,83,9.5,39,14:34:0,2020/05/05
rh-ne-alpes,24,16,13,76,9.375,73,14:32:0,2020/05/05
provence-alpes-c-te-d-azur,19,13,21,73,10,9,14:19:0,2020/05/05
alsace,17,8,16,62,10,19,14:50:0,2020/05/06
aquitaine,24,18,12,71,10,5,14:30:0,2020/05/06
ardeche,21,12,22,92,10,11,14:29:0,2020/05/06
auvergne,17,13,12,91,7,50,14:35:0,2020/05/06
bourgogne,17,11,14,94,8.75,64,14:43:0,2020/05/06
bretagne,19,14,9,89,6.875,60,14:48:0,2020/05/06
centre,19,10,15,87,10,15,14:47:0,2020/05/06
champagne-ardenne,16,7,15,74,10,11,14:56:0,2020/05/06
corse,22,17,11,82,10,12,14:15:0,2020/05/06
franche-comte,18,12,16,97,7.625,56,14:43:0,2020/05/06
ile-de-re,20,15,14,86,10,10,14:37:0,2020/05/06
ile-de-france,19,11,15,67,10,25,14:53:0,2020/05/06
languedoc-roussillon,25,20,13,65,10,8,14:23:0,2020/05/06
limousin,20,14,11,88,5.375,35,14:36:0,2020/05/06
lorraine,15,7,22,65,10,11,14:54:0,2020/05/06
midi-pyrenees,23,18,15,70,10,10,14:24:0,2020/05/06
nord-pas-de-calais,17,7,14,71,10,13,15:2:0,2020/05/06
normandie,16,12,14,89,8.625,48,14:55:0,2020/05/06
pays-de-la-loire,20,15,13,88,9,39,14:43:0,2020/05/06
picardie,17,8,14,74,10,14,15:0:0,2020/05/06
poitou-charentes,20,15,14,86,10,10,14:37:0,2020/05/06
rh-ne-alpes,21,14,18,85,9.875,70,14:35:0,2020/05/06
provence-alpes-c-te-d-azur,23,20,33,62,10,7,14:22:0,2020/05/06
alsace,22,11,6,64,10,12,14:54:0,2020/05/07
aquitaine,25,18,13,68,10,34,14:32:0,2020/05/07
ardeche,23,11,11,80,10,10,14:31:0,2020/05/07
auvergne,22,15,6,84,8,31,14:37:0,2020/05/07
bourgogne,19,7,14,78,10,7,14:46:0,2020/05/07
bretagne,19,14,12,84,10,29,14:51:0,2020/05/07
centre,20,9,11,75,10,32,14:50:0,2020/05/07
champagne-ardenne,18,7,8,74,10,37,14:58:0,2020/05/07
corse,21,14,9,78,10,8,14:17:0,2020/05/07
franche-comte,20,8,6,78,10,4,14:46:0,2020/05/07
ile-de-re,20,15,19,88,10,21,14:40:0,2020/05/07
ile-de-france,21,13,9,62,10,28,14:55:0,2020/05/07
languedoc-roussillon,20,17,17,71,10,27,14:26:0,2020/05/07
limousin,24,16,5,79,7.625,31,14:38:0,2020/05/07
lorraine,18,7,12,71,10,27,14:57:0,2020/05/07
midi-pyrenees,24,18,20,70,10,11,14:26:0,2020/05/07
nord-pas-de-calais,19,9,9,76,10,24,15:6:0,2020/05/07
normandie,19,13,10,84,10,17,14:59:0,2020/05/07
pays-de-la-loire,20,15,15,85,10,13,14:46:0,2020/05/07
picardie,19,8,6,81,10,22,15:2:0,2020/05/07
poitou-charentes,20,15,19,88,10,21,14:39:0,2020/05/07
rh-ne-alpes,25,12,6,80,10,18,14:37:0,2020/05/07
provence-alpes-c-te-d-azur,22,18,21,66,10,7,14:24:0,2020/05/07
alsace,24,14,5,73,10,40,14:56:0,2020/05/08
aquitaine,25,20,12,69,9.75,57,14:35:0,2020/05/08
ardeche,22,13,19,69,10,45,14:34:0,2020/05/08
auvergne,25,17,8,81,10,40,14:41:0,2020/05/08
bourgogne,22,12,12,88,10,23,14:49:0,2020/05/08
bretagne,22,16,17,95,9.375,47,14:54:0,2020/05/08
centre,23,12,11,89,9.625,60,14:53:0,2020/05/08
champagne-ardenne,20,11,9,83,10,44,15:1:0,2020/05/08
corse,22,15,9,70,10,62,14:19:0,2020/05/08
franche-comte,24,14,12,85,10,19,14:48:0,2020/05/08
ile-de-re,20,17,15,87,10,62,14:43:0,2020/05/08
ile-de-france,23,14,11,70,10,28,14:59:0,2020/05/08
languedoc-roussillon,20,18,19,83,10,44,14:28:0,2020/05/08
limousin,23,17,9,92,9.875,47,14:40:0,2020/05/08
lorraine,20,11,6,81,9.875,50,15:0:0,2020/05/08
midi-pyrenees,23,17,25,73,10,13,14:28:0,2020/05/08
nord-pas-de-calais,20,13,10,78,10,27,15:8:0,2020/05/08
normandie,19,14,14,88,10,25,15:1:0,2020/05/08
pays-de-la-loire,21,17,14,94,9.75,56,14:49:0,2020/05/08
picardie,20,12,12,82,10,27,15:6:0,2020/05/08
poitou-charentes,20,17,15,87,10,62,14:43:0,2020/05/08
rh-ne-alpes,25,15,22,63,10,44,14:40:0,2020/05/08
provence-alpes-c-te-d-azur,21,18,27,59,10,35,14:26:0,2020/05/08
alsace,23,15,10,86,9.625,80,15:0:0,2020/05/09
aquitaine,25,18,11,79,9.375,49,14:38:0,2020/05/09
ardeche,21,13,19,76,10,17,14:37:0,2020/05/09
auvergne,24,17,9,81,10,46,14:43:0,2020/05/09
bourgogne,22,12,11,92,9.5,56,14:52:0,2020/05/09
bretagne,21,17,11,92,6.75,81,14:57:0,2020/05/09
centre,23,16,9,94,8.75,76,14:56:0,2020/05/09
champagne-ardenne,21,14,10,94,8,64,15:4:0,2020/05/09
corse,23,16,7,67,10,19,14:21:0,2020/05/09
franche-comte,23,13,12,70,10,17,14:51:0,2020/05/09
ile-de-re,19,17,12,90,9,53,14:45:0,2020/05/09
ile-de-france,23,17,9,83,9.75,72,15:1:0,2020/05/09
languedoc-roussillon,19,17,24,83,10,22,14:31:0,2020/05/09
limousin,24,16,9,90,9.75,58,14:43:0,2020/05/09
lorraine,19,14,9,92,9.625,70,15:3:0,2020/05/09
midi-pyrenees,22,17,27,87,10,19,14:30:0,2020/05/09
nord-pas-de-calais,21,12,12,85,10,39,15:12:0,2020/05/09
normandie,17,15,13,92,9,65,15:4:0,2020/05/09
pays-de-la-loire,22,17,12,89,6.5,66,14:52:0,2020/05/09
picardie,21,13,12,91,9.875,56,15:9:0,2020/05/09
poitou-charentes,19,17,12,90,9,53,14:45:0,2020/05/09
rh-ne-alpes,24,14,20,56,10,36,14:43:0,2020/05/09
provence-alpes-c-te-d-azur,20,13,29,62,10,21,14:29:0,2020/05/09
alsace,24,15,13,81,9.625,58,15:2:0,2020/05/10
aquitaine,17,16,19,93,8.625,85,14:40:0,2020/05/10
ardeche,17,13,15,98,9.75,69,14:39:0,2020/05/10
auvergne,21,14,12,89,9.875,51,14:45:0,2020/05/10
bourgogne,21,12,18,93,9.5,62,14:55:0,2020/05/10
bretagne,19,15,31,90,9.375,88,15:0:0,2020/05/10
centre,21,15,15,92,8.75,68,14:58:0,2020/05/10
champagne-ardenne,21,14,19,94,7.25,73,15:7:0,2020/05/10
corse,24,16,9,78,9.375,40,14:24:0,2020/05/10
franche-comte,22,14,12,86,10,39,14:54:0,2020/05/10
ile-de-re,18,17,18,93,8.625,81,14:48:0,2020/05/10
ile-de-france,22,17,24,81,8.625,58,15:5:0,2020/05/10
languedoc-roussillon,18,13,36,88,6.5,80,14:33:0,2020/05/10
limousin,19,14,7,97,7.375,80,14:46:0,2020/05/10
lorraine,20,13,14,90,9.125,63,15:6:0,2020/05/10
midi-pyrenees,19,13,23,91,8.75,73,14:33:0,2020/05/10
nord-pas-de-calais,16,12,35,91,8.375,88,15:14:0,2020/05/10
normandie,17,12,44,88,8.75,73,15:7:0,2020/05/10
pays-de-la-loire,21,17,21,90,9.875,82,14:54:0,2020/05/10
picardie,19,12,32,89,9.625,87,15:12:0,2020/05/10
poitou-charentes,18,17,18,93,8.625,81,14:47:0,2020/05/10
rh-ne-alpes,22,14,18,78,9,72,14:45:0,2020/05/10
provence-alpes-c-te-d-azur,20,15,44,86,8.125,60,14:32:0,2020/05/10
alsace,17,-1,27,92,8.125,91,15:5:0,2020/05/11
aquitaine,16,10,23,88,9.25,100,14:42:0,2020/05/11
ardeche,14,8,16,96,8,82,14:42:0,2020/05/11
auvergne,15,6,20,98,8.75,77,14:48:0,2020/05/11
bourgogne,15,2,27,97,7.125,97,14:57:0,2020/05/11
bretagne,13,7,37,73,9,76,15:3:0,2020/05/11
centre,15,6,31,92,9.125,76,15:1:0,2020/05/11
champagne-ardenne,12,6,33,80,9,58,15:10:0,2020/05/11
corse,19,15,19,88,7.5,78,14:26:0,2020/05/11
franche-comte,15,5,20,99,6.25,95,14:57:0,2020/05/11
ile-de-re,16,4,46,92,6.375,93,14:51:0,2020/05/11
ile-de-france,15,8,31,63,9.75,71,15:7:0,2020/05/11
languedoc-roussillon,15,7,26,87,7.875,75,14:36:0,2020/05/11
limousin,13,5,20,92,7.625,89,14:48:0,2020/05/11
lorraine,14,1,30,94,7.875,93,15:9:0,2020/05/11
midi-pyrenees,13,6,39,91,6.75,98,14:36:0,2020/05/11
nord-pas-de-calais,11,6,40,66,9.625,59,15:18:0,2020/05/11
normandie,10,8,46,70,7,57,15:10:0,2020/05/11
pays-de-la-loire,15,8,37,88,9.875,68,14:56:0,2020/05/11
picardie,11,6,38,66,10,44,15:15:0,2020/05/11
poitou-charentes,16,4,46,92,6.375,93,14:51:0,2020/05/11
rh-ne-alpes,19,14,22,84,7.5,87,14:47:0,2020/05/11
provence-alpes-c-te-d-azur,18,17,21,74,8.5,71,14:34:0,2020/05/11
alsace,14,6,14,81,10,31,15:8:0,2020/05/12
aquitaine,16,10,7,82,8.375,71,14:44:0,2020/05/12
ardeche,16,6,15,93,8.625,55,14:44:0,2020/05/12
auvergne,13,6,7,87,7.75,73,14:50:0,2020/05/12
bourgogne,13,4,26,76,10,45,14:59:0,2020/05/12
bretagne,13,8,21,84,10,66,15:5:0,2020/05/12
centre,13,5,20,73,10,61,15:4:0,2020/05/12
champagne-ardenne,13,3,13,77,10,40,15:13:0,2020/05/12
corse,21,15,13,89,9.75,56,14:29:0,2020/05/12
franche-comte,14,4,21,74,8.625,43,14:59:0,2020/05/12
ile-de-re,14,10,35,73,10,57,14:53:0,2020/05/12
ile-de-france,14,6,17,58,10,57,15:11:0,2020/05/12
languedoc-roussillon,18,14,12,80,8.625,62,14:38:0,2020/05/12
limousin,16,9,15,75,10,42,14:51:0,2020/05/12
lorraine,12,2,17,83,10,37,15:12:0,2020/05/12
midi-pyrenees,17,11,8,86,9.625,92,14:38:0,2020/05/12
nord-pas-de-calais,12,5,13,72,10,31,15:20:0,2020/05/12
normandie,10,7,24,80,10,42,15:13:0,2020/05/12
pays-de-la-loire,13,8,27,76,10,29,15:0:0,2020/05/12
picardie,11,4,14,78,10,34,15:17:0,2020/05/12
poitou-charentes,14,10,35,73,10,57,14:53:0,2020/05/12
rh-ne-alpes,14,6,10,81,8.625,77,14:50:0,2020/05/12
provence-alpes-c-te-d-azur,20,16,19,67,10,23,14:36:0,2020/05/12
alsace,14,7,9,86,9.75,53,15:10:0,2020/05/13
aquitaine,15,11,13,92,9.25,77,14:48:0,2020/05/13
ardeche,11,4,9,98,8.875,78,14:46:0,2020/05/13
auvergne,11,4,5,98,6.875,91,14:53:0,2020/05/13
bourgogne,10,7,13,98,7.875,73,15:3:0,2020/05/13
bretagne,14,9,26,74,10,52,15:8:0,2020/05/13
centre,14,6,23,75,10,48,15:6:0,2020/05/13
champagne-ardenne,14,4,21,79,10,28,15:16:0,2020/05/13
corse,23,17,17,83,10,23,14:31:0,2020/05/13
franche-comte,12,4,14,99,8.75,74,15:1:0,2020/05/13
ile-de-re,12,11,33,82,10,86,14:56:0,2020/05/13
ile-de-france,15,7,22,63,10,20,15:13:0,2020/05/13
languedoc-roussillon,15,9,23,89,8.375,70,14:40:0,2020/05/13
limousin,10,6,10,99,7.625,91,14:53:0,2020/05/13
lorraine,14,5,18,74,10,33,15:14:0,2020/05/13
midi-pyrenees,18,14,18,88,9.875,68,14:40:0,2020/05/13
nord-pas-de-calais,12,5,24,79,10,43,15:23:0,2020/05/13
normandie,12,7,36,73,10,58,15:15:0,2020/05/13
pays-de-la-loire,14,9,29,82,10,46,15:2:0,2020/05/13
picardie,13,4,28,80,10,46,15:21:0,2020/05/13
poitou-charentes,12,11,33,82,10,86,14:55:0,2020/05/13
rh-ne-alpes,11,10,10,95,8,79,14:53:0,2020/05/13
provence-alpes-c-te-d-azur,20,18,42,83,9.625,62,14:38:0,2020/05/13
alsace,14,9,21,87,7.25,88,15:13:0,2020/05/14
aquitaine,18,13,19,80,10,70,14:50:0,2020/05/14
ardeche,18,11,17,95,6,62,14:49:0,2020/05/14
auvergne,14,12,15,90,6.375,93,14:55:0,2020/05/14
bourgogne,15,8,24,96,7.625,85,15:5:0,2020/05/14
bretagne,13,8,30,75,10,19,15:11:0,2020/05/14
centre,15,6,27,73,10,29,15:9:0,2020/05/14
champagne-ardenne,14,5,25,72,10,31,15:18:0,2020/05/14
corse,23,16,15,70,10,18,14:33:0,2020/05/14
franche-comte,16,10,25,98,7,63,15:4:0,2020/05/14
ile-de-re,15,10,38,80,10,79,14:58:0,2020/05/14
ile-de-france,15,6,25,60,10,29,15:15:0,2020/05/14
languedoc-roussillon,20,17,19,85,9.875,75,14:42:0,2020/05/14
limousin,15,12,19,84,6.375,78,14:55:0,2020/05/14
lorraine,13,6,24,85,10,63,15:17:0,2020/05/14
midi-pyrenees,20,16,10,83,8.625,76,14:42:0,2020/05/14
nord-pas-de-calais,12,4,26,67,10,3,15:26:0,2020/05/14
normandie,11,8,34,72,10,5,15:18:0,2020/05/14
pays-de-la-loire,14,8,34,72,10,20,15:4:0,2020/05/14
picardie,12,4,27,72,10,1,15:23:0,2020/05/14
poitou-charentes,15,10,38,80,10,79,14:57:0,2020/05/14
rh-ne-alpes,17,10,18,93,9.875,83,14:55:0,2020/05/14
provence-alpes-c-te-d-azur,21,18,18,81,9.625,41,14:40:0,2020/05/14
alsace,16,8,21,69,10,45,15:16:0,2020/05/15
aquitaine,19,13,19,68,10,37,14:52:0,2020/05/15
ardeche,16,11,21,88,9.625,53,14:51:0,2020/05/15
auvergne,14,9,14,82,10,91,14:57:0,2020/05/15
bourgogne,15,8,23,85,9.875,55,15:7:0,2020/05/15
bretagne,15,9,25,81,10,1,15:13:0,2020/05/15
centre,15,6,23,73,10,2,15:12:0,2020/05/15
champagne-ardenne,14,5,22,83,10,0,15:21:0,2020/05/15
corse,20,15,15,87,9.125,63,14:35:0,2020/05/15
franche-comte,14,8,21,84,10,49,15:7:0,2020/05/15
ile-de-re,15,11,34,75,10,3,15:0:0,2020/05/15
ile-de-france,16,7,20,67,10,1,15:19:0,2020/05/15
languedoc-roussillon,19,17,13,75,9.875,58,14:44:0,2020/05/15
limousin,15,11,18,82,10,53,14:58:0,2020/05/15
lorraine,15,6,21,76,10,11,15:20:0,2020/05/15
midi-pyrenees,17,13,19,90,9.75,94,14:44:0,2020/05/15
nord-pas-de-calais,13,5,21,76,10,14,15:29:0,2020/05/15
normandie,12,9,24,78,10,8,15:21:0,2020/05/15
pays-de-la-loire,15,9,27,82,10,4,15:8:0,2020/05/15
picardie,14,4,21,84,10,13,15:26:0,2020/05/15
poitou-charentes,15,11,34,75,10,3,15:0:0,2020/05/15
rh-ne-alpes,14,10,16,77,10,73,14:57:0,2020/05/15
provence-alpes-c-te-d-azur,21,18,26,67,8.375,50,14:42:0,2020/05/15
alsace,18,8,15,79,10,17,15:18:0,2020/05/16
aquitaine,19,13,17,80,9.875,61,14:54:0,2020/05/16
ardeche,17,10,12,98,6.75,73,14:53:0,2020/05/16
auvergne,12,10,8,96,3.75,97,14:59:0,2020/05/16
bourgogne,17,9,20,87,10,50,15:10:0,2020/05/16
bretagne,17,10,20,89,10,6,15:15:0,2020/05/16
centre,18,8,19,79,10,7,15:14:0,2020/05/16
champagne-ardenne,17,6,15,82,10,5,15:24:0,2020/05/16
corse,23,16,12,70,9.875,47,14:37:0,2020/05/16
franche-comte,18,10,15,76,10,63,15:9:0,2020/05/16
ile-de-re,17,12,28,80,10,29,15:3:0,2020/05/16
ile-de-france,19,9,17,73,10,9,15:21:0,2020/05/16
languedoc-roussillon,20,17,13,81,9.25,70,14:46:0,2020/05/16
limousin,16,11,15,86,10,55,15:0:0,2020/05/16
lorraine,16,7,18,81,10,11,15:23:0,2020/05/16
midi-pyrenees,14,12,15,95,6.25,99,14:46:0,2020/05/16
nord-pas-de-calais,16,6,15,85,10,9,15:32:0,2020/05/16
normandie,13,9,21,85,10,7,15:23:0,2020/05/16
pays-de-la-loire,17,11,22,84,10,6,15:10:0,2020/05/16
picardie,16,6,17,88,10,7,15:29:0,2020/05/16
poitou-charentes,17,12,28,80,10,29,15:3:0,2020/05/16
rh-ne-alpes,16,11,10,88,8.5,88,14:59:0,2020/05/16
provence-alpes-c-te-d-azur,19,18,13,78,9.875,58,14:44:0,2020/05/16
alsace,21,10,16,79,10,7,15:20:0,2020/05/17
aquitaine,21,16,10,79,9.875,59,14:56:0,2020/05/17
ardeche,21,12,12,91,8,64,14:55:0,2020/05/17
auvergne,19,14,10,89,8.25,67,15:2:0,2020/05/17
bourgogne,19,9,16,87,10,7,15:12:0,2020/05/17
bretagne,19,13,12,87,9,20,15:19:0,2020/05/17
centre,20,9,15,83,10,7,15:17:0,2020/05/17
champagne-ardenne,19,8,10,83,10,4,15:26:0,2020/05/17
corse,22,16,10,83,9.75,70,14:38:0,2020/05/17
franche-comte,21,10,17,88,9,9,15:12:0,2020/05/17
ile-de-re,19,14,22,84,10,11,15:5:0,2020/05/17
ile-de-france,22,11,13,70,10,10,15:23:0,2020/05/17
languedoc-roussillon,21,18,12,86,9.5,54,14:48:0,2020/05/17
limousin,20,15,8,95,7,60,15:3:0,2020/05/17
lorraine,19,8,14,81,10,13,15:25:0,2020/05/17
midi-pyrenees,20,14,8,88,7.75,82,14:48:0,2020/05/17
nord-pas-de-calais,19,8,9,76,10,7,15:34:0,2020/05/17
normandie,16,11,14,86,10,4,15:26:0,2020/05/17
pays-de-la-loire,20,13,16,85,9,9,15:12:0,2020/05/17
picardie,19,7,9,82,10,6,15:32:0,2020/05/17
poitou-charentes,19,14,22,84,10,11,15:5:0,2020/05/17
rh-ne-alpes,22,12,10,86,9.625,65,15:1:0,2020/05/17
provence-alpes-c-te-d-azur,20,19,16,81,9.375,57,14:46:0,2020/05/17
alsace,22,13,11,76,10,8,15:24:0,2020/05/18
aquitaine,23,17,15,71,9.875,20,14:58:0,2020/05/18
ardeche,21,11,23,85,10,20,14:57:0,2020/05/18
auvergne,19,13,15,90,8.125,34,15:5:0,2020/05/18
bourgogne,20,10,18,89,10,12,15:14:0,2020/05/18
bretagne,21,13,12,76,10,7,15:21:0,2020/05/18
centre,20,10,12,84,10,12,15:19:0,2020/05/18
champagne-ardenne,19,9,13,84,10,22,15:29:0,2020/05/18
corse,20,16,10,96,8.75,53,14:40:0,2020/05/18
franche-comte,20,10,15,91,8.375,10,15:14:0,2020/05/18
ile-de-re,18,14,18,75,10,10,15:7:0,2020/05/18
ile-de-france,23,13,13,63,10,13,15:26:0,2020/05/18
languedoc-roussillon,27,18,19,64,9.875,12,14:50:0,2020/05/18
limousin,21,15,13,87,8.125,20,15:5:0,2020/05/18
lorraine,19,10,13,88,10,15,15:27:0,2020/05/18
midi-pyrenees,21,15,17,79,8.75,20,14:50:0,2020/05/18
nord-pas-de-calais,19,10,17,94,10,24,15:38:0,2020/05/18
normandie,18,12,11,84,10,12,15:29:0,2020/05/18
pays-de-la-loire,21,13,10,83,10,8,15:14:0,2020/05/18
picardie,18,9,15,93,9,20,15:34:0,2020/05/18
poitou-charentes,18,14,18,75,10,10,15:7:0,2020/05/18
rh-ne-alpes,22,12,18,80,9.5,20,15:3:0,2020/05/18
provence-alpes-c-te-d-azur,25,20,28,62,9.5,47,14:48:0,2020/05/18
alsace,24,15,15,85,10,14,15:26:0,2020/05/19
aquitaine,24,19,17,65,10,10,15:0:0,2020/05/19
ardeche,23,14,30,82,10,13,14:59:0,2020/05/19
auvergne,20,14,20,88,7.625,39,15:7:0,2020/05/19
bourgogne,21,13,24,91,10,12,15:17:0,2020/05/19
bretagne,20,14,12,74,10,7,15:23:0,2020/05/19
centre,22,10,13,82,10,7,15:21:0,2020/05/19
champagne-ardenne,21,8,13,90,10,13,15:32:0,2020/05/19
corse,19,14,8,95,7.75,80,14:42:0,2020/05/19
franche-comte,21,11,19,95,7.125,51,15:16:0,2020/05/19
