,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
centre,25,18,12,54,10,1,11:27:0,2018/10/05
champagne-ardenne,22,15,10,65,10,1,11:25:0,2018/10/05
corse,21,16,4,86,9.625,44,11:34:0,2018/10/05
franche-comte,22,18,6,57,10,3,11:28:0,2018/10/05
ile-de-re,22,17,15,75,10,2,11:29:0,2018/10/05
ile-de-france,24,16,10,62,10,0,11:25:0,2018/10/05
languedoc-roussillon,22,19,14,77,10,10,11:32:0,2018/10/05
limousin,25,17,14,67,10,1,11:30:0,2018/10/05
lorraine,21,14,12,61,10,1,11:26:0,2018/10/05
midi-pyrenees,27,20,19,59,10,2,11:32:0,2018/10/05
nord-pas-de-calais,21,15,13,68,10,1,11:24:0,2018/10/05
normandie,21,16,10,67,10,2,11:25:0,2018/10/05
pays-de-la-loire,24,18,12,61,10,1,11:28:0,2018/10/05
picardie,22,15,12,72,10,1,11:24:0,2018/10/05
poitou-charentes,22,18,15,61,10,2,11:29:0,2018/10/05
rh-ne-alpes,24,17,15,55,10,4,11:30:0,2018/10/05
provence-alpes-c-te-d-azur,24,22,9,40,10,12,11:33:0,2018/10/05
alsace,23,19,13,57,10,16,11:23:0,2018/10/06
aquitaine,22,19,27,69,10,32,11:28:0,2018/10/06
ardeche,21,15,21,80,10,22,11:28:0,2018/10/06
auvergne,23,15,16,78,10,17,11:26:0,2018/10/06
bourgogne,23,18,19,58,10,13,11:25:0,2018/10/06
bretagne,18,14,24,92,7.625,58,11:23:0,2018/10/06
centre,23,18,21,62,9.875,23,11:24:0,2018/10/06
champagne-ardenne,24,18,20,61,9.875,15,11:21:0,2018/10/06
corse,18,17,9,76,9.625,37,11:32:0,2018/10/06
franche-comte,21,18,16,57,10,13,11:25:0,2018/10/06
ile-de-re,20,16,38,82,9.75,43,11:26:0,2018/10/06
ile-de-france,23,18,18,59,10,23,11:22:0,2018/10/06
languedoc-roussillon,21,19,20,88,10,18,11:29:0,2018/10/06
limousin,22,14,19,90,9.875,36,11:27:0,2018/10/06
lorraine,22,18,19,63,10,12,11:22:0,2018/10/06
midi-pyrenees,27,18,27,69,9.625,26,11:29:0,2018/10/06
nord-pas-de-calais,21,17,15,64,10,21,11:19:0,2018/10/06
normandie,18,15,17,89,9.25,55,11:22:0,2018/10/06
pays-de-la-loire,20,17,30,81,7.625,50,11:24:0,2018/10/06
picardie,21,14,20,88,10,21,11:21:0,2018/10/06
poitou-charentes,20,17,38,82,9.75,43,11:26:0,2018/10/06
rh-ne-alpes,23,18,26,63,9.875,10,11:27:0,2018/10/06
provence-alpes-c-te-d-azur,22,21,15,59,10,26,11:30:0,2018/10/06
alsace,20,16,13,79,10,29,11:19:0,2018/10/07
aquitaine,16,13,15,89,9,77,11:24:0,2018/10/07
ardeche,16,11,10,82,8.375,60,11:24:0,2018/10/07
auvergne,14,9,8,90,8.375,61,11:24:0,2018/10/07
bourgogne,17,14,8,77,9,73,11:21:0,2018/10/07
bretagne,14,12,33,85,9.625,84,11:20:0,2018/10/07
centre,18,15,17,77,10,53,11:20:0,2018/10/07
champagne-ardenne,16,14,15,88,8,73,11:18:0,2018/10/07
corse,19,18,9,77,9.875,31,11:29:0,2018/10/07
franche-comte,16,13,10,87,6.5,93,11:21:0,2018/10/07
ile-de-re,17,15,36,83,10,83,11:22:0,2018/10/07
ile-de-france,15,13,16,83,9,66,11:18:0,2018/10/07
languedoc-roussillon,19,17,25,63,9.875,30,11:26:0,2018/10/07
limousin,14,10,7,98,7.25,84,11:23:0,2018/10/07
lorraine,17,16,17,82,9,73,11:19:0,2018/10/07
midi-pyrenees,14,13,23,87,7.75,90,11:26:0,2018/10/07
nord-pas-de-calais,15,12,24,71,9,50,11:16:0,2018/10/07
normandie,15,13,30,85,9.5,74,11:18:0,2018/10/07
pays-de-la-loire,16,14,33,81,10,90,11:21:0,2018/10/07
picardie,15,9,26,76,9,67,11:17:0,2018/10/07
poitou-charentes,17,15,36,83,10,83,11:22:0,2018/10/07
rh-ne-alpes,15,11,10,92,7.5,64,11:23:0,2018/10/07
provence-alpes-c-te-d-azur,19,17,22,73,10,54,11:27:0,2018/10/07
alsace,20,15,9,72,9,12,11:16:0,2018/10/08
aquitaine,20,14,9,82,7,33,11:21:0,2018/10/08
ardeche,20,13,9,83,10,32,11:22:0,2018/10/08
auvergne,18,11,9,93,5.625,59,11:20:0,2018/10/08
bourgogne,20,15,12,72,9,17,11:18:0,2018/10/08
bretagne,17,12,9,73,10,13,11:16:0,2018/10/08
centre,19,14,12,61,10,7,11:17:0,2018/10/08
champagne-ardenne,18,13,11,63,10,5,11:14:0,2018/10/08
corse,21,20,5,75,9.375,16,11:26:0,2018/10/08
franche-comte,19,15,8,77,6.25,41,11:18:0,2018/10/08
ile-de-re,20,14,17,76,10,13,11:19:0,2018/10/08
ile-de-france,18,13,10,60,10,4,11:15:0,2018/10/08
languedoc-roussillon,21,18,20,85,9.875,37,11:24:0,2018/10/08
limousin,18,13,11,86,5.5,56,11:20:0,2018/10/08
lorraine,19,13,9,70,10,13,11:15:0,2018/10/08
midi-pyrenees,18,13,8,84,8,56,11:23:0,2018/10/08
nord-pas-de-calais,17,12,8,64,10,4,11:12:0,2018/10/08
normandie,15,13,6,68,10,4,11:15:0,2018/10/08
pays-de-la-loire,19,13,13,70,8,10,11:17:0,2018/10/08
picardie,16,10,8,77,10,3,11:14:0,2018/10/08
poitou-charentes,20,14,17,76,10,13,11:19:0,2018/10/08
rh-ne-alpes,18,12,9,89,8,62,11:20:0,2018/10/08
provence-alpes-c-te-d-azur,21,20,22,67,9.375,25,11:24:0,2018/10/08
alsace,21,17,6,65,10,6,11:12:0,2018/10/09
aquitaine,23,17,15,71,9,18,11:18:0,2018/10/09
ardeche,21,14,8,73,10,15,11:19:0,2018/10/09
auvergne,22,13,12,68,8,10,11:17:0,2018/10/09
bourgogne,19,15,6,70,10,4,11:15:0,2018/10/09
bretagne,22,14,13,72,10,7,11:13:0,2018/10/09
centre,23,16,13,64,10,4,11:13:0,2018/10/09
champagne-ardenne,21,15,8,66,10,12,11:11:0,2018/10/09
corse,21,20,8,65,10,19,11:24:0,2018/10/09
franche-comte,20,17,5,65,10,4,11:15:0,2018/10/09
ile-de-re,23,16,15,73,10,21,11:16:0,2018/10/09
ile-de-france,22,15,10,62,10,4,11:11:0,2018/10/09
languedoc-roussillon,21,19,27,82,9.75,36,11:21:0,2018/10/09
limousin,24,16,10,75,9,15,11:17:0,2018/10/09
lorraine,20,15,10,69,10,13,11:12:0,2018/10/09
midi-pyrenees,23,16,35,77,9,42,11:20:0,2018/10/09
nord-pas-de-calais,20,13,9,56,10,4,11:9:0,2018/10/09
normandie,20,14,11,67,10,4,11:11:0,2018/10/09
pays-de-la-loire,23,16,14,69,10,10,11:14:0,2018/10/09
picardie,21,14,11,80,10,2,11:10:0,2018/10/09
poitou-charentes,23,16,15,73,10,21,11:16:0,2018/10/09
rh-ne-alpes,20,12,4,74,9,12,11:17:0,2018/10/09
provence-alpes-c-te-d-azur,23,22,32,61,10,20,11:21:0,2018/10/09
alsace,22,17,6,67,10,1,11:9:0,2018/10/10
aquitaine,24,18,18,79,8.875,32,11:15:0,2018/10/10
ardeche,17,14,7,91,9.5,46,11:16:0,2018/10/10
auvergne,17,15,28,71,9.25,29,11:14:0,2018/10/10
bourgogne,20,15,8,71,10,20,11:11:0,2018/10/10
bretagne,22,15,26,87,9.875,21,11:9:0,2018/10/10
centre,25,18,25,48,9.875,26,11:10:0,2018/10/10
champagne-ardenne,22,16,15,71,10,3,11:7:0,2018/10/10
corse,20,18,15,84,9.5,52,11:21:0,2018/10/10
franche-comte,22,17,5,63,10,21,11:11:0,2018/10/10
ile-de-re,21,17,30,74,9.875,27,11:12:0,2018/10/10
ile-de-france,24,17,18,56,10,17,11:8:0,2018/10/10
languedoc-roussillon,19,18,42,87,9.5,71,11:17:0,2018/10/10
limousin,20,15,15,82,9.375,26,11:13:0,2018/10/10
lorraine,21,15,16,74,9,3,11:8:0,2018/10/10
midi-pyrenees,23,19,33,75,9.875,24,11:17:0,2018/10/10
nord-pas-de-calais,22,16,16,70,10,4,11:5:0,2018/10/10
normandie,22,18,20,69,10,16,11:7:0,2018/10/10
pays-de-la-loire,20,15,27,66,9.875,26,11:11:0,2018/10/10
picardie,22,16,21,82,10,7,11:7:0,2018/10/10
poitou-charentes,21,17,30,74,9.875,27,11:13:0,2018/10/10
rh-ne-alpes,19,15,13,71,9.875,45,11:13:0,2018/10/10
provence-alpes-c-te-d-azur,21,19,46,78,8.625,74,11:18:0,2018/10/10
alsace,20,17,7,69,10,25,11:5:0,2018/10/11
aquitaine,23,21,23,68,9.625,33,11:12:0,2018/10/11
ardeche,19,15,14,93,8.75,62,11:12:0,2018/10/11
auvergne,23,16,17,67,8.875,26,11:10:0,2018/10/11
bourgogne,22,17,18,80,8.875,53,11:8:0,2018/10/11
bretagne,18,13,27,93,9.875,44,11:6:0,2018/10/11
centre,25,19,24,67,9.5,40,11:6:0,2018/10/11
champagne-ardenne,24,19,24,68,10,36,11:4:0,2018/10/11
corse,20,19,7,78,9.25,40,11:18:0,2018/10/11
franche-comte,22,15,9,87,8,49,11:8:0,2018/10/11
ile-de-re,20,16,31,88,9.625,31,11:10:0,2018/10/11
ile-de-france,25,19,21,67,9.125,40,11:4:0,2018/10/11
languedoc-roussillon,20,19,22,88,9.75,43,11:14:0,2018/10/11
limousin,23,16,20,93,7.875,35,11:10:0,2018/10/11
lorraine,22,16,14,75,10,33,11:4:0,2018/10/11
midi-pyrenees,24,19,24,76,10,37,11:15:0,2018/10/11
nord-pas-de-calais,23,19,24,72,9.625,35,11:1:0,2018/10/11
normandie,19,17,34,83,10,38,11:4:0,2018/10/11
pays-de-la-loire,20,19,29,71,10,36,11:7:0,2018/10/11
picardie,23,17,27,89,9.5,37,11:2:0,2018/10/11
poitou-charentes,20,19,31,73,9.625,31,11:10:0,2018/10/11
rh-ne-alpes,22,17,23,78,8.875,28,11:10:0,2018/10/11
provence-alpes-c-te-d-azur,23,21,26,75,9.625,19,11:16:0,2018/10/11
alsace,25,20,11,61,10,16,11:2:0,2018/10/12
aquitaine,27,20,16,78,9,25,11:9:0,2018/10/12
ardeche,20,15,13,92,7,42,11:10:0,2018/10/12
auvergne,24,15,12,79,10,22,11:7:0,2018/10/12
bourgogne,23,19,19,71,10,20,11:4:0,2018/10/12
bretagne,23,18,31,76,10,37,11:2:0,2018/10/12
centre,25,19,26,70,9.875,41,11:3:0,2018/10/12
champagne-ardenne,24,19,20,66,10,33,11:0:0,2018/10/12
corse,20,19,5,84,9.875,26,11:15:0,2018/10/12
franche-comte,23,20,12,61,9,16,11:4:0,2018/10/12
ile-de-re,22,19,30,82,10,29,11:7:0,2018/10/12
ile-de-france,25,19,22,70,10,30,11:1:0,2018/10/12
languedoc-roussillon,20,19,17,91,10,58,11:12:0,2018/10/12
limousin,24,17,17,95,9,34,11:8:0,2018/10/12
lorraine,23,19,19,75,9.875,25,11:1:0,2018/10/12
midi-pyrenees,25,19,30,86,10,20,11:11:0,2018/10/12
nord-pas-de-calais,22,17,26,80,10,22,10:58:0,2018/10/12
normandie,21,18,32,72,10,20,10:59:0,2018/10/12
pays-de-la-loire,23,19,28,80,10,28,11:4:0,2018/10/12
picardie,23,17,27,82,10,26,10:59:0,2018/10/12
poitou-charentes,22,19,30,82,10,29,11:6:0,2018/10/12
rh-ne-alpes,23,17,21,81,10,15,11:8:0,2018/10/12
provence-alpes-c-te-d-azur,23,21,17,68,10,17,11:13:0,2018/10/12
alsace,24,20,4,59,10,4,10:58:0,2018/10/13
aquitaine,27,22,21,73,10,15,11:6:0,2018/10/13
ardeche,21,15,17,85,7,21,11:7:0,2018/10/13
auvergne,24,15,15,75,9,12,11:5:0,2018/10/13
bourgogne,23,19,19,71,8,8,11:1:0,2018/10/13
bretagne,24,18,27,79,10,26,10:59:0,2018/10/13
centre,26,20,15,64,10,11,11:0:0,2018/10/13
champagne-ardenne,25,19,17,73,10,12,10:57:0,2018/10/13
corse,21,20,7,65,10,8,11:12:0,2018/10/13
franche-comte,24,20,3,57,10,12,11:2:0,2018/10/13
ile-de-re,24,20,30,79,10,16,11:3:0,2018/10/13
ile-de-france,26,20,17,67,10,7,10:57:0,2018/10/13
languedoc-roussillon,21,19,20,88,10,30,11:9:0,2018/10/13
limousin,24,18,15,81,10,6,11:4:0,2018/10/13
lorraine,24,19,11,64,10,9,10:57:0,2018/10/13
midi-pyrenees,24,19,31,82,10,19,11:8:0,2018/10/13
nord-pas-de-calais,24,20,22,74,10,5,10:54:0,2018/10/13
normandie,23,20,30,76,10,17,10:56:0,2018/10/13
pays-de-la-loire,24,21,28,75,10,19,11:0:0,2018/10/13
picardie,24,18,22,75,10,6,10:55:0,2018/10/13
poitou-charentes,24,20,30,79,10,16,11:3:0,2018/10/13
rh-ne-alpes,23,17,22,68,8,9,11:5:0,2018/10/13
provence-alpes-c-te-d-azur,23,21,24,62,10,10,11:9:0,2018/10/13
alsace,24,19,6,60,10,4,10:55:0,2018/10/14
aquitaine,25,20,17,78,9.875,42,11:2:0,2018/10/14
ardeche,18,15,23,79,9.875,15,11:4:0,2018/10/14
auvergne,22,15,31,65,10,14,11:1:0,2018/10/14
bourgogne,22,19,30,55,10,23,10:57:0,2018/10/14
bretagne,18,14,14,96,7,84,10:55:0,2018/10/14
centre,27,21,20,57,9.5,33,10:56:0,2018/10/14
champagne-ardenne,25,20,27,48,10,19,10:53:0,2018/10/14
corse,21,20,8,60,9.875,6,11:10:0,2018/10/14
franche-comte,23,19,10,61,10,27,10:59:0,2018/10/14
ile-de-re,22,17,31,92,9,47,11:0:0,2018/10/14
ile-de-france,24,20,20,58,9.875,27,10:54:0,2018/10/14
languedoc-roussillon,19,19,38,85,9.875,82,11:6:0,2018/10/14
limousin,24,18,22,75,9,31,11:1:0,2018/10/14
lorraine,24,19,16,65,10,20,10:54:0,2018/10/14
midi-pyrenees,27,17,36,81,9.625,33,11:6:0,2018/10/14
nord-pas-de-calais,23,18,23,68,10,22,10:51:0,2018/10/14
normandie,20,18,25,85,9.25,59,10:53:0,2018/10/14
pays-de-la-loire,23,21,30,70,9.75,52,10:58:0,2018/10/14
picardie,23,18,22,76,9.875,23,10:51:0,2018/10/14
poitou-charentes,22,20,31,81,9,47,11:0:0,2018/10/14
rh-ne-alpes,22,18,33,56,10,10,11:1:0,2018/10/14
provence-alpes-c-te-d-azur,22,21,36,65,10,21,11:7:0,2018/10/14
alsace,23,19,10,54,10,4,10:51:0,2018/10/15
aquitaine,18,13,6,92,9.75,63,11:0:0,2018/10/15
ardeche,17,14,7,75,10,38,11:0:0,2018/10/15
auvergne,17,13,27,77,9.25,41,10:58:0,2018/10/15
bourgogne,22,17,14,66,10,14,10:55:0,2018/10/15
bretagne,16,14,12,89,7,90,10:52:0,2018/10/15
centre,25,20,23,55,10,35,10:53:0,2018/10/15
champagne-ardenne,24,19,16,54,10,19,10:49:0,2018/10/15
corse,21,19,14,70,9.125,38,11:7:0,2018/10/15
franche-comte,22,18,10,58,10,16,10:55:0,2018/10/15
ile-de-re,15,14,11,88,9.625,86,10:56:0,2018/10/15
ile-de-france,25,20,18,53,10,22,10:50:0,2018/10/15
languedoc-roussillon,19,18,47,82,9.375,61,11:4:0,2018/10/15
limousin,15,13,10,95,5.25,77,10:57:0,2018/10/15
lorraine,22,17,9,59,10,6,10:50:0,2018/10/15
midi-pyrenees,18,14,17,85,9.25,78,11:3:0,2018/10/15
nord-pas-de-calais,23,19,19,63,10,15,10:47:0,2018/10/15
normandie,20,15,18,83,9,50,10:50:0,2018/10/15
pays-de-la-loire,16,14,5,85,8.375,84,10:54:0,2018/10/15
picardie,23,16,18,66,10,19,10:48:0,2018/10/15
poitou-charentes,15,14,11,85,9.625,86,10:56:0,2018/10/15
rh-ne-alpes,21,17,6,58,10,24,10:58:0,2018/10/15
provence-alpes-c-te-d-azur,20,19,53,64,9.25,46,11:4:0,2018/10/15
alsace,22,18,6,56,10,7,10:48:0,2018/10/16
aquitaine,20,16,7,72,8,24,10:57:0,2018/10/16
ardeche,20,15,6,77,10,49,10:58:0,2018/10/16
auvergne,22,13,7,71,10,28,10:55:0,2018/10/16
bourgogne,22,17,5,61,10,7,10:52:0,2018/10/16
bretagne,17,13,12,90,7.75,69,10:48:0,2018/10/16
centre,23,19,10,54,10,24,10:49:0,2018/10/16
champagne-ardenne,23,18,8,58,10,9,10:46:0,2018/10/16
corse,19,17,5,83,9.125,56,11:5:0,2018/10/16
franche-comte,21,17,6,62,10,55,10:52:0,2018/10/16
ile-de-re,18,15,10,79,10,19,10:53:0,2018/10/16
ile-de-france,24,20,7,54,10,20,10:47:0,2018/10/16
languedoc-roussillon,18,17,22,81,9.875,74,11:0:0,2018/10/16
limousin,21,14,5,87,5.5,58,10:55:0,2018/10/16
lorraine,21,17,12,58,10,10,10:47:0,2018/10/16
midi-pyrenees,21,16,11,82,9.875,46,10:59:0,2018/10/16
nord-pas-de-calais,23,18,9,57,10,9,10:43:0,2018/10/16
normandie,18,15,18,80,10,30,10:46:0,2018/10/16
pays-de-la-loire,19,16,12,76,8,41,10:51:0,2018/10/16
picardie,23,15,11,85,10,13,10:44:0,2018/10/16
poitou-charentes,18,15,8,79,10,19,10:54:0,2018/10/16
rh-ne-alpes,22,16,4,68,10,22,10:55:0,2018/10/16
provence-alpes-c-te-d-azur,19,18,23,77,9.75,61,11:1:0,2018/10/16
alsace,21,17,9,55,10,9,10:44:0,2018/10/17
aquitaine,20,17,6,74,10,72,10:54:0,2018/10/17
ardeche,20,15,8,76,10,33,10:55:0,2018/10/17
auvergne,20,13,9,69,10,25,10:52:0,2018/10/17
bourgogne,21,17,10,59,10,5,10:48:0,2018/10/17
bretagne,17,13,10,79,9.375,35,10:45:0,2018/10/17
centre,22,17,13,63,10,26,10:47:0,2018/10/17
champagne-ardenne,21,16,10,61,10,8,10:42:0,2018/10/17
corse,19,17,7,85,9.5,50,11:2:0,2018/10/17
franche-comte,20,16,9,58,10,5,10:48:0,2018/10/17
ile-de-re,18,15,16,77,10,63,10:51:0,2018/10/17
ile-de-france,21,17,12,70,10,23,10:43:0,2018/10/17
languedoc-roussillon,21,18,10,73,9.375,65,10:57:0,2018/10/17
limousin,21,15,5,81,6.5,56,10:52:0,2018/10/17
lorraine,21,16,7,59,10,11,10:43:0,2018/10/17
midi-pyrenees,21,16,9,79,10,45,10:57:0,2018/10/17
nord-pas-de-calais,19,15,8,81,9,28,10:40:0,2018/10/17
normandie,17,13,9,79,10,30,10:43:0,2018/10/17
pays-de-la-loire,17,14,9,70,10,31,10:48:0,2018/10/17
picardie,19,13,12,83,8,24,10:41:0,2018/10/17
poitou-charentes,18,15,12,68,10,63,10:51:0,2018/10/17
rh-ne-alpes,21,15,10,72,10,19,10:52:0,2018/10/17
provence-alpes-c-te-d-azur,22,20,12,63,10,67,10:58:0,2018/10/17
alsace,20,16,14,63,10,8,10:42:0,2018/10/18
aquitaine,23,18,10,70,10,42,10:51:0,2018/10/18
ardeche,20,14,12,71,10,21,10:51:0,2018/10/18
auvergne,19,12,12,73,10,15,10:49:0,2018/10/18
bourgogne,21,16,19,63,10,3,10:45:0,2018/10/18
bretagne,19,14,21,84,10,19,10:41:0,2018/10/18
centre,22,16,19,74,10,11,10:43:0,2018/10/18
champagne-ardenne,20,16,22,75,10,17,10:39:0,2018/10/18
corse,21,19,11,75,9.375,27,10:59:0,2018/10/18
franche-comte,20,16,17,62,10,8,10:45:0,2018/10/18
ile-de-re,22,17,27,72,10,30,10:47:0,2018/10/18
ile-de-france,20,15,21,75,10,14,10:41:0,2018/10/18
languedoc-roussillon,22,20,20,64,10,51,10:55:0,2018/10/18
limousin,21,15,14,71,10,20,10:48:0,2018/10/18
lorraine,20,17,18,72,10,11,10:40:0,2018/10/18
midi-pyrenees,20,17,9,78,10,76,10:54:0,2018/10/18
nord-pas-de-calais,17,14,22,78,10,35,10:36:0,2018/10/18
normandie,17,15,26,80,10,35,10:39:0,2018/10/18
pays-de-la-loire,21,16,23,76,10,24,10:44:0,2018/10/18
picardie,17,11,23,84,10,24,10:37:0,2018/10/18
poitou-charentes,22,17,27,72,10,30,10:47:0,2018/10/18
rh-ne-alpes,20,14,10,75,10,17,10:49:0,2018/10/18
provence-alpes-c-te-d-azur,23,21,13,62,10,36,10:55:0,2018/10/18
alsace,18,14,9,77,7,22,10:38:0,2018/10/19
aquitaine,23,17,11,68,10,8,10:48:0,2018/10/19
ardeche,21,14,8,79,10,11,10:49:0,2018/10/19
auvergne,18,10,9,87,8,19,10:45:0,2018/10/19
bourgogne,18,14,11,76,9,20,10:41:0,2018/10/19
bretagne,18,13,17,88,9,10,10:39:0,2018/10/19
centre,20,14,15,78,9,13,10:40:0,2018/10/19
champagne-ardenne,18,14,10,73,8,7,10:35:0,2018/10/19
corse,22,21,6,67,10,7,10:56:0,2018/10/19
franche-comte,18,15,8,72,7,8,10:42:0,2018/10/19
ile-de-re,21,16,23,78,10,3,10:44:0,2018/10/19
ile-de-france,18,14,14,77,10,11,10:37:0,2018/10/19
languedoc-roussillon,21,19,13,76,10,20,10:52:0,2018/10/19
limousin,20,13,13,76,9,4,10:45:0,2018/10/19
lorraine,17,13,15,79,8,20,10:36:0,2018/10/19
