,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
provence-alpes-c-te-d-azur,13,10,43,64,10,24,9:4:0,2019/12/09
alsace,6,3,9,85,9.875,41,8:23:0,2019/12/10
aquitaine,11,7,9,78,10,40,8:53:0,2019/12/10
ardeche,6,3,27,71,10,37,8:54:0,2019/12/10
auvergne,6,1,6,90,9.875,61,8:46:0,2019/12/10
bourgogne,5,2,4,90,10,26,8:34:0,2019/12/10
bretagne,10,6,34,88,7.375,80,8:28:0,2019/12/10
centre,6,3,17,87,8.625,43,8:30:0,2019/12/10
champagne-ardenne,5,2,18,88,10,57,8:18:0,2019/12/10
corse,15,10,12,63,10,16,9:12:0,2019/12/10
franche-comte,5,2,4,94,7.5,55,8:35:0,2019/12/10
ile-de-re,11,8,30,81,9.375,49,8:43:0,2019/12/10
ile-de-france,9,5,23,77,10,49,8:22:0,2019/12/10
languedoc-roussillon,11,8,24,56,10,36,9:0:0,2019/12/10
limousin,6,2,8,95,6,73,8:45:0,2019/12/10
lorraine,4,1,12,93,8,44,8:19:0,2019/12/10
midi-pyrenees,9,6,6,83,10,35,9:2:0,2019/12/10
nord-pas-de-calais,6,3,33,84,9,66,8:9:0,2019/12/10
normandie,9,5,37,88,8,68,8:18:0,2019/12/10
pays-de-la-loire,11,6,24,87,7.375,67,8:35:0,2019/12/10
picardie,6,2,36,87,10,54,8:12:0,2019/12/10
poitou-charentes,11,8,27,81,9.375,49,8:43:0,2019/12/10
rh-ne-alpes,6,4,13,80,10,39,8:46:0,2019/12/10
provence-alpes-c-te-d-azur,11,10,37,53,10,15,9:3:0,2019/12/10
alsace,4,2,12,88,7.5,86,8:22:0,2019/12/11
aquitaine,11,10,24,87,7.5,85,8:52:0,2019/12/11
ardeche,6,2,8,93,9.25,66,8:53:0,2019/12/11
auvergne,7,4,13,85,8.375,86,8:45:0,2019/12/11
bourgogne,4,2,17,93,7.5,98,8:33:0,2019/12/11
bretagne,8,5,25,85,9,72,8:27:0,2019/12/11
centre,8,7,17,85,6.25,92,8:28:0,2019/12/11
champagne-ardenne,6,5,17,96,7.875,94,8:17:0,2019/12/11
corse,11,8,6,58,10,26,9:11:0,2019/12/11
franche-comte,3,-2,15,93,8.25,90,8:34:0,2019/12/11
ile-de-re,13,10,50,77,7.875,80,8:42:0,2019/12/11
ile-de-france,8,7,19,88,8.125,87,8:21:0,2019/12/11
languedoc-roussillon,9,7,22,64,8.375,60,9:1:0,2019/12/11
limousin,6,4,11,97,7.875,84,8:44:0,2019/12/11
lorraine,5,3,21,94,8,92,8:18:0,2019/12/11
midi-pyrenees,9,7,24,82,8,73,9:1:0,2019/12/11
nord-pas-de-calais,8,7,19,91,7.75,91,8:7:0,2019/12/11
normandie,8,5,25,86,8.5,67,8:17:0,2019/12/11
pays-de-la-loire,9,8,29,82,9.25,61,8:34:0,2019/12/11
picardie,8,5,21,91,7,86,8:11:0,2019/12/11
poitou-charentes,13,11,50,77,7.875,80,8:43:0,2019/12/11
rh-ne-alpes,5,3,9,92,9.125,82,8:45:0,2019/12/11
provence-alpes-c-te-d-azur,12,11,17,62,10,47,9:3:0,2019/12/11
alsace,4,2,12,92,9,76,8:21:0,2019/12/12
aquitaine,10,9,26,93,7.75,96,8:51:0,2019/12/12
ardeche,5,2,7,86,9.875,44,8:52:0,2019/12/12
auvergne,6,2,13,86,9.625,63,8:44:0,2019/12/12
bourgogne,4,3,24,89,9.375,71,8:32:0,2019/12/12
bretagne,11,8,31,92,9,82,8:26:0,2019/12/12
centre,7,3,28,85,8.25,84,8:28:0,2019/12/12
champagne-ardenne,5,2,29,91,8.75,71,8:16:0,2019/12/12
corse,11,10,46,63,9.875,62,9:11:0,2019/12/12
franche-comte,3,2,18,96,6.875,71,8:33:0,2019/12/12
ile-de-re,13,11,46,87,8.625,98,8:42:0,2019/12/12
ile-de-france,7,4,30,86,8.375,82,8:20:0,2019/12/12
languedoc-roussillon,10,8,23,80,9.875,73,9:0:0,2019/12/12
limousin,6,3,19,96,5,92,8:44:0,2019/12/12
lorraine,4,3,22,92,9.75,94,8:17:0,2019/12/12
midi-pyrenees,9,8,17,93,7.375,97,9:0:0,2019/12/12
nord-pas-de-calais,5,3,36,90,8.75,70,8:6:0,2019/12/12
normandie,9,5,33,89,7,90,8:16:0,2019/12/12
pays-de-la-loire,12,9,31,90,8.875,81,8:33:0,2019/12/12
picardie,6,0,37,89,9.625,82,8:10:0,2019/12/12
poitou-charentes,13,11,45,87,8.625,98,8:42:0,2019/12/12
rh-ne-alpes,5,3,17,77,8.875,61,8:44:0,2019/12/12
provence-alpes-c-te-d-azur,10,8,40,57,9.375,19,9:2:0,2019/12/12
alsace,6,-2,23,87,8,95,8:21:0,2019/12/13
aquitaine,13,5,36,76,8.75,99,8:51:0,2019/12/13
ardeche,8,3,16,96,5.125,91,8:51:0,2019/12/13
auvergne,8,6,30,85,6,88,8:43:0,2019/12/13
bourgogne,6,3,37,81,9.375,63,8:31:0,2019/12/13
bretagne,9,7,36,87,9.875,86,8:25:0,2019/12/13
centre,8,6,35,73,8.375,78,8:27:0,2019/12/13
champagne-ardenne,7,6,36,81,7,85,8:15:0,2019/12/13
corse,14,12,54,91,8.625,81,9:10:0,2019/12/13
franche-comte,6,5,32,87,8.5,93,8:32:0,2019/12/13
ile-de-re,13,10,58,86,9.375,80,8:41:0,2019/12/13
ile-de-france,9,7,32,75,8.875,93,8:19:0,2019/12/13
languedoc-roussillon,14,12,43,74,8.75,74,8:59:0,2019/12/13
limousin,9,6,21,89,8.375,98,8:43:0,2019/12/13
lorraine,5,4,38,92,8,98,8:16:0,2019/12/13
midi-pyrenees,13,12,50,87,7.25,98,8:59:0,2019/12/13
nord-pas-de-calais,7,6,41,86,9.25,78,8:5:0,2019/12/13
normandie,8,6,42,72,8.125,83,8:15:0,2019/12/13
pays-de-la-loire,10,8,36,77,8.375,97,8:32:0,2019/12/13
picardie,8,5,40,82,8.375,85,8:9:0,2019/12/13
poitou-charentes,13,12,58,72,9.375,80,8:41:0,2019/12/13
rh-ne-alpes,8,5,19,82,7.75,92,8:43:0,2019/12/13
provence-alpes-c-te-d-azur,14,13,46,77,8.375,92,9:1:0,2019/12/13
alsace,9,7,22,76,9.5,78,8:20:0,2019/12/14
aquitaine,14,9,28,83,7.5,81,8:50:0,2019/12/14
ardeche,10,8,8,92,9.375,82,8:50:0,2019/12/14
auvergne,12,10,19,85,8,74,8:42:0,2019/12/14
bourgogne,9,8,20,93,8.5,87,8:30:0,2019/12/14
bretagne,10,9,19,83,10,58,8:24:0,2019/12/14
centre,11,9,26,80,8.125,79,8:26:0,2019/12/14
champagne-ardenne,8,7,29,79,7.75,79,8:14:0,2019/12/14
corse,15,14,26,86,9.875,46,9:9:0,2019/12/14
franche-comte,9,8,23,92,8,93,8:31:0,2019/12/14
ile-de-re,14,11,45,91,8.125,100,8:40:0,2019/12/14
ile-de-france,10,8,24,69,9.375,86,8:18:0,2019/12/14
languedoc-roussillon,15,13,24,79,8.25,57,8:58:0,2019/12/14
limousin,11,10,19,95,8.375,100,8:43:0,2019/12/14
lorraine,8,6,36,78,9.25,85,8:15:0,2019/12/14
midi-pyrenees,14,12,30,78,9.375,75,8:59:0,2019/12/14
nord-pas-de-calais,8,6,28,85,8,67,8:5:0,2019/12/14
normandie,9,8,31,81,8,76,8:15:0,2019/12/14
pays-de-la-loire,12,11,22,85,7.25,83,8:32:0,2019/12/14
picardie,9,3,25,86,8.875,88,8:9:0,2019/12/14
poitou-charentes,14,13,45,91,8.125,100,8:40:0,2019/12/14
rh-ne-alpes,10,8,14,90,7.5,83,8:43:0,2019/12/14
provence-alpes-c-te-d-azur,15,12,30,79,9,40,9:0:0,2019/12/14
alsace,11,9,20,81,5,90,8:19:0,2019/12/15
aquitaine,14,12,10,88,7,85,8:49:0,2019/12/15
ardeche,11,7,7,94,8.375,36,8:49:0,2019/12/15
auvergne,11,8,13,83,9,62,8:43:0,2019/12/15
bourgogne,10,9,27,92,8.5,89,8:30:0,2019/12/15
bretagne,9,6,23,83,9.25,56,8:23:0,2019/12/15
centre,11,9,19,82,8.625,80,8:25:0,2019/12/15
champagne-ardenne,10,7,17,82,9.875,67,8:13:0,2019/12/15
corse,15,12,6,83,10,35,9:8:0,2019/12/15
franche-comte,10,9,22,90,8.125,80,8:31:0,2019/12/15
ile-de-re,13,12,26,81,9,85,8:39:0,2019/12/15
ile-de-france,11,9,20,70,8,67,8:17:0,2019/12/15
languedoc-roussillon,13,10,15,84,10,45,8:57:0,2019/12/15
limousin,9,8,12,96,6.25,96,8:42:0,2019/12/15
lorraine,10,8,28,88,5.75,90,8:14:0,2019/12/15
midi-pyrenees,14,10,22,78,10,14,8:58:0,2019/12/15
nord-pas-de-calais,8,6,30,75,9.375,43,8:4:0,2019/12/15
normandie,8,5,27,82,9.375,49,8:14:0,2019/12/15
pays-de-la-loire,10,9,22,80,9.625,72,8:31:0,2019/12/15
picardie,8,3,27,84,8.875,50,8:8:0,2019/12/15
poitou-charentes,13,12,26,76,9,85,8:39:0,2019/12/15
rh-ne-alpes,12,9,15,80,10,43,8:42:0,2019/12/15
provence-alpes-c-te-d-azur,14,13,21,76,10,31,9:0:0,2019/12/15
alsace,11,9,10,85,9.875,39,8:19:0,2019/12/16
aquitaine,14,10,16,85,10,38,8:49:0,2019/12/16
ardeche,11,9,25,90,6.375,68,8:50:0,2019/12/16
auvergne,13,8,21,83,10,36,8:42:0,2019/12/16
bourgogne,12,9,27,87,9.125,42,8:30:0,2019/12/16
bretagne,8,3,12,97,7,92,8:23:0,2019/12/16
centre,12,9,10,93,7.5,73,8:25:0,2019/12/16
champagne-ardenne,9,8,10,97,9.375,80,8:13:0,2019/12/16
corse,17,13,8,65,10,9,9:9:0,2019/12/16
franche-comte,11,9,6,88,9.625,20,8:30:0,2019/12/16
ile-de-re,13,11,30,88,9.125,67,8:38:0,2019/12/16
ile-de-france,10,9,9,96,9.125,74,8:16:0,2019/12/16
languedoc-roussillon,15,14,39,86,10,84,8:57:0,2019/12/16
limousin,13,9,21,85,8.625,44,8:41:0,2019/12/16
lorraine,11,9,17,90,9.625,66,8:15:0,2019/12/16
midi-pyrenees,14,10,41,81,10,35,8:57:0,2019/12/16
nord-pas-de-calais,9,8,21,93,9.75,83,8:3:0,2019/12/16
normandie,9,8,15,92,8.75,96,8:14:0,2019/12/16
pays-de-la-loire,11,9,14,97,8.75,83,8:31:0,2019/12/16
picardie,9,7,17,97,8.75,85,8:7:0,2019/12/16
poitou-charentes,13,11,28,88,9.125,67,8:39:0,2019/12/16
rh-ne-alpes,14,11,35,70,10,37,8:41:0,2019/12/16
provence-alpes-c-te-d-azur,16,15,42,78,10,38,9:0:0,2019/12/16
alsace,10,8,9,81,10,42,8:18:0,2019/12/17
aquitaine,14,12,10,81,10,74,8:49:0,2019/12/17
ardeche,13,10,18,90,9.25,54,8:49:0,2019/12/17
auvergne,14,11,22,75,10,33,8:41:0,2019/12/17
bourgogne,13,10,16,74,10,42,8:29:0,2019/12/17
bretagne,9,7,11,96,7.75,85,8:23:0,2019/12/17
centre,13,11,17,80,9.75,69,8:24:0,2019/12/17
champagne-ardenne,13,11,19,79,9.25,62,8:13:0,2019/12/17
corse,18,15,10,63,10,37,9:8:0,2019/12/17
franche-comte,12,9,5,80,10,54,8:29:0,2019/12/17
ile-de-re,14,10,17,89,9.75,75,8:38:0,2019/12/17
ile-de-france,14,11,17,86,9,69,8:16:0,2019/12/17
languedoc-roussillon,16,15,45,85,9.875,83,8:57:0,2019/12/17
limousin,13,11,13,93,9.625,53,8:41:0,2019/12/17
lorraine,13,10,16,74,10,78,8:14:0,2019/12/17
midi-pyrenees,16,13,28,80,10,32,8:57:0,2019/12/17
nord-pas-de-calais,13,11,36,82,9.875,73,8:3:0,2019/12/17
normandie,9,6,10,95,8.75,92,8:13:0,2019/12/17
pays-de-la-loire,12,9,11,93,7.375,84,8:30:0,2019/12/17
picardie,13,8,28,94,9.875,82,8:6:0,2019/12/17
poitou-charentes,14,11,17,89,9.75,75,8:39:0,2019/12/17
rh-ne-alpes,15,13,23,62,10,56,8:41:0,2019/12/17
provence-alpes-c-te-d-azur,16,15,43,78,10,66,8:59:0,2019/12/17
alsace,11,9,6,96,9.375,56,8:18:0,2019/12/18
aquitaine,15,10,17,90,9,31,8:48:0,2019/12/18
ardeche,13,10,13,92,8.75,73,8:48:0,2019/12/18
auvergne,14,8,14,94,10,50,8:40:0,2019/12/18
bourgogne,11,9,7,93,7.625,62,8:28:0,2019/12/18
bretagne,11,6,30,93,10,51,8:22:0,2019/12/18
centre,12,7,13,92,9.875,34,8:24:0,2019/12/18
champagne-ardenne,9,7,13,94,8.5,41,8:12:0,2019/12/18
corse,16,13,11,78,10,65,9:7:0,2019/12/18
franche-comte,12,9,5,99,9.375,56,8:29:0,2019/12/18
ile-de-re,13,10,35,89,9.875,43,8:38:0,2019/12/18
ile-de-france,11,8,15,87,9.625,38,8:16:0,2019/12/18
languedoc-roussillon,15,14,23,88,9,70,8:56:0,2019/12/18
limousin,13,9,14,96,7.375,70,8:41:0,2019/12/18
lorraine,9,8,9,94,8.5,72,8:13:0,2019/12/18
midi-pyrenees,15,10,22,91,10,40,8:57:0,2019/12/18
nord-pas-de-calais,8,5,18,90,10,25,8:2:0,2019/12/18
normandie,10,5,27,92,10,40,8:12:0,2019/12/18
pays-de-la-loire,12,7,31,93,10,42,8:29:0,2019/12/18
picardie,9,5,25,92,9.875,28,8:6:0,2019/12/18
poitou-charentes,13,10,32,89,9.875,43,8:38:0,2019/12/18
rh-ne-alpes,14,12,12,80,10,48,8:41:0,2019/12/18
provence-alpes-c-te-d-azur,17,15,27,82,10,38,8:58:0,2019/12/18
alsace,10,8,7,86,10,17,8:17:0,2019/12/19
aquitaine,14,12,25,71,8.75,75,8:48:0,2019/12/19
ardeche,12,10,19,93,5.5,75,8:49:0,2019/12/19
auvergne,14,10,23,80,10,19,8:41:0,2019/12/19
bourgogne,13,8,28,88,10,12,8:29:0,2019/12/19
bretagne,12,10,35,86,8.375,96,8:22:0,2019/12/19
centre,14,12,25,74,9.75,55,8:24:0,2019/12/19
champagne-ardenne,13,10,23,86,10,32,8:11:0,2019/12/19
corse,15,14,7,82,9.75,73,9:8:0,2019/12/19
