,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
rh-ne-alpes,27,24,12,62,9.75,41,15:31:0,2019/06/03
provence-alpes-c-te-d-azur,22,21,17,58,10,9,15:13:0,2019/06/03
alsace,30,23,12,66,10,11,15:56:0,2019/06/04
aquitaine,24,22,18,71,9.375,46,15:25:0,2019/06/04
ardeche,25,20,24,56,10,6,15:24:0,2019/06/04
auvergne,32,25,21,41,10,15,15:32:0,2019/06/04
bourgogne,26,21,22,81,9.5,41,15:45:0,2019/06/04
bretagne,17,15,24,93,9,57,15:51:0,2019/06/04
centre,25,21,23,78,8.125,54,15:50:0,2019/06/04
champagne-ardenne,27,19,22,88,6,76,16:2:0,2019/06/04
corse,27,25,10,34,10,6,15:5:0,2019/06/04
franche-comte,29,24,14,61,10,10,15:44:0,2019/06/04
ile-de-re,18,15,20,90,9.625,63,15:36:0,2019/06/04
ile-de-france,26,21,22,74,9.25,53,15:58:0,2019/06/04
languedoc-roussillon,22,20,23,69,10,6,15:16:0,2019/06/04
limousin,25,21,15,79,7.25,69,15:33:0,2019/06/04
lorraine,28,21,17,85,9,16,16:1:0,2019/06/04
midi-pyrenees,29,21,18,67,10,15,15:16:0,2019/06/04
nord-pas-de-calais,23,17,23,86,6.875,59,16:12:0,2019/06/04
normandie,16,14,12,95,8,57,16:2:0,2019/06/04
pays-de-la-loire,19,17,25,87,9.375,74,15:44:0,2019/06/04
picardie,23,16,21,95,7.75,56,16:7:0,2019/06/04
poitou-charentes,18,17,20,90,9.625,63,15:35:0,2019/06/04
rh-ne-alpes,28,23,32,50,10,5,15:33:0,2019/06/04
provence-alpes-c-te-d-azur,22,21,21,57,10,9,15:14:0,2019/06/04
alsace,28,24,11,55,9.25,38,15:57:0,2019/06/05
aquitaine,16,13,13,91,7.5,87,15:26:0,2019/06/05
ardeche,26,20,32,66,9.875,20,15:26:0,2019/06/05
auvergne,26,18,17,80,9.125,74,15:33:0,2019/06/05
bourgogne,24,18,17,85,9.5,43,15:46:0,2019/06/05
bretagne,15,13,9,82,8.5,58,15:53:0,2019/06/05
centre,16,11,12,94,7.375,91,15:52:0,2019/06/05
champagne-ardenne,18,13,11,95,5.5,86,16:3:0,2019/06/05
corse,29,27,8,37,10,3,15:6:0,2019/06/05
franche-comte,25,21,14,61,9.75,24,15:45:0,2019/06/05
ile-de-re,15,14,18,81,9.75,71,15:37:0,2019/06/05
ile-de-france,19,13,16,78,6.75,87,16:0:0,2019/06/05
languedoc-roussillon,22,18,36,70,9.875,25,15:18:0,2019/06/05
limousin,15,7,9,99,5.125,98,15:33:0,2019/06/05
lorraine,24,19,8,90,9.375,66,16:2:0,2019/06/05
midi-pyrenees,19,11,27,90,7.375,98,15:17:0,2019/06/05
nord-pas-de-calais,15,13,15,90,5.375,88,16:13:0,2019/06/05
normandie,15,14,12,81,10,57,16:3:0,2019/06/05
pays-de-la-loire,16,14,15,76,9.875,58,15:46:0,2019/06/05
picardie,15,10,13,96,6.75,82,16:9:0,2019/06/05
poitou-charentes,15,14,16,81,9.75,71,15:37:0,2019/06/05
rh-ne-alpes,28,22,32,45,10,14,15:33:0,2019/06/05
provence-alpes-c-te-d-azur,23,22,36,52,9.875,19,15:15:0,2019/06/05
alsace,19,12,8,81,9.25,58,15:59:0,2019/06/06
aquitaine,20,16,15,68,10,73,15:27:0,2019/06/06
ardeche,22,14,14,62,10,26,15:27:0,2019/06/06
auvergne,21,15,11,61,9.875,32,15:35:0,2019/06/06
bourgogne,17,12,11,82,10,49,15:47:0,2019/06/06
bretagne,17,13,17,80,9.875,57,15:54:0,2019/06/06
centre,19,13,12,80,7.375,64,15:52:0,2019/06/06
champagne-ardenne,17,12,14,89,8.625,57,16:5:0,2019/06/06
corse,23,21,12,59,10,16,15:7:0,2019/06/06
franche-comte,17,9,9,96,9,54,15:47:0,2019/06/06
ile-de-re,18,15,22,72,9.75,69,15:38:0,2019/06/06
ile-de-france,20,15,13,66,9,49,16:1:0,2019/06/06
languedoc-roussillon,21,19,20,58,10,7,15:19:0,2019/06/06
limousin,19,12,10,83,5.875,63,15:35:0,2019/06/06
lorraine,16,12,13,86,8.875,70,16:4:0,2019/06/06
midi-pyrenees,22,14,27,80,10,32,15:18:0,2019/06/06
nord-pas-de-calais,17,13,15,77,9.375,60,16:15:0,2019/06/06
normandie,17,13,12,76,9.25,47,16:4:0,2019/06/06
pays-de-la-loire,18,14,16,75,9.625,53,15:46:0,2019/06/06
picardie,17,13,13,89,9.375,56,16:10:0,2019/06/06
poitou-charentes,18,15,15,72,9.75,69,15:37:0,2019/06/06
rh-ne-alpes,23,14,8,64,7.375,43,15:35:0,2019/06/06
provence-alpes-c-te-d-azur,21,18,21,62,10,26,15:16:0,2019/06/06
alsace,25,19,14,66,9.75,30,16:0:0,2019/06/07
aquitaine,18,16,40,62,9.5,63,15:28:0,2019/06/07
ardeche,22,18,30,64,10,26,15:27:0,2019/06/07
auvergne,19,11,28,76,9.375,28,15:35:0,2019/06/07
bourgogne,20,16,33,71,9.375,27,15:49:0,2019/06/07
bretagne,16,12,37,87,8.25,87,15:56:0,2019/06/07
centre,16,13,40,92,9,72,15:53:0,2019/06/07
champagne-ardenne,16,13,30,93,9.375,52,16:6:0,2019/06/07
corse,29,27,10,42,10,11,15:8:0,2019/06/07
franche-comte,24,19,24,57,10,23,15:48:0,2019/06/07
ile-de-re,16,12,63,81,8.375,84,15:39:0,2019/06/07
ile-de-france,16,15,35,70,9.5,72,16:3:0,2019/06/07
languedoc-roussillon,20,16,31,77,10,25,15:19:0,2019/06/07
limousin,16,11,27,97,9,69,15:36:0,2019/06/07
lorraine,21,17,32,76,9.75,46,16:4:0,2019/06/07
midi-pyrenees,16,14,12,80,9.375,44,15:19:0,2019/06/07
nord-pas-de-calais,15,14,31,86,9,65,16:16:0,2019/06/07
normandie,15,14,36,90,7.375,92,16:5:0,2019/06/07
pays-de-la-loire,15,14,42,83,8.625,82,15:47:0,2019/06/07
picardie,15,12,38,89,10,56,16:12:0,2019/06/07
poitou-charentes,16,14,63,81,8.375,84,15:39:0,2019/06/07
rh-ne-alpes,24,16,36,52,9.875,30,15:36:0,2019/06/07
provence-alpes-c-te-d-azur,22,20,32,59,10,15,15:17:0,2019/06/07
alsace,21,16,16,59,10,10,16:0:0,2019/06/08
aquitaine,23,17,6,57,10,32,15:29:0,2019/06/08
ardeche,23,17,10,45,10,20,15:29:0,2019/06/08
auvergne,23,15,9,44,10,9,15:37:0,2019/06/08
bourgogne,19,13,16,76,10,8,15:50:0,2019/06/08
bretagne,18,14,27,74,9.875,39,15:56:0,2019/06/08
centre,17,14,26,72,9.625,68,15:55:0,2019/06/08
champagne-ardenne,17,12,31,79,9.625,80,16:8:0,2019/06/08
corse,28,24,9,51,10,25,15:8:0,2019/06/08
franche-comte,19,14,16,61,9.875,37,15:49:0,2019/06/08
ile-de-re,17,16,23,71,10,51,15:40:0,2019/06/08
ile-de-france,19,15,28,61,9.75,67,16:3:0,2019/06/08
languedoc-roussillon,27,20,12,42,10,4,15:21:0,2019/06/08
limousin,19,13,11,70,8.75,40,15:37:0,2019/06/08
lorraine,17,13,28,73,9.875,40,16:6:0,2019/06/08
midi-pyrenees,22,15,14,66,10,9,15:20:0,2019/06/08
nord-pas-de-calais,16,12,37,80,7.5,77,16:18:0,2019/06/08
normandie,17,13,32,78,9.5,56,16:7:0,2019/06/08
pays-de-la-loire,18,15,27,77,9.375,64,15:49:0,2019/06/08
picardie,16,13,34,88,7.75,71,16:13:0,2019/06/08
poitou-charentes,17,16,23,71,10,51,15:40:0,2019/06/08
rh-ne-alpes,24,17,8,47,10,34,15:37:0,2019/06/08
provence-alpes-c-te-d-azur,25,20,23,38,10,4,15:18:0,2019/06/08
alsace,21,18,13,66,17.25,31,16:2:0,2019/06/09
aquitaine,24,18,13,67,16.125,58,15:30:0,2019/06/09
ardeche,22,16,9,76,16.375,54,15:30:0,2019/06/09
auvergne,25,18,14,58,17.625,37,15:38:0,2019/06/09
bourgogne,19,15,12,76,17,36,15:50:0,2019/06/09
bretagne,15,13,11,92,15.5,56,15:58:0,2019/06/09
centre,20,12,13,92,17.25,66,15:56:0,2019/06/09
champagne-ardenne,19,15,11,81,17.875,51,16:8:0,2019/06/09
corse,34,30,8,36,14.875,21,15:9:0,2019/06/09
franche-comte,18,17,9,81,17.25,54,15:50:0,2019/06/09
ile-de-re,17,14,29,83,15.375,69,15:41:0,2019/06/09
ile-de-france,22,16,10,68,17.375,43,16:4:0,2019/06/09
languedoc-roussillon,24,19,15,60,15.75,38,15:22:0,2019/06/09
limousin,21,13,9,82,16.625,66,15:38:0,2019/06/09
lorraine,19,16,14,76,18.25,36,16:7:0,2019/06/09
midi-pyrenees,24,17,9,62,17.25,53,15:21:0,2019/06/09
nord-pas-de-calais,17,14,10,72,17.25,56,16:18:0,2019/06/09
normandie,16,14,13,85,16,61,16:8:0,2019/06/09
pays-de-la-loire,16,13,14,82,15.375,59,15:50:0,2019/06/09
picardie,18,14,10,90,17.125,63,16:15:0,2019/06/09
poitou-charentes,17,14,20,83,15.375,69,15:40:0,2019/06/09
rh-ne-alpes,21,15,4,74,16.875,54,15:38:0,2019/06/09
provence-alpes-c-te-d-azur,25,23,25,51,16.25,37,15:19:0,2019/06/09
alsace,18,17,8,91,8.875,78,16:3:0,2019/06/10
aquitaine,19,16,18,62,11.5,49,15:31:0,2019/06/10
ardeche,20,16,12,93,8.875,76,15:30:0,2019/06/10
auvergne,16,10,14,88,9.625,71,15:38:0,2019/06/10
bourgogne,16,14,14,95,7.875,80,15:52:0,2019/06/10
bretagne,15,12,13,88,6.75,79,15:59:0,2019/06/10
centre,16,13,16,89,9.625,69,15:57:0,2019/06/10
champagne-ardenne,19,17,13,87,10.625,58,16:9:0,2019/06/10
corse,28,26,15,58,11.25,39,15:11:0,2019/06/10
franche-comte,16,15,6,97,7.5,88,15:51:0,2019/06/10
ile-de-re,15,14,24,74,10.875,31,15:42:0,2019/06/10
ile-de-france,18,17,17,67,11.125,57,16:6:0,2019/06/10
languedoc-roussillon,23,20,25,74,9.75,60,15:22:0,2019/06/10
limousin,16,11,12,86,7.25,65,15:39:0,2019/06/10
lorraine,18,17,6,85,9.375,75,16:8:0,2019/06/10
midi-pyrenees,17,12,18,89,9.75,86,15:22:0,2019/06/10
nord-pas-de-calais,18,16,22,79,11.5,53,16:19:0,2019/06/10
normandie,14,10,10,95,8.625,98,16:8:0,2019/06/10
pays-de-la-loire,17,13,23,78,9.125,57,15:50:0,2019/06/10
picardie,17,10,22,90,11.125,70,16:15:0,2019/06/10
poitou-charentes,15,14,24,74,10.875,31,15:42:0,2019/06/10
rh-ne-alpes,18,13,17,84,8.875,82,15:39:0,2019/06/10
provence-alpes-c-te-d-azur,23,15,20,62,11.25,50,15:20:0,2019/06/10
alsace,17,15,12,83,9.5,90,16:3:0,2019/06/11
aquitaine,17,14,23,79,10.125,68,15:32:0,2019/06/11
ardeche,14,12,12,92,8.5,73,15:31:0,2019/06/11
auvergne,15,13,4,83,10.375,81,15:39:0,2019/06/11
bourgogne,12,11,8,92,9,78,15:53:0,2019/06/11
bretagne,14,11,12,90,9.25,77,15:59:0,2019/06/11
centre,16,13,9,77,10,67,15:58:0,2019/06/11
champagne-ardenne,16,14,12,81,10.625,68,16:11:0,2019/06/11
corse,26,24,11,58,12.875,13,15:11:0,2019/06/11
franche-comte,13,11,9,98,7.25,83,15:51:0,2019/06/11
ile-de-re,15,13,26,81,11,78,15:43:0,2019/06/11
ile-de-france,19,16,15,59,11.5,56,16:7:0,2019/06/11
languedoc-roussillon,18,13,14,74,10.25,67,15:23:0,2019/06/11
limousin,13,9,13,96,6.875,86,15:40:0,2019/06/11
lorraine,15,10,10,79,10.625,72,16:9:0,2019/06/11
midi-pyrenees,15,12,24,88,10.5,95,15:22:0,2019/06/11
nord-pas-de-calais,18,13,10,74,11.125,41,16:21:0,2019/06/11
normandie,16,12,13,83,10.75,71,16:10:0,2019/06/11
pays-de-la-loire,15,13,15,77,10.25,77,15:52:0,2019/06/11
picardie,17,13,12,90,11,41,16:16:0,2019/06/11
poitou-charentes,15,13,26,78,11,78,15:43:0,2019/06/11
rh-ne-alpes,14,13,10,86,9.375,80,15:39:0,2019/06/11
provence-alpes-c-te-d-azur,20,19,16,56,12.5,45,15:20:0,2019/06/11
alsace,20,12,9,91,14.25,53,16:5:0,2019/06/12
aquitaine,17,14,21,84,14.5,77,15:33:0,2019/06/12
ardeche,21,17,14,62,17.875,30,15:31:0,2019/06/12
auvergne,18,15,25,57,17.75,36,15:41:0,2019/06/12
bourgogne,18,14,18,80,13,52,15:53:0,2019/06/12
bretagne,16,12,12,89,14.75,84,16:0:0,2019/06/12
centre,15,12,23,86,15.625,79,15:58:0,2019/06/12
champagne-ardenne,16,14,21,85,14.125,73,16:11:0,2019/06/12
corse,24,22,13,54,19.625,4,15:12:0,2019/06/12
franche-comte,20,13,14,78,13,57,15:53:0,2019/06/12
ile-de-re,16,13,24,84,14.375,67,15:43:0,2019/06/12
ile-de-france,18,15,22,65,15.75,68,16:7:0,2019/06/12
languedoc-roussillon,20,17,22,59,19.375,17,15:23:0,2019/06/12
limousin,12,9,18,97,13.75,92,15:40:0,2019/06/12
lorraine,17,11,16,95,12,81,16:10:0,2019/06/12
midi-pyrenees,19,14,16,69,17.625,36,15:23:0,2019/06/12
nord-pas-de-calais,17,12,8,92,16,81,16:22:0,2019/06/12
normandie,16,11,10,91,16.625,77,16:11:0,2019/06/12
pays-de-la-loire,16,12,23,85,15.5,74,15:52:0,2019/06/12
picardie,17,12,14,91,15.875,67,16:18:0,2019/06/12
poitou-charentes,16,13,24,84,14.375,67,15:43:0,2019/06/12
rh-ne-alpes,23,16,14,61,16.125,43,15:40:0,2019/06/12
provence-alpes-c-te-d-azur,20,18,22,53,19.625,6,15:21:0,2019/06/12
alsace,25,19,9,60,19.875,13,16:6:0,2019/06/13
aquitaine,24,15,5,82,18.875,63,15:33:0,2019/06/13
ardeche,24,18,18,53,20,10,15:33:0,2019/06/13
auvergne,27,19,20,41,19.875,9,15:41:0,2019/06/13
bourgogne,22,15,13,74,20,6,15:54:0,2019/06/13
bretagne,17,13,27,88,16.625,68,16:2:0,2019/06/13
centre,16,15,19,76,18,52,15:59:0,2019/06/13
champagne-ardenne,18,14,24,83,18.125,81,16:12:0,2019/06/13
corse,30,25,11,37,20,4,15:12:0,2019/06/13
franche-comte,23,17,8,58,20,6,15:53:0,2019/06/13
ile-de-re,17,15,14,80,18.875,50,15:44:0,2019/06/13
ile-de-france,20,15,23,67,17.75,45,16:8:0,2019/06/13
languedoc-roussillon,21,18,17,68,20,20,15:24:0,2019/06/13
limousin,20,14,6,73,18.875,62,15:42:0,2019/06/13
lorraine,20,15,17,77,19.25,7,16:11:0,2019/06/13
midi-pyrenees,24,17,25,71,20,9,15:24:0,2019/06/13
nord-pas-de-calais,17,12,31,84,17.125,82,16:22:0,2019/06/13
normandie,17,13,25,86,17.125,85,16:11:0,2019/06/13
pays-de-la-loire,18,14,21,79,17.625,55,15:53:0,2019/06/13
picardie,17,12,29,89,17,78,16:18:0,2019/06/13
poitou-charentes,17,15,14,80,18.875,50,15:44:0,2019/06/13
rh-ne-alpes,25,19,22,53,20,6,15:40:0,2019/06/13
provence-alpes-c-te-d-azur,23,22,19,49,20,8,15:21:0,2019/06/13
alsace,22,20,12,66,19.625,37,16:6:0,2019/06/14
aquitaine,21,15,10,79,18.5,82,15:34:0,2019/06/14
ardeche,23,18,12,66,17.75,64,15:33:0,2019/06/14
auvergne,17,16,8,94,18,51,15:42:0,2019/06/14
bourgogne,18,17,12,90,19.25,63,15:54:0,2019/06/14
bretagne,18,14,19,80,19.375,28,16:2:0,2019/06/14
centre,21,17,9,80,17.75,71,16:0:0,2019/06/14
champagne-ardenne,22,17,10,85,17.5,72,16:12:0,2019/06/14
corse,33,31,21,39,18.625,10,15:13:0,2019/06/14
franche-comte,21,17,12,88,19.625,54,15:54:0,2019/06/14
ile-de-re,16,14,24,78,19.625,40,15:45:0,2019/06/14
ile-de-france,24,18,10,67,17.75,69,16:9:0,2019/06/14
languedoc-roussillon,24,20,18,66,17.25,67,15:25:0,2019/06/14
limousin,22,16,7,85,16.875,67,15:42:0,2019/06/14
lorraine,20,17,16,85,19.5,36,16:11:0,2019/06/14
midi-pyrenees,20,17,10,82,19.25,73,15:25:0,2019/06/14
nord-pas-de-calais,20,16,17,80,18.5,58,16:23:0,2019/06/14
normandie,19,14,17,83,19.75,33,16:12:0,2019/06/14
pays-de-la-loire,19,15,16,72,20,13,15:53:0,2019/06/14
picardie,20,16,14,86,18.625,66,16:19:0,2019/06/14
poitou-charentes,16,14,19,78,19.625,40,15:44:0,2019/06/14
rh-ne-alpes,23,18,14,65,18.25,78,15:42:0,2019/06/14
provence-alpes-c-te-d-azur,26,24,45,43,18,39,15:22:0,2019/06/14
alsace,24,20,12,72,16.625,67,16:7:0,2019/06/15
aquitaine,21,17,16,64,19.25,43,15:34:0,2019/06/15
ardeche,21,18,12,88,18,71,15:34:0,2019/06/15
auvergne,17,13,13,95,16.25,66,15:42:0,2019/06/15
bourgogne,20,17,15,87,13.5,90,15:55:0,2019/06/15
bretagne,17,15,29,88,17.75,76,16:3:0,2019/06/15
centre,20,15,18,69,17.5,44,16:0:0,2019/06/15
champagne-ardenne,20,17,17,83,14.75,45,16:13:0,2019/06/15
corse,23,22,10,76,18.25,31,15:13:0,2019/06/15
franche-comte,20,18,13,85,15.375,88,15:54:0,2019/06/15
ile-de-re,17,16,26,77,19.625,43,15:46:0,2019/06/15
ile-de-france,22,18,19,51,15.75,47,16:10:0,2019/06/15
languedoc-roussillon,23,20,20,83,17.875,67,15:26:0,2019/06/15
limousin,19,14,10,80,18.125,66,15:43:0,2019/06/15
lorraine,20,16,19,93,14.625,65,16:12:0,2019/06/15
midi-pyrenees,18,13,15,92,18.375,75,15:25:0,2019/06/15
nord-pas-de-calais,19,17,22,79,14,78,16:24:0,2019/06/15
normandie,17,14,27,84,18.5,57,16:12:0,2019/06/15
pays-de-la-loire,18,15,28,76,18.875,58,15:54:0,2019/06/15
picardie,19,14,20,91,14.875,65,16:19:0,2019/06/15
poitou-charentes,17,16,26,77,19.625,43,15:45:0,2019/06/15
rh-ne-alpes,23,18,8,78,16.375,78,15:42:0,2019/06/15
provence-alpes-c-te-d-azur,21,20,14,77,17.75,27,15:22:0,2019/06/15
alsace,23,17,5,84,15.75,53,16:7:0,2019/06/16
aquitaine,25,18,9,66,20,5,15:34:0,2019/06/16
ardeche,23,17,23,67,18.875,4,15:34:0,2019/06/16
auvergne,21,16,9,77,18.875,19,15:42:0,2019/06/16
bourgogne,21,16,8,79,17.625,20,15:55:0,2019/06/16
bretagne,19,16,23,86,17.375,67,16:3:0,2019/06/16
centre,20,16,11,75,18,36,16:0:0,2019/06/16
champagne-ardenne,20,16,13,85,18,43,16:13:0,2019/06/16
corse,23,21,11,63,19,0,15:13:0,2019/06/16
franche-comte,21,16,11,81,16.625,49,15:55:0,2019/06/16
ile-de-re,17,16,12,77,18.25,35,15:46:0,2019/06/16
ile-de-france,22,17,14,68,18.125,47,16:10:0,2019/06/16
languedoc-roussillon,25,21,10,61,20,4,15:26:0,2019/06/16
limousin,23,16,8,70,18.875,34,15:43:0,2019/06/16
lorraine,20,16,11,80,17.875,31,16:12:0,2019/06/16
midi-pyrenees,24,18,10,71,19.625,11,15:25:0,2019/06/16
nord-pas-de-calais,19,15,17,83,18,64,16:25:0,2019/06/16
normandie,19,16,21,85,17.375,60,16:13:0,2019/06/16
pays-de-la-loire,19,16,17,78,17.625,54,15:54:0,2019/06/16
picardie,20,16,18,89,18,71,16:20:0,2019/06/16
poitou-charentes,17,16,10,77,18.25,35,15:45:0,2019/06/16
rh-ne-alpes,23,17,14,67,17.875,10,15:43:0,2019/06/16
provence-alpes-c-te-d-azur,24,21,27,59,19.875,0,15:23:0,2019/06/16
alsace,26,21,14,67,18.625,6,16:8:0,2019/06/17
aquitaine,29,21,11,64,20,11,15:35:0,2019/06/17
ardeche,26,20,11,63,19.875,3,15:35:0,2019/06/17
auvergne,24,19,8,72,20,14,15:43:0,2019/06/17
bourgogne,24,18,15,79,19.625,13,15:56:0,2019/06/17
bretagne,23,16,5,73,20,18,16:3:0,2019/06/17
centre,25,20,9,68,19.75,8,16:1:0,2019/06/17
champagne-ardenne,23,18,6,81,19.25,22,16:14:0,2019/06/17
corse,24,21,9,66,20,10,15:14:0,2019/06/17
franche-comte,25,19,16,70,19.5,4,15:55:0,2019/06/17
ile-de-re,23,18,13,80,20,5,15:47:0,2019/06/17
ile-de-france,27,21,10,60,19.75,13,16:11:0,2019/06/17
languedoc-roussillon,25,21,19,59,20,26,15:26:0,2019/06/17
limousin,27,20,6,63,19.75,31,15:43:0,2019/06/17
lorraine,23,18,12,78,19.25,10,16:12:0,2019/06/17
midi-pyrenees,29,22,9,64,20,9,15:26:0,2019/06/17
nord-pas-de-calais,22,18,12,77,20,40,16:25:0,2019/06/17
normandie,20,16,7,78,20,16,16:13:0,2019/06/17
pays-de-la-loire,25,18,8,73,20,15,15:55:0,2019/06/17
picardie,23,18,10,91,20,47,16:20:0,2019/06/17
poitou-charentes,23,18,13,80,20,5,15:46:0,2019/06/17
rh-ne-alpes,28,20,8,67,19.875,6,15:43:0,2019/06/17
provence-alpes-c-te-d-azur,25,23,9,64,20,3,15:23:0,2019/06/17
alsace,29,23,7,73,19.375,24,16:8:0,2019/06/18
aquitaine,33,24,14,55,19.5,22,15:35:0,2019/06/18
ardeche,29,24,17,57,19.875,10,15:35:0,2019/06/18
auvergne,28,21,9,66,20,17,15:43:0,2019/06/18
bourgogne,25,20,10,80,20,20,15:56:0,2019/06/18
bretagne,26,18,10,92,18.5,43,16:4:0,2019/06/18
centre,29,21,12,74,19.875,30,16:1:0,2019/06/18
champagne-ardenne,25,20,9,80,20,34,16:14:0,2019/06/18
corse,25,24,10,53,20,7,15:14:0,2019/06/18
franche-comte,27,22,7,74,20,18,15:56:0,2019/06/18
ile-de-re,22,19,17,80,18.625,21,15:47:0,2019/06/18
ile-de-france,28,22,14,61,20,22,16:11:0,2019/06/18
languedoc-roussillon,23,21,16,68,20,9,15:26:0,2019/06/18
limousin,30,22,12,62,20,27,15:44:0,2019/06/18
lorraine,25,20,8,78,20,21,16:13:0,2019/06/18
midi-pyrenees,30,23,22,57,20,20,15:25:0,2019/06/18
nord-pas-de-calais,25,18,13,79,18.875,40,16:26:0,2019/06/18
normandie,21,18,15,88,18,56,16:14:0,2019/06/18
pays-de-la-loire,28,20,19,81,19,24,15:55:0,2019/06/18
picardie,24,18,12,89,18.375,41,16:20:0,2019/06/18
poitou-charentes,22,21,17,75,18.625,21,15:46:0,2019/06/18
rh-ne-alpes,29,23,19,62,20,13,15:44:0,2019/06/18
provence-alpes-c-te-d-azur,24,23,13,55,20,8,15:23:0,2019/06/18
alsace,29,24,10,54,11.5,17,16:8:0,2019/06/19
aquitaine,23,19,12,79,11.625,51,15:35:0,2019/06/19
ardeche,26,21,18,53,11.625,14,15:35:0,2019/06/19
auvergne,25,20,9,83,11.5,46,15:43:0,2019/06/19
bourgogne,25,19,13,72,11.5,44,15:56:0,2019/06/19
