,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
rh-ne-alpes,18,15,3,77,8.875,80,11:27:0,2019/10/06
provence-alpes-c-te-d-azur,22,18,33,64,10,8,11:30:0,2019/10/06
alsace,16,12,8,81,8.75,76,11:21:0,2019/10/07
aquitaine,18,15,5,76,10,50,11:25:0,2019/10/07
ardeche,17,12,29,66,10,12,11:26:0,2019/10/07
auvergne,15,10,9,83,9,51,11:24:0,2019/10/07
bourgogne,14,11,7,89,8.875,69,11:22:0,2019/10/07
bretagne,13,10,22,93,8.625,72,11:20:0,2019/10/07
centre,16,12,14,81,10,57,11:21:0,2019/10/07
champagne-ardenne,15,12,11,90,10,90,11:19:0,2019/10/07
corse,23,18,11,62,9.125,46,11:29:0,2019/10/07
franche-comte,11,9,8,98,3.125,90,11:22:0,2019/10/07
ile-de-re,15,13,18,80,9.375,70,11:24:0,2019/10/07
ile-de-france,17,14,14,76,10,72,11:20:0,2019/10/07
languedoc-roussillon,21,17,28,51,10,11,11:27:0,2019/10/07
limousin,13,9,6,89,7.5,66,11:24:0,2019/10/07
lorraine,13,10,13,92,8.875,86,11:19:0,2019/10/07
midi-pyrenees,20,14,17,77,10,44,11:27:0,2019/10/07
nord-pas-de-calais,16,12,15,85,10,80,11:17:0,2019/10/07
normandie,12,11,22,87,9,85,11:18:0,2019/10/07
pays-de-la-loire,14,11,19,89,9.75,66,11:22:0,2019/10/07
picardie,15,13,22,83,10,80,11:18:0,2019/10/07
poitou-charentes,15,13,15,80,9.375,70,11:24:0,2019/10/07
rh-ne-alpes,16,12,17,75,10,75,11:24:0,2019/10/07
provence-alpes-c-te-d-azur,21,17,49,53,10,9,11:28:0,2019/10/07
alsace,15,12,18,77,9.625,88,11:17:0,2019/10/08
aquitaine,22,17,15,63,10,80,11:22:0,2019/10/08
ardeche,21,15,10,57,10,23,11:23:0,2019/10/08
auvergne,23,15,13,71,10,60,11:21:0,2019/10/08
bourgogne,20,12,22,79,9.875,88,11:18:0,2019/10/08
bretagne,17,14,19,92,8.5,82,11:16:0,2019/10/08
centre,15,14,22,90,6.875,95,11:17:0,2019/10/08
champagne-ardenne,14,13,24,95,8.125,95,11:16:0,2019/10/08
corse,21,19,8,58,10,1,11:27:0,2019/10/08
franche-comte,18,12,17,77,8.5,71,11:18:0,2019/10/08
ile-de-re,18,16,30,92,8.625,91,11:20:0,2019/10/08
ile-de-france,15,13,19,88,7.875,88,11:16:0,2019/10/08
languedoc-roussillon,20,17,12,55,10,20,11:24:0,2019/10/08
limousin,18,13,14,79,9,85,11:20:0,2019/10/08
lorraine,13,11,21,91,6.875,97,11:15:0,2019/10/08
midi-pyrenees,26,16,8,45,10,23,11:24:0,2019/10/08
nord-pas-de-calais,15,13,20,93,8.125,88,11:14:0,2019/10/08
normandie,16,14,23,92,9.25,89,11:15:0,2019/10/08
pays-de-la-loire,18,15,17,94,8.875,78,11:19:0,2019/10/08
picardie,15,11,19,95,6.625,78,11:14:0,2019/10/08
poitou-charentes,18,17,30,92,8.625,91,11:20:0,2019/10/08
rh-ne-alpes,22,14,13,66,10,39,11:21:0,2019/10/08
provence-alpes-c-te-d-azur,21,20,17,58,10,10,11:25:0,2019/10/08
alsace,14,12,22,80,8.875,72,11:14:0,2019/10/09
aquitaine,19,16,22,72,9.75,67,11:19:0,2019/10/09
ardeche,16,13,6,90,10,63,11:19:0,2019/10/09
auvergne,16,12,20,90,7,69,11:17:0,2019/10/09
bourgogne,14,12,21,87,9.25,66,11:15:0,2019/10/09
bretagne,16,12,29,75,10,61,11:13:0,2019/10/09
centre,15,11,25,83,9.25,73,11:14:0,2019/10/09
champagne-ardenne,14,12,27,82,9.875,65,11:12:0,2019/10/09
corse,21,19,8,75,10,39,11:24:0,2019/10/09
franche-comte,14,10,19,96,7.75,94,11:16:0,2019/10/09
ile-de-re,17,16,36,69,9.875,51,11:17:0,2019/10/09
ile-de-france,16,13,24,67,10,61,11:13:0,2019/10/09
languedoc-roussillon,20,18,16,64,10,33,11:21:0,2019/10/09
limousin,14,11,16,95,6.375,74,11:18:0,2019/10/09
lorraine,12,11,25,91,8.625,78,11:12:0,2019/10/09
midi-pyrenees,18,15,18,84,9,73,11:21:0,2019/10/09
nord-pas-de-calais,13,11,27,82,9.125,87,11:10:0,2019/10/09
normandie,14,12,33,81,9.375,76,11:11:0,2019/10/09
pays-de-la-loire,16,14,32,75,9.75,58,11:15:0,2019/10/09
picardie,13,10,29,84,9,71,11:11:0,2019/10/09
poitou-charentes,17,16,36,69,9.875,51,11:17:0,2019/10/09
rh-ne-alpes,17,14,9,86,7.625,85,11:18:0,2019/10/09
provence-alpes-c-te-d-azur,20,15,15,68,10,53,11:21:0,2019/10/09
alsace,16,12,18,81,9.25,70,11:10:0,2019/10/10
aquitaine,20,16,10,81,9.875,68,11:16:0,2019/10/10
ardeche,19,14,19,65,10,16,11:16:0,2019/10/10
auvergne,17,13,11,74,10,42,11:15:0,2019/10/10
bourgogne,17,12,18,82,10,49,11:11:0,2019/10/10
bretagne,18,13,19,81,9,43,11:10:0,2019/10/10
centre,18,13,18,84,10,61,11:10:0,2019/10/10
champagne-ardenne,16,12,23,83,9.5,61,11:9:0,2019/10/10
corse,21,18,17,65,10,14,11:21:0,2019/10/10
franche-comte,15,11,19,94,10,66,11:13:0,2019/10/10
ile-de-re,18,17,23,85,9.75,55,11:14:0,2019/10/10
ile-de-france,18,13,17,72,9.75,45,11:9:0,2019/10/10
languedoc-roussillon,23,17,17,60,10,3,11:19:0,2019/10/10
limousin,17,11,9,96,6.625,83,11:15:0,2019/10/10
lorraine,14,11,25,86,9.375,64,11:8:0,2019/10/10
midi-pyrenees,21,14,9,78,10,13,11:18:0,2019/10/10
nord-pas-de-calais,15,12,24,81,9.875,71,11:5:0,2019/10/10
normandie,16,12,21,83,9.875,65,11:8:0,2019/10/10
pays-de-la-loire,18,15,18,85,8.375,48,11:12:0,2019/10/10
picardie,16,11,24,84,9.75,73,11:7:0,2019/10/10
poitou-charentes,18,17,23,80,9.75,55,11:13:0,2019/10/10
rh-ne-alpes,19,14,3,66,10,36,11:15:0,2019/10/10
provence-alpes-c-te-d-azur,21,18,41,54,10,0,11:19:0,2019/10/10
alsace,19,13,14,76,10,16,11:7:0,2019/10/11
aquitaine,24,15,13,71,10,1,11:13:0,2019/10/11
ardeche,21,15,18,62,10,1,11:14:0,2019/10/11
auvergne,25,13,8,70,10,3,11:12:0,2019/10/11
bourgogne,19,12,19,80,9,15,11:9:0,2019/10/11
bretagne,19,16,30,85,10,57,11:6:0,2019/10/11
centre,20,14,18,83,10,27,11:7:0,2019/10/11
champagne-ardenne,19,13,25,81,10,26,11:5:0,2019/10/11
corse,22,19,9,60,10,0,11:19:0,2019/10/11
franche-comte,19,13,8,79,10,13,11:9:0,2019/10/11
ile-de-re,18,15,19,81,10,5,11:10:0,2019/10/11
ile-de-france,20,14,20,82,10,22,11:6:0,2019/10/11
languedoc-roussillon,20,17,12,62,10,21,11:16:0,2019/10/11
limousin,21,13,11,78,6.375,14,11:11:0,2019/10/11
lorraine,18,13,22,86,10,45,11:5:0,2019/10/11
midi-pyrenees,24,16,28,68,10,2,11:15:0,2019/10/11
nord-pas-de-calais,16,13,32,85,10,80,11:2:0,2019/10/11
normandie,18,16,30,79,10,63,11:4:0,2019/10/11
pays-de-la-loire,20,16,22,85,8,41,11:8:0,2019/10/11
picardie,16,13,28,85,10,65,11:3:0,2019/10/11
poitou-charentes,18,15,19,80,10,5,11:10:0,2019/10/11
rh-ne-alpes,21,15,21,65,10,2,11:11:0,2019/10/11
provence-alpes-c-te-d-azur,20,19,18,69,10,8,11:16:0,2019/10/11
alsace,21,16,14,68,10,19,11:3:0,2019/10/12
aquitaine,27,18,13,82,9.875,59,11:9:0,2019/10/12
ardeche,17,16,14,94,7.375,81,11:10:0,2019/10/12
auvergne,24,16,15,85,10,38,11:8:0,2019/10/12
bourgogne,20,15,23,83,9.125,52,11:6:0,2019/10/12
bretagne,20,16,27,85,10,58,11:3:0,2019/10/12
centre,21,15,18,79,9.875,51,11:3:0,2019/10/12
champagne-ardenne,19,14,21,84,9.875,49,11:1:0,2019/10/12
corse,22,19,8,59,10,18,11:16:0,2019/10/12
franche-comte,21,17,21,76,9.875,26,11:6:0,2019/10/12
ile-de-re,19,17,19,87,9.875,25,11:7:0,2019/10/12
ile-de-france,20,15,17,78,10,55,11:2:0,2019/10/12
languedoc-roussillon,20,19,27,91,8.875,82,11:12:0,2019/10/12
limousin,23,15,17,93,9.25,53,11:8:0,2019/10/12
lorraine,19,15,21,78,8.75,29,11:1:0,2019/10/12
midi-pyrenees,26,20,27,78,9.875,48,11:12:0,2019/10/12
nord-pas-de-calais,17,14,23,86,10,57,10:58:0,2019/10/12
normandie,19,15,25,83,10,40,11:1:0,2019/10/12
pays-de-la-loire,21,16,21,83,8.625,33,11:5:0,2019/10/12
picardie,19,14,23,87,10,47,11:0:0,2019/10/12
poitou-charentes,19,17,19,87,9.875,25,11:7:0,2019/10/12
rh-ne-alpes,22,18,28,74,10,36,11:8:0,2019/10/12
provence-alpes-c-te-d-azur,21,19,22,70,9,61,11:13:0,2019/10/12
alsace,24,18,15,73,9.875,32,11:0:0,2019/10/13
aquitaine,28,21,21,61,9.875,26,11:7:0,2019/10/13
ardeche,21,16,21,81,6.75,42,11:7:0,2019/10/13
auvergne,24,17,26,70,10,33,11:5:0,2019/10/13
bourgogne,23,19,34,67,9.75,46,11:2:0,2019/10/13
bretagne,17,15,28,87,9,62,10:59:0,2019/10/13
centre,25,19,30,64,9.875,54,11:0:0,2019/10/13
champagne-ardenne,24,18,27,76,9.625,45,10:58:0,2019/10/13
corse,23,20,6,49,10,14,11:14:0,2019/10/13
franche-comte,22,17,21,77,9.875,51,11:2:0,2019/10/13
ile-de-re,20,18,35,87,9.625,49,11:3:0,2019/10/13
ile-de-france,24,19,28,65,10,54,10:59:0,2019/10/13
languedoc-roussillon,20,19,28,88,10,74,11:9:0,2019/10/13
limousin,22,18,23,87,9.375,48,11:5:0,2019/10/13
lorraine,22,16,22,85,9.5,34,10:58:0,2019/10/13
midi-pyrenees,24,21,35,73,9.875,32,11:9:0,2019/10/13
nord-pas-de-calais,21,17,36,84,10,55,10:55:0,2019/10/13
normandie,19,16,35,82,9.125,60,10:57:0,2019/10/13
pays-de-la-loire,20,17,28,83,7.75,68,11:2:0,2019/10/13
picardie,22,16,35,86,10,46,10:56:0,2019/10/13
poitou-charentes,20,19,35,82,9.625,49,11:3:0,2019/10/13
rh-ne-alpes,23,19,27,60,9.75,40,11:5:0,2019/10/13
provence-alpes-c-te-d-azur,22,19,29,70,10,12,11:11:0,2019/10/13
alsace,24,18,8,73,10,12,10:56:0,2019/10/14
aquitaine,24,20,26,70,9.875,48,11:4:0,2019/10/14
ardeche,20,17,16,83,6.375,66,11:5:0,2019/10/14
auvergne,23,18,29,70,9.625,21,11:2:0,2019/10/14
bourgogne,23,17,34,69,9.875,13,10:59:0,2019/10/14
bretagne,20,14,28,90,8.5,81,10:56:0,2019/10/14
centre,24,19,18,65,9.125,48,10:57:0,2019/10/14
champagne-ardenne,23,16,21,79,8.875,36,10:54:0,2019/10/14
corse,25,23,6,59,10,23,11:10:0,2019/10/14
franche-comte,22,16,7,76,10,7,10:59:0,2019/10/14
ile-de-re,19,16,41,80,9.75,60,11:0:0,2019/10/14
ile-de-france,22,18,17,69,9.5,54,10:55:0,2019/10/14
languedoc-roussillon,20,19,32,88,7.875,88,11:7:0,2019/10/14
limousin,22,15,22,95,8.625,55,11:1:0,2019/10/14
lorraine,22,17,26,74,9.875,23,10:54:0,2019/10/14
midi-pyrenees,23,21,41,71,9.625,30,11:6:0,2019/10/14
nord-pas-de-calais,21,15,20,86,9.25,74,10:51:0,2019/10/14
normandie,20,16,26,89,9.375,75,10:54:0,2019/10/14
pays-de-la-loire,20,18,33,81,9.75,83,10:58:0,2019/10/14
picardie,21,16,22,84,10,82,10:53:0,2019/10/14
poitou-charentes,19,17,41,78,9.75,60,11:1:0,2019/10/14
rh-ne-alpes,23,20,29,60,10,9,11:2:0,2019/10/14
provence-alpes-c-te-d-azur,23,21,37,72,10,7,11:7:0,2019/10/14
alsace,20,17,10,77,9,58,10:53:0,2019/10/15
aquitaine,17,14,19,74,9.375,73,11:0:0,2019/10/15
ardeche,16,12,7,90,7.125,80,11:2:0,2019/10/15
auvergne,14,11,14,91,8.125,79,10:59:0,2019/10/15
bourgogne,16,12,17,92,8,80,10:55:0,2019/10/15
bretagne,16,12,28,82,9,65,10:53:0,2019/10/15
centre,16,14,23,83,8.625,63,10:54:0,2019/10/15
champagne-ardenne,15,13,15,94,7.75,75,10:51:0,2019/10/15
corse,22,20,18,84,8.875,48,11:7:0,2019/10/15
franche-comte,15,12,19,97,8.5,75,10:55:0,2019/10/15
ile-de-re,17,16,31,72,9.375,71,10:58:0,2019/10/15
ile-de-france,17,15,20,73,9.375,70,10:52:0,2019/10/15
languedoc-roussillon,20,16,30,70,7.625,41,11:4:0,2019/10/15
limousin,13,11,13,94,7.375,80,10:59:0,2019/10/15
lorraine,15,13,16,92,8.875,74,10:51:0,2019/10/15
midi-pyrenees,17,14,30,71,9,58,11:3:0,2019/10/15
nord-pas-de-calais,16,13,20,86,10,73,10:47:0,2019/10/15
normandie,14,12,30,87,9.875,68,10:50:0,2019/10/15
pays-de-la-loire,16,13,28,73,9.75,74,10:55:0,2019/10/15
picardie,16,11,22,85,10,75,10:49:0,2019/10/15
poitou-charentes,17,16,31,65,9.375,71,10:58:0,2019/10/15
rh-ne-alpes,18,13,8,82,8,73,10:59:0,2019/10/15
provence-alpes-c-te-d-azur,21,18,29,80,8.125,58,11:4:0,2019/10/15
alsace,17,11,15,79,10,24,10:49:0,2019/10/16
aquitaine,15,14,15,67,7.625,80,10:57:0,2019/10/16
ardeche,18,13,11,66,10,11,10:58:0,2019/10/16
auvergne,19,11,12,72,10,41,10:56:0,2019/10/16
bourgogne,18,11,21,78,9,29,10:52:0,2019/10/16
bretagne,16,13,38,93,7.875,98,10:50:0,2019/10/16
centre,15,13,25,75,7,94,10:50:0,2019/10/16
champagne-ardenne,15,12,24,90,8.125,82,10:47:0,2019/10/16
corse,19,17,13,67,10,33,11:5:0,2019/10/16
franche-comte,17,11,13,83,8.875,30,10:52:0,2019/10/16
ile-de-re,17,15,41,84,8.125,93,10:54:0,2019/10/16
ile-de-france,15,14,26,76,5.875,96,10:48:0,2019/10/16
languedoc-roussillon,18,15,11,71,10,12,11:1:0,2019/10/16
limousin,15,12,17,72,8.5,64,10:55:0,2019/10/16
lorraine,16,10,22,89,8.875,74,10:47:0,2019/10/16
midi-pyrenees,21,14,17,59,10,26,11:1:0,2019/10/16
nord-pas-de-calais,14,13,33,88,8,89,10:44:0,2019/10/16
normandie,15,14,30,95,7.25,97,10:47:0,2019/10/16
pays-de-la-loire,16,15,38,86,7.125,94,10:51:0,2019/10/16
picardie,14,10,33,90,9,84,10:46:0,2019/10/16
poitou-charentes,17,10,41,82,8.125,93,10:54:0,2019/10/16
rh-ne-alpes,19,13,13,67,10,15,10:56:0,2019/10/16
provence-alpes-c-te-d-azur,20,17,14,54,10,18,11:2:0,2019/10/16
alsace,16,14,12,79,7.875,84,10:46:0,2019/10/17
aquitaine,20,16,18,81,9,73,10:55:0,2019/10/17
ardeche,18,15,20,89,9.625,81,10:55:0,2019/10/17
auvergne,15,12,10,87,8,70,10:53:0,2019/10/17
bourgogne,13,12,15,93,5.625,90,10:48:0,2019/10/17
bretagne,16,13,25,83,9.75,69,10:46:0,2019/10/17
centre,16,13,18,90,7,93,10:47:0,2019/10/17
champagne-ardenne,14,13,19,90,7,90,10:44:0,2019/10/17
corse,20,18,9,63,10,7,11:2:0,2019/10/17
franche-comte,17,14,18,87,7.875,92,10:50:0,2019/10/17
ile-de-re,18,16,25,84,8.875,81,10:51:0,2019/10/17
ile-de-france,16,14,14,83,9.75,82,10:44:0,2019/10/17
languedoc-roussillon,20,17,26,86,10,56,10:58:0,2019/10/17
limousin,13,11,14,97,7.875,83,10:52:0,2019/10/17
lorraine,13,6,17,94,8.125,99,10:44:0,2019/10/17
midi-pyrenees,18,15,12,74,9,48,10:58:0,2019/10/17
nord-pas-de-calais,14,12,19,80,9.875,62,10:40:0,2019/10/17
normandie,16,12,24,82,9.75,62,10:43:0,2019/10/17
pays-de-la-loire,17,15,27,80,10,65,10:49:0,2019/10/17
picardie,14,12,18,84,9.875,57,10:42:0,2019/10/17
poitou-charentes,18,16,24,84,8.875,81,10:51:0,2019/10/17
rh-ne-alpes,19,16,23,72,7.375,75,10:53:0,2019/10/17
provence-alpes-c-te-d-azur,20,19,25,77,10,48,10:59:0,2019/10/17
alsace,17,15,17,82,9.625,61,10:42:0,2019/10/18
aquitaine,19,17,13,72,9.75,89,10:52:0,2019/10/18
ardeche,17,14,8,93,9.125,85,10:53:0,2019/10/18
auvergne,17,12,11,92,9.625,52,10:49:0,2019/10/18
bourgogne,17,13,21,86,7.625,64,10:46:0,2019/10/18
bretagne,15,12,30,77,10,56,10:43:0,2019/10/18
centre,16,14,24,77,9.75,74,10:43:0,2019/10/18
champagne-ardenne,15,13,26,79,9.875,63,10:40:0,2019/10/18
corse,20,18,7,68,10,11,11:0:0,2019/10/18
franche-comte,15,14,21,91,8.625,77,10:46:0,2019/10/18
ile-de-re,17,16,33,74,9.5,78,10:48:0,2019/10/18
ile-de-france,17,14,26,63,10,57,10:41:0,2019/10/18
languedoc-roussillon,20,18,13,90,9.125,71,10:55:0,2019/10/18
limousin,15,13,13,93,7.375,85,10:49:0,2019/10/18
lorraine,14,13,21,90,9.125,61,10:41:0,2019/10/18
midi-pyrenees,18,15,9,79,10,49,10:55:0,2019/10/18
nord-pas-de-calais,14,12,33,78,9.875,72,10:36:0,2019/10/18
normandie,15,11,31,82,9.875,62,10:39:0,2019/10/18
pays-de-la-loire,16,14,28,68,9.75,70,10:45:0,2019/10/18
picardie,15,9,32,76,9.875,71,10:38:0,2019/10/18
poitou-charentes,17,16,33,68,9.5,78,10:49:0,2019/10/18
rh-ne-alpes,18,17,20,72,9.5,81,10:49:0,2019/10/18
provence-alpes-c-te-d-azur,20,19,24,78,9.75,67,10:57:0,2019/10/18
alsace,14,13,20,93,8.125,83,10:39:0,2019/10/19
aquitaine,17,16,9,84,9,72,10:48:0,2019/10/19
ardeche,17,15,26,94,6.75,94,10:49:0,2019/10/19
auvergne,18,14,12,85,9,85,10:47:0,2019/10/19
bourgogne,14,13,15,94,8.625,89,10:43:0,2019/10/19
bretagne,16,12,11,89,9.375,77,10:39:0,2019/10/19
centre,14,13,18,89,8.25,92,10:40:0,2019/10/19
