,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,day
corse,18,14,10,78,9.625,19,15:9:0,2018/06/08
franche-comte,23,21,10,86,5.875,47,15:50:0,2018/06/08
ile-de-re,24,21,12,76,10,20,15:40:0,2018/06/08
ile-de-france,25,22,13,73,9.75,20,16:4:0,2018/06/08
languedoc-roussillon,22,21,21,74,10,22,15:21:0,2018/06/08
limousin,23,20,5,93,5.875,43,15:38:0,2018/06/08
lorraine,23,21,9,81,7.875,30,16:6:0,2018/06/08
midi-pyrenees,26,21,10,68,10,16,15:20:0,2018/06/08
nord-pas-de-calais,22,20,16,78,8,33,16:18:0,2018/06/08
normandie,19,17,17,93,6.75,52,16:7:0,2018/06/08
pays-de-la-loire,24,22,11,74,8.875,25,15:49:0,2018/06/08
picardie,22,14,16,94,8,34,16:13:0,2018/06/08
poitou-charentes,24,21,12,76,10,20,15:40:0,2018/06/08
rh-ne-alpes,23,19,8,83,9.75,49,15:37:0,2018/06/08
provence-alpes-c-te-d-azur,24,22,17,56,10,35,15:18:0,2018/06/08
alsace,25,23,11,74,9.625,27,16:2:0,2018/06/09
aquitaine,24,22,11,73,9.625,34,15:30:0,2018/06/09
ardeche,26,22,10,66,10,16,15:30:0,2018/06/09
auvergne,27,21,7,66,8,26,15:38:0,2018/06/09
bourgogne,26,22,5,77,7.875,23,15:51:0,2018/06/09
bretagne,24,21,14,84,6.5,45,15:58:0,2018/06/09
centre,26,22,12,82,7.75,44,15:56:0,2018/06/09
champagne-ardenne,23,21,9,82,7,45,16:8:0,2018/06/09
corse,22,20,12,63,10,7,15:9:0,2018/06/09
franche-comte,24,21,8,78,6.25,44,15:50:0,2018/06/09
ile-de-re,22,19,16,82,9.5,32,15:42:0,2018/06/09
ile-de-france,26,22,10,75,9.875,26,16:4:0,2018/06/09
languedoc-roussillon,23,22,17,80,10,9,15:22:0,2018/06/09
limousin,26,20,8,93,7.375,34,15:38:0,2018/06/09
lorraine,24,21,9,84,8,52,16:7:0,2018/06/09
midi-pyrenees,27,23,11,70,9.75,28,15:21:0,2018/06/09
nord-pas-de-calais,23,19,12,79,9,44,16:19:0,2018/06/09
normandie,20,18,21,88,9.625,58,16:8:0,2018/06/09
pays-de-la-loire,25,23,16,75,7.875,31,15:50:0,2018/06/09
picardie,22,16,12,93,9,38,16:15:0,2018/06/09
poitou-charentes,22,20,16,81,9.5,32,15:41:0,2018/06/09
rh-ne-alpes,27,22,8,67,9,16,15:38:0,2018/06/09
provence-alpes-c-te-d-azur,25,23,17,59,10,8,15:19:0,2018/06/09
alsace,27,24,6,64,9.875,15,16:3:0,2018/06/10
aquitaine,25,20,7,77,8,50,15:32:0,2018/06/10
ardeche,26,22,13,62,8.375,20,15:30:0,2018/06/10
auvergne,24,19,6,84,7.375,23,15:39:0,2018/06/10
bourgogne,25,23,12,73,10,16,15:52:0,2018/06/10
bretagne,22,20,12,89,8.875,45,15:59:0,2018/06/10
centre,25,22,9,84,7.875,31,15:57:0,2018/06/10
champagne-ardenne,24,22,6,79,7.875,22,16:9:0,2018/06/10
corse,26,24,6,48,10,5,15:11:0,2018/06/10
franche-comte,26,23,12,70,10,14,15:51:0,2018/06/10
ile-de-re,20,18,15,84,9.75,33,15:42:0,2018/06/10
ile-de-france,26,22,10,75,9.875,20,16:6:0,2018/06/10
languedoc-roussillon,23,22,15,73,9,38,15:22:0,2018/06/10
limousin,23,20,7,79,7.125,53,15:39:0,2018/06/10
lorraine,24,22,6,77,9.875,13,16:8:0,2018/06/10
midi-pyrenees,23,21,6,80,9.25,49,15:22:0,2018/06/10
nord-pas-de-calais,23,20,14,76,9,38,16:20:0,2018/06/10
normandie,19,18,18,90,9,48,16:9:0,2018/06/10
pays-de-la-loire,22,20,12,86,7.875,34,15:51:0,2018/06/10
picardie,23,16,15,94,8,37,16:15:0,2018/06/10
poitou-charentes,20,16,15,84,9.75,33,15:42:0,2018/06/10
rh-ne-alpes,26,23,19,64,9.875,16,15:39:0,2018/06/10
provence-alpes-c-te-d-azur,27,25,13,46,10,22,15:20:0,2018/06/10
alsace,25,18,14,91,10,30,16:4:0,2018/06/11
aquitaine,20,15,17,75,9.875,59,15:32:0,2018/06/11
ardeche,19,16,10,96,6.875,60,15:31:0,2018/06/11
auvergne,19,14,12,96,6.75,63,15:39:0,2018/06/11
bourgogne,22,19,16,84,9.375,40,15:53:0,2018/06/11
bretagne,19,17,21,94,6.625,68,16:0:0,2018/06/11
centre,21,16,14,85,8.5,60,15:58:0,2018/06/11
champagne-ardenne,21,15,13,88,7.625,46,16:11:0,2018/06/11
corse,26,23,7,64,10,19,15:11:0,2018/06/11
franche-comte,22,16,17,94,8.75,46,15:51:0,2018/06/11
ile-de-re,19,17,24,88,9.875,49,15:43:0,2018/06/11
ile-de-france,23,20,14,82,9.75,38,16:7:0,2018/06/11
languedoc-roussillon,21,20,14,84,9.75,52,15:23:0,2018/06/11
limousin,19,15,10,99,5.875,77,15:40:0,2018/06/11
lorraine,22,18,13,95,9.375,45,16:9:0,2018/06/11
midi-pyrenees,21,17,18,89,6.75,65,15:22:0,2018/06/11
nord-pas-de-calais,22,19,22,83,10,43,16:21:0,2018/06/11
normandie,17,16,24,95,9.875,63,16:10:0,2018/06/11
pays-de-la-loire,17,14,17,96,6,86,15:52:0,2018/06/11
picardie,21,16,23,87,10,57,16:16:0,2018/06/11
poitou-charentes,19,17,24,88,9.875,49,15:43:0,2018/06/11
rh-ne-alpes,22,17,15,92,9.5,55,15:40:0,2018/06/11
provence-alpes-c-te-d-azur,23,22,9,69,9.75,55,15:20:0,2018/06/11
alsace,21,19,11,87,10,78,16:5:0,2018/06/12
aquitaine,21,17,11,87,9.625,69,15:33:0,2018/06/12
ardeche,22,17,9,86,9.5,25,15:32:0,2018/06/12
auvergne,19,15,11,94,6,52,15:41:0,2018/06/12
bourgogne,21,18,11,82,7.5,62,15:53:0,2018/06/12
bretagne,21,18,22,88,9.625,52,16:1:0,2018/06/12
centre,20,18,22,79,9,42,15:59:0,2018/06/12
champagne-ardenne,16,14,21,95,7.875,72,16:11:0,2018/06/12
corse,21,20,16,76,8.75,37,15:12:0,2018/06/12
franche-comte,21,16,7,95,6.375,76,15:53:0,2018/06/12
ile-de-re,20,17,15,86,10,50,15:43:0,2018/06/12
ile-de-france,18,15,19,89,9.875,69,16:7:0,2018/06/12
languedoc-roussillon,22,21,24,69,10,16,15:24:0,2018/06/12
limousin,22,17,8,97,5.125,69,15:40:0,2018/06/12
lorraine,16,15,18,98,6.625,83,16:10:0,2018/06/12
midi-pyrenees,17,15,16,91,8.625,59,15:23:0,2018/06/12
nord-pas-de-calais,18,16,21,84,10,57,16:22:0,2018/06/12
normandie,17,16,25,91,9.75,35,16:11:0,2018/06/12
pays-de-la-loire,21,17,22,90,8,62,15:53:0,2018/06/12
picardie,18,11,19,93,10,63,16:18:0,2018/06/12
poitou-charentes,20,17,15,86,10,50,15:43:0,2018/06/12
rh-ne-alpes,22,17,12,87,8.375,67,15:40:0,2018/06/12
provence-alpes-c-te-d-azur,23,22,21,60,9.875,15,15:21:0,2018/06/12
alsace,16,12,15,70,10,63,16:6:0,2018/06/13
aquitaine,22,20,14,74,7.875,24,15:33:0,2018/06/13
ardeche,18,16,32,73,9.375,42,15:33:0,2018/06/13
auvergne,13,10,14,98,5.75,83,15:41:0,2018/06/13
bourgogne,17,16,21,79,9.875,55,15:54:0,2018/06/13
bretagne,20,17,9,82,7.875,41,16:2:0,2018/06/13
centre,17,15,15,70,9,39,15:59:0,2018/06/13
champagne-ardenne,17,16,16,72,10,65,16:12:0,2018/06/13
corse,19,18,15,80,9.25,29,15:12:0,2018/06/13
franche-comte,17,15,17,83,7.75,72,15:54:0,2018/06/13
ile-de-re,20,18,18,81,9.875,25,15:44:0,2018/06/13
ile-de-france,17,16,14,66,10,63,16:8:0,2018/06/13
languedoc-roussillon,24,21,33,58,10,24,15:24:0,2018/06/13
limousin,19,13,13,92,5.25,61,15:42:0,2018/06/13
lorraine,16,15,15,80,9,65,16:11:0,2018/06/13
midi-pyrenees,21,17,25,87,9.875,52,15:24:0,2018/06/13
nord-pas-de-calais,17,16,14,69,10,43,16:22:0,2018/06/13
normandie,18,14,8,82,10,31,16:11:0,2018/06/13
pays-de-la-loire,20,18,10,72,9,37,15:53:0,2018/06/13
picardie,16,11,14,90,8,38,16:18:0,2018/06/13
poitou-charentes,20,18,17,79,9.875,25,15:44:0,2018/06/13
rh-ne-alpes,18,14,26,90,7.875,73,15:41:0,2018/06/13
provence-alpes-c-te-d-azur,24,21,45,60,9.25,32,15:21:0,2018/06/13
alsace,20,18,5,62,10,20,16:6:0,2018/06/14
aquitaine,21,20,15,68,8,49,15:34:0,2018/06/14
ardeche,21,17,26,62,10,31,15:33:0,2018/06/14
auvergne,19,14,15,84,6.875,52,15:42:0,2018/06/14
bourgogne,19,17,10,68,7.375,24,15:54:0,2018/06/14
bretagne,17,16,19,93,9,79,16:2:0,2018/06/14
centre,21,17,15,74,10,59,16:0:0,2018/06/14
champagne-ardenne,18,17,12,88,9.375,47,16:13:0,2018/06/14
corse,21,19,8,79,9.5,20,15:13:0,2018/06/14
franche-comte,19,17,13,63,8,23,15:54:0,2018/06/14
ile-de-re,18,17,21,85,9,62,15:45:0,2018/06/14
ile-de-france,21,17,14,79,10,57,16:9:0,2018/06/14
languedoc-roussillon,25,21,21,55,10,14,15:25:0,2018/06/14
limousin,20,17,9,75,6.25,75,15:42:0,2018/06/14
lorraine,18,16,9,72,9.875,72,16:11:0,2018/06/14
midi-pyrenees,22,18,19,75,9.875,38,15:25:0,2018/06/14
nord-pas-de-calais,18,15,21,85,10,45,16:23:0,2018/06/14
normandie,17,16,23,89,10,57,16:12:0,2018/06/14
pays-de-la-loire,18,16,18,88,6.75,77,15:54:0,2018/06/14
picardie,18,12,19,95,8,51,16:19:0,2018/06/14
poitou-charentes,18,17,21,79,9,62,15:44:0,2018/06/14
rh-ne-alpes,21,17,19,69,10,28,15:42:0,2018/06/14
provence-alpes-c-te-d-azur,25,22,23,54,10,7,15:22:0,2018/06/14
alsace,22,19,7,67,10,34,16:7:0,2018/06/15
aquitaine,21,17,10,87,9,70,15:34:0,2018/06/15
ardeche,23,19,20,66,10,30,15:34:0,2018/06/15
auvergne,18,14,9,95,5.125,91,15:42:0,2018/06/15
bourgogne,22,18,9,76,7,40,15:55:0,2018/06/15
bretagne,17,16,13,78,9,43,16:3:0,2018/06/15
centre,21,17,5,90,6.75,74,16:0:0,2018/06/15
champagne-ardenne,21,18,7,76,9,30,16:13:0,2018/06/15
corse,21,20,10,76,9.375,20,15:13:0,2018/06/15
franche-comte,22,19,12,66,6.5,50,15:55:0,2018/06/15
ile-de-re,20,18,19,83,8,69,15:46:0,2018/06/15
ile-de-france,22,19,7,63,10,30,16:10:0,2018/06/15
languedoc-roussillon,24,22,19,64,10,35,15:26:0,2018/06/15
limousin,18,14,3,98,3.875,88,15:43:0,2018/06/15
lorraine,21,15,2,91,8,51,16:12:0,2018/06/15
midi-pyrenees,18,17,12,81,9.375,68,15:25:0,2018/06/15
nord-pas-de-calais,21,18,12,72,10,17,16:24:0,2018/06/15
normandie,16,15,12,81,10,14,16:12:0,2018/06/15
pays-de-la-loire,19,15,16,85,8,62,15:54:0,2018/06/15
picardie,20,11,12,93,8,22,16:19:0,2018/06/15
poitou-charentes,20,18,18,83,8,69,15:45:0,2018/06/15
rh-ne-alpes,23,19,17,73,10,48,15:43:0,2018/06/15
provence-alpes-c-te-d-azur,26,23,21,53,10,35,15:22:0,2018/06/15
alsace,24,21,4,63,9.875,35,16:7:0,2018/06/16
aquitaine,19,17,11,71,10,61,15:34:0,2018/06/16
ardeche,25,19,17,73,10,24,15:34:0,2018/06/16
auvergne,20,17,11,84,6.5,77,15:43:0,2018/06/16
bourgogne,22,21,12,83,6.625,26,15:55:0,2018/06/16
bretagne,18,17,19,85,10,62,16:3:0,2018/06/16
centre,20,18,14,75,8,79,16:1:0,2018/06/16
champagne-ardenne,20,14,13,88,10,63,16:13:0,2018/06/16
corse,22,21,10,73,9.875,12,15:13:0,2018/06/16
franche-comte,23,21,9,71,7.875,20,15:55:0,2018/06/16
ile-de-re,18,17,20,77,10,62,15:46:0,2018/06/16
ile-de-france,21,18,16,65,10,70,16:10:0,2018/06/16
languedoc-roussillon,26,23,19,63,10,24,15:26:0,2018/06/16
limousin,19,14,10,92,5,83,15:43:0,2018/06/16
lorraine,22,21,10,74,8.875,26,16:12:0,2018/06/16
midi-pyrenees,20,17,16,87,6,80,15:26:0,2018/06/16
nord-pas-de-calais,19,17,18,67,10,31,16:25:0,2018/06/16
normandie,18,16,15,78,10,30,16:13:0,2018/06/16
pays-de-la-loire,18,17,20,73,9,58,15:54:0,2018/06/16
picardie,18,12,15,93,10,42,16:20:0,2018/06/16
poitou-charentes,18,17,20,77,10,62,15:45:0,2018/06/16
rh-ne-alpes,24,20,13,75,7.5,49,15:43:0,2018/06/16
provence-alpes-c-te-d-azur,27,25,14,52,10,16,15:23:0,2018/06/16
alsace,21,19,17,72,9,49,16:8:0,2018/06/17
aquitaine,21,17,16,85,10,48,15:35:0,2018/06/17
ardeche,22,19,20,63,10,24,15:35:0,2018/06/17
auvergne,18,14,13,87,7.75,75,15:43:0,2018/06/17
bourgogne,19,17,14,84,8,48,15:56:0,2018/06/17
bretagne,18,16,19,89,10,85,16:3:0,2018/06/17
centre,18,16,14,85,8,77,16:1:0,2018/06/17
champagne-ardenne,18,15,16,85,10,87,16:14:0,2018/06/17
corse,22,16,12,72,9.875,8,15:14:0,2018/06/17
franche-comte,19,17,13,90,7.375,67,15:55:0,2018/06/17
ile-de-re,18,17,20,79,10,61,15:47:0,2018/06/17
ile-de-france,20,16,15,66,10,64,16:11:0,2018/06/17
languedoc-roussillon,25,22,25,61,10,12,15:26:0,2018/06/17
limousin,19,16,12,75,6.25,86,15:44:0,2018/06/17
lorraine,17,11,16,90,10,47,16:13:0,2018/06/17
midi-pyrenees,20,17,15,76,10,64,15:26:0,2018/06/17
nord-pas-de-calais,18,15,21,79,10,70,16:25:0,2018/06/17
normandie,17,15,20,81,10,78,16:13:0,2018/06/17
pays-de-la-loire,19,17,21,73,8,73,15:55:0,2018/06/17
picardie,17,14,19,87,8,76,16:20:0,2018/06/17
poitou-charentes,18,17,20,72,10,61,15:46:0,2018/06/17
rh-ne-alpes,21,18,19,69,10,54,15:43:0,2018/06/17
provence-alpes-c-te-d-azur,27,24,31,58,10,12,15:23:0,2018/06/17
alsace,22,20,8,63,9,26,16:8:0,2018/06/18
aquitaine,22,17,8,91,10,63,15:35:0,2018/06/18
ardeche,23,20,24,65,10,4,15:35:0,2018/06/18
auvergne,18,15,9,82,6.5,79,15:43:0,2018/06/18
bourgogne,21,18,7,78,9.875,28,15:56:0,2018/06/18
bretagne,20,18,12,83,5.5,81,16:4:0,2018/06/18
centre,22,17,14,88,9,81,16:1:0,2018/06/18
champagne-ardenne,21,17,14,87,10,78,16:14:0,2018/06/18
corse,23,22,8,74,9.625,16,15:14:0,2018/06/18
franche-comte,21,19,11,68,8,22,15:56:0,2018/06/18
ile-de-re,20,19,15,84,10,71,15:47:0,2018/06/18
ile-de-france,22,18,14,82,10,79,16:11:0,2018/06/18
languedoc-roussillon,26,22,20,59,10,7,15:26:0,2018/06/18
limousin,21,14,7,98,3.75,85,15:44:0,2018/06/18
lorraine,20,18,12,87,7,49,16:13:0,2018/06/18
midi-pyrenees,22,18,13,79,9,46,15:25:0,2018/06/18
nord-pas-de-calais,20,17,23,86,10,69,16:26:0,2018/06/18
normandie,19,16,18,87,10,63,16:14:0,2018/06/18
pays-de-la-loire,20,18,11,81,6.75,85,15:55:0,2018/06/18
picardie,20,14,21,96,10,77,16:20:0,2018/06/18
poitou-charentes,20,19,15,84,10,71,15:46:0,2018/06/18
rh-ne-alpes,22,19,18,71,9,26,15:44:0,2018/06/18
provence-alpes-c-te-d-azur,28,24,20,54,10,6,15:23:0,2018/06/18
alsace,24,22,8,68,10,22,16:8:0,2018/06/19
aquitaine,27,22,13,66,8,18,15:36:0,2018/06/19
ardeche,26,21,18,67,10,4,15:34:0,2018/06/19
auvergne,24,17,12,86,6.25,45,15:44:0,2018/06/19
bourgogne,24,21,15,76,8,24,15:56:0,2018/06/19
bretagne,20,18,5,87,6.75,78,16:4:0,2018/06/19
centre,23,21,9,75,6.75,54,16:2:0,2018/06/19
champagne-ardenne,20,17,8,88,6.75,76,16:15:0,2018/06/19
