region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2020/07/01,27.0,17.0,12.5,85.0,9.5625,32.0
Bourgogne-Franche-Comté,2020/07/02,21.5,17.0,15.0,93.0,9.4375,72.5
Bourgogne-Franche-Comté,2020/07/03,20.0,13.5,14.0,91.0,9.1875,54.0
Bourgogne-Franche-Comté,2020/07/04,22.5,13.5,9.5,89.5,9.0,29.0
Bourgogne-Franche-Comté,2020/07/05,24.0,16.5,15.0,94.5,7.6875,61.5
Bourgogne-Franche-Comté,2020/07/06,19.0,15.0,15.5,94.0,8.1875,44.0
Bourgogne-Franche-Comté,2020/07/07,21.5,10.5,13.0,86.5,9.0,11.0
Bourgogne-Franche-Comté,2020/07/08,25.0,15.0,8.5,87.0,9.5,6.5
Bourgogne-Franche-Comté,2020/07/09,28.5,18.0,8.5,86.0,10.0,16.5
Bourgogne-Franche-Comté,2020/07/10,24.5,18.5,19.5,80.5,10.0,29.5
Bourgogne-Franche-Comté,2020/07/11,21.0,14.0,18.5,91.0,9.4375,37.5
Bourgogne-Franche-Comté,2020/07/12,23.5,12.0,19.5,77.0,10.0,2.5
Bourgogne-Franche-Comté,2020/07/13,24.5,15.0,15.0,79.0,10.0,9.0
Bourgogne-Franche-Comté,2020/07/14,24.0,16.0,11.0,78.5,9.625,49.0
Bourgogne-Franche-Comté,2020/07/15,16.5,15.0,9.0,95.0,9.25,87.5
Bourgogne-Franche-Comté,2020/07/16,18.5,14.0,12.0,90.5,8.8125,84.5
Bourgogne-Franche-Comté,2020/07/17,22.0,14.5,16.0,93.5,8.25,82.0
Bourgogne-Franche-Comté,2020/07/18,24.5,14.5,14.5,90.5,8.9375,27.5
Bourgogne-Franche-Comté,2020/07/19,26.5,15.5,8.5,83.0,10.0,9.5
Bourgogne-Franche-Comté,2020/07/20,28.5,17.5,5.0,78.0,10.0,13.5
Bourgogne-Franche-Comté,2020/07/21,26.0,17.5,10.5,90.5,9.875,50.5
Bourgogne-Franche-Comté,2020/07/22,26.5,17.0,9.5,79.0,9.4375,39.0
Bourgogne-Franche-Comté,2020/07/23,26.0,16.5,9.0,72.0,10.0,18.0
Bourgogne-Franche-Comté,2020/07/24,23.0,16.0,11.5,89.0,9.0,69.5
Bourgogne-Franche-Comté,2020/07/25,26.5,16.0,6.5,86.0,10.0,26.0
Bourgogne-Franche-Comté,2020/07/26,23.5,17.0,16.0,94.0,9.25,68.0
Bourgogne-Franche-Comté,2020/07/27,31.0,17.0,18.5,82.0,10.0,6.0
Bourgogne-Franche-Comté,2020/07/28,24.5,19.0,15.5,80.5,10.0,36.5
Bourgogne-Franche-Comté,2020/07/29,27.0,15.5,8.5,85.5,9.5,5.5
Bourgogne-Franche-Comté,2020/07/30,30.5,16.5,9.5,78.5,10.0,5.5
Bourgogne-Franche-Comté,2020/07/31,35.0,20.5,8.0,80.5,9.9375,11.5
Bretagne,2020/07/01,21.0,18.0,24.0,91.0,9.0,87.0
Bretagne,2020/07/02,19.0,11.0,16.0,92.0,8.75,54.0
Bretagne,2020/07/03,20.0,11.0,21.0,93.0,8.75,61.0
Bretagne,2020/07/04,18.0,16.0,28.0,94.0,7.0,89.0
Bretagne,2020/07/05,20.0,18.0,22.0,90.0,10.0,84.0
Bretagne,2020/07/06,18.0,11.0,19.0,86.0,9.0,51.0
Bretagne,2020/07/07,20.0,11.0,7.0,93.0,9.0,26.0
Bretagne,2020/07/08,24.0,13.0,13.0,78.0,9.375,26.0
Bretagne,2020/07/09,25.0,15.0,23.0,95.0,6.625,36.0
Bretagne,2020/07/10,20.0,15.0,21.0,88.0,10.0,47.0
