region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2020/02/01,11.5,9.5,25.5,90.5,8.75,64.5
Bourgogne-Franche-Comté,2020/02/02,12.5,10.0,30.5,92.5,8.0625,99.0
Bourgogne-Franche-Comté,2020/02/03,13.5,12.0,26.0,89.5,8.625,90.5
Bourgogne-Franche-Comté,2020/02/04,10.5,4.5,27.0,82.0,9.125,86.0
Bourgogne-Franche-Comté,2020/02/05,6.0,3.5,13.0,91.5,9.375,59.5
Bourgogne-Franche-Comté,2020/02/06,7.0,2.0,12.5,70.5,10.0,37.5
Bourgogne-Franche-Comté,2020/02/07,9.5,4.0,7.5,70.5,10.0,2.5
Bourgogne-Franche-Comté,2020/02/08,10.5,4.5,12.5,81.5,10.0,22.0
Bourgogne-Franche-Comté,2020/02/09,11.5,6.5,36.0,82.0,9.6875,53.0
Bourgogne-Franche-Comté,2020/02/10,11.5,7.5,35.5,76.0,8.0,90.0
Bourgogne-Franche-Comté,2020/02/11,8.0,5.0,26.5,86.5,8.9375,73.0
Bourgogne-Franche-Comté,2020/02/12,6.5,3.0,23.0,85.5,10.0,75.0
Bourgogne-Franche-Comté,2020/02/13,9.0,3.5,32.0,81.5,8.6875,68.5
Bourgogne-Franche-Comté,2020/02/14,10.5,7.0,13.5,86.5,9.625,72.5
Bourgogne-Franche-Comté,2020/02/15,11.0,5.0,12.5,85.5,10.0,36.5
Bourgogne-Franche-Comté,2020/02/16,14.5,9.0,27.5,68.0,10.0,30.0
Bourgogne-Franche-Comté,2020/02/17,11.0,8.0,19.0,92.5,8.0,77.5
Bourgogne-Franche-Comté,2020/02/18,8.5,4.0,15.0,88.5,10.0,49.5
Bourgogne-Franche-Comté,2020/02/19,8.0,5.5,22.0,87.0,8.8125,90.5
Bourgogne-Franche-Comté,2020/02/20,10.5,6.5,17.0,87.0,8.25,57.5
Bourgogne-Franche-Comté,2020/02/21,9.0,4.0,4.0,79.5,10.0,28.5
Bourgogne-Franche-Comté,2020/02/22,11.0,4.5,13.5,72.5,10.0,17.5
Bourgogne-Franche-Comté,2020/02/23,12.5,8.0,22.5,76.5,10.0,78.5
Bourgogne-Franche-Comté,2020/02/24,14.5,10.0,19.0,88.5,10.0,54.0
Bourgogne-Franche-Comté,2020/02/25,9.0,7.0,25.0,89.0,9.125,70.0
Bourgogne-Franche-Comté,2020/02/26,5.0,1.5,30.0,88.0,5.5,86.0
Bourgogne-Franche-Comté,2020/02/27,6.5,2.5,39.5,90.0,9.125,90.0
Bourgogne-Franche-Comté,2020/02/28,8.0,3.0,13.5,79.0,9.1875,67.0
Bourgogne-Franche-Comté,2020/02/29,12.5,9.5,42.5,81.0,8.375,74.0
Bretagne,2020/02/01,13.0,11.0,26.0,93.0,8.375,87.0
Bretagne,2020/02/02,14.0,13.0,27.0,93.0,9.5,98.0
Bretagne,2020/02/03,13.0,11.0,28.0,94.0,9.75,96.0
Bretagne,2020/02/04,9.0,6.0,28.0,84.0,9.625,66.0
Bretagne,2020/02/05,10.0,5.0,9.0,91.0,9.0,40.0
Bretagne,2020/02/06,9.0,2.0,21.0,87.0,8.0,7.0
Bretagne,2020/02/07,10.0,2.0,17.0,93.0,10.0,52.0
Bretagne,2020/02/08,11.0,8.0,14.0,97.0,8.875,78.0
Bretagne,2020/02/09,13.0,10.0,49.0,89.0,6.25,83.0
Bretagne,2020/02/10,11.0,7.0,41.0,76.0,8.625,81.0
Bretagne,2020/02/11,8.0,6.0,28.0,83.0,9.0,53.0
Bretagne,2020/02/12,10.0,5.0,17.0,85.0,10.0,55.0
Bretagne,2020/02/13,10.0,9.0,43.0,83.0,8.625,90.0
Bretagne,2020/02/14,12.0,7.0,24.0,91.0,10.0,56.0
Bretagne,2020/02/15,14.0,11.0,38.0,88.0,10.0,88.0
Bretagne,2020/02/16,14.0,13.0,57.0,87.0,7.5,99.0
Bretagne,2020/02/17,10.0,7.0,31.0,83.0,8.5,39.0
Bretagne,2020/02/18,11.0,6.0,23.0,83.0,10.0,37.0
Bretagne,2020/02/19,11.0,8.0,21.0,88.0,9.875,97.0
Bretagne,2020/02/20,11.0,7.0,36.0,86.0,9.875,84.0
Bretagne,2020/02/21,10.0,4.0,21.0,85.0,10.0,24.0
Bretagne,2020/02/22,12.0,8.0,26.0,91.0,10.0,52.0
Bretagne,2020/02/23,14.0,13.0,31.0,88.0,10.0,96.0
Bretagne,2020/02/24,12.0,11.0,36.0,86.0,9.375,94.0
Bretagne,2020/02/25,11.0,7.0,33.0,82.0,9.625,80.0
Bretagne,2020/02/26,8.0,4.0,32.0,76.0,8.625,55.0
Bretagne,2020/02/27,11.0,7.0,37.0,85.0,8.75,79.0
Bretagne,2020/02/28,11.0,7.0,31.0,92.0,9.75,93.0
Bretagne,2020/02/29,9.0,6.0,38.0,84.0,9.5,72.0
Centre-Val de Loire,2020/02/01,13.0,12.0,26.0,91.0,9.0,83.0
Centre-Val de Loire,2020/02/02,15.0,14.0,29.0,89.0,8.25,100.0
Centre-Val de Loire,2020/02/03,14.0,13.0,24.0,90.0,8.0,98.0
Centre-Val de Loire,2020/02/04,10.0,6.0,26.0,77.0,9.5,80.0
Centre-Val de Loire,2020/02/05,8.0,5.0,8.0,89.0,10.0,33.0
Centre-Val de Loire,2020/02/06,8.0,3.0,16.0,75.0,10.0,15.0
Centre-Val de Loire,2020/02/07,10.0,3.0,11.0,79.0,10.0,19.0
Centre-Val de Loire,2020/02/08,10.0,7.0,16.0,85.0,8.375,68.0
Centre-Val de Loire,2020/02/09,11.0,8.0,44.0,82.0,7.25,78.0
Centre-Val de Loire,2020/02/10,13.0,9.0,40.0,71.0,9.25,88.0
Centre-Val de Loire,2020/02/11,8.0,6.0,27.0,79.0,9.25,84.0
Centre-Val de Loire,2020/02/12,9.0,5.0,21.0,80.0,10.0,67.0
Centre-Val de Loire,2020/02/13,10.0,9.0,39.0,83.0,7.625,88.0
Centre-Val de Loire,2020/02/14,11.0,8.0,15.0,83.0,10.0,65.0
Centre-Val de Loire,2020/02/15,13.0,7.0,21.0,87.0,10.0,48.0
Centre-Val de Loire,2020/02/16,16.0,13.0,39.0,61.0,9.875,57.0
Centre-Val de Loire,2020/02/17,11.0,9.0,24.0,83.0,7.75,81.0
