region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2021/01/01,2.0,-0.5,10.5,92.5,9.3125,73.5
Bourgogne-Franche-Comté,2021/01/02,2.0,-1.0,16.0,91.0,8.5,87.0
Bourgogne-Franche-Comté,2021/01/03,1.0,-1.5,7.5,95.0,5.6875,95.5
Bourgogne-Franche-Comté,2021/01/04,1.5,-1.0,5.0,94.0,8.1875,99.0
Bourgogne-Franche-Comté,2021/01/05,2.0,-1.0,10.0,89.5,7.875,76.5
Bourgogne-Franche-Comté,2021/01/06,1.5,-2.0,5.5,93.0,7.125,86.5
Bourgogne-Franche-Comté,2021/01/07,1.5,-1.5,5.5,94.5,8.875,93.0
Bourgogne-Franche-Comté,2021/01/08,1.0,-2.0,7.5,95.0,8.25,72.5
Bourgogne-Franche-Comté,2021/01/09,1.0,-2.5,22.5,86.5,10.0,56.5
Bourgogne-Franche-Comté,2021/01/10,0.0,-3.5,23.5,85.0,10.0,24.0
Bourgogne-Franche-Comté,2021/01/11,1.0,-4.5,8.5,86.5,10.0,9.5
Bourgogne-Franche-Comté,2021/01/12,3.5,0.5,22.5,97.0,8.5,97.5
Bourgogne-Franche-Comté,2021/01/13,5.0,2.0,10.5,98.5,3.6875,100.0
Bourgogne-Franche-Comté,2021/01/14,6.5,5.5,20.0,95.0,7.5,99.0
Bourgogne-Franche-Comté,2021/01/15,5.5,2.0,15.0,97.0,6.875,88.0
Bourgogne-Franche-Comté,2021/01/16,0.0,-4.0,6.0,93.5,8.1875,59.5
Bourgogne-Franche-Comté,2021/01/17,3.5,2.0,15.5,99.0,5.875,90.0
Bourgogne-Franche-Comté,2021/01/18,2.5,-0.5,6.0,97.0,6.25,80.0
Bourgogne-Franche-Comté,2021/01/19,3.5,-1.5,17.0,91.0,9.3125,29.0
Bourgogne-Franche-Comté,2021/01/20,9.0,3.5,27.0,85.0,10.0,42.5
Bourgogne-Franche-Comté,2021/01/21,10.5,8.5,37.5,79.5,8.3125,83.0
Bourgogne-Franche-Comté,2021/01/22,9.0,7.0,24.5,90.0,7.3125,90.0
Bourgogne-Franche-Comté,2021/01/23,5.5,2.5,17.0,94.0,7.8125,88.0
Bourgogne-Franche-Comté,2021/01/24,3.5,-0.5,12.5,93.5,8.125,69.5
Bourgogne-Franche-Comté,2021/01/25,1.5,0.5,21.0,93.5,4.875,90.5
Bourgogne-Franche-Comté,2021/01/26,2.5,-2.5,8.5,95.5,8.0625,65.0
Bourgogne-Franche-Comté,2021/01/27,2.5,-1.5,12.0,88.5,9.125,86.5
Bourgogne-Franche-Comté,2021/01/28,9.5,6.0,26.0,97.5,6.9375,100.0
Bourgogne-Franche-Comté,2021/01/29,10.0,8.0,27.0,94.0,8.5,91.0
Bourgogne-Franche-Comté,2021/01/30,8.0,6.0,20.0,95.5,9.125,90.0
Bourgogne-Franche-Comté,2021/01/31,7.5,4.0,4.0,96.0,7.0625,89.5
Bretagne,2021/01/01,5.0,0.0,8.0,90.0,10.0,18.0
Bretagne,2021/01/02,5.0,,9.0,91.0,8.375,53.0
Bretagne,2021/01/03,2.0,,10.0,97.0,6.25,94.0
Bretagne,2021/01/04,3.0,,16.0,95.0,7.75,96.0
Bretagne,2021/01/05,3.0,0.0,13.0,96.0,8.375,86.0
Bretagne,2021/01/06,3.0,-1.0,8.0,91.0,10.0,67.0
Bretagne,2021/01/07,4.0,-1.0,6.0,90.0,9.375,56.0
Bretagne,2021/01/08,4.0,-1.0,10.0,91.0,8.75,82.0
Bretagne,2021/01/09,4.0,-2.0,22.0,93.0,10.0,8.0
Bretagne,2021/01/10,5.0,-2.0,15.0,92.0,10.0,6.0
Bretagne,2021/01/11,6.0,0.0,13.0,90.0,10.0,49.0
Bretagne,2021/01/12,10.0,6.0,24.0,91.0,10.0,91.0
Bretagne,2021/01/13,10.0,8.0,20.0,93.0,10.0,84.0
Bretagne,2021/01/14,11.0,8.0,23.0,91.0,8.0,89.0
Bretagne,2021/01/15,7.0,5.0,18.0,81.0,10.0,57.0
Bretagne,2021/01/16,8.0,2.0,27.0,95.0,8.5,96.0
Bretagne,2021/01/17,8.0,3.0,9.0,92.0,7.625,70.0
Bretagne,2021/01/18,7.0,2.0,18.0,94.0,10.0,70.0
Bretagne,2021/01/19,11.0,9.0,30.0,93.0,9.0,99.0
Bretagne,2021/01/20,10.0,9.0,37.0,90.0,7.125,94.0
Bretagne,2021/01/21,10.0,5.0,38.0,85.0,8.625,71.0
Bretagne,2021/01/22,7.0,4.0,14.0,92.0,9.625,68.0
Bretagne,2021/01/23,7.0,3.0,22.0,88.0,9.75,65.0
Bretagne,2021/01/24,6.0,0.0,25.0,89.0,9.25,70.0
