region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2018/09/01,20.5,17.0,17.0,62.5,9.5,20.0
Bourgogne-Franche-Comté,2018/09/02,20.5,17.5,16.0,58.0,10.0,29.5
Bourgogne-Franche-Comté,2018/09/03,20.5,18.5,7.0,65.5,7.9375,42.0
Bourgogne-Franche-Comté,2018/09/04,23.5,19.5,8.5,63.5,9.5,13.5
Bourgogne-Franche-Comté,2018/09/05,25.5,21.5,6.0,59.0,10.0,15.5
Bourgogne-Franche-Comté,2018/09/06,21.5,20.0,7.5,80.0,9.4375,47.5
Bourgogne-Franche-Comté,2018/09/07,21.5,17.5,11.5,79.5,7.875,44.0
Bourgogne-Franche-Comté,2018/09/08,22.5,18.5,6.5,65.5,8.5,6.5
Bourgogne-Franche-Comté,2018/09/09,25.5,20.5,5.5,58.0,10.0,15.5
Bourgogne-Franche-Comté,2018/09/10,26.5,22.5,6.5,51.0,10.0,11.0
Bourgogne-Franche-Comté,2018/09/11,27.0,22.5,5.5,53.5,10.0,2.0
Bourgogne-Franche-Comté,2018/09/12,29.0,24.0,11.5,54.5,9.9375,12.5
Bourgogne-Franche-Comté,2018/09/13,25.0,21.5,13.0,74.0,9.1875,29.0
Bourgogne-Franche-Comté,2018/09/14,21.0,18.0,12.0,76.5,8.0,41.0
Bourgogne-Franche-Comté,2018/09/15,21.0,17.0,12.0,60.5,9.0,2.5
Bourgogne-Franche-Comté,2018/09/16,24.0,18.5,8.0,59.0,10.0,14.5
Bourgogne-Franche-Comté,2018/09/17,26.5,21.5,7.0,61.5,10.0,3.0
Bourgogne-Franche-Comté,2018/09/18,27.0,22.0,13.0,67.5,10.0,7.5
Bourgogne-Franche-Comté,2018/09/19,26.5,22.5,6.0,65.5,9.875,16.5
Bourgogne-Franche-Comté,2018/09/20,26.5,23.0,8.0,56.5,10.0,6.0
Bourgogne-Franche-Comté,2018/09/21,21.5,15.5,21.5,87.0,8.8125,28.5
Bourgogne-Franche-Comté,2018/09/22,18.5,14.0,9.5,65.5,8.375,41.0
Bourgogne-Franche-Comté,2018/09/23,23.5,17.5,27.0,74.5,9.75,79.5
Bourgogne-Franche-Comté,2018/09/24,15.0,11.0,23.5,71.5,8.75,29.0
Bourgogne-Franche-Comté,2018/09/25,17.0,12.5,21.0,52.5,10.0,1.0
Bourgogne-Franche-Comté,2018/09/26,19.5,13.5,8.0,54.5,10.0,3.0
Bourgogne-Franche-Comté,2018/09/27,22.5,17.5,5.5,59.0,10.0,0.0
Bourgogne-Franche-Comté,2018/09/28,22.5,19.0,14.5,60.0,10.0,11.0
Bourgogne-Franche-Comté,2018/09/29,19.0,14.5,20.0,62.5,10.0,4.5
Bourgogne-Franche-Comté,2018/09/30,20.5,16.5,12.0,63.5,10.0,20.0
Bretagne,2018/09/01,25.0,19.0,9.0,63.0,10.0,5.0
Bretagne,2018/09/02,24.0,18.0,12.0,57.0,10.0,3.0
Bretagne,2018/09/03,24.0,18.0,15.0,66.0,10.0,14.0
Bretagne,2018/09/04,22.0,19.0,18.0,71.0,10.0,24.0
Bretagne,2018/09/05,21.0,18.0,21.0,85.0,10.0,81.0
Bretagne,2018/09/06,20.0,17.0,22.0,77.0,10.0,30.0
Bretagne,2018/09/07,20.0,17.0,11.0,79.0,7.75,60.0
Bretagne,2018/09/08,24.0,17.0,10.0,67.0,10.0,35.0
Bretagne,2018/09/09,24.0,19.0,12.0,73.0,10.0,4.0
Bretagne,2018/09/10,23.0,19.0,14.0,76.0,7.0,31.0
