region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2019/03/01,9.5,8.0,24.5,87.0,9.1875,88.5
Bourgogne-Franche-Comté,2019/03/02,9.0,6.0,17.5,89.0,7.0,79.5
Bourgogne-Franche-Comté,2019/03/03,14.0,7.5,22.0,82.0,8.75,59.5
Bourgogne-Franche-Comté,2019/03/04,11.0,9.0,40.5,74.0,8.875,59.5
Bourgogne-Franche-Comté,2019/03/05,11.5,6.5,23.5,78.0,10.0,38.5
Bourgogne-Franche-Comté,2019/03/06,15.5,9.5,32.5,61.0,10.0,39.0
Bourgogne-Franche-Comté,2019/03/07,12.0,8.5,29.0,82.5,8.5,71.5
Bourgogne-Franche-Comté,2019/03/08,11.5,7.0,16.0,83.0,8.25,46.5
Bourgogne-Franche-Comté,2019/03/09,9.5,7.0,26.5,86.0,8.3125,86.0
Bourgogne-Franche-Comté,2019/03/10,12.0,11.0,31.0,88.0,8.125,89.5
Bourgogne-Franche-Comté,2019/03/11,6.5,4.5,26.5,81.5,9.5,66.5
Bourgogne-Franche-Comté,2019/03/12,11.5,3.5,20.5,70.0,9.9375,44.0
Bourgogne-Franche-Comté,2019/03/13,8.0,4.5,24.5,84.0,9.625,71.5
Bourgogne-Franche-Comté,2019/03/14,6.0,5.0,30.0,90.5,8.375,97.0
Bourgogne-Franche-Comté,2019/03/15,10.5,9.5,23.0,92.0,7.375,97.5
Bourgogne-Franche-Comté,2019/03/16,13.5,9.0,20.0,85.5,10.0,59.5
Bourgogne-Franche-Comté,2019/03/17,11.0,8.5,29.5,79.0,16.1875,37.5
Bourgogne-Franche-Comté,2019/03/18,8.5,4.0,13.5,85.5,16.5625,71.5
Bourgogne-Franche-Comté,2019/03/19,10.0,4.5,15.0,82.0,10.6875,14.0
Bourgogne-Franche-Comté,2019/03/20,11.5,5.0,18.5,66.0,10.0,7.0
Bourgogne-Franche-Comté,2019/03/21,13.0,5.5,15.0,65.0,10.0,10.0
Bourgogne-Franche-Comté,2019/03/22,16.0,8.0,7.0,71.0,10.0,3.0
Bourgogne-Franche-Comté,2019/03/23,16.5,10.0,11.0,69.0,10.0,4.5
Bourgogne-Franche-Comté,2019/03/24,15.0,10.0,11.5,80.0,9.6875,6.5
Bourgogne-Franche-Comté,2019/03/25,9.0,6.5,19.0,72.0,8.75,44.0
Bourgogne-Franche-Comté,2019/03/26,11.0,4.5,20.0,77.5,8.75,23.0
Bourgogne-Franche-Comté,2019/03/27,12.0,5.5,20.5,72.5,10.0,8.0
Bourgogne-Franche-Comté,2019/03/28,14.0,7.0,19.0,70.5,18.375,12.5
Bourgogne-Franche-Comté,2019/03/29,15.5,8.0,8.5,76.0,19.875,14.5
Bourgogne-Franche-Comté,2019/03/30,16.0,10.0,8.0,67.0,20.0,12.0
Bourgogne-Franche-Comté,2019/03/31,18.0,11.0,11.5,67.0,11.25,13.5
Bretagne,2019/03/01,14.0,7.0,13.0,91.0,8.75,40.0
Bretagne,2019/03/02,14.0,9.0,23.0,90.0,9.75,73.0
Bretagne,2019/03/03,12.0,9.0,40.0,87.0,9.25,100.0
Bretagne,2019/03/04,10.0,8.0,36.0,86.0,7.875,71.0
Bretagne,2019/03/05,13.0,10.0,29.0,82.0,10.0,54.0
Bretagne,2019/03/06,12.0,11.0,31.0,93.0,8.625,90.0
Bretagne,2019/03/07,11.0,8.0,30.0,80.0,9.75,46.0
Bretagne,2019/03/08,12.0,6.0,24.0,87.0,7.375,51.0
Bretagne,2019/03/09,14.0,10.0,16.0,94.0,8.375,96.0
Bretagne,2019/03/10,12.0,9.0,30.0,80.0,9.0,80.0
Bretagne,2019/03/11,10.0,7.0,22.0,72.0,10.0,47.0
Bretagne,2019/03/12,11.0,7.0,37.0,86.0,9.375,71.0
Bretagne,2019/03/13,9.0,7.0,31.0,76.0,10.0,61.0
Bretagne,2019/03/14,12.0,9.0,34.0,86.0,6.0,100.0
Bretagne,2019/03/15,12.0,11.0,25.0,89.0,9.0,96.0
Bretagne,2019/03/16,10.0,10.0,35.0,83.0,9.375,92.0
Bretagne,2019/03/17,10.0,6.0,28.0,78.0,13.875,66.0
Bretagne,2019/03/18,11.0,7.0,19.0,85.0,17.75,56.0
Bretagne,2019/03/19,12.0,8.0,7.0,91.0,8.125,87.0
Bretagne,2019/03/20,14.0,8.0,6.0,90.0,6.625,73.0
Bretagne,2019/03/21,14.0,9.0,12.0,84.0,10.0,58.0
Bretagne,2019/03/22,17.0,9.0,7.0,84.0,7.0,5.0
Bretagne,2019/03/23,15.0,9.0,9.0,84.0,10.0,19.0
Bretagne,2019/03/24,12.0,8.0,18.0,84.0,9.875,41.0
