region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2018/12/01,8.0,5.0,13.5,92.5,6.625,66.5
Bourgogne-Franche-Comté,2018/12/02,10.5,8.5,29.0,92.5,8.9375,99.5
Bourgogne-Franche-Comté,2018/12/03,12.5,11.5,26.5,91.5,9.4375,93.5
Bourgogne-Franche-Comté,2018/12/04,11.0,9.0,13.5,92.5,7.875,59.0
Bourgogne-Franche-Comté,2018/12/05,9.5,6.5,5.5,87.5,8.0,83.5
Bourgogne-Franche-Comté,2018/12/06,11.0,9.5,12.0,96.0,6.125,99.5
Bourgogne-Franche-Comté,2018/12/07,10.0,8.0,26.0,87.5,9.8125,81.0
Bourgogne-Franche-Comté,2018/12/08,8.0,6.0,26.0,87.5,9.9375,89.5
Bourgogne-Franche-Comté,2018/12/09,9.5,7.5,30.5,84.0,9.4375,79.5
Bourgogne-Franche-Comté,2018/12/10,6.0,5.0,15.0,91.5,7.8125,84.0
Bourgogne-Franche-Comté,2018/12/11,4.5,3.5,8.5,88.0,7.875,42.5
Bourgogne-Franche-Comté,2018/12/12,3.0,1.0,12.0,77.5,10.0,1.0
Bourgogne-Franche-Comté,2018/12/13,2.5,0.0,15.0,71.5,10.0,1.5
Bourgogne-Franche-Comté,2018/12/14,1.5,-1.0,7.5,74.5,10.0,26.5
Bourgogne-Franche-Comté,2018/12/15,1.5,-2.0,6.5,78.5,9.9375,45.0
Bourgogne-Franche-Comté,2018/12/16,4.5,3.0,9.0,98.0,3.75,90.0
Bourgogne-Franche-Comté,2018/12/17,6.0,3.5,11.0,96.0,4.8125,70.5
Bourgogne-Franche-Comté,2018/12/18,6.0,2.0,10.0,87.0,8.5,26.5
Bourgogne-Franche-Comté,2018/12/19,8.0,6.5,14.0,94.0,8.6875,83.5
Bourgogne-Franche-Comté,2018/12/20,7.5,5.0,20.5,85.0,10.0,60.0
Bourgogne-Franche-Comté,2018/12/21,10.0,7.5,35.5,89.0,8.1875,89.5
Bourgogne-Franche-Comté,2018/12/22,11.0,9.5,21.5,90.0,9.5,80.0
Bourgogne-Franche-Comté,2018/12/23,11.0,8.0,23.5,93.5,6.1875,91.0
Bourgogne-Franche-Comté,2018/12/24,10.5,6.5,14.0,93.0,8.875,64.0
Bourgogne-Franche-Comté,2018/12/25,5.0,2.0,8.0,83.5,10.0,1.0
Bourgogne-Franche-Comté,2018/12/26,2.5,0.0,2.5,56.5,10.0,13.5
Bourgogne-Franche-Comté,2018/12/27,2.5,0.0,4.5,55.0,10.0,41.5
Bourgogne-Franche-Comté,2018/12/28,2.5,0.5,3.5,83.0,8.875,71.0
Bourgogne-Franche-Comté,2018/12/29,1.5,-1.0,7.5,87.0,7.5,39.5
Bourgogne-Franche-Comté,2018/12/30,4.5,1.0,7.0,87.5,9.0,68.5
Bourgogne-Franche-Comté,2018/12/31,4.0,2.5,6.0,96.0,4.75,83.0
Bretagne,2018/12/01,14.0,12.0,33.0,95.0,9.375,94.0
Bretagne,2018/12/02,15.0,14.0,26.0,92.0,9.875,99.0
Bretagne,2018/12/03,15.0,11.0,33.0,92.0,10.0,64.0
Bretagne,2018/12/04,13.0,9.0,12.0,95.0,7.0,63.0
Bretagne,2018/12/05,14.0,11.0,24.0,95.0,10.0,93.0
Bretagne,2018/12/06,14.0,12.0,19.0,92.0,10.0,94.0
Bretagne,2018/12/07,13.0,7.0,38.0,88.0,10.0,62.0
Bretagne,2018/12/08,13.0,9.0,34.0,88.0,10.0,63.0
Bretagne,2018/12/09,12.0,9.0,37.0,82.0,10.0,55.0
Bretagne,2018/12/10,11.0,6.0,14.0,88.0,10.0,39.0
Bretagne,2018/12/11,9.0,5.0,13.0,93.0,10.0,19.0
Bretagne,2018/12/12,6.0,3.0,18.0,82.0,9.375,48.0
Bretagne,2018/12/13,3.0,1.0,25.0,72.0,10.0,67.0
Bretagne,2018/12/14,3.0,-1.0,13.0,80.0,10.0,34.0
Bretagne,2018/12/15,12.0,3.0,31.0,96.0,10.0,85.0
Bretagne,2018/12/16,11.0,6.0,23.0,94.0,10.0,34.0
Bretagne,2018/12/17,11.0,6.0,17.0,93.0,10.0,27.0
Bretagne,2018/12/18,10.0,7.0,32.0,93.0,9.875,75.0
Bretagne,2018/12/19,9.0,7.0,15.0,92.0,9.875,66.0
Bretagne,2018/12/20,12.0,7.0,23.0,90.0,10.0,46.0
Bretagne,2018/12/21,14.0,13.0,31.0,90.0,8.0,93.0
Bretagne,2018/12/22,13.0,10.0,19.0,95.0,7.75,58.0
Bretagne,2018/12/23,13.0,12.0,29.0,93.0,8.875,100.0
Bretagne,2018/12/24,13.0,10.0,8.0,96.0,6.0,72.0
Bretagne,2018/12/25,10.0,5.0,13.0,88.0,9.625,42.0
Bretagne,2018/12/26,6.0,2.0,12.0,71.0,10.0,27.0
Bretagne,2018/12/27,7.0,2.0,7.0,95.0,8.0,29.0
Bretagne,2018/12/28,8.0,3.0,7.0,92.0,10.0,19.0
Bretagne,2018/12/29,9.0,3.0,8.0,94.0,9.0,66.0
Bretagne,2018/12/30,11.0,8.0,9.0,96.0,6.0,82.0
Bretagne,2018/12/31,10.0,8.0,5.0,92.0,8.0,69.0
Centre-Val de Loire,2018/12/01,10.0,7.0,29.0,87.0,6.875,75.0
Centre-Val de Loire,2018/12/02,14.0,11.0,24.0,92.0,9.125,100.0
Centre-Val de Loire,2018/12/03,15.0,14.0,33.0,86.0,9.875,91.0
Centre-Val de Loire,2018/12/04,12.0,10.0,13.0,90.0,10.0,84.0
Centre-Val de Loire,2018/12/05,11.0,8.0,13.0,85.0,8.875,91.0
Centre-Val de Loire,2018/12/06,13.0,12.0,13.0,95.0,9.0,98.0
Centre-Val de Loire,2018/12/07,12.0,11.0,36.0,80.0,9.625,73.0
Centre-Val de Loire,2018/12/08,13.0,8.0,29.0,84.0,9.0,68.0
Centre-Val de Loire,2018/12/09,11.0,9.0,35.0,73.0,10.0,73.0
Centre-Val de Loire,2018/12/10,10.0,6.0,14.0,90.0,9.0,47.0
Centre-Val de Loire,2018/12/11,8.0,5.0,5.0,87.0,10.0,22.0
Centre-Val de Loire,2018/12/12,4.0,1.0,15.0,74.0,10.0,30.0
Centre-Val de Loire,2018/12/13,3.0,0.0,22.0,78.0,10.0,15.0
Centre-Val de Loire,2018/12/14,2.0,-1.0,14.0,74.0,10.0,4.0
Centre-Val de Loire,2018/12/15,3.0,-1.0,20.0,91.0,8.75,65.0
Centre-Val de Loire,2018/12/16,8.0,3.0,10.0,96.0,6.0,59.0
Centre-Val de Loire,2018/12/17,8.0,4.0,13.0,93.0,8.0,43.0
Centre-Val de Loire,2018/12/18,8.0,5.0,19.0,78.0,7.0,55.0
Centre-Val de Loire,2018/12/19,10.0,8.0,23.0,89.0,10.0,89.0
Centre-Val de Loire,2018/12/20,10.0,7.0,21.0,91.0,10.0,67.0
Centre-Val de Loire,2018/12/21,14.0,12.0,39.0,90.0,8.875,100.0
Centre-Val de Loire,2018/12/22,12.0,11.0,20.0,85.0,9.0,68.0
Centre-Val de Loire,2018/12/23,13.0,12.0,27.0,92.0,7.25,100.0
Centre-Val de Loire,2018/12/24,12.0,8.0,13.0,85.0,9.0,79.0
Centre-Val de Loire,2018/12/25,6.0,2.0,10.0,86.0,9.625,8.0
Centre-Val de Loire,2018/12/26,5.0,1.0,9.0,57.0,10.0,28.0
Centre-Val de Loire,2018/12/27,3.0,1.0,8.0,69.0,10.0,41.0
Centre-Val de Loire,2018/12/28,3.0,-1.0,5.0,62.0,10.0,15.0
Centre-Val de Loire,2018/12/29,5.0,0.0,4.0,77.0,10.0,43.0
Centre-Val de Loire,2018/12/30,7.0,4.0,4.0,97.0,3.75,75.0
Centre-Val de Loire,2018/12/31,8.0,7.0,5.0,95.0,5.0,77.0
Corse,2018/12/01,13.0,12.0,8.0,78.0,9.375,42.0
Corse,2018/12/02,12.0,11.0,9.0,73.0,10.0,52.0
Corse,2018/12/03,14.0,13.0,11.0,89.0,10.0,75.0
Corse,2018/12/04,15.0,14.0,13.0,74.0,10.0,18.0
Corse,2018/12/05,16.0,14.0,10.0,77.0,10.0,24.0
Corse,2018/12/06,13.0,10.0,10.0,78.0,10.0,13.0
Corse,2018/12/07,13.0,12.0,10.0,79.0,10.0,28.0
Corse,2018/12/08,12.0,11.0,33.0,61.0,10.0,13.0
Corse,2018/12/09,14.0,12.0,37.0,77.0,10.0,27.0
Corse,2018/12/10,13.0,12.0,23.0,68.0,10.0,3.0
Corse,2018/12/11,12.0,10.0,12.0,56.0,10.0,11.0
Corse,2018/12/12,10.0,9.0,7.0,75.0,9.0,35.0
Corse,2018/12/13,10.0,8.0,12.0,84.0,8.875,72.0
Corse,2018/12/14,9.0,8.0,11.0,80.0,9.75,46.0
Corse,2018/12/15,9.0,7.0,7.0,67.0,10.0,6.0
Corse,2018/12/16,12.0,9.0,19.0,91.0,9.875,84.0
Corse,2018/12/17,10.0,9.0,22.0,83.0,9.75,39.0
Corse,2018/12/18,11.0,9.0,8.0,70.0,10.0,13.0
Corse,2018/12/19,11.0,10.0,11.0,64.0,9.875,24.0
Corse,2018/12/20,10.0,9.0,9.0,66.0,10.0,39.0
Corse,2018/12/21,13.0,10.0,5.0,76.0,10.0,30.0
Corse,2018/12/22,12.0,11.0,10.0,89.0,10.0,65.0
Corse,2018/12/23,14.0,12.0,10.0,78.0,10.0,27.0
Corse,2018/12/24,14.0,12.0,11.0,89.0,10.0,36.0
Corse,2018/12/25,13.0,11.0,11.0,52.0,10.0,2.0
Corse,2018/12/26,11.0,10.0,6.0,66.0,10.0,11.0
Corse,2018/12/27,12.0,10.0,6.0,75.0,10.0,22.0
Corse,2018/12/28,12.0,10.0,5.0,77.0,10.0,28.0
Corse,2018/12/29,11.0,10.0,7.0,81.0,10.0,45.0
Corse,2018/12/30,12.0,10.0,6.0,78.0,10.0,10.0
Corse,2018/12/31,12.0,10.0,12.0,62.0,10.0,10.0
Grand Est,2018/12/01,8.0,6.0,16.0,90.5,8.125,69.5
Grand Est,2018/12/02,11.5,10.0,24.5,89.5,8.4375,89.0
Grand Est,2018/12/03,13.0,12.0,27.0,87.5,8.5625,89.0
Grand Est,2018/12/04,10.0,7.5,12.0,89.0,9.625,60.5
Grand Est,2018/12/05,8.0,5.5,7.0,86.0,10.0,71.5
Grand Est,2018/12/06,11.5,9.0,13.0,93.0,9.25,90.0
Grand Est,2018/12/07,11.0,8.5,27.0,84.0,9.3125,88.0
Grand Est,2018/12/08,9.0,6.5,33.5,80.0,8.75,84.5
Grand Est,2018/12/09,10.0,7.5,35.5,81.5,8.625,83.5
Grand Est,2018/12/10,6.5,5.0,19.5,87.0,8.9375,59.0
Grand Est,2018/12/11,5.0,2.0,8.0,87.5,8.4375,47.0
Grand Est,2018/12/12,3.0,1.0,10.0,84.5,10.0,21.5
Grand Est,2018/12/13,1.5,0.0,21.5,78.0,10.0,38.5
Grand Est,2018/12/14,1.0,-1.0,15.0,71.5,10.0,21.0
Grand Est,2018/12/15,0.5,-2.5,9.0,72.0,10.0,21.0
Grand Est,2018/12/16,3.0,1.5,10.0,96.0,5.25,86.0
Grand Est,2018/12/17,3.5,2.0,11.5,96.0,7.1875,76.5
Grand Est,2018/12/18,5.0,1.0,9.5,92.5,8.0,37.0
Grand Est,2018/12/19,7.0,5.5,12.0,92.5,9.4375,83.0
Grand Est,2018/12/20,7.0,5.5,18.5,87.0,9.25,80.0
Grand Est,2018/12/21,12.0,8.5,39.0,83.5,9.375,94.0
Grand Est,2018/12/22,11.5,9.5,28.5,81.0,9.9375,78.5
Grand Est,2018/12/23,11.5,8.0,24.5,92.5,8.0625,94.0
Grand Est,2018/12/24,12.0,6.5,12.5,82.0,9.4375,63.5
Grand Est,2018/12/25,3.0,1.0,8.0,82.5,10.0,5.5
Grand Est,2018/12/26,1.5,0.5,4.0,59.5,10.0,12.5
Grand Est,2018/12/27,2.0,1.0,4.0,46.0,10.0,51.5
Grand Est,2018/12/28,1.0,-0.5,7.0,72.5,10.0,43.0
Grand Est,2018/12/29,2.0,0.0,7.0,81.5,8.5,54.0
Grand Est,2018/12/30,4.5,2.5,9.5,94.5,6.8125,95.0
Grand Est,2018/12/31,5.5,4.0,5.0,95.5,3.75,84.0
Hauts-de-France,2018/12/01,10.5,6.0,33.5,90.0,9.3125,71.5
Hauts-de-France,2018/12/02,14.0,12.0,26.5,91.0,9.0,100.0
Hauts-de-France,2018/12/03,14.0,12.0,32.0,86.0,9.875,90.5
Hauts-de-France,2018/12/04,9.0,6.0,8.0,82.0,10.0,56.5
Hauts-de-France,2018/12/05,10.0,8.0,22.5,91.5,8.8125,97.0
Hauts-de-France,2018/12/06,12.5,11.0,22.0,94.5,7.0,95.5
Hauts-de-France,2018/12/07,11.0,8.5,37.5,83.0,9.125,77.0
Hauts-de-France,2018/12/08,11.0,10.0,38.5,83.0,9.3125,79.5
Hauts-de-France,2018/12/09,10.0,8.0,39.0,79.5,9.6875,68.0
Hauts-de-France,2018/12/10,9.0,6.0,16.5,91.0,10.0,44.5
Hauts-de-France,2018/12/11,7.0,3.5,7.0,88.0,10.0,52.0
Hauts-de-France,2018/12/12,4.0,0.5,13.5,85.0,10.0,6.5
Hauts-de-France,2018/12/13,3.0,-0.5,22.0,82.0,10.0,7.0
Hauts-de-France,2018/12/14,1.5,-1.5,13.0,81.0,10.0,6.5
Hauts-de-France,2018/12/15,1.0,-1.0,36.0,81.0,9.625,51.0
Hauts-de-France,2018/12/16,4.0,2.0,19.0,97.5,10.0,83.0
Hauts-de-France,2018/12/17,8.0,4.0,16.0,94.0,9.9375,44.5
Hauts-de-France,2018/12/18,8.0,5.0,28.5,91.5,10.0,70.5
Hauts-de-France,2018/12/19,8.5,6.5,28.0,91.0,8.9375,89.5
Hauts-de-France,2018/12/20,8.5,6.0,27.5,87.5,9.5,90.0
Hauts-de-France,2018/12/21,13.0,11.0,40.0,88.5,9.6875,93.5
Hauts-de-France,2018/12/22,12.0,9.0,26.0,89.0,9.9375,71.5
Hauts-de-France,2018/12/23,13.0,8.0,30.5,95.0,7.25,96.5
Hauts-de-France,2018/12/24,9.0,5.5,8.5,89.0,9.875,44.0
Hauts-de-France,2018/12/25,5.0,1.5,9.5,89.5,9.8125,2.5
Hauts-de-France,2018/12/26,4.0,1.0,10.0,65.5,10.0,38.5
Hauts-de-France,2018/12/27,3.0,0.5,9.5,58.0,10.0,64.0
Hauts-de-France,2018/12/28,4.5,1.0,6.0,86.0,10.0,49.0
Hauts-de-France,2018/12/29,9.0,4.0,22.0,95.0,8.0,88.5
Hauts-de-France,2018/12/30,8.5,5.5,12.5,96.5,3.375,74.5
Hauts-de-France,2018/12/31,9.0,7.0,6.5,93.5,7.0,90.5
Normandie,2018/12/01,14.0,11.0,44.0,91.0,8.75,87.0
Normandie,2018/12/02,15.0,14.0,32.0,91.0,9.75,94.0
Normandie,2018/12/03,14.0,13.0,39.0,86.0,10.0,81.0
Normandie,2018/12/04,11.0,9.0,10.0,78.0,10.0,85.0
Normandie,2018/12/05,13.0,11.0,28.0,88.0,10.0,84.0
Normandie,2018/12/06,13.0,12.0,23.0,94.0,10.0,96.0
Normandie,2018/12/07,13.0,10.0,44.0,85.0,9.0,70.0
Normandie,2018/12/08,12.0,10.0,42.0,86.0,10.0,98.0
Normandie,2018/12/09,12.0,11.0,49.0,74.0,9.875,71.0
Normandie,2018/12/10,10.0,8.0,23.0,82.0,9.875,59.0
Normandie,2018/12/11,9.0,6.0,12.0,86.0,10.0,22.0
Normandie,2018/12/12,6.0,4.0,23.0,75.0,10.0,40.0
