region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2020/11/01,15.0,12.5,13.5,93.0,8.375,79.0
Bourgogne-Franche-Comté,2020/11/02,17.0,14.0,13.5,88.5,9.0,77.5
Bourgogne-Franche-Comté,2020/11/03,13.0,10.5,10.0,96.0,8.25,77.5
Bourgogne-Franche-Comté,2020/11/04,9.0,4.0,18.0,92.5,9.0,60.5
Bourgogne-Franche-Comté,2020/11/05,11.0,3.5,19.5,89.0,10.0,11.5
Bourgogne-Franche-Comté,2020/11/06,13.0,4.0,5.5,96.0,6.8125,24.5
Bourgogne-Franche-Comté,2020/11/07,14.0,7.0,7.0,85.5,10.0,23.0
Bourgogne-Franche-Comté,2020/11/08,15.0,10.5,8.5,85.5,9.875,72.5
Bourgogne-Franche-Comté,2020/11/09,15.5,9.5,8.0,92.0,8.9375,41.5
Bourgogne-Franche-Comté,2020/11/10,14.5,9.0,3.0,91.0,8.625,46.0
Bourgogne-Franche-Comté,2020/11/11,13.0,7.0,3.5,95.5,6.6875,45.5
Bourgogne-Franche-Comté,2020/11/12,12.0,8.5,13.5,92.0,8.5625,66.0
Bourgogne-Franche-Comté,2020/11/13,13.5,7.5,12.5,91.0,10.0,55.5
Bourgogne-Franche-Comté,2020/11/14,15.0,8.0,11.5,93.0,8.9375,30.5
Bourgogne-Franche-Comté,2020/11/15,16.0,10.5,27.0,88.5,9.6875,41.0
Bourgogne-Franche-Comté,2020/11/16,10.5,8.0,17.0,88.0,8.9375,64.5
Bourgogne-Franche-Comté,2020/11/17,10.5,6.0,4.0,91.5,8.8125,27.0
Bourgogne-Franche-Comté,2020/11/18,12.5,5.0,8.0,89.0,9.0,8.0
Bourgogne-Franche-Comté,2020/11/19,10.0,8.0,18.0,91.5,8.8125,76.0
Bourgogne-Franche-Comté,2020/11/20,6.5,3.0,16.5,91.5,8.9375,43.0
Bourgogne-Franche-Comté,2020/11/21,6.0,-0.5,11.0,90.0,10.0,6.0
Bourgogne-Franche-Comté,2020/11/22,6.0,0.5,4.0,77.5,10.0,28.5
Bourgogne-Franche-Comté,2020/11/23,6.5,1.0,4.0,75.0,10.0,38.0
Bourgogne-Franche-Comté,2020/11/24,6.5,0.5,5.0,92.5,10.0,9.0
Bourgogne-Franche-Comté,2020/11/25,9.5,3.0,11.0,86.5,9.0,31.5
Bourgogne-Franche-Comté,2020/11/26,10.0,3.5,7.0,80.5,10.0,15.0
