region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2019/02/01,5.5,4.5,7.5,96.0,5.5,95.5
Bourgogne-Franche-Comté,2019/02/02,5.0,3.0,13.5,92.0,6.5,93.5
Bourgogne-Franche-Comté,2019/02/03,2.5,1.0,24.0,89.0,4.125,85.5
Bourgogne-Franche-Comté,2019/02/04,5.0,-0.5,7.0,82.5,9.3125,43.5
Bourgogne-Franche-Comté,2019/02/05,6.0,1.0,4.5,71.5,12.5,26.0
Bourgogne-Franche-Comté,2019/02/06,7.5,2.0,6.5,66.0,10.0,13.0
Bourgogne-Franche-Comté,2019/02/07,8.0,5.0,21.0,89.0,9.0,85.0
Bourgogne-Franche-Comté,2019/02/08,9.5,5.0,19.0,86.5,10.0,71.0
Bourgogne-Franche-Comté,2019/02/09,11.5,8.5,29.5,70.5,15.6875,65.5
Bourgogne-Franche-Comté,2019/02/10,10.0,8.5,40.5,77.5,11.5,91.5
Bourgogne-Franche-Comté,2019/02/11,5.5,2.5,16.5,88.0,10.5,82.5
Bourgogne-Franche-Comté,2019/02/12,7.0,2.5,9.0,86.0,11.125,27.5
Bourgogne-Franche-Comté,2019/02/13,9.5,3.0,10.0,67.0,12.5,4.0
Bourgogne-Franche-Comté,2019/02/14,11.0,4.5,5.5,64.5,13.75,5.5
Bourgogne-Franche-Comté,2019/02/15,13.5,6.0,4.5,68.0,12.875,2.0
Bourgogne-Franche-Comté,2019/02/16,14.0,6.5,7.5,67.5,14.625,4.5
Bourgogne-Franche-Comté,2019/02/17,14.5,7.0,13.5,67.0,15.0,5.5
Bourgogne-Franche-Comté,2019/02/18,13.0,7.0,16.5,78.0,11.625,33.0
Bourgogne-Franche-Comté,2019/02/19,12.0,7.5,10.0,82.5,11.25,53.0
Bourgogne-Franche-Comté,2019/02/20,13.0,7.5,5.5,87.5,9.5,24.5
Bourgogne-Franche-Comté,2019/02/21,15.0,8.0,5.0,76.5,10.0,5.5
Bourgogne-Franche-Comté,2019/02/22,14.0,8.5,17.0,84.0,10.0,11.0
Bourgogne-Franche-Comté,2019/02/23,13.0,7.0,22.0,71.0,18.375,2.0
Bourgogne-Franche-Comté,2019/02/24,12.5,5.0,8.0,62.0,11.25,1.5
Bourgogne-Franche-Comté,2019/02/25,13.5,6.5,7.0,64.5,10.0,5.0
Bourgogne-Franche-Comté,2019/02/26,15.5,8.5,7.0,76.5,10.0,2.0
Bourgogne-Franche-Comté,2019/02/27,17.5,9.5,6.5,67.0,10.0,0.0
Bourgogne-Franche-Comté,2019/02/28,14.0,10.0,20.5,76.0,10.0,26.5
Bretagne,2019/02/01,9.0,5.0,12.0,96.0,9.375,92.0
Bretagne,2019/02/02,6.0,3.0,31.0,81.0,9.5,63.0
Bretagne,2019/02/03,8.0,2.0,9.0,85.0,10.0,22.0
Bretagne,2019/02/04,7.0,5.0,31.0,94.0,8.5,95.0
Bretagne,2019/02/05,7.0,3.0,15.0,97.0,8.625,96.0
Bretagne,2019/02/06,11.0,10.0,25.0,97.0,7.125,99.0
Bretagne,2019/02/07,10.0,8.0,25.0,88.0,9.875,68.0
Bretagne,2019/02/08,11.0,9.0,35.0,86.0,9.375,97.0
Bretagne,2019/02/09,12.0,9.0,31.0,84.0,15.0,70.0
Bretagne,2019/02/10,11.0,7.0,37.0,83.0,10.625,71.0
Bretagne,2019/02/11,10.0,6.0,23.0,84.0,13.625,33.0
Bretagne,2019/02/12,11.0,4.0,8.0,89.0,12.5,22.0
Bretagne,2019/02/13,10.0,3.0,15.0,86.0,12.5,8.0
Bretagne,2019/02/14,11.0,4.0,17.0,84.0,13.75,9.0
Bretagne,2019/02/15,13.0,6.0,14.0,88.0,12.875,2.0
Bretagne,2019/02/16,13.0,6.0,14.0,87.0,14.25,36.0
Bretagne,2019/02/17,15.0,7.0,22.0,86.0,13.625,27.0
Bretagne,2019/02/18,10.0,6.0,11.0,91.0,10.75,59.0
Bretagne,2019/02/19,11.0,5.0,10.0,91.0,9.25,50.0
Bretagne,2019/02/20,12.0,5.0,13.0,94.0,7.0,54.0
Bretagne,2019/02/21,14.0,6.0,9.0,90.0,7.0,9.0
Bretagne,2019/02/22,15.0,6.0,14.0,86.0,10.0,0.0
Bretagne,2019/02/23,17.0,8.0,9.0,89.0,18.0,13.0
Bretagne,2019/02/24,14.0,7.0,13.0,72.0,11.25,14.0
Bretagne,2019/02/25,14.0,6.0,13.0,77.0,10.0,1.0
