region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2020/03/01,10.0,6.5,31.0,82.0,8.0,86.0
Bourgogne-Franche-Comté,2020/03/02,6.0,3.0,18.0,95.0,8.25,81.0
Bourgogne-Franche-Comté,2020/03/03,6.5,2.5,14.5,90.0,8.875,66.5
Bourgogne-Franche-Comté,2020/03/04,7.5,3.0,11.5,90.0,8.0,58.0
Bourgogne-Franche-Comté,2020/03/05,9.5,7.0,34.5,95.5,7.6875,99.5
Bourgogne-Franche-Comté,2020/03/06,6.5,4.5,22.5,88.0,8.875,89.5
Bourgogne-Franche-Comté,2020/03/07,7.5,4.0,8.5,83.5,9.0,47.0
Bourgogne-Franche-Comté,2020/03/08,10.5,4.5,16.5,84.0,9.625,57.5
Bourgogne-Franche-Comté,2020/03/09,8.5,6.0,15.5,88.5,9.1875,79.0
Bourgogne-Franche-Comté,2020/03/10,7.0,5.0,24.5,96.0,7.9375,91.0
Bourgogne-Franche-Comté,2020/03/11,14.0,10.0,18.5,93.5,9.6875,86.5
Bourgogne-Franche-Comté,2020/03/12,14.5,11.5,23.5,85.0,9.8125,72.5
Bourgogne-Franche-Comté,2020/03/13,10.0,6.0,10.0,76.0,10.0,37.0
Bourgogne-Franche-Comté,2020/03/14,10.5,6.0,5.5,76.0,10.0,56.0
Bourgogne-Franche-Comté,2020/03/15,14.5,7.0,19.0,77.5,10.0,16.0
Bourgogne-Franche-Comté,2020/03/16,15.5,9.0,11.5,76.0,10.0,18.5
Bourgogne-Franche-Comté,2020/03/17,16.0,10.5,8.0,84.5,9.9375,42.5
Bourgogne-Franche-Comté,2020/03/18,18.0,11.5,8.0,82.5,9.5,14.0
Bourgogne-Franche-Comté,2020/03/19,18.5,11.5,5.0,84.5,9.0,18.5
Bourgogne-Franche-Comté,2020/03/20,17.0,12.0,5.5,80.0,9.875,40.0
Bourgogne-Franche-Comté,2020/03/21,12.5,9.0,21.0,88.5,9.3125,56.0
Bourgogne-Franche-Comté,2020/03/22,11.5,7.5,28.5,76.0,10.0,20.0
Bourgogne-Franche-Comté,2020/03/23,9.5,3.5,25.0,52.0,10.0,0.0
Bourgogne-Franche-Comté,2020/03/24,9.0,2.5,27.5,50.0,10.0,0.5
Bourgogne-Franche-Comté,2020/03/25,8.5,2.5,22.0,53.0,10.0,4.5
Bourgogne-Franche-Comté,2020/03/26,9.0,2.5,14.5,63.0,10.0,7.5
Bourgogne-Franche-Comté,2020/03/27,11.5,4.5,9.0,77.0,10.0,15.0
Bourgogne-Franche-Comté,2020/03/28,14.5,7.5,11.0,81.0,9.9375,46.0
Bourgogne-Franche-Comté,2020/03/29,8.0,4.0,22.5,86.5,7.9375,75.0
Bourgogne-Franche-Comté,2020/03/30,7.0,2.5,31.0,68.5,9.3125,37.0
Bourgogne-Franche-Comté,2020/03/31,10.0,3.5,26.5,59.5,10.0,1.0
Bretagne,2020/03/01,9.0,5.0,24.0,95.0,8.75,74.0
Bretagne,2020/03/02,9.0,6.0,32.0,86.0,9.25,71.0
Bretagne,2020/03/03,8.0,5.0,14.0,83.0,10.0,59.0
Bretagne,2020/03/04,12.0,6.0,26.0,95.0,8.125,84.0
Bretagne,2020/03/05,11.0,7.0,41.0,92.0,7.125,99.0
Bretagne,2020/03/06,8.0,5.0,29.0,95.0,8.75,80.0
Bretagne,2020/03/07,12.0,5.0,19.0,90.0,10.0,66.0
Bretagne,2020/03/08,12.0,9.0,32.0,91.0,9.0,78.0
Bretagne,2020/03/09,11.0,7.0,21.0,85.0,9.875,72.0
Bretagne,2020/03/10,14.0,12.0,26.0,93.0,7.625,97.0
Bretagne,2020/03/11,15.0,12.0,28.0,84.0,10.0,80.0
Bretagne,2020/03/12,12.0,8.0,24.0,76.0,10.0,61.0
Bretagne,2020/03/13,10.0,6.0,14.0,80.0,10.0,37.0
Bretagne,2020/03/14,12.0,10.0,19.0,86.0,10.0,78.0
Bretagne,2020/03/15,12.0,9.0,23.0,89.0,10.0,79.0
Bretagne,2020/03/16,11.0,8.0,17.0,86.0,9.875,82.0
Bretagne,2020/03/17,15.0,7.0,6.0,76.0,10.0,24.0
Bretagne,2020/03/18,14.0,9.0,9.0,86.0,10.0,55.0
Bretagne,2020/03/19,18.0,11.0,12.0,90.0,8.75,52.0
Bretagne,2020/03/20,18.0,11.0,20.0,93.0,6.75,54.0
Bretagne,2020/03/21,12.0,8.0,24.0,89.0,10.0,70.0
Bretagne,2020/03/22,9.0,5.0,22.0,81.0,8.375,65.0
Bretagne,2020/03/23,13.0,5.0,17.0,82.0,9.625,22.0
Bretagne,2020/03/24,13.0,5.0,13.0,73.0,10.0,1.0
Bretagne,2020/03/25,12.0,4.0,17.0,69.0,10.0,2.0
Bretagne,2020/03/26,11.0,4.0,23.0,67.0,10.0,11.0
Bretagne,2020/03/27,12.0,5.0,17.0,72.0,10.0,10.0
Bretagne,2020/03/28,13.0,6.0,22.0,84.0,7.0,57.0
Bretagne,2020/03/29,8.0,5.0,39.0,68.0,9.875,58.0
Bretagne,2020/03/30,8.0,2.0,35.0,65.0,10.0,5.0
Bretagne,2020/03/31,11.0,5.0,29.0,74.0,10.0,2.0
