region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2019/08/01,26.0,19.0,11.5,60.5,10.0,15.0
Bourgogne-Franche-Comté,2019/08/02,26.0,21.5,11.0,62.5,9.9375,41.0
Bourgogne-Franche-Comté,2019/08/03,26.0,20.5,9.0,64.5,10.0,16.0
Bourgogne-Franche-Comté,2019/08/04,29.5,22.0,6.0,61.0,10.0,15.0
Bourgogne-Franche-Comté,2019/08/05,29.0,22.5,13.5,61.0,9.875,37.5
Bourgogne-Franche-Comté,2019/08/06,28.5,22.5,11.5,77.5,8.875,63.0
Bourgogne-Franche-Comté,2019/08/07,21.0,18.5,12.5,96.0,7.5625,84.5
Bourgogne-Franche-Comté,2019/08/08,27.0,21.0,7.5,74.0,8.75,25.0
Bourgogne-Franche-Comté,2019/08/09,31.5,25.0,20.0,64.0,9.8125,39.5
Bourgogne-Franche-Comté,2019/08/10,25.0,19.0,17.5,80.5,9.625,43.0
Bourgogne-Franche-Comté,2019/08/11,21.5,16.0,17.0,81.0,8.625,50.0
Bourgogne-Franche-Comté,2019/08/12,21.5,16.5,8.5,83.0,8.125,50.5
Bourgogne-Franche-Comté,2019/08/13,20.5,15.5,10.0,75.5,8.9375,41.5
Bourgogne-Franche-Comté,2019/08/14,23.0,18.0,5.5,56.5,10.0,13.0
Bourgogne-Franche-Comté,2019/08/15,22.5,18.0,20.0,72.0,10.0,49.0
Bourgogne-Franche-Comté,2019/08/16,24.0,18.5,6.5,72.5,9.5,34.5
Bourgogne-Franche-Comté,2019/08/17,22.0,21.0,13.5,65.0,10.0,38.5
Bourgogne-Franche-Comté,2019/08/18,28.5,23.5,19.5,61.5,9.625,33.5
Bourgogne-Franche-Comté,2019/08/19,22.0,18.5,11.0,80.0,9.4375,52.5
Bourgogne-Franche-Comté,2019/08/20,17.0,16.0,8.0,79.5,8.4375,50.0
Bourgogne-Franche-Comté,2019/08/21,23.5,16.5,22.0,70.0,8.3125,22.5
Bourgogne-Franche-Comté,2019/08/22,25.5,17.5,13.5,69.0,9.0,3.0
Bourgogne-Franche-Comté,2019/08/23,26.5,19.0,15.5,72.0,9.0,1.5
Bourgogne-Franche-Comté,2019/08/24,29.0,20.0,4.5,72.0,9.5,5.0
Bourgogne-Franche-Comté,2019/08/25,30.0,22.0,4.0,67.0,10.0,17.5
Bourgogne-Franche-Comté,2019/08/26,29.5,22.5,6.0,62.5,10.0,1.0
Bourgogne-Franche-Comté,2019/08/27,30.0,22.5,10.5,61.0,9.8125,25.0
