region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2018/05/01,12.5,9.5,5.0,66.5,7.25,38.5
Bourgogne-Franche-Comté,2018/05/02,14.5,12.0,8.5,64.5,10.0,40.5
Bourgogne-Franche-Comté,2018/05/03,15.5,12.0,20.5,80.5,9.5,69.5
Bourgogne-Franche-Comté,2018/05/04,19.5,15.5,22.0,72.5,10.0,51.0
Bourgogne-Franche-Comté,2018/05/05,22.0,17.5,17.0,71.5,9.5,21.5
Bourgogne-Franche-Comté,2018/05/06,24.0,20.0,13.0,73.0,9.0,9.0
Bourgogne-Franche-Comté,2018/05/07,23.5,20.5,11.5,65.0,9.5,5.0
Bourgogne-Franche-Comté,2018/05/08,23.5,19.0,8.0,75.5,9.375,17.0
Bourgogne-Franche-Comté,2018/05/09,20.5,17.5,11.5,80.0,8.0,22.5
Bourgogne-Franche-Comté,2018/05/10,14.5,12.0,13.5,93.0,7.0625,68.5
Bourgogne-Franche-Comté,2018/05/11,20.0,15.5,8.5,67.5,8.0,10.5
Bourgogne-Franche-Comté,2018/05/12,22.5,19.0,8.5,72.5,9.9375,26.0
Bourgogne-Franche-Comté,2018/05/13,10.0,8.0,14.0,96.5,7.6875,100.0
Bourgogne-Franche-Comté,2018/05/14,12.5,9.5,10.0,95.5,3.75,98.0
Bourgogne-Franche-Comté,2018/05/15,15.5,13.5,15.5,91.5,6.5625,78.0
Bourgogne-Franche-Comté,2018/05/16,16.0,13.0,11.5,94.0,5.5,63.5
Bourgogne-Franche-Comté,2018/05/17,16.0,14.5,17.0,86.0,7.375,41.0
Bourgogne-Franche-Comté,2018/05/18,19.0,17.0,17.5,68.0,7.375,13.0
Bourgogne-Franche-Comté,2018/05/19,19.5,16.5,13.0,70.0,9.4375,17.5
Bourgogne-Franche-Comté,2018/05/20,20.0,17.0,15.0,72.5,6.9375,7.0
Bourgogne-Franche-Comté,2018/05/21,21.5,18.5,4.5,71.0,7.6875,26.0
Bourgogne-Franche-Comté,2018/05/22,20.5,18.5,8.5,80.5,9.25,44.5
Bourgogne-Franche-Comté,2018/05/23,18.5,15.0,6.0,81.0,8.8125,51.0
Bourgogne-Franche-Comté,2018/05/24,22.0,19.0,8.0,69.5,9.0,15.0
