region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2018/11/01,11.5,8.0,18.5,92.5,9.1875,64.0
Bourgogne-Franche-Comté,2018/11/02,11.5,9.0,8.0,84.0,6.375,46.5
Bourgogne-Franche-Comté,2018/11/03,12.0,8.0,13.5,82.0,7.625,39.0
Bourgogne-Franche-Comté,2018/11/04,12.0,9.0,5.5,81.0,8.0,29.5
Bourgogne-Franche-Comté,2018/11/05,15.0,10.5,6.0,75.5,10.0,23.0
Bourgogne-Franche-Comté,2018/11/06,13.0,10.5,20.5,77.5,9.125,50.0
Bourgogne-Franche-Comté,2018/11/07,12.0,9.0,23.5,89.0,8.625,59.5
Bourgogne-Franche-Comté,2018/11/08,11.5,8.0,8.5,88.5,7.375,61.0
Bourgogne-Franche-Comté,2018/11/09,14.0,11.0,12.5,77.5,9.4375,58.0
Bourgogne-Franche-Comté,2018/11/10,12.5,11.5,24.0,90.0,8.8125,74.0
Bourgogne-Franche-Comté,2018/11/11,16.5,12.5,25.0,84.0,9.5625,33.0
Bourgogne-Franche-Comté,2018/11/12,19.5,15.0,28.5,70.5,9.9375,24.0
Bourgogne-Franche-Comté,2018/11/13,13.0,9.0,9.5,91.0,9.375,42.5
Bourgogne-Franche-Comté,2018/11/14,12.0,8.0,4.0,82.0,10.0,8.5
Bourgogne-Franche-Comté,2018/11/15,12.0,9.0,5.0,83.0,9.5,23.0
Bourgogne-Franche-Comté,2018/11/16,9.5,7.5,8.5,71.5,9.5,7.5
Bourgogne-Franche-Comté,2018/11/17,7.0,3.5,13.5,67.0,10.0,0.5
Bourgogne-Franche-Comté,2018/11/18,5.5,2.5,10.5,68.0,10.0,0.5
Bourgogne-Franche-Comté,2018/11/19,4.0,1.0,20.5,61.0,9.6875,47.5
Bourgogne-Franche-Comté,2018/11/20,4.5,1.5,10.0,81.5,7.5,78.5
Bourgogne-Franche-Comté,2018/11/21,5.0,2.5,6.0,88.0,8.875,63.5
Bourgogne-Franche-Comté,2018/11/22,7.0,3.5,4.0,83.5,9.4375,22.5
Bourgogne-Franche-Comté,2018/11/23,8.0,5.0,6.5,80.0,7.9375,61.0
Bourgogne-Franche-Comté,2018/11/24,9.5,6.0,13.5,89.5,8.375,43.5
Bourgogne-Franche-Comté,2018/11/25,8.0,5.5,8.0,89.0,8.375,70.0
Bourgogne-Franche-Comté,2018/11/26,5.5,4.5,12.0,91.0,6.375,92.0
Bourgogne-Franche-Comté,2018/11/27,6.0,4.0,5.0,92.5,6.8125,82.5
Bourgogne-Franche-Comté,2018/11/28,6.5,4.0,10.5,87.0,8.4375,78.5
Bourgogne-Franche-Comté,2018/11/29,10.5,6.5,17.5,77.0,9.0,59.5
Bourgogne-Franche-Comté,2018/11/30,8.0,6.5,15.0,96.0,6.625,82.5
Bretagne,2018/11/01,13.0,9.0,17.0,83.0,6.75,70.0
Bretagne,2018/11/02,13.0,8.0,6.0,76.0,10.0,31.0
Bretagne,2018/11/03,11.0,6.0,17.0,64.0,10.0,11.0
Bretagne,2018/11/04,13.0,7.0,17.0,80.0,10.0,36.0
Bretagne,2018/11/05,15.0,11.0,18.0,91.0,10.0,60.0
Bretagne,2018/11/06,16.0,12.0,28.0,87.0,9.0,63.0
Bretagne,2018/11/07,14.0,9.0,36.0,82.0,9.875,49.0
Bretagne,2018/11/08,13.0,9.0,29.0,79.0,10.0,32.0
Bretagne,2018/11/09,14.0,11.0,38.0,81.0,10.0,61.0
Bretagne,2018/11/10,15.0,11.0,28.0,87.0,9.875,72.0
Bretagne,2018/11/11,13.0,10.0,21.0,93.0,8.875,62.0
Bretagne,2018/11/12,14.0,10.0,22.0,94.0,8.0,66.0
Bretagne,2018/11/13,14.0,9.0,14.0,89.0,9.0,21.0
Bretagne,2018/11/14,15.0,9.0,17.0,94.0,7.0,27.0
Bretagne,2018/11/15,16.0,11.0,19.0,93.0,7.0,29.0
Bretagne,2018/11/16,15.0,10.0,15.0,92.0,7.0,23.0
Bretagne,2018/11/17,10.0,5.0,17.0,85.0,9.0,7.0
Bretagne,2018/11/18,8.0,4.0,22.0,74.0,10.0,1.0
Bretagne,2018/11/19,6.0,2.0,24.0,77.0,10.0,11.0
Bretagne,2018/11/20,5.0,1.0,12.0,83.0,9.0,52.0
Bretagne,2018/11/21,6.0,1.0,19.0,84.0,10.0,25.0
Bretagne,2018/11/22,8.0,3.0,18.0,95.0,9.875,36.0
Bretagne,2018/11/23,8.0,6.0,18.0,98.0,7.0,61.0
Bretagne,2018/11/24,10.0,6.0,12.0,92.0,7.0,38.0
Bretagne,2018/11/25,9.0,6.0,21.0,94.0,7.25,84.0
Bretagne,2018/11/26,9.0,5.0,13.0,93.0,7.0,63.0
Bretagne,2018/11/27,12.0,8.0,32.0,94.0,9.625,84.0
Bretagne,2018/11/28,13.0,12.0,33.0,82.0,9.875,99.0
Bretagne,2018/11/29,14.0,10.0,36.0,87.0,10.0,69.0
Bretagne,2018/11/30,12.0,8.0,16.0,89.0,10.0,18.0
Centre-Val de Loire,2018/11/01,12.0,10.0,17.0,90.0,9.875,67.0
Centre-Val de Loire,2018/11/02,12.0,8.0,13.0,81.0,8.0,27.0
Centre-Val de Loire,2018/11/03,11.0,6.0,9.0,68.0,10.0,10.0
Centre-Val de Loire,2018/11/04,14.0,8.0,9.0,81.0,9.0,32.0
Centre-Val de Loire,2018/11/05,16.0,13.0,14.0,71.0,10.0,58.0
Centre-Val de Loire,2018/11/06,15.0,13.0,25.0,68.0,10.0,51.0
Centre-Val de Loire,2018/11/07,12.0,10.0,27.0,84.0,8.625,71.0
Centre-Val de Loire,2018/11/08,12.0,8.0,16.0,83.0,8.0,34.0
Centre-Val de Loire,2018/11/09,14.0,9.0,16.0,79.0,10.0,25.0
Centre-Val de Loire,2018/11/10,13.0,11.0,27.0,87.0,8.5,94.0
Centre-Val de Loire,2018/11/11,13.0,11.0,21.0,88.0,8.625,89.0
Centre-Val de Loire,2018/11/12,12.0,10.0,12.0,93.0,5.625,88.0
Centre-Val de Loire,2018/11/13,14.0,10.0,15.0,91.0,9.0,41.0
Centre-Val de Loire,2018/11/14,15.0,9.0,12.0,82.0,10.0,9.0
Centre-Val de Loire,2018/11/15,15.0,10.0,9.0,85.0,7.0,9.0
Centre-Val de Loire,2018/11/16,12.0,10.0,11.0,86.0,8.0,11.0
Centre-Val de Loire,2018/11/17,7.0,3.0,19.0,75.0,10.0,4.0
Centre-Val de Loire,2018/11/18,7.0,3.0,19.0,70.0,10.0,0.0
Centre-Val de Loire,2018/11/19,5.0,1.0,24.0,62.0,9.625,30.0
Centre-Val de Loire,2018/11/20,3.0,1.0,9.0,83.0,9.375,82.0
Centre-Val de Loire,2018/11/21,5.0,1.0,10.0,71.0,10.0,10.0
Centre-Val de Loire,2018/11/22,7.0,3.0,11.0,85.0,8.75,39.0
Centre-Val de Loire,2018/11/23,9.0,6.0,12.0,81.0,9.0,43.0
Centre-Val de Loire,2018/11/24,9.0,7.0,18.0,89.0,9.0,93.0
Centre-Val de Loire,2018/11/25,7.0,6.0,17.0,89.0,9.625,100.0
Centre-Val de Loire,2018/11/26,7.0,6.0,13.0,90.0,9.0,95.0
Centre-Val de Loire,2018/11/27,7.0,4.0,12.0,89.0,5.625,63.0
Centre-Val de Loire,2018/11/28,11.0,9.0,18.0,92.0,8.625,83.0
Centre-Val de Loire,2018/11/29,13.0,10.0,26.0,73.0,10.0,71.0
Centre-Val de Loire,2018/11/30,12.0,9.0,19.0,90.0,9.0,48.0
Corse,2018/11/01,17.0,15.0,4.0,60.0,9.875,26.0
Corse,2018/11/02,17.0,15.0,3.0,78.0,9.875,43.0
Corse,2018/11/03,16.0,15.0,10.0,77.0,8.375,41.0
Corse,2018/11/04,16.0,15.0,14.0,87.0,9.0,60.0
Corse,2018/11/05,16.0,15.0,14.0,86.0,9.75,41.0
Corse,2018/11/06,16.0,13.0,12.0,89.0,9.25,54.0
Corse,2018/11/07,15.0,13.0,6.0,73.0,10.0,18.0
Corse,2018/11/08,15.0,14.0,9.0,81.0,10.0,49.0
Corse,2018/11/09,16.0,15.0,14.0,76.0,10.0,13.0
Corse,2018/11/10,15.0,14.0,6.0,86.0,9.375,54.0
Corse,2018/11/11,16.0,15.0,9.0,78.0,10.0,19.0
Corse,2018/11/12,18.0,16.0,9.0,73.0,10.0,11.0
Corse,2018/11/13,19.0,17.0,5.0,67.0,10.0,45.0
Corse,2018/11/14,17.0,16.0,6.0,76.0,10.0,7.0
Corse,2018/11/15,17.0,15.0,7.0,71.0,10.0,36.0
Corse,2018/11/16,16.0,14.0,8.0,65.0,10.0,17.0
Corse,2018/11/17,13.0,11.0,22.0,63.0,10.0,17.0
Corse,2018/11/18,13.0,11.0,18.0,64.0,10.0,19.0
Corse,2018/11/19,11.0,9.0,13.0,72.0,8.625,69.0
Corse,2018/11/20,11.0,9.0,9.0,83.0,9.25,62.0
Corse,2018/11/21,13.0,12.0,13.0,87.0,8.5,48.0
Corse,2018/11/22,14.0,13.0,6.0,67.0,10.0,23.0
Corse,2018/11/23,16.0,15.0,11.0,68.0,9.875,73.0
Corse,2018/11/24,14.0,12.0,8.0,83.0,9.0,71.0
Corse,2018/11/25,12.0,11.0,17.0,84.0,9.0,65.0
