region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2020/10/01,14.5,10.0,20.5,91.5,8.0625,57.5
Bourgogne-Franche-Comté,2020/10/02,14.0,11.0,13.5,96.0,4.8125,90.5
Bourgogne-Franche-Comté,2020/10/03,13.0,7.5,33.5,96.5,6.8125,93.0
Bourgogne-Franche-Comté,2020/10/04,12.5,8.0,28.5,89.5,9.0,71.5
Bourgogne-Franche-Comté,2020/10/05,11.0,8.0,25.5,89.5,9.1875,88.5
Bourgogne-Franche-Comté,2020/10/06,13.0,10.0,28.0,92.5,6.9375,86.0
Bourgogne-Franche-Comté,2020/10/07,14.0,9.0,18.5,95.5,8.75,76.0
Bourgogne-Franche-Comté,2020/10/08,16.5,8.5,15.0,95.0,6.625,59.0
Bourgogne-Franche-Comté,2020/10/09,17.5,10.0,11.0,94.5,6.5,31.5
Bourgogne-Franche-Comté,2020/10/10,13.0,10.5,11.0,94.5,7.9375,75.5
Bourgogne-Franche-Comté,2020/10/11,8.5,5.0,7.0,92.0,7.5,78.0
Bourgogne-Franche-Comté,2020/10/12,10.5,4.0,8.0,96.5,6.125,65.0
Bourgogne-Franche-Comté,2020/10/13,10.5,3.5,6.5,91.0,8.625,76.0
Bourgogne-Franche-Comté,2020/10/14,11.5,6.5,18.5,96.0,7.25,57.5
Bourgogne-Franche-Comté,2020/10/15,9.0,4.5,16.5,94.0,7.625,83.5
Bourgogne-Franche-Comté,2020/10/16,11.5,7.0,14.5,93.0,7.5,84.5
Bourgogne-Franche-Comté,2020/10/17,11.0,4.5,11.0,96.0,6.375,62.0
Bourgogne-Franche-Comté,2020/10/18,11.0,3.0,9.0,89.5,10.0,41.0
Bourgogne-Franche-Comté,2020/10/19,13.0,3.5,7.5,88.5,10.0,21.5
Bourgogne-Franche-Comté,2020/10/20,16.0,9.0,21.5,80.0,10.0,31.0
Bourgogne-Franche-Comté,2020/10/21,19.0,13.5,29.0,63.0,10.0,25.5
Bourgogne-Franche-Comté,2020/10/22,19.0,13.0,19.5,75.0,10.0,52.5
Bourgogne-Franche-Comté,2020/10/23,15.5,13.0,16.5,96.0,6.875,88.0
Bourgogne-Franche-Comté,2020/10/24,15.5,10.0,14.5,96.0,8.375,53.5
Bourgogne-Franche-Comté,2020/10/25,16.5,9.0,23.5,85.0,9.125,42.0
Bourgogne-Franche-Comté,2020/10/26,11.5,8.5,16.0,95.5,8.25,79.0
Bourgogne-Franche-Comté,2020/10/27,11.0,7.0,19.5,94.0,8.625,74.5
Bourgogne-Franche-Comté,2020/10/28,13.5,10.0,21.0,93.5,8.9375,85.0
Bourgogne-Franche-Comté,2020/10/29,11.5,10.0,18.5,94.0,8.875,96.5
Bourgogne-Franche-Comté,2020/10/30,15.5,10.5,9.0,94.0,9.0,52.5
Bourgogne-Franche-Comté,2020/10/31,16.0,7.5,9.0,95.0,7.8125,32.5
Bretagne,2020/10/01,15.0,11.0,25.0,89.0,9.625,60.0
Bretagne,2020/10/02,14.0,8.0,31.0,88.0,9.375,65.0
Bretagne,2020/10/03,11.0,8.0,18.0,94.0,6.5,71.0
Bretagne,2020/10/04,15.0,8.0,28.0,96.0,8.375,75.0
Bretagne,2020/10/05,14.0,12.0,30.0,89.0,7.875,96.0
Bretagne,2020/10/06,15.0,12.0,27.0,86.0,9.625,81.0
Bretagne,2020/10/07,16.0,11.0,18.0,90.0,10.0,66.0
Bretagne,2020/10/08,18.0,14.0,28.0,85.0,10.0,91.0
Bretagne,2020/10/09,16.0,13.0,17.0,96.0,9.25,73.0
Bretagne,2020/10/10,14.0,8.0,19.0,89.0,9.875,59.0
Bretagne,2020/10/11,14.0,9.0,20.0,91.0,9.75,75.0
Bretagne,2020/10/12,12.0,7.0,18.0,92.0,9.375,60.0
Bretagne,2020/10/13,13.0,9.0,26.0,89.0,8.25,81.0
Bretagne,2020/10/14,13.0,5.0,18.0,92.0,9.875,55.0
Bretagne,2020/10/15,13.0,7.0,21.0,88.0,10.0,51.0
Bretagne,2020/10/16,14.0,6.0,11.0,93.0,10.0,34.0
Bretagne,2020/10/17,14.0,8.0,10.0,78.0,10.0,34.0
Bretagne,2020/10/18,14.0,7.0,7.0,79.0,10.0,29.0
Bretagne,2020/10/19,16.0,7.0,25.0,82.0,10.0,27.0
Bretagne,2020/10/20,17.0,16.0,31.0,84.0,9.0,80.0
Bretagne,2020/10/21,17.0,15.0,30.0,92.0,8.0,80.0
Bretagne,2020/10/22,18.0,11.0,10.0,89.0,8.5,35.0
Bretagne,2020/10/23,17.0,9.0,22.0,84.0,9.75,41.0
Bretagne,2020/10/24,16.0,14.0,40.0,93.0,9.625,96.0
Bretagne,2020/10/25,14.0,10.0,27.0,90.0,9.125,57.0
Bretagne,2020/10/26,14.0,7.0,25.0,91.0,9.875,38.0
Bretagne,2020/10/27,16.0,9.0,27.0,94.0,8.75,74.0
Bretagne,2020/10/28,13.0,9.0,27.0,88.0,10.0,66.0
Bretagne,2020/10/29,16.0,11.0,24.0,92.0,10.0,85.0
Bretagne,2020/10/30,16.0,13.0,21.0,92.0,10.0,75.0
Bretagne,2020/10/31,15.0,10.0,33.0,95.0,9.75,58.0
Centre-Val de Loire,2020/10/01,17.0,13.0,22.0,89.0,9.25,69.0
Centre-Val de Loire,2020/10/02,14.0,12.0,23.0,92.0,8.625,93.0
Centre-Val de Loire,2020/10/03,13.0,8.0,14.0,89.0,9.75,55.0
Centre-Val de Loire,2020/10/04,15.0,8.0,24.0,87.0,8.375,75.0
Centre-Val de Loire,2020/10/05,12.0,11.0,27.0,89.0,7.75,92.0
