region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2019/06/01,25.0,20.0,9.0,74.0,9.0,5.5
Bourgogne-Franche-Comté,2019/06/02,26.5,21.5,10.0,75.5,10.0,8.0
Bourgogne-Franche-Comté,2019/06/03,23.5,21.0,12.0,86.5,9.3125,60.5
Bourgogne-Franche-Comté,2019/06/04,27.5,22.5,18.0,71.0,9.75,25.5
Bourgogne-Franche-Comté,2019/06/05,24.5,19.5,15.5,73.0,9.625,33.5
Bourgogne-Franche-Comté,2019/06/06,17.0,10.5,10.0,89.0,9.5,51.5
Bourgogne-Franche-Comté,2019/06/07,22.0,17.5,28.5,64.0,9.6875,25.0
Bourgogne-Franche-Comté,2019/06/08,19.0,13.5,16.0,68.5,9.9375,22.5
Bourgogne-Franche-Comté,2019/06/09,18.5,16.0,10.5,78.5,17.125,45.0
Bourgogne-Franche-Comté,2019/06/10,16.0,14.5,10.0,96.0,7.6875,84.0
Bourgogne-Franche-Comté,2019/06/11,12.5,11.0,8.5,95.0,8.125,80.5
Bourgogne-Franche-Comté,2019/06/12,19.0,13.5,16.0,79.0,13.0,54.5
Bourgogne-Franche-Comté,2019/06/13,22.5,16.0,10.5,66.0,20.0,6.0
Bourgogne-Franche-Comté,2019/06/14,19.5,17.0,12.0,89.0,19.4375,58.5
Bourgogne-Franche-Comté,2019/06/15,20.0,17.5,14.0,86.0,14.4375,89.0
Bourgogne-Franche-Comté,2019/06/16,21.0,16.0,9.5,80.0,17.125,34.5
Bourgogne-Franche-Comté,2019/06/17,24.5,18.5,15.5,74.5,19.5625,8.5
Bourgogne-Franche-Comté,2019/06/18,26.0,21.0,8.5,77.0,20.0,19.0
Bourgogne-Franche-Comté,2019/06/19,25.0,20.0,15.5,67.0,11.5,38.0
Bourgogne-Franche-Comté,2019/06/20,21.5,18.0,14.5,81.5,8.0,66.5
Bourgogne-Franche-Comté,2019/06/21,21.0,18.0,15.5,83.0,7.5625,65.0
Bourgogne-Franche-Comté,2019/06/22,21.5,16.0,10.0,90.5,8.8125,75.0
Bourgogne-Franche-Comté,2019/06/23,25.5,20.0,10.0,76.5,7.625,18.0
Bourgogne-Franche-Comté,2019/06/24,28.5,24.0,8.0,73.5,10.0,9.0
Bourgogne-Franche-Comté,2019/06/25,30.0,25.0,12.5,66.5,9.9375,22.0
