region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2019/12/01,7.0,6.0,6.0,97.0,6.125,98.0
Bourgogne-Franche-Comté,2019/12/02,5.0,3.0,20.0,89.5,8.125,60.0
Bourgogne-Franche-Comté,2019/12/03,4.0,1.5,20.0,78.5,10.0,4.5
Bourgogne-Franche-Comté,2019/12/04,4.5,0.5,4.0,77.0,10.0,20.0
Bourgogne-Franche-Comté,2019/12/05,5.0,1.5,5.0,70.5,10.0,11.0
Bourgogne-Franche-Comté,2019/12/06,6.0,2.0,13.5,72.0,9.75,41.5
Bourgogne-Franche-Comté,2019/12/07,8.0,6.0,13.5,92.0,7.4375,74.0
Bourgogne-Franche-Comté,2019/12/08,10.0,7.5,25.0,86.5,8.0,78.0
Bourgogne-Franche-Comté,2019/12/09,7.0,5.0,31.0,88.0,8.75,91.0
Bourgogne-Franche-Comté,2019/12/10,5.0,2.0,4.0,92.0,8.75,40.5
Bourgogne-Franche-Comté,2019/12/11,3.5,0.0,16.0,93.0,7.875,94.0
Bourgogne-Franche-Comté,2019/12/12,3.5,2.5,21.0,92.5,8.125,71.0
Bourgogne-Franche-Comté,2019/12/13,6.0,4.0,34.5,84.0,8.9375,78.0
Bourgogne-Franche-Comté,2019/12/14,9.0,8.0,21.5,92.5,8.25,90.0
Bourgogne-Franche-Comté,2019/12/15,10.0,9.0,24.5,91.0,8.3125,84.5
Bourgogne-Franche-Comté,2019/12/16,11.5,9.0,16.5,87.5,9.375,31.0
Bourgogne-Franche-Comté,2019/12/17,12.5,9.5,10.5,77.0,10.0,48.0
Bourgogne-Franche-Comté,2019/12/18,11.5,9.0,6.0,96.0,8.5,59.0
Bourgogne-Franche-Comté,2019/12/19,12.5,8.0,17.0,85.5,10.0,12.5
Bourgogne-Franche-Comté,2019/12/20,12.0,9.0,33.5,89.5,8.375,67.0
Bourgogne-Franche-Comté,2019/12/21,8.5,6.5,19.0,92.5,8.3125,71.5
Bourgogne-Franche-Comté,2019/12/22,8.5,7.5,34.5,89.0,7.5625,89.5
Bourgogne-Franche-Comté,2019/12/23,7.5,6.5,22.0,86.0,9.1875,68.5
Bourgogne-Franche-Comté,2019/12/24,9.5,6.5,25.0,94.0,8.125,81.0
Bourgogne-Franche-Comté,2019/12/25,8.5,7.0,16.0,90.5,9.1875,74.0
Bourgogne-Franche-Comté,2019/12/26,6.0,3.0,11.0,90.5,7.3125,65.5
Bourgogne-Franche-Comté,2019/12/27,8.5,4.0,18.0,93.5,6.5,87.0
Bourgogne-Franche-Comté,2019/12/28,5.5,4.5,19.0,93.5,7.625,46.5
Bourgogne-Franche-Comté,2019/12/29,4.5,0.5,7.0,78.0,10.0,11.0
Bourgogne-Franche-Comté,2019/12/30,5.0,1.0,4.0,68.0,10.0,6.5
Bourgogne-Franche-Comté,2019/12/31,5.5,2.0,5.0,82.0,10.0,14.5
Bretagne,2019/12/01,7.0,4.0,24.0,93.0,7.375,81.0
Bretagne,2019/12/02,8.0,4.0,17.0,91.0,10.0,37.0
Bretagne,2019/12/03,7.0,2.0,12.0,89.0,10.0,3.0
Bretagne,2019/12/04,5.0,0.0,7.0,91.0,7.0,31.0
