region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bretagne,2018/01/17,9.0,5.0,28.0,82.0,10.0,57.0
Bretagne,2018/01/18,13.0,8.0,33.0,90.0,10.0,80.0
Bretagne,2018/01/19,8.0,5.0,21.0,91.0,10.0,31.0
Bretagne,2018/01/20,12.0,6.0,31.0,90.0,9.0,95.0
Bretagne,2018/01/21,13.0,11.0,29.0,95.0,8.0,88.0
Bretagne,2018/01/22,13.0,8.0,34.0,87.0,10.0,73.0
Bretagne,2018/01/23,14.0,12.0,27.0,96.0,9.0,88.0
Bretagne,2018/01/24,13.0,11.0,37.0,91.0,9.75,89.0
Bretagne,2018/01/25,10.0,6.0,16.0,91.0,10.0,41.0
Bretagne,2018/01/26,9.0,4.0,19.0,91.0,8.875,29.0
Bretagne,2018/01/27,9.0,4.0,22.0,90.0,10.0,61.0
Bretagne,2018/01/28,13.0,10.0,12.0,97.0,7.5,93.0
Bretagne,2018/01/29,12.0,9.0,18.0,96.0,6.75,87.0
Bretagne,2018/01/30,11.0,9.0,18.0,97.0,8.0,95.0
Bretagne,2018/01/31,11.0,7.0,32.0,93.0,9.875,78.0
Centre-Val de Loire,2018/01/01,9.0,8.0,35.0,85.0,9.0,53.0
Centre-Val de Loire,2018/01/02,12.0,5.0,20.0,93.0,8.0,78.0
Centre-Val de Loire,2018/01/03,15.0,10.0,44.0,68.0,9.5,81.0
Centre-Val de Loire,2018/01/04,14.0,13.0,40.0,83.0,8.5,84.0
Centre-Val de Loire,2018/01/05,11.0,10.0,20.0,90.0,9.625,87.0
Centre-Val de Loire,2018/01/06,7.0,6.0,6.0,91.0,5.375,91.0
Centre-Val de Loire,2018/01/07,7.0,6.0,29.0,88.0,8.875,100.0
Centre-Val de Loire,2018/01/08,8.0,5.0,18.0,92.0,10.0,70.0
Centre-Val de Loire,2018/01/09,8.0,5.0,14.0,95.0,5.0,82.0
Centre-Val de Loire,2018/01/10,9.0,7.0,13.0,92.0,8.875,77.0
Centre-Val de Loire,2018/01/11,8.0,5.0,7.0,95.0,6.0,94.0
Centre-Val de Loire,2018/01/12,6.0,5.0,7.0,89.0,10.0,75.0
Centre-Val de Loire,2018/01/13,7.0,3.0,17.0,90.0,9.0,52.0
Centre-Val de Loire,2018/01/14,9.0,4.0,6.0,88.0,10.0,47.0
Centre-Val de Loire,2018/01/15,10.0,5.0,40.0,86.0,8.625,71.0
Centre-Val de Loire,2018/01/16,11.0,10.0,33.0,79.0,10.0,80.0
Centre-Val de Loire,2018/01/17,7.0,4.0,28.0,74.0,9.875,59.0
Centre-Val de Loire,2018/01/18,11.0,10.0,35.0,88.0,8.75,86.0
Centre-Val de Loire,2018/01/19,7.0,5.0,19.0,86.0,9.875,48.0
Centre-Val de Loire,2018/01/20,12.0,6.0,30.0,92.0,9.0,85.0
Centre-Val de Loire,2018/01/21,12.0,7.0,15.0,96.0,8.625,97.0
Centre-Val de Loire,2018/01/22,13.0,12.0,33.0,88.0,9.5,93.0
Centre-Val de Loire,2018/01/23,11.0,7.0,18.0,93.0,8.0,78.0
Centre-Val de Loire,2018/01/24,11.0,9.0,24.0,90.0,10.0,85.0
Centre-Val de Loire,2018/01/25,11.0,7.0,13.0,94.0,6.875,100.0
Centre-Val de Loire,2018/01/26,9.0,4.0,9.0,92.0,8.0,49.0
Centre-Val de Loire,2018/01/27,8.0,3.0,9.0,92.0,8.0,22.0
Centre-Val de Loire,2018/01/28,8.0,5.0,13.0,94.0,6.75,96.0
Centre-Val de Loire,2018/01/29,11.0,9.0,13.0,98.0,5.0,96.0
Centre-Val de Loire,2018/01/30,10.0,8.0,12.0,92.0,10.0,100.0
Centre-Val de Loire,2018/01/31,8.0,7.0,33.0,88.0,8.25,97.0
Corse,2018/01/01,11.0,9.0,43.0,72.0,8.875,48.0
Corse,2018/01/02,11.0,10.0,22.0,66.0,10.0,15.0
Corse,2018/01/03,12.0,11.0,36.0,90.0,10.0,50.0
Corse,2018/01/04,13.0,12.0,26.0,91.0,10.0,25.0
Corse,2018/01/05,14.0,11.0,6.0,80.0,10.0,12.0
Corse,2018/01/06,14.0,11.0,9.0,82.0,10.0,13.0
Corse,2018/01/07,13.0,12.0,27.0,75.0,10.0,42.0
Corse,2018/01/08,13.0,12.0,31.0,86.0,9.375,55.0
Corse,2018/01/09,10.0,9.0,10.0,84.0,9.875,24.0
Corse,2018/01/10,10.0,9.0,11.0,78.0,9.875,42.0
Corse,2018/01/11,9.0,8.0,6.0,80.0,8.5,68.0
Corse,2018/01/12,9.0,8.0,14.0,81.0,8.125,62.0
Corse,2018/01/13,9.0,8.0,7.0,80.0,9.75,25.0
Corse,2018/01/14,9.0,8.0,10.0,69.0,9.375,33.0
Corse,2018/01/15,9.0,8.0,8.0,80.0,9.375,51.0
Corse,2018/01/16,10.0,9.0,28.0,89.0,10.0,76.0
Corse,2018/01/17,11.0,9.0,55.0,71.0,10.0,21.0
Corse,2018/01/18,9.0,8.0,20.0,80.0,10.0,36.0
Corse,2018/01/19,10.0,9.0,17.0,88.0,10.0,45.0
Corse,2018/01/20,9.0,8.0,17.0,62.0,9.625,40.0
Corse,2018/01/21,13.0,11.0,21.0,76.0,9.375,20.0
Corse,2018/01/22,12.0,11.0,12.0,79.0,10.0,24.0
Corse,2018/01/23,13.0,12.0,9.0,76.0,10.0,13.0
Corse,2018/01/24,13.0,11.0,5.0,83.0,10.0,6.0
Corse,2018/01/25,12.0,11.0,7.0,75.0,10.0,6.0
Corse,2018/01/26,14.0,10.0,12.0,68.0,10.0,13.0
Corse,2018/01/27,12.0,11.0,8.0,83.0,9.625,27.0
Corse,2018/01/28,13.0,11.0,6.0,74.0,10.0,4.0
Corse,2018/01/29,12.0,10.0,10.0,77.0,10.0,6.0
Corse,2018/01/30,12.0,9.0,9.0,77.0,10.0,17.0
Corse,2018/01/31,11.0,9.0,10.0,77.0,10.0,50.0
Grand Est,2018/01/01,8.5,6.0,31.5,78.5,8.875,80.5
Grand Est,2018/01/02,6.5,5.5,22.5,83.0,9.875,89.5
Grand Est,2018/01/03,11.5,7.5,40.0,80.5,9.4375,82.0
Grand Est,2018/01/04,12.0,7.0,30.5,91.5,8.8125,90.5
Grand Est,2018/01/05,10.0,9.0,19.0,92.0,8.6875,86.0
Grand Est,2018/01/06,7.5,6.5,6.5,95.5,6.875,86.5
Grand Est,2018/01/07,6.5,5.0,24.5,89.5,9.5,89.5
Grand Est,2018/01/08,7.0,5.0,18.5,89.5,9.5,72.0
Grand Est,2018/01/09,7.0,4.0,10.0,89.5,7.75,79.0
Grand Est,2018/01/10,8.0,5.0,13.5,85.0,9.4375,80.0
Grand Est,2018/01/11,8.0,5.0,4.5,90.5,8.1875,73.5
Grand Est,2018/01/12,6.0,4.0,8.0,91.5,6.5,55.5
Grand Est,2018/01/13,5.5,2.0,13.5,85.5,8.5,30.5
Grand Est,2018/01/14,5.0,1.5,10.5,82.5,10.0,19.5
Grand Est,2018/01/15,6.0,2.5,22.5,76.5,9.625,72.0
Grand Est,2018/01/16,8.0,6.5,35.0,82.5,8.1875,88.0
Grand Est,2018/01/17,4.5,2.5,31.5,72.5,9.0625,74.5
Grand Est,2018/01/18,9.0,7.5,42.0,83.5,9.125,82.5
Grand Est,2018/01/19,6.0,3.5,19.5,84.0,9.875,55.0
Grand Est,2018/01/20,4.5,2.5,19.0,88.0,8.5,97.5
Grand Est,2018/01/21,4.0,2.0,13.0,87.0,8.8125,78.0
Grand Est,2018/01/22,8.5,7.0,15.0,99.0,5.9375,99.0
Grand Est,2018/01/23,8.5,6.0,15.0,85.5,10.0,71.0
Grand Est,2018/01/24,11.5,8.5,16.5,89.0,10.0,72.0
Grand Est,2018/01/25,10.0,8.0,15.5,84.5,8.5,84.5
Grand Est,2018/01/26,7.5,5.5,7.0,91.0,8.1875,98.0
Grand Est,2018/01/27,7.0,4.0,6.0,89.0,8.6875,28.0
Grand Est,2018/01/28,7.0,5.0,16.0,84.5,10.0,75.5
Grand Est,2018/01/29,9.0,7.0,18.0,89.0,10.0,83.0
Grand Est,2018/01/30,8.5,7.5,7.0,90.0,8.375,83.5
Grand Est,2018/01/31,8.5,6.5,27.0,83.5,9.0,89.5
Hauts-de-France,2018/01/01,7.5,6.0,31.5,91.0,9.625,69.5
Hauts-de-France,2018/01/02,10.0,4.5,27.5,89.5,9.875,69.5
Hauts-de-France,2018/01/03,13.0,7.5,46.5,72.5,9.6875,63.5
Hauts-de-France,2018/01/04,12.5,8.0,43.5,94.5,8.8125,77.0
Hauts-de-France,2018/01/05,9.5,6.5,25.5,90.0,9.8125,56.0
Hauts-de-France,2018/01/06,6.0,4.0,15.0,94.0,8.0,79.5
Hauts-de-France,2018/01/07,5.0,2.5,33.5,85.5,10.0,93.5
Hauts-de-France,2018/01/08,5.0,1.5,18.5,92.5,9.5,61.0
Hauts-de-France,2018/01/09,6.0,3.0,16.0,96.0,6.75,86.5
Hauts-de-France,2018/01/10,8.0,5.5,16.5,93.0,9.125,91.0
Hauts-de-France,2018/01/11,7.0,3.5,6.5,96.0,5.5,57.5
Hauts-de-France,2018/01/12,5.5,3.5,7.5,96.0,5.75,70.0
Hauts-de-France,2018/01/13,5.0,1.5,17.0,94.0,8.0,36.0
Hauts-de-France,2018/01/14,5.0,1.0,10.5,93.0,8.0,41.5
Hauts-de-France,2018/01/15,9.0,5.0,44.5,87.5,9.3125,79.0
Hauts-de-France,2018/01/16,7.5,6.0,29.5,80.0,9.6875,78.0
Hauts-de-France,2018/01/17,6.5,3.5,31.5,76.5,9.5,46.5
Hauts-de-France,2018/01/18,10.0,7.0,43.5,78.5,9.875,74.5
Hauts-de-France,2018/01/19,6.0,3.0,19.0,90.0,9.9375,27.0
Hauts-de-France,2018/01/20,5.5,4.0,20.0,94.0,8.4375,86.0
Hauts-de-France,2018/01/21,6.5,3.0,21.5,93.0,8.25,81.5
Hauts-de-France,2018/01/22,10.5,7.5,19.5,98.0,9.75,76.5
Hauts-de-France,2018/01/23,11.0,6.0,25.5,91.0,10.0,79.5
Hauts-de-France,2018/01/24,13.0,11.5,40.5,85.5,9.9375,97.0
Hauts-de-France,2018/01/25,9.0,7.0,19.0,91.0,10.0,76.0
Hauts-de-France,2018/01/26,8.0,3.5,11.5,92.5,8.0,40.5
Hauts-de-France,2018/01/27,7.0,3.0,25.5,91.0,9.0,38.5
Hauts-de-France,2018/01/28,11.0,9.0,22.5,94.0,10.0,87.0
Hauts-de-France,2018/01/29,11.0,10.0,30.0,88.0,9.9375,90.5
Hauts-de-France,2018/01/30,9.0,5.0,14.5,88.0,10.0,57.5
Hauts-de-France,2018/01/31,10.0,7.0,33.5,86.0,9.25,83.0
Normandie,2018/01/01,9.0,7.0,45.0,90.0,8.875,63.0
Normandie,2018/01/02,12.0,7.0,34.0,91.0,9.0,81.0
Normandie,2018/01/03,14.0,9.0,47.0,70.0,9.875,74.0
Normandie,2018/01/04,13.0,11.0,45.0,90.0,8.625,79.0
Normandie,2018/01/05,11.0,8.0,32.0,84.0,10.0,41.0
Normandie,2018/01/06,7.0,5.0,15.0,87.0,10.0,55.0
Normandie,2018/01/07,6.0,5.0,42.0,87.0,7.0,100.0
Normandie,2018/01/08,6.0,5.0,24.0,90.0,10.0,81.0
Normandie,2018/01/09,9.0,4.0,21.0,94.0,9.0,71.0
Normandie,2018/01/10,9.0,6.0,17.0,92.0,9.875,43.0
Normandie,2018/01/11,8.0,5.0,13.0,91.0,10.0,61.0
Normandie,2018/01/12,8.0,5.0,11.0,92.0,10.0,48.0
Normandie,2018/01/13,7.0,4.0,24.0,87.0,10.0,80.0
Normandie,2018/01/14,7.0,3.0,9.0,92.0,10.0,45.0
Normandie,2018/01/15,11.0,8.0,46.0,90.0,9.625,80.0
Normandie,2018/01/16,10.0,8.0,43.0,77.0,9.875,82.0
Normandie,2018/01/17,8.0,6.0,38.0,70.0,10.0,62.0
Normandie,2018/01/18,11.0,10.0,38.0,82.0,9.625,80.0
Normandie,2018/01/19,8.0,6.0,27.0,80.0,9.625,36.0
Normandie,2018/01/20,11.0,9.0,38.0,94.0,8.75,92.0
Normandie,2018/01/21,12.0,7.0,38.0,94.0,9.625,100.0
Normandie,2018/01/22,13.0,10.0,27.0,91.0,9.25,89.0
Normandie,2018/01/23,13.0,10.0,30.0,92.0,10.0,66.0
Normandie,2018/01/24,13.0,12.0,44.0,84.0,9.75,84.0
Normandie,2018/01/25,9.0,8.0,23.0,86.0,10.0,30.0
Normandie,2018/01/26,9.0,6.0,17.0,86.0,9.875,54.0
Normandie,2018/01/27,9.0,5.0,28.0,86.0,10.0,55.0
Normandie,2018/01/28,12.0,11.0,25.0,94.0,10.0,79.0
Normandie,2018/01/29,11.0,9.0,30.0,88.0,9.0,87.0
Normandie,2018/01/30,10.0,9.0,17.0,92.0,6.0,96.0
Normandie,2018/01/31,10.0,9.0,37.0,89.0,8.875,78.0
Nouvelle-Aquitaine,2018/01/01,10.666666666666666,8.666666666666666,45.333333333333336,83.0,8.75,60.333333333333336
Nouvelle-Aquitaine,2018/01/02,12.666666666666666,9.0,22.0,96.0,7.125,95.0
Nouvelle-Aquitaine,2018/01/03,14.0,11.0,33.333333333333336,87.0,9.125,95.0
Nouvelle-Aquitaine,2018/01/04,14.0,12.666666666666666,31.666666666666668,89.0,9.041666666666666,99.33333333333333
Nouvelle-Aquitaine,2018/01/05,12.666666666666666,9.666666666666666,16.333333333333332,91.33333333333333,8.208333333333334,92.33333333333333
Nouvelle-Aquitaine,2018/01/06,8.333333333333334,6.666666666666667,7.0,86.66666666666667,9.0,91.33333333333333
Nouvelle-Aquitaine,2018/01/07,11.333333333333334,8.666666666666666,22.333333333333332,89.0,8.625,87.33333333333333
Nouvelle-Aquitaine,2018/01/08,9.666666666666666,7.333333333333333,16.666666666666668,91.0,8.583333333333334,62.0
Nouvelle-Aquitaine,2018/01/09,9.333333333333334,6.666666666666667,18.0,86.0,8.458333333333334,69.0
Nouvelle-Aquitaine,2018/01/10,10.666666666666666,8.333333333333334,13.333333333333334,87.66666666666667,9.125,62.0
Nouvelle-Aquitaine,2018/01/11,9.666666666666666,6.333333333333333,7.0,84.33333333333333,8.541666666666666,40.0
Nouvelle-Aquitaine,2018/01/12,8.0,4.333333333333333,8.333333333333334,92.0,7.916666666666667,35.0
Nouvelle-Aquitaine,2018/01/13,8.333333333333334,4.0,17.0,80.66666666666667,8.666666666666666,73.0
Nouvelle-Aquitaine,2018/01/14,8.666666666666666,6.0,9.333333333333334,93.33333333333333,8.291666666666666,75.33333333333333
Nouvelle-Aquitaine,2018/01/15,10.666666666666666,7.333333333333333,30.666666666666668,91.33333333333333,7.125,82.66666666666667
Nouvelle-Aquitaine,2018/01/16,11.666666666666666,10.666666666666666,30.0,90.0,9.625,98.66666666666667
Nouvelle-Aquitaine,2018/01/17,9.333333333333334,7.666666666666667,22.0,79.33333333333333,9.833333333333334,62.0
Nouvelle-Aquitaine,2018/01/18,11.333333333333334,9.333333333333334,25.0,91.66666666666667,8.583333333333334,98.0
Nouvelle-Aquitaine,2018/01/19,10.0,7.666666666666667,19.0,85.33333333333333,9.333333333333334,59.0
Nouvelle-Aquitaine,2018/01/20,12.666666666666666,10.0,37.333333333333336,91.66666666666667,8.25,97.33333333333333
Nouvelle-Aquitaine,2018/01/21,12.666666666666666,11.333333333333334,25.0,95.0,8.958333333333334,100.0
Nouvelle-Aquitaine,2018/01/22,12.333333333333334,10.0,31.0,90.33333333333333,8.666666666666666,80.66666666666667
Nouvelle-Aquitaine,2018/01/23,11.666666666666666,10.0,13.333333333333334,97.33333333333333,4.875,84.33333333333333
Nouvelle-Aquitaine,2018/01/24,12.666666666666666,8.666666666666666,18.666666666666668,94.33333333333333,6.333333333333333,54.0
Nouvelle-Aquitaine,2018/01/25,11.0,8.0,13.0,96.0,8.041666666666666,90.0
Nouvelle-Aquitaine,2018/01/26,9.333333333333334,6.333333333333333,12.666666666666666,87.33333333333333,7.708333333333333,42.666666666666664
Nouvelle-Aquitaine,2018/01/27,8.333333333333334,3.6666666666666665,8.666666666666666,90.33333333333333,7.416666666666667,26.333333333333332
Nouvelle-Aquitaine,2018/01/28,10.333333333333334,5.0,9.333333333333334,86.33333333333333,8.583333333333334,41.666666666666664
Nouvelle-Aquitaine,2018/01/29,10.333333333333334,6.666666666666667,7.0,89.0,8.0,56.333333333333336
Nouvelle-Aquitaine,2018/01/30,11.0,7.0,6.0,91.0,7.333333333333333,64.66666666666667
Nouvelle-Aquitaine,2018/01/31,9.333333333333334,7.0,21.0,91.0,7.833333333333333,87.33333333333333
Occitanie,2018/01/01,12.0,9.5,32.0,73.0,9.875,39.0
Occitanie,2018/01/02,12.0,9.0,21.0,87.0,9.1875,69.0
Occitanie,2018/01/03,15.5,13.0,39.0,79.5,9.625,57.5
Occitanie,2018/01/04,15.5,13.5,29.0,78.5,10.0,67.0
Occitanie,2018/01/05,14.5,11.5,11.0,84.0,9.9375,31.0
Occitanie,2018/01/06,11.0,9.5,20.0,90.5,8.9375,77.5
Occitanie,2018/01/07,13.5,11.5,33.5,84.0,9.0625,68.0
Occitanie,2018/01/08,11.0,8.0,17.0,90.0,9.3125,73.0
Occitanie,2018/01/09,11.0,8.0,15.0,77.5,9.9375,44.5
Occitanie,2018/01/10,12.0,8.5,9.0,77.0,9.625,51.0
Occitanie,2018/01/11,10.0,8.0,23.0,76.5,9.375,61.0
Occitanie,2018/01/12,10.5,7.0,18.0,77.0,10.0,32.5
Occitanie,2018/01/13,10.0,5.0,22.0,80.5,10.0,51.0
Occitanie,2018/01/14,9.5,7.5,18.0,80.5,9.1875,90.0
Occitanie,2018/01/15,11.0,7.5,17.0,77.0,10.0,73.0
Occitanie,2018/01/16,13.0,11.5,29.0,82.5,10.0,70.0
Occitanie,2018/01/17,12.5,9.0,31.5,70.5,9.5,47.0
Occitanie,2018/01/18,12.0,8.0,19.5,78.5,10.0,30.5
Occitanie,2018/01/19,12.0,10.0,26.0,82.5,9.9375,48.0
Occitanie,2018/01/20,13.0,9.0,37.0,81.5,9.4375,71.0
Occitanie,2018/01/21,14.5,12.5,29.5,82.0,9.8125,73.5
Occitanie,2018/01/22,13.5,12.5,30.5,78.5,10.0,63.5
Occitanie,2018/01/23,14.0,10.0,10.5,80.0,8.375,42.0
Occitanie,2018/01/24,13.0,9.5,20.0,89.5,8.5,32.0
Occitanie,2018/01/25,12.5,11.0,28.5,88.5,9.9375,77.5
Occitanie,2018/01/26,10.0,6.5,29.0,87.5,9.3125,97.5
Occitanie,2018/01/27,9.0,7.0,26.0,84.0,9.9375,61.0
Occitanie,2018/01/28,10.5,6.5,7.5,82.0,9.5,11.0
Occitanie,2018/01/29,11.0,7.0,7.5,75.0,10.0,9.0
Occitanie,2018/01/30,10.5,7.0,6.5,82.0,10.0,24.0
Occitanie,2018/01/31,10.5,6.0,11.0,90.5,8.875,32.0
Pays de la Loire,2018/01/01,12.0,10.0,61.0,79.0,9.5,42.0
Pays de la Loire,2018/01/02,13.0,9.0,26.0,96.0,9.0,88.0
Pays de la Loire,2018/01/03,15.0,11.0,40.0,82.0,8.5,92.0
Pays de la Loire,2018/01/04,14.0,13.0,45.0,89.0,10.0,91.0
Pays de la Loire,2018/01/05,12.0,10.0,21.0,85.0,9.875,63.0
Pays de la Loire,2018/01/06,9.0,7.0,8.0,83.0,10.0,91.0
Pays de la Loire,2018/01/07,9.0,7.0,40.0,89.0,8.375,98.0
Pays de la Loire,2018/01/08,9.0,6.0,26.0,90.0,10.0,63.0
Pays de la Loire,2018/01/09,11.0,6.0,20.0,96.0,7.625,70.0
Pays de la Loire,2018/01/10,11.0,7.0,13.0,88.0,9.375,37.0
Pays de la Loire,2018/01/11,10.0,6.0,10.0,88.0,9.0,46.0
Pays de la Loire,2018/01/12,8.0,3.0,9.0,94.0,6.0,32.0
Pays de la Loire,2018/01/13,7.0,4.0,20.0,86.0,10.0,81.0
Pays de la Loire,2018/01/14,9.0,5.0,11.0,95.0,7.875,69.0
Pays de la Loire,2018/01/15,12.0,9.0,40.0,92.0,9.625,74.0
Pays de la Loire,2018/01/16,12.0,11.0,32.0,87.0,10.0,87.0
Pays de la Loire,2018/01/17,10.0,6.0,25.0,76.0,10.0,53.0
Pays de la Loire,2018/01/18,12.0,8.0,36.0,92.0,10.0,83.0
Pays de la Loire,2018/01/19,10.0,7.0,23.0,88.0,9.875,37.0
Pays de la Loire,2018/01/20,13.0,7.0,42.0,91.0,9.25,99.0
Pays de la Loire,2018/01/21,13.0,12.0,32.0,94.0,8.75,100.0
Pays de la Loire,2018/01/22,13.0,12.0,39.0,90.0,9.0,79.0
Pays de la Loire,2018/01/23,15.0,12.0,25.0,97.0,7.0,75.0
Pays de la Loire,2018/01/24,13.0,11.0,35.0,89.0,7.875,79.0
Pays de la Loire,2018/01/25,10.0,9.0,15.0,92.0,9.0,61.0
Pays de la Loire,2018/01/26,10.0,6.0,16.0,89.0,10.0,17.0
Pays de la Loire,2018/01/27,9.0,4.0,13.0,88.0,10.0,41.0
Pays de la Loire,2018/01/28,12.0,10.0,14.0,98.0,6.25,98.0
Pays de la Loire,2018/01/29,12.0,10.0,15.0,95.0,5.25,88.0
Pays de la Loire,2018/01/30,12.0,8.0,13.0,94.0,6.0,71.0
Pays de la Loire,2018/01/31,11.0,10.0,34.0,92.0,9.625,87.0
Provence-Alpes-Côte d'Azur,2018/01/01,11.0,10.0,36.0,62.0,10.0,31.0
Provence-Alpes-Côte d'Azur,2018/01/02,11.0,9.0,31.0,59.0,10.0,18.0
Provence-Alpes-Côte d'Azur,2018/01/03,16.0,13.0,38.0,83.0,10.0,28.0
Provence-Alpes-Côte d'Azur,2018/01/04,16.0,14.0,43.0,74.0,10.0,22.0
Provence-Alpes-Côte d'Azur,2018/01/05,15.0,12.0,13.0,85.0,10.0,9.0
Provence-Alpes-Côte d'Azur,2018/01/06,14.0,13.0,33.0,81.0,10.0,30.0
Provence-Alpes-Côte d'Azur,2018/01/07,15.0,14.0,53.0,70.0,10.0,46.0
Provence-Alpes-Côte d'Azur,2018/01/08,15.0,13.0,40.0,77.0,8.875,78.0
Provence-Alpes-Côte d'Azur,2018/01/09,13.0,11.0,26.0,72.0,9.375,45.0
Provence-Alpes-Côte d'Azur,2018/01/10,12.0,10.0,8.0,66.0,9.875,22.0
Provence-Alpes-Côte d'Azur,2018/01/11,11.0,9.0,22.0,72.0,10.0,24.0
Provence-Alpes-Côte d'Azur,2018/01/12,12.0,8.0,15.0,66.0,10.0,14.0
Provence-Alpes-Côte d'Azur,2018/01/13,12.0,9.0,16.0,70.0,10.0,24.0
Provence-Alpes-Côte d'Azur,2018/01/14,11.0,10.0,28.0,69.0,10.0,46.0
Provence-Alpes-Côte d'Azur,2018/01/15,11.0,9.0,14.0,66.0,9.875,43.0
Provence-Alpes-Côte d'Azur,2018/01/16,14.0,11.0,38.0,75.0,10.0,53.0
Provence-Alpes-Côte d'Azur,2018/01/17,13.0,10.0,48.0,52.0,10.0,29.0
Provence-Alpes-Côte d'Azur,2018/01/18,11.0,9.0,31.0,67.0,10.0,7.0
Provence-Alpes-Côte d'Azur,2018/01/19,13.0,10.0,32.0,71.0,10.0,11.0
Provence-Alpes-Côte d'Azur,2018/01/20,12.0,8.0,36.0,75.0,9.875,58.0
Provence-Alpes-Côte d'Azur,2018/01/21,14.0,13.0,51.0,56.0,10.0,20.0
Provence-Alpes-Côte d'Azur,2018/01/22,16.0,13.0,36.0,66.0,10.0,13.0
Provence-Alpes-Côte d'Azur,2018/01/23,15.0,12.0,36.0,62.0,10.0,4.0
