region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent
Bourgogne-Franche-Comté,2020/08/01,32.0,22.0,10.5,70.5,9.6875,33.5
Bourgogne-Franche-Comté,2020/08/02,22.0,18.0,11.5,94.5,8.1875,81.5
Bourgogne-Franche-Comté,2020/08/03,20.5,15.5,17.5,80.5,9.8125,65.0
Bourgogne-Franche-Comté,2020/08/04,22.5,11.5,14.5,92.0,8.375,42.5
Bourgogne-Franche-Comté,2020/08/05,25.0,12.0,17.5,83.5,10.0,2.0
Bourgogne-Franche-Comté,2020/08/06,27.5,15.0,12.5,81.0,10.0,6.5
Bourgogne-Franche-Comté,2020/08/07,30.0,17.5,7.5,86.5,10.0,1.5
Bourgogne-Franche-Comté,2020/08/08,31.5,20.5,7.0,82.0,10.0,2.0
Bourgogne-Franche-Comté,2020/08/09,32.5,21.0,9.0,70.5,10.0,4.5
Bourgogne-Franche-Comté,2020/08/10,32.5,20.5,7.5,76.5,9.875,27.0
Bourgogne-Franche-Comté,2020/08/11,32.0,19.5,7.5,90.0,9.3125,62.0
Bourgogne-Franche-Comté,2020/08/12,32.5,20.0,14.0,84.5,10.0,37.5
Bourgogne-Franche-Comté,2020/08/13,30.0,19.5,13.0,73.5,9.5625,39.5
Bourgogne-Franche-Comté,2020/08/14,24.0,17.5,10.5,95.0,8.4375,73.0
Bourgogne-Franche-Comté,2020/08/15,27.5,17.0,4.5,88.5,9.375,20.5
Bourgogne-Franche-Comté,2020/08/16,25.5,18.0,11.0,83.0,9.75,40.0
Bourgogne-Franche-Comté,2020/08/17,24.0,15.0,13.5,92.5,8.4375,51.5
Bourgogne-Franche-Comté,2020/08/18,23.0,15.5,11.5,89.0,9.0,58.5
Bourgogne-Franche-Comté,2020/08/19,27.0,16.5,7.0,90.0,9.4375,43.0
Bourgogne-Franche-Comté,2020/08/20,33.0,18.0,17.0,77.0,10.0,16.5
Bourgogne-Franche-Comté,2020/08/21,32.0,21.0,17.5,66.5,9.9375,22.5
Bourgogne-Franche-Comté,2020/08/22,25.0,18.0,14.0,96.0,9.375,66.0
