region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_Min
Bourgogne-Franche-Comté,2020/03/24,9.0,2.5,27.5,50.0,10.0,0.5,744.5
Bourgogne-Franche-Comté,2020/03/25,8.5,2.5,22.0,53.0,10.0,4.5,747.5
Bourgogne-Franche-Comté,2020/03/26,9.0,2.5,14.5,63.0,10.0,7.5,752.0
Bourgogne-Franche-Comté,2020/03/27,11.5,4.5,9.0,77.0,10.0,15.0,755.0
Bourgogne-Franche-Comté,2020/03/28,14.5,7.5,11.0,81.0,9.9375,46.0,758.0
Bourgogne-Franche-Comté,2020/03/29,8.0,4.0,22.5,86.5,7.9375,75.0,762.0
Bourgogne-Franche-Comté,2020/03/30,7.0,2.5,31.0,68.5,9.3125,37.0,765.0
Bourgogne-Franche-Comté,2020/03/31,10.0,3.5,26.5,59.5,10.0,1.0,768.0
Bourgogne-Franche-Comté,2020/04/01,11.5,4.0,7.5,63.0,10.0,1.0,772.0
Bourgogne-Franche-Comté,2020/04/02,12.5,6.5,11.5,72.0,10.0,9.5,775.0
Bourgogne-Franche-Comté,2020/04/03,11.0,5.5,10.0,71.5,10.0,40.5,779.0
Bourgogne-Franche-Comté,2020/04/04,15.5,7.5,13.5,76.0,10.0,9.5,782.0
Bourgogne-Franche-Comté,2020/04/05,17.5,11.0,13.5,69.5,10.0,5.5,785.0
Bourgogne-Franche-Comté,2020/04/06,18.0,11.5,17.5,65.0,10.0,6.0,789.0
Bourgogne-Franche-Comté,2020/04/07,19.5,13.0,13.0,67.5,10.0,7.5,791.5
Bourgogne-Franche-Comté,2020/04/08,20.0,13.5,8.5,67.5,10.0,6.5,795.0
Bourgogne-Franche-Comté,2020/04/09,20.5,14.5,11.5,72.0,10.0,6.5,798.5
Bourgogne-Franche-Comté,2020/04/10,21.0,14.0,7.0,68.5,10.0,5.5,801.5
Bourgogne-Franche-Comté,2020/04/11,21.5,15.5,5.0,71.0,10.0,8.0,805.0
Bourgogne-Franche-Comté,2020/04/12,19.5,14.0,12.5,72.5,9.9375,35.5,808.0
Bourgogne-Franche-Comté,2020/04/13,19.5,14.0,14.5,70.0,9.9375,34.0,811.0
Bourgogne-Franche-Comté,2020/04/14,12.5,6.5,27.0,58.0,10.0,2.5,815.0
Bourgogne-Franche-Comté,2020/04/15,18.5,8.0,8.5,66.5,10.0,1.0,818.0
Bourgogne-Franche-Comté,2020/04/16,20.0,14.0,13.0,66.5,10.0,14.0,822.0
Bourgogne-Franche-Comté,2020/04/17,20.0,14.5,13.5,66.5,10.0,43.0,825.0
Bourgogne-Franche-Comté,2020/04/18,20.0,14.5,10.5,81.0,9.75,66.0,828.0
Bourgogne-Franche-Comté,2020/04/19,20.0,15.0,17.5,84.5,8.0625,50.5,831.5
Bourgogne-Franche-Comté,2020/04/20,17.0,14.0,24.5,82.0,9.9375,45.5,834.0
Bourgogne-Franche-Comté,2020/04/21,18.5,14.0,17.5,77.0,10.0,31.0,838.0
Bourgogne-Franche-Comté,2020/04/22,19.5,13.5,12.0,77.5,9.375,37.0,841.0
Bourgogne-Franche-Comté,2020/04/23,20.0,14.5,6.5,80.0,9.9375,31.0,844.0
Bourgogne-Franche-Comté,2020/04/24,21.0,16.0,6.0,73.0,9.8125,30.0,847.5
Bourgogne-Franche-Comté,2020/04/25,20.5,15.5,13.0,81.0,9.6875,44.0,850.0
Bourgogne-Franche-Comté,2020/04/26,19.0,13.5,9.0,73.5,9.875,46.0,854.0
Bourgogne-Franche-Comté,2020/04/27,20.5,14.5,9.5,77.0,9.875,25.5,856.5
Bourgogne-Franche-Comté,2020/04/28,14.5,12.0,14.0,91.5,8.5625,91.5,859.0
Bourgogne-Franche-Comté,2020/04/29,15.5,9.5,18.0,92.0,8.625,86.5,863.0
Bourgogne-Franche-Comté,2020/04/30,11.0,9.5,20.5,94.5,7.4375,91.0,865.5
Bourgogne-Franche-Comté,2020/05/01,12.5,8.0,29.0,95.0,8.9375,79.5,868.5
Bourgogne-Franche-Comté,2020/05/02,12.5,8.5,22.0,96.0,8.75,85.5,872.0
Bourgogne-Franche-Comté,2020/05/03,15.0,7.5,10.5,94.5,8.8125,61.5,874.0
Bourgogne-Franche-Comté,2020/05/04,19.5,11.5,10.5,95.0,7.8125,68.0,878.0
Bourgogne-Franche-Comté,2020/05/05,16.5,12.0,8.5,98.5,8.4375,81.0,880.0
Bourgogne-Franche-Comté,2020/05/06,17.5,11.5,15.0,95.5,8.1875,60.0,883.0
Bourgogne-Franche-Comté,2020/05/07,19.5,7.5,10.0,78.0,10.0,5.5,886.0
Bourgogne-Franche-Comté,2020/05/08,23.0,13.0,12.0,86.5,10.0,21.0,888.5
Bourgogne-Franche-Comté,2020/05/09,22.5,12.5,11.5,81.0,9.75,36.5,891.5
Bourgogne-Franche-Comté,2020/05/10,21.5,13.0,15.0,89.5,9.75,50.5,894.5
Bourgogne-Franche-Comté,2020/05/11,15.0,3.5,23.5,98.0,6.6875,96.0,897.0
Bourgogne-Franche-Comté,2020/05/12,13.5,4.0,23.5,75.0,9.3125,44.0,899.0
Bourgogne-Franche-Comté,2020/05/13,11.0,5.5,13.5,98.5,8.3125,73.5,902.0
Bourgogne-Franche-Comté,2020/05/14,15.5,9.0,24.5,97.0,7.3125,74.0,904.5
Bourgogne-Franche-Comté,2020/05/15,14.5,8.0,22.0,84.5,9.9375,52.0,907.0
Bourgogne-Franche-Comté,2020/05/16,17.5,9.5,17.5,81.5,10.0,56.5,909.5
Bourgogne-Franche-Comté,2020/05/17,20.0,9.5,16.5,87.5,9.5,8.0,912.0
Bourgogne-Franche-Comté,2020/05/18,20.0,10.0,16.5,90.0,9.1875,11.0,914.0
Bourgogne-Franche-Comté,2020/05/19,21.0,12.0,21.5,93.0,8.5625,31.5,916.5
Bourgogne-Franche-Comté,2020/05/20,23.5,13.5,20.0,87.5,10.0,9.5,918.5
Bourgogne-Franche-Comté,2020/05/21,24.0,14.0,13.5,90.5,8.5,9.5,921.0
Bourgogne-Franche-Comté,2020/05/22,24.5,15.0,12.0,91.0,9.6875,54.5,923.0
Bourgogne-Franche-Comté,2020/05/23,16.5,7.5,18.5,97.5,7.875,81.5,925.5
Bourgogne-Franche-Comté,2020/05/24,17.5,9.0,13.5,92.5,8.1875,54.0,927.5
Bourgogne-Franche-Comté,2020/05/25,19.5,10.0,20.5,90.0,8.3125,11.5,929.0
Bourgogne-Franche-Comté,2020/05/26,20.0,11.5,22.5,85.0,10.0,13.0,931.0
Bourgogne-Franche-Comté,2020/05/27,20.5,11.0,19.0,80.5,10.0,9.5,933.0
Bourgogne-Franche-Comté,2020/05/28,21.5,12.5,17.5,84.5,9.9375,21.0,934.5
Bourgogne-Franche-Comté,2020/05/29,20.0,11.0,25.5,73.5,10.0,3.0,936.5
Bourgogne-Franche-Comté,2020/05/30,20.0,10.0,21.5,81.0,10.0,6.0,938.0
Bourgogne-Franche-Comté,2020/05/31,20.5,10.0,19.5,80.0,10.0,6.5,940.0
Bourgogne-Franche-Comté,2020/06/01,22.5,11.0,11.0,82.5,10.0,4.5,941.5
Bourgogne-Franche-Comté,2020/06/02,24.5,14.0,12.0,88.5,10.0,14.0,943.0
Bourgogne-Franche-Comté,2020/06/03,22.0,15.0,12.5,92.5,8.5,70.0,944.5
Bourgogne-Franche-Comté,2020/06/04,17.0,11.5,17.0,96.0,8.4375,80.5,945.5
Bourgogne-Franche-Comté,2020/06/05,12.0,9.0,26.5,96.5,8.0625,91.5,947.0
Bourgogne-Franche-Comté,2020/06/06,14.5,12.5,20.5,96.5,8.0,94.5,948.0
Bourgogne-Franche-Comté,2020/06/07,16.5,11.0,11.0,95.0,8.875,64.0,949.0
Bourgogne-Franche-Comté,2020/06/08,17.5,9.5,18.0,92.5,9.0625,57.0,950.0
Bourgogne-Franche-Comté,2020/06/09,14.0,9.0,10.5,97.0,8.375,81.0,951.0
Bourgogne-Franche-Comté,2020/06/10,15.0,10.5,14.0,97.0,5.625,81.0,952.0
Bourgogne-Franche-Comté,2020/06/11,19.5,11.0,8.5,94.5,7.625,76.0,953.0
Bourgogne-Franche-Comté,2020/06/12,19.5,13.0,17.0,95.0,8.75,69.0,953.5
Bourgogne-Franche-Comté,2020/06/13,19.0,13.5,10.0,95.5,7.375,60.5,954.0
Bourgogne-Franche-Comté,2020/06/14,20.0,12.0,9.0,94.5,8.25,71.5,955.0
Bourgogne-Franche-Comté,2020/06/15,20.5,12.0,8.5,93.0,8.3125,59.0,955.5
Bourgogne-Franche-Comté,2020/06/16,20.5,12.0,8.0,92.5,8.6875,61.0,956.0
Bourgogne-Franche-Comté,2020/06/17,18.5,12.5,8.5,96.5,8.5,84.0,956.0
Bourgogne-Franche-Comté,2020/06/18,19.0,11.0,11.0,95.0,7.6875,64.5,956.0
Bourgogne-Franche-Comté,2020/06/19,19.0,11.5,9.0,95.0,7.875,72.5,956.5
Bourgogne-Franche-Comté,2020/06/20,21.0,12.5,9.5,92.5,8.75,51.0,956.5
Bourgogne-Franche-Comté,2020/06/21,22.0,13.5,11.0,91.5,8.8125,43.5,956.0
Bourgogne-Franche-Comté,2020/06/22,21.0,15.0,14.5,91.0,8.0,41.5,956.5
Bourgogne-Franche-Comté,2020/06/23,25.5,14.0,19.5,84.0,10.0,1.5,956.0
Bourgogne-Franche-Comté,2020/06/24,27.0,16.0,12.5,89.5,9.5,5.5,956.0
Bourgogne-Franche-Comté,2020/06/25,28.0,18.0,7.5,89.5,9.8125,45.5,955.5
Bourgogne-Franche-Comté,2020/06/26,25.5,18.0,14.5,92.5,8.375,70.0,955.0
Bourgogne-Franche-Comté,2020/06/27,26.0,17.5,13.5,94.5,8.625,56.5,954.5
Bourgogne-Franche-Comté,2020/06/28,22.5,16.5,17.5,95.0,8.0,68.0,954.0
Bourgogne-Franche-Comté,2020/06/29,22.5,15.5,18.5,97.5,8.25,72.5,953.0
Bourgogne-Franche-Comté,2020/06/30,23.0,13.0,11.5,87.0,9.5,29.5,952.5
Bourgogne-Franche-Comté,2020/07/01,27.0,17.0,12.5,85.0,9.5625,32.0,952.0
Bourgogne-Franche-Comté,2020/07/02,21.5,17.0,15.0,93.0,9.4375,72.5,951.0
Bourgogne-Franche-Comté,2020/07/03,20.0,13.5,14.0,91.0,9.1875,54.0,949.5
Bourgogne-Franche-Comté,2020/07/04,22.5,13.5,9.5,89.5,9.0,29.0,949.0
Bourgogne-Franche-Comté,2020/07/05,24.0,16.5,15.0,94.5,7.6875,61.5,948.0
Bourgogne-Franche-Comté,2020/07/06,19.0,15.0,15.5,94.0,8.1875,44.0,946.5
Bourgogne-Franche-Comté,2020/07/07,21.5,10.5,13.0,86.5,9.0,11.0,945.5
Bourgogne-Franche-Comté,2020/07/08,25.0,15.0,8.5,87.0,9.5,6.5,944.0
Bourgogne-Franche-Comté,2020/07/09,28.5,18.0,8.5,86.0,10.0,16.5,942.5
Bourgogne-Franche-Comté,2020/07/10,24.5,18.5,19.5,80.5,10.0,29.5,941.5
Bourgogne-Franche-Comté,2020/07/11,21.0,14.0,18.5,91.0,9.4375,37.5,939.5
Bourgogne-Franche-Comté,2020/07/12,23.5,12.0,19.5,77.0,10.0,2.5,938.0
Bourgogne-Franche-Comté,2020/07/13,24.5,15.0,15.0,79.0,10.0,9.0,936.5
Bourgogne-Franche-Comté,2020/07/14,24.0,16.0,11.0,78.5,9.625,49.0,934.5
Bourgogne-Franche-Comté,2020/07/15,16.5,15.0,9.0,95.0,9.25,87.5,932.5
Bourgogne-Franche-Comté,2020/07/16,18.5,14.0,12.0,90.5,8.8125,84.5,931.0
Bourgogne-Franche-Comté,2020/07/17,22.0,14.5,16.0,93.5,8.25,82.0,929.0
Bourgogne-Franche-Comté,2020/07/18,24.5,14.5,14.5,90.5,8.9375,27.5,927.0
Bourgogne-Franche-Comté,2020/07/19,26.5,15.5,8.5,83.0,10.0,9.5,925.5
Bourgogne-Franche-Comté,2020/07/20,28.5,17.5,5.0,78.0,10.0,13.5,923.5
Bourgogne-Franche-Comté,2020/07/21,26.0,17.5,10.5,90.5,9.875,50.5,921.0
Bourgogne-Franche-Comté,2020/07/22,26.5,17.0,9.5,79.0,9.4375,39.0,919.0
Bourgogne-Franche-Comté,2020/07/23,26.0,16.5,9.0,72.0,10.0,18.0,916.5
Bourgogne-Franche-Comté,2020/07/24,23.0,16.0,11.5,89.0,9.0,69.5,914.0
Bourgogne-Franche-Comté,2020/07/25,26.5,16.0,6.5,86.0,10.0,26.0,912.0
Bourgogne-Franche-Comté,2020/07/26,23.5,17.0,16.0,94.0,9.25,68.0,910.0
Bourgogne-Franche-Comté,2020/07/27,31.0,17.0,18.5,82.0,10.0,6.0,907.5
Bourgogne-Franche-Comté,2020/07/28,24.5,19.0,15.5,80.5,10.0,36.5,904.5
Bourgogne-Franche-Comté,2020/07/29,27.0,15.5,8.5,85.5,9.5,5.5,902.0
Bourgogne-Franche-Comté,2020/07/30,30.5,16.5,9.5,78.5,10.0,5.5,900.0
Bourgogne-Franche-Comté,2020/07/31,35.0,20.5,8.0,80.5,9.9375,11.5,897.0
Bourgogne-Franche-Comté,2020/08/01,32.0,22.0,10.5,70.5,9.6875,33.5,894.5
Bourgogne-Franche-Comté,2020/08/02,22.0,18.0,11.5,94.5,8.1875,81.5,891.5
Bourgogne-Franche-Comté,2020/08/03,20.5,15.5,17.5,80.5,9.8125,65.0,889.0
Bourgogne-Franche-Comté,2020/08/04,22.5,11.5,14.5,92.0,8.375,42.5,886.5
Bourgogne-Franche-Comté,2020/08/05,25.0,12.0,17.5,83.5,10.0,2.0,883.5
Bourgogne-Franche-Comté,2020/08/06,27.5,15.0,12.5,81.0,10.0,6.5,880.5
Bourgogne-Franche-Comté,2020/08/07,30.0,17.5,7.5,86.5,10.0,1.5,878.0
Bourgogne-Franche-Comté,2020/08/08,31.5,20.5,7.0,82.0,10.0,2.0,874.5
Bourgogne-Franche-Comté,2020/08/09,32.5,21.0,9.0,70.5,10.0,4.5,872.0
Bourgogne-Franche-Comté,2020/08/10,32.5,20.5,7.5,76.5,9.875,27.0,869.0
Bourgogne-Franche-Comté,2020/08/11,32.0,19.5,7.5,90.0,9.3125,62.0,866.0
Bourgogne-Franche-Comté,2020/08/12,32.5,20.0,14.0,84.5,10.0,37.5,863.0
Bourgogne-Franche-Comté,2020/08/13,30.0,19.5,13.0,73.5,9.5625,39.5,860.0
Bourgogne-Franche-Comté,2020/08/14,24.0,17.5,10.5,95.0,8.4375,73.0,857.5
Bourgogne-Franche-Comté,2020/08/15,27.5,17.0,4.5,88.5,9.375,20.5,854.0
Bourgogne-Franche-Comté,2020/08/16,25.5,18.0,11.0,83.0,9.75,40.0,851.0
Bourgogne-Franche-Comté,2020/08/17,24.0,15.0,13.5,92.5,8.4375,51.5,848.0
Bourgogne-Franche-Comté,2020/08/18,23.0,15.5,11.5,89.0,9.0,58.5,844.0
Bourgogne-Franche-Comté,2020/08/19,27.0,16.5,7.0,90.0,9.4375,43.0,842.0
Bourgogne-Franche-Comté,2020/08/20,33.0,18.0,17.0,77.0,10.0,16.5,839.0
Bourgogne-Franche-Comté,2020/08/21,32.0,21.0,17.5,66.5,9.9375,22.5,835.0
Bourgogne-Franche-Comté,2020/08/22,25.0,18.0,14.0,96.0,9.375,66.0,832.0
Bourgogne-Franche-Comté,2020/08/23,22.0,15.0,15.5,85.5,10.0,43.5,829.0
Bourgogne-Franche-Comté,2020/08/24,23.0,14.0,10.0,77.0,10.0,30.0,825.0
Bourgogne-Franche-Comté,2020/08/25,27.5,13.5,17.0,73.5,10.0,21.0,822.5
Bourgogne-Franche-Comté,2020/08/26,24.0,17.0,20.5,84.5,10.0,25.0,820.0
Bourgogne-Franche-Comté,2020/08/27,24.0,13.5,8.5,86.0,10.0,26.5,816.0
Bourgogne-Franche-Comté,2020/08/28,18.0,16.5,16.0,95.5,8.125,73.0,813.0
Bourgogne-Franche-Comté,2020/08/29,18.0,12.0,10.0,95.5,8.0,57.5,810.0
Bourgogne-Franche-Comté,2020/08/30,16.5,12.5,12.5,90.0,9.0,69.0,806.0
Bourgogne-Franche-Comté,2020/08/31,18.5,11.0,13.5,94.5,7.5625,68.0,803.0
Bourgogne-Franche-Comté,2020/09/01,19.0,11.0,9.0,95.5,7.3125,80.5,800.0
Bourgogne-Franche-Comté,2020/09/02,21.5,10.0,8.5,92.5,8.9375,35.5,796.0
Bourgogne-Franche-Comté,2020/09/03,22.5,12.0,6.5,85.5,10.0,20.0,793.0
Bourgogne-Franche-Comté,2020/09/04,27.0,14.5,8.5,74.5,10.0,7.0,790.0
Bourgogne-Franche-Comté,2020/09/05,24.5,16.5,14.0,71.0,10.0,24.0,786.0
Bourgogne-Franche-Comté,2020/09/06,18.5,11.0,11.5,88.0,9.5,40.5,783.0
Bourgogne-Franche-Comté,2020/09/07,21.5,8.5,18.0,84.5,10.0,15.5,780.0
Bourgogne-Franche-Comté,2020/09/08,24.0,10.5,10.5,82.0,10.0,1.5,776.0
Bourgogne-Franche-Comté,2020/09/09,26.5,13.5,4.5,77.0,10.0,2.0,773.0
Bourgogne-Franche-Comté,2020/09/10,25.0,14.0,13.5,78.0,9.6875,18.0,770.0
Bourgogne-Franche-Comté,2020/09/11,25.5,14.0,11.5,91.0,8.8125,24.5,766.0
Bourgogne-Franche-Comté,2020/09/12,27.5,15.5,8.0,86.0,10.0,6.0,763.0
Bourgogne-Franche-Comté,2020/09/13,28.5,14.0,12.0,79.5,10.0,1.0,760.0
Bourgogne-Franche-Comté,2020/09/14,31.0,16.5,7.5,86.5,10.0,5.5,756.0
Bourgogne-Franche-Comté,2020/09/15,29.5,17.0,8.0,74.5,10.0,18.5,753.0
Bourgogne-Franche-Comté,2020/09/16,29.0,17.0,11.5,75.5,9.4375,57.5,750.0
Bourgogne-Franche-Comté,2020/09/17,27.0,16.0,21.0,87.0,9.5,18.5,746.0
Bourgogne-Franche-Comté,2020/09/18,29.5,14.5,15.0,95.5,8.4375,17.0,743.0
Bourgogne-Franche-Comté,2020/09/19,24.5,18.0,15.5,89.5,8.9375,65.0,740.0
Bourgogne-Franche-Comté,2020/09/20,25.5,15.0,8.0,91.5,8.75,51.0,736.0
Bourgogne-Franche-Comté,2020/09/21,24.5,14.0,8.0,89.0,9.0,24.0,733.0
Bourgogne-Franche-Comté,2020/09/22,24.5,13.0,9.0,82.5,9.9375,22.5,730.0
Bourgogne-Franche-Comté,2020/09/23,21.5,14.0,13.5,94.5,8.5,74.0,726.0
Bourgogne-Franche-Comté,2020/09/24,18.0,13.5,18.0,96.0,9.25,71.5,723.0
Bourgogne-Franche-Comté,2020/09/25,12.5,8.0,27.0,91.5,9.1875,82.0,720.0
Bourgogne-Franche-Comté,2020/09/26,11.5,6.0,23.0,92.5,9.5625,76.0,716.0
Bourgogne-Franche-Comté,2020/09/27,8.0,6.5,27.5,95.5,6.1875,92.5,713.0
Bourgogne-Franche-Comté,2020/09/28,12.5,8.0,6.5,95.5,7.0625,88.5,710.0
Bourgogne-Franche-Comté,2020/09/29,16.0,9.5,9.0,96.0,9.0,69.5,706.0
Bourgogne-Franche-Comté,2020/09/30,19.0,9.0,5.0,95.0,8.5,32.0,703.0
Bourgogne-Franche-Comté,2020/10/01,14.5,10.0,20.5,91.5,8.0625,57.5,699.5
