region,day,TempMax_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Bourgogne-Franche-Comté,2018/01/01,7.5,35.5,87.0,9.0625,513.5
Bourgogne-Franche-Comté,2018/01/02,5.5,20.0,91.0,9.5,514.5
Bourgogne-Franche-Comté,2018/01/03,11.5,47.0,77.0,8.625,515.5
Bourgogne-Franche-Comté,2018/01/04,12.5,34.5,92.5,8.375,516.5
Bourgogne-Franche-Comté,2018/01/05,11.5,25.0,92.5,8.625,518.5
Bourgogne-Franche-Comté,2018/01/06,9.5,7.0,94.0,4.9375,519.5
Bourgogne-Franche-Comté,2018/01/07,8.5,15.5,82.5,9.5,520.5
Bourgogne-Franche-Comté,2018/01/08,8.0,13.0,83.5,10.0,522.5
Bourgogne-Franche-Comté,2018/01/09,6.0,14.0,93.0,8.625,524.0
Bourgogne-Franche-Comté,2018/01/10,7.5,18.5,88.0,8.6875,525.0
Bourgogne-Franche-Comté,2018/01/11,7.5,5.5,90.0,5.9375,527.5
Bourgogne-Franche-Comté,2018/01/12,6.5,12.5,93.5,4.625,529.0
Bourgogne-Franche-Comté,2018/01/13,6.0,7.5,86.0,8.0,531.0
Bourgogne-Franche-Comté,2018/01/14,6.5,7.5,75.5,10.0,532.5
Bourgogne-Franche-Comté,2018/01/15,6.5,27.5,80.5,9.5,535.0
Bourgogne-Franche-Comté,2018/01/16,9.0,34.0,87.0,9.4375,536.5
Bourgogne-Franche-Comté,2018/01/17,5.5,31.0,81.0,9.75,538.5
Bourgogne-Franche-Comté,2018/01/18,8.0,36.0,88.5,8.125,541.0
Bourgogne-Franche-Comté,2018/01/19,7.5,19.5,91.0,9.1875,543.5
Bourgogne-Franche-Comté,2018/01/20,8.5,34.0,87.5,8.875,545.5
Bourgogne-Franche-Comté,2018/01/21,7.5,7.5,93.0,8.75,547.5
Bourgogne-Franche-Comté,2018/01/22,10.5,30.5,95.0,8.75,550.0
Bourgogne-Franche-Comté,2018/01/23,9.0,10.5,90.5,8.5,552.0
Bourgogne-Franche-Comté,2018/01/24,11.5,18.5,92.5,7.375,555.0
Bourgogne-Franche-Comté,2018/01/25,11.5,23.5,79.5,9.4375,557.0
Bourgogne-Franche-Comté,2018/01/26,7.0,6.5,95.0,6.3125,560.0
Bourgogne-Franche-Comté,2018/01/27,8.0,7.5,91.5,6.625,562.0
Bourgogne-Franche-Comté,2018/01/28,6.0,10.0,88.0,8.5,565.5
Bourgogne-Franche-Comté,2018/01/29,8.5,8.5,92.0,6.0,568.0
Bourgogne-Franche-Comté,2018/01/30,8.5,4.0,91.0,6.375,571.0
Bourgogne-Franche-Comté,2018/01/31,8.0,23.5,83.5,8.125,573.5
Bourgogne-Franche-Comté,2018/02/01,5.5,17.5,86.5,9.5625,576.0
Bourgogne-Franche-Comté,2018/02/02,4.0,11.0,84.0,8.1875,579.0
Bourgogne-Franche-Comté,2018/02/03,3.5,8.0,87.5,8.0,582.0
Bourgogne-Franche-Comté,2018/02/04,4.5,11.5,72.5,10.0,584.5
Bourgogne-Franche-Comté,2018/02/05,2.5,13.5,77.5,8.5,587.5
Bourgogne-Franche-Comté,2018/02/06,4.5,5.0,80.0,7.1875,591.0
Bourgogne-Franche-Comté,2018/02/07,1.0,11.5,86.0,8.25,593.0
Bourgogne-Franche-Comté,2018/02/08,3.0,10.5,78.0,9.5,597.0
Bourgogne-Franche-Comté,2018/02/09,3.5,12.5,79.0,8.0,599.0
Bourgogne-Franche-Comté,2018/02/10,2.5,7.0,87.0,8.1875,603.0
Bourgogne-Franche-Comté,2018/02/11,3.0,22.5,91.0,9.5,605.5
Bourgogne-Franche-Comté,2018/02/12,3.0,10.5,86.5,8.6875,609.0
Bourgogne-Franche-Comté,2018/02/13,4.0,10.5,70.5,9.6875,611.5
Bourgogne-Franche-Comté,2018/02/14,4.0,8.5,76.5,10.0,615.0
Bourgogne-Franche-Comté,2018/02/15,8.0,20.5,96.0,6.4375,618.5
Bourgogne-Franche-Comté,2018/02/16,9.0,12.0,83.0,9.875,621.0
Bourgogne-Franche-Comté,2018/02/17,5.0,17.5,97.5,7.5625,624.5
Bourgogne-Franche-Comté,2018/02/18,5.0,10.5,81.5,8.375,628.0
Bourgogne-Franche-Comté,2018/02/19,5.0,5.0,68.0,10.0,630.5
Bourgogne-Franche-Comté,2018/02/20,4.5,13.5,60.0,10.0,634.0
Bourgogne-Franche-Comté,2018/02/21,4.0,24.0,60.0,10.0,637.5
Bourgogne-Franche-Comté,2018/02/22,3.0,25.0,57.5,10.0,640.5
Bourgogne-Franche-Comté,2018/02/23,3.5,20.0,56.5,10.0,643.5
Bourgogne-Franche-Comté,2018/02/24,6.0,16.0,60.5,10.0,647.0
Bourgogne-Franche-Comté,2018/02/25,1.5,26.0,44.5,10.0,650.5
Bourgogne-Franche-Comté,2018/02/26,-2.5,29.0,30.5,10.0,654.0
Bourgogne-Franche-Comté,2018/02/27,-3.5,18.5,39.5,10.0,657.5
Bourgogne-Franche-Comté,2018/02/28,0.5,18.0,40.5,9.1875,660.5
Bourgogne-Franche-Comté,2018/03/01,3.0,14.0,94.5,6.0625,663.5
Bourgogne-Franche-Comté,2018/03/02,5.0,17.0,97.5,8.1875,667.0
Bourgogne-Franche-Comté,2018/03/03,5.5,15.0,94.5,8.3125,670.5
Bourgogne-Franche-Comté,2018/03/04,11.0,14.0,81.0,6.6875,674.0
Bourgogne-Franche-Comté,2018/03/05,11.5,8.5,82.0,8.5,677.5
Bourgogne-Franche-Comté,2018/03/06,9.0,11.0,91.5,8.0,681.0
Bourgogne-Franche-Comté,2018/03/07,8.5,24.5,77.0,8.9375,684.0
Bourgogne-Franche-Comté,2018/03/08,11.5,22.0,75.0,9.0,688.0
Bourgogne-Franche-Comté,2018/03/09,14.0,21.0,74.0,10.0,691.0
Bourgogne-Franche-Comté,2018/03/10,15.5,22.5,92.5,9.25,695.0
Bourgogne-Franche-Comté,2018/03/11,13.0,14.0,89.5,8.5625,698.0
Bourgogne-Franche-Comté,2018/03/12,11.5,25.5,80.5,8.3125,702.0
Bourgogne-Franche-Comté,2018/03/13,8.0,23.0,91.0,8.0,705.0
Bourgogne-Franche-Comté,2018/03/14,13.0,11.5,80.0,8.9375,709.0
Bourgogne-Franche-Comté,2018/03/15,6.5,17.0,93.5,8.25,712.0
Bourgogne-Franche-Comté,2018/03/16,11.5,10.0,83.0,6.9375,715.5
Bourgogne-Franche-Comté,2018/03/17,6.0,11.0,95.0,5.875,719.0
Bourgogne-Franche-Comté,2018/03/18,2.5,8.5,90.0,5.375,722.0
Bourgogne-Franche-Comté,2018/03/19,4.0,11.5,74.5,8.0,726.0
Bourgogne-Franche-Comté,2018/03/20,4.0,25.5,67.5,9.0,729.0
Bourgogne-Franche-Comté,2018/03/21,5.0,24.5,49.0,10.0,733.0
Bourgogne-Franche-Comté,2018/03/22,5.5,10.5,74.0,9.875,736.0
Bourgogne-Franche-Comté,2018/03/23,6.5,6.5,89.5,5.25,740.0
Bourgogne-Franche-Comté,2018/03/24,12.0,5.0,70.5,8.5,743.0
Bourgogne-Franche-Comté,2018/03/25,12.0,10.0,77.5,9.8125,746.0
Bourgogne-Franche-Comté,2018/03/26,11.0,12.0,80.0,8.9375,750.0
Bourgogne-Franche-Comté,2018/03/27,8.0,16.5,89.0,6.8125,753.0
Bourgogne-Franche-Comté,2018/03/28,10.0,26.5,94.5,8.875,757.0
Bourgogne-Franche-Comté,2018/03/29,10.0,14.0,81.0,7.875,760.0
Bourgogne-Franche-Comté,2018/03/30,8.5,14.0,94.5,8.4375,763.5
Bourgogne-Franche-Comté,2018/03/31,11.5,7.5,78.0,8.625,767.0
Bourgogne-Franche-Comté,2018/04/01,8.5,19.0,89.0,9.4375,770.0
Bourgogne-Franche-Comté,2018/04/02,13.0,15.5,63.5,10.0,774.0
Bourgogne-Franche-Comté,2018/04/03,16.5,27.5,58.0,9.875,777.0
Bourgogne-Franche-Comté,2018/04/04,12.0,21.5,95.5,8.9375,781.0
Bourgogne-Franche-Comté,2018/04/05,10.5,20.5,87.0,9.875,784.0
Bourgogne-Franche-Comté,2018/04/06,17.5,11.5,68.5,10.0,787.0
Bourgogne-Franche-Comté,2018/04/07,19.5,11.5,64.0,10.0,791.0
Bourgogne-Franche-Comté,2018/04/08,18.5,10.0,79.0,9.8125,793.5
Bourgogne-Franche-Comté,2018/04/09,14.5,12.0,87.5,7.8125,797.5
Bourgogne-Franche-Comté,2018/04/10,11.0,21.5,84.0,8.25,800.5
Bourgogne-Franche-Comté,2018/04/11,16.0,24.5,67.0,10.0,803.0
Bourgogne-Franche-Comté,2018/04/12,16.0,17.5,68.0,9.4375,807.0
Bourgogne-Franche-Comté,2018/04/13,14.5,17.5,79.0,8.5,810.0
Bourgogne-Franche-Comté,2018/04/14,16.0,11.0,75.0,9.5625,814.0
Bourgogne-Franche-Comté,2018/04/15,16.5,5.5,80.0,7.25,817.0
Bourgogne-Franche-Comté,2018/04/16,16.0,11.5,81.5,7.875,820.0
Bourgogne-Franche-Comté,2018/04/17,20.0,9.0,69.5,9.0,823.5
Bourgogne-Franche-Comté,2018/04/18,22.5,16.0,59.0,10.0,826.0
Bourgogne-Franche-Comté,2018/04/19,24.0,7.5,65.5,10.0,830.0
Bourgogne-Franche-Comté,2018/04/20,24.5,9.0,65.0,10.0,833.0
Bourgogne-Franche-Comté,2018/04/21,25.0,6.5,62.5,10.0,836.0
Bourgogne-Franche-Comté,2018/04/22,24.5,13.5,58.5,10.0,839.5
Bourgogne-Franche-Comté,2018/04/23,16.5,15.0,95.0,7.6875,842.0
Bourgogne-Franche-Comté,2018/04/24,20.0,9.5,78.5,7.5,846.0
Bourgogne-Franche-Comté,2018/04/25,19.0,22.5,79.0,9.4375,849.0
Bourgogne-Franche-Comté,2018/04/26,14.0,12.5,74.0,8.9375,851.5
Bourgogne-Franche-Comté,2018/04/27,19.5,16.0,63.0,10.0,855.0
Bourgogne-Franche-Comté,2018/04/28,14.5,11.5,83.5,8.3125,858.0
Bourgogne-Franche-Comté,2018/04/29,21.0,13.5,80.5,7.8125,860.5
Bourgogne-Franche-Comté,2018/04/30,13.0,33.0,68.5,9.4375,864.0
Bourgogne-Franche-Comté,2018/05/01,12.5,5.0,66.5,7.25,867.0
Bourgogne-Franche-Comté,2018/05/02,14.5,8.5,64.5,10.0,870.0
Bourgogne-Franche-Comté,2018/05/03,15.5,20.5,80.5,9.5,873.0
Bourgogne-Franche-Comté,2018/05/04,19.5,22.0,72.5,10.0,875.5
Bourgogne-Franche-Comté,2018/05/05,22.0,17.0,71.5,9.5,878.5
Bourgogne-Franche-Comté,2018/05/06,24.0,13.0,73.0,9.0,882.0
Bourgogne-Franche-Comté,2018/05/07,23.5,11.5,65.0,9.5,884.0
Bourgogne-Franche-Comté,2018/05/08,23.5,8.0,75.5,9.375,886.5
Bourgogne-Franche-Comté,2018/05/09,20.5,11.5,80.0,8.0,890.0
Bourgogne-Franche-Comté,2018/05/10,14.5,13.5,93.0,7.0625,892.5
Bourgogne-Franche-Comté,2018/05/11,20.0,8.5,67.5,8.0,895.0
Bourgogne-Franche-Comté,2018/05/12,22.5,8.5,72.5,9.9375,897.5
Bourgogne-Franche-Comté,2018/05/13,10.0,14.0,96.5,7.6875,900.5
Bourgogne-Franche-Comté,2018/05/14,12.5,10.0,95.5,3.75,903.0
Bourgogne-Franche-Comté,2018/05/15,15.5,15.5,91.5,6.5625,905.0
Bourgogne-Franche-Comté,2018/05/16,16.0,11.5,94.0,5.5,908.0
Bourgogne-Franche-Comté,2018/05/17,16.0,17.0,86.0,7.375,910.5
Bourgogne-Franche-Comté,2018/05/18,19.0,17.5,68.0,7.375,913.0
Bourgogne-Franche-Comté,2018/05/19,19.5,13.0,70.0,9.4375,915.0
Bourgogne-Franche-Comté,2018/05/20,20.0,15.0,72.5,6.9375,917.0
Bourgogne-Franche-Comté,2018/05/21,21.5,4.5,71.0,7.6875,919.5
Bourgogne-Franche-Comté,2018/05/22,20.5,8.5,80.5,9.25,922.0
Bourgogne-Franche-Comté,2018/05/23,18.5,6.0,81.0,8.8125,924.0
Bourgogne-Franche-Comté,2018/05/24,22.0,8.0,69.5,9.0,926.0
Bourgogne-Franche-Comté,2018/05/25,24.5,9.5,68.5,10.0,928.0
Bourgogne-Franche-Comté,2018/05/26,25.0,13.5,68.0,9.9375,930.0
Bourgogne-Franche-Comté,2018/05/27,26.0,10.0,77.5,9.0,932.0
Bourgogne-Franche-Comté,2018/05/28,23.0,9.5,83.5,9.75,933.5
Bourgogne-Franche-Comté,2018/05/29,22.5,9.0,79.5,7.375,935.5
Bourgogne-Franche-Comté,2018/05/30,24.5,5.5,76.0,9.6875,937.0
Bourgogne-Franche-Comté,2018/05/31,21.0,9.0,80.0,7.625,939.0
Bourgogne-Franche-Comté,2018/06/01,20.5,10.0,86.5,6.6875,940.5
Bourgogne-Franche-Comté,2018/06/02,23.0,7.5,73.5,6.75,942.0
Bourgogne-Franche-Comté,2018/06/03,24.5,10.5,74.5,8.0,943.5
Bourgogne-Franche-Comté,2018/06/04,23.0,11.5,79.0,8.0625,944.5
Bourgogne-Franche-Comté,2018/06/05,22.5,6.5,85.0,8.0,946.0
Bourgogne-Franche-Comté,2018/06/06,23.5,12.5,77.5,8.5625,947.0
Bourgogne-Franche-Comté,2018/06/07,22.5,9.5,78.5,8.3125,948.5
Bourgogne-Franche-Comté,2018/06/08,23.5,11.0,83.0,6.75,950.0
Bourgogne-Franche-Comté,2018/06/09,25.0,6.5,77.5,7.0625,950.5
Bourgogne-Franche-Comté,2018/06/10,25.5,12.0,71.5,10.0,951.5
Bourgogne-Franche-Comté,2018/06/11,22.0,16.5,89.0,9.0625,952.0
Bourgogne-Franche-Comté,2018/06/12,21.0,9.0,88.5,6.9375,953.0
Bourgogne-Franche-Comté,2018/06/13,17.0,19.0,81.0,8.8125,954.0
Bourgogne-Franche-Comté,2018/06/14,19.0,11.5,65.5,7.6875,954.0
Bourgogne-Franche-Comté,2018/06/15,22.0,10.5,71.0,6.75,955.0
Bourgogne-Franche-Comté,2018/06/16,22.5,10.5,77.0,7.25,955.0
Bourgogne-Franche-Comté,2018/06/17,19.0,13.5,87.0,7.6875,955.5
Bourgogne-Franche-Comté,2018/06/18,21.0,9.0,73.0,8.9375,956.0
Bourgogne-Franche-Comté,2018/06/19,24.5,14.5,72.0,7.125,956.0
Bourgogne-Franche-Comté,2018/06/20,27.0,10.5,71.5,7.625,956.5
Bourgogne-Franche-Comté,2018/06/21,24.5,20.5,74.0,8.8125,956.5
Bourgogne-Franche-Comté,2018/06/22,18.0,23.0,59.0,10.0,956.5
Bourgogne-Franche-Comté,2018/06/23,20.0,17.0,62.5,10.0,956.0
Bourgogne-Franche-Comté,2018/06/24,20.5,18.0,62.0,9.5,956.0
Bourgogne-Franche-Comté,2018/06/25,22.5,19.0,65.0,9.5,955.5
Bourgogne-Franche-Comté,2018/06/26,24.5,16.5,60.5,10.0,955.0
Bourgogne-Franche-Comté,2018/06/27,25.0,19.0,63.5,9.5,955.0
Bourgogne-Franche-Comté,2018/06/28,24.5,24.5,54.5,10.0,954.0
Bourgogne-Franche-Comté,2018/06/29,26.0,18.5,65.5,10.0,954.0
Bourgogne-Franche-Comté,2018/06/30,28.5,5.5,65.5,9.9375,953.0
Bourgogne-Franche-Comté,2018/07/01,30.5,11.0,62.5,10.0,952.0
Bourgogne-Franche-Comté,2018/07/02,28.5,13.5,70.5,9.25,951.0
Bourgogne-Franche-Comté,2018/07/03,26.5,5.5,79.5,9.4375,950.5
Bourgogne-Franche-Comté,2018/07/04,28.0,8.5,73.5,9.75,949.5
Bourgogne-Franche-Comté,2018/07/05,21.5,14.0,89.5,8.6875,948.0
Bourgogne-Franche-Comté,2018/07/06,24.0,12.0,78.0,8.625,947.0
Bourgogne-Franche-Comté,2018/07/07,25.0,16.5,58.0,9.5,946.0
Bourgogne-Franche-Comté,2018/07/08,24.5,19.0,59.0,10.0,944.5
Bourgogne-Franche-Comté,2018/07/09,25.0,16.0,58.0,10.0,943.0
Bourgogne-Franche-Comté,2018/07/10,21.5,16.5,73.0,9.875,942.0
Bourgogne-Franche-Comté,2018/07/11,20.0,14.0,75.0,8.375,940.0
Bourgogne-Franche-Comté,2018/07/12,24.0,11.0,57.5,9.0,938.5
Bourgogne-Franche-Comté,2018/07/13,26.5,7.5,58.0,10.0,937.0
Bourgogne-Franche-Comté,2018/07/14,27.0,10.5,56.5,9.8125,935.0
Bourgogne-Franche-Comté,2018/07/15,28.0,6.0,64.5,9.25,933.0
Bourgogne-Franche-Comté,2018/07/16,27.0,11.5,58.0,9.9375,931.0
Bourgogne-Franche-Comté,2018/07/17,25.0,13.0,83.0,9.0,929.5
Bourgogne-Franche-Comté,2018/07/18,26.5,6.0,66.0,10.0,927.5
Bourgogne-Franche-Comté,2018/07/19,28.0,10.5,60.0,9.9375,926.0
Bourgogne-Franche-Comté,2018/07/20,27.0,9.0,66.5,9.5,924.0
Bourgogne-Franche-Comté,2018/07/21,23.5,8.5,75.0,9.8125,922.0
Bourgogne-Franche-Comté,2018/07/22,24.0,12.5,66.5,9.9375,919.5
Bourgogne-Franche-Comté,2018/07/23,27.0,13.0,58.5,10.0,917.0
Bourgogne-Franche-Comté,2018/07/24,28.5,7.5,57.5,10.0,915.0
Bourgogne-Franche-Comté,2018/07/25,29.5,7.0,69.0,9.75,912.0
Bourgogne-Franche-Comté,2018/07/26,32.0,10.5,52.0,10.0,910.0
Bourgogne-Franche-Comté,2018/07/27,31.5,7.0,49.0,10.0,908.0
Bourgogne-Franche-Comté,2018/07/28,22.5,14.0,88.0,9.0625,905.5
Bourgogne-Franche-Comté,2018/07/29,28.0,8.0,57.5,10.0,902.5
Bourgogne-Franche-Comté,2018/07/30,30.0,8.0,59.0,10.0,900.0
Bourgogne-Franche-Comté,2018/07/31,30.0,11.5,58.5,9.9375,898.0
Bourgogne-Franche-Comté,2018/08/01,28.5,14.0,72.5,9.5625,895.0
Bourgogne-Franche-Comté,2018/08/02,29.5,15.0,59.5,10.0,892.5
Bourgogne-Franche-Comté,2018/08/03,32.5,12.0,55.5,10.0,890.0
Bourgogne-Franche-Comté,2018/08/04,32.5,15.5,53.0,10.0,887.0
Bourgogne-Franche-Comté,2018/08/05,31.0,16.0,57.0,10.0,884.5
Bourgogne-Franche-Comté,2018/08/06,32.0,5.5,59.0,9.5,881.0
Bourgogne-Franche-Comté,2018/08/07,33.0,14.5,56.0,9.9375,879.0
Bourgogne-Franche-Comté,2018/08/08,26.5,11.5,80.5,8.6875,876.0
Bourgogne-Franche-Comté,2018/08/09,24.5,26.0,76.5,9.375,873.5
Bourgogne-Franche-Comté,2018/08/10,22.5,10.5,61.0,8.6875,870.0
Bourgogne-Franche-Comté,2018/08/11,23.0,7.0,56.0,10.0,867.5
Bourgogne-Franche-Comté,2018/08/12,27.5,12.5,55.0,10.0,864.5
Bourgogne-Franche-Comté,2018/08/13,22.5,18.5,82.5,9.5625,861.0
Bourgogne-Franche-Comté,2018/08/14,22.5,14.0,75.5,8.125,859.0
Bourgogne-Franche-Comté,2018/08/15,25.0,10.5,62.0,10.0,855.5
Bourgogne-Franche-Comté,2018/08/16,28.5,6.5,57.5,10.0,852.0
Bourgogne-Franche-Comté,2018/08/17,22.5,14.0,89.5,9.375,849.0
Bourgogne-Franche-Comté,2018/08/18,24.0,12.5,64.5,8.5,846.5
Bourgogne-Franche-Comté,2018/08/19,26.5,8.5,55.0,10.0,843.0
Bourgogne-Franche-Comté,2018/08/20,26.5,13.5,56.0,9.5,840.0
Bourgogne-Franche-Comté,2018/08/21,27.5,12.0,68.0,9.0,837.0
Bourgogne-Franche-Comté,2018/08/22,30.0,7.0,63.5,8.9375,833.5
Bourgogne-Franche-Comté,2018/08/23,29.0,11.5,61.0,9.75,831.0
Bourgogne-Franche-Comté,2018/08/24,19.5,15.5,85.0,9.0,828.0
Bourgogne-Franche-Comté,2018/08/25,16.0,13.0,88.0,9.75,824.5
Bourgogne-Franche-Comté,2018/08/26,20.0,5.0,58.0,10.0,821.0
Bourgogne-Franche-Comté,2018/08/27,20.5,11.0,72.5,10.0,818.0
Bourgogne-Franche-Comté,2018/08/28,27.0,6.5,71.5,8.5,814.5
Bourgogne-Franche-Comté,2018/08/29,24.0,20.0,77.5,9.8125,811.0
Bourgogne-Franche-Comté,2018/08/30,19.0,7.0,76.5,8.1875,808.0
Bourgogne-Franche-Comté,2018/08/31,19.0,12.5,84.0,9.875,804.5
Bourgogne-Franche-Comté,2018/09/01,20.5,17.0,62.5,9.5,801.5
Bourgogne-Franche-Comté,2018/09/02,20.5,16.0,58.0,10.0,798.5
Bourgogne-Franche-Comté,2018/09/03,20.5,7.0,65.5,7.9375,795.5
Bourgogne-Franche-Comté,2018/09/04,23.5,8.5,63.5,9.5,792.0
Bourgogne-Franche-Comté,2018/09/05,25.5,6.0,59.0,10.0,788.5
Bourgogne-Franche-Comté,2018/09/06,21.5,7.5,80.0,9.4375,785.5
Bourgogne-Franche-Comté,2018/09/07,21.5,11.5,79.5,7.875,782.0
Bourgogne-Franche-Comté,2018/09/08,22.5,6.5,65.5,8.5,778.0
Bourgogne-Franche-Comté,2018/09/09,25.5,5.5,58.0,10.0,775.0
Bourgogne-Franche-Comté,2018/09/10,26.5,6.5,51.0,10.0,772.0
Bourgogne-Franche-Comté,2018/09/11,27.0,5.5,53.5,10.0,768.0
Bourgogne-Franche-Comté,2018/09/12,29.0,11.5,54.5,9.9375,765.0
Bourgogne-Franche-Comté,2018/09/13,25.0,13.0,74.0,9.1875,762.0
Bourgogne-Franche-Comté,2018/09/14,21.0,12.0,76.5,8.0,758.5
Bourgogne-Franche-Comté,2018/09/15,21.0,12.0,60.5,9.0,755.0
Bourgogne-Franche-Comté,2018/09/16,24.0,8.0,59.0,10.0,752.0
Bourgogne-Franche-Comté,2018/09/17,26.5,7.0,61.5,10.0,748.5
Bourgogne-Franche-Comté,2018/09/18,27.0,13.0,67.5,10.0,745.0
Bourgogne-Franche-Comté,2018/09/19,26.5,6.0,65.5,9.875,742.0
Bourgogne-Franche-Comté,2018/09/20,26.5,8.0,56.5,10.0,738.5
Bourgogne-Franche-Comté,2018/09/21,21.5,21.5,87.0,8.8125,735.0
Bourgogne-Franche-Comté,2018/09/22,18.5,9.5,65.5,8.375,732.0
Bourgogne-Franche-Comté,2018/09/23,23.5,27.0,74.5,9.75,729.0
Bourgogne-Franche-Comté,2018/09/24,15.0,23.5,71.5,8.75,725.0
Bourgogne-Franche-Comté,2018/09/25,17.0,21.0,52.5,10.0,722.0
Bourgogne-Franche-Comté,2018/09/26,19.5,8.0,54.5,10.0,718.5
Bourgogne-Franche-Comté,2018/09/27,22.5,5.5,59.0,10.0,715.0
Bourgogne-Franche-Comté,2018/09/28,22.5,14.5,60.0,10.0,712.0
Bourgogne-Franche-Comté,2018/09/29,19.0,20.0,62.5,10.0,708.0
Bourgogne-Franche-Comté,2018/09/30,20.5,12.0,63.5,10.0,705.0
Bourgogne-Franche-Comté,2018/10/01,13.0,18.5,86.5,9.875,702.0
Bourgogne-Franche-Comté,2018/10/02,12.0,8.5,62.0,9.0,698.0
Bourgogne-Franche-Comté,2018/10/03,16.5,10.0,82.5,8.375,695.0
Bourgogne-Franche-Comté,2018/10/04,19.0,13.0,72.0,6.625,692.0
Bourgogne-Franche-Comté,2018/10/05,22.5,7.5,61.5,10.0,688.0
Bourgogne-Franche-Comté,2018/10/06,22.0,17.5,57.5,10.0,685.0
Bourgogne-Franche-Comté,2018/10/07,16.5,9.0,82.0,7.75,681.0
Bourgogne-Franche-Comté,2018/10/08,19.5,10.0,74.5,7.625,678.0
Bourgogne-Franche-Comté,2018/10/09,19.5,5.5,67.5,10.0,675.0
Bourgogne-Franche-Comté,2018/10/10,21.0,6.5,67.0,10.0,671.0
Bourgogne-Franche-Comté,2018/10/11,22.0,13.5,83.5,8.4375,668.0
Bourgogne-Franche-Comté,2018/10/12,23.0,15.5,66.0,9.5,664.0
Bourgogne-Franche-Comté,2018/10/13,23.5,11.0,64.0,9.0,661.5
Bourgogne-Franche-Comté,2018/10/14,22.5,20.0,58.0,10.0,658.0
Bourgogne-Franche-Comté,2018/10/15,22.0,12.0,62.0,10.0,655.0
Bourgogne-Franche-Comté,2018/10/16,21.5,5.5,61.5,10.0,652.0
Bourgogne-Franche-Comté,2018/10/17,20.5,9.5,58.5,10.0,648.0
Bourgogne-Franche-Comté,2018/10/18,20.5,18.0,62.5,10.0,645.0
Bourgogne-Franche-Comté,2018/10/19,18.0,9.5,74.0,8.0,641.5
Bourgogne-Franche-Comté,2018/10/20,18.0,13.5,71.0,9.0,639.0
Bourgogne-Franche-Comté,2018/10/21,16.5,14.0,69.0,8.5,635.0
Bourgogne-Franche-Comté,2018/10/22,15.0,18.0,52.5,10.0,632.0
Bourgogne-Franche-Comté,2018/10/23,14.5,10.0,69.0,9.5,628.5
Bourgogne-Franche-Comté,2018/10/24,15.0,11.5,71.0,8.375,626.0
Bourgogne-Franche-Comté,2018/10/25,14.0,6.0,82.5,5.125,622.0
Bourgogne-Franche-Comté,2018/10/26,13.0,11.5,79.0,7.0,619.0
Bourgogne-Franche-Comté,2018/10/27,7.5,12.0,86.0,8.75,616.0
Bourgogne-Franche-Comté,2018/10/28,7.0,24.0,83.5,9.3125,613.0
Bourgogne-Franche-Comté,2018/10/29,4.5,16.0,92.5,7.875,609.0
Bourgogne-Franche-Comté,2018/10/30,6.5,34.0,90.0,8.375,607.0
Bourgogne-Franche-Comté,2018/10/31,11.0,7.5,84.5,9.5,603.0
Bourgogne-Franche-Comté,2018/11/01,11.5,18.5,92.5,9.1875,600.5
Bourgogne-Franche-Comté,2018/11/02,11.5,8.0,84.0,6.375,597.0
Bourgogne-Franche-Comté,2018/11/03,12.0,13.5,82.0,7.625,594.5
Bourgogne-Franche-Comté,2018/11/04,12.0,5.5,81.0,8.0,591.0
Bourgogne-Franche-Comté,2018/11/05,15.0,6.0,75.5,10.0,588.5
Bourgogne-Franche-Comté,2018/11/06,13.0,20.5,77.5,9.125,585.0
Bourgogne-Franche-Comté,2018/11/07,12.0,23.5,89.0,8.625,583.0
Bourgogne-Franche-Comté,2018/11/08,11.5,8.5,88.5,7.375,579.5
Bourgogne-Franche-Comté,2018/11/09,14.0,12.5,77.5,9.4375,577.0
Bourgogne-Franche-Comté,2018/11/10,12.5,24.0,90.0,8.8125,574.0
Bourgogne-Franche-Comté,2018/11/11,16.5,25.0,84.0,9.5625,571.5
Bourgogne-Franche-Comté,2018/11/12,19.5,28.5,70.5,9.9375,568.0
Bourgogne-Franche-Comté,2018/11/13,13.0,9.5,91.0,9.375,566.0
Bourgogne-Franche-Comté,2018/11/14,12.0,4.0,82.0,10.0,563.0
Bourgogne-Franche-Comté,2018/11/15,12.0,5.0,83.0,9.5,561.0
Bourgogne-Franche-Comté,2018/11/16,9.5,8.5,71.5,9.5,558.0
Bourgogne-Franche-Comté,2018/11/17,7.0,13.5,67.0,10.0,555.5
Bourgogne-Franche-Comté,2018/11/18,5.5,10.5,68.0,10.0,553.5
Bourgogne-Franche-Comté,2018/11/19,4.0,20.5,61.0,9.6875,550.5
Bourgogne-Franche-Comté,2018/11/20,4.5,10.0,81.5,7.5,548.5
Bourgogne-Franche-Comté,2018/11/21,5.0,6.0,88.0,8.875,545.5
Bourgogne-Franche-Comté,2018/11/22,7.0,4.0,83.5,9.4375,544.0
Bourgogne-Franche-Comté,2018/11/23,8.0,6.5,80.0,7.9375,542.0
Bourgogne-Franche-Comté,2018/11/24,9.5,13.5,89.5,8.375,539.0
Bourgogne-Franche-Comté,2018/11/25,8.0,8.0,89.0,8.375,537.0
