,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
normandie_2017/01/02,6,5,24,90,7.875,67,8:19:0,normandie,2017/01/02
pays-de-la-loire_2017/01/02,7,3,10,89,10,73,8:35:0,pays-de-la-loire,2017/01/02
picardie_2017/01/02,4,-1,11,96,6.75,52,8:12:0,picardie,2017/01/02
poitou-charentes_2017/01/02,8,5,14,85,10,48,8:44:0,poitou-charentes,2017/01/02
rh-ne-alpes_2017/01/02,2,-3,9,88,10,31,8:46:0,rh-ne-alpes,2017/01/02
provence-alpes-c-te-d-azur_2017/01/02,13,11,17,78,10,44,9:4:0,provence-alpes-c-te-d-azur,2017/01/02
alsace_2017/01/03,1,-3,6,94,6.25,33,8:25:0,alsace,2017/01/03
aquitaine_2017/01/03,6,1,13,80,10,4,8:54:0,aquitaine,2017/01/03
ardeche_2017/01/03,3,-2,20,74,10,9,8:55:0,ardeche,2017/01/03
auvergne_2017/01/03,0,-5,9,85,7.875,32,8:47:0,auvergne,2017/01/03
bourgogne_2017/01/03,1,-2,13,84,9,14,8:35:0,bourgogne,2017/01/03
bretagne_2017/01/03,4,-2,7,90,10,5,8:29:0,bretagne,2017/01/03
centre_2017/01/03,1,-1,5,91,7,25,8:31:0,centre,2017/01/03
champagne-ardenne_2017/01/03,2,-2,12,96,6,22,8:19:0,champagne-ardenne,2017/01/03
corse_2017/01/03,11,9,13,70,10,36,9:14:0,corse,2017/01/03
franche-comte_2017/01/03,0,-3,12,85,9,5,8:37:0,franche-comte,2017/01/03
ile-de-re_2017/01/03,5,1,23,87,10,25,8:44:0,ile-de-re,2017/01/03
ile-de-france_2017/01/03,2,-2,9,95,6,17,8:23:0,ile-de-france,2017/01/03
languedoc-roussillon_2017/01/03,9,6,25,64,10,2,9:2:0,languedoc-roussillon,2017/01/03
limousin_2017/01/03,3,-3,16,84,9,7,8:47:0,limousin,2017/01/03
lorraine_2017/01/03,0,-3,11,95,6,26,8:21:0,lorraine,2017/01/03
midi-pyrenees_2017/01/03,6,-1,6,84,10,3,9:3:0,midi-pyrenees,2017/01/03
nord-pas-de-calais_2017/01/03,4,-1,19,90,10,37,8:11:0,nord-pas-de-calais,2017/01/03
normandie_2017/01/03,6,3,14,81,10,25,8:20:0,normandie,2017/01/03
pays-de-la-loire_2017/01/03,4,-1,14,92,10,23,8:36:0,pays-de-la-loire,2017/01/03
picardie_2017/01/03,4,0,19,94,10,31,8:13:0,picardie,2017/01/03
poitou-charentes_2017/01/03,5,1,23,87,10,25,8:45:0,poitou-charentes,2017/01/03
rh-ne-alpes_2017/01/03,0,-4,18,84,9,36,8:47:0,rh-ne-alpes,2017/01/03
provence-alpes-c-te-d-azur_2017/01/03,9,5,30,70,10,1,9:5:0,provence-alpes-c-te-d-azur,2017/01/03
alsace_2017/01/04,1,0,23,90,8,85,8:26:0,alsace,2017/01/04
aquitaine_2017/01/04,6,1,6,52,10,4,8:55:0,aquitaine,2017/01/04
ardeche_2017/01/04,5,0,17,78,10,9,8:56:0,ardeche,2017/01/04
auvergne_2017/01/04,2,-2,13,93,9.875,38,8:49:0,auvergne,2017/01/04
bourgogne_2017/01/04,0,-2,15,85,8.375,67,8:36:0,bourgogne,2017/01/04
bretagne_2017/01/04,7,1,17,95,8,53,8:30:0,bretagne,2017/01/04
centre_2017/01/04,3,0,17,95,7.5,73,8:33:0,centre,2017/01/04
champagne-ardenne_2017/01/04,4,2,21,96,7,81,8:20:0,champagne-ardenne,2017/01/04
corse_2017/01/04,10,8,19,75,10,12,9:14:0,corse,2017/01/04
franche-comte_2017/01/04,-1,-2,22,86,8,71,8:38:0,franche-comte,2017/01/04
ile-de-re_2017/01/04,7,3,13,82,10,24,8:45:0,ile-de-re,2017/01/04
ile-de-france_2017/01/04,4,2,18,98,7.75,79,8:24:0,ile-de-france,2017/01/04
languedoc-roussillon_2017/01/04,11,5,19,53,10,10,9:3:0,languedoc-roussillon,2017/01/04
limousin_2017/01/04,3,0,9,91,10,33,8:48:0,limousin,2017/01/04
lorraine_2017/01/04,1,-1,28,97,7.125,94,8:22:0,lorraine,2017/01/04
midi-pyrenees_2017/01/04,5,-1,12,73,10,7,9:4:0,midi-pyrenees,2017/01/04
nord-pas-de-calais_2017/01/04,6,5,20,95,8,85,8:12:0,nord-pas-de-calais,2017/01/04
normandie_2017/01/04,7,6,23,88,9.375,80,8:22:0,normandie,2017/01/04
pays-de-la-loire_2017/01/04,7,1,13,78,10,37,8:37:0,pays-de-la-loire,2017/01/04
picardie_2017/01/04,6,3,19,95,9,80,8:15:0,picardie,2017/01/04
poitou-charentes_2017/01/04,7,3,10,61,10,24,8:46:0,poitou-charentes,2017/01/04
rh-ne-alpes_2017/01/04,1,-2,6,84,9.875,44,8:48:0,rh-ne-alpes,2017/01/04
provence-alpes-c-te-d-azur_2017/01/04,10,5,49,69,10,8,9:6:0,provence-alpes-c-te-d-azur,2017/01/04
alsace_2017/01/05,0,-2,13,95,5.375,49,8:27:0,alsace,2017/01/05
aquitaine_2017/01/05,7,4,9,88,10,38,8:56:0,aquitaine,2017/01/05
ardeche_2017/01/05,3,0,30,77,10,17,8:57:0,ardeche,2017/01/05
auvergne_2017/01/05,0,-2,15,93,6.875,81,8:50:0,auvergne,2017/01/05
bourgogne_2017/01/05,3,0,17,90,8.375,47,8:38:0,bourgogne,2017/01/05
bretagne_2017/01/05,6,0,8,90,8,37,8:31:0,bretagne,2017/01/05
centre_2017/01/05,4,0,9,94,6.875,14,8:34:0,centre,2017/01/05
champagne-ardenne_2017/01/05,4,0,14,96,8,23,8:23:0,champagne-ardenne,2017/01/05
corse_2017/01/05,9,8,37,35,10,5,9:15:0,corse,2017/01/05
franche-comte_2017/01/05,1,-2,12,96,3.375,67,8:39:0,franche-comte,2017/01/05
ile-de-re_2017/01/05,7,4,14,92,10,28,8:47:0,ile-de-re,2017/01/05
ile-de-france_2017/01/05,5,0,11,95,8,17,8:26:0,ile-de-france,2017/01/05
languedoc-roussillon_2017/01/05,9,7,31,57,10,1,9:4:0,languedoc-roussillon,2017/01/05
limousin_2017/01/05,3,0,12,91,8.625,73,8:49:0,limousin,2017/01/05
lorraine_2017/01/05,1,-2,15,96,6.375,28,8:23:0,lorraine,2017/01/05
midi-pyrenees_2017/01/05,6,0,14,88,10,12,9:5:0,midi-pyrenees,2017/01/05
nord-pas-de-calais_2017/01/05,6,3,13,90,10,43,8:13:0,nord-pas-de-calais,2017/01/05
normandie_2017/01/05,6,3,9,84,10,33,8:23:0,normandie,2017/01/05
pays-de-la-loire_2017/01/05,6,1,11,92,8,26,8:39:0,pays-de-la-loire,2017/01/05
picardie_2017/01/05,6,0,12,95,8,36,8:17:0,picardie,2017/01/05
poitou-charentes_2017/01/05,7,4,14,92,10,28,8:47:0,poitou-charentes,2017/01/05
rh-ne-alpes_2017/01/05,2,-1,23,93,8.125,56,8:49:0,rh-ne-alpes,2017/01/05
provence-alpes-c-te-d-azur_2017/01/05,8,5,55,65,10,0,9:7:0,provence-alpes-c-te-d-azur,2017/01/05
alsace_2017/01/06,-5,-8,7,91,4.75,27,8:30:0,alsace,2017/01/06
aquitaine_2017/01/06,5,1,15,68,10,5,8:57:0,aquitaine,2017/01/06
ardeche_2017/01/06,0,-3,18,58,10,7,8:59:0,ardeche,2017/01/06
auvergne_2017/01/06,-3,-6,10,83,8,19,8:51:0,auvergne,2017/01/06
bourgogne_2017/01/06,-2,-4,17,71,10,18,8:40:0,bourgogne,2017/01/06
bretagne_2017/01/06,4,0,9,93,9,23,8:34:0,bretagne,2017/01/06
centre_2017/01/06,1,-2,10,80,9,17,8:35:0,centre,2017/01/06
champagne-ardenne_2017/01/06,-1,-3,9,76,10,27,8:24:0,champagne-ardenne,2017/01/06
corse_2017/01/06,6,4,11,37,10,4,9:16:0,corse,2017/01/06
franche-comte_2017/01/06,-3,-6,16,75,10,14,8:40:0,franche-comte,2017/01/06
ile-de-re_2017/01/06,5,2,21,84,10,9,8:48:0,ile-de-re,2017/01/06
ile-de-france_2017/01/06,1,-3,8,78,10,23,8:27:0,ile-de-france,2017/01/06
languedoc-roussillon_2017/01/06,7,4,24,50,10,6,9:5:0,languedoc-roussillon,2017/01/06
limousin_2017/01/06,2,-3,17,67,10,12,8:50:0,limousin,2017/01/06
lorraine_2017/01/06,-5,-7,12,92,7,32,8:25:0,lorraine,2017/01/06
midi-pyrenees_2017/01/06,5,-3,5,79,10,4,9:6:0,midi-pyrenees,2017/01/06
nord-pas-de-calais_2017/01/06,1,-2,11,74,10,35,8:14:0,nord-pas-de-calais,2017/01/06
normandie_2017/01/06,4,1,11,90,10,23,8:25:0,normandie,2017/01/06
pays-de-la-loire_2017/01/06,5,0,11,90,10,14,8:41:0,pays-de-la-loire,2017/01/06
picardie_2017/01/06,1,-3,11,76,10,34,8:18:0,picardie,2017/01/06
poitou-charentes_2017/01/06,5,2,21,84,10,9,8:48:0,poitou-charentes,2017/01/06
rh-ne-alpes_2017/01/06,-1,-4,18,71,10,12,8:50:0,rh-ne-alpes,2017/01/06
provence-alpes-c-te-d-azur_2017/01/06,7,4,17,62,10,18,9:8:0,provence-alpes-c-te-d-azur,2017/01/06
alsace_2017/01/07,-3,-6,4,64,9,69,8:31:0,alsace,2017/01/07
aquitaine_2017/01/07,6,0,8,32,10,13,8:59:0,aquitaine,2017/01/07
ardeche_2017/01/07,2,-3,17,31,10,6,9:0:0,ardeche,2017/01/07
auvergne_2017/01/07,0,-5,6,43,10,20,8:52:0,auvergne,2017/01/07
bourgogne_2017/01/07,-2,-6,6,52,10,45,8:41:0,bourgogne,2017/01/07
bretagne_2017/01/07,4,1,10,73,10,94,8:35:0,bretagne,2017/01/07
centre_2017/01/07,1,-3,9,36,9.875,64,8:36:0,centre,2017/01/07
champagne-ardenne_2017/01/07,-1,-4,10,54,8.875,80,8:25:0,champagne-ardenne,2017/01/07
corse_2017/01/07,5,4,11,63,10,18,9:17:0,corse,2017/01/07
franche-comte_2017/01/07,-3,-6,5,61,9.375,53,8:41:0,franche-comte,2017/01/07
ile-de-re_2017/01/07,6,1,17,43,10,31,8:50:0,ile-de-re,2017/01/07
ile-de-france_2017/01/07,1,-2,12,85,9,78,8:28:0,ile-de-france,2017/01/07
languedoc-roussillon_2017/01/07,8,4,22,36,10,5,9:6:0,languedoc-roussillon,2017/01/07
limousin_2017/01/07,4,-1,10,33,10,17,8:53:0,limousin,2017/01/07
lorraine_2017/01/07,-4,-7,8,76,9.125,74,8:26:0,lorraine,2017/01/07
midi-pyrenees_2017/01/07,5,-2,6,56,10,8,9:7:0,midi-pyrenees,2017/01/07
nord-pas-de-calais_2017/01/07,3,-1,21,93,5.375,91,8:17:0,nord-pas-de-calais,2017/01/07
normandie_2017/01/07,8,2,26,95,8.625,100,8:26:0,normandie,2017/01/07
pays-de-la-loire_2017/01/07,5,0,7,40,10,70,8:42:0,pays-de-la-loire,2017/01/07
picardie_2017/01/07,4,-1,19,99,6.5,92,8:19:0,picardie,2017/01/07
poitou-charentes_2017/01/07,6,1,17,39,10,31,8:50:0,poitou-charentes,2017/01/07
rh-ne-alpes_2017/01/07,-1,-6,12,47,10,19,8:52:0,rh-ne-alpes,2017/01/07
provence-alpes-c-te-d-azur_2017/01/07,7,4,14,57,10,15,9:10:0,provence-alpes-c-te-d-azur,2017/01/07
alsace_2017/01/08,-1,-2,5,95,5.25,89,8:32:0,alsace,2017/01/08
aquitaine_2017/01/08,8,3,7,83,7.75,77,9:0:0,aquitaine,2017/01/08
ardeche_2017/01/08,4,1,27,82,10,30,9:1:0,ardeche,2017/01/08
auvergne_2017/01/08,1,0,14,99,5.25,96,8:54:0,auvergne,2017/01/08
bourgogne_2017/01/08,1,-2,11,89,6.375,86,8:42:0,bourgogne,2017/01/08
bretagne_2017/01/08,9,6,11,97,1.25,98,8:36:0,bretagne,2017/01/08
centre_2017/01/08,5,3,8,99,1.75,98,8:38:0,centre,2017/01/08
champagne-ardenne_2017/01/08,2,1,4,99,2,95,8:27:0,champagne-ardenne,2017/01/08
corse_2017/01/08,8,7,8,75,9.875,54,9:18:0,corse,2017/01/08
franche-comte_2017/01/08,-1,-4,8,93,7,72,8:43:0,franche-comte,2017/01/08
ile-de-re_2017/01/08,10,6,12,95,8,92,8:51:0,ile-de-re,2017/01/08
ile-de-france_2017/01/08,6,2,4,99,1.25,100,8:31:0,ile-de-france,2017/01/08
languedoc-roussillon_2017/01/08,12,8,27,66,10,5,9:7:0,languedoc-roussillon,2017/01/08
limousin_2017/01/08,5,2,13,98,7.5,83,8:54:0,limousin,2017/01/08
lorraine_2017/01/08,1,-2,6,98,4.125,88,8:28:0,lorraine,2017/01/08
midi-pyrenees_2017/01/08,6,2,18,95,10,50,9:9:0,midi-pyrenees,2017/01/08
nord-pas-de-calais_2017/01/08,6,4,7,99,0,100,8:18:0,nord-pas-de-calais,2017/01/08
normandie_2017/01/08,9,8,8,98,2.875,100,8:27:0,normandie,2017/01/08
pays-de-la-loire_2017/01/08,8,6,9,97,4,100,8:43:0,pays-de-la-loire,2017/01/08
picardie_2017/01/08,7,4,6,99,0.25,100,8:21:0,picardie,2017/01/08
poitou-charentes_2017/01/08,10,6,12,93,8,92,8:51:0,poitou-charentes,2017/01/08
rh-ne-alpes_2017/01/08,1,-1,23,96,8.25,86,8:53:0,rh-ne-alpes,2017/01/08
provence-alpes-c-te-d-azur_2017/01/08,9,6,32,59,10,4,9:11:0,provence-alpes-c-te-d-azur,2017/01/08
alsace_2017/01/09,1,-3,5,94,4.25,44,8:34:0,alsace,2017/01/09
aquitaine_2017/01/09,8,5,8,90,7,91,9:2:0,aquitaine,2017/01/09
ardeche_2017/01/09,3,-1,19,86,10,18,9:2:0,ardeche,2017/01/09
auvergne_2017/01/09,2,0,6,95,3.875,89,8:56:0,auvergne,2017/01/09
bourgogne_2017/01/09,2,0,10,89,6.75,66,8:44:0,bourgogne,2017/01/09
bretagne_2017/01/09,9,5,24,96,6.625,84,8:38:0,bretagne,2017/01/09
centre_2017/01/09,6,3,14,98,3.875,97,8:40:0,centre,2017/01/09
champagne-ardenne_2017/01/09,4,2,14,99,3.875,100,8:29:0,champagne-ardenne,2017/01/09
corse_2017/01/09,8,7,12,63,10,16,9:20:0,corse,2017/01/09
franche-comte_2017/01/09,0,-4,5,94,6.25,41,8:44:0,franche-comte,2017/01/09
ile-de-re_2017/01/09,10,9,13,92,6.875,96,8:52:0,ile-de-re,2017/01/09
ile-de-france_2017/01/09,6,3,14,98,4.125,97,8:32:0,ile-de-france,2017/01/09
languedoc-roussillon_2017/01/09,9,5,14,64,10,3,9:9:0,languedoc-roussillon,2017/01/09
limousin_2017/01/09,5,2,8,98,6.5,88,8:55:0,limousin,2017/01/09
lorraine_2017/01/09,1,0,13,94,9,91,8:29:0,lorraine,2017/01/09
midi-pyrenees_2017/01/09,8,1,14,88,9,53,9:10:0,midi-pyrenees,2017/01/09
nord-pas-de-calais_2017/01/09,7,5,23,97,6.125,98,8:20:0,nord-pas-de-calais,2017/01/09
normandie_2017/01/09,9,8,29,95,7.875,90,8:30:0,normandie,2017/01/09
pays-de-la-loire_2017/01/09,10,6,13,94,6.375,82,8:45:0,pays-de-la-loire,2017/01/09
picardie_2017/01/09,7,5,30,98,6.375,97,8:23:0,picardie,2017/01/09
poitou-charentes_2017/01/09,10,9,11,92,6.875,96,8:52:0,poitou-charentes,2017/01/09
rh-ne-alpes_2017/01/09,1,-2,13,91,9,78,8:54:0,rh-ne-alpes,2017/01/09
provence-alpes-c-te-d-azur_2017/01/09,7,5,29,66,10,18,9:12:0,provence-alpes-c-te-d-azur,2017/01/09
alsace_2017/01/10,1,0,7,100,2.5,91,8:36:0,alsace,2017/01/10
aquitaine_2017/01/10,10,8,15,89,9.875,98,9:4:0,aquitaine,2017/01/10
ardeche_2017/01/10,5,2,15,93,9.5,74,9:4:0,ardeche,2017/01/10
auvergne_2017/01/10,2,1,17,99,7.25,100,8:57:0,auvergne,2017/01/10
bourgogne_2017/01/10,3,1,13,99,8.375,99,8:45:0,bourgogne,2017/01/10
bretagne_2017/01/10,9,7,15,91,9,83,8:39:0,bretagne,2017/01/10
centre_2017/01/10,7,5,17,93,6.375,94,8:41:0,centre,2017/01/10
champagne-ardenne_2017/01/10,6,3,13,95,4.75,75,8:31:0,champagne-ardenne,2017/01/10
corse_2017/01/10,8,7,11,76,8.75,81,9:22:0,corse,2017/01/10
franche-comte_2017/01/10,0,0,12,100,3.125,99,8:46:0,franche-comte,2017/01/10
ile-de-re_2017/01/10,11,8,26,85,9.75,79,8:54:0,ile-de-re,2017/01/10
ile-de-france_2017/01/10,7,5,15,94,7,89,8:33:0,ile-de-france,2017/01/10
languedoc-roussillon_2017/01/10,11,8,21,76,9.875,53,9:10:0,languedoc-roussillon,2017/01/10
limousin_2017/01/10,6,4,17,97,7.375,100,8:56:0,limousin,2017/01/10
lorraine_2017/01/10,1,0,14,100,5.125,88,8:32:0,lorraine,2017/01/10
midi-pyrenees_2017/01/10,8,6,25,93,8.625,99,9:12:0,midi-pyrenees,2017/01/10
nord-pas-de-calais_2017/01/10,7,4,17,94,8,83,8:22:0,nord-pas-de-calais,2017/01/10
normandie_2017/01/10,8,7,26,83,10,80,8:31:0,normandie,2017/01/10
pays-de-la-loire_2017/01/10,10,7,17,90,9,85,8:46:0,pays-de-la-loire,2017/01/10
picardie_2017/01/10,7,4,18,95,7,91,8:25:0,picardie,2017/01/10
poitou-charentes_2017/01/10,11,8,26,85,9.75,79,8:55:0,poitou-charentes,2017/01/10
rh-ne-alpes_2017/01/10,2,0,13,99,5.5,99,8:56:0,rh-ne-alpes,2017/01/10
provence-alpes-c-te-d-azur_2017/01/10,7,5,15,71,9.25,47,9:13:0,provence-alpes-c-te-d-azur,2017/01/10
alsace_2017/01/11,3,-1,19,99,7.375,67,8:38:0,alsace,2017/01/11
aquitaine_2017/01/11,12,9,12,97,4.75,96,9:5:0,aquitaine,2017/01/11
ardeche_2017/01/11,6,1,5,87,7.375,42,9:6:0,ardeche,2017/01/11
auvergne_2017/01/11,4,1,14,97,3.625,92,8:58:0,auvergne,2017/01/11
bourgogne_2017/01/11,4,2,22,97,6.5,100,8:48:0,bourgogne,2017/01/11
bretagne_2017/01/11,11,8,23,95,9,87,8:42:0,bretagne,2017/01/11
centre_2017/01/11,10,6,20,98,9,91,8:43:0,centre,2017/01/11
champagne-ardenne_2017/01/11,8,4,23,96,8,91,8:32:0,champagne-ardenne,2017/01/11
corse_2017/01/11,7,5,11,72,9.875,25,9:23:0,corse,2017/01/11
franche-comte_2017/01/11,2,-1,26,99,7.5,83,8:48:0,franche-comte,2017/01/11
ile-de-re_2017/01/11,13,11,24,96,10,92,8:55:0,ile-de-re,2017/01/11
ile-de-france_2017/01/11,9,6,21,95,9,92,8:36:0,ile-de-france,2017/01/11
languedoc-roussillon_2017/01/11,11,6,18,73,10,15,9:12:0,languedoc-roussillon,2017/01/11
limousin_2017/01/11,8,4,13,99,3,98,8:58:0,limousin,2017/01/11
lorraine_2017/01/11,5,2,27,99,6.75,99,8:33:0,lorraine,2017/01/11
midi-pyrenees_2017/01/11,10,5,17,96,9,87,9:13:0,midi-pyrenees,2017/01/11
nord-pas-de-calais_2017/01/11,10,7,26,95,9,75,8:24:0,nord-pas-de-calais,2017/01/11
normandie_2017/01/11,11,10,30,92,10,81,8:33:0,normandie,2017/01/11
pays-de-la-loire_2017/01/11,13,11,21,96,7.5,90,8:49:0,pays-de-la-loire,2017/01/11
picardie_2017/01/11,10,5,26,96,9,75,8:26:0,picardie,2017/01/11
poitou-charentes_2017/01/11,13,11,24,96,10,92,8:56:0,poitou-charentes,2017/01/11
rh-ne-alpes_2017/01/11,3,1,10,90,6.375,95,8:58:0,rh-ne-alpes,2017/01/11
provence-alpes-c-te-d-azur_2017/01/11,8,5,17,74,9.375,21,9:15:0,provence-alpes-c-te-d-azur,2017/01/11
alsace_2017/01/12,4,3,13,95,5.625,87,8:39:0,alsace,2017/01/12
aquitaine_2017/01/12,12,9,25,94,9,99,9:6:0,aquitaine,2017/01/12
ardeche_2017/01/12,9,4,9,92,7,59,9:7:0,ardeche,2017/01/12
auvergne_2017/01/12,6,4,25,94,5.375,90,9:0:0,auvergne,2017/01/12
bourgogne_2017/01/12,7,4,19,97,6.25,100,8:49:0,bourgogne,2017/01/12
bretagne_2017/01/12,10,6,42,95,10,96,8:43:0,bretagne,2017/01/12
centre_2017/01/12,9,5,29,95,6.875,100,8:44:0,centre,2017/01/12
champagne-ardenne_2017/01/12,7,4,24,95,7,100,8:35:0,champagne-ardenne,2017/01/12
corse_2017/01/12,11,10,19,83,9,83,9:24:0,corse,2017/01/12
franche-comte_2017/01/12,6,3,19,98,8.625,98,8:49:0,franche-comte,2017/01/12
ile-de-re_2017/01/12,12,10,47,92,8.625,86,8:57:0,ile-de-re,2017/01/12
ile-de-france_2017/01/12,8,5,39,92,8.875,97,8:38:0,ile-de-france,2017/01/12
languedoc-roussillon_2017/01/12,13,11,19,83,10,34,9:14:0,languedoc-roussillon,2017/01/12
limousin_2017/01/12,9,6,31,99,4.25,100,8:59:0,limousin,2017/01/12
lorraine_2017/01/12,6,3,20,98,7.625,100,8:35:0,lorraine,2017/01/12
midi-pyrenees_2017/01/12,12,9,13,95,8,94,9:14:0,midi-pyrenees,2017/01/12
nord-pas-de-calais_2017/01/12,6,5,29,92,8.875,100,8:25:0,nord-pas-de-calais,2017/01/12
normandie_2017/01/12,8,7,44,90,8.5,95,8:35:0,normandie,2017/01/12
pays-de-la-loire_2017/01/12,11,8,43,95,8.625,92,8:50:0,pays-de-la-loire,2017/01/12
picardie_2017/01/12,7,5,59,93,9.875,100,8:29:0,picardie,2017/01/12
poitou-charentes_2017/01/12,12,10,45,92,8.625,86,8:57:0,poitou-charentes,2017/01/12
rh-ne-alpes_2017/01/12,6,4,23,95,6.875,92,8:59:0,rh-ne-alpes,2017/01/12
provence-alpes-c-te-d-azur_2017/01/12,11,8,24,78,10,41,9:16:0,provence-alpes-c-te-d-azur,2017/01/12
alsace_2017/01/13,5,0,20,87,9,76,8:42:0,alsace,2017/01/13
aquitaine_2017/01/13,9,6,22,77,10,30,9:8:0,aquitaine,2017/01/13
ardeche_2017/01/13,5,-1,22,82,8.625,46,9:9:0,ardeche,2017/01/13
auvergne_2017/01/13,2,-2,29,89,9.25,63,9:2:0,auvergne,2017/01/13
bourgogne_2017/01/13,4,1,25,87,10,70,8:51:0,bourgogne,2017/01/13
bretagne_2017/01/13,6,3,29,81,10,46,8:45:0,bretagne,2017/01/13
centre_2017/01/13,5,1,26,88,10,51,8:47:0,centre,2017/01/13
champagne-ardenne_2017/01/13,3,1,24,86,8.75,68,8:36:0,champagne-ardenne,2017/01/13
corse_2017/01/13,11,6,61,78,9.5,54,9:26:0,corse,2017/01/13
franche-comte_2017/01/13,4,-1,23,96,7.625,90,8:52:0,franche-comte,2017/01/13
ile-de-re_2017/01/13,8,6,40,67,10,23,8:59:0,ile-de-re,2017/01/13
ile-de-france_2017/01/13,4,1,30,87,9,56,8:39:0,ile-de-france,2017/01/13
languedoc-roussillon_2017/01/13,13,7,47,58,10,8,9:15:0,languedoc-roussillon,2017/01/13
limousin_2017/01/13,3,0,25,88,10,48,9:2:0,limousin,2017/01/13
lorraine_2017/01/13,3,0,28,88,6.75,95,8:37:0,lorraine,2017/01/13
midi-pyrenees_2017/01/13,9,3,36,81,9.875,41,9:16:0,midi-pyrenees,2017/01/13
nord-pas-de-calais_2017/01/13,3,1,30,89,9,63,8:28:0,nord-pas-de-calais,2017/01/13
normandie_2017/01/13,5,4,37,77,8.75,61,8:37:0,normandie,2017/01/13
pays-de-la-loire_2017/01/13,8,4,27,74,10,26,8:52:0,pays-de-la-loire,2017/01/13
picardie_2017/01/13,3,1,30,88,9.875,58,8:30:0,picardie,2017/01/13
