region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_Min
Bourgogne-Franche-Comté,2015/04/06,10.0,7.5,24.5,49.0,10.0,8.5,786.0
Bourgogne-Franche-Comté,2015/04/07,11.5,8.0,26.5,48.5,10.0,3.0,789.0
Bourgogne-Franche-Comté,2015/04/08,14.5,9.5,14.0,44.5,10.0,5.0,793.0
Bourgogne-Franche-Comté,2015/04/09,17.5,12.5,12.5,50.0,10.0,1.0,796.0
Bourgogne-Franche-Comté,2015/04/10,18.0,13.5,24.0,47.5,10.0,41.5,800.0
Bourgogne-Franche-Comté,2015/04/11,14.5,11.5,19.5,76.0,9.6875,60.0,803.0
Bourgogne-Franche-Comté,2015/04/12,17.5,14.0,7.0,73.0,7.375,23.0,806.0
Bourgogne-Franche-Comté,2015/04/13,13.5,10.5,12.5,71.0,8.4375,57.5,809.5
Bourgogne-Franche-Comté,2015/04/14,14.5,11.5,12.5,69.5,9.1875,60.5,812.5
Bourgogne-Franche-Comté,2015/04/15,13.5,11.0,16.5,70.0,9.1875,65.5,816.0
Bourgogne-Franche-Comté,2015/04/16,17.5,16.5,24.0,53.5,10.0,62.5,819.0
Bourgogne-Franche-Comté,2015/04/17,14.5,13.5,17.0,87.0,9.125,84.5,822.0
Bourgogne-Franche-Comté,2015/04/18,13.5,11.0,31.0,71.5,9.4375,19.5,826.0
Bourgogne-Franche-Comté,2015/04/19,14.5,10.0,14.5,64.0,10.0,9.0,829.0
Bourgogne-Franche-Comté,2015/04/20,17.5,13.5,19.5,57.0,10.0,13.5,832.5
Bourgogne-Franche-Comté,2015/04/21,19.5,15.0,19.5,55.5,10.0,7.5,835.0
Bourgogne-Franche-Comté,2015/04/22,20.0,16.0,15.5,59.0,10.0,2.0,838.0
Bourgogne-Franche-Comté,2015/04/23,18.5,14.5,9.5,56.5,10.0,1.0,842.0
Bourgogne-Franche-Comté,2015/04/24,19.5,16.0,8.0,52.0,10.0,7.0,844.5
Bourgogne-Franche-Comté,2015/04/25,16.5,15.0,23.5,81.5,7.1875,79.0,848.0
Bourgogne-Franche-Comté,2015/04/26,18.5,15.5,23.5,76.5,8.9375,50.0,851.0
Bourgogne-Franche-Comté,2015/04/27,14.0,11.0,30.5,96.5,7.0625,93.0,854.0
Bourgogne-Franche-Comté,2015/04/28,13.5,11.0,10.0,75.5,8.1875,59.0,857.5
Bourgogne-Franche-Comté,2015/04/29,14.5,11.0,9.0,53.0,10.0,59.5,860.0
Bourgogne-Franche-Comté,2015/04/30,14.5,12.5,21.5,64.5,9.875,60.5,863.0
Bourgogne-Franche-Comté,2015/05/01,13.5,12.5,35.0,95.0,8.4375,99.0,866.5
Bourgogne-Franche-Comté,2015/05/02,15.5,12.5,15.5,91.5,8.3125,95.5,869.0
Bourgogne-Franche-Comté,2015/05/03,19.5,14.5,25.5,94.5,8.9375,86.0,872.0
Bourgogne-Franche-Comté,2015/05/04,22.0,17.5,18.5,85.0,8.5625,64.0,875.0
Bourgogne-Franche-Comté,2015/05/05,19.0,15.0,33.0,82.0,9.9375,57.5,878.0
Bourgogne-Franche-Comté,2015/05/06,16.0,14.0,29.0,63.5,9.5,18.5,880.0
Bourgogne-Franche-Comté,2015/05/07,16.5,12.5,8.0,61.5,10.0,14.0,884.0
Bourgogne-Franche-Comté,2015/05/08,18.0,14.0,18.5,84.5,9.625,36.0,886.0
Bourgogne-Franche-Comté,2015/05/09,17.0,13.5,20.5,90.0,10.0,53.0,889.0
Bourgogne-Franche-Comté,2015/05/10,20.5,17.0,9.5,65.5,10.0,12.0,892.0
Bourgogne-Franche-Comté,2015/05/11,24.5,20.5,13.5,61.5,10.0,40.0,894.5
Bourgogne-Franche-Comté,2015/05/12,25.0,21.5,21.0,63.0,9.75,21.5,897.0
Bourgogne-Franche-Comté,2015/05/13,25.5,19.5,19.5,70.5,8.5,24.0,899.5
Bourgogne-Franche-Comté,2015/05/14,18.5,15.5,22.5,74.5,9.6875,46.0,902.5
Bourgogne-Franche-Comté,2015/05/15,10.0,8.5,20.5,93.5,8.4375,75.0,905.0
Bourgogne-Franche-Comté,2015/05/16,17.5,13.5,12.5,66.5,9.5,31.5,907.0
Bourgogne-Franche-Comté,2015/05/17,18.5,14.0,10.0,80.5,8.4375,59.5,909.5
Bourgogne-Franche-Comté,2015/05/18,20.0,16.5,20.0,64.5,10.0,28.5,912.5
Bourgogne-Franche-Comté,2015/05/19,14.5,12.0,22.5,72.0,9.0625,57.0,914.5
Bourgogne-Franche-Comté,2015/05/20,11.0,10.0,18.0,72.5,9.9375,57.5,917.0
Bourgogne-Franche-Comté,2015/05/21,14.5,11.5,25.5,62.5,10.0,14.5,919.0
Bourgogne-Franche-Comté,2015/05/22,16.5,14.5,24.5,56.0,10.0,13.5,921.0
Bourgogne-Franche-Comté,2015/05/23,18.0,16.5,27.5,61.0,10.0,32.5,923.5
Bourgogne-Franche-Comté,2015/05/24,19.5,17.5,17.5,68.5,9.8125,23.0,925.5
Bourgogne-Franche-Comté,2015/05/25,18.0,16.5,16.5,79.5,9.5,34.5,928.0
Bourgogne-Franche-Comté,2015/05/26,15.0,12.0,23.0,81.0,8.3125,51.0,929.5
Bourgogne-Franche-Comté,2015/05/27,16.5,14.5,18.5,57.5,10.0,14.5,931.5
Bourgogne-Franche-Comté,2015/05/28,20.0,16.5,18.0,61.5,10.0,20.0,933.5
Bourgogne-Franche-Comté,2015/05/29,20.0,18.5,28.0,67.0,9.8125,22.0,935.0
Bourgogne-Franche-Comté,2015/05/30,17.0,14.5,17.5,82.5,9.9375,54.0,937.0
Bourgogne-Franche-Comté,2015/05/31,21.0,17.5,24.5,68.0,9.5,39.0,938.5
Bourgogne-Franche-Comté,2015/06/01,18.0,14.5,22.5,93.0,8.75,58.5,940.0
Bourgogne-Franche-Comté,2015/06/02,23.5,19.0,22.5,68.5,10.0,23.0,942.0
Bourgogne-Franche-Comté,2015/06/03,24.0,19.5,12.0,60.5,10.0,17.0,943.0
Bourgogne-Franche-Comté,2015/06/04,26.5,22.0,14.0,70.0,10.0,9.0,944.5
Bourgogne-Franche-Comté,2015/06/05,29.5,25.5,11.5,63.5,9.9375,12.5,945.5
Bourgogne-Franche-Comté,2015/06/06,25.5,20.0,17.5,79.5,10.0,15.5,947.0
Bourgogne-Franche-Comté,2015/06/07,23.5,19.5,24.0,68.5,9.875,25.5,948.5
Bourgogne-Franche-Comté,2015/06/08,22.0,18.5,23.5,77.5,8.875,40.0,949.5
Bourgogne-Franche-Comté,2015/06/09,19.5,17.5,25.5,70.5,10.0,55.5,950.0
Bourgogne-Franche-Comté,2015/06/10,22.5,18.5,16.5,70.0,10.0,22.0,951.5
Bourgogne-Franche-Comté,2015/06/11,27.0,23.0,8.5,62.5,9.9375,13.5,952.0
Bourgogne-Franche-Comté,2015/06/12,23.0,21.0,17.0,73.5,9.625,33.5,953.0
Bourgogne-Franche-Comté,2015/06/13,23.5,19.5,9.0,75.0,9.8125,35.0,953.5
Bourgogne-Franche-Comté,2015/06/14,22.0,21.0,11.0,74.5,8.375,55.0,954.0
Bourgogne-Franche-Comté,2015/06/15,17.5,15.0,11.0,95.5,6.8125,81.5,954.5
Bourgogne-Franche-Comté,2015/06/16,20.0,18.5,26.0,82.0,7.625,56.5,955.0
Bourgogne-Franche-Comté,2015/06/17,19.5,16.5,19.5,61.5,10.0,11.0,955.5
Bourgogne-Franche-Comté,2015/06/18,20.0,18.0,17.0,89.0,9.3125,61.5,956.0
Bourgogne-Franche-Comté,2015/06/19,19.0,16.5,15.5,62.5,7.9375,39.5,956.0
Bourgogne-Franche-Comté,2015/06/20,17.0,15.0,10.5,72.0,10.0,43.5,956.5
Bourgogne-Franche-Comté,2015/06/21,20.5,17.0,17.0,80.0,9.875,58.5,956.5
Bourgogne-Franche-Comté,2015/06/22,22.5,19.5,22.5,65.0,9.6875,46.0,956.5
Bourgogne-Franche-Comté,2015/06/23,17.5,14.5,13.0,69.0,8.1875,41.5,956.0
Bourgogne-Franche-Comté,2015/06/24,21.0,17.0,16.0,59.5,10.0,8.5,956.0
Bourgogne-Franche-Comté,2015/06/25,23.5,20.0,5.5,57.0,10.0,17.5,955.5
Bourgogne-Franche-Comté,2015/06/26,26.0,22.5,4.0,49.5,10.0,10.5,955.0
Bourgogne-Franche-Comté,2015/06/27,24.0,21.5,18.5,71.0,9.9375,24.0,955.0
Bourgogne-Franche-Comté,2015/06/28,25.5,21.0,11.5,57.0,10.0,6.0,954.5
Bourgogne-Franche-Comté,2015/06/29,27.5,24.0,8.5,55.0,10.0,22.0,954.0
Bourgogne-Franche-Comté,2015/06/30,29.5,25.0,11.0,56.5,10.0,4.0,953.5
Bourgogne-Franche-Comté,2015/07/01,32.5,27.5,16.0,54.5,10.0,4.0,952.5
Bourgogne-Franche-Comté,2015/07/02,33.0,28.5,23.0,50.5,10.0,4.5,951.5
Bourgogne-Franche-Comté,2015/07/03,33.5,28.0,10.0,58.5,10.0,5.5,950.5
Bourgogne-Franche-Comté,2015/07/04,33.0,28.0,19.0,46.5,10.0,5.5,950.0
Bourgogne-Franche-Comté,2015/07/05,34.0,29.0,23.0,51.0,9.8125,7.5,948.5
Bourgogne-Franche-Comté,2015/07/06,28.5,24.0,13.5,64.0,8.8125,23.0,947.5
Bourgogne-Franche-Comté,2015/07/07,34.0,28.5,24.0,56.0,9.9375,12.0,946.0
Bourgogne-Franche-Comté,2015/07/08,20.5,19.0,24.5,65.5,9.9375,60.0,945.0
Bourgogne-Franche-Comté,2015/07/09,21.5,18.5,14.5,61.5,10.0,29.5,943.5
Bourgogne-Franche-Comté,2015/07/10,26.0,20.5,18.5,50.0,10.0,0.0,942.0
Bourgogne-Franche-Comté,2015/07/11,28.5,23.5,26.0,51.0,10.0,5.5,940.5
Bourgogne-Franche-Comté,2015/07/12,26.0,22.5,12.5,59.0,10.0,20.5,939.0
Bourgogne-Franche-Comté,2015/07/13,25.0,21.5,14.0,57.0,10.0,41.5,937.5
Bourgogne-Franche-Comté,2015/07/14,27.5,22.5,13.5,64.5,10.0,16.0,935.5
Bourgogne-Franche-Comté,2015/07/15,27.5,24.0,10.5,60.0,10.0,5.0,934.0
Bourgogne-Franche-Comté,2015/07/16,33.0,27.0,6.0,52.5,10.0,2.5,932.0
Bourgogne-Franche-Comté,2015/07/17,32.5,24.0,11.0,66.0,9.5625,13.0,930.5
Bourgogne-Franche-Comté,2015/07/18,29.5,23.0,6.5,75.5,9.6875,19.5,928.5
Bourgogne-Franche-Comté,2015/07/19,27.5,24.0,26.0,66.5,9.8125,17.5,926.5
Bourgogne-Franche-Comté,2015/07/20,28.0,24.5,16.0,63.0,9.9375,34.0,924.0
Bourgogne-Franche-Comté,2015/07/21,28.5,25.5,4.5,62.5,10.0,6.5,922.0
Bourgogne-Franche-Comté,2015/07/22,30.0,26.0,15.0,70.5,9.0,32.5,920.0
Bourgogne-Franche-Comté,2015/07/23,25.5,22.5,14.0,66.0,9.625,39.0,918.0
Bourgogne-Franche-Comté,2015/07/24,29.5,24.0,15.0,60.0,9.8125,17.0,916.0
Bourgogne-Franche-Comté,2015/07/25,19.5,16.5,33.5,76.0,9.875,54.0,913.0
Bourgogne-Franche-Comté,2015/07/26,21.5,18.5,16.0,53.5,10.0,42.0,910.5
Bourgogne-Franche-Comté,2015/07/27,22.0,17.0,32.5,79.5,10.0,65.0,908.0
Bourgogne-Franche-Comté,2015/07/28,22.0,17.5,26.5,61.0,9.6875,56.0,906.0
Bourgogne-Franche-Comté,2015/07/29,19.5,15.0,15.5,93.0,8.8125,65.0,904.0
Bourgogne-Franche-Comté,2015/07/30,20.0,17.0,10.5,49.5,10.0,28.5,900.5
Bourgogne-Franche-Comté,2015/07/31,23.0,18.5,21.5,49.5,10.0,30.0,898.0
Bourgogne-Franche-Comté,2015/08/01,19.5,18.0,9.0,79.0,9.0625,56.5,896.0
Bourgogne-Franche-Comté,2015/08/02,26.5,21.5,17.0,58.5,8.6875,17.5,893.0
Bourgogne-Franche-Comté,2015/08/03,31.0,25.5,11.5,53.0,10.0,4.0,890.5
Bourgogne-Franche-Comté,2015/08/04,23.0,19.5,17.0,87.0,9.875,61.5,887.5
Bourgogne-Franche-Comté,2015/08/05,29.5,23.5,7.5,57.0,10.0,7.5,885.0
Bourgogne-Franche-Comté,2015/08/06,32.5,26.0,10.0,55.0,10.0,17.0,883.0
Bourgogne-Franche-Comté,2015/08/07,35.0,28.0,11.5,47.5,10.0,5.5,879.5
Bourgogne-Franche-Comté,2015/08/08,28.0,25.0,22.0,66.0,9.5625,25.0,877.0
Bourgogne-Franche-Comté,2015/08/09,19.5,18.5,8.5,93.0,9.1875,83.0,874.0
Bourgogne-Franche-Comté,2015/08/10,21.5,17.5,10.0,83.0,9.5,81.0,871.0
Bourgogne-Franche-Comté,2015/08/11,28.5,23.0,14.0,68.5,9.5,30.5,868.0
Bourgogne-Franche-Comté,2015/08/12,31.0,26.0,7.5,64.0,10.0,17.0,865.0
Bourgogne-Franche-Comté,2015/08/13,30.0,25.0,13.0,70.5,9.9375,34.5,862.5
Bourgogne-Franche-Comté,2015/08/14,24.0,20.5,21.5,69.5,9.9375,47.5,859.0
Bourgogne-Franche-Comté,2015/08/15,19.0,14.5,20.5,90.0,8.5,89.0,856.0
Bourgogne-Franche-Comté,2015/08/16,20.0,15.5,11.0,78.0,8.25,76.0,853.5
Bourgogne-Franche-Comté,2015/08/17,21.0,18.0,15.5,57.0,10.0,45.5,850.0
Bourgogne-Franche-Comté,2015/08/18,20.5,18.0,10.0,56.0,9.9375,34.5,847.0
Bourgogne-Franche-Comté,2015/08/19,22.0,18.0,10.5,53.5,10.0,22.0,844.0
Bourgogne-Franche-Comté,2015/08/20,23.0,20.5,5.5,50.0,10.0,32.0,841.0
Bourgogne-Franche-Comté,2015/08/21,26.0,22.0,12.0,47.0,10.0,13.5,838.0
Bourgogne-Franche-Comté,2015/08/22,27.0,22.5,7.0,48.5,10.0,6.0,835.0
Bourgogne-Franche-Comté,2015/08/23,22.0,17.0,29.5,93.5,8.75,50.0,831.5
Bourgogne-Franche-Comté,2015/08/24,19.0,16.0,33.5,89.5,8.3125,50.0,828.0
Bourgogne-Franche-Comté,2015/08/25,21.0,16.5,17.0,59.0,10.0,8.0,825.5
Bourgogne-Franche-Comté,2015/08/26,26.5,20.5,21.0,49.5,10.0,5.0,822.5
Bourgogne-Franche-Comté,2015/08/27,30.0,24.0,30.0,50.5,10.0,24.0,819.0
Bourgogne-Franche-Comté,2015/08/28,28.5,24.0,19.5,57.5,9.9375,29.0,816.0
Bourgogne-Franche-Comté,2015/08/29,31.0,25.5,12.0,55.5,10.0,9.5,812.5
Bourgogne-Franche-Comté,2015/08/30,31.5,26.5,18.0,40.0,10.0,8.0,809.0
Bourgogne-Franche-Comté,2015/08/31,31.0,25.5,29.5,38.5,9.625,15.0,806.0
Bourgogne-Franche-Comté,2015/09/01,20.5,17.5,13.5,71.5,8.5,59.5,803.0
Bourgogne-Franche-Comté,2015/09/02,20.0,17.5,13.0,70.0,9.75,53.5,799.0
Bourgogne-Franche-Comté,2015/09/03,19.5,16.5,13.0,72.0,10.0,48.0,796.0
Bourgogne-Franche-Comté,2015/09/04,11.5,10.0,9.0,73.5,9.75,16.5,793.0
Bourgogne-Franche-Comté,2015/09/05,21.5,19.0,9.5,73.0,8.1875,63.0,789.5
Bourgogne-Franche-Comté,2015/09/06,20.5,18.5,12.5,72.0,8.875,55.5,786.0
Bourgogne-Franche-Comté,2015/09/07,18.0,14.5,21.5,59.0,10.0,11.0,783.0
Bourgogne-Franche-Comté,2015/09/08,20.5,16.0,17.5,59.0,10.0,10.0,780.0
Bourgogne-Franche-Comté,2015/09/09,22.0,17.5,13.5,57.5,10.0,3.0,776.0
Bourgogne-Franche-Comté,2015/09/10,21.5,17.5,13.5,53.0,10.0,5.0,773.0
Bourgogne-Franche-Comté,2015/09/11,23.0,17.5,15.0,53.0,10.0,20.5,770.0
Bourgogne-Franche-Comté,2015/09/12,23.0,19.0,27.5,82.5,9.5,55.5,766.0
Bourgogne-Franche-Comté,2015/09/13,24.5,17.0,25.0,90.0,8.1875,71.0,763.0
Bourgogne-Franche-Comté,2015/09/14,18.5,17.0,36.0,70.5,9.6875,32.0,760.0
Bourgogne-Franche-Comté,2015/09/15,16.5,15.0,28.0,72.0,8.625,53.5,756.5
Bourgogne-Franche-Comté,2015/09/16,16.0,13.5,20.5,87.5,9.125,68.5,753.0
Bourgogne-Franche-Comté,2015/09/17,17.5,15.0,10.5,78.5,7.6875,61.0,750.0
Bourgogne-Franche-Comté,2015/09/18,18.5,15.0,13.5,79.0,8.25,60.5,746.5
Bourgogne-Franche-Comté,2015/09/19,17.5,14.5,10.0,81.5,7.0,61.0,742.5
Bourgogne-Franche-Comté,2015/09/20,18.5,15.5,9.5,73.5,7.8125,56.0,739.0
Bourgogne-Franche-Comté,2015/09/21,17.5,14.0,12.5,73.0,10.0,13.0,736.0
Bourgogne-Franche-Comté,2015/09/22,15.5,13.0,32.5,87.0,9.9375,65.0,732.0
Bourgogne-Franche-Comté,2015/09/23,14.0,11.0,17.5,87.5,9.375,67.0,729.0
Bourgogne-Franche-Comté,2015/09/24,17.0,13.5,5.5,65.0,10.0,17.5,726.0
Bourgogne-Franche-Comté,2015/09/25,17.5,14.0,16.5,69.5,10.0,33.0,722.0
Bourgogne-Franche-Comté,2015/09/26,18.0,14.5,19.5,72.0,10.0,22.0,719.0
Bourgogne-Franche-Comté,2015/09/27,18.5,14.0,26.0,72.0,9.5,11.0,716.0
Bourgogne-Franche-Comté,2015/09/28,16.5,13.0,30.5,57.5,10.0,1.0,712.0
Bourgogne-Franche-Comté,2015/09/29,16.5,12.5,23.0,56.0,10.0,2.5,709.0
Bourgogne-Franche-Comté,2015/09/30,16.5,12.5,20.5,62.5,10.0,2.0,705.0
Bourgogne-Franche-Comté,2015/10/01,15.0,10.5,17.5,65.0,10.0,6.0,702.0
Bourgogne-Franche-Comté,2015/10/02,17.5,12.5,8.5,58.0,10.0,26.0,699.0
