,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
bretagne_2009/04/23,20,15,8,77,6.75,31,14:7:0,bretagne,2009/04/23
centre_2009/04/23,18,14,11,67,8,19,14:6:0,centre,2009/04/23
champagne-ardenne_2009/04/23,16,12,9,50,10,6,14:12:0,champagne-ardenne,2009/04/23
corse_2009/04/23,19,18,13,58,10,7,13:42:0,corse,2009/04/23
franche-comte_2009/04/23,14,12,17,61,9,14,14:2:0,franche-comte,2009/04/23
ile-de-re_2009/04/23,19,16,7,72,10,11,13:58:0,ile-de-re,2009/04/23
ile-de-france_2009/04/23,17,13,11,59,9,16,14:9:0,ile-de-france,2009/04/23
languedoc-roussillon_2009/04/23,21,17,20,60,10,9,13:48:0,languedoc-roussillon,2009/04/23
limousin_2009/04/23,19,15,14,71,10,12,13:57:0,limousin,2009/04/23
lorraine_2009/04/23,14,11,12,55,10,7,14:11:0,lorraine,2009/04/23
midi-pyrenees_2009/04/23,22,16,11,76,10,7,13:48:0,midi-pyrenees,2009/04/23
nord-pas-de-calais_2009/04/23,16,12,8,52,10,7,14:16:0,nord-pas-de-calais,2009/04/23
normandie_2009/04/23,16,13,13,73,10,12,14:11:0,normandie,2009/04/23
pays-de-la-loire_2009/04/23,21,16,6,77,6.75,30,14:2:0,pays-de-la-loire,2009/04/23
picardie_2009/04/23,16,9,12,81,10,20,14:15:0,picardie,2009/04/23
poitou-charentes_2009/04/23,19,16,7,72,10,11,13:59:0,poitou-charentes,2009/04/23
rh-ne-alpes_2009/04/23,17,13,20,69,9,12,13:57:0,rh-ne-alpes,2009/04/23
provence-alpes-c-te-d-azur_2009/04/23,19,17,37,62,10,7,13:47:0,provence-alpes-c-te-d-azur,2009/04/23
alsace_2009/04/24,16,12,22,54,8.875,13,14:12:0,alsace,2009/04/24
aquitaine_2009/04/24,24,18,12,59,9.875,39,13:56:0,aquitaine,2009/04/24
ardeche_2009/04/24,17,13,24,73,10,12,13:55:0,ardeche,2009/04/24
auvergne_2009/04/24,17,13,8,76,10,10,13:59:0,auvergne,2009/04/24
bourgogne_2009/04/24,15,11,17,56,10,7,14:6:0,bourgogne,2009/04/24
bretagne_2009/04/24,19,14,20,71,10,54,14:10:0,bretagne,2009/04/24
centre_2009/04/24,17,13,19,56,10,19,14:9:0,centre,2009/04/24
champagne-ardenne_2009/04/24,16,12,22,55,10,2,14:15:0,champagne-ardenne,2009/04/24
corse_2009/04/24,16,14,11,86,9.75,26,13:45:0,corse,2009/04/24
franche-comte_2009/04/24,14,10,16,60,10,13,14:6:0,franche-comte,2009/04/24
ile-de-re_2009/04/24,19,15,20,64,10,37,14:2:0,ile-de-re,2009/04/24
ile-de-france_2009/04/24,17,12,17,61,10,5,14:13:0,ile-de-france,2009/04/24
languedoc-roussillon_2009/04/24,17,14,20,81,10,14,13:51:0,languedoc-roussillon,2009/04/24
limousin_2009/04/24,21,15,10,73,10,15,14:0:0,limousin,2009/04/24
lorraine_2009/04/24,15,11,23,58,9.875,13,14:14:0,lorraine,2009/04/24
midi-pyrenees_2009/04/24,23,17,19,63,10,19,13:52:0,midi-pyrenees,2009/04/24
nord-pas-de-calais_2009/04/24,17,13,19,59,10,0,14:20:0,nord-pas-de-calais,2009/04/24
normandie_2009/04/24,16,13,22,63,10,32,14:14:0,normandie,2009/04/24
pays-de-la-loire_2009/04/24,20,15,17,57,10,33,14:6:0,pays-de-la-loire,2009/04/24
picardie_2009/04/24,16,10,19,67,10,2,14:19:0,picardie,2009/04/24
poitou-charentes_2009/04/24,19,15,16,58,10,37,14:2:0,poitou-charentes,2009/04/24
rh-ne-alpes_2009/04/24,17,11,14,80,10,7,14:0:0,rh-ne-alpes,2009/04/24
provence-alpes-c-te-d-azur_2009/04/24,17,15,30,77,9.875,21,13:50:0,provence-alpes-c-te-d-azur,2009/04/24
alsace_2009/04/25,21,16,17,55,9.875,20,14:15:0,alsace,2009/04/25
aquitaine_2009/04/25,12,11,5,88,9.25,74,13:59:0,aquitaine,2009/04/25
ardeche_2009/04/25,18,12,24,67,9.375,36,13:58:0,ardeche,2009/04/25
auvergne_2009/04/25,13,9,14,94,9,64,14:3:0,auvergne,2009/04/25
bourgogne_2009/04/25,14,10,20,93,8.625,43,14:9:0,bourgogne,2009/04/25
bretagne_2009/04/25,14,11,19,68,9.25,26,14:13:0,bretagne,2009/04/25
centre_2009/04/25,13,10,14,89,8.25,63,14:12:0,centre,2009/04/25
champagne-ardenne_2009/04/25,14,11,19,96,6.875,69,14:19:0,champagne-ardenne,2009/04/25
corse_2009/04/25,18,16,21,71,9.375,36,13:47:0,corse,2009/04/25
franche-comte_2009/04/25,16,12,14,84,8.25,35,14:9:0,franche-comte,2009/04/25
ile-de-re_2009/04/25,14,12,19,68,10,35,14:4:0,ile-de-re,2009/04/25
ile-de-france_2009/04/25,15,10,18,90,8.375,48,14:16:0,ile-de-france,2009/04/25
languedoc-roussillon_2009/04/25,17,14,23,85,9,50,13:54:0,languedoc-roussillon,2009/04/25
limousin_2009/04/25,10,7,7,97,5.75,95,14:3:0,limousin,2009/04/25
lorraine_2009/04/25,15,11,18,90,7.625,47,14:18:0,lorraine,2009/04/25
midi-pyrenees_2009/04/25,16,11,11,83,9.125,80,13:54:0,midi-pyrenees,2009/04/25
nord-pas-de-calais_2009/04/25,14,12,17,81,10,49,14:23:0,nord-pas-de-calais,2009/04/25
normandie_2009/04/25,14,11,19,70,9.625,40,14:18:0,normandie,2009/04/25
pays-de-la-loire_2009/04/25,14,12,18,71,10,34,14:9:0,pays-de-la-loire,2009/04/25
picardie_2009/04/25,13,8,16,92,10,47,14:22:0,picardie,2009/04/25
poitou-charentes_2009/04/25,14,13,19,68,10,35,14:4:0,poitou-charentes,2009/04/25
rh-ne-alpes_2009/04/25,17,12,11,82,9.25,38,14:3:0,rh-ne-alpes,2009/04/25
provence-alpes-c-te-d-azur_2009/04/25,18,16,40,71,9.375,23,13:53:0,provence-alpes-c-te-d-azur,2009/04/25
alsace_2009/04/26,19,14,9,74,10,36,14:19:0,alsace,2009/04/26
aquitaine_2009/04/26,13,12,15,70,10,48,14:1:0,aquitaine,2009/04/26
ardeche_2009/04/26,10,8,12,98,5.375,73,14:2:0,ardeche,2009/04/26
auvergne_2009/04/26,9,7,11,98,4.875,91,14:6:0,auvergne,2009/04/26
bourgogne_2009/04/26,16,11,9,96,7,66,14:13:0,bourgogne,2009/04/26
bretagne_2009/04/26,14,10,18,81,8,42,14:16:0,bretagne,2009/04/26
centre_2009/04/26,16,11,5,82,7.625,71,14:15:0,centre,2009/04/26
champagne-ardenne_2009/04/26,12,10,5,98,0.5,99,14:22:0,champagne-ardenne,2009/04/26
corse_2009/04/26,17,14,14,93,9,49,13:50:0,corse,2009/04/26
franche-comte_2009/04/26,16,12,12,95,5.625,59,14:13:0,franche-comte,2009/04/26
ile-de-re_2009/04/26,14,12,23,72,10,21,14:7:0,ile-de-re,2009/04/26
ile-de-france_2009/04/26,16,10,5,89,4.75,76,14:20:0,ile-de-france,2009/04/26
languedoc-roussillon_2009/04/26,15,11,23,94,9.125,81,13:57:0,languedoc-roussillon,2009/04/26
limousin_2009/04/26,10,8,13,93,6,92,14:6:0,limousin,2009/04/26
lorraine_2009/04/26,17,11,10,93,5,68,14:21:0,lorraine,2009/04/26
midi-pyrenees_2009/04/26,8,5,20,100,7.25,96,13:57:0,midi-pyrenees,2009/04/26
nord-pas-de-calais_2009/04/26,16,9,6,95,6,70,14:27:0,nord-pas-de-calais,2009/04/26
normandie_2009/04/26,14,11,16,68,9.875,30,14:21:0,normandie,2009/04/26
pays-de-la-loire_2009/04/26,14,13,23,67,10,23,14:12:0,pays-de-la-loire,2009/04/26
picardie_2009/04/26,16,9,8,94,6.875,73,14:26:0,picardie,2009/04/26
poitou-charentes_2009/04/26,14,13,23,65,10,21,14:7:0,poitou-charentes,2009/04/26
rh-ne-alpes_2009/04/26,14,10,6,95,7.75,67,14:6:0,rh-ne-alpes,2009/04/26
provence-alpes-c-te-d-azur_2009/04/26,15,13,39,93,8.625,74,13:56:0,provence-alpes-c-te-d-azur,2009/04/26
alsace_2009/04/27,14,11,12,76,9,53,14:22:0,alsace,2009/04/27
aquitaine_2009/04/27,13,11,25,92,8.625,81,14:5:0,aquitaine,2009/04/27
ardeche_2009/04/27,13,9,17,77,7,32,14:4:0,ardeche,2009/04/27
auvergne_2009/04/27,12,8,17,84,7,59,14:8:0,auvergne,2009/04/27
bourgogne_2009/04/27,13,9,14,84,10,54,14:16:0,bourgogne,2009/04/27
bretagne_2009/04/27,11,9,26,96,8.875,80,14:19:0,bretagne,2009/04/27
centre_2009/04/27,14,10,26,71,9.625,77,14:19:0,centre,2009/04/27
champagne-ardenne_2009/04/27,12,9,20,90,7.75,79,14:25:0,champagne-ardenne,2009/04/27
corse_2009/04/27,14,12,29,94,8.625,83,13:53:0,corse,2009/04/27
franche-comte_2009/04/27,12,8,13,87,8.75,61,14:15:0,franche-comte,2009/04/27
ile-de-re_2009/04/27,13,11,30,92,9.5,84,14:11:0,ile-de-re,2009/04/27
ile-de-france_2009/04/27,15,11,25,85,9.625,83,14:23:0,ile-de-france,2009/04/27
languedoc-roussillon_2009/04/27,16,13,30,71,10,14,13:59:0,languedoc-roussillon,2009/04/27
limousin_2009/04/27,12,8,24,95,8.625,95,14:9:0,limousin,2009/04/27
lorraine_2009/04/27,14,9,16,90,9.375,59,14:25:0,lorraine,2009/04/27
midi-pyrenees_2009/04/27,14,9,18,91,7,59,13:59:0,midi-pyrenees,2009/04/27
nord-pas-de-calais_2009/04/27,14,9,27,88,8.875,84,14:30:0,nord-pas-de-calais,2009/04/27
normandie_2009/04/27,10,9,32,94,7.5,71,14:25:0,normandie,2009/04/27
pays-de-la-loire_2009/04/27,11,10,24,94,8.625,80,14:15:0,pays-de-la-loire,2009/04/27
picardie_2009/04/27,14,8,28,97,8,86,14:29:0,picardie,2009/04/27
poitou-charentes_2009/04/27,13,11,30,92,9.5,84,14:10:0,poitou-charentes,2009/04/27
rh-ne-alpes_2009/04/27,13,9,8,84,7.75,45,14:9:0,rh-ne-alpes,2009/04/27
provence-alpes-c-te-d-azur_2009/04/27,15,12,32,87,8.875,50,13:58:0,provence-alpes-c-te-d-azur,2009/04/27
alsace_2009/04/28,10,9,20,91,7.625,84,14:25:0,alsace,2009/04/28
aquitaine_2009/04/28,12,11,30,90,9.5,71,14:7:0,aquitaine,2009/04/28
ardeche_2009/04/28,15,10,13,65,8.25,25,14:7:0,ardeche,2009/04/28
auvergne_2009/04/28,10,6,18,85,7.625,64,14:11:0,auvergne,2009/04/28
bourgogne_2009/04/28,13,9,17,73,8.75,58,14:18:0,bourgogne,2009/04/28
bretagne_2009/04/28,12,8,17,98,6.125,80,14:23:0,bretagne,2009/04/28
centre_2009/04/28,12,8,18,90,8,76,14:21:0,centre,2009/04/28
champagne-ardenne_2009/04/28,13,10,16,84,6.875,55,14:28:0,champagne-ardenne,2009/04/28
corse_2009/04/28,15,13,25,81,10,45,13:55:0,corse,2009/04/28
franche-comte_2009/04/28,12,7,15,89,8.875,68,14:18:0,franche-comte,2009/04/28
ile-de-re_2009/04/28,12,10,40,90,9.5,59,14:13:0,ile-de-re,2009/04/28
ile-de-france_2009/04/28,13,7,19,92,5.625,59,14:26:0,ile-de-france,2009/04/28
languedoc-roussillon_2009/04/28,16,13,28,68,10,16,14:2:0,languedoc-roussillon,2009/04/28
limousin_2009/04/28,9,7,24,98,6.25,94,14:12:0,limousin,2009/04/28
lorraine_2009/04/28,12,8,18,93,7.625,60,14:27:0,lorraine,2009/04/28
midi-pyrenees_2009/04/28,13,11,22,77,9.875,58,14:2:0,midi-pyrenees,2009/04/28
nord-pas-de-calais_2009/04/28,12,9,14,84,6,51,14:34:0,nord-pas-de-calais,2009/04/28
normandie_2009/04/28,11,7,14,93,9.75,68,14:27:0,normandie,2009/04/28
pays-de-la-loire_2009/04/28,11,10,22,94,9.875,53,14:18:0,pays-de-la-loire,2009/04/28
picardie_2009/04/28,12,6,14,96,5.875,56,14:32:0,picardie,2009/04/28
poitou-charentes_2009/04/28,12,10,40,90,9.5,59,14:13:0,poitou-charentes,2009/04/28
rh-ne-alpes_2009/04/28,14,10,8,82,9.25,35,14:11:0,rh-ne-alpes,2009/04/28
provence-alpes-c-te-d-azur_2009/04/28,15,14,27,71,10,10,14:1:0,provence-alpes-c-te-d-azur,2009/04/28
alsace_2009/04/29,12,9,12,80,8.375,46,14:28:0,alsace,2009/04/29
aquitaine_2009/04/29,16,11,19,92,10,76,14:10:0,aquitaine,2009/04/29
ardeche_2009/04/29,14,9,17,69,9,51,14:9:0,ardeche,2009/04/29
auvergne_2009/04/29,11,5,18,93,8,69,14:14:0,auvergne,2009/04/29
bourgogne_2009/04/29,10,7,19,86,6.625,71,14:22:0,bourgogne,2009/04/29
bretagne_2009/04/29,15,10,14,81,5.625,72,14:25:0,bretagne,2009/04/29
centre_2009/04/29,13,8,19,94,8.75,68,14:24:0,centre,2009/04/29
champagne-ardenne_2009/04/29,15,11,8,75,6.5,70,14:32:0,champagne-ardenne,2009/04/29
corse_2009/04/29,13,11,36,73,10,21,13:58:0,corse,2009/04/29
franche-comte_2009/04/29,8,7,17,95,8.5,65,14:22:0,franche-comte,2009/04/29
ile-de-re_2009/04/29,14,11,22,81,10,51,14:16:0,ile-de-re,2009/04/29
ile-de-france_2009/04/29,14,10,9,92,6.625,68,14:29:0,ile-de-france,2009/04/29
languedoc-roussillon_2009/04/29,15,13,26,70,10,25,14:4:0,languedoc-roussillon,2009/04/29
limousin_2009/04/29,13,9,17,98,7.5,68,14:14:0,limousin,2009/04/29
lorraine_2009/04/29,12,6,8,98,6.25,50,14:31:0,lorraine,2009/04/29
midi-pyrenees_2009/04/29,15,10,21,85,9.625,67,14:4:0,midi-pyrenees,2009/04/29
nord-pas-de-calais_2009/04/29,14,13,7,78,6.125,72,14:37:0,nord-pas-de-calais,2009/04/29
normandie_2009/04/29,13,11,13,76,10,31,14:31:0,normandie,2009/04/29
pays-de-la-loire_2009/04/29,14,10,20,80,6,46,14:21:0,pays-de-la-loire,2009/04/29
picardie_2009/04/29,13,6,9,94,6.25,72,14:35:0,picardie,2009/04/29
poitou-charentes_2009/04/29,14,11,22,81,10,51,14:16:0,poitou-charentes,2009/04/29
rh-ne-alpes_2009/04/29,12,8,14,90,9.75,60,14:14:0,rh-ne-alpes,2009/04/29
provence-alpes-c-te-d-azur_2009/04/29,15,13,33,73,10,13,14:3:0,provence-alpes-c-te-d-azur,2009/04/29
alsace_2009/04/30,16,13,9,63,8,34,14:32:0,alsace,2009/04/30
aquitaine_2009/04/30,13,9,6,90,7,77,14:12:0,aquitaine,2009/04/30
ardeche_2009/04/30,15,10,16,71,10,23,14:13:0,ardeche,2009/04/30
auvergne_2009/04/30,14,11,11,79,6.5,51,14:17:0,auvergne,2009/04/30
bourgogne_2009/04/30,16,13,9,61,7.5,18,14:25:0,bourgogne,2009/04/30
bretagne_2009/04/30,12,11,17,97,7.625,99,14:29:0,bretagne,2009/04/30
centre_2009/04/30,17,13,7,77,7,29,14:28:0,centre,2009/04/30
champagne-ardenne_2009/04/30,18,13,8,67,7.75,24,14:35:0,champagne-ardenne,2009/04/30
corse_2009/04/30,16,14,20,60,10,8,14:0:0,corse,2009/04/30
franche-comte_2009/04/30,14,12,10,69,6.5,47,14:24:0,franche-comte,2009/04/30
ile-de-re_2009/04/30,14,12,15,91,8.125,73,14:19:0,ile-de-re,2009/04/30
ile-de-france_2009/04/30,18,13,8,75,8,9,14:33:0,ile-de-france,2009/04/30
languedoc-roussillon_2009/04/30,17,15,17,69,10,41,14:8:0,languedoc-roussillon,2009/04/30
limousin_2009/04/30,15,12,9,96,5.5,91,14:17:0,limousin,2009/04/30
lorraine_2009/04/30,16,13,7,67,8,40,14:34:0,lorraine,2009/04/30
midi-pyrenees_2009/04/30,18,13,10,94,7.25,58,14:8:0,midi-pyrenees,2009/04/30
nord-pas-de-calais_2009/04/30,18,14,12,71,9,13,14:41:0,nord-pas-de-calais,2009/04/30
normandie_2009/04/30,13,12,16,94,7.25,88,14:34:0,normandie,2009/04/30
pays-de-la-loire_2009/04/30,12,11,16,96,7.875,90,14:24:0,pays-de-la-loire,2009/04/30
picardie_2009/04/30,17,9,12,86,10,12,14:39:0,picardie,2009/04/30
poitou-charentes_2009/04/30,14,13,13,91,8.125,73,14:19:0,poitou-charentes,2009/04/30
rh-ne-alpes_2009/04/30,15,9,11,88,6.75,50,14:18:0,rh-ne-alpes,2009/04/30
provence-alpes-c-te-d-azur_2009/04/30,17,14,25,63,10,13,14:6:0,provence-alpes-c-te-d-azur,2009/04/30
alsace_2009/05/01,19,15,9,61,10,17,14:35:0,alsace,2009/05/01
aquitaine_2009/05/01,16,12,19,89,10,53,14:15:0,aquitaine,2009/05/01
ardeche_2009/05/01,16,13,26,73,10,18,14:15:0,ardeche,2009/05/01
auvergne_2009/05/01,13,12,15,79,7,44,14:20:0,auvergne,2009/05/01
bourgogne_2009/05/01,17,14,10,65,8,35,14:27:0,bourgogne,2009/05/01
bretagne_2009/05/01,17,12,11,81,8,32,14:32:0,bretagne,2009/05/01
centre_2009/05/01,19,15,11,71,9,19,14:30:0,centre,2009/05/01
champagne-ardenne_2009/05/01,20,16,8,66,10,25,14:38:0,champagne-ardenne,2009/05/01
corse_2009/05/01,18,16,13,59,10,16,14:3:0,corse,2009/05/01
franche-comte_2009/05/01,16,13,12,68,8,23,14:27:0,franche-comte,2009/05/01
ile-de-re_2009/05/01,15,11,19,89,10,41,14:22:0,ile-de-re,2009/05/01
ile-de-france_2009/05/01,20,16,11,75,10,19,14:36:0,ile-de-france,2009/05/01
languedoc-roussillon_2009/05/01,20,16,23,63,10,21,14:10:0,languedoc-roussillon,2009/05/01
limousin_2009/05/01,17,12,16,84,6.25,63,14:20:0,limousin,2009/05/01
lorraine_2009/05/01,19,15,6,67,10,12,14:38:0,lorraine,2009/05/01
midi-pyrenees_2009/05/01,17,11,21,95,8.75,73,14:10:0,midi-pyrenees,2009/05/01
nord-pas-de-calais_2009/05/01,20,17,14,59,10,15,14:43:0,nord-pas-de-calais,2009/05/01
normandie_2009/05/01,14,12,19,90,7,36,14:38:0,normandie,2009/05/01
pays-de-la-loire_2009/05/01,16,12,14,83,7.5,42,14:27:0,pays-de-la-loire,2009/05/01
picardie_2009/05/01,19,8,18,82,10,10,14:42:0,picardie,2009/05/01
poitou-charentes_2009/05/01,15,11,17,89,10,41,14:22:0,poitou-charentes,2009/05/01
rh-ne-alpes_2009/05/01,16,13,19,77,6.5,55,14:20:0,rh-ne-alpes,2009/05/01
provence-alpes-c-te-d-azur_2009/05/01,19,17,17,67,10,12,14:8:0,provence-alpes-c-te-d-azur,2009/05/01
alsace_2009/05/02,20,18,12,64,8.75,21,14:37:0,alsace,2009/05/02
aquitaine_2009/05/02,19,16,15,67,10,7,14:18:0,aquitaine,2009/05/02
ardeche_2009/05/02,19,15,28,73,10,15,14:18:0,ardeche,2009/05/02
auvergne_2009/05/02,16,12,17,87,6.75,60,14:23:0,auvergne,2009/05/02
bourgogne_2009/05/02,19,16,17,70,9.875,32,14:31:0,bourgogne,2009/05/02
bretagne_2009/05/02,18,14,12,82,6,46,14:34:0,bretagne,2009/05/02
centre_2009/05/02,19,15,9,70,9,12,14:34:0,centre,2009/05/02
champagne-ardenne_2009/05/02,17,14,13,73,9,20,14:41:0,champagne-ardenne,2009/05/02
corse_2009/05/02,21,20,13,51,10,15,14:5:0,corse,2009/05/02
franche-comte_2009/05/02,17,16,17,79,5.25,43,14:31:0,franche-comte,2009/05/02
ile-de-re_2009/05/02,18,15,15,74,10,9,14:24:0,ile-de-re,2009/05/02
ile-de-france_2009/05/02,17,14,11,83,7,38,14:39:0,ile-de-france,2009/05/02
languedoc-roussillon_2009/05/02,21,18,24,62,10,6,14:13:0,languedoc-roussillon,2009/05/02
limousin_2009/05/02,18,14,15,75,6.25,41,14:23:0,limousin,2009/05/02
lorraine_2009/05/02,19,16,13,69,7,14,14:40:0,lorraine,2009/05/02
midi-pyrenees_2009/05/02,20,12,13,91,8,50,14:12:0,midi-pyrenees,2009/05/02
nord-pas-de-calais_2009/05/02,17,13,15,81,6.75,52,14:47:0,nord-pas-de-calais,2009/05/02
normandie_2009/05/02,14,12,12,91,9,54,14:40:0,normandie,2009/05/02
pays-de-la-loire_2009/05/02,19,15,10,74,6,30,14:30:0,pays-de-la-loire,2009/05/02
picardie_2009/05/02,16,9,15,95,5.25,68,14:46:0,picardie,2009/05/02
poitou-charentes_2009/05/02,18,15,12,72,10,9,14:24:0,poitou-charentes,2009/05/02
rh-ne-alpes_2009/05/02,18,15,23,78,9.875,33,14:23:0,rh-ne-alpes,2009/05/02
provence-alpes-c-te-d-azur_2009/05/02,21,18,20,65,10,3,14:11:0,provence-alpes-c-te-d-azur,2009/05/02
alsace_2009/05/03,20,17,17,61,10,18,14:41:0,alsace,2009/05/03
aquitaine_2009/05/03,21,18,19,66,10,21,14:21:0,aquitaine,2009/05/03
ardeche_2009/05/03,19,15,23,71,10,17,14:20:0,ardeche,2009/05/03
auvergne_2009/05/03,17,12,18,90,6.75,45,14:26:0,auvergne,2009/05/03
bourgogne_2009/05/03,18,16,15,66,7.75,28,14:33:0,bourgogne,2009/05/03
bretagne_2009/05/03,15,11,20,97,6.625,50,14:38:0,bretagne,2009/05/03
centre_2009/05/03,14,13,13,71,6.5,64,14:36:0,centre,2009/05/03
champagne-ardenne_2009/05/03,15,12,13,69,8,42,14:44:0,champagne-ardenne,2009/05/03
corse_2009/05/03,19,15,10,80,9.75,16,14:7:0,corse,2009/05/03
franche-comte_2009/05/03,17,16,14,71,7.75,31,14:33:0,franche-comte,2009/05/03
ile-de-re_2009/05/03,16,12,18,82,9.875,39,14:27:0,ile-de-re,2009/05/03
ile-de-france_2009/05/03,16,13,13,68,7.75,47,14:42:0,ile-de-france,2009/05/03
languedoc-roussillon_2009/05/03,20,18,17,66,10,10,14:15:0,languedoc-roussillon,2009/05/03
limousin_2009/05/03,19,13,18,91,6.125,31,14:25:0,limousin,2009/05/03
lorraine_2009/05/03,17,16,18,68,7.75,31,14:44:0,lorraine,2009/05/03
midi-pyrenees_2009/05/03,21,17,13,72,9.875,14,14:15:0,midi-pyrenees,2009/05/03
nord-pas-de-calais_2009/05/03,15,12,15,70,8,50,14:51:0,nord-pas-de-calais,2009/05/03
normandie_2009/05/03,13,10,18,95,8.875,44,14:44:0,normandie,2009/05/03
pays-de-la-loire_2009/05/03,15,12,12,95,6.125,66,14:33:0,pays-de-la-loire,2009/05/03
picardie_2009/05/03,14,6,15,93,7.75,50,14:49:0,picardie,2009/05/03
poitou-charentes_2009/05/03,16,12,15,82,9.875,39,14:27:0,poitou-charentes,2009/05/03
rh-ne-alpes_2009/05/03,18,15,19,83,9.75,31,14:26:0,rh-ne-alpes,2009/05/03
provence-alpes-c-te-d-azur_2009/05/03,20,19,9,70,9.875,8,14:14:0,provence-alpes-c-te-d-azur,2009/05/03
alsace_2009/05/04,14,12,13,45,7.75,26,14:44:0,alsace,2009/05/04
aquitaine_2009/05/04,18,13,18,77,8,32,14:23:0,aquitaine,2009/05/04
ardeche_2009/05/04,16,12,31,79,10,41,14:22:0,ardeche,2009/05/04
auvergne_2009/05/04,14,10,18,81,6.5,65,14:28:0,auvergne,2009/05/04
bourgogne_2009/05/04,15,14,18,57,10,32,14:36:0,bourgogne,2009/05/04
bretagne_2009/05/04,15,12,16,69,10,18,14:40:0,bretagne,2009/05/04
centre_2009/05/04,16,13,13,63,10,33,14:39:0,centre,2009/05/04
champagne-ardenne_2009/05/04,14,12,9,54,10,36,14:48:0,champagne-ardenne,2009/05/04
corse_2009/05/04,18,17,15,65,10,20,14:9:0,corse,2009/05/04
franche-comte_2009/05/04,14,12,19,72,8.75,43,14:36:0,franche-comte,2009/05/04
ile-de-re_2009/05/04,16,13,16,65,10,8,14:30:0,ile-de-re,2009/05/04
ile-de-france_2009/05/04,16,11,15,70,8,32,14:45:0,ile-de-france,2009/05/04
languedoc-roussillon_2009/05/04,20,18,22,61,10,22,14:17:0,languedoc-roussillon,2009/05/04
limousin_2009/05/04,16,12,18,86,6.25,55,14:28:0,limousin,2009/05/04
lorraine_2009/05/04,13,11,13,46,10,18,14:47:0,lorraine,2009/05/04
midi-pyrenees_2009/05/04,18,15,19,86,5.625,62,14:17:0,midi-pyrenees,2009/05/04
nord-pas-de-calais_2009/05/04,14,12,16,59,8,37,14:54:0,nord-pas-de-calais,2009/05/04
normandie_2009/05/04,13,12,18,62,10,33,14:47:0,normandie,2009/05/04
pays-de-la-loire_2009/05/04,16,13,13,62,10,13,14:35:0,pays-de-la-loire,2009/05/04
picardie_2009/05/04,14,7,18,84,8,38,14:52:0,picardie,2009/05/04
poitou-charentes_2009/05/04,16,13,15,64,10,8,14:30:0,poitou-charentes,2009/05/04
rh-ne-alpes_2009/05/04,15,12,25,78,7.625,61,14:29:0,rh-ne-alpes,2009/05/04
provence-alpes-c-te-d-azur_2009/05/04,20,18,35,68,10,6,14:16:0,provence-alpes-c-te-d-azur,2009/05/04
alsace_2009/05/05,14,9,15,59,10,56,14:47:0,alsace,2009/05/05
aquitaine_2009/05/05,19,16,13,56,10,10,14:25:0,aquitaine,2009/05/05
ardeche_2009/05/05,15,12,27,67,10,13,14:26:0,ardeche,2009/05/05
auvergne_2009/05/05,15,10,17,81,7.25,43,14:30:0,auvergne,2009/05/05
bourgogne_2009/05/05,16,13,11,59,9,38,14:40:0,bourgogne,2009/05/05
bretagne_2009/05/05,16,12,13,88,6.625,80,14:44:0,bretagne,2009/05/05
centre_2009/05/05,17,10,14,85,10,60,14:43:0,centre,2009/05/05
champagne-ardenne_2009/05/05,14,9,16,90,9,82,14:50:0,champagne-ardenne,2009/05/05
corse_2009/05/05,18,12,13,66,10,17,14:12:0,corse,2009/05/05
franche-comte_2009/05/05,14,11,9,61,10,37,14:39:0,franche-comte,2009/05/05
ile-de-re_2009/05/05,17,14,18,76,10,16,14:33:0,ile-de-re,2009/05/05
ile-de-france_2009/05/05,15,11,16,88,10,70,14:48:0,ile-de-france,2009/05/05
languedoc-roussillon_2009/05/05,20,16,22,60,10,12,14:20:0,languedoc-roussillon,2009/05/05
limousin_2009/05/05,17,12,12,80,9,22,14:31:0,limousin,2009/05/05
lorraine_2009/05/05,14,11,18,69,10,62,14:50:0,lorraine,2009/05/05
midi-pyrenees_2009/05/05,19,15,13,72,10,18,14:19:0,midi-pyrenees,2009/05/05
nord-pas-de-calais_2009/05/05,15,13,23,85,10,92,14:57:0,nord-pas-de-calais,2009/05/05
normandie_2009/05/05,13,11,24,92,10,87,14:50:0,normandie,2009/05/05
pays-de-la-loire_2009/05/05,17,13,13,76,10,44,14:39:0,pays-de-la-loire,2009/05/05
picardie_2009/05/05,15,11,23,93,10,97,14:56:0,picardie,2009/05/05
poitou-charentes_2009/05/05,17,14,16,67,10,16,14:33:0,poitou-charentes,2009/05/05
rh-ne-alpes_2009/05/05,15,12,17,77,10,33,14:31:0,rh-ne-alpes,2009/05/05
provence-alpes-c-te-d-azur_2009/05/05,19,16,25,55,10,8,14:18:0,provence-alpes-c-te-d-azur,2009/05/05
alsace_2009/05/06,17,12,20,89,8.375,41,14:50:0,alsace,2009/05/06
aquitaine_2009/05/06,24,18,7,66,9,5,14:28:0,aquitaine,2009/05/06
ardeche_2009/05/06,20,16,22,65,10,8,14:28:0,ardeche,2009/05/06
auvergne_2009/05/06,19,14,9,82,6.5,43,14:33:0,auvergne,2009/05/06
bourgogne_2009/05/06,19,14,15,79,6.25,43,14:42:0,bourgogne,2009/05/06
