region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_Min
Bourgogne-Franche-Comté,2010/05/21,18.5,14.0,19.5,68.5,10.0,18.5,919.5
Bourgogne-Franche-Comté,2010/05/22,20.5,16.5,20.0,64.0,10.0,4.0,921.5
Bourgogne-Franche-Comté,2010/05/23,21.5,19.0,19.5,63.5,10.0,4.0,924.0
Bourgogne-Franche-Comté,2010/05/24,24.5,21.0,9.5,65.5,9.0,1.0,926.0
Bourgogne-Franche-Comté,2010/05/25,25.5,21.5,16.0,57.0,9.8125,13.0,928.0
Bourgogne-Franche-Comté,2010/05/26,19.0,17.0,21.0,91.5,8.8125,51.0,930.0
Bourgogne-Franche-Comté,2010/05/27,17.5,15.0,16.5,79.5,7.875,52.5,932.0
Bourgogne-Franche-Comté,2010/05/28,18.5,16.5,13.5,76.5,6.25,54.0,933.5
Bourgogne-Franche-Comté,2010/05/29,20.0,17.5,13.0,68.0,8.5,33.0,935.0
Bourgogne-Franche-Comté,2010/05/30,15.5,14.0,20.0,95.0,9.25,88.0,937.0
Bourgogne-Franche-Comté,2010/05/31,16.0,14.0,16.5,70.5,8.1875,59.5,939.0
Bourgogne-Franche-Comté,2010/06/01,15.5,14.5,9.5,69.0,7.1875,49.5,940.5
Bourgogne-Franche-Comté,2010/06/02,18.0,15.0,19.5,69.0,7.5,36.5,942.0
Bourgogne-Franche-Comté,2010/06/03,19.0,16.5,26.5,65.5,10.0,36.0,943.5
Bourgogne-Franche-Comté,2010/06/04,22.5,18.5,16.0,66.5,9.5,6.5,944.5
Bourgogne-Franche-Comté,2010/06/05,25.0,22.5,5.5,65.0,9.0,6.0,946.0
Bourgogne-Franche-Comté,2010/06/06,23.5,20.5,16.0,90.0,7.125,42.5,947.0
Bourgogne-Franche-Comté,2010/06/07,21.0,18.5,8.0,68.5,8.75,51.0,948.5
Bourgogne-Franche-Comté,2010/06/08,20.0,18.0,13.5,81.5,7.1875,47.0,949.5
Bourgogne-Franche-Comté,2010/06/09,22.0,17.0,12.0,94.5,6.875,55.5,950.0
Bourgogne-Franche-Comté,2010/06/10,24.5,19.5,10.5,94.0,6.5625,71.0,951.5
Bourgogne-Franche-Comté,2010/06/11,23.5,21.0,16.0,68.0,7.75,43.0,952.0
Bourgogne-Franche-Comté,2010/06/12,21.5,18.0,12.0,70.0,6.8125,41.0,953.0
Bourgogne-Franche-Comté,2010/06/13,20.0,15.0,10.5,89.0,6.1875,66.0,954.0
Bourgogne-Franche-Comté,2010/06/14,19.0,16.0,7.5,95.5,5.0625,60.0,954.0
Bourgogne-Franche-Comté,2010/06/15,18.0,14.5,23.0,91.0,8.25,71.5,955.0
Bourgogne-Franche-Comté,2010/06/16,16.5,14.0,23.0,97.0,6.75,88.0,955.0
Bourgogne-Franche-Comté,2010/06/17,18.5,14.0,6.5,94.5,6.0625,66.5,955.5
Bourgogne-Franche-Comté,2010/06/18,17.0,14.5,7.5,94.0,5.0,70.5,956.0
Bourgogne-Franche-Comté,2010/06/19,14.0,12.0,15.0,93.0,5.6875,68.0,956.0
Bourgogne-Franche-Comté,2010/06/20,12.0,9.5,20.5,78.5,8.4375,77.0,956.5
Bourgogne-Franche-Comté,2010/06/21,15.0,12.0,22.5,75.5,10.0,51.0,956.5
Bourgogne-Franche-Comté,2010/06/22,18.0,15.5,18.0,58.0,8.875,21.0,956.5
Bourgogne-Franche-Comté,2010/06/23,20.5,17.5,20.0,58.5,10.0,6.5,956.0
Bourgogne-Franche-Comté,2010/06/24,23.0,19.5,9.5,61.0,9.0,5.5,956.0
Bourgogne-Franche-Comté,2010/06/25,24.0,22.0,13.0,64.5,9.9375,7.5,955.5
Bourgogne-Franche-Comté,2010/06/26,25.5,23.5,15.5,62.5,8.9375,8.0,955.0
Bourgogne-Franche-Comté,2010/06/27,26.5,24.0,9.5,64.5,7.9375,7.0,955.0
Bourgogne-Franche-Comté,2010/06/28,27.0,25.0,13.0,62.0,8.5,8.0,954.5
Bourgogne-Franche-Comté,2010/06/29,27.0,25.0,14.5,61.5,10.0,13.5,954.0
Bourgogne-Franche-Comté,2010/06/30,27.0,23.5,14.0,64.0,9.0,11.5,953.0
Bourgogne-Franche-Comté,2010/07/01,28.0,25.5,6.0,57.0,10.0,4.5,952.0
Bourgogne-Franche-Comté,2010/07/02,30.5,26.5,8.0,64.5,10.0,13.0,951.0
Bourgogne-Franche-Comté,2010/07/03,29.5,26.5,11.0,61.0,9.875,13.0,950.5
Bourgogne-Franche-Comté,2010/07/04,26.5,22.0,12.0,79.0,6.125,44.5,950.0
Bourgogne-Franche-Comté,2010/07/05,26.0,23.0,10.5,52.0,10.0,14.0,948.0
Bourgogne-Franche-Comté,2010/07/06,23.0,20.5,14.0,60.5,8.1875,27.0,947.5
Bourgogne-Franche-Comté,2010/07/07,25.5,21.5,11.5,52.5,10.0,4.0,946.0
Bourgogne-Franche-Comté,2010/07/08,28.5,24.5,7.0,56.0,10.0,14.5,945.0
Bourgogne-Franche-Comté,2010/07/09,31.0,25.5,8.0,57.0,10.0,11.5,943.5
Bourgogne-Franche-Comté,2010/07/10,30.0,26.5,10.0,62.0,9.875,16.5,942.0
Bourgogne-Franche-Comté,2010/07/11,31.0,27.0,4.5,63.5,8.0,13.5,940.0
Bourgogne-Franche-Comté,2010/07/12,30.5,26.5,13.5,63.0,9.625,26.5,938.5
Bourgogne-Franche-Comté,2010/07/13,27.5,23.0,9.0,66.0,7.375,39.5,937.0
Bourgogne-Franche-Comté,2010/07/14,31.0,26.5,21.5,52.5,8.875,24.0,935.5
Bourgogne-Franche-Comté,2010/07/15,24.0,21.0,16.5,54.5,8.375,26.0,933.5
Bourgogne-Franche-Comté,2010/07/16,28.5,24.5,11.0,51.0,10.0,6.0,932.0
Bourgogne-Franche-Comté,2010/07/17,22.0,17.0,13.5,83.5,9.3125,34.0,929.5
Bourgogne-Franche-Comté,2010/07/18,24.0,20.5,20.0,49.5,10.0,10.0,927.5
Bourgogne-Franche-Comté,2010/07/19,26.5,21.5,13.5,56.5,10.0,0.0,926.0
Bourgogne-Franche-Comté,2010/07/20,29.0,25.0,4.5,54.0,10.0,6.0,924.0
Bourgogne-Franche-Comté,2010/07/21,28.0,25.5,17.5,55.0,9.9375,28.5,922.0
Bourgogne-Franche-Comté,2010/07/22,17.0,14.0,6.0,97.0,4.3125,82.0,920.0
Bourgogne-Franche-Comté,2010/07/23,20.0,16.5,12.5,83.5,6.125,52.0,917.5
Bourgogne-Franche-Comté,2010/07/24,21.0,17.5,14.0,67.0,6.375,47.5,915.0
Bourgogne-Franche-Comté,2010/07/25,21.0,14.0,9.5,52.0,10.0,37.5,912.5
Bourgogne-Franche-Comté,2010/07/26,22.0,19.0,16.0,70.0,7.125,49.5,910.0
Bourgogne-Franche-Comté,2010/07/27,23.0,19.5,8.5,63.0,7.5,44.0,908.0
Bourgogne-Franche-Comté,2010/07/28,24.0,21.0,13.0,74.5,9.375,29.5,906.0
Bourgogne-Franche-Comté,2010/07/29,20.0,17.5,15.5,77.0,7.625,45.0,903.0
Bourgogne-Franche-Comté,2010/07/30,22.5,19.5,4.0,60.0,8.4375,26.0,900.0
Bourgogne-Franche-Comté,2010/07/31,24.5,22.0,6.0,52.5,9.9375,17.5,898.0
Bourgogne-Franche-Comté,2010/08/01,27.5,24.0,19.0,60.0,9.6875,41.0,895.5
Bourgogne-Franche-Comté,2010/08/02,22.0,18.5,10.0,90.5,7.5625,54.0,892.5
Bourgogne-Franche-Comté,2010/08/03,21.5,17.5,11.0,80.0,8.3125,35.0,890.0
Bourgogne-Franche-Comté,2010/08/04,22.0,19.5,14.5,58.0,9.875,38.0,887.0
Bourgogne-Franche-Comté,2010/08/05,19.0,14.5,14.5,91.0,7.1875,61.5,885.0
Bourgogne-Franche-Comté,2010/08/06,20.5,18.0,6.5,48.5,9.5,18.0,881.5
Bourgogne-Franche-Comté,2010/08/07,24.0,20.5,5.5,51.0,10.0,13.5,879.0
Bourgogne-Franche-Comté,2010/08/08,22.5,20.0,11.0,74.5,9.875,33.0,876.0
Bourgogne-Franche-Comté,2010/08/09,25.5,22.0,7.0,55.0,9.5,3.5,873.5
Bourgogne-Franche-Comté,2010/08/10,26.0,23.5,9.5,50.5,10.0,27.5,870.0
Bourgogne-Franche-Comté,2010/08/11,23.5,21.0,14.5,65.5,9.5,43.0,868.0
Bourgogne-Franche-Comté,2010/08/12,22.0,18.0,13.0,86.0,6.125,55.5,864.5
Bourgogne-Franche-Comté,2010/08/13,22.0,19.0,10.0,60.0,10.0,43.0,861.0
Bourgogne-Franche-Comté,2010/08/14,21.5,20.0,6.0,62.0,9.375,37.0,859.0
Bourgogne-Franche-Comté,2010/08/15,16.5,14.5,17.0,95.5,6.75,65.5,856.0
Bourgogne-Franche-Comté,2010/08/16,13.5,12.5,22.5,99.0,9.0625,99.0,852.0
Bourgogne-Franche-Comté,2010/08/17,20.0,17.0,18.5,72.0,8.125,56.0,850.0
Bourgogne-Franche-Comté,2010/08/18,20.5,16.5,19.5,81.5,9.5,63.0,847.0
Bourgogne-Franche-Comté,2010/08/19,23.5,19.5,13.5,67.0,7.75,38.0,843.5
Bourgogne-Franche-Comté,2010/08/20,26.5,23.5,8.0,70.5,8.9375,13.0,840.0
Bourgogne-Franche-Comté,2010/08/21,28.5,25.5,4.5,67.5,9.0,1.5,837.5
Bourgogne-Franche-Comté,2010/08/22,28.0,25.5,12.5,66.0,9.5,12.0,834.5
Bourgogne-Franche-Comté,2010/08/23,25.0,19.5,14.0,95.5,8.625,48.5,831.0
Bourgogne-Franche-Comté,2010/08/24,21.0,19.0,17.0,89.0,8.375,51.0,828.0
Bourgogne-Franche-Comté,2010/08/25,22.5,19.0,10.0,55.0,9.5,23.0,824.5
Bourgogne-Franche-Comté,2010/08/26,29.0,24.0,12.0,61.5,9.9375,16.5,821.0
Bourgogne-Franche-Comté,2010/08/27,22.0,19.0,20.0,92.5,9.0625,64.0,818.0
Bourgogne-Franche-Comté,2010/08/28,17.5,13.5,11.5,84.5,8.625,56.0,814.5
Bourgogne-Franche-Comté,2010/08/29,18.5,16.5,14.0,58.5,7.875,42.5,811.0
Bourgogne-Franche-Comté,2010/08/30,15.0,13.0,15.0,71.5,7.5625,50.5,808.5
Bourgogne-Franche-Comté,2010/08/31,17.5,12.5,20.0,83.5,7.5,44.5,806.0
Bourgogne-Franche-Comté,2010/09/01,18.5,15.0,16.5,64.0,10.0,2.5,802.5
Bourgogne-Franche-Comté,2010/09/02,20.5,16.0,7.0,63.0,8.0,20.5,799.0
Bourgogne-Franche-Comté,2010/09/03,22.5,18.0,6.5,70.0,7.375,14.0,796.0
Bourgogne-Franche-Comté,2010/09/04,22.0,19.5,9.5,69.5,6.75,21.0,792.5
Bourgogne-Franche-Comté,2010/09/05,21.5,18.0,8.0,66.5,9.0,13.5,789.0
Bourgogne-Franche-Comté,2010/09/06,22.5,19.0,9.5,69.0,8.5,43.0,786.0
Bourgogne-Franche-Comté,2010/09/07,16.5,15.0,6.5,98.0,3.9375,86.5,783.0
Bourgogne-Franche-Comté,2010/09/08,15.5,13.0,30.0,77.5,8.125,51.0,779.0
Bourgogne-Franche-Comté,2010/09/09,17.5,15.0,10.5,84.0,4.5625,55.0,776.0
Bourgogne-Franche-Comté,2010/09/10,19.5,16.5,4.5,80.0,7.125,32.0,773.0
Bourgogne-Franche-Comté,2010/09/11,22.0,17.5,7.0,72.0,8.0,13.0,769.0
Bourgogne-Franche-Comté,2010/09/12,21.0,19.0,13.0,72.0,8.3125,26.5,765.0
Bourgogne-Franche-Comté,2010/09/13,17.5,12.0,11.0,92.5,5.25,52.0,762.0
Bourgogne-Franche-Comté,2010/09/14,18.5,17.0,12.0,64.5,8.5,13.0,758.5
Bourgogne-Franche-Comté,2010/09/15,18.5,16.5,20.0,80.0,7.375,33.5,755.0
Bourgogne-Franche-Comté,2010/09/16,17.0,13.5,14.0,82.0,6.9375,53.5,752.0
Bourgogne-Franche-Comté,2010/09/17,17.5,15.0,7.5,69.5,6.5,41.5,749.0
Bourgogne-Franche-Comté,2010/09/18,15.0,13.0,14.0,66.0,9.5,21.5,745.0
Bourgogne-Franche-Comté,2010/09/19,16.5,12.0,10.0,61.5,9.5,4.0,742.0
Bourgogne-Franche-Comté,2010/09/20,19.0,15.0,7.0,63.5,9.5,8.5,739.0
Bourgogne-Franche-Comté,2010/09/21,21.0,17.5,3.5,68.0,7.5,9.0,735.0
Bourgogne-Franche-Comté,2010/09/22,22.0,19.0,3.0,68.0,8.5,10.0,732.0
Bourgogne-Franche-Comté,2010/09/23,22.5,18.0,15.5,67.0,10.0,20.0,729.0
Bourgogne-Franche-Comté,2010/09/24,16.0,14.5,26.5,95.0,8.5,58.5,725.0
Bourgogne-Franche-Comté,2010/09/25,12.5,8.0,23.0,92.0,6.8125,73.5,722.0
Bourgogne-Franche-Comté,2010/09/26,11.5,8.5,10.0,85.0,4.625,64.5,719.0
Bourgogne-Franche-Comté,2010/09/27,10.5,7.5,12.0,90.0,3.4375,84.5,715.0
Bourgogne-Franche-Comté,2010/09/28,13.5,10.5,6.5,78.0,6.25,58.5,712.0
Bourgogne-Franche-Comté,2010/09/29,15.0,12.5,6.5,77.5,4.3125,50.5,709.0
Bourgogne-Franche-Comté,2010/09/30,14.5,13.0,7.0,93.0,3.625,88.0,705.0
Bourgogne-Franche-Comté,2010/10/01,16.0,11.5,6.5,86.5,6.25,52.0,702.0
