region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_Min
Bourgogne-Franche-Comté,2009/01/01,2.5,-0.5,14.0,89.0,6.875,11.5,513.5
Bourgogne-Franche-Comté,2009/01/02,-0.5,-2.5,15.5,85.5,9.0,28.5,515.0
Bourgogne-Franche-Comté,2009/01/03,-3.0,-4.5,19.5,77.5,10.0,7.5,516.0
Bourgogne-Franche-Comté,2009/01/04,-2.5,-5.5,8.0,63.0,10.0,21.5,517.0
Bourgogne-Franche-Comté,2009/01/05,-3.0,-6.0,6.5,66.5,10.0,38.0,518.5
Bourgogne-Franche-Comté,2009/01/06,-3.5,-4.5,23.0,86.5,9.6875,76.0,520.0
Bourgogne-Franche-Comté,2009/01/07,-5.0,-7.0,29.0,89.0,10.0,37.0,521.0
Bourgogne-Franche-Comté,2009/01/08,-3.5,-6.5,22.0,78.0,10.0,3.0,522.5
Bourgogne-Franche-Comté,2009/01/09,-1.5,-4.0,7.0,72.0,10.0,5.5,524.0
Bourgogne-Franche-Comté,2009/01/10,1.5,-3.0,6.5,65.5,10.0,5.0,525.5
Bourgogne-Franche-Comté,2009/01/11,1.5,-2.5,5.5,54.5,10.0,0.0,528.0
Bourgogne-Franche-Comté,2009/01/12,2.5,-2.0,13.0,56.0,10.0,12.5,529.0
Bourgogne-Franche-Comté,2009/01/13,4.5,1.0,10.5,66.0,10.0,20.0,531.5
Bourgogne-Franche-Comté,2009/01/14,3.0,0.0,9.0,97.5,5.25,62.5,533.0
Bourgogne-Franche-Comté,2009/01/15,3.0,0.0,12.5,89.5,7.0,14.5,535.0
Bourgogne-Franche-Comté,2009/01/16,4.0,1.0,14.0,79.0,10.0,15.5,537.5
Bourgogne-Franche-Comté,2009/01/17,6.0,2.5,22.5,91.5,9.0,37.0,539.0
Bourgogne-Franche-Comté,2009/01/18,5.5,4.5,48.0,98.0,9.6875,68.0,541.0
Bourgogne-Franche-Comté,2009/01/19,8.0,6.5,48.0,91.5,9.125,73.0,544.0
Bourgogne-Franche-Comté,2009/01/20,5.0,3.0,12.5,92.5,9.5,54.0,546.0
Bourgogne-Franche-Comté,2009/01/21,4.5,2.5,5.5,89.0,5.875,47.0,548.0
Bourgogne-Franche-Comté,2009/01/22,3.0,0.5,25.0,83.0,6.875,56.5,550.5
Bourgogne-Franche-Comté,2009/01/23,8.0,6.0,54.0,95.0,9.625,69.5,553.0
Bourgogne-Franche-Comté,2009/01/24,1.5,-0.5,30.0,95.0,6.8125,71.5,555.0
Bourgogne-Franche-Comté,2009/01/25,3.0,1.5,11.0,87.0,7.125,43.5,557.5
Bourgogne-Franche-Comté,2009/01/26,2.5,0.5,7.5,93.5,7.25,75.0,560.5
Bourgogne-Franche-Comté,2009/01/27,2.5,1.0,14.5,92.0,7.375,82.0,563.5
Bourgogne-Franche-Comté,2009/01/28,2.0,-1.0,12.0,82.5,9.5,14.0,566.0
Bourgogne-Franche-Comté,2009/01/29,2.0,-2.0,15.5,79.0,10.0,9.5,568.5
Bourgogne-Franche-Comté,2009/01/30,2.5,-1.5,15.5,75.0,10.0,8.0,571.0
Bourgogne-Franche-Comté,2009/01/31,2.0,-0.5,18.0,64.0,10.0,5.5,574.0
Bourgogne-Franche-Comté,2009/02/01,-1.5,-3.5,16.5,74.0,8.0,66.5,576.5
Bourgogne-Franche-Comté,2009/02/02,2.0,1.0,14.5,83.5,8.0,71.5,580.0
Bourgogne-Franche-Comté,2009/02/03,3.0,1.0,13.5,95.0,6.125,81.0,582.0
