,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
midi-pyrenees_2014/01/02,13,9,13,95,7.875,49,9:2:0,midi-pyrenees,2014/01/02
nord-pas-de-calais_2014/01/02,10,8,29,91,10,60,8:8:0,nord-pas-de-calais,2014/01/02
normandie_2014/01/02,10,7,35,87,10,52,8:19:0,normandie,2014/01/02
pays-de-la-loire_2014/01/02,12,9,24,89,9.875,40,8:35:0,pays-de-la-loire,2014/01/02
picardie_2014/01/02,9,6,28,96,9.875,60,8:12:0,picardie,2014/01/02
poitou-charentes_2014/01/02,13,11,27,84,9.625,33,8:44:0,poitou-charentes,2014/01/02
rh-ne-alpes_2014/01/02,11,7,17,92,9.5,46,8:46:0,rh-ne-alpes,2014/01/02
provence-alpes-c-te-d-azur_2014/01/02,13,12,12,91,9.75,44,9:3:0,provence-alpes-c-te-d-azur,2014/01/02
alsace_2014/01/03,9,5,19,87,10,26,8:25:0,alsace,2014/01/03
aquitaine_2014/01/03,14,12,13,98,7.75,70,8:54:0,aquitaine,2014/01/03
ardeche_2014/01/03,8,6,8,95,6.875,75,8:55:0,ardeche,2014/01/03
auvergne_2014/01/03,8,5,17,93,8.875,43,8:47:0,auvergne,2014/01/03
bourgogne_2014/01/03,11,7,31,94,9,60,8:35:0,bourgogne,2014/01/03
bretagne_2014/01/03,11,7,31,90,10,43,8:29:0,bretagne,2014/01/03
centre_2014/01/03,12,10,32,96,8.875,55,8:30:0,centre,2014/01/03
champagne-ardenne_2014/01/03,12,9,30,94,10,59,8:19:0,champagne-ardenne,2014/01/03
corse_2014/01/03,13,12,13,93,8,65,9:13:0,corse,2014/01/03
franche-comte_2014/01/03,10,7,29,90,10,51,8:36:0,franche-comte,2014/01/03
ile-de-re_2014/01/03,13,12,38,90,10,34,8:44:0,ile-de-re,2014/01/03
ile-de-france_2014/01/03,12,9,33,94,10,51,8:23:0,ile-de-france,2014/01/03
languedoc-roussillon_2014/01/03,12,11,17,94,6.875,94,9:2:0,languedoc-roussillon,2014/01/03
limousin_2014/01/03,10,7,20,97,8,66,8:47:0,limousin,2014/01/03
lorraine_2014/01/03,11,7,30,89,9.75,51,8:20:0,lorraine,2014/01/03
midi-pyrenees_2014/01/03,12,9,11,94,7.625,70,9:3:0,midi-pyrenees,2014/01/03
nord-pas-de-calais_2014/01/03,11,9,33,95,9.75,55,8:10:0,nord-pas-de-calais,2014/01/03
normandie_2014/01/03,11,9,42,89,9.375,39,8:20:0,normandie,2014/01/03
pays-de-la-loire_2014/01/03,12,11,33,88,10,39,8:36:0,pays-de-la-loire,2014/01/03
picardie_2014/01/03,11,6,33,94,9.875,56,8:13:0,picardie,2014/01/03
poitou-charentes_2014/01/03,13,12,38,90,10,34,8:44:0,poitou-charentes,2014/01/03
rh-ne-alpes_2014/01/03,8,7,17,94,9.5,48,8:47:0,rh-ne-alpes,2014/01/03
provence-alpes-c-te-d-azur_2014/01/03,13,10,21,89,10,67,9:4:0,provence-alpes-c-te-d-azur,2014/01/03
alsace_2014/01/04,6,5,15,93,8.875,51,8:26:0,alsace,2014/01/04
aquitaine_2014/01/04,14,10,19,86,9.875,55,8:55:0,aquitaine,2014/01/04
ardeche_2014/01/04,9,7,13,99,6.5,92,8:56:0,ardeche,2014/01/04
auvergne_2014/01/04,11,6,27,91,9.5,63,8:48:0,auvergne,2014/01/04
bourgogne_2014/01/04,9,7,18,97,7.625,68,8:36:0,bourgogne,2014/01/04
bretagne_2014/01/04,10,4,31,93,9,67,8:30:0,bretagne,2014/01/04
centre_2014/01/04,12,7,25,87,10,58,8:32:0,centre,2014/01/04
champagne-ardenne_2014/01/04,10,7,23,90,10,62,8:20:0,champagne-ardenne,2014/01/04
corse_2014/01/04,12,12,26,96,7.875,94,9:14:0,corse,2014/01/04
franche-comte_2014/01/04,7,5,15,94,8.5,61,8:37:0,franche-comte,2014/01/04
ile-de-re_2014/01/04,12,9,37,81,10,53,8:45:0,ile-de-re,2014/01/04
ile-de-france_2014/01/04,11,7,25,92,9.875,60,8:24:0,ile-de-france,2014/01/04
languedoc-roussillon_2014/01/04,13,12,30,93,8.875,79,9:3:0,languedoc-roussillon,2014/01/04
limousin_2014/01/04,12,6,31,98,9.375,70,8:48:0,limousin,2014/01/04
lorraine_2014/01/04,8,6,22,94,7.875,64,8:22:0,lorraine,2014/01/04
midi-pyrenees_2014/01/04,16,7,35,92,9.75,75,9:4:0,midi-pyrenees,2014/01/04
nord-pas-de-calais_2014/01/04,9,6,28,91,10,59,8:12:0,nord-pas-de-calais,2014/01/04
normandie_2014/01/04,10,8,46,88,9,61,8:21:0,normandie,2014/01/04
pays-de-la-loire_2014/01/04,11,10,33,84,10,63,8:37:0,pays-de-la-loire,2014/01/04
picardie_2014/01/04,10,6,28,94,10,64,8:14:0,picardie,2014/01/04
poitou-charentes_2014/01/04,12,11,37,81,10,53,8:45:0,poitou-charentes,2014/01/04
rh-ne-alpes_2014/01/04,9,7,18,97,8.125,70,8:48:0,rh-ne-alpes,2014/01/04
provence-alpes-c-te-d-azur_2014/01/04,13,12,30,92,9.625,67,9:5:0,provence-alpes-c-te-d-azur,2014/01/04
alsace_2014/01/05,6,4,11,95,7.875,55,8:27:0,alsace,2014/01/05
aquitaine_2014/01/05,9,8,13,96,7.875,75,8:56:0,aquitaine,2014/01/05
ardeche_2014/01/05,8,3,18,90,9.375,24,8:57:0,ardeche,2014/01/05
auvergne_2014/01/05,6,4,14,89,10,44,8:50:0,auvergne,2014/01/05
bourgogne_2014/01/05,7,3,15,94,9,52,8:38:0,bourgogne,2014/01/05
bretagne_2014/01/05,12,4,34,97,10,62,8:31:0,bretagne,2014/01/05
centre_2014/01/05,8,3,19,91,9,41,8:33:0,centre,2014/01/05
champagne-ardenne_2014/01/05,6,2,16,96,10,59,8:22:0,champagne-ardenne,2014/01/05
corse_2014/01/05,12,8,43,89,8.375,77,9:15:0,corse,2014/01/05
franche-comte_2014/01/05,5,3,17,96,8.875,61,8:38:0,franche-comte,2014/01/05
ile-de-re_2014/01/05,12,10,36,94,9.75,80,8:46:0,ile-de-re,2014/01/05
ile-de-france_2014/01/05,7,3,20,92,10,45,8:26:0,ile-de-france,2014/01/05
languedoc-roussillon_2014/01/05,12,8,26,76,10,27,9:4:0,languedoc-roussillon,2014/01/05
limousin_2014/01/05,7,5,18,96,7.75,74,8:49:0,limousin,2014/01/05
lorraine_2014/01/05,6,3,16,96,9.875,73,8:23:0,lorraine,2014/01/05
midi-pyrenees_2014/01/05,9,5,14,90,9,66,9:5:0,midi-pyrenees,2014/01/05
nord-pas-de-calais_2014/01/05,7,2,22,93,9,50,8:13:0,nord-pas-de-calais,2014/01/05
normandie_2014/01/05,11,5,37,91,9.75,57,8:22:0,normandie,2014/01/05
pays-de-la-loire_2014/01/05,13,7,32,93,7.875,68,8:38:0,pays-de-la-loire,2014/01/05
picardie_2014/01/05,7,1,36,94,9,56,8:16:0,picardie,2014/01/05
poitou-charentes_2014/01/05,12,10,36,89,9.75,80,8:47:0,poitou-charentes,2014/01/05
rh-ne-alpes_2014/01/05,7,3,6,93,9.875,62,8:49:0,rh-ne-alpes,2014/01/05
provence-alpes-c-te-d-azur_2014/01/05,10,8,48,74,9.375,18,9:6:0,provence-alpes-c-te-d-azur,2014/01/05
alsace_2014/01/06,9,4,15,73,9.375,34,8:29:0,alsace,2014/01/06
aquitaine_2014/01/06,13,11,13,90,8.125,65,8:57:0,aquitaine,2014/01/06
ardeche_2014/01/06,10,5,13,91,9,27,8:59:0,ardeche,2014/01/06
auvergne_2014/01/06,14,7,19,86,10,38,8:51:0,auvergne,2014/01/06
bourgogne_2014/01/06,9,5,21,82,9.375,58,8:39:0,bourgogne,2014/01/06
bretagne_2014/01/06,13,9,40,94,8.875,54,8:33:0,bretagne,2014/01/06
centre_2014/01/06,13,9,31,90,9.375,81,8:35:0,centre,2014/01/06
champagne-ardenne_2014/01/06,11,9,27,93,8,88,8:23:0,champagne-ardenne,2014/01/06
corse_2014/01/06,12,10,6,76,10,12,9:16:0,corse,2014/01/06
franche-comte_2014/01/06,9,4,13,75,10,45,8:40:0,franche-comte,2014/01/06
ile-de-re_2014/01/06,13,12,37,94,8.25,78,8:47:0,ile-de-re,2014/01/06
ile-de-france_2014/01/06,13,9,30,93,9.875,69,8:27:0,ile-de-france,2014/01/06
languedoc-roussillon_2014/01/06,13,9,15,85,9,34,9:5:0,languedoc-roussillon,2014/01/06
limousin_2014/01/06,11,8,21,97,9.25,73,8:50:0,limousin,2014/01/06
lorraine_2014/01/06,9,5,24,88,7.625,85,8:24:0,lorraine,2014/01/06
midi-pyrenees_2014/01/06,14,9,18,88,10,40,9:6:0,midi-pyrenees,2014/01/06
nord-pas-de-calais_2014/01/06,12,9,35,92,9.75,61,8:14:0,nord-pas-de-calais,2014/01/06
normandie_2014/01/06,13,11,41,92,9.25,49,8:24:0,normandie,2014/01/06
pays-de-la-loire_2014/01/06,13,12,35,94,8.875,58,8:40:0,pays-de-la-loire,2014/01/06
picardie_2014/01/06,12,9,34,95,9.75,69,8:18:0,picardie,2014/01/06
poitou-charentes_2014/01/06,13,12,37,94,8.25,78,8:48:0,poitou-charentes,2014/01/06
rh-ne-alpes_2014/01/06,10,6,21,75,10,36,8:50:0,rh-ne-alpes,2014/01/06
provence-alpes-c-te-d-azur_2014/01/06,13,10,19,79,10,10,9:7:0,provence-alpes-c-te-d-azur,2014/01/06
alsace_2014/01/07,12,7,14,88,9.375,42,8:30:0,alsace,2014/01/07
aquitaine_2014/01/07,15,10,13,88,8,41,8:59:0,aquitaine,2014/01/07
ardeche_2014/01/07,10,7,14,94,8,63,9:0:0,ardeche,2014/01/07
auvergne_2014/01/07,12,7,20,91,10,39,8:52:0,auvergne,2014/01/07
bourgogne_2014/01/07,10,7,19,89,9.375,58,8:40:0,bourgogne,2014/01/07
bretagne_2014/01/07,13,9,27,96,10,39,8:34:0,bretagne,2014/01/07
centre_2014/01/07,12,8,18,92,9,56,8:36:0,centre,2014/01/07
champagne-ardenne_2014/01/07,11,8,24,92,9,61,8:25:0,champagne-ardenne,2014/01/07
corse_2014/01/07,13,11,6,81,10,6,9:17:0,corse,2014/01/07
franche-comte_2014/01/07,11,6,19,82,10,45,8:41:0,franche-comte,2014/01/07
ile-de-re_2014/01/07,14,12,26,91,9.875,33,8:49:0,ile-de-re,2014/01/07
ile-de-france_2014/01/07,11,9,26,94,8.375,50,8:28:0,ile-de-france,2014/01/07
languedoc-roussillon_2014/01/07,13,11,19,95,8,97,9:6:0,languedoc-roussillon,2014/01/07
limousin_2014/01/07,12,8,24,96,9,66,8:51:0,limousin,2014/01/07
lorraine_2014/01/07,10,8,20,90,10,54,8:26:0,lorraine,2014/01/07
midi-pyrenees_2014/01/07,16,10,29,89,10,46,9:7:0,midi-pyrenees,2014/01/07
nord-pas-de-calais_2014/01/07,11,7,32,93,10,44,8:16:0,nord-pas-de-calais,2014/01/07
normandie_2014/01/07,12,9,38,91,9.875,31,8:26:0,normandie,2014/01/07
pays-de-la-loire_2014/01/07,14,11,22,95,9.75,34,8:41:0,pays-de-la-loire,2014/01/07
picardie_2014/01/07,11,7,32,95,10,44,8:19:0,picardie,2014/01/07
poitou-charentes_2014/01/07,14,12,26,89,9.875,33,8:50:0,poitou-charentes,2014/01/07
rh-ne-alpes_2014/01/07,12,7,24,93,10,35,8:52:0,rh-ne-alpes,2014/01/07
provence-alpes-c-te-d-azur_2014/01/07,13,11,22,91,10,45,9:9:0,provence-alpes-c-te-d-azur,2014/01/07
alsace_2014/01/08,12,8,14,91,9.875,31,8:32:0,alsace,2014/01/08
aquitaine_2014/01/08,16,10,15,89,8,20,9:0:0,aquitaine,2014/01/08
ardeche_2014/01/08,11,7,12,98,4,72,9:1:0,ardeche,2014/01/08
auvergne_2014/01/08,13,8,14,91,10,23,8:53:0,auvergne,2014/01/08
bourgogne_2014/01/08,12,8,14,93,9.875,49,8:42:0,bourgogne,2014/01/08
bretagne_2014/01/08,12,8,22,97,9,43,8:36:0,bretagne,2014/01/08
centre_2014/01/08,12,9,15,95,8,64,8:38:0,centre,2014/01/08
champagne-ardenne_2014/01/08,11,8,15,98,7.75,73,8:27:0,champagne-ardenne,2014/01/08
corse_2014/01/08,13,11,3,77,10,46,9:18:0,corse,2014/01/08
franche-comte_2014/01/08,12,8,13,88,9.875,33,8:43:0,franche-comte,2014/01/08
ile-de-re_2014/01/08,14,11,26,93,9.875,36,8:51:0,ile-de-re,2014/01/08
ile-de-france_2014/01/08,11,9,15,96,8.875,51,8:29:0,ile-de-france,2014/01/08
languedoc-roussillon_2014/01/08,13,12,17,95,10,74,9:7:0,languedoc-roussillon,2014/01/08
limousin_2014/01/08,13,8,19,93,9,31,8:53:0,limousin,2014/01/08
lorraine_2014/01/08,11,8,20,95,9,53,8:28:0,lorraine,2014/01/08
midi-pyrenees_2014/01/08,16,11,24,85,10,18,9:8:0,midi-pyrenees,2014/01/08
nord-pas-de-calais_2014/01/08,10,6,19,97,10,53,8:17:0,nord-pas-de-calais,2014/01/08
normandie_2014/01/08,11,7,24,92,10,45,8:27:0,normandie,2014/01/08
pays-de-la-loire_2014/01/08,13,10,23,96,10,35,8:43:0,pays-de-la-loire,2014/01/08
picardie_2014/01/08,10,6,21,97,9.875,51,8:21:0,picardie,2014/01/08
poitou-charentes_2014/01/08,14,11,26,93,9.875,36,8:51:0,poitou-charentes,2014/01/08
rh-ne-alpes_2014/01/08,12,8,18,93,9.875,37,8:53:0,rh-ne-alpes,2014/01/08
provence-alpes-c-te-d-azur_2014/01/08,14,12,17,92,10,46,9:10:0,provence-alpes-c-te-d-azur,2014/01/08
alsace_2014/01/09,12,8,18,77,9.875,64,8:34:0,alsace,2014/01/09
aquitaine_2014/01/09,13,9,8,77,9,50,9:1:0,aquitaine,2014/01/09
ardeche_2014/01/09,10,6,15,97,5.75,39,9:2:0,ardeche,2014/01/09
auvergne_2014/01/09,13,6,21,91,9,22,8:55:0,auvergne,2014/01/09
bourgogne_2014/01/09,11,7,26,86,9.875,68,8:44:0,bourgogne,2014/01/09
bretagne_2014/01/09,10,6,21,93,9,53,8:38:0,bretagne,2014/01/09
centre_2014/01/09,10,9,24,95,10,70,8:39:0,centre,2014/01/09
champagne-ardenne_2014/01/09,10,9,27,94,7.5,70,8:28:0,champagne-ardenne,2014/01/09
corse_2014/01/09,14,12,3,77,10,6,9:19:0,corse,2014/01/09
franche-comte_2014/01/09,11,7,27,74,9.875,48,8:44:0,franche-comte,2014/01/09
ile-de-re_2014/01/09,12,10,18,93,10,67,8:52:0,ile-de-re,2014/01/09
ile-de-france_2014/01/09,11,8,28,91,8.25,62,8:32:0,ile-de-france,2014/01/09
languedoc-roussillon_2014/01/09,13,12,12,89,9,92,9:9:0,languedoc-roussillon,2014/01/09
limousin_2014/01/09,11,7,19,97,7.5,62,8:55:0,limousin,2014/01/09
lorraine_2014/01/09,11,8,28,88,9,77,8:29:0,lorraine,2014/01/09
midi-pyrenees_2014/01/09,15,10,17,84,10,13,9:9:0,midi-pyrenees,2014/01/09
nord-pas-de-calais_2014/01/09,10,9,36,92,9.75,73,8:20:0,nord-pas-de-calais,2014/01/09
normandie_2014/01/09,11,9,41,88,10,54,8:29:0,normandie,2014/01/09
pays-de-la-loire_2014/01/09,12,10,19,92,8,61,8:45:0,pays-de-la-loire,2014/01/09
picardie_2014/01/09,10,5,33,93,9.375,76,8:22:0,picardie,2014/01/09
poitou-charentes_2014/01/09,12,11,18,93,10,67,8:52:0,poitou-charentes,2014/01/09
rh-ne-alpes_2014/01/09,12,7,27,90,10,29,8:54:0,rh-ne-alpes,2014/01/09
provence-alpes-c-te-d-azur_2014/01/09,13,11,10,88,10,34,9:12:0,provence-alpes-c-te-d-azur,2014/01/09
alsace_2014/01/10,8,5,11,89,9,22,8:35:0,alsace,2014/01/10
aquitaine_2014/01/10,13,7,11,88,8,20,9:2:0,aquitaine,2014/01/10
ardeche_2014/01/10,12,6,5,88,9,12,9:3:0,ardeche,2014/01/10
auvergne_2014/01/10,10,5,9,87,8,20,8:57:0,auvergne,2014/01/10
bourgogne_2014/01/10,9,6,4,90,7,27,8:45:0,bourgogne,2014/01/10
bretagne_2014/01/10,10,5,13,97,5.875,46,8:39:0,bretagne,2014/01/10
centre_2014/01/10,8,5,8,95,5.75,38,8:40:0,centre,2014/01/10
champagne-ardenne_2014/01/10,6,5,12,95,6.75,59,8:29:0,champagne-ardenne,2014/01/10
corse_2014/01/10,13,11,5,82,10,26,9:21:0,corse,2014/01/10
franche-comte_2014/01/10,8,6,4,90,7.75,35,8:45:0,franche-comte,2014/01/10
ile-de-re_2014/01/10,12,9,18,86,10,35,8:53:0,ile-de-re,2014/01/10
ile-de-france_2014/01/10,6,4,10,95,7.75,41,8:33:0,ile-de-france,2014/01/10
languedoc-roussillon_2014/01/10,12,10,6,86,10,55,9:10:0,languedoc-roussillon,2014/01/10
limousin_2014/01/10,11,6,9,89,6.5,40,8:56:0,limousin,2014/01/10
lorraine_2014/01/10,8,5,14,94,8.75,44,8:31:0,lorraine,2014/01/10
midi-pyrenees_2014/01/10,14,8,18,82,10,23,9:11:0,midi-pyrenees,2014/01/10
nord-pas-de-calais_2014/01/10,7,3,17,97,10,44,8:21:0,nord-pas-de-calais,2014/01/10
normandie_2014/01/10,9,5,21,92,10,26,8:31:0,normandie,2014/01/10
pays-de-la-loire_2014/01/10,10,8,13,93,9.375,50,8:46:0,pays-de-la-loire,2014/01/10
picardie_2014/01/10,7,3,15,97,10,48,8:24:0,picardie,2014/01/10
poitou-charentes_2014/01/10,12,9,17,84,10,35,8:53:0,poitou-charentes,2014/01/10
rh-ne-alpes_2014/01/10,10,5,4,89,10,16,8:55:0,rh-ne-alpes,2014/01/10
provence-alpes-c-te-d-azur_2014/01/10,12,10,5,83,9,43,9:13:0,provence-alpes-c-te-d-azur,2014/01/10
alsace_2014/01/11,7,5,12,84,8.375,37,8:37:0,alsace,2014/01/11
aquitaine_2014/01/11,13,9,6,96,5,35,9:5:0,aquitaine,2014/01/11
ardeche_2014/01/11,10,4,9,98,5.5,66,9:5:0,ardeche,2014/01/11
auvergne_2014/01/11,10,5,10,92,9,34,8:58:0,auvergne,2014/01/11
bourgogne_2014/01/11,8,6,13,89,6.25,45,8:47:0,bourgogne,2014/01/11
bretagne_2014/01/11,10,5,8,97,5.75,60,8:40:0,bretagne,2014/01/11
centre_2014/01/11,8,5,10,92,9,30,8:43:0,centre,2014/01/11
champagne-ardenne_2014/01/11,7,4,10,87,7,32,8:32:0,champagne-ardenne,2014/01/11
corse_2014/01/11,12,11,11,87,10,52,9:22:0,corse,2014/01/11
franche-comte_2014/01/11,8,6,18,89,6.75,51,8:48:0,franche-comte,2014/01/11
ile-de-re_2014/01/11,11,9,14,91,9.875,31,8:55:0,ile-de-re,2014/01/11
ile-de-france_2014/01/11,8,4,9,94,7,38,8:35:0,ile-de-france,2014/01/11
languedoc-roussillon_2014/01/11,12,10,10,92,7,79,9:11:0,languedoc-roussillon,2014/01/11
limousin_2014/01/11,8,5,13,94,7.75,62,8:58:0,limousin,2014/01/11
lorraine_2014/01/11,7,4,14,89,8.75,51,8:33:0,lorraine,2014/01/11
midi-pyrenees_2014/01/11,11,7,5,92,10,46,9:13:0,midi-pyrenees,2014/01/11
nord-pas-de-calais_2014/01/11,8,4,19,93,10,45,8:24:0,nord-pas-de-calais,2014/01/11
normandie_2014/01/11,10,7,17,93,10,37,8:33:0,normandie,2014/01/11
pays-de-la-loire_2014/01/11,10,6,10,93,6.75,35,8:47:0,pays-de-la-loire,2014/01/11
picardie_2014/01/11,8,1,18,93,8.375,38,8:26:0,picardie,2014/01/11
poitou-charentes_2014/01/11,11,9,13,91,9.875,31,8:55:0,poitou-charentes,2014/01/11
rh-ne-alpes_2014/01/11,11,5,11,95,8,52,8:57:0,rh-ne-alpes,2014/01/11
provence-alpes-c-te-d-azur_2014/01/11,12,11,12,88,10,72,9:14:0,provence-alpes-c-te-d-azur,2014/01/11
alsace_2014/01/12,6,3,5,90,6.25,34,8:39:0,alsace,2014/01/12
aquitaine_2014/01/12,14,7,13,91,9,32,9:6:0,aquitaine,2014/01/12
ardeche_2014/01/12,10,5,9,94,4.75,32,9:6:0,ardeche,2014/01/12
auvergne_2014/01/12,10,5,14,90,6.5,31,9:0:0,auvergne,2014/01/12
bourgogne_2014/01/12,7,4,8,94,5.5,38,8:49:0,bourgogne,2014/01/12
bretagne_2014/01/12,10,3,25,97,8.625,85,8:43:0,bretagne,2014/01/12
centre_2014/01/12,9,3,18,95,9,21,8:44:0,centre,2014/01/12
champagne-ardenne_2014/01/12,4,1,15,93,7,16,8:34:0,champagne-ardenne,2014/01/12
corse_2014/01/12,11,10,5,88,9.375,48,9:24:0,corse,2014/01/12
franche-comte_2014/01/12,7,4,9,92,7,14,8:49:0,franche-comte,2014/01/12
ile-de-re_2014/01/12,12,9,26,91,9.875,26,8:56:0,ile-de-re,2014/01/12
ile-de-france_2014/01/12,6,2,18,95,8,22,8:37:0,ile-de-france,2014/01/12
languedoc-roussillon_2014/01/12,12,10,11,85,10,55,9:13:0,languedoc-roussillon,2014/01/12
limousin_2014/01/12,11,6,18,93,10,5,8:59:0,limousin,2014/01/12
lorraine_2014/01/12,5,2,13,91,6.75,19,8:35:0,lorraine,2014/01/12
midi-pyrenees_2014/01/12,15,9,17,84,10,6,9:14:0,midi-pyrenees,2014/01/12
nord-pas-de-calais_2014/01/12,4,1,21,90,10,24,8:25:0,nord-pas-de-calais,2014/01/12
normandie_2014/01/12,9,4,28,92,9.875,38,8:34:0,normandie,2014/01/12
pays-de-la-loire_2014/01/12,11,6,23,95,9.625,50,8:49:0,pays-de-la-loire,2014/01/12
picardie_2014/01/12,4,0,23,96,10,27,8:28:0,picardie,2014/01/12
poitou-charentes_2014/01/12,12,9,26,91,9.875,26,8:57:0,poitou-charentes,2014/01/12
rh-ne-alpes_2014/01/12,8,5,11,95,5.25,51,8:59:0,rh-ne-alpes,2014/01/12
provence-alpes-c-te-d-azur_2014/01/12,13,11,6,85,10,41,9:16:0,provence-alpes-c-te-d-azur,2014/01/12
alsace_2014/01/13,5,3,10,94,7.875,62,8:41:0,alsace,2014/01/13
aquitaine_2014/01/13,12,10,15,87,8.25,54,9:8:0,aquitaine,2014/01/13
ardeche_2014/01/13,8,6,10,99,5.375,98,9:9:0,ardeche,2014/01/13
auvergne_2014/01/13,8,5,13,94,9.75,40,9:1:0,auvergne,2014/01/13
bourgogne_2014/01/13,7,4,10,95,3.625,73,8:51:0,bourgogne,2014/01/13
bretagne_2014/01/13,10,5,25,95,9.75,41,8:45:0,bretagne,2014/01/13
centre_2014/01/13,10,7,17,96,9.875,58,8:46:0,centre,2014/01/13
champagne-ardenne_2014/01/13,8,6,14,98,8,82,8:36:0,champagne-ardenne,2014/01/13
corse_2014/01/13,11,10,9,89,9.875,57,9:26:0,corse,2014/01/13
franche-comte_2014/01/13,6,4,15,94,7,68,8:51:0,franche-comte,2014/01/13
ile-de-re_2014/01/13,12,10,34,80,9.75,35,8:59:0,ile-de-re,2014/01/13
ile-de-france_2014/01/13,9,6,16,97,9.875,58,8:39:0,ile-de-france,2014/01/13
languedoc-roussillon_2014/01/13,11,10,10,91,8.875,96,9:15:0,languedoc-roussillon,2014/01/13
limousin_2014/01/13,8,5,21,96,5.75,83,9:1:0,limousin,2014/01/13
lorraine_2014/01/13,5,4,12,97,6.75,77,8:36:0,lorraine,2014/01/13
midi-pyrenees_2014/01/13,10,7,12,98,6.625,73,9:16:0,midi-pyrenees,2014/01/13
nord-pas-de-calais_2014/01/13,8,4,18,97,9,69,8:27:0,nord-pas-de-calais,2014/01/13
normandie_2014/01/13,9,6,31,92,10,42,8:37:0,normandie,2014/01/13
pays-de-la-loire_2014/01/13,10,7,25,90,10,33,8:51:0,pays-de-la-loire,2014/01/13
picardie_2014/01/13,7,4,20,97,9,65,8:30:0,picardie,2014/01/13
poitou-charentes_2014/01/13,12,10,33,80,9.75,35,8:59:0,poitou-charentes,2014/01/13
