,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,CloudCoverage_percent,Dayduration_hour,region,day
alsace_2016/01/01,7,4,8,90,10,9,8:22:0,Grand Est,2016/01/01
aquitaine_2016/01/01,13,7,22,90,7.875,44,8:52:0,Nouvelle-Aquitaine,2016/01/01
ardeche_2016/01/01,9,6,7,98,6.375,69,8:52:0,,2016/01/01
auvergne_2016/01/01,8,4,15,92,7,37,8:44:0,,2016/01/01
bourgogne_2016/01/01,8,5,10,96,5,32,8:33:0,Bourgogne-Franche-Comté,2016/01/01
bretagne_2016/01/01,11,7,34,90,8,77,8:26:0,Bretagne,2016/01/01
centre_2016/01/01,9,5,26,90,10,59,8:28:0,Centre-Val de Loire,2016/01/01
champagne-ardenne_2016/01/01,7,4,17,93,10,68,8:16:0,,2016/01/01
corse_2016/01/01,11,10,6,79,9.375,50,9:11:0,Corse,2016/01/01
franche-comte_2016/01/01,8,5,9,90,7,41,8:34:0,Bourgogne-Franche-Comté,2016/01/01
ile-de-re_2016/01/01,13,9,36,80,9.875,44,8:42:0,,2016/01/01
ile-de-france_2016/01/01,8,5,26,92,10,76,8:20:0,Île-de-France,2016/01/01
languedoc-roussillon_2016/01/01,14,11,31,90,8.75,99,9:0:0,Occitanie,2016/01/01
limousin_2016/01/01,11,5,26,87,7.75,51,8:45:0,Nouvelle-Aquitaine,2016/01/01
lorraine_2016/01/01,7,4,15,95,7,35,8:17:0,Grand Est,2016/01/01
midi-pyrenees_2016/01/01,14,8,31,90,6.75,43,9:1:0,Occitanie,2016/01/01
nord-pas-de-calais_2016/01/01,7,4,22,91,10,62,8:7:0,Hauts-de-France,2016/01/01
normandie_2016/01/01,9,7,35,89,9,75,8:18:0,Normandie,2016/01/01
pays-de-la-loire_2016/01/01,12,8,33,85,9.875,71,8:34:0,Pays de la Loire,2016/01/01
picardie_2016/01/01,7,5,33,92,10,67,8:11:0,Hauts-de-France,2016/01/01
poitou-charentes_2016/01/01,13,9,36,79,9.875,44,8:42:0,Nouvelle-Aquitaine,2016/01/01
rh-ne-alpes_2016/01/01,8,5,12,95,6,43,8:44:0,,2016/01/01
provence-alpes-c-te-d-azur_2016/01/01,13,11,26,79,9,77,9:2:0,Provence-Alpes-Côte d'Azur,2016/01/01
alsace_2016/01/02,6,5,9,92,8.875,94,8:23:0,Grand Est,2016/01/02
aquitaine_2016/01/02,12,10,24,76,9.625,41,8:53:0,Nouvelle-Aquitaine,2016/01/02
ardeche_2016/01/02,9,5,10,93,7.75,63,8:53:0,,2016/01/02
auvergne_2016/01/02,7,4,21,87,9.5,65,8:45:0,,2016/01/02
bourgogne_2016/01/02,8,6,18,98,8.625,89,8:34:0,Bourgogne-Franche-Comté,2016/01/02
bretagne_2016/01/02,10,7,44,80,10,65,8:27:0,Bretagne,2016/01/02
centre_2016/01/02,11,8,31,87,8,69,8:29:0,Centre-Val de Loire,2016/01/02
champagne-ardenne_2016/01/02,10,8,28,94,8.875,84,8:17:0,,2016/01/02
corse_2016/01/02,12,11,23,94,10,92,9:12:0,Corse,2016/01/02
franche-comte_2016/01/02,6,5,17,96,8.625,92,8:35:0,Bourgogne-Franche-Comté,2016/01/02
ile-de-re_2016/01/02,13,11,44,70,9.875,59,8:43:0,,2016/01/02
ile-de-france_2016/01/02,10,8,34,91,9.25,78,8:21:0,Île-de-France,2016/01/02
languedoc-roussillon_2016/01/02,14,11,28,87,10,50,9:1:0,Occitanie,2016/01/02
limousin_2016/01/02,9,5,24,91,9.75,80,8:46:0,Nouvelle-Aquitaine,2016/01/02
lorraine_2016/01/02,8,6,18,97,8.625,96,8:18:0,Grand Est,2016/01/02
midi-pyrenees_2016/01/02,11,8,31,83,9.75,54,9:2:0,Occitanie,2016/01/02
nord-pas-de-calais_2016/01/02,10,8,40,89,7.875,91,8:8:0,Hauts-de-France,2016/01/02
normandie_2016/01/02,11,9,56,85,8.625,87,8:19:0,Normandie,2016/01/02
pays-de-la-loire_2016/01/02,11,10,41,75,9.875,76,8:35:0,Pays de la Loire,2016/01/02
picardie_2016/01/02,10,8,42,91,7.875,90,8:12:0,Hauts-de-France,2016/01/02
poitou-charentes_2016/01/02,13,11,44,70,9.875,59,8:43:0,Nouvelle-Aquitaine,2016/01/02
rh-ne-alpes_2016/01/02,9,5,10,93,7.875,59,8:45:0,,2016/01/02
provence-alpes-c-te-d-azur_2016/01/02,13,13,35,86,7.875,59,9:3:0,Provence-Alpes-Côte d'Azur,2016/01/02
alsace_2016/01/03,7,4,12,90,10,63,8:24:0,Grand Est,2016/01/03
aquitaine_2016/01/03,12,9,27,92,9.875,82,8:54:0,Nouvelle-Aquitaine,2016/01/03
ardeche_2016/01/03,7,4,11,95,8.875,54,8:54:0,,2016/01/03
auvergne_2016/01/03,6,4,23,85,9.875,76,8:46:0,,2016/01/03
bourgogne_2016/01/03,7,3,23,93,8.625,74,8:35:0,Bourgogne-Franche-Comté,2016/01/03
bretagne_2016/01/03,10,8,49,92,9.75,71,8:28:0,Bretagne,2016/01/03
centre_2016/01/03,9,6,39,90,8.125,83,8:30:0,Centre-Val de Loire,2016/01/03
champagne-ardenne_2016/01/03,8,4,29,92,8.625,88,8:18:0,,2016/01/03
corse_2016/01/03,10,9,28,72,9.875,58,9:13:0,Corse,2016/01/03
franche-comte_2016/01/03,6,4,20,92,9.875,82,8:36:0,Bourgogne-Franche-Comté,2016/01/03
ile-de-re_2016/01/03,12,10,51,89,9,84,8:44:0,,2016/01/03
ile-de-france_2016/01/03,8,6,41,88,9.5,82,8:22:0,Île-de-France,2016/01/03
languedoc-roussillon_2016/01/03,11,10,14,74,9.375,49,9:1:0,Occitanie,2016/01/03
limousin_2016/01/03,7,5,32,96,8,91,8:47:0,Nouvelle-Aquitaine,2016/01/03
lorraine_2016/01/03,6,5,19,90,9.875,97,8:19:0,Grand Est,2016/01/03
midi-pyrenees_2016/01/03,10,7,22,80,9.75,64,9:3:0,Occitanie,2016/01/03
nord-pas-de-calais_2016/01/03,9,5,45,87,8.5,84,8:9:0,Hauts-de-France,2016/01/03
normandie_2016/01/03,10,8,56,91,9.5,78,8:20:0,Normandie,2016/01/03
pays-de-la-loire_2016/01/03,11,10,47,89,9.25,84,8:36:0,Pays de la Loire,2016/01/03
picardie_2016/01/03,8,5,48,92,8.625,85,8:13:0,Hauts-de-France,2016/01/03
poitou-charentes_2016/01/03,12,10,51,89,9,84,8:44:0,Nouvelle-Aquitaine,2016/01/03
rh-ne-alpes_2016/01/03,7,5,28,85,9.625,60,8:46:0,,2016/01/03
provence-alpes-c-te-d-azur_2016/01/03,10,9,21,71,10,44,9:4:0,Provence-Alpes-Côte d'Azur,2016/01/03
alsace_2016/01/04,3,1,12,87,8,63,8:25:0,Grand Est,2016/01/04
aquitaine_2016/01/04,9,7,12,80,8.875,64,8:55:0,Nouvelle-Aquitaine,2016/01/04
ardeche_2016/01/04,6,3,12,86,8,65,8:55:0,,2016/01/04
auvergne_2016/01/04,5,2,14,82,8.5,59,8:47:0,,2016/01/04
bourgogne_2016/01/04,5,2,13,84,8.5,66,8:36:0,Bourgogne-Franche-Comté,2016/01/04
bretagne_2016/01/04,7,4,17,86,8.75,60,8:29:0,Bretagne,2016/01/04
centre_2016/01/04,6,3,18,83,9.25,56,8:31:0,Centre-Val de Loire,2016/01/04
champagne-ardenne_2016/01/04,6,2,16,87,7.75,65,8:20:0,,2016/01/04
corse_2016/01/04,10,9,17,82,9.625,64,9:14:0,Corse,2016/01/04
franche-comte_2016/01/04,4,1,13,85,8.375,66,8:37:0,Bourgogne-Franche-Comté,2016/01/04
ile-de-re_2016/01/04,10,7,21,77,10,43,8:45:0,,2016/01/04
ile-de-france_2016/01/04,6,3,17,84,8.625,57,8:23:0,Île-de-France,2016/01/04
languedoc-roussillon_2016/01/04,11,9,21,74,9.625,56,9:2:0,Occitanie,2016/01/04
limousin_2016/01/04,7,3,14,86,8.25,62,8:48:0,Nouvelle-Aquitaine,2016/01/04
lorraine_2016/01/04,4,1,16,87,8.125,71,8:21:0,Grand Est,2016/01/04
midi-pyrenees_2016/01/04,9,5,12,85,9.5,62,9:4:0,Occitanie,2016/01/04
nord-pas-de-calais_2016/01/04,5,2,19,90,9,58,8:11:0,Hauts-de-France,2016/01/04
normandie_2016/01/04,7,5,24,84,9.625,64,8:21:0,Normandie,2016/01/04
pays-de-la-loire_2016/01/04,8,5,18,83,9.375,58,8:37:0,Pays de la Loire,2016/01/04
picardie_2016/01/04,5,3,20,91,9.125,68,8:14:0,Hauts-de-France,2016/01/04
poitou-charentes_2016/01/04,10,7,20,77,10,43,8:45:0,Nouvelle-Aquitaine,2016/01/04
rh-ne-alpes_2016/01/04,5,2,11,84,8.5,64,8:47:0,,2016/01/04
provence-alpes-c-te-d-azur_2016/01/04,10,8,30,81,9.75,57,9:5:0,Provence-Alpes-Côte d'Azur,2016/01/04
alsace_2016/01/05,7,5,16,88,9.5,61,8:27:0,Grand Est,2016/01/05
aquitaine_2016/01/05,10,8,23,81,9.5,55,8:56:0,Nouvelle-Aquitaine,2016/01/05
ardeche_2016/01/05,8,4,5,90,7.375,70,8:56:0,,2016/01/05
auvergne_2016/01/05,6,3,24,82,9.375,63,8:49:0,,2016/01/05
bourgogne_2016/01/05,8,5,25,89,9.25,61,8:38:0,Bourgogne-Franche-Comté,2016/01/05
bretagne_2016/01/05,10,8,28,82,9.75,68,8:31:0,Bretagne,2016/01/05
centre_2016/01/05,9,6,32,86,9.625,84,8:33:0,Centre-Val de Loire,2016/01/05
champagne-ardenne_2016/01/05,7,5,25,92,8.625,85,8:22:0,,2016/01/05
corse_2016/01/05,11,10,14,82,9.75,52,9:15:0,Corse,2016/01/05
franche-comte_2016/01/05,6,4,26,90,8.75,73,8:38:0,Bourgogne-Franche-Comté,2016/01/05
ile-de-re_2016/01/05,11,10,37,74,9.375,40,8:46:0,,2016/01/05
ile-de-france_2016/01/05,8,6,27,90,8.75,85,8:24:0,Île-de-France,2016/01/05
languedoc-roussillon_2016/01/05,11,10,22,66,10,47,9:3:0,Occitanie,2016/01/05
limousin_2016/01/05,7,4,26,95,9,75,8:49:0,Nouvelle-Aquitaine,2016/01/05
lorraine_2016/01/05,6,4,25,93,6.875,90,8:23:0,Grand Est,2016/01/05
midi-pyrenees_2016/01/05,9,7,30,84,9.875,60,9:5:0,Occitanie,2016/01/05
nord-pas-de-calais_2016/01/05,8,5,29,91,9.875,88,8:12:0,Hauts-de-France,2016/01/05
normandie_2016/01/05,9,8,40,85,9.875,74,8:22:0,Normandie,2016/01/05
pays-de-la-loire_2016/01/05,10,8,31,81,9.5,70,8:38:0,Pays de la Loire,2016/01/05
picardie_2016/01/05,8,5,27,92,9.875,89,8:15:0,Hauts-de-France,2016/01/05
poitou-charentes_2016/01/05,11,10,37,73,9.375,40,8:46:0,Nouvelle-Aquitaine,2016/01/05
rh-ne-alpes_2016/01/05,9,5,18,82,8.75,56,8:48:0,,2016/01/05
provence-alpes-c-te-d-azur_2016/01/05,11,10,21,76,9.75,49,9:6:0,Provence-Alpes-Côte d'Azur,2016/01/05
alsace_2016/01/06,5,4,10,89,8.875,78,8:28:0,Grand Est,2016/01/06
aquitaine_2016/01/06,11,9,24,86,9.875,73,8:57:0,Nouvelle-Aquitaine,2016/01/06
ardeche_2016/01/06,6,2,8,94,9.375,46,8:57:0,,2016/01/06
auvergne_2016/01/06,5,3,28,89,9.75,54,8:50:0,,2016/01/06
bourgogne_2016/01/06,6,4,19,89,9.25,96,8:39:0,Bourgogne-Franche-Comté,2016/01/06
bretagne_2016/01/06,10,8,28,88,10,80,8:32:0,Bretagne,2016/01/06
centre_2016/01/06,9,7,21,93,8.625,78,8:34:0,Centre-Val de Loire,2016/01/06
champagne-ardenne_2016/01/06,7,6,14,94,8,87,8:23:0,,2016/01/06
corse_2016/01/06,9,8,32,81,9.375,58,9:16:0,Corse,2016/01/06
franche-comte_2016/01/06,6,4,23,92,9.375,87,8:39:0,Bourgogne-Franche-Comté,2016/01/06
ile-de-re_2016/01/06,12,10,28,79,9.375,61,8:47:0,,2016/01/06
ile-de-france_2016/01/06,9,6,15,94,9,82,8:26:0,Île-de-France,2016/01/06
languedoc-roussillon_2016/01/06,12,9,36,72,9.875,43,9:4:0,Occitanie,2016/01/06
limousin_2016/01/06,8,5,21,97,8,91,8:50:0,Nouvelle-Aquitaine,2016/01/06
lorraine_2016/01/06,6,4,12,95,5.375,97,8:24:0,Grand Est,2016/01/06
midi-pyrenees_2016/01/06,8,7,39,86,9.875,73,9:6:0,Occitanie,2016/01/06
nord-pas-de-calais_2016/01/06,8,6,18,94,10,81,8:13:0,Hauts-de-France,2016/01/06
normandie_2016/01/06,10,8,33,85,10,64,8:23:0,Normandie,2016/01/06
pays-de-la-loire_2016/01/06,11,8,25,84,9.625,66,8:40:0,Pays de la Loire,2016/01/06
picardie_2016/01/06,8,5,17,94,10,77,8:17:0,Hauts-de-France,2016/01/06
poitou-charentes_2016/01/06,12,10,28,77,9.375,61,8:47:0,Nouvelle-Aquitaine,2016/01/06
rh-ne-alpes_2016/01/06,7,4,15,85,9.125,78,8:49:0,,2016/01/06
provence-alpes-c-te-d-azur_2016/01/06,11,9,36,72,10,22,9:7:0,Provence-Alpes-Côte d'Azur,2016/01/06
alsace_2016/01/07,6,4,18,88,9.625,61,8:30:0,Grand Est,2016/01/07
aquitaine_2016/01/07,13,10,30,91,7.625,96,8:58:0,Nouvelle-Aquitaine,2016/01/07
ardeche_2016/01/07,7,3,13,98,3.75,86,8:59:0,,2016/01/07
auvergne_2016/01/07,10,6,31,90,9.875,86,8:52:0,,2016/01/07
bourgogne_2016/01/07,10,4,42,94,9.75,68,8:40:0,Bourgogne-Franche-Comté,2016/01/07
bretagne_2016/01/07,12,6,38,84,8.875,48,8:34:0,Bretagne,2016/01/07
centre_2016/01/07,11,10,38,93,9.25,71,8:35:0,Centre-Val de Loire,2016/01/07
champagne-ardenne_2016/01/07,9,6,34,89,9.875,85,8:24:0,,2016/01/07
corse_2016/01/07,11,9,14,89,9.375,56,9:17:0,Corse,2016/01/07
franche-comte_2016/01/07,9,4,48,95,9.75,82,8:40:0,Bourgogne-Franche-Comté,2016/01/07
ile-de-re_2016/01/07,14,11,45,87,9,82,8:48:0,,2016/01/07
ile-de-france_2016/01/07,11,7,37,92,9.5,72,8:28:0,Île-de-France,2016/01/07
languedoc-roussillon_2016/01/07,14,11,21,83,9.25,57,9:5:0,Occitanie,2016/01/07
limousin_2016/01/07,12,8,36,96,9.25,97,8:51:0,Nouvelle-Aquitaine,2016/01/07
lorraine_2016/01/07,8,4,32,90,9.625,85,8:25:0,Grand Est,2016/01/07
midi-pyrenees_2016/01/07,15,11,31,97,7,80,9:7:0,Occitanie,2016/01/07
nord-pas-de-calais_2016/01/07,9,6,45,90,9.625,68,8:15:0,Hauts-de-France,2016/01/07
normandie_2016/01/07,11,9,55,83,9.375,57,8:25:0,Normandie,2016/01/07
pays-de-la-loire_2016/01/07,13,10,39,86,8.75,65,8:41:0,Pays de la Loire,2016/01/07
picardie_2016/01/07,10,5,45,91,9.625,82,8:18:0,Hauts-de-France,2016/01/07
poitou-charentes_2016/01/07,14,12,45,87,9,82,8:48:0,Nouvelle-Aquitaine,2016/01/07
rh-ne-alpes_2016/01/07,10,5,34,92,9.125,79,8:50:0,,2016/01/07
provence-alpes-c-te-d-azur_2016/01/07,13,9,17,77,9,60,9:8:0,Provence-Alpes-Côte d'Azur,2016/01/07
alsace_2016/01/08,8,4,8,87,9,38,8:31:0,Grand Est,2016/01/08
aquitaine_2016/01/08,15,13,16,87,7,83,9:0:0,Nouvelle-Aquitaine,2016/01/08
ardeche_2016/01/08,9,6,11,91,9.875,59,9:0:0,,2016/01/08
auvergne_2016/01/08,11,6,22,92,8.5,90,8:53:0,,2016/01/08
bourgogne_2016/01/08,7,6,9,94,7.875,87,8:41:0,Bourgogne-Franche-Comté,2016/01/08
bretagne_2016/01/08,10,8,20,95,10,79,8:35:0,Bretagne,2016/01/08
centre_2016/01/08,9,6,9,98,7.5,67,8:36:0,Centre-Val de Loire,2016/01/08
champagne-ardenne_2016/01/08,6,3,12,89,9,47,8:25:0,,2016/01/08
corse_2016/01/08,14,12,15,85,10,16,9:18:0,Corse,2016/01/08
franche-comte_2016/01/08,7,6,10,90,9.75,90,8:41:0,Bourgogne-Franche-Comté,2016/01/08
ile-de-re_2016/01/08,11,10,14,91,9.875,74,8:50:0,,2016/01/08
ile-de-france_2016/01/08,7,4,10,95,9,57,8:29:0,Île-de-France,2016/01/08
languedoc-roussillon_2016/01/08,13,11,12,82,9.375,28,9:6:0,Occitanie,2016/01/08
limousin_2016/01/08,11,8,15,99,4.75,98,8:53:0,Nouvelle-Aquitaine,2016/01/08
lorraine_2016/01/08,7,3,9,90,10,37,8:27:0,Grand Est,2016/01/08
midi-pyrenees_2016/01/08,16,11,14,89,8.625,47,9:8:0,Occitanie,2016/01/08
nord-pas-de-calais_2016/01/08,6,2,17,87,10,16,8:17:0,Hauts-de-France,2016/01/08
normandie_2016/01/08,9,7,29,89,10,40,8:26:0,Normandie,2016/01/08
pays-de-la-loire_2016/01/08,11,8,11,93,8,83,8:42:0,Pays de la Loire,2016/01/08
picardie_2016/01/08,6,2,17,97,9,19,8:19:0,Hauts-de-France,2016/01/08
poitou-charentes_2016/01/08,11,10,14,91,9.875,74,8:50:0,Nouvelle-Aquitaine,2016/01/08
rh-ne-alpes_2016/01/08,11,7,27,82,8.25,90,8:52:0,,2016/01/08
provence-alpes-c-te-d-azur_2016/01/08,15,13,10,68,10,15,9:10:0,Provence-Alpes-Côte d'Azur,2016/01/08
alsace_2016/01/09,8,5,7,89,10,35,8:32:0,Grand Est,2016/01/09
aquitaine_2016/01/09,14,11,20,92,9,75,9:1:0,Nouvelle-Aquitaine,2016/01/09
ardeche_2016/01/09,9,5,4,97,6.625,78,9:1:0,,2016/01/09
auvergne_2016/01/09,10,6,14,90,8.625,71,8:54:0,,2016/01/09
bourgogne_2016/01/09,10,7,18,96,7,61,8:43:0,Bourgogne-Franche-Comté,2016/01/09
bretagne_2016/01/09,11,8,45,88,9.75,65,8:36:0,Bretagne,2016/01/09
centre_2016/01/09,10,7,21,97,9.875,57,8:39:0,Centre-Val de Loire,2016/01/09
champagne-ardenne_2016/01/09,9,4,18,94,10,45,8:28:0,,2016/01/09
corse_2016/01/09,13,12,14,89,10,69,9:19:0,Corse,2016/01/09
franche-comte_2016/01/09,9,7,17,97,6.125,67,8:44:0,Bourgogne-Franche-Comté,2016/01/09
ile-de-re_2016/01/09,13,11,45,80,9.5,53,8:51:0,,2016/01/09
ile-de-france_2016/01/09,9,5,26,94,9.875,54,8:31:0,Île-de-France,2016/01/09
languedoc-roussillon_2016/01/09,13,12,11,80,10,43,9:7:0,Occitanie,2016/01/09
limousin_2016/01/09,10,9,23,97,6.5,92,8:54:0,Nouvelle-Aquitaine,2016/01/09
lorraine_2016/01/09,7,4,13,91,10,30,8:28:0,Grand Est,2016/01/09
midi-pyrenees_2016/01/09,14,11,13,97,7.5,74,9:9:0,Occitanie,2016/01/09
nord-pas-de-calais_2016/01/09,8,4,28,90,10,61,8:18:0,Hauts-de-France,2016/01/09
normandie_2016/01/09,11,8,43,87,9.5,70,8:28:0,Normandie,2016/01/09
pays-de-la-loire_2016/01/09,12,9,43,85,9.875,59,8:43:0,Pays de la Loire,2016/01/09
picardie_2016/01/09,9,4,48,92,10,59,8:22:0,Hauts-de-France,2016/01/09
poitou-charentes_2016/01/09,13,11,43,80,9.5,53,8:51:0,Nouvelle-Aquitaine,2016/01/09
rh-ne-alpes_2016/01/09,10,7,12,96,8.125,69,8:53:0,,2016/01/09
provence-alpes-c-te-d-azur_2016/01/09,14,13,9,92,10,62,9:11:0,Provence-Alpes-Côte d'Azur,2016/01/09
alsace_2016/01/10,9,7,19,87,9.75,74,8:35:0,Grand Est,2016/01/10
aquitaine_2016/01/10,11,10,27,93,7.375,98,9:2:0,Nouvelle-Aquitaine,2016/01/10
ardeche_2016/01/10,9,6,13,97,3.75,78,9:2:0,,2016/01/10
auvergne_2016/01/10,8,5,32,90,8.75,75,8:56:0,,2016/01/10
bourgogne_2016/01/10,8,7,24,91,9.75,68,8:44:0,Bourgogne-Franche-Comté,2016/01/10
bretagne_2016/01/10,10,6,28,86,10,27,8:38:0,Bretagne,2016/01/10
centre_2016/01/10,9,7,40,88,9.75,43,8:40:0,Centre-Val de Loire,2016/01/10
champagne-ardenne_2016/01/10,8,5,24,89,10,54,8:29:0,,2016/01/10
corse_2016/01/10,13,12,16,87,9.25,37,9:21:0,Corse,2016/01/10
franche-comte_2016/01/10,7,6,26,94,8.875,78,8:45:0,Bourgogne-Franche-Comté,2016/01/10
ile-de-re_2016/01/10,12,10,49,85,10,76,8:52:0,,2016/01/10
ile-de-france_2016/01/10,9,5,28,90,9.875,44,8:32:0,Île-de-France,2016/01/10
languedoc-roussillon_2016/01/10,14,13,13,89,9.75,27,9:10:0,Occitanie,2016/01/10
limousin_2016/01/10,8,6,26,97,9,92,8:55:0,Nouvelle-Aquitaine,2016/01/10
lorraine_2016/01/10,8,6,28,89,8.5,89,8:30:0,Grand Est,2016/01/10
midi-pyrenees_2016/01/10,11,8,17,94,9.5,74,9:10:0,Occitanie,2016/01/10
nord-pas-de-calais_2016/01/10,8,4,33,89,9.875,50,8:21:0,Hauts-de-France,2016/01/10
normandie_2016/01/10,9,6,36,82,9.875,19,8:30:0,Normandie,2016/01/10
pays-de-la-loire_2016/01/10,11,8,35,82,10,52,8:45:0,Pays de la Loire,2016/01/10
picardie_2016/01/10,8,4,31,93,9.875,34,8:23:0,Hauts-de-France,2016/01/10
poitou-charentes_2016/01/10,12,10,49,85,10,76,8:53:0,Nouvelle-Aquitaine,2016/01/10
rh-ne-alpes_2016/01/10,11,7,32,92,8.5,82,8:55:0,,2016/01/10
provence-alpes-c-te-d-azur_2016/01/10,15,13,22,76,10,21,9:12:0,Provence-Alpes-Côte d'Azur,2016/01/10
alsace_2016/01/11,8,5,34,91,9.75,68,8:36:0,Grand Est,2016/01/11
aquitaine_2016/01/11,11,9,39,77,8.75,44,9:4:0,Nouvelle-Aquitaine,2016/01/11
ardeche_2016/01/11,10,5,17,92,8.75,41,9:5:0,,2016/01/11
auvergne_2016/01/11,6,4,42,83,7.25,87,8:57:0,,2016/01/11
bourgogne_2016/01/11,9,7,46,86,7,57,8:46:0,Bourgogne-Franche-Comté,2016/01/11
bretagne_2016/01/11,9,6,34,81,9.875,37,8:40:0,Bretagne,2016/01/11
centre_2016/01/11,9,7,41,74,9.875,67,8:42:0,Centre-Val de Loire,2016/01/11
champagne-ardenne_2016/01/11,8,6,28,90,9,79,8:31:0,,2016/01/11
corse_2016/01/11,13,10,36,89,9.5,53,9:22:0,Corse,2016/01/11
franche-comte_2016/01/11,8,6,41,93,7,84,8:47:0,Bourgogne-Franche-Comté,2016/01/11
ile-de-re_2016/01/11,12,11,58,66,9.5,50,8:55:0,,2016/01/11
ile-de-france_2016/01/11,9,6,37,80,9,66,8:35:0,Île-de-France,2016/01/11
languedoc-roussillon_2016/01/11,14,11,34,75,9.875,27,9:11:0,Occitanie,2016/01/11
limousin_2016/01/11,7,6,37,89,8.125,78,8:57:0,Nouvelle-Aquitaine,2016/01/11
lorraine_2016/01/11,6,4,33,94,6.875,84,8:32:0,Grand Est,2016/01/11
midi-pyrenees_2016/01/11,13,8,41,88,10,41,9:12:0,Occitanie,2016/01/11
nord-pas-de-calais_2016/01/11,7,6,32,89,10,76,8:22:0,Hauts-de-France,2016/01/11
normandie_2016/01/11,9,6,42,83,9.125,63,8:31:0,Normandie,2016/01/11
pays-de-la-loire_2016/01/11,11,8,42,73,9.375,47,8:47:0,Pays de la Loire,2016/01/11
picardie_2016/01/11,7,5,31,89,9.875,75,8:25:0,Hauts-de-France,2016/01/11
poitou-charentes_2016/01/11,12,11,58,65,9.5,50,8:55:0,Nouvelle-Aquitaine,2016/01/11
rh-ne-alpes_2016/01/11,11,6,32,82,9.25,46,8:57:0,,2016/01/11
provence-alpes-c-te-d-azur_2016/01/11,14,12,37,79,9.875,29,9:13:0,Provence-Alpes-Côte d'Azur,2016/01/11
alsace_2016/01/12,7,5,30,87,9.625,63,8:38:0,Grand Est,2016/01/12
aquitaine_2016/01/12,10,8,26,81,10,44,9:5:0,Nouvelle-Aquitaine,2016/01/12
ardeche_2016/01/12,7,3,8,90,9.75,43,9:6:0,,2016/01/12
auvergne_2016/01/12,6,2,34,85,10,57,8:58:0,,2016/01/12
bourgogne_2016/01/12,7,6,34,83,10,63,8:48:0,Bourgogne-Franche-Comté,2016/01/12
bretagne_2016/01/12,9,5,32,80,10,33,8:42:0,Bretagne,2016/01/12
centre_2016/01/12,8,5,31,86,8.875,62,8:43:0,Centre-Val de Loire,2016/01/12
champagne-ardenne_2016/01/12,7,5,32,87,9,79,8:33:0,,2016/01/12
corse_2016/01/12,10,9,31,71,9.5,24,9:23:0,Corse,2016/01/12
franche-comte_2016/01/12,6,5,35,90,9,90,8:48:0,Bourgogne-Franche-Comté,2016/01/12
ile-de-re_2016/01/12,11,9,41,69,9.875,26,8:56:0,,2016/01/12
ile-de-france_2016/01/12,8,5,31,87,10,52,8:36:0,Île-de-France,2016/01/12
languedoc-roussillon_2016/01/12,12,10,44,67,10,20,9:12:0,Occitanie,2016/01/12
limousin_2016/01/12,7,3,26,94,10,70,8:59:0,Nouvelle-Aquitaine,2016/01/12
lorraine_2016/01/12,6,5,35,89,8.625,93,8:33:0,Grand Est,2016/01/12
midi-pyrenees_2016/01/12,9,7,41,78,9.25,71,9:13:0,Occitanie,2016/01/12
nord-pas-de-calais_2016/01/12,7,6,31,82,10,68,8:24:0,Hauts-de-France,2016/01/12
normandie_2016/01/12,8,7,43,80,9.875,58,8:34:0,Normandie,2016/01/12
pays-de-la-loire_2016/01/12,10,7,27,75,10,29,8:49:0,Pays de la Loire,2016/01/12
picardie_2016/01/12,7,5,32,84,10,73,8:27:0,Hauts-de-France,2016/01/12
poitou-charentes_2016/01/12,11,10,41,69,9.875,26,8:56:0,Nouvelle-Aquitaine,2016/01/12
rh-ne-alpes_2016/01/12,8,5,21,76,9.75,62,8:58:0,,2016/01/12
provence-alpes-c-te-d-azur_2016/01/12,11,10,35,70,10,18,9:15:0,Provence-Alpes-Côte d'Azur,2016/01/12
alsace_2016/01/13,5,4,36,81,8.5,68,8:40:0,Grand Est,2016/01/13
aquitaine_2016/01/13,10,6,13,89,10,63,9:6:0,Nouvelle-Aquitaine,2016/01/13
ardeche_2016/01/13,6,0,8,82,10,23,9:7:0,,2016/01/13
auvergne_2016/01/13,4,1,15,76,10,35,9:1:0,,2016/01/13
bourgogne_2016/01/13,5,2,25,84,10,47,8:49:0,Bourgogne-Franche-Comté,2016/01/13
bretagne_2016/01/13,9,4,19,91,10,38,8:43:0,Bretagne,2016/01/13
centre_2016/01/13,6,2,22,85,10,28,8:46:0,Centre-Val de Loire,2016/01/13
champagne-ardenne_2016/01/13,6,5,28,87,9,59,8:35:0,,2016/01/13
corse_2016/01/13,9,8,36,56,10,7,9:24:0,Corse,2016/01/13
franche-comte_2016/01/13,2,1,32,93,10,83,8:51:0,Bourgogne-Franche-Comté,2016/01/13
ile-de-re_2016/01/13,10,9,24,87,9,65,8:58:0,,2016/01/13
ile-de-france_2016/01/13,6,3,24,87,10,56,8:38:0,Île-de-France,2016/01/13
languedoc-roussillon_2016/01/13,11,9,22,64,10,17,9:14:0,Occitanie,2016/01/13
limousin_2016/01/13,6,2,14,94,9,53,9:0:0,Nouvelle-Aquitaine,2016/01/13
lorraine_2016/01/13,5,4,33,89,8.875,85,8:36:0,Grand Est,2016/01/13
